VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,HOU,XWAY2000,ISSUE,X6VOTE,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,35.0,70.0,8.0,FIRST CALL,30-39,WHITE,MALE,BUSH,CONRAD,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,TAXES,NOVOTE,SAME,DIS/UNFAV,INDEPEND,COLGRAD,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,COMPLETE,NORTH,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.774
STATE ONLY,35.0,70.0,9.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,CONRAD,HOEVEN,APPROVE,UNFAVORABLE,POMEROY,GORE,MEDICARE/RX,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,HSGRAD,ELSE,30-50K,CONSERV,18-64,STATE,COMPLETE,NORTH,45-59,50-59,DEMOCRAT,50-64,OTHER,,,0.775
STATE ONLY,35.0,70.0,10.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,WORLDAFFAIRS,CLINTON,BETTER,APP/FAV,DEMOCRAT,NOHS,PROTESTANT,LESS15K,MODERATE,65+,STATE,COMPLETE,NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.8240000000000001
STATE ONLY,35.0,70.0,11.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,MEDICARE/RX,CLINTON,WORSE,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,LESS15K,MODERATE,65+,STATE,COMPLETE,NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.8240000000000001
STATE ONLY,35.0,70.0,12.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,UNFAVORABLE,POMEROY,GORE,SOCIALSECUR,CLINTON,SAME,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,15-30K,CONSERV,18-64,STATE,COMPLETE,NORTH,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,0.8240000000000001
STATE ONLY,35.0,70.0,13.0,FIRST CALL,65-74,WHITE,MALE,GORE,CONRAD,HEITKAMP,OMITS,UNFAVORABLE,POMEROY,GORE,SOCIALSECUR,DOLE,BETTER,OMITS,INDEPEND,HSGRAD,PROTESTANT,30-50K,MODERATE,65+,STATE,COMPLETE,NORTH,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.892
STATE ONLY,35.0,70.0,14.0,FIRST CALL,65-74,WHITE,MALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,SOCIALSECUR,CLINTON,SAME,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.892
STATE ONLY,35.0,70.0,15.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,CONRAD,HOEVEN,APPROVE,UNFAVORABLE,POMEROY,BUSH,WORLDAFFAIRS,CLINTON,WORSE,APP/UNFAV,DEMOCRAT,COLGRAD,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,NORTH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.673
STATE ONLY,35.0,70.0,16.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,TAXES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.624
STATE ONLY,35.0,70.0,17.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,CONRAD,HOEVEN,DISAPPR,UNFAVORABLE,POMEROY,BUSH,EDUCATION,OMITS,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,CATHOLIC,LESS15K,LIBERAL,18-64,STATE,COMPLETE,NORTH,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,0.646
STATE ONLY,35.0,70.0,18.0,FIRST CALL,45-49,WHITE,MALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,SOCIALSECUR,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,NORTH,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.841
STATE ONLY,35.0,70.0,19.0,FIRST CALL,65-74,WHITE,MALE,GORE,CONRAD,HEITKAMP,DISAPPR,FAVORABLE,POMEROY,GORE,MEDICARE/RX,CLINTON,SAME,DIS/FAV,DEMOCRAT,HSGRAD,PROTESTANT,30-50K,MODERATE,65+,STATE,COMPLETE,NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.892
STATE ONLY,35.0,70.0,20.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,OMITS,DOLE,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,NORTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.624
STATE ONLY,35.0,70.0,21.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,CONRAD,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,NOVOTE,WORSE,DIS/UNFAV,INDEPEND,HSGRAD,NONE,15-30K,MODERATE,18-64,STATE,COMPLETE,NORTH,18-29,18-24,IND/OTHER,18-24,NONE,,,0.684
STATE ONLY,35.0,70.0,22.0,SECOND CALL,50-59,WHITE,MALE,GORE,SAND,HEITKAMP,APPROVE,UNFAVORABLE,DORSO,GORE,SOCIALSECUR,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,POSTGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.782
STATE ONLY,35.0,70.0,23.0,SECOND CALL,18-24,WHITE,MALE,BUSH,CONRAD,HOEVEN,APPROVE,UNFAVORABLE,POMEROY,BUSH,WORLDAFFAIRS,NOVOTE,BETTER,APP/UNFAV,INDEPEND,COLGRAD,CATHOLIC,75-100K,LIBERAL,18-64,STATE,COMPLETE,NORTH,18-29,18-24,IND/OTHER,18-24,CATHOLIC,,,0.7000000000000001
STATE ONLY,35.0,70.0,24.0,SECOND CALL,50-59,WHITE,MALE,BUSH,SAND,HEITKAMP,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,NOVOTE,SAME,DIS/UNFAV,INDEPEND,HSGRAD,CATHOLIC,30-50K,CONSERV,18-64,STATE,COMPLETE,NORTH,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.679
STATE ONLY,35.0,70.0,25.0,SECOND CALL,65-74,WHITE,MALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,30-50K,MODERATE,65+,STATE,COMPLETE,NORTH,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.892
STATE ONLY,35.0,70.0,26.0,SECOND CALL,45-49,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,WORLDAFFAIRS,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,NORTH,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.678
STATE ONLY,35.0,70.0,27.0,SECOND CALL,25-29,WHITE,MALE,OTHER,CONRAD,HOEVEN,DISAPPR,UNFAVORABLE,POMEROY,WOULDNOTVOTE,TAXES,OTHER,BETTER,DIS/UNFAV,ELSE,COLGRAD,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,NORTH,18-29,25-29,IND/OTHER,25-29,CATHOLIC,,,0.74
STATE ONLY,35.0,70.0,28.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,MEDICARE/RX,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,15-30K,CONSERV,18-64,STATE,COMPLETE,NORTH,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,0.597
STATE ONLY,35.0,70.0,29.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,UNFAVORABLE,POMEROY,GORE,HEALTHCARE,NOVOTE,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,ELSE,30-50K,LIBERAL,18-64,STATE,COMPLETE,NORTH,18-29,18-24,DEMOCRAT,18-24,OTHER,,,0.743
STATE ONLY,35.0,70.0,30.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,CONRAD,HEITKAMP,DISAPPR,UNFAVORABLE,POMEROY,BUSH,WORLDAFFAIRS,NOVOTE,WORSE,DIS/UNFAV,ELSE,HSGRAD,NONE,LESS15K,MODERATE,18-64,STATE,COMPLETE,NORTH,18-29,25-29,IND/OTHER,25-29,NONE,,,0.646
STATE ONLY,35.0,70.0,31.0,SECOND CALL,40-44,WHITE,MALE,BUSH,CONRAD,HEITKAMP,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,PEROT,WORSE,DIS/UNFAV,DEMOCRAT,HSGRAD,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,NORTH,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.775
STATE ONLY,35.0,70.0,32.0,SECOND CALL,45-49,BLACK,MALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,SOCIALSECUR,CLINTON,WORSE,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,NORTH,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.668
STATE ONLY,35.0,70.0,33.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,UNFAVORABLE,POMEROY,GORE,SOCIALSECUR,NOVOTE,SAME,APP/UNFAV,DEMOCRAT,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,NORTH,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,,,0.743
STATE ONLY,35.0,70.0,34.0,THIRD CALL,45-49,WHITE,MALE,BUSH,CONRAD,HOEVEN,DISAPPR,UNFAVORABLE,POMEROY,BUSH,ECON/JOBS,DOLE,BETTER,DIS/UNFAV,INDEPEND,COLGRAD,CATHOLIC,OVER100K,LIBERAL,18-64,STATE,COMPLETE,NORTH,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,0.733
STATE ONLY,35.0,70.0,35.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,MEDICARE/RX,PEROT,WORSE,APP/FAV,INDEPEND,HSGRAD,OTHERCHRIST,15-30K,LIBERAL,65+,STATE,COMPLETE,NORTH,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.8240000000000001
STATE ONLY,35.0,70.0,36.0,THIRD CALL,18-24,WHITE,FEMALE,NADER,CONRAD,HOEVEN,APPROVE,FAVORABLE,POMEROY,GORE,ECON/JOBS,NOVOTE,BETTER,APP/FAV,ELSE,SOMCOL/ASSOC,ELSE,LESS15K,MODERATE,18-64,STATE,COMPLETE,NORTH,18-29,18-24,IND/OTHER,18-24,OTHER,,,0.5680000000000001
STATE ONLY,35.0,70.0,37.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,EDUCATION,NOVOTE,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,ELSE,75-100K,MODERATE,18-64,STATE,COMPLETE,NORTH,45-59,50-59,DEMOCRAT,50-64,OTHER,,,0.776
STATE ONLY,35.0,70.0,38.0,THIRD CALL,30-39,,MALE,BUCHANAN,CONRAD,HEITKAMP,DISAPPR,UNFAVORABLE,POMEROY,BUSH,ECON/JOBS,DOLE,SAME,DIS/UNFAV,INDEPEND,HSGRAD,ELSE,30-50K,MODERATE,18-64,STATE,COMPLETE,NORTH,30-44,30-39,IND/OTHER,30-39,OTHER,,,1.691
STATE ONLY,35.0,70.0,39.0,THIRD CALL,18-24,WHITE,MALE,GORE,CONRAD,HOEVEN,APPROVE,UNFAVORABLE,POMEROY,GORE,TAXES,NOVOTE,SAME,APP/UNFAV,DEMOCRAT,NOHS,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,COMPLETE,NORTH,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.807
STATE ONLY,35.0,70.0,40.0,THIRD CALL,25-29,WHITE,MALE,GORE,SAND,HOEVEN,APPROVE,FAVORABLE,DORSO,GORE,ECON/JOBS,NOVOTE,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,COMPLETE,NORTH,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,0.746
STATE ONLY,35.0,70.0,41.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,OMITS,CLINTON,WORSE,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,15-30K,LIBERAL,18-64,STATE,COMPLETE,NORTH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.776
STATE ONLY,35.0,70.0,42.0,THIRD CALL,25-29,WHITE,MALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,,MODERATE,18-64,STATE,COMPLETE,NORTH,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,0.65
STATE ONLY,35.0,70.0,43.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,CONRAD,HEITKAMP,APPROVE,FAVORABLE,POMEROY,GORE,ECON/JOBS,CLINTON,WORSE,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,NORTH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.776
STATE ONLY,35.0,70.0,44.0,THIRD CALL,18-24,WHITE,MALE,BUSH,CONRAD,HOEVEN,APPROVE,FAVORABLE,POMEROY,BUSH,ECON/JOBS,NOVOTE,SAME,APP/FAV,REPUBLCN,HSGRAD,CATHOLIC,15-30K,LIBERAL,18-64,STATE,COMPLETE,NORTH,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,0.7000000000000001
STATE ONLY,35.0,70.0,45.0,THIRD CALL,25-29,WHITE,MALE,GORE,SAND,HEITKAMP,APPROVE,UNFAVORABLE,POMEROY,GORE,ECON/JOBS,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,,LIBERAL,18-64,STATE,COMPLETE,NORTH,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,0.708
STATE ONLY,35.0,70.0,46.0,THIRD CALL,30-39,WHITE,MALE,NADER,CONRAD,HOEVEN,OMITS,OMITS,DORSO,OMITS,EDUCATION,OMITS,OMITS,,,,,,,18-64,STATE,NOTCOMPLETE,NORTH,30-44,30-39,,30-39,,,,0.68
STATE ONLY,35.0,70.0,47.0,THIRD CALL,18-24,WHITE,MALE,BUSH,CONRAD,HOEVEN,APPROVE,UNFAVORABLE,DORSO,BUSH,ECON/JOBS,NOVOTE,BETTER,APP/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,COMPLETE,NORTH,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.742
STATE ONLY,35.0,70.0,48.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,SAND,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,WORLDAFFAIRS,DOLE,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,NORTH,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,0.624
NATIONAL WHITE,35.0,73.0,1.0,FIRST CALL,50-59,WHITE,FEMALE,NADER,,HEITKAMP,APPROVE,UNFAVORABLE,DORSO,BUSH,HEALTHCARE,PEROT,BETTER,APP/UNFAV,INDEPEND,POSTGRAD,PROTESTANT,OVER100K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.517
NATIONAL WHITE,35.0,73.0,2.0,FIRST CALL,50-59,,FEMALE,BUSH,,HOEVEN,DISAPPR,UNFAVORABLE,POMEROY,BUSH,EDUCATION,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.553
NATIONAL WHITE,35.0,73.0,3.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,,HEITKAMP,DISAPPR,UNFAVORABLE,POMEROY,GORE,ECON/JOBS,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.636
NATIONAL WHITE,35.0,73.0,4.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,,HEITKAMP,APPROVE,UNFAVORABLE,POMEROY,GORE,WORLDAFFAIRS,CLINTON,SAME,APP/UNFAV,DEMOCRAT,HSGRAD,PROTESTANT,30-50K,CONSERV,65+,NATIONAL,COMPLETE,NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.675
NATIONAL WHITE,35.0,73.0,5.0,FIRST CALL,30-39,WHITE,MALE,BUSH,,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,EDUCATION,CLINTON,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.637
NATIONAL YELLOW,35.0,73.0,6.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,EDUCATION,DOLE,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,NORTH,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,EDUCATION,GOODJUDGMENT,0.585
NATIONAL YELLOW,35.0,73.0,7.0,FIRST CALL,50-59,WHITE,MALE,BUSH,,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,EDUCATION,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,OVER100K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,EDUCATION,HONEST,0.637
NATIONAL YELLOW,35.0,73.0,8.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,WORLDAFFAIRS,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,WORLDAFFAIRS,HONEST,0.585
NATIONAL YELLOW,35.0,73.0,9.0,FIRST CALL,75+,WHITE,MALE,BUSH,,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,WORLDAFFAIRS,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,15-30K,CONSERV,65+,NATIONAL,COMPLETE,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,WORLDAFFAIRS,GOODJUDGMENT,0.674
NATIONAL YELLOW,35.0,73.0,10.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,,HEITKAMP,DISAPPR,UNFAVORABLE,POMEROY,BUSH,OMITS,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,15-30K,,18-64,NATIONAL,COMPLETE,NORTH,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,OMITS,COMPLEXISSUE,0.553
NATIONAL GREY,35.0,73.0,11.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,,HEITKAMP,,,POMEROY,,,,,,DEMOCRAT,HSGRAD,,,MODERATE,65+,NATIONAL,COMPLETE,NORTH,60+,60+,DEMOCRAT,65+,,,,0.675
NATIONAL GREY,35.0,73.0,12.0,FIRST CALL,65-74,WHITE,MALE,BUSH,,HEITKAMP,,,POMEROY,,,,,,REPUBLCN,HSGRAD,,15-30K,MODERATE,65+,NATIONAL,COMPLETE,NORTH,60+,60+,REPUBLICAN,65+,,,,0.636
NATIONAL GREY,35.0,73.0,13.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,,HEITKAMP,,,POMEROY,,,,,,DEMOCRAT,HSGRAD,,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,60+,60+,DEMOCRAT,50-64,,,,0.675
NATIONAL GREY,35.0,73.0,14.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,,HEITKAMP,,,POMEROY,,,,,,DEMOCRAT,HSGRAD,,,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,45-59,50-59,DEMOCRAT,50-64,,,,0.636
NATIONAL GREY,35.0,73.0,15.0,FIRST CALL,60-64,WHITE,MALE,GORE,,HEITKAMP,,,POMEROY,,,,,,DEMOCRAT,HSGRAD,,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,60+,60+,DEMOCRAT,50-64,,,,0.734
NATIONAL PINK,35.0,73.0,16.0,FIRST CALL,75+,WHITE,,BUSH,,HOEVEN,,,DORSO,,,,,,REPUBLCN,,PROTESTANT,,CONSERV,65+,NATIONAL,COMPLETE,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.674
NATIONAL PINK,35.0,73.0,17.0,FIRST CALL,60-64,WHITE,MALE,BUSH,,HOEVEN,,,DORSO,,,,,,INDEPEND,,PROTESTANT,15-30K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,0.674
NATIONAL PINK,35.0,73.0,18.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,,HOEVEN,,,DORSO,,,,,,REPUBLCN,,PROTESTANT,30-50K,MODERATE,65+,NATIONAL,COMPLETE,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.62
NATIONAL PINK,35.0,73.0,19.0,FIRST CALL,30-39,WHITE,MALE,OTHER,,HOEVEN,,,POMEROY,,,,,,INDEPEND,,NONE,LESS15K,LIBERAL,18-64,NATIONAL,COMPLETE,NORTH,30-44,30-39,IND/OTHER,30-39,NONE,,,0.635
NATIONAL PINK,35.0,73.0,20.0,FIRST CALL,75+,WHITE,FEMALE,GORE,,HEITKAMP,,,POMEROY,,,,,,DEMOCRAT,,PROTESTANT,LESS15K,,65+,NATIONAL,COMPLETE,NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.675
NATIONAL WHITE,35.0,73.0,21.0,SECOND CALL,25-29,WHITE,MALE,BUSH,,HOEVEN,DISAPPR,UNFAVORABLE,POMEROY,BUSH,TAXES,CLINTON,WORSE,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.5750000000000001
NATIONAL WHITE,35.0,73.0,22.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,,HEITKAMP,OMITS,OMITS,POMEROY,OMITS,ECON/JOBS,OMITS,OMITS,,,,,,,18-64,NATIONAL,NOTCOMPLETE,NORTH,30-44,30-39,,30-39,,,,0.636
NATIONAL YELLOW,35.0,73.0,23.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,,HEITKAMP,APPROVE,UNFAVORABLE,POMEROY,GORE,MEDICARE/RX,PEROT,WORSE,APP/UNFAV,INDEPEND,HSGRAD,PROTESTANT,15-30K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,60+,60+,IND/OTHER,50-64,PROT/CHRIST,MEDICARE/RX,CARES,0.675
NATIONAL YELLOW,35.0,73.0,24.0,SECOND CALL,65-74,WHITE,MALE,BUSH,,HEITKAMP,DISAPPR,UNFAVORABLE,DORSO,BUSH,WORLDAFFAIRS,DOLE,SAME,DIS/UNFAV,INDEPEND,HSGRAD,CATHOLIC,15-30K,MODERATE,65+,NATIONAL,COMPLETE,NORTH,60+,60+,IND/OTHER,65+,CATHOLIC,WORLDAFFAIRS,GOODJUDGMENT,0.675
NATIONAL GREY,35.0,73.0,25.0,SECOND CALL,75+,WHITE,,GORE,,HEITKAMP,,,POMEROY,,,,,,DEMOCRAT,NOHS,,30-50K,MODERATE,65+,NATIONAL,COMPLETE,NORTH,60+,60+,DEMOCRAT,65+,,,,0.675
NATIONAL GREY,35.0,73.0,26.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,,HOEVEN,,,DORSO,,,,,,INDEPEND,SOMCOL/ASSOC,,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,45-59,40-49,IND/OTHER,40-49,,,,0.585
NATIONAL PINK,35.0,73.0,27.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,,HEITKAMP,,,POMEROY,,,,,,DEMOCRAT,,PROTESTANT,LESS15K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.636
NATIONAL PINK,35.0,73.0,28.0,SECOND CALL,40-44,WHITE,MALE,BUSH,,HEITKAMP,,,DORSO,,,,,,DEMOCRAT,,PROTESTANT,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.638
NATIONAL WHITE,35.0,73.0,29.0,THIRD CALL,75+,WHITE,FEMALE,GORE,,HEITKAMP,DISAPPR,UNFAVORABLE,POMEROY,GORE,MEDICARE/RX,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,NOHS,CATHOLIC,30-50K,MODERATE,65+,NATIONAL,COMPLETE,NORTH,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.675
NATIONAL WHITE,35.0,73.0,30.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,,HOEVEN,DISAPPR,UNFAVORABLE,DORSO,BUSH,WORLDAFFAIRS,DOLE,BETTER,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,0.585
