VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,ENVIRON,UNION4,FINSIT,JOBPERS,WORK,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,MSCASE,TELEPOLL,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
STATE ONLY,48.0,1.0,8.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,PROGRWTH,NONE,BETTER,APP/FAV,NO,DEMOCRAT,,POSTGRAD,PROTESTANT,AFEWAMONTH,OVER100K,YES,NO,MODERATE,18-64,REDUCNATDEBT,SOMEWHAT,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,BOTH,PERSONALQUAL,,,1.3940000000000001
STATE ONLY,48.0,1.0,9.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,LESS,,OMITS,GOODJUDGMENT,NO,CLINTON,PROENVIR,NONE,BETTER,APP/FAV,YES,INDEPEND,,SOMCOL/ASSOC,NONE,OMITS,30-50K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,18-29,25-29,IND/OTHER,25-29,NONE,ONLYGORE,ONLYBUSH,ISSUES,,,1.858
STATE ONLY,48.0,1.0,10.0,FIRST CALL,50-59,BLACK,FEMALE,,CANTWELL,LOCKE,APPROVE,OMITS,GORE,LESS,,HEALTHCARE,LIKEABLE,NO,CLINTON,PROGRWTH,ME,SAME,OMITS,YES,INDEPEND,,POSTGRAD,PROTESTANT,AFEWAMONTH,50-75K,YES,NO,MODERATE,18-64,SOCIALSECURI,NOTMUCH,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,BOTH,BOTH,ISSUES,,,2.7760000000000002
STATE ONLY,48.0,1.0,11.0,FIRST CALL,18-24,HISP,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,LESS,,HEALTHCARE,EXPERIENCE,NO,OMITS,PROGRWTH,NONE,WORSE,APP/FAV,YES,INDEPEND,,HSGRAD,CATHOLIC,AFEWAYEAR,LESS15K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,NOTMUCH,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,18-29,18-24,IND/OTHER,18-24,CATHOLIC,ONLYGORE,BOTH,ISSUES,,,1.975
STATE ONLY,48.0,1.0,12.0,FIRST CALL,50-59,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,,HEALTHCARE,EXPERIENCE,NO,CLINTON,PROGRWTH,ME,BETTER,APP/FAV,YES,DEMOCRAT,,NOHS,PROTESTANT,AFEWAYEAR,50-75K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,NOTMUCH,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,1.729
STATE ONLY,48.0,1.0,13.0,FIRST CALL,50-59,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,UNFAVORABLE,GORE,MORE,,WORLDAFFAIRS,GOODJUDGMENT,NO,OMITS,PROENVIR,NONE,BETTER,APP/UNFAV,YES,REPUBLCN,,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,75-100K,YES,NO,MODERATE,18-64,REDUCNATDEBT,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,ONLYGORE,NEITHER,PERSONALQUAL,,,0.868
STATE ONLY,48.0,1.0,14.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,OMITS,,HEALTHCARE,EXPERIENCE,NO,CLINTON,PROGRWTH,NONE,SAME,APP/FAV,YES,DEMOCRAT,,POSTGRAD,,NEVER,,NO,NO,MODERATE,18-64,SOCIALSECURI,SOMEWHAT,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,45-59,50-59,DEMOCRAT,50-64,,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,2.98
STATE ONLY,48.0,1.0,15.0,FIRST CALL,30-39,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,OMITS,GORE,MORE,,OMITS,GOODJUDGMENT,NO,CLINTON,PROENVIR,NONE,BETTER,OMITS,YES,DEMOCRAT,,SOMCOL/ASSOC,NONE,NEVER,30-50K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,30-44,30-39,DEMOCRAT,30-39,NONE,ONLYGORE,BOTH,ISSUES,,,2.315
STATE ONLY,48.0,1.0,16.0,FIRST CALL,75+,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,,TAXES,HONEST,NO,DOLE,PROGRWTH,NONE,SAME,DIS/UNFAV,NO,REPUBLCN,,HSGRAD,PROTESTANT,NEVER,50-75K,NO,NO,MODERATE,65+,REDUCNATDEBT,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,60+,60+,REPUBLICAN,65+,PROT/CHRIST,ONLYBUSH,ONLYGORE,ISSUES,,,2.374
STATE ONLY,48.0,1.0,17.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,,OMITS,HONEST,NO,DOLE,OMITS,NONE,SAME,DIS/UNFAV,YES,ELSE,,SOMCOL/ASSOC,NONE,AFEWAYEAR,OVER100K,NO,NO,CONSERV,18-64,CUTFEDINCTAX,GREATDEAL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,30-44,40-49,IND/OTHER,40-49,NONE,ONLYBUSH,ONLYGORE,ISSUES,,,0.899
STATE ONLY,48.0,1.0,18.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,,HEALTHCARE,HONEST,NO,DOLE,PROGRWTH,ME,SAME,DIS/UNFAV,YES,INDEPEND,,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,30-50K,NO,NO,CONSERV,18-64,SOCIALSECURI,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,45-59,50-59,IND/OTHER,50-64,CATHOLIC,BOTH,BOTH,PERSONALQUAL,,,0.676
STATE ONLY,48.0,1.0,19.0,FIRST CALL,75+,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,LESS,,ECON/JOBS,EXPERIENCE,NO,CLINTON,OMITS,NONE,BETTER,APP/FAV,NO,INDEPEND,,COLGRAD,NONE,NEVER,30-50K,NO,NO,MODERATE,65+,REDUCNATDEBT,GREATDEAL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,60+,60+,IND/OTHER,65+,NONE,BOTH,BOTH,ISSUES,,,1.952
STATE ONLY,48.0,1.0,20.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,CANTWELL,LOCKE,OMITS,UNFAVORABLE,GORE,OMITS,,SOCIALSECUR,HONEST,NO,PEROT,PROENVIR,NONE,BETTER,OMITS,YES,REPUBLCN,,POSTGRAD,PROTESTANT,AFEWAYEAR,,NO,NO,MODERATE,18-64,REDUCNATDEBT,NOTMUCH,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,ONLYGORE,OMITS,ISSUES,,,1.3940000000000001
STATE ONLY,48.0,1.0,21.0,FIRST CALL,25-29,WHITE,FEMALE,NADER,CANTWELL,LOCKE,OMITS,FAVORABLE,GORE,MORE,,EDUCATION,COMPLEXISSUE,NO,PEROT,PROENVIR,NONE,BETTER,OMITS,YES,INDEPEND,,POSTGRAD,NONE,NEVER,15-30K,YES,NO,LIBERAL,18-64,OTHRPROGRAMS,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,18-29,25-29,IND/OTHER,25-29,NONE,ONLYGORE,BOTH,ISSUES,,,2.209
STATE ONLY,48.0,1.0,22.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,,TAXES,CARES,NO,DOLE,PROGRWTH,NONE,WORSE,DIS/UNFAV,NO,REPUBLCN,,COLGRAD,NONE,NEVER,15-30K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,60+,60+,REPUBLICAN,50-64,NONE,ONLYBUSH,ONLYGORE,ISSUES,,,4.038
STATE ONLY,48.0,1.0,23.0,FIRST CALL,18-24,WHITE,MALE,GORE,GORTON,LOCKE,APPROVE,UNFAVORABLE,GORE,MORE,,EDUCATION,STRONGLEADER,NO,DOLE,PROENVIR,NONE,SAME,APP/UNFAV,NO,INDEPEND,,COLGRAD,PROTESTANT,MORETHAN1AWK,LESS15K,NO,NO,MODERATE,18-64,REDUCNATDEBT,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,BOTH,BOTH,ISSUES,,,6.831
STATE ONLY,48.0,1.0,24.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,MORE,,OMITS,HONEST,NO,PEROT,PROENVIR,NONE,SAME,DIS/UNFAV,NO,REPUBLCN,,HSGRAD,PROTESTANT,AFEWAMONTH,,YES,NO,CONSERV,65+,SOCIALSECURI,GREATDEAL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,60+,60+,REPUBLICAN,65+,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,1.897
STATE ONLY,48.0,1.0,25.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,GORTON,CARLSON,APPROVE,UNFAVORABLE,GORE,MORE,,ECON/JOBS,COMPLEXISSUE,NO,CLINTON,PROENVIR,NONE,BETTER,APP/UNFAV,NO,INDEPEND,,POSTGRAD,NONE,NEVER,75-100K,NO,NO,LIBERAL,18-64,SOCIALSECURI,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,60+,60+,IND/OTHER,50-64,NONE,ONLYGORE,BOTH,ISSUES,,,3.7680000000000002
STATE ONLY,48.0,1.0,26.0,FIRST CALL,30-39,WHITE,MALE,BUSH,CANTWELL,CARLSON,APPROVE,UNFAVORABLE,BUSH,LESS,,TAXES,CARES,NO,CLINTON,OMITS,SOMEONEELSE,BETTER,APP/UNFAV,YES,INDEPEND,,POSTGRAD,PROTESTANT,NEVER,50-75K,YES,YES,MODERATE,18-64,REDUCNATDEBT,SOMEWHAT,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,BOTH,BOTH,ISSUES,,,2.427
STATE ONLY,48.0,1.0,27.0,FIRST CALL,30-39,WHITE,MALE,BUCHANAN,GORTON,CARLSON,APPROVE,UNFAVORABLE,GORE,LESS,,OMITS,STRONGLEADER,NO,PEROT,PROGRWTH,ME,BETTER,APP/UNFAV,YES,INDEPEND,,SOMCOL/ASSOC,CATHOLIC,AFEWAMONTH,50-75K,NO,NO,MODERATE,18-64,REDUCNATDEBT,NOTMUCH,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,30-44,30-39,IND/OTHER,30-39,CATHOLIC,NEITHER,BOTH,ISSUES,,,1.114
STATE ONLY,48.0,1.0,28.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,UNFAVORABLE,GORE,MORE,,ECON/JOBS,GOODJUDGMENT,NO,CLINTON,PROENVIR,ME,BETTER,APP/UNFAV,YES,DEMOCRAT,,POSTGRAD,OTHERCHRIST,AFEWAYEAR,50-75K,NO,NO,LIBERAL,18-64,OTHRPROGRAMS,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,1.3940000000000001
STATE ONLY,48.0,1.0,29.0,FIRST CALL,45-49,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,,OMITS,COMPLEXISSUE,NO,CLINTON,PROENVIR,NONE,BETTER,APP/FAV,YES,ELSE,,COLGRAD,ELSE,NEVER,15-30K,YES,NO,LIBERAL,18-64,REDUCNATDEBT,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,45-59,40-49,IND/OTHER,40-49,OTHER,ONLYGORE,NEITHER,OMITS,,,3.466
STATE ONLY,48.0,1.0,30.0,FIRST CALL,50-59,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,UNFAVORABLE,GORE,MORE,,EDUCATION,COMPLEXISSUE,NO,CLINTON,PROENVIR,SOMEONEELSE,BETTER,APP/UNFAV,YES,DEMOCRAT,,COLGRAD,NONE,NEVER,50-75K,YES,NO,LIBERAL,18-64,OTHRPROGRAMS,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,45-59,50-59,DEMOCRAT,50-64,NONE,ONLYGORE,NEITHER,ISSUES,,,1.729
STATE ONLY,48.0,1.0,31.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,OMITS,GORE,OMITS,,SOCIALSECUR,COMPLEXISSUE,NO,CLINTON,PROENVIR,ME,SAME,OMITS,NO,INDEPEND,,POSTGRAD,,OMITS,30-50K,,NO,,18-64,REDUCNATDEBT,NOTMUCH,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,60+,60+,IND/OTHER,50-64,,OMITS,OMITS,OMITS,,,1.3940000000000001
STATE ONLY,48.0,1.0,32.0,FIRST CALL,18-24,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,,OMITS,STRONGLEADER,YES,OMITS,PROENVIR,ME,BETTER,DIS/UNFAV,YES,REPUBLCN,,SOMCOL/ASSOC,NONE,NEVER,30-50K,NO,NO,CONSERV,18-64,CUTFEDINCTAX,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,18-29,18-24,REPUBLICAN,18-24,NONE,ONLYBUSH,BOTH,ISSUES,,,4.7780000000000005
STATE ONLY,48.0,1.0,33.0,FIRST CALL,30-39,,MALE,NADER,CANTWELL,LOCKE,OMITS,UNFAVORABLE,WOULDNOTVOTE,MORE,,OMITS,STRONGLEADER,NO,OMITS,OMITS,NONE,BETTER,OMITS,,DEMOCRAT,,POSTGRAD,,OMITS,50-75K,NO,NO,MODERATE,18-64,REDUCNATDEBT,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,30-44,30-39,DEMOCRAT,30-39,,NEITHER,BOTH,ISSUES,,,2.762
STATE ONLY,48.0,1.0,34.0,FIRST CALL,30-39,WHITE,MALE,GORE,GORTON,LOCKE,APPROVE,FAVORABLE,GORE,LESS,,EDUCATION,GOODJUDGMENT,NO,OMITS,PROENVIR,NONE,SAME,APP/FAV,YES,DEMOCRAT,,SOMCOL/ASSOC,NONE,AFEWAMONTH,15-30K,NO,NO,CONSERV,18-64,SOCIALSECURI,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,30-44,30-39,DEMOCRAT,30-39,NONE,BOTH,BOTH,ISSUES,,,2.137
STATE ONLY,48.0,1.0,35.0,FIRST CALL,50-59,WHITE,MALE,,,,APPROVE,FAVORABLE,GORE,MORE,,EDUCATION,CARES,NO,OMITS,PROENVIR,MEANDSOMEONE,SAME,APP/FAV,YES,INDEPEND,,COLGRAD,NONE,AFEWAYEAR,50-75K,YES,YES,LIBERAL,18-64,REDUCNATDEBT,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,45-59,50-59,IND/OTHER,50-64,NONE,BOTH,BOTH,ISSUES,,,4.248
STATE ONLY,48.0,1.0,36.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,,OMITS,COMPLEXISSUE,NO,CLINTON,PROENVIR,NONE,BETTER,APP/FAV,NO,DEMOCRAT,,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,50-75K,YES,YES,MODERATE,18-64,SOCIALSECURI,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,OMITS,ISSUES,,,2.779
STATE ONLY,48.0,1.0,37.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,CANTWELL,CARLSON,DISAPPR,OMITS,GORE,LESS,,EDUCATION,OMITS,NO,OMITS,PROGRWTH,NONE,BETTER,OMITS,YES,DEMOCRAT,,COLGRAD,OTHERCHRIST,MORETHAN1AWK,15-30K,NO,YES,MODERATE,18-64,SOCIALSECURI,SOMEWHAT,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,NEITHER,BOTH,OMITS,,,3.6310000000000002
STATE ONLY,48.0,1.0,38.0,FIRST CALL,40-44,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,OMITS,BUSH,LESS,,TAXES,GOODJUDGMENT,NO,DOLE,PROGRWTH,ME,SAME,OMITS,YES,REPUBLCN,,SOMCOL/ASSOC,NONE,NEVER,50-75K,NO,NO,MODERATE,18-64,REDUCNATDEBT,GREATDEAL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,30-44,40-49,REPUBLICAN,40-49,NONE,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,2.243
STATE ONLY,48.0,1.0,39.0,FIRST CALL,65-74,WHITE,MALE,GORE,GORTON,CARLSON,APPROVE,FAVORABLE,GORE,MORE,,ECON/JOBS,CARES,NO,CLINTON,PROGRWTH,NONE,SAME,APP/FAV,NO,INDEPEND,,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,30-50K,YES,YES,MODERATE,65+,REDUCNATDEBT,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,60+,60+,IND/OTHER,65+,PROT/CHRIST,NEITHER,BOTH,ISSUES,,,4.412
STATE ONLY,48.0,1.0,40.0,FIRST CALL,18-24,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,,TAXES,LIKEABLE,NO,PEROT,PROGRWTH,NONE,SAME,DIS/UNFAV,YES,REPUBLCN,,SOMCOL/ASSOC,NONE,NEVER,15-30K,NO,NO,CONSERV,18-64,REDUCNATDEBT,SOMEWHAT,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,18-29,18-24,REPUBLICAN,18-24,NONE,BOTH,BOTH,PERSONALQUAL,,,4.7780000000000005
STATE ONLY,48.0,1.0,41.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,,,APPROVE,OMITS,OMITS,OMITS,,HEALTHCARE,HONEST,NO,CLINTON,OMITS,NONE,SAME,OMITS,YES,DEMOCRAT,,COLGRAD,PROTESTANT,AFEWAYEAR,50-75K,NO,NO,LIBERAL,18-64,OTHRPROGRAMS,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,NEITHER,PERSONALQUAL,,,3.407
STATE ONLY,48.0,1.0,42.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,,TAXES,HONEST,NO,PEROT,PROGRWTH,NONE,BETTER,DIS/UNFAV,YES,REPUBLCN,,COLGRAD,NONE,NEVER,OVER100K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,SOMEWHAT,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,30-44,30-39,REPUBLICAN,30-39,NONE,ONLYBUSH,ONLYGORE,ISSUES,,,1.198
STATE ONLY,48.0,1.0,43.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,,OMITS,HONEST,NO,DOLE,OMITS,NONE,WORSE,DIS/UNFAV,NO,DEMOCRAT,,COLGRAD,CATHOLIC,MORETHAN1AWK,15-30K,NO,NO,MODERATE,65+,OTHRPROGRAMS,NOTMUCH,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,60+,60+,DEMOCRAT,65+,CATHOLIC,NEITHER,ONLYGORE,ISSUES,,,2.302
STATE ONLY,48.0,1.0,44.0,FIRST CALL,40-44,WHITE,MALE,,CANTWELL,CARLSON,APPROVE,UNFAVORABLE,GORE,LESS,,HEALTHCARE,OMITS,NO,PEROT,PROENVIR,NONE,WORSE,APP/UNFAV,YES,REPUBLCN,,HSGRAD,NONE,NEVER,30-50K,NO,NO,CONSERV,18-64,SOCIALSECURI,NOTMUCH,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,30-44,40-49,REPUBLICAN,40-49,NONE,ONLYGORE,BOTH,ISSUES,,,2.2560000000000002
STATE ONLY,48.0,1.0,45.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,UNFAVORABLE,GORE,LESS,,ECON/JOBS,GOODJUDGMENT,NO,CLINTON,PROENVIR,NONE,BETTER,APP/UNFAV,NO,REPUBLCN,,POSTGRAD,PROTESTANT,ONCEAWEEK,75-100K,YES,NO,MODERATE,18-64,REDUCNATDEBT,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,ONLYGORE,BOTH,PERSONALQUAL,,,1.3940000000000001
STATE ONLY,48.0,1.0,46.0,FIRST CALL,75+,WHITE,MALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,,SOCIALSECUR,HONEST,NO,DOLE,PROGRWTH,NONE,SAME,DIS/UNFAV,NO,REPUBLCN,,POSTGRAD,PROTESTANT,ONCEAWEEK,15-30K,YES,NO,CONSERV,65+,CUTFEDINCTAX,SOMEWHAT,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,60+,60+,REPUBLICAN,65+,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,4.731
STATE ONLY,48.0,1.0,47.0,FIRST CALL,45-49,WHITE,MALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,,EDUCATION,COMPLEXISSUE,NO,CLINTON,PROENVIR,NONE,SAME,APP/FAV,YES,DEMOCRAT,,COLGRAD,NONE,NEVER,75-100K,YES,NO,MODERATE,18-64,SOCIALSECURI,NOTMUCH,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,45-59,40-49,DEMOCRAT,40-49,NONE,ONLYGORE,BOTH,ISSUES,,,3.466
STATE ONLY,48.0,1.0,48.0,FIRST CALL,50-59,WHITE,MALE,BUSH,GORTON,LOCKE,APPROVE,UNFAVORABLE,BUSH,LESS,,TAXES,HONEST,NO,DOLE,PROGRWTH,NONE,WORSE,APP/UNFAV,YES,INDEPEND,,SOMCOL/ASSOC,,ONCEAWEEK,75-100K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,SOMEWHAT,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,45-59,50-59,IND/OTHER,50-64,,BOTH,NEITHER,ISSUES,,,3.446
STATE ONLY,48.0,1.0,49.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,OMITS,,EDUCATION,COMPLEXISSUE,NO,CLINTON,OMITS,NONE,BETTER,APP/FAV,YES,DEMOCRAT,,POSTGRAD,PROTESTANT,AFEWAYEAR,OVER100K,YES,NO,MODERATE,18-64,REDUCNATDEBT,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,3.714
STATE ONLY,48.0,1.0,50.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,GORTON,CARLSON,DISAPPR,UNFAVORABLE,BUSH,LESS,,TAXES,COMPLEXISSUE,YES,DOLE,PROGRWTH,NONE,BETTER,DIS/UNFAV,YES,REPUBLCN,,COLGRAD,CATHOLIC,ONCEAWEEK,,NO,NO,CONSERV,18-64,CUTFEDINCTAX,NOTMUCH,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,BOTH,ONLYGORE,ISSUES,,,1.795
STATE ONLY,48.0,1.0,51.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,CANTWELL,LOCKE,APPROVE,FAVORABLE,GORE,MORE,,EDUCATION,GOODJUDGMENT,NO,CLINTON,PROENVIR,SOMEONEELSE,SAME,APP/FAV,YES,DEMOCRAT,,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,50-75K,YES,NO,LIBERAL,65+,SOCIALSECURI,GREATDEAL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,60+,60+,DEMOCRAT,65+,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,3.9130000000000003
STATE ONLY,48.0,1.0,52.0,FIRST CALL,18-24,WHITE,FEMALE,NADER,,LOCKE,DISAPPR,UNFAVORABLE,OMITS,LESS,,EDUCATION,GOODJUDGMENT,NO,OMITS,PROGRWTH,NONE,SAME,DIS/UNFAV,NO,INDEPEND,,NOHS,CATHOLIC,ONCEAWEEK,30-50K,NO,YES,LIBERAL,18-64,OTHRPROGRAMS,GREATDEAL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,18-29,18-24,IND/OTHER,18-24,CATHOLIC,BOTH,BOTH,ISSUES,,,3.946
STATE ONLY,48.0,1.0,53.0,FIRST CALL,30-39,WHITE,MALE,GORE,CANTWELL,LOCKE,DISAPPR,UNFAVORABLE,GORE,MORE,,ECON/JOBS,GOODJUDGMENT,NO,OMITS,PROENVIR,NONE,BETTER,DIS/UNFAV,YES,INDEPEND,,COLGRAD,NONE,NEVER,50-75K,NO,NO,MODERATE,18-64,SOCIALSECURI,NOTATALL,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,30-44,30-39,IND/OTHER,30-39,NONE,BOTH,BOTH,ISSUES,,,0.774
STATE ONLY,48.0,1.0,54.0,FIRST CALL,30-39,WHITE,FEMALE,,GORTON,LOCKE,APPROVE,UNFAVORABLE,OMITS,LESS,,TAXES,COMPLEXISSUE,NO,CLINTON,PROENVIR,NONE,BETTER,APP/UNFAV,YES,INDEPEND,,POSTGRAD,NONE,AFEWAYEAR,OVER100K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,SOMEWHAT,PHONESVY,OMITS,COMPLETE,KINGCOUNTY,30-44,30-39,IND/OTHER,30-39,NONE,ONLYGORE,NEITHER,ISSUES,,,1.704
