VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,PROPNV,GOVTDO,SIZEPLC3,ISSUE,QUAL,X6VOTE,UNION4,ABORTION,FINSIT,JOBPERS,WORK,MIGRATNV,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,HISPANIC,QRACE,REL5,PRESKNOW,NUCLEAR,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
NATIONAL GREY,29.0,66.0,42.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,ENSIGN,,,,,,CITYOVER50K,,,,,,,,,,DEMOCRAT,50-500K,COLGRAD,,,50-75K,,,MODERATE,18-64,REDUCNATDEBT,NATIONAL,COMPLETE,WASHOECNTY,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,,BOTH,,BOTH,,,,0.304
NATIONAL GREY,29.0,66.0,43.0,THIRD CALL,30-39,HISP,FEMALE,GORE,ENSIGN,,,,,,CITYOVER50K,,,,,,,,,,REPUBLCN,50-500K,HSGRAD,,,15-30K,,,MODERATE,18-64,REDUCNATDEBT,NATIONAL,COMPLETE,WASHOECNTY,30-44,30-39,REPUBLICAN,30-39,YES,,,BOTH,,BOTH,,,,0.28200000000000003
NATIONAL GREY,29.0,66.0,44.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,ENSIGN,,,,,,CITYOVER50K,,,,,,,,,,REPUBLCN,50-500K,COLGRAD,,,OVER100K,,,CONSERV,18-64,SOCIALSECURI,NATIONAL,COMPLETE,WASHOECNTY,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,,BOTH,,BOTH,,,,0.325
NATIONAL GREY,29.0,66.0,45.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,BERNSTEIN,,,,,,CITYOVER50K,,,,,,,,,,DEMOCRAT,50-500K,HSGRAD,,,15-30K,,,MODERATE,18-64,OTHRPROGRAMS,NATIONAL,COMPLETE,WASHOECNTY,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,,ONLYGORE,,NEITHER,,,,0.298
NATIONAL GREY,29.0,66.0,46.0,THIRD CALL,30-39,WHITE,FEMALE,NADER,OTHER,,,,,,CITYOVER50K,,,,,,,,,,ELSE,50-500K,NOHS,,,50-75K,,,MODERATE,18-64,OTHRPROGRAMS,NATIONAL,COMPLETE,WASHOECNTY,30-44,30-39,IND/OTHER,30-39,NO,WHITE,,NEITHER,,BOTH,,,,0.37
NATIONAL GREY,29.0,66.0,47.0,THIRD CALL,45-49,WHITE,MALE,BUSH,ENSIGN,,,,,,CITYOVER50K,,,,,,,,,,REPUBLCN,50-500K,SOMCOL/ASSOC,,,50-75K,,,CONSERV,18-64,CUTFEDINCTAX,NATIONAL,COMPLETE,WASHOECNTY,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,,BOTH,,ONLYGORE,,,,0.328
NATIONAL PINK,29.0,66.0,48.0,THIRD CALL,65-74,,,BUSH,BERNSTEIN,,,,,,CITYOVER50K,,,,ME,,,,YES,,DEMOCRAT,50-500K,,,,,NO,,LIBERAL,65+,,NATIONAL,COMPLETE,WASHOECNTY,60+,60+,DEMOCRAT,65+,NO,,,,,,,,,0.47200000000000003
NATIONAL PINK,29.0,66.0,49.0,THIRD CALL,18-24,ASIAN,MALE,BUSH,BERNSTEIN,,,,,,CITYOVER50K,,,,NONE,,,,NO,,REPUBLCN,50-500K,,ELSE,,75-100K,NO,YES,MODERATE,18-64,,NATIONAL,COMPLETE,WASHOECNTY,18-29,18-24,REPUBLICAN,18-24,NO,ASIAN,OTHER,,,,,,,0.37
NATIONAL PINK,29.0,66.0,50.0,THIRD CALL,40-44,HISP,FEMALE,BUSH,BERNSTEIN,,,,,,CITYOVER50K,,,,ME,,,,YES,,INDEPEND,50-500K,,PROTESTANT,,15-30K,NO,YES,MODERATE,18-64,,NATIONAL,COMPLETE,WASHOECNTY,30-44,40-49,IND/OTHER,40-49,YES,WHITE,PROT/CHRIST,,,,,,,0.326
NATIONAL PINK,29.0,66.0,51.0,THIRD CALL,30-39,HISP,MALE,GORE,BERNSTEIN,,,,,,CITYOVER50K,,,,NONE,,,,YES,,DEMOCRAT,50-500K,,OTHERCHRIST,,50-75K,YES,YES,CONSERV,18-64,,NATIONAL,COMPLETE,WASHOECNTY,30-44,30-39,DEMOCRAT,30-39,YES,HISP,PROT/CHRIST,,,,,,,0.323
NATIONAL PINK,29.0,66.0,52.0,THIRD CALL,18-24,HISP,MALE,GORE,,,,,,,CITYOVER50K,,,,ME,,,,YES,,REPUBLCN,50-500K,,PROTESTANT,,15-30K,NO,NO,MODERATE,18-64,,NATIONAL,COMPLETE,WASHOECNTY,18-29,18-24,REPUBLICAN,18-24,NO,HISP,PROT/CHRIST,,,,,,,0.33
NATIONAL PINK,29.0,66.0,53.0,THIRD CALL,25-29,HISP,MALE,BUSH,,,,,,,CITYOVER50K,,,,NONE,,,,YES,,REPUBLCN,50-500K,,OTHERCHRIST,,50-75K,,YES,MODERATE,18-64,,NATIONAL,COMPLETE,WASHOECNTY,18-29,25-29,REPUBLICAN,25-29,YES,WHITE,PROT/CHRIST,,,,,,,0.359
STATE ONLY,29.0,68.0,1.0,FIRST CALL,30-39,WHITE,MALE,BUSH,ENSIGN,APPROVE,UNFAVORABLE,BUSH,,LESS,CITYOVER50K,TAXES,HONEST,DOLE,NONE,MOSTILL,BETTER,APP/UNFAV,YES,YES,REPUBLCN,50-500K,SOMCOL/ASSOC,ELSE,ONCEAWEEK,50-75K,YES,YES,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,WASHOECNTY,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,OTHER,BOTH,VERYIMP,BOTH,PERSONALQUAL,,,0.983
STATE ONLY,29.0,68.0,2.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,NO,MORE,CITYOVER50K,ECON/JOBS,COMPLEXISSUE,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,NO,NO,INDEPEND,50-500K,HSGRAD,OTHERCHRIST,AFEWAYEAR,OVER100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,WASHOECNTY,45-59,40-49,IND/OTHER,40-49,NO,WHITE,PROT/CHRIST,ONLYGORE,VERYIMP,BOTH,PERSONALQUAL,,,0.756
STATE ONLY,29.0,68.0,3.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,NO,LESS,CITYOVER50K,TAXES,HONEST,DOLE,NONE,MOSTLGL,SAME,DIS/UNFAV,YES,NO,REPUBLCN,50-500K,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,50-75K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,WASHOECNTY,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,ONLYBUSH,NOTTOOIMP,ONLYGORE,ISSUES,,,0.77
STATE ONLY,29.0,68.0,4.0,FIRST CALL,60-64,HISP,MALE,GORE,BERNSTEIN,APPROVE,UNFAVORABLE,GORE,YES,LESS,CITYOVER50K,SOCIALSECUR,GOODJUDGMENT,CLINTON,NONE,ALWYSLGL,BETTER,APP/UNFAV,NO,NO,DEMOCRAT,50-500K,NOHS,PROTESTANT,AFEWAYEAR,30-50K,YES,NO,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,WASHOECNTY,60+,60+,DEMOCRAT,50-64,YES,HISP,PROT/CHRIST,ONLYGORE,VERYIMP,ONLYBUSH,ISSUES,,,1.426
STATE ONLY,29.0,68.0,5.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,NO,MORE,CITYOVER50K,HEALTHCARE,GOODJUDGMENT,CLINTON,ME,ALWYSLGL,BETTER,APP/FAV,YES,NO,DEMOCRAT,50-500K,COLGRAD,PROTESTANT,NEVER,75-100K,YES,NO,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,WASHOECNTY,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,ONLYGORE,VERYIMP,ONLYBUSH,PERSONALQUAL,,,0.756
STATE ONLY,29.0,68.0,6.0,FIRST CALL,30-39,WHITE,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,SOCIALSECUR,HONEST,DOLE,NONE,ALWYSILL,BETTER,DIS/UNFAV,YES,NO,REPUBLCN,50-500K,HSGRAD,PROTESTANT,AFEWAYEAR,50-75K,NO,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,WASHOECNTY,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,ONLYBUSH,NOTATALL,ONLYGORE,PERSONALQUAL,,,1.069
STATE ONLY,29.0,68.0,7.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,ENSIGN,APPROVE,UNFAVORABLE,BUSH,NO,LESS,CITYOVER50K,EDUCATION,GOODJUDGMENT,DOLE,NONE,MOSTLGL,BETTER,APP/UNFAV,NO,YES,REPUBLCN,50-500K,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,OTHRPROGRAMS,STATE,COMPLETE,WASHOECNTY,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,ONLYBUSH,VERYIMP,BOTH,PERSONALQUAL,,,0.77
STATE ONLY,29.0,68.0,8.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,ENSIGN,APPROVE,UNFAVORABLE,BUSH,YES,MORE,CITYOVER50K,ECON/JOBS,CARES,CLINTON,NONE,MOSTLGL,BETTER,APP/UNFAV,YES,YES,REPUBLCN,50-500K,SOMCOL/ASSOC,ELSE,AFEWAMONTH,OVER100K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,WASHOECNTY,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,OTHER,BOTH,VERYIMP,BOTH,ISSUES,,,0.995
STATE ONLY,29.0,68.0,9.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,BERNSTEIN,APPROVE,UNFAVORABLE,GORE,NO,MORE,CITYOVER50K,HEALTHCARE,COMPLEXISSUE,CLINTON,ME,ALWYSLGL,BETTER,APP/UNFAV,YES,NO,DEMOCRAT,50-500K,COLGRAD,CATHOLIC,ONCEAWEEK,75-100K,YES,NO,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,WASHOECNTY,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,ONLYGORE,VERYIMP,ONLYGORE,ISSUES,,,0.756
STATE ONLY,29.0,68.0,10.0,FIRST CALL,60-64,WHITE,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,SOCIALSECUR,GOODJUDGMENT,DOLE,NONE,ALWYSILL,BETTER,DIS/UNFAV,NO,YES,REPUBLCN,50-500K,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,50-75K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,WASHOECNTY,60+,60+,REPUBLICAN,50-64,NO,WHITE,CATHOLIC,ONLYBUSH,VERYIMP,ONLYGORE,PERSONALQUAL,,,1.442
STATE ONLY,29.0,68.0,11.0,SECOND CALL,45-49,WHITE,MALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,NO,MORE,CITYOVER50K,ECON/JOBS,COMPLEXISSUE,DOLE,ME,MOSTLGL,SAME,APP/FAV,YES,NO,DEMOCRAT,50-500K,COLGRAD,CATHOLIC,AFEWAYEAR,30-50K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,WASHOECNTY,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,ONLYGORE,SOMEWHAT,BOTH,PERSONALQUAL,,,0.8130000000000001
STATE ONLY,29.0,68.0,12.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,ECON/JOBS,HONEST,CLINTON,NONE,MOSTLGL,SAME,DIS/UNFAV,NO,NO,INDEPEND,50-500K,SOMCOL/ASSOC,ELSE,NEVER,30-50K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,WASHOECNTY,30-44,40-49,IND/OTHER,40-49,NO,WHITE,OTHER,BOTH,SOMEWHAT,BOTH,PERSONALQUAL,,,0.995
STATE ONLY,29.0,68.0,13.0,SECOND CALL,30-39,WHITE,MALE,GORE,ENSIGN,APPROVE,FAVORABLE,GORE,NO,LESS,CITYOVER50K,ECON/JOBS,CARES,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,YES,,REPUBLCN,50-500K,COLGRAD,PROTESTANT,AFEWAYEAR,75-100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,WASHOECNTY,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,ONLYGORE,VERYIMP,ONLYBUSH,ISSUES,,,0.765
STATE ONLY,29.0,68.0,14.0,SECOND CALL,25-29,WHITE,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,TAXES,COMPLEXISSUE,DOLE,NONE,ALWYSLGL,SAME,DIS/UNFAV,YES,NO,REPUBLCN,50-500K,SOMCOL/ASSOC,NONE,NEVER,15-30K,NO,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,WASHOECNTY,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,NONE,BOTH,NOTTOOIMP,ONLYGORE,ISSUES,,,1.1380000000000001
STATE ONLY,29.0,68.0,15.0,SECOND CALL,30-39,OTHER,MALE,GORE,ENSIGN,APPROVE,UNFAVORABLE,GORE,NO,MORE,CITYOVER50K,EDUCATION,COMPLEXISSUE,PEROT,NONE,ALWYSLGL,BETTER,APP/UNFAV,YES,YES,INDEPEND,50-500K,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,OTHRPROGRAMS,STATE,COMPLETE,WASHOECNTY,30-44,30-39,IND/OTHER,30-39,NO,OTHER,PROT/CHRIST,BOTH,NOTATALL,NEITHER,ISSUES,,,0.765
STATE ONLY,29.0,68.0,16.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,BERNSTEIN,APPROVE,UNFAVORABLE,GORE,NO,MORE,CITYOVER50K,WORLDAFFAIRS,GOODJUDGMENT,PEROT,NONE,ALWYSLGL,BETTER,APP/UNFAV,YES,NO,INDEPEND,50-500K,COLGRAD,PROTESTANT,AFEWAYEAR,50-75K,NO,YES,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,WASHOECNTY,30-44,40-49,IND/OTHER,40-49,,WHITE,PROT/CHRIST,BOTH,VERYIMP,ONLYBUSH,PERSONALQUAL,,,0.756
STATE ONLY,29.0,68.0,17.0,SECOND CALL,25-29,WHITE,MALE,GORE,ENSIGN,APPROVE,OMITS,GORE,NO,MORE,CITYOVER50K,HEALTHCARE,CARES,CLINTON,NONE,ALWYSLGL,BETTER,OMITS,YES,NO,DEMOCRAT,50-500K,COLGRAD,CATHOLIC,AFEWAYEAR,30-50K,NO,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,WASHOECNTY,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,CATHOLIC,ONLYGORE,VERYIMP,ONLYBUSH,ISSUES,,,0.8150000000000001
STATE ONLY,29.0,68.0,18.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,NONEOFABOVE,APPROVE,FAVORABLE,GORE,YES,LESS,CITYOVER50K,WORLDAFFAIRS,EXPERIENCE,CLINTON,NONE,MOSTLGL,SAME,APP/FAV,YES,NO,REPUBLCN,50-500K,COLGRAD,OTHERCHRIST,AFEWAYEAR,30-50K,NO,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,WASHOECNTY,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,ONLYGORE,SOMEWHAT,ONLYBUSH,PERSONALQUAL,,,0.532
STATE ONLY,29.0,68.0,19.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,ENSIGN,OMITS,OMITS,OMITS,YES,MORE,CITYOVER50K,SOCIALSECUR,EXPERIENCE,OMITS,NONE,MOSTILL,OMITS,,,NO,,50-500K,,,OMITS,,,,,18-64,OMITS,STATE,NOTCOMPLETE,WASHOECNTY,60+,60+,,50-64,NO,WHITE,,OMITS,VERYIMP,OMITS,OMITS,,,1.238
STATE ONLY,29.0,68.0,20.0,THIRD CALL,30-39,WHITE,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,TAXES,HONEST,DOLE,ME,MOSTLGL,SAME,DIS/UNFAV,YES,NO,REPUBLCN,50-500K,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,30-50K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,WASHOECNTY,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,BOTH,SOMEWHAT,ONLYGORE,PERSONALQUAL,,,1.069
STATE ONLY,29.0,68.0,21.0,THIRD CALL,45-49,BLACK,MALE,NADER,BERNSTEIN,DISAPPR,UNFAVORABLE,GORE,YES,MORE,CITYOVER50K,OMITS,HONEST,PEROT,ME,ALWYSLGL,BETTER,DIS/UNFAV,YES,YES,DEMOCRAT,50-500K,COLGRAD,ELSE,NEVER,50-75K,YES,YES,MODERATE,18-64,OMITS,STATE,COMPLETE,WASHOECNTY,45-59,40-49,DEMOCRAT,40-49,NO,BLACK,OTHER,NEITHER,VERYIMP,BOTH,ISSUES,,,0.913
STATE ONLY,29.0,68.0,22.0,THIRD CALL,18-24,WHITE,MALE,NONEOFABOVE,NONEOFABOVE,APPROVE,FAVORABLE,WOULDNOTVOTE,NO,MORE,CITYOVER50K,EDUCATION,OMITS,PEROT,NONE,ALWYSLGL,OMITS,APP/FAV,YES,YES,INDEPEND,50-500K,SOMCOL/ASSOC,ELSE,NEVER,50-75K,NO,YES,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,WASHOECNTY,18-29,18-24,IND/OTHER,18-24,NO,WHITE,OTHER,BOTH,VERYIMP,BOTH,OMITS,,,0.186
STATE ONLY,29.0,68.0,23.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,YES,MORE,CITYOVER50K,SOCIALSECUR,EXPERIENCE,PEROT,ME,ALWYSLGL,BETTER,APP/FAV,YES,YES,DEMOCRAT,50-500K,COLGRAD,CATHOLIC,ONCEAWEEK,50-75K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,WASHOECNTY,30-44,40-49,DEMOCRAT,40-49,NO,BLACK,CATHOLIC,NEITHER,VERYIMP,BOTH,ISSUES,,,0.983
STATE ONLY,29.0,68.0,24.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,ENSIGN,APPROVE,UNFAVORABLE,BUSH,YES,MORE,CITYOVER50K,ECON/JOBS,HONEST,NOVOTE,NONE,MOSTILL,BETTER,APP/UNFAV,YES,NO,REPUBLCN,50-500K,COLGRAD,OTHERCHRIST,ONCEAWEEK,30-50K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,WASHOECNTY,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,PROT/CHRIST,BOTH,VERYIMP,BOTH,PERSONALQUAL,,,1.061
STATE ONLY,29.0,68.0,25.0,THIRD CALL,18-24,HISP,MALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,NO,LESS,CITYOVER50K,ECON/JOBS,OMITS,NOVOTE,NONE,ALWYSLGL,BETTER,APP/FAV,NO,NO,INDEPEND,50-500K,SOMCOL/ASSOC,CATHOLIC,NEVER,LESS15K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,WASHOECNTY,18-29,18-24,IND/OTHER,18-24,YES,OTHER,CATHOLIC,NEITHER,VERYIMP,BOTH,ISSUES,,,0.874
STATE ONLY,29.0,68.0,26.0,THIRD CALL,50-59,WHITE,FEMALE,NADER,NONEOFABOVE,APPROVE,FAVORABLE,GORE,YES,LESS,CITYOVER50K,TAXES,COMPLEXISSUE,PEROT,NONE,ALWYSLGL,SAME,APP/FAV,YES,NO,ELSE,50-500K,SOMCOL/ASSOC,PROTESTANT,NEVER,50-75K,YES,NO,MODERATE,18-64,OTHRPROGRAMS,STATE,COMPLETE,WASHOECNTY,45-59,50-59,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,NEITHER,VERYIMP,BOTH,PERSONALQUAL,,,0.461
STATE ONLY,29.0,68.0,27.0,THIRD CALL,30-39,HISP,MALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,NO,MORE,CITYOVER50K,WORLDAFFAIRS,EXPERIENCE,CLINTON,NONE,ALWYSILL,BETTER,APP/FAV,YES,YES,DEMOCRAT,50-500K,NOHS,CATHOLIC,ONCEAWEEK,30-50K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,WASHOECNTY,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,ONLYGORE,VERYIMP,BOTH,PERSONALQUAL,,,0.8210000000000001
STATE ONLY,29.0,68.0,28.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,NONEOFABOVE,APPROVE,FAVORABLE,BUSH,NO,LESS,CITYOVER50K,TAXES,STRONGLEADER,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,YES,NO,REPUBLCN,50-500K,SOMCOL/ASSOC,CATHOLIC,AFEWAMONTH,15-30K,NO,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,WASHOECNTY,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,CATHOLIC,BOTH,SOMEWHAT,BOTH,ISSUES,,,0.45
STATE ONLY,29.0,68.0,29.0,THIRD CALL,50-59,WHITE,MALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,NO,MORE,CITYOVER50K,ECON/JOBS,COMPLEXISSUE,CLINTON,ME,ALWYSLGL,BETTER,APP/FAV,YES,NO,DEMOCRAT,50-500K,POSTGRAD,JEWISH,AFEWAMONTH,50-75K,YES,NO,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,WASHOECNTY,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,JEWISH,ONLYGORE,VERYIMP,ONLYBUSH,ISSUES,,,0.8130000000000001
STATE ONLY,29.0,68.0,30.0,THIRD CALL,65-74,WHITE,MALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,TAXES,HONEST,DOLE,SOMEONEELSE,MOSTILL,SAME,DIS/UNFAV,NO,NO,REPUBLCN,50-500K,COLGRAD,CATHOLIC,ONCEAWEEK,30-50K,YES,NO,CONSERV,65+,CUTFEDINCTAX,STATE,COMPLETE,WASHOECNTY,60+,60+,REPUBLICAN,65+,NO,WHITE,CATHOLIC,ONLYBUSH,NOTATALL,ONLYGORE,PERSONALQUAL,,,1.442
STATE ONLY,29.0,68.0,31.0,THIRD CALL,40-44,WHITE,MALE,GORE,ENSIGN,APPROVE,UNFAVORABLE,GORE,NO,LESS,CITYOVER50K,ECON/JOBS,CARES,NOVOTE,NONE,MOSTLGL,BETTER,APP/UNFAV,YES,NO,INDEPEND,50-500K,HSGRAD,NONE,NEVER,50-75K,YES,NO,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,WASHOECNTY,30-44,40-49,IND/OTHER,40-49,NO,WHITE,NONE,BOTH,VERYIMP,BOTH,ISSUES,,,0.765
STATE ONLY,29.0,71.0,1.0,FIRST CALL,65-74,WHITE,,GORE,BERNSTEIN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SUBURBS,MEDICARE/RX,CARES,CLINTON,NONE,MOSTLGL,SAME,DIS/UNFAV,NO,NO,REPUBLCN,SUBURBS,COLGRAD,PROTESTANT,AFEWAYEAR,30-50K,NO,NO,MODERATE,65+,CUTFEDINCTAX,STATE,COMPLETE,WASHOECNTY,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,BOTH,SOMEWHAT,ONLYGORE,PERSONALQUAL,,,0.732
STATE ONLY,29.0,71.0,2.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,NONEOFABOVE,DISAPPR,UNFAVORABLE,GORE,NO,LESS,SUBURBS,OMITS,OMITS,OTHER,SOMEONEELSE,MOSTLGL,BETTER,DIS/UNFAV,NO,YES,DEMOCRAT,SUBURBS,COLGRAD,NONE,AFEWAYEAR,LESS15K,NO,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,WASHOECNTY,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,NONE,NEITHER,VERYIMP,BOTH,ISSUES,,,0.231
STATE ONLY,29.0,71.0,3.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,BERNSTEIN,APPROVE,FAVORABLE,GORE,NO,MORE,SUBURBS,ECON/JOBS,STRONGLEADER,CLINTON,NONE,ALWYSLGL,SAME,APP/FAV,YES,NO,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,CATHOLIC,NEVER,50-75K,YES,NO,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,WASHOECNTY,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,ONLYGORE,SOMEWHAT,ONLYBUSH,ISSUES,,,0.418
STATE ONLY,29.0,71.0,4.0,FIRST CALL,45-49,WHITE,MALE,BUSH,ENSIGN,APPROVE,UNFAVORABLE,BUSH,YES,LESS,SUBURBS,ECON/JOBS,OMITS,DOLE,NONE,MOSTLGL,SAME,APP/UNFAV,YES,NO,REPUBLCN,SUBURBS,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,50-75K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,WASHOECNTY,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,BOTH,VERYIMP,NEITHER,PERSONALQUAL,,,0.593
STATE ONLY,29.0,71.0,5.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,ENSIGN,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SUBURBS,SOCIALSECUR,HONEST,DOLE,NONE,ALWYSILL,SAME,DIS/UNFAV,YES,NO,REPUBLCN,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,50-75K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,WASHOECNTY,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,BOTH,SOMEWHAT,ONLYGORE,ISSUES,,,0.551
STATE ONLY,29.0,71.0,6.0,FIRST CALL,45-49,HISP,MALE,GORE,BERNSTEIN,OMITS,OMITS,OMITS,,MORE,SUBURBS,OMITS,HONEST,OMITS,ME,ALWYSILL,OMITS,,,NO,,SUBURBS,,,OMITS,,,,,18-64,OMITS,STATE,NOTCOMPLETE,WASHOECNTY,45-59,40-49,,40-49,YES,,,OMITS,VERYIMP,OMITS,OMITS,,,0.541
