VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,25.0,76.0,12.0,FIRST CALL,65-74,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,OMITS,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,,65+,STATE,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.495
STATE ONLY,25.0,76.0,13.0,FIRST CALL,65-74,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,PEROT,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,65+,STATE,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.495
STATE ONLY,25.0,76.0,14.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,LOTT,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,CATHOLIC,50-75K,MODERATE,18-64,STATE,EAST,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.042
STATE ONLY,25.0,76.0,15.0,FIRST CALL,25-29,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,OMITS,PEROT,SAME,DIS/UNFAV,REPUBLCN,JEWISH,75-100K,CONSERV,18-64,STATE,EAST,18-29,25-29,REPUBLICAN,25-29,JEWISH,,,0.9510000000000001
STATE ONLY,25.0,76.0,16.0,SECOND CALL,50-59,WHITE,MALE,NADER,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,15-30K,LIBERAL,18-64,STATE,EAST,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,1.37
STATE ONLY,25.0,76.0,17.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.042
STATE ONLY,25.0,76.0,18.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,LOTT,APPROVE,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,APP/UNFAV,REPUBLCN,CATHOLIC,15-30K,CONSERV,18-64,STATE,EAST,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,0.914
STATE ONLY,25.0,76.0,19.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,EAST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.042
STATE ONLY,25.0,76.0,20.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,LOTT,APPROVE,UNFAVORABLE,GORE,OMITS,PEROT,SAME,APP/UNFAV,DEMOCRAT,PROTESTANT,15-30K,MODERATE,65+,STATE,EAST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,2.399
STATE ONLY,25.0,76.0,21.0,SECOND CALL,18-24,BLACK,MALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,OVER100K,LIBERAL,18-64,STATE,EAST,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,,,1.373
STATE ONLY,25.0,76.0,22.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,EAST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.042
STATE ONLY,25.0,76.0,23.0,THIRD CALL,30-39,WHITE,MALE,BUSH,LOTT,APPROVE,UNFAVORABLE,BUSH,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,50-75K,MODERATE,18-64,STATE,EAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.083
STATE ONLY,25.0,76.0,24.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,EAST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.914
STATE ONLY,25.0,76.0,25.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,BROWN,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,75-100K,LIBERAL,18-64,STATE,EAST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.351
STATE ONLY,25.0,76.0,26.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,OMITS,OMITS,OMITS,DIS/UNFAV,REPUBLCN,,,,18-64,STATE,EAST,30-44,40-49,REPUBLICAN,40-49,,,,1.042
STATE ONLY,25.0,76.0,27.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,LOTT,APPROVE,UNFAVORABLE,BUSH,YES,CLINTON,SAME,APP/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,STATE,EAST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.042
STATE ONLY,25.0,76.0,28.0,THIRD CALL,25-29,WHITE,MALE,GORE,LOTT,APPROVE,UNFAVORABLE,GORE,NO,DOLE,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,30-50K,MODERATE,18-64,STATE,EAST,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,1.593
STATE ONLY,25.0,76.0,29.0,THIRD CALL,45-49,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,EAST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.083
STATE ONLY,25.0,76.0,30.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.042
STATE ONLY,25.0,76.0,31.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,75-100K,MODERATE,18-64,STATE,EAST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.351
STATE ONLY,25.0,76.0,32.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,BROWN,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,OTHERCHRIST,75-100K,LIBERAL,18-64,STATE,EAST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.498
STATE ONLY,25.0,76.0,33.0,THIRD CALL,30-39,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.083
STATE ONLY,25.0,76.0,34.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,BROWN,APPROVE,OMITS,BUSH,NO,CLINTON,WORSE,OMITS,DEMOCRAT,PROTESTANT,15-30K,MODERATE,18-64,STATE,EAST,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.708
STATE ONLY,25.0,76.0,35.0,THIRD CALL,40-44,ASIAN,MALE,GORE,BROWN,DISAPPR,UNFAVORABLE,BUSH,NO,PEROT,BETTER,DIS/UNFAV,REPUBLCN,,30-50K,CONSERV,18-64,STATE,EAST,30-44,40-49,REPUBLICAN,40-49,,,,1.407
STATE ONLY,25.0,76.0,36.0,THIRD CALL,25-29,BLACK,MALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,EAST,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,1.373
STATE ONLY,25.0,76.0,37.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,LOTT,APPROVE,FAVORABLE,BUSH,NO,NOVOTE,SAME,APP/FAV,INDEPEND,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,EAST,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.914
STATE ONLY,25.0,96.0,1.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,OTHERURBAN,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.736
STATE ONLY,25.0,96.0,2.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,OTHERURBAN,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.736
STATE ONLY,25.0,96.0,3.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,NONE,15-30K,MODERATE,18-64,STATE,OTHERURBAN,45-59,40-49,DEMOCRAT,40-49,NONE,,,1.736
STATE ONLY,25.0,96.0,4.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,OTHERURBAN,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.736
STATE ONLY,25.0,96.0,5.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,OTHERURBAN,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.736
STATE ONLY,25.0,96.0,6.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,NONE,15-30K,LIBERAL,18-64,STATE,OTHERURBAN,45-59,40-49,DEMOCRAT,40-49,NONE,,,1.736
STATE ONLY,25.0,96.0,7.0,THIRD CALL,40-44,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,15-30K,LIBERAL,18-64,STATE,OTHERURBAN,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.795
STATE ONLY,25.0,96.0,8.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,NONE,15-30K,MODERATE,18-64,STATE,OTHERURBAN,45-59,50-59,REPUBLICAN,50-64,NONE,,,1.7850000000000001
STATE ONLY,25.0,96.0,9.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,OTHERURBAN,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.7850000000000001
STATE ONLY,25.0,96.0,10.0,THIRD CALL,45-49,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,OTHERURBAN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.795
STATE ONLY,25.0,96.0,11.0,THIRD CALL,30-39,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,NONE,30-50K,LIBERAL,18-64,STATE,OTHERURBAN,30-44,30-39,REPUBLICAN,30-39,NONE,,,1.795
STATE ONLY,25.0,96.0,12.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,WORSE,DIS/UNFAV,REPUBLCN,NONE,30-50K,MODERATE,18-64,STATE,OTHERURBAN,45-59,50-59,REPUBLICAN,50-64,NONE,,,1.7850000000000001
STATE ONLY,25.0,96.0,13.0,THIRD CALL,60-64,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,OTHERURBAN,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,2.603
STATE ONLY,25.0,96.0,14.0,THIRD CALL,45-49,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,OTHERURBAN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.795
STATE ONLY,25.0,96.0,15.0,THIRD CALL,30-39,WHITE,MALE,BUSH,LOTT,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,OTHERURBAN,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.795
STATE ONLY,25.0,96.0,16.0,THIRD CALL,40-44,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,PEROT,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,LIBERAL,18-64,STATE,OTHERURBAN,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.795
STATE ONLY,25.0,96.0,17.0,THIRD CALL,45-49,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,OTHERURBAN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.795
STATE ONLY,25.0,96.0,18.0,THIRD CALL,50-59,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,NONE,30-50K,CONSERV,18-64,STATE,OTHERURBAN,45-59,50-59,REPUBLICAN,50-64,NONE,,,1.795
STATE ONLY,25.0,96.0,19.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,OTHERURBAN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.7850000000000001
STATE ONLY,25.0,96.0,20.0,THIRD CALL,50-59,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,18-64,STATE,OTHERURBAN,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,1.795
STATE ONLY,25.0,96.0,21.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,OTHERURBAN,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.7850000000000001
STATE ONLY,25.0,96.0,22.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,OTHERURBAN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.7850000000000001
STATE ONLY,25.0,96.0,23.0,THIRD CALL,30-39,WHITE,FEMALE,NADER,,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,NO,OTHER,WORSE,DIS/UNFAV,INDEPEND,NONE,30-50K,CONSERV,18-64,STATE,OTHERURBAN,30-44,30-39,IND/OTHER,30-39,NONE,,,1.234
STATE ONLY,25.0,96.0,24.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,OTHERURBAN,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.736
NATIONAL WHITE,25.0,99.0,1.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,NATIONAL,EAST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.617
NATIONAL WHITE,25.0,99.0,2.0,FIRST CALL,45-49,BLACK,MALE,BUSH,LOTT,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,SAME,APP/UNFAV,INDEPEND,PROTESTANT,50-75K,CONSERV,18-64,NATIONAL,EAST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.713
NATIONAL WHITE,25.0,99.0,3.0,FIRST CALL,30-39,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,NATIONAL,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.641
NATIONAL WHITE,25.0,99.0,4.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,PROTESTANT,15-30K,MODERATE,65+,NATIONAL,EAST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.851
NATIONAL WHITE,25.0,99.0,5.0,FIRST CALL,65-74,WHITE,MALE,GORE,LOTT,APPROVE,UNFAVORABLE,GORE,NO,PEROT,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,OVER100K,MODERATE,65+,NATIONAL,EAST,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.482
NATIONAL YELLOW,25.0,99.0,6.0,FIRST CALL,50-59,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,OMITS,NOVOTE,SAME,DIS/UNFAV,,PROTESTANT,15-30K,CONSERV,18-64,NATIONAL,EAST,45-59,50-59,,50-64,PROT/CHRIST,OMITS,STRONGLEADER,0.641
NATIONAL YELLOW,25.0,99.0,7.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,NATIONAL,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,EDUCATION,CARES,0.617
NATIONAL YELLOW,25.0,99.0,8.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,LOTT,OMITS,OMITS,OMITS,YES,OMITS,OMITS,,,,,,65+,NATIONAL,EAST,60+,60+,,65+,,OMITS,HONEST,0.851
NATIONAL YELLOW,25.0,99.0,9.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,18-64,NATIONAL,EAST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,SOCIALSECUR,GOODJUDGMENT,0.617
NATIONAL YELLOW,25.0,99.0,10.0,FIRST CALL,65-74,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,65+,NATIONAL,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,ECON/JOBS,HONEST,0.889
NATIONAL GREY,25.0,99.0,11.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,BROWN,,,,,,,,DEMOCRAT,,30-50K,CONSERV,18-64,NATIONAL,EAST,45-59,40-49,DEMOCRAT,40-49,,,,0.888
NATIONAL GREY,25.0,99.0,12.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,LOTT,,,,,,,,REPUBLCN,,50-75K,MODERATE,18-64,NATIONAL,EAST,45-59,40-49,REPUBLICAN,40-49,,,,0.617
NATIONAL GREY,25.0,99.0,13.0,FIRST CALL,60-64,WHITE,MALE,BUSH,LOTT,,,,,,,,,,,,18-64,NATIONAL,EAST,60+,60+,,50-64,,,,0.889
NATIONAL GREY,25.0,99.0,14.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,LOTT,,,,,,,,REPUBLCN,,30-50K,MODERATE,65+,NATIONAL,EAST,60+,60+,REPUBLICAN,65+,,,,0.851
NATIONAL GREY,25.0,99.0,15.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,LOTT,,,,,,,,REPUBLCN,,30-50K,MODERATE,18-64,NATIONAL,EAST,45-59,40-49,REPUBLICAN,40-49,,,,0.617
NATIONAL PINK,25.0,99.0,16.0,FIRST CALL,45-49,WHITE,MALE,BUSH,LOTT,,,,NO,,,,REPUBLCN,,,MODERATE,18-64,NATIONAL,EAST,45-59,40-49,REPUBLICAN,40-49,,,,0.641
NATIONAL PINK,25.0,99.0,17.0,FIRST CALL,65-74,WHITE,MALE,BUSH,LOTT,,,,NO,,,,REPUBLCN,PROTESTANT,30-50K,CONSERV,65+,NATIONAL,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.889
NATIONAL PINK,25.0,99.0,18.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,LOTT,,,,NO,,,,REPUBLCN,OTHERCHRIST,30-50K,MODERATE,18-64,NATIONAL,EAST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.617
NATIONAL PINK,25.0,99.0,19.0,FIRST CALL,30-39,WHITE,MALE,BUSH,LOTT,,,,YES,,,,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,NATIONAL,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.641
NATIONAL WHITE,25.0,99.0,20.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,OMITS,DOLE,SAME,DIS/UNFAV,,,30-50K,,18-64,NATIONAL,EAST,30-44,40-49,,40-49,,,,0.617
NATIONAL YELLOW,25.0,99.0,21.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,OMITS,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,,65+,NATIONAL,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,SOCIALSECUR,GOODJUDGMENT,0.851
NATIONAL GREY,25.0,99.0,22.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,LOTT,,,,,,,,,,,,18-64,NATIONAL,EAST,45-59,40-49,,40-49,,,,0.617
NATIONAL PINK,25.0,99.0,23.0,SECOND CALL,65-74,WHITE,MALE,BUSH,LOTT,,,,NO,,,,INDEPEND,PROTESTANT,50-75K,MODERATE,65+,NATIONAL,EAST,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.889
NATIONAL WHITE,25.0,99.0,24.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,NATIONAL,EAST,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,0.778
NATIONAL WHITE,25.0,99.0,25.0,THIRD CALL,30-39,BLACK,MALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,NATIONAL,EAST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.927
NATIONAL WHITE,25.0,99.0,26.0,THIRD CALL,65-74,BLACK,FEMALE,OTHER,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,15-30K,MODERATE,65+,NATIONAL,EAST,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.891
NATIONAL WHITE,25.0,99.0,27.0,THIRD CALL,45-49,BLACK,MALE,BUCHANAN,OTHER,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,LIBERAL,18-64,NATIONAL,EAST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.199
NATIONAL WHITE,25.0,99.0,28.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,50-75K,LIBERAL,18-64,NATIONAL,EAST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.888
NATIONAL WHITE,25.0,99.0,29.0,THIRD CALL,65-74,BLACK,MALE,GORE,BROWN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,65+,NATIONAL,EAST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.2790000000000001
NATIONAL WHITE,25.0,99.0,30.0,THIRD CALL,40-44,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,NATIONAL,EAST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.641
NATIONAL YELLOW,25.0,99.0,31.0,THIRD CALL,45-49,WHITE,MALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,MODERATE,18-64,NATIONAL,EAST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,SOCIALSECUR,STRONGLEADER,0.641
NATIONAL YELLOW,25.0,99.0,32.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,LOTT,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,,MODERATE,18-64,NATIONAL,EAST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,OMITS,HONEST,0.542
