VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,X6VOTE,UNION4,FINSIT,JOBPERS,WORK,GOV98MN,PARTYID,ISQUASEN,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,UNFAIRMN,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,TRACK,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
STATE ONLY,24.0,81.0,31.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,DAYTON,APPROVE,FAVORABLE,GORE,LESS,SUBURBS,SOCIALSECUR,CARES,CLINTON,SOMEONEELSE,SAME,APP/FAV,NO,VENTURA,DEMOCRAT,ISSUES,SUBURBS,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,SOCIALSECURI,GRAMSDID,STATE,COMPLETE,MINNEAPOLIS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,RIGHTDIR,ONLYGORE,NEITHER,ISSUES,,,0.431
STATE ONLY,24.0,81.0,32.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,SOCIALSECUR,EXPERIENCE,CLINTON,ME,WORSE,DIS/UNFAV,YES,NOVOTE,INDEPEND,PERSONALQUAL,SUBURBS,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,15-30K,NO,YES,MODERATE,18-64,SOCIALSECURI,BOTHDID,STATE,COMPLETE,MINNEAPOLIS,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,WRONGTRACK,ONLYBUSH,BOTH,PERSONALQUAL,,,0.424
STATE ONLY,24.0,81.0,33.0,THIRD CALL,50-59,WHITE,MALE,GORE,,OMITS,OMITS,OMITS,MORE,SUBURBS,WORLDAFFAIRS,GOODJUDGMENT,OMITS,ME,OMITS,,,COLEMAN,,OMITS,SUBURBS,,,OMITS,,,,,18-64,OMITS,DAYTONDID,STATE,NOTCOMPLETE,MINNEAPOLIS,45-59,50-59,,50-64,,RIGHTDIR,OMITS,OMITS,OMITS,,,0.494
STATE ONLY,24.0,81.0,34.0,THIRD CALL,50-59,WHITE,MALE,GORE,DAYTON,APPROVE,FAVORABLE,BUSH,LESS,SUBURBS,ECON/JOBS,GOODJUDGMENT,DOLE,ME,SAME,APP/FAV,YES,HUMPHREY,INDEPEND,ISSUES,SUBURBS,POSTGRAD,PROTESTANT,ONCEAWEEK,30-50K,YES,YES,MODERATE,18-64,SOCIALSECURI,DAYTONDID,STATE,COMPLETE,MINNEAPOLIS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,RIGHTDIR,BOTH,BOTH,ISSUES,,,0.498
STATE ONLY,24.0,81.0,35.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,GRAMS,DISAPPR,FAVORABLE,BUSH,LESS,SUBURBS,ECON/JOBS,STRONGLEADER,CLINTON,NONE,BETTER,DIS/FAV,YES,NOVOTE,REPUBLCN,ISSUES,SUBURBS,HSGRAD,PROTESTANT,AFEWAMONTH,50-75K,YES,YES,LIBERAL,18-64,SOCIALSECURI,DAYTONDID,STATE,COMPLETE,MINNEAPOLIS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,RIGHTDIR,BOTH,ONLYGORE,ISSUES,,,0.386
STATE ONLY,24.0,81.0,36.0,THIRD CALL,18-24,WHITE,MALE,GORE,GIBSON,DISAPPR,UNFAVORABLE,GORE,LESS,SUBURBS,OMITS,COMPLEXISSUE,CLINTON,ME,BETTER,DIS/UNFAV,YES,VENTURA,INDEPEND,PERSONALQUAL,SUBURBS,HSGRAD,NONE,AFEWAYEAR,15-30K,NO,NO,MODERATE,18-64,SOCIALSECURI,BOTHDID,STATE,COMPLETE,MINNEAPOLIS,18-29,18-24,IND/OTHER,18-24,NONE,RIGHTDIR,ONLYGORE,ONLYGORE,PERSONALQUAL,,,0.403
STATE ONLY,24.0,81.0,37.0,THIRD CALL,25-29,OTHER,MALE,BUSH,GIBSON,OMITS,OMITS,OMITS,LESS,SUBURBS,ECON/JOBS,GOODJUDGMENT,OMITS,NONE,OMITS,,,NOVOTE,,PERSONALQUAL,SUBURBS,,,OMITS,,,,,18-64,OMITS,BOTHDID,STATE,NOTCOMPLETE,MINNEAPOLIS,18-29,25-29,,25-29,,RIGHTDIR,OMITS,OMITS,OMITS,,,0.356
STATE ONLY,24.0,81.0,38.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,DAYTON,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,HEALTHCARE,GOODJUDGMENT,CLINTON,NONE,BETTER,APP/FAV,YES,NOVOTE,DEMOCRAT,PERSONALQUAL,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,15-30K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,GRAMSDID,STATE,COMPLETE,MINNEAPOLIS,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,RIGHTDIR,ONLYGORE,NEITHER,PERSONALQUAL,,,0.47700000000000004
STATE ONLY,24.0,81.0,39.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,GRAMS,APPROVE,FAVORABLE,BUSH,MORE,SUBURBS,ECON/JOBS,COMPLEXISSUE,CLINTON,NONE,BETTER,APP/FAV,YES,VENTURA,DEMOCRAT,ISSUES,SUBURBS,HSGRAD,NONE,NEVER,15-30K,NO,NO,CONSERV,18-64,REDUCNATDEBT,BOTHDID,STATE,COMPLETE,MINNEAPOLIS,30-44,40-49,DEMOCRAT,40-49,NONE,RIGHTDIR,BOTH,NEITHER,PERSONALQUAL,,,0.386
STATE ONLY,24.0,81.0,40.0,THIRD CALL,65-74,WHITE,FEMALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,EDUCATION,STRONGLEADER,DOLE,NONE,SAME,DIS/UNFAV,NO,VENTURA,REPUBLCN,PERSONALQUAL,SUBURBS,POSTGRAD,CATHOLIC,AFEWAMONTH,30-50K,NO,NO,CONSERV,65+,REDUCNATDEBT,BOTHDID,STATE,COMPLETE,MINNEAPOLIS,60+,60+,REPUBLICAN,65+,CATHOLIC,RIGHTDIR,BOTH,BOTH,PERSONALQUAL,,,0.64
STATE ONLY,24.0,81.0,41.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,GIBSON,APPROVE,UNFAVORABLE,BUSH,OMITS,SUBURBS,HEALTHCARE,HONEST,CLINTON,NONE,BETTER,APP/UNFAV,YES,VENTURA,INDEPEND,ISSUES,SUBURBS,POSTGRAD,ELSE,AFEWAMONTH,50-75K,YES,NO,MODERATE,18-64,SOCIALSECURI,BOTHDID,STATE,COMPLETE,MINNEAPOLIS,18-29,25-29,IND/OTHER,25-29,OTHER,RIGHTDIR,BOTH,BOTH,ISSUES,,,0.308
STATE ONLY,24.0,81.0,42.0,THIRD CALL,30-39,WHITE,MALE,BUSH,GRAMS,APPROVE,UNFAVORABLE,BUSH,LESS,SUBURBS,ECON/JOBS,STRONGLEADER,CLINTON,NONE,BETTER,APP/UNFAV,YES,COLEMAN,ELSE,ISSUES,SUBURBS,POSTGRAD,NONE,ONCEAWEEK,30-50K,YES,NO,MODERATE,18-64,REDUCNATDEBT,BOTHDID,STATE,COMPLETE,MINNEAPOLIS,30-44,30-39,IND/OTHER,30-39,NONE,RIGHTDIR,BOTH,OMITS,ISSUES,,,0.444
STATE ONLY,24.0,81.0,43.0,THIRD CALL,30-39,WHITE,MALE,GORE,DAYTON,APPROVE,FAVORABLE,GORE,LESS,SUBURBS,WORLDAFFAIRS,COMPLEXISSUE,CLINTON,SOMEONEELSE,SAME,APP/FAV,YES,VENTURA,DEMOCRAT,PERSONALQUAL,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,30-50K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,BOTHDID,STATE,COMPLETE,MINNEAPOLIS,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,RIGHTDIR,BOTH,BOTH,PERSONALQUAL,,,0.498
STATE ONLY,24.0,81.0,44.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,DAYTON,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,MEDICARE/RX,GOODJUDGMENT,CLINTON,NONE,SAME,APP/FAV,YES,HUMPHREY,DEMOCRAT,ISSUES,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,50-75K,YES,YES,LIBERAL,18-64,SOCIALSECURI,BOTHDID,STATE,COMPLETE,MINNEAPOLIS,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,RIGHTDIR,ONLYGORE,BOTH,ISSUES,,,0.431
STATE ONLY,24.0,81.0,45.0,THIRD CALL,40-44,WHITE,MALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,OMITS,HONEST,PEROT,NONE,BETTER,DIS/UNFAV,YES,COLEMAN,REPUBLCN,PERSONALQUAL,SUBURBS,,OTHERCHRIST,OMITS,30-50K,NO,NO,CONSERV,18-64,OMITS,BOTHDID,STATE,COMPLETE,MINNEAPOLIS,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,OMITS,BOTH,ONLYGORE,PERSONALQUAL,,,0.444
STATE ONLY,24.0,81.0,46.0,THIRD CALL,25-29,WHITE,MALE,GORE,DAYTON,APPROVE,UNFAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,EXPERIENCE,NOVOTE,ME,BETTER,APP/UNFAV,YES,NOVOTE,DEMOCRAT,ISSUES,SUBURBS,HSGRAD,CATHOLIC,AFEWAYEAR,30-50K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,GRAMSDID,STATE,COMPLETE,MINNEAPOLIS,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,RIGHTDIR,ONLYGORE,ONLYBUSH,ISSUES,,,0.552
STATE ONLY,24.0,81.0,47.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,GRAMS,APPROVE,UNFAVORABLE,BUSH,LESS,SUBURBS,TAXES,STRONGLEADER,NOVOTE,NONE,SAME,APP/UNFAV,YES,NOVOTE,REPUBLCN,ISSUES,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,LESS15K,NO,NO,MODERATE,18-64,SOCIALSECURI,NEITHERDID,STATE,COMPLETE,MINNEAPOLIS,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,RIGHTDIR,ONLYBUSH,ONLYGORE,ISSUES,,,0.424
STATE ONLY,24.0,81.0,48.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,GIBSON,APPROVE,FAVORABLE,GORE,LESS,SUBURBS,EDUCATION,GOODJUDGMENT,NOVOTE,SOMEONEELSE,BETTER,APP/FAV,YES,COLEMAN,DEMOCRAT,PERSONALQUAL,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,AFEWAMONTH,30-50K,YES,YES,LIBERAL,18-64,SOCIALSECURI,BOTHDID,STATE,COMPLETE,MINNEAPOLIS,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,WRONGTRACK,ONLYGORE,ONLYBUSH,ISSUES,,,0.34900000000000003
STATE ONLY,24.0,81.0,49.0,THIRD CALL,50-59,WHITE,MALE,BUSH,GRAMS,APPROVE,FAVORABLE,BUSH,MORE,SUBURBS,SOCIALSECUR,EXPERIENCE,CLINTON,NONE,BETTER,APP/FAV,YES,VENTURA,DEMOCRAT,PERSONALQUAL,SUBURBS,HSGRAD,PROTESTANT,AFEWAMONTH,30-50K,NO,NO,MODERATE,18-64,SOCIALSECURI,BOTHDID,STATE,COMPLETE,MINNEAPOLIS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,RIGHTDIR,ONLYBUSH,BOTH,ISSUES,,,0.444
STATE ONLY,24.0,81.0,50.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,GRAMS,APPROVE,UNFAVORABLE,BUSH,LESS,SUBURBS,ECON/JOBS,HONEST,CLINTON,NONE,BETTER,APP/UNFAV,YES,VENTURA,INDEPEND,PERSONALQUAL,SUBURBS,COLGRAD,OTHERCHRIST,AFEWAYEAR,OVER100K,YES,NO,MODERATE,18-64,REDUCNATDEBT,DAYTONDID,STATE,COMPLETE,MINNEAPOLIS,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,RIGHTDIR,BOTH,ONLYGORE,ISSUES,,,0.424
STATE ONLY,24.0,81.0,51.0,THIRD CALL,30-39,WHITE,MALE,NADER,DAYTON,DISAPPR,UNFAVORABLE,GORE,LESS,SUBURBS,ECON/JOBS,COMPLEXISSUE,PEROT,NONE,SAME,DIS/UNFAV,YES,VENTURA,INDEPEND,ISSUES,SUBURBS,POSTGRAD,NONE,AFEWAYEAR,30-50K,NO,NO,MODERATE,18-64,OTHRPROGRAMS,NEITHERDID,STATE,COMPLETE,MINNEAPOLIS,30-44,30-39,IND/OTHER,30-39,NONE,RIGHTDIR,BOTH,ONLYBUSH,ISSUES,,,0.598
STATE ONLY,24.0,81.0,52.0,THIRD CALL,40-44,WHITE,MALE,GORE,DAYTON,APPROVE,FAVORABLE,GORE,LESS,SUBURBS,ECON/JOBS,COMPLEXISSUE,CLINTON,ME,BETTER,APP/FAV,YES,NOVOTE,DEMOCRAT,PERSONALQUAL,SUBURBS,HSGRAD,OTHERCHRIST,AFEWAYEAR,30-50K,NO,YES,MODERATE,18-64,SOCIALSECURI,BOTHDID,STATE,COMPLETE,MINNEAPOLIS,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,RIGHTDIR,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,0.498
STATE ONLY,24.0,81.0,53.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,DAYTON,APPROVE,FAVORABLE,GORE,LESS,SUBURBS,WORLDAFFAIRS,HONEST,CLINTON,ME,BETTER,APP/FAV,YES,COLEMAN,ELSE,ISSUES,SUBURBS,HSGRAD,OTHERCHRIST,AFEWAYEAR,15-30K,YES,YES,MODERATE,18-64,REDUCNATDEBT,BOTHDID,STATE,COMPLETE,MINNEAPOLIS,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,RIGHTDIR,BOTH,ONLYBUSH,ISSUES,,,0.485
STATE ONLY,24.0,81.0,54.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,GRAMS,APPROVE,UNFAVORABLE,BUSH,LESS,SUBURBS,SOCIALSECUR,STRONGLEADER,NOVOTE,NONE,BETTER,APP/UNFAV,NO,COLEMAN,REPUBLCN,ISSUES,SUBURBS,COLGRAD,OTHERCHRIST,ONCEAWEEK,15-30K,YES,NO,MODERATE,18-64,SOCIALSECURI,DAYTONDID,STATE,COMPLETE,MINNEAPOLIS,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,RIGHTDIR,BOTH,ONLYGORE,ISSUES,,,0.424
STATE ONLY,24.0,86.0,1.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,DAYTON,APPROVE,UNFAVORABLE,GORE,LESS,SUBURBS,ECON/JOBS,EXPERIENCE,CLINTON,NONE,BETTER,APP/UNFAV,YES,VENTURA,INDEPEND,PERSONALQUAL,SUBURBS,HSGRAD,PROTESTANT,AFEWAMONTH,50-75K,NO,NO,MODERATE,18-64,SOCIALSECURI,GRAMSDID,STATE,COMPLETE,TWINCTYMETRO,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,RIGHTDIR,ONLYGORE,BOTH,ISSUES,,,1.065
STATE ONLY,24.0,86.0,2.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,GIBSON,APPROVE,UNFAVORABLE,GORE,LESS,SUBURBS,EDUCATION,HONEST,CLINTON,NONE,BETTER,APP/UNFAV,YES,VENTURA,DEMOCRAT,PERSONALQUAL,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,OMITS,30-50K,YES,YES,MODERATE,18-64,SOCIALSECURI,NEITHERDID,STATE,COMPLETE,TWINCTYMETRO,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,RIGHTDIR,BOTH,NEITHER,PERSONALQUAL,,,0.781
STATE ONLY,24.0,86.0,3.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,ECON/JOBS,STRONGLEADER,CLINTON,NONE,BETTER,DIS/UNFAV,YES,VENTURA,INDEPEND,ISSUES,SUBURBS,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,75-100K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,BOTHDID,STATE,COMPLETE,TWINCTYMETRO,18-29,25-29,IND/OTHER,25-29,CATHOLIC,RIGHTDIR,ONLYBUSH,ONLYGORE,ISSUES,,,1.2650000000000001
STATE ONLY,24.0,86.0,4.0,FIRST CALL,30-39,WHITE,MALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,OMITS,HONEST,DOLE,NONE,BETTER,DIS/UNFAV,YES,COLEMAN,REPUBLCN,ISSUES,SUBURBS,COLGRAD,OTHERCHRIST,ONCEAWEEK,75-100K,YES,YES,CONSERV,18-64,REDUCNATDEBT,NEITHERDID,STATE,COMPLETE,TWINCTYMETRO,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,RIGHTDIR,BOTH,ONLYGORE,ISSUES,,,1.278
STATE ONLY,24.0,86.0,5.0,FIRST CALL,30-39,WHITE,MALE,GORE,DAYTON,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,HEALTHCARE,GOODJUDGMENT,CLINTON,NONE,BETTER,APP/FAV,YES,VENTURA,DEMOCRAT,ISSUES,SUBURBS,COLGRAD,OTHERCHRIST,ONCEAWEEK,75-100K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,BOTHDID,STATE,COMPLETE,TWINCTYMETRO,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,RIGHTDIR,BOTH,BOTH,ISSUES,,,1.291
STATE ONLY,24.0,86.0,6.0,FIRST CALL,50-59,WHITE,MALE,GORE,GRAMS,APPROVE,UNFAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,HONEST,PEROT,SOMEONEELSE,BETTER,APP/UNFAV,YES,VENTURA,DEMOCRAT,PERSONALQUAL,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,75-100K,YES,NO,LIBERAL,18-64,REDUCNATDEBT,BOTHDID,STATE,COMPLETE,TWINCTYMETRO,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,RIGHTDIR,BOTH,BOTH,PERSONALQUAL,,,1.303
STATE ONLY,24.0,86.0,7.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DAYTON,APPROVE,FAVORABLE,BUSH,LESS,SUBURBS,TAXES,STRONGLEADER,CLINTON,ME,SAME,APP/FAV,YES,VENTURA,REPUBLCN,ISSUES,SUBURBS,SOMCOL/ASSOC,ELSE,AFEWAMONTH,50-75K,YES,YES,LIBERAL,18-64,REDUCNATDEBT,OMITS,STATE,COMPLETE,TWINCTYMETRO,30-44,30-39,REPUBLICAN,30-39,OTHER,WRONGTRACK,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,1.046
STATE ONLY,24.0,86.0,8.0,FIRST CALL,30-39,WHITE,MALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,TAXES,STRONGLEADER,CLINTON,NONE,BETTER,DIS/UNFAV,YES,COLEMAN,INDEPEND,ISSUES,SUBURBS,COLGRAD,CATHOLIC,AFEWAMONTH,OVER100K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,OMITS,STATE,COMPLETE,TWINCTYMETRO,30-44,30-39,IND/OTHER,30-39,CATHOLIC,OMITS,BOTH,BOTH,ISSUES,,,1.278
STATE ONLY,24.0,86.0,9.0,FIRST CALL,50-59,WHITE,MALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,TAXES,HONEST,DOLE,ME,BETTER,DIS/UNFAV,YES,VENTURA,INDEPEND,ISSUES,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,50-75K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,DAYTONDID,STATE,COMPLETE,TWINCTYMETRO,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,WRONGTRACK,BOTH,ONLYGORE,ISSUES,,,1.278
STATE ONLY,24.0,86.0,10.0,FIRST CALL,40-44,BLACK,MALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,OMITS,HONEST,PEROT,SOMEONEELSE,WORSE,DIS/UNFAV,YES,VENTURA,INDEPEND,ISSUES,SUBURBS,HSGRAD,,NEVER,30-50K,YES,YES,MODERATE,18-64,OMITS,DAYTONDID,STATE,COMPLETE,TWINCTYMETRO,30-44,40-49,IND/OTHER,40-49,,WRONGTRACK,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,0.993
STATE ONLY,24.0,86.0,11.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,GRAMS,APPROVE,FAVORABLE,BUSH,LESS,SUBURBS,HEALTHCARE,STRONGLEADER,DOLE,NONE,BETTER,APP/FAV,NO,COLEMAN,REPUBLCN,ISSUES,SUBURBS,SOMCOL/ASSOC,PROTESTANT,AFEWAMONTH,50-75K,YES,YES,CONSERV,18-64,SOCIALSECURI,BOTHDID,STATE,COMPLETE,TWINCTYMETRO,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,RIGHTDIR,BOTH,BOTH,ISSUES,,,1.2650000000000001
STATE ONLY,24.0,86.0,12.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,DAYTON,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,OMITS,COMPLEXISSUE,CLINTON,NONE,BETTER,APP/FAV,NO,COLEMAN,DEMOCRAT,ISSUES,SUBURBS,POSTGRAD,CATHOLIC,AFEWAMONTH,OVER100K,YES,YES,MODERATE,18-64,SOCIALSECURI,GRAMSDID,STATE,COMPLETE,TWINCTYMETRO,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,RIGHTDIR,ONLYGORE,NEITHER,ISSUES,,,1.065
STATE ONLY,24.0,86.0,13.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,GRAMS,APPROVE,UNFAVORABLE,BUSH,LESS,SUBURBS,WORLDAFFAIRS,EXPERIENCE,CLINTON,NONE,SAME,APP/UNFAV,YES,COLEMAN,INDEPEND,ISSUES,SUBURBS,COLGRAD,CATHOLIC,AFEWAMONTH,75-100K,NO,NO,MODERATE,18-64,REDUCNATDEBT,BOTHDID,STATE,COMPLETE,TWINCTYMETRO,45-59,50-59,IND/OTHER,50-64,CATHOLIC,RIGHTDIR,BOTH,BOTH,PERSONALQUAL,,,1.055
STATE ONLY,24.0,86.0,14.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,GRAMS,APPROVE,UNFAVORABLE,BUSH,LESS,SUBURBS,EDUCATION,HONEST,CLINTON,SOMEONEELSE,BETTER,APP/UNFAV,YES,VENTURA,DEMOCRAT,ISSUES,SUBURBS,SOMCOL/ASSOC,ELSE,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,SOCIALSECURI,BOTHDID,STATE,COMPLETE,TWINCTYMETRO,18-29,25-29,DEMOCRAT,25-29,OTHER,RIGHTDIR,ONLYGORE,ONLYGORE,ISSUES,,,1.2650000000000001
STATE ONLY,24.0,86.0,15.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,OMITS,HONEST,DOLE,NONE,BETTER,DIS/UNFAV,NO,COLEMAN,REPUBLCN,ISSUES,SUBURBS,POSTGRAD,PROTESTANT,MORETHAN1AWK,,YES,YES,CONSERV,18-64,CUTFEDINCTAX,OMITS,STATE,COMPLETE,TWINCTYMETRO,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,OMITS,ONLYBUSH,OMITS,ISSUES,,,1.055
STATE ONLY,24.0,86.0,16.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,OMITS,OMITS,DOLE,NONE,BETTER,DIS/UNFAV,YES,OMITS,REPUBLCN,OMITS,SUBURBS,COLGRAD,OTHERCHRIST,ONCEAWEEK,75-100K,YES,YES,CONSERV,18-64,REDUCNATDEBT,OMITS,STATE,COMPLETE,TWINCTYMETRO,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,WRONGTRACK,BOTH,BOTH,ISSUES,,,1.055
STATE ONLY,24.0,86.0,17.0,THIRD CALL,18-24,WHITE,MALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,EXPERIENCE,NOVOTE,SOMEONEELSE,BETTER,APP/FAV,YES,NOVOTE,ELSE,ISSUES,SUBURBS,HSGRAD,NONE,NEVER,75-100K,NO,NO,LIBERAL,18-64,CUTFEDINCTAX,NEITHERDID,STATE,COMPLETE,TWINCTYMETRO,18-29,18-24,IND/OTHER,18-24,NONE,RIGHTDIR,ONLYGORE,ONLYBUSH,ISSUES,,,3.561
STATE ONLY,24.0,86.0,18.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,TAXES,HONEST,DOLE,NONE,SAME,DIS/UNFAV,NO,COLEMAN,REPUBLCN,ISSUES,SUBURBS,COLGRAD,OTHERCHRIST,ONCEAWEEK,50-75K,YES,YES,CONSERV,18-64,REDUCNATDEBT,OMITS,STATE,COMPLETE,TWINCTYMETRO,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,WRONGTRACK,BOTH,ONLYGORE,ISSUES,,,1.055
STATE ONLY,24.0,86.0,19.0,THIRD CALL,45-49,OTHER,FEMALE,GORE,DAYTON,APPROVE,UNFAVORABLE,GORE,OMITS,SUBURBS,EDUCATION,HONEST,CLINTON,NONE,WORSE,APP/UNFAV,NO,COLEMAN,DEMOCRAT,PERSONALQUAL,SUBURBS,SOMCOL/ASSOC,PROTESTANT,AFEWAMONTH,75-100K,YES,YES,LIBERAL,18-64,SOCIALSECURI,GRAMSDID,STATE,COMPLETE,TWINCTYMETRO,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,RIGHTDIR,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,1.065
STATE ONLY,24.0,86.0,20.0,THIRD CALL,40-44,WHITE,MALE,GORE,DAYTON,APPROVE,FAVORABLE,GORE,LESS,SUBURBS,ECON/JOBS,CARES,CLINTON,ME,SAME,APP/FAV,YES,VENTURA,DEMOCRAT,ISSUES,SUBURBS,SOMCOL/ASSOC,CATHOLIC,NEVER,50-75K,YES,YES,MODERATE,18-64,REDUCNATDEBT,BOTHDID,STATE,COMPLETE,TWINCTYMETRO,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,RIGHTDIR,BOTH,BOTH,ISSUES,,,1.291
STATE ONLY,24.0,86.0,21.0,THIRD CALL,30-39,WHITE,MALE,BUSH,GRAMS,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,TAXES,HONEST,DOLE,ME,SAME,DIS/UNFAV,YES,VENTURA,INDEPEND,ISSUES,SUBURBS,POSTGRAD,PROTESTANT,ONCEAWEEK,OVER100K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,DAYTONDID,STATE,COMPLETE,TWINCTYMETRO,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,RIGHTDIR,ONLYBUSH,ONLYGORE,ISSUES,,,1.278
