VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,12.0,14.0,35.0,SECOND CALL,30-39,WHITE,MALE,NADER,CARROLL,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,DOLE,SAME,DIS/UNFAV,ELSE,NONE,30-50K,MODERATE,18-64,STATE,HONOLULU,30-44,30-39,IND/OTHER,30-39,NONE,,,0.9580000000000001
STATE ONLY,12.0,14.0,36.0,SECOND CALL,50-59,HISP,MALE,BUSH,AKAKA,APPROVE,UNFAVORABLE,WOULDNOTVOTE,CLINTON,BETTER,APP/UNFAV,ELSE,CATHOLIC,LESS15K,MODERATE,18-64,STATE,HONOLULU,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.651
STATE ONLY,12.0,14.0,37.0,SECOND CALL,25-29,ASIAN,FEMALE,GORE,,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,,,15-30K,CONSERV,18-64,STATE,HONOLULU,18-29,25-29,,25-29,,,,1.2730000000000001
STATE ONLY,12.0,14.0,38.0,SECOND CALL,65-74,ASIAN,FEMALE,BUCHANAN,AKAKA,APPROVE,FAVORABLE,BUSH,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,50-75K,,65+,STATE,HONOLULU,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.463
STATE ONLY,12.0,14.0,39.0,SECOND CALL,40-44,ASIAN,MALE,GORE,AKAKA,OMITS,OMITS,BUSH,DOLE,BETTER,OMITS,DEMOCRAT,PROTESTANT,15-30K,MODERATE,18-64,STATE,HONOLULU,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.164
STATE ONLY,12.0,14.0,40.0,SECOND CALL,30-39,ASIAN,,BUSH,AKAKA,APPROVE,OMITS,BUSH,CLINTON,SAME,OMITS,DEMOCRAT,CATHOLIC,50-75K,LIBERAL,18-64,STATE,HONOLULU,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.9400000000000001
STATE ONLY,12.0,14.0,41.0,SECOND CALL,30-39,OTHER,FEMALE,,CARROLL,OMITS,FAVORABLE,GORE,CLINTON,SAME,OMITS,DEMOCRAT,,75-100K,MODERATE,18-64,STATE,HONOLULU,30-44,30-39,DEMOCRAT,30-39,,,,1.098
STATE ONLY,12.0,14.0,42.0,THIRD CALL,25-29,WHITE,FEMALE,NADER,AKAKA,APPROVE,FAVORABLE,WOULDNOTVOTE,CLINTON,SAME,APP/FAV,DEMOCRAT,NONE,30-50K,MODERATE,18-64,STATE,HONOLULU,18-29,25-29,DEMOCRAT,25-29,NONE,,,0.933
STATE ONLY,12.0,14.0,43.0,THIRD CALL,40-44,ASIAN,FEMALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,HONOLULU,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.131
STATE ONLY,12.0,14.0,44.0,THIRD CALL,50-59,WHITE,MALE,BUSH,AKAKA,APPROVE,FAVORABLE,BUSH,PEROT,SAME,APP/FAV,DEMOCRAT,PROTESTANT,50-75K,LIBERAL,18-64,STATE,HONOLULU,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.9400000000000001
STATE ONLY,12.0,14.0,45.0,THIRD CALL,45-49,WHITE,MALE,,CARROLL,DISAPPR,UNFAVORABLE,BUSH,OTHER,WORSE,DIS/UNFAV,INDEPEND,PROTESTANT,,MODERATE,18-64,STATE,HONOLULU,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.1300000000000001
STATE ONLY,12.0,14.0,46.0,THIRD CALL,40-44,,MALE,BUSH,AKAKA,DISAPPR,UNFAVORABLE,BUSH,CLINTON,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,HONOLULU,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.9400000000000001
STATE ONLY,12.0,14.0,47.0,THIRD CALL,50-59,HISP,MALE,BUSH,AKAKA,DISAPPR,UNFAVORABLE,BUSH,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,CATHOLIC,75-100K,CONSERV,18-64,STATE,HONOLULU,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.651
STATE ONLY,12.0,14.0,48.0,THIRD CALL,18-24,OTHER,FEMALE,GORE,AKAKA,OMITS,OMITS,GORE,NOVOTE,WORSE,OMITS,ELSE,ELSE,LESS15K,LIBERAL,18-64,STATE,HONOLULU,18-29,18-24,IND/OTHER,18-24,OTHER,,,1.228
STATE ONLY,12.0,14.0,49.0,THIRD CALL,50-59,ASIAN,FEMALE,BUSH,AKAKA,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,LIBERAL,18-64,STATE,HONOLULU,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,0.914
STATE ONLY,12.0,14.0,50.0,THIRD CALL,,ASIAN,FEMALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,MODERATE,,STATE,HONOLULU,,,DEMOCRAT,,PROT/CHRIST,,,1.131
STATE ONLY,12.0,14.0,51.0,THIRD CALL,40-44,ASIAN,MALE,BUSH,CARROLL,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,INDEPEND,PROTESTANT,LESS15K,CONSERV,18-64,STATE,HONOLULU,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.016
STATE ONLY,12.0,14.0,52.0,THIRD CALL,45-49,OTHER,,BUSH,AKAKA,APPROVE,FAVORABLE,BUSH,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,75-100K,MODERATE,18-64,STATE,HONOLULU,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.914
STATE ONLY,12.0,14.0,53.0,THIRD CALL,45-49,ASIAN,MALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,75-100K,CONSERV,18-64,STATE,HONOLULU,45-59,40-49,DEMOCRAT,40-49,OTHER,,,1.164
STATE ONLY,12.0,14.0,54.0,THIRD CALL,65-74,ASIAN,FEMALE,BUSH,CARROLL,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,MODERATE,65+,STATE,HONOLULU,60+,60+,REPUBLICAN,65+,CATHOLIC,,,1.381
STATE ONLY,12.0,14.0,55.0,THIRD CALL,40-44,ASIAN,MALE,NADER,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,50-75K,CONSERV,18-64,STATE,HONOLULU,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.885
STATE ONLY,12.0,14.0,56.0,THIRD CALL,18-24,ASIAN,MALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,NONE,15-30K,MODERATE,18-64,STATE,HONOLULU,18-29,18-24,DEMOCRAT,18-24,NONE,,,1.2630000000000001
STATE ONLY,12.0,14.0,57.0,THIRD CALL,30-39,ASIAN,MALE,BUSH,AKAKA,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,BETTER,DIS/UNFAV,INDEPEND,CATHOLIC,15-30K,LIBERAL,18-64,STATE,HONOLULU,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,0.9400000000000001
STATE ONLY,12.0,14.0,58.0,THIRD CALL,40-44,,MALE,BUSH,AKAKA,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,75-100K,CONSERV,18-64,STATE,HONOLULU,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.9400000000000001
STATE ONLY,12.0,17.0,1.0,FIRST CALL,65-74,ASIAN,FEMALE,BUSH,AKAKA,APPROVE,FAVORABLE,BUSH,CLINTON,SAME,APP/FAV,REPUBLCN,ELSE,15-30K,MODERATE,65+,STATE,HONOLULU,60+,60+,REPUBLICAN,65+,OTHER,,,0.5730000000000001
STATE ONLY,12.0,17.0,2.0,FIRST CALL,60-64,OTHER,MALE,GORE,AKAKA,OMITS,OMITS,BUSH,CLINTON,BETTER,OMITS,DEMOCRAT,ELSE,30-50K,LIBERAL,18-64,STATE,HONOLULU,60+,60+,DEMOCRAT,50-64,OTHER,,,0.73
STATE ONLY,12.0,17.0,3.0,FIRST CALL,30-39,OTHER,FEMALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,STATE,HONOLULU,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.509
STATE ONLY,12.0,17.0,4.0,FIRST CALL,50-59,ASIAN,FEMALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,INDEPEND,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,HONOLULU,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.509
STATE ONLY,12.0,17.0,5.0,FIRST CALL,40-44,OTHER,MALE,BUSH,AKAKA,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,ELSE,OTHERCHRIST,75-100K,MODERATE,18-64,STATE,HONOLULU,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.423
STATE ONLY,12.0,17.0,6.0,FIRST CALL,30-39,WHITE,MALE,NADER,AKAKA,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,CLINTON,BETTER,DIS/UNFAV,INDEPEND,NONE,50-75K,LIBERAL,18-64,STATE,HONOLULU,30-44,30-39,IND/OTHER,30-39,NONE,,,0.398
STATE ONLY,12.0,17.0,7.0,FIRST CALL,40-44,ASIAN,MALE,GORE,CARROLL,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,ELSE,NONE,50-75K,MODERATE,18-64,STATE,HONOLULU,30-44,40-49,IND/OTHER,40-49,NONE,,,0.562
STATE ONLY,12.0,17.0,8.0,FIRST CALL,40-44,ASIAN,FEMALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,HONOLULU,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.509
STATE ONLY,12.0,17.0,9.0,FIRST CALL,45-49,OTHER,MALE,BUSH,AKAKA,APPROVE,FAVORABLE,BUSH,CLINTON,BETTER,APP/FAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,STATE,HONOLULU,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.423
STATE ONLY,12.0,17.0,10.0,FIRST CALL,65-74,WHITE,MALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,WORSE,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,65+,STATE,HONOLULU,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.73
STATE ONLY,12.0,17.0,11.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,AKAKA,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,OVER100K,MODERATE,18-64,STATE,HONOLULU,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.509
STATE ONLY,12.0,17.0,12.0,SECOND CALL,65-74,WHITE,FEMALE,,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,75-100K,LIBERAL,65+,STATE,HONOLULU,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.637
STATE ONLY,12.0,17.0,13.0,SECOND CALL,50-59,WHITE,FEMALE,NADER,,APPROVE,UNFAVORABLE,OMITS,CLINTON,WORSE,APP/UNFAV,DEMOCRAT,CATHOLIC,50-75K,CONSERV,18-64,STATE,HONOLULU,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.401
STATE ONLY,12.0,17.0,14.0,SECOND CALL,50-59,ASIAN,FEMALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,ELSE,50-75K,MODERATE,18-64,STATE,HONOLULU,45-59,50-59,DEMOCRAT,50-64,OTHER,,,0.509
STATE ONLY,12.0,17.0,15.0,SECOND CALL,30-39,ASIAN,FEMALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,75-100K,LIBERAL,18-64,STATE,HONOLULU,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.509
STATE ONLY,12.0,17.0,16.0,SECOND CALL,60-64,ASIAN,FEMALE,BUSH,AKAKA,DISAPPR,UNFAVORABLE,OMITS,OMITS,SAME,DIS/UNFAV,INDEPEND,NONE,15-30K,,18-64,STATE,HONOLULU,60+,60+,IND/OTHER,50-64,NONE,,,0.5730000000000001
STATE ONLY,12.0,17.0,17.0,SECOND CALL,60-64,OTHER,MALE,BUSH,AKAKA,DISAPPR,UNFAVORABLE,BUSH,PEROT,BETTER,DIS/UNFAV,DEMOCRAT,OTHERCHRIST,LESS15K,CONSERV,18-64,STATE,HONOLULU,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,0.589
STATE ONLY,12.0,17.0,18.0,SECOND CALL,30-39,OTHER,FEMALE,BUSH,CARROLL,APPROVE,UNFAVORABLE,BUSH,NOVOTE,BETTER,APP/UNFAV,REPUBLCN,CATHOLIC,15-30K,LIBERAL,18-64,STATE,HONOLULU,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.443
STATE ONLY,12.0,17.0,19.0,SECOND CALL,75+,ASIAN,FEMALE,BUSH,CARROLL,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,65+,STATE,HONOLULU,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.619
STATE ONLY,12.0,17.0,20.0,SECOND CALL,50-59,OTHER,FEMALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,INDEPEND,OTHERCHRIST,LESS15K,MODERATE,18-64,STATE,HONOLULU,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.509
STATE ONLY,12.0,17.0,21.0,SECOND CALL,40-44,OTHER,FEMALE,BUSH,AKAKA,DISAPPR,UNFAVORABLE,BUSH,PEROT,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,HONOLULU,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.41100000000000003
STATE ONLY,12.0,17.0,22.0,SECOND CALL,75+,WHITE,MALE,BUSH,CARROLL,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,LESS15K,CONSERV,65+,STATE,HONOLULU,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.637
STATE ONLY,12.0,17.0,23.0,SECOND CALL,18-24,ASIAN,FEMALE,,CARROLL,APPROVE,UNFAVORABLE,WOULDNOTVOTE,CLINTON,SAME,APP/UNFAV,DEMOCRAT,NONE,15-30K,MODERATE,18-64,STATE,HONOLULU,18-29,18-24,DEMOCRAT,18-24,NONE,,,0.534
STATE ONLY,12.0,17.0,24.0,SECOND CALL,50-59,ASIAN,FEMALE,BUSH,AKAKA,DISAPPR,UNFAVORABLE,BUSH,OTHER,SAME,DIS/UNFAV,INDEPEND,NONE,LESS15K,CONSERV,18-64,STATE,HONOLULU,45-59,50-59,IND/OTHER,50-64,NONE,,,0.41100000000000003
STATE ONLY,12.0,17.0,25.0,SECOND CALL,50-59,ASIAN,FEMALE,GORE,AKAKA,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,NONE,50-75K,,18-64,STATE,HONOLULU,45-59,50-59,DEMOCRAT,50-64,NONE,,,0.509
STATE ONLY,12.0,17.0,26.0,SECOND CALL,18-24,ASIAN,FEMALE,GORE,AKAKA,APPROVE,UNFAVORABLE,GORE,CLINTON,SAME,APP/UNFAV,DEMOCRAT,NONE,30-50K,MODERATE,18-64,STATE,HONOLULU,18-29,18-24,DEMOCRAT,18-24,NONE,,,0.549
STATE ONLY,12.0,17.0,27.0,SECOND CALL,75+,WHITE,MALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,15-30K,MODERATE,65+,STATE,HONOLULU,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.73
STATE ONLY,12.0,17.0,28.0,SECOND CALL,18-24,ASIAN,FEMALE,NADER,AKAKA,APPROVE,FAVORABLE,GORE,NOVOTE,BETTER,APP/FAV,ELSE,NONE,75-100K,LIBERAL,18-64,STATE,HONOLULU,18-29,18-24,IND/OTHER,18-24,NONE,,,0.421
STATE ONLY,12.0,17.0,29.0,SECOND CALL,40-44,WHITE,MALE,NADER,AKAKA,APPROVE,UNFAVORABLE,WOULDNOTVOTE,DOLE,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,15-30K,CONSERV,18-64,STATE,HONOLULU,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.398
STATE ONLY,12.0,17.0,30.0,SECOND CALL,40-44,ASIAN,FEMALE,BUSH,AKAKA,APPROVE,UNFAVORABLE,BUSH,CLINTON,BETTER,APP/UNFAV,ELSE,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,HONOLULU,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.41100000000000003
STATE ONLY,12.0,17.0,31.0,SECOND CALL,65-74,WHITE,,GORE,AKAKA,DISAPPR,FAVORABLE,GORE,CLINTON,SAME,DIS/FAV,DEMOCRAT,OTHERCHRIST,,MODERATE,65+,STATE,HONOLULU,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.73
STATE ONLY,12.0,17.0,32.0,SECOND CALL,30-39,ASIAN,FEMALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,ELSE,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,HONOLULU,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.509
STATE ONLY,12.0,17.0,33.0,SECOND CALL,18-24,,FEMALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,NOVOTE,SAME,APP/FAV,DEMOCRAT,NONE,15-30K,LIBERAL,18-64,STATE,HONOLULU,18-29,18-24,DEMOCRAT,18-24,NONE,,,0.549
STATE ONLY,12.0,17.0,34.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,AKAKA,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,15-30K,MODERATE,18-64,STATE,HONOLULU,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.509
STATE ONLY,12.0,17.0,35.0,SECOND CALL,30-39,ASIAN,FEMALE,GORE,AKAKA,OMITS,OMITS,GORE,CLINTON,BETTER,OMITS,DEMOCRAT,NONE,50-75K,MODERATE,18-64,STATE,HONOLULU,30-44,30-39,DEMOCRAT,30-39,NONE,,,0.509
STATE ONLY,12.0,17.0,36.0,SECOND CALL,30-39,ASIAN,FEMALE,BUSH,AKAKA,DISAPPR,UNFAVORABLE,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,HONOLULU,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.41100000000000003
STATE ONLY,12.0,17.0,37.0,SECOND CALL,25-29,OTHER,MALE,BUSH,AKAKA,APPROVE,FAVORABLE,BUSH,DOLE,WORSE,APP/FAV,REPUBLCN,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,HONOLULU,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.458
STATE ONLY,12.0,17.0,38.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,OTHER,DISAPPR,UNFAVORABLE,BUSH,CLINTON,WORSE,DIS/UNFAV,DEMOCRAT,CATHOLIC,15-30K,LIBERAL,18-64,STATE,HONOLULU,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.9540000000000001
STATE ONLY,12.0,17.0,39.0,SECOND CALL,50-59,OTHER,FEMALE,BUSH,AKAKA,DISAPPR,UNFAVORABLE,BUSH,CLINTON,WORSE,DIS/UNFAV,ELSE,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,HONOLULU,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.41100000000000003
STATE ONLY,12.0,17.0,40.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,INDEPEND,PROTESTANT,50-75K,LIBERAL,18-64,STATE,HONOLULU,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.509
STATE ONLY,12.0,17.0,41.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,AKAKA,APPROVE,UNFAVORABLE,GORE,NOVOTE,SAME,APP/UNFAV,,OTHERCHRIST,75-100K,,18-64,STATE,HONOLULU,30-44,30-39,,30-39,PROT/CHRIST,,,0.509
STATE ONLY,12.0,17.0,42.0,SECOND CALL,18-24,ASIAN,FEMALE,BUSH,CARROLL,APPROVE,FAVORABLE,BUSH,DOLE,SAME,APP/FAV,INDEPEND,OTHERCHRIST,75-100K,CONSERV,18-64,STATE,HONOLULU,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,0.47800000000000004
STATE ONLY,12.0,17.0,43.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,CARROLL,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,65+,STATE,HONOLULU,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.619
STATE ONLY,12.0,17.0,44.0,SECOND CALL,30-39,ASIAN,MALE,BUSH,AKAKA,APPROVE,FAVORABLE,BUSH,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,75-100K,CONSERV,18-64,STATE,HONOLULU,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.423
STATE ONLY,12.0,17.0,45.0,SECOND CALL,50-59,OTHER,FEMALE,GORE,AKAKA,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,INDEPEND,PROTESTANT,OVER100K,MODERATE,18-64,STATE,HONOLULU,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.509
STATE ONLY,12.0,17.0,46.0,SECOND CALL,40-44,OTHER,MALE,BUSH,AKAKA,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,MODERATE,18-64,STATE,HONOLULU,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.423
STATE ONLY,12.0,17.0,47.0,SECOND CALL,75+,WHITE,FEMALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,65+,STATE,HONOLULU,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.709
STATE ONLY,12.0,17.0,48.0,SECOND CALL,25-29,OTHER,FEMALE,BUSH,AKAKA,APPROVE,UNFAVORABLE,BUSH,CLINTON,WORSE,APP/UNFAV,ELSE,OTHERCHRIST,75-100K,MODERATE,18-64,STATE,HONOLULU,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.446
STATE ONLY,12.0,17.0,49.0,SECOND CALL,40-44,WHITE,FEMALE,NADER,CARROLL,APPROVE,UNFAVORABLE,BUSH,DOLE,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,OVER100K,MODERATE,18-64,STATE,HONOLULU,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.418
STATE ONLY,12.0,17.0,50.0,SECOND CALL,30-39,ASIAN,FEMALE,BUSH,,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,INDEPEND,CATHOLIC,30-50K,MODERATE,18-64,STATE,HONOLULU,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,0.426
STATE ONLY,12.0,17.0,51.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,NONE,50-75K,LIBERAL,18-64,STATE,HONOLULU,45-59,50-59,DEMOCRAT,50-64,NONE,,,0.353
STATE ONLY,12.0,17.0,52.0,THIRD CALL,30-39,ASIAN,FEMALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,NONE,30-50K,LIBERAL,18-64,STATE,HONOLULU,30-44,30-39,DEMOCRAT,30-39,NONE,,,0.509
STATE ONLY,12.0,17.0,53.0,THIRD CALL,30-39,ASIAN,FEMALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,75-100K,LIBERAL,18-64,STATE,HONOLULU,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.509
STATE ONLY,12.0,17.0,54.0,THIRD CALL,60-64,ASIAN,MALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,INDEPEND,CATHOLIC,75-100K,LIBERAL,18-64,STATE,HONOLULU,60+,60+,IND/OTHER,50-64,CATHOLIC,,,0.73
STATE ONLY,12.0,17.0,55.0,THIRD CALL,60-64,OTHER,FEMALE,GORE,,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,INDEPEND,CATHOLIC,75-100K,CONSERV,18-64,STATE,HONOLULU,60+,60+,IND/OTHER,50-64,CATHOLIC,,,0.735
STATE ONLY,12.0,17.0,56.0,THIRD CALL,45-49,ASIAN,FEMALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,NOVOTE,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,STATE,HONOLULU,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.509
STATE ONLY,12.0,17.0,57.0,THIRD CALL,60-64,ASIAN,FEMALE,GORE,AKAKA,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,NONE,,CONSERV,18-64,STATE,HONOLULU,60+,60+,DEMOCRAT,50-64,NONE,,,0.709
STATE ONLY,12.0,17.0,58.0,THIRD CALL,40-44,ASIAN,FEMALE,GORE,AKAKA,DISAPPR,FAVORABLE,GORE,CLINTON,SAME,DIS/FAV,DEMOCRAT,NONE,75-100K,MODERATE,18-64,STATE,HONOLULU,30-44,40-49,DEMOCRAT,40-49,NONE,,,0.509
STATE ONLY,12.0,17.0,59.0,THIRD CALL,45-49,ASIAN,MALE,GORE,AKAKA,OMITS,UNFAVORABLE,GORE,DOLE,BETTER,OMITS,INDEPEND,PROTESTANT,75-100K,MODERATE,18-64,STATE,HONOLULU,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.522
