VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,TIME,CLINTON,BCPERSON,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,UNION4,UNFAIR,FINSIT,JOBPERS,WORK,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,TRACK,PRESKNOW,THOMPSON,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
STATE ONLY,50.0,60.0,22.0,THIRD CALL,45-49,WHITE,MALE,GORE,KOHL,BEFORE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,SOCIALSECUR,STRONGLEADER,NO,CLINTON,NONE,BOTHDID,BETTER,APP/FAV,YES,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,75-100K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,SUBURBS,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,ONLYGORE,APPROVE,BOTH,PERSONALQUAL,,,0.988
STATE ONLY,50.0,60.0,23.0,THIRD CALL,50-59,WHITE,MALE,BUSH,GILLESPIE,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,SOCIALSECUR,HONEST,NO,DOLE,NONE,NEITHERDID,BETTER,DIS/UNFAV,YES,INDEPEND,SUBURBS,SOMCOL/ASSOC,PROTESTANT,AFEWAMONTH,30-50K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,SUBURBS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,NEITHER,APPROVE,ONLYGORE,ISSUES,,,1.051
STATE ONLY,50.0,60.0,24.0,THIRD CALL,50-59,,FEMALE,GORE,KOHL,BEFORE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,HEALTHCARE,EXPERIENCE,NO,CLINTON,NONE,BUSHDID,BETTER,APP/FAV,YES,INDEPEND,SUBURBS,HSGRAD,OTHERCHRIST,ONCEAWEEK,OVER100K,YES,NO,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,SUBURBS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,ONLYGORE,DISAPPR,ONLYBUSH,PERSONALQUAL,,,0.927
STATE ONLY,50.0,60.0,25.0,THIRD CALL,40-44,WHITE,MALE,BUSH,GILLESPIE,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,OMITS,HONEST,YES,OTHER,ME,GOREDID,SAME,DIS/UNFAV,YES,REPUBLCN,SUBURBS,HSGRAD,OTHERCHRIST,MORETHAN1AWK,75-100K,YES,YES,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,SUBURBS,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,BOTH,APPROVE,ONLYGORE,ISSUES,,,1.051
STATE ONLY,50.0,60.0,26.0,THIRD CALL,30-39,WHITE,MALE,BUSH,GILLESPIE,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,TAXES,HONEST,NO,DOLE,NONE,GOREDID,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,POSTGRAD,PROTESTANT,ONCEAWEEK,OVER100K,YES,YES,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,SUBURBS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,BOTH,APPROVE,ONLYGORE,ISSUES,,,1.051
STATE ONLY,50.0,60.0,27.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,KOHL,BEFORE,APPROVE,UNFAVORABLE,GORE,MORE,SUBURBS,EDUCATION,COMPLEXISSUE,NO,CLINTON,NONE,BUSHDID,BETTER,APP/UNFAV,YES,DEMOCRAT,SUBURBS,POSTGRAD,PROTESTANT,AFEWAMONTH,OVER100K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,SUBURBS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,ONLYGORE,DISAPPR,BOTH,ISSUES,,,0.927
STATE ONLY,50.0,60.0,28.0,THIRD CALL,30-39,WHITE,MALE,BUSH,GILLESPIE,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,EDUCATION,HONEST,NO,NOVOTE,NONE,GOREDID,SAME,DIS/UNFAV,YES,REPUBLCN,SUBURBS,POSTGRAD,OTHERCHRIST,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,OTHRPROGRAMS,STATE,COMPLETE,SUBURBS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,ONLYBUSH,APPROVE,ONLYGORE,ISSUES,,,1.051
STATE ONLY,50.0,60.0,29.0,THIRD CALL,45-49,WHITE,MALE,GORE,KOHL,LAST.3DAYS,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,EXPERIENCE,NO,CLINTON,SOMEONEELSE,BOTHDID,SAME,APP/FAV,YES,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,75-100K,YES,YES,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,SUBURBS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,BOTH,DISAPPR,BOTH,PERSONALQUAL,,,0.988
STATE ONLY,50.0,60.0,30.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,KOHL,LASTWEEK,APPROVE,UNFAVORABLE,BUSH,LESS,SUBURBS,EDUCATION,HONEST,NO,DOLE,NONE,BOTHDID,BETTER,APP/UNFAV,YES,REPUBLCN,SUBURBS,POSTGRAD,CATHOLIC,AFEWAYEAR,50-75K,NO,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,SUBURBS,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,BOTH,APPROVE,BOTH,PERSONALQUAL,,,1.076
STATE ONLY,50.0,60.0,31.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,KOHL,BEFORE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,GOODJUDGMENT,NO,CLINTON,NONE,BUSHDID,BETTER,APP/FAV,YES,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,ELSE,AFEWAMONTH,30-50K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,SUBURBS,30-44,30-39,DEMOCRAT,30-39,OTHER,,ONLYGORE,DISAPPR,ONLYBUSH,ISSUES,,,0.611
STATE ONLY,50.0,60.0,32.0,THIRD CALL,40-44,WHITE,MALE,BUSH,KOHL,LAST.MONTH,APPROVE,FAVORABLE,BUSH,LESS,SUBURBS,EDUCATION,COMPLEXISSUE,YES,NOVOTE,ME,BUSHDID,BETTER,APP/FAV,YES,REPUBLCN,SUBURBS,,CATHOLIC,AFEWAMONTH,50-75K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,SUBURBS,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,ONLYBUSH,APPROVE,ONLYBUSH,PERSONALQUAL,,,1.1460000000000001
STATE ONLY,50.0,60.0,33.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,GILLESPIE,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,SOCIALSECUR,HONEST,YES,DOLE,NONE,GOREDID,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,50-75K,YES,NO,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,SUBURBS,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,ONLYBUSH,APPROVE,ONLYGORE,ISSUES,,,0.987
STATE ONLY,50.0,61.0,1.0,FIRST CALL,65-74,WHITE,MALE,GORE,,BEFORE,APPROVE,FAVORABLE,GORE,OMITS,SMCITY/RURAL,WORLDAFFAIRS,STRONGLEADER,NO,CLINTON,NONE,BOTHDID,BETTER,APP/FAV,NO,DEMOCRAT,RURAL,HSGRAD,NONE,NEVER,LESS15K,NO,NO,MODERATE,65+,SOCIALSECURI,STATE,COMPLETE,NORTHWEST,60+,60+,DEMOCRAT,65+,NONE,,ONLYGORE,DISAPPR,ONLYBUSH,OMITS,,,1.067
STATE ONLY,50.0,61.0,2.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,,OMITS,APPROVE,UNFAVORABLE,OMITS,LESS,SMCITY/RURAL,OMITS,OMITS,NO,DOLE,NONE,GOREDID,SAME,APP/UNFAV,NO,INDEPEND,RURAL,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,15-30K,YES,NO,MODERATE,65+,OMITS,STATE,COMPLETE,NORTHWEST,60+,60+,IND/OTHER,65+,PROT/CHRIST,,OMITS,APPROVE,ONLYGORE,PERSONALQUAL,,,1.28
STATE ONLY,50.0,61.0,3.0,FIRST CALL,75+,WHITE,MALE,GORE,KOHL,BEFORE,APPROVE,FAVORABLE,GORE,LESS,SMCITY/RURAL,SOCIALSECUR,GOODJUDGMENT,YES,CLINTON,NONE,BUSHDID,BETTER,APP/FAV,NO,DEMOCRAT,RURAL,NOHS,OTHERCHRIST,AFEWAYEAR,LESS15K,YES,NO,CONSERV,65+,SOCIALSECURI,STATE,COMPLETE,NORTHWEST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,BOTH,APPROVE,ONLYGORE,PERSONALQUAL,,,1.099
STATE ONLY,50.0,61.0,4.0,FIRST CALL,50-59,WHITE,MALE,GORE,GILLESPIE,BEFORE,APPROVE,FAVORABLE,GORE,LESS,SMCITY/RURAL,HEALTHCARE,CARES,NO,CLINTON,NONE,BUSHDID,BETTER,APP/FAV,NO,DEMOCRAT,RURAL,HSGRAD,PROTESTANT,AFEWAYEAR,30-50K,YES,NO,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,NORTHWEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,ONLYGORE,APPROVE,ONLYBUSH,PERSONALQUAL,,,0.89
STATE ONLY,50.0,61.0,5.0,FIRST CALL,60-64,WHITE,MALE,GORE,KOHL,BEFORE,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,SOCIALSECUR,COMPLEXISSUE,YES,CLINTON,NONE,BOTHDID,BETTER,APP/FAV,NO,DEMOCRAT,RURAL,SOMCOL/ASSOC,PROTESTANT,NEVER,,YES,NO,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,NORTHWEST,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,ONLYGORE,APPROVE,BOTH,ISSUES,,,1.099
STATE ONLY,50.0,61.0,6.0,FIRST CALL,50-59,WHITE,MALE,GORE,KOHL,BEFORE,APPROVE,FAVORABLE,BUSH,OMITS,SMCITY/RURAL,ECON/JOBS,OMITS,NO,CLINTON,NONE,NEITHERDID,SAME,APP/FAV,YES,DEMOCRAT,RURAL,COLGRAD,OTHERCHRIST,AFEWAYEAR,LESS15K,NO,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,NORTHWEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,BOTH,DISAPPR,BOTH,ISSUES,,,0.971
STATE ONLY,50.0,61.0,7.0,FIRST CALL,25-29,WHITE,MALE,NADER,KOHL,BEFORE,APPROVE,UNFAVORABLE,GORE,MORE,SMCITY/RURAL,EDUCATION,GOODJUDGMENT,NO,CLINTON,NONE,BUSHDID,BETTER,APP/UNFAV,YES,INDEPEND,RURAL,COLGRAD,CATHOLIC,AFEWAMONTH,50-75K,YES,YES,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,NORTHWEST,18-29,25-29,IND/OTHER,25-29,CATHOLIC,,ONLYGORE,APPROVE,ONLYBUSH,ISSUES,,,1.1340000000000001
STATE ONLY,50.0,61.0,8.0,FIRST CALL,65-74,WHITE,MALE,GORE,KOHL,BEFORE,APPROVE,FAVORABLE,GORE,OMITS,SMCITY/RURAL,SOCIALSECUR,COMPLEXISSUE,YES,CLINTON,NONE,BUSHDID,BETTER,APP/FAV,NO,DEMOCRAT,RURAL,SOMCOL/ASSOC,PROTESTANT,AFEWAMONTH,50-75K,YES,NO,MODERATE,65+,REDUCNATDEBT,STATE,COMPLETE,NORTHWEST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,ONLYGORE,DISAPPR,ONLYBUSH,PERSONALQUAL,,,1.099
STATE ONLY,50.0,61.0,9.0,FIRST CALL,75+,WHITE,FEMALE,GORE,KOHL,BEFORE,APPROVE,FAVORABLE,GORE,LESS,SMCITY/RURAL,MEDICARE/RX,EXPERIENCE,YES,CLINTON,SOMEONEELSE,BUSHDID,BETTER,APP/FAV,NO,DEMOCRAT,RURAL,NOHS,OTHERCHRIST,AFEWAYEAR,50-75K,NO,NO,MODERATE,65+,SOCIALSECURI,STATE,COMPLETE,NORTHWEST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,ONLYGORE,APPROVE,ONLYBUSH,ISSUES,,,1.129
STATE ONLY,50.0,61.0,10.0,SECOND CALL,40-44,WHITE,MALE,GORE,KOHL,BEFORE,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,OMITS,HONEST,NO,CLINTON,SOMEONEELSE,NEITHERDID,BETTER,APP/FAV,YES,INDEPEND,RURAL,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,LESS15K,NO,NO,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,NORTHWEST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,ONLYGORE,OMITS,ONLYGORE,ISSUES,,,0.971
STATE ONLY,50.0,61.0,11.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,KOHL,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,EDUCATION,CARES,NO,CLINTON,SOMEONEELSE,BOTHDID,BETTER,APP/FAV,YES,DEMOCRAT,RURAL,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,NORTHWEST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,BOTH,DISAPPR,ONLYBUSH,PERSONALQUAL,,,0.996
STATE ONLY,50.0,61.0,12.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,KOHL,LAST.3DAYS,APPROVE,UNFAVORABLE,BUSH,MORE,SMCITY/RURAL,TAXES,STRONGLEADER,NO,NOVOTE,SOMEONEELSE,BOTHDID,BETTER,APP/UNFAV,NO,DEMOCRAT,RURAL,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,OVER100K,NO,NO,MODERATE,18-64,OTHRPROGRAMS,STATE,COMPLETE,NORTHWEST,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,BOTH,APPROVE,ONLYGORE,ISSUES,,,1.461
STATE ONLY,50.0,61.0,13.0,SECOND CALL,30-39,WHITE,MALE,GORE,KOHL,LASTWEEK,APPROVE,FAVORABLE,GORE,LESS,SMCITY/RURAL,ECON/JOBS,LIKEABLE,NO,CLINTON,NONE,BOTHDID,WORSE,APP/FAV,YES,DEMOCRAT,RURAL,POSTGRAD,OTHERCHRIST,AFEWAMONTH,15-30K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,NORTHWEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,NEITHER,DISAPPR,BOTH,ISSUES,,,0.971
STATE ONLY,50.0,61.0,14.0,SECOND CALL,45-49,WHITE,MALE,NADER,KOHL,LAST.3DAYS,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,ECON/JOBS,CARES,NO,CLINTON,NONE,BOTHDID,SAME,APP/FAV,YES,DEMOCRAT,RURAL,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,LESS15K,NO,NO,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,NORTHWEST,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,BOTH,DISAPPR,BOTH,ISSUES,,,0.905
STATE ONLY,50.0,61.0,15.0,SECOND CALL,40-44,WHITE,MALE,GORE,KOHL,BEFORE,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,ECON/JOBS,GOODJUDGMENT,OMITS,CLINTON,NONE,BOTHDID,BETTER,APP/FAV,YES,DEMOCRAT,RURAL,NOHS,NONE,AFEWAYEAR,30-50K,YES,YES,,18-64,SOCIALSECURI,STATE,COMPLETE,NORTHWEST,30-44,40-49,DEMOCRAT,40-49,NONE,,ONLYGORE,DISAPPR,BOTH,ISSUES,,,0.971
STATE ONLY,50.0,61.0,16.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,KOHL,BEFORE,APPROVE,FAVORABLE,GORE,LESS,SMCITY/RURAL,TAXES,GOODJUDGMENT,NO,CLINTON,NONE,BOTHDID,BETTER,APP/FAV,YES,DEMOCRAT,RURAL,HSGRAD,OTHERCHRIST,AFEWAYEAR,30-50K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,NORTHWEST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,BOTH,OMITS,ONLYBUSH,ISSUES,,,0.996
STATE ONLY,50.0,65.0,1.0,SECOND CALL,25-29,WHITE,FEMALE,NADER,KOHL,LAST.3DAYS,DISAPPR,UNFAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,COMPLEXISSUE,NO,NOVOTE,NONE,BOTHDID,SAME,DIS/UNFAV,YES,DEMOCRAT,SUBURBS,COLGRAD,OTHERCHRIST,AFEWAYEAR,LESS15K,NO,NO,LIBERAL,18-64,OTHRPROGRAMS,STATE,COMPLETE,SOUTHCITIES,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,BOTH,APPROVE,BOTH,ISSUES,,,0.612
STATE ONLY,50.0,65.0,2.0,SECOND CALL,30-39,WHITE,MALE,BUSH,GILLESPIE,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,TAXES,GOODJUDGMENT,NO,DOLE,ME,GOREDID,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,HSGRAD,CATHOLIC,AFEWAMONTH,50-75K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHCITIES,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,ONLYBUSH,APPROVE,ONLYGORE,ISSUES,,,0.482
STATE ONLY,50.0,65.0,3.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,TAXES,HONEST,NO,DOLE,NONE,GOREDID,SAME,DIS/UNFAV,YES,REPUBLCN,SUBURBS,COLGRAD,CATHOLIC,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHCITIES,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,ONLYBUSH,APPROVE,ONLYGORE,ISSUES,,,0.47600000000000003
STATE ONLY,50.0,65.0,4.0,SECOND CALL,30-39,WHITE,MALE,BUSH,GILLESPIE,LAST.3DAYS,APPROVE,FAVORABLE,BUSH,LESS,SUBURBS,TAXES,GOODJUDGMENT,NO,CLINTON,NONE,NEITHERDID,SAME,APP/FAV,YES,INDEPEND,SUBURBS,COLGRAD,PROTESTANT,AFEWAMONTH,50-75K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHCITIES,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,NEITHER,DISAPPR,BOTH,ISSUES,,,0.482
STATE ONLY,50.0,65.0,5.0,THIRD CALL,30-39,WHITE,MALE,GORE,KOHL,BEFORE,APPROVE,UNFAVORABLE,GORE,LESS,SUBURBS,HEALTHCARE,CARES,NO,CLINTON,NONE,BOTHDID,BETTER,APP/UNFAV,YES,DEMOCRAT,SUBURBS,HSGRAD,CATHOLIC,AFEWAYEAR,15-30K,NO,NO,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHCITIES,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,ONLYGORE,APPROVE,BOTH,ISSUES,,,0.584
STATE ONLY,50.0,65.0,6.0,THIRD CALL,25-29,WHITE,MALE,NADER,KOHL,LAST.3DAYS,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,EDUCATION,HONEST,NO,PEROT,NONE,GOREDID,BETTER,DIS/UNFAV,YES,DEMOCRAT,SUBURBS,COLGRAD,CATHOLIC,ONCEAWEEK,15-30K,NO,NO,MODERATE,18-64,OTHRPROGRAMS,STATE,COMPLETE,SOUTHCITIES,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,ONLYBUSH,DISAPPR,ONLYGORE,PERSONALQUAL,,,0.658
STATE ONLY,50.0,65.0,7.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,GILLESPIE,BEFORE,OMITS,OMITS,OMITS,MORE,SUBURBS,ECON/JOBS,LIKEABLE,YES,OMITS,NONE,GOREDID,OMITS,,,,SUBURBS,,,OMITS,,,,,18-64,OMITS,STATE,NOTCOMPLETE,SOUTHCITIES,18-29,25-29,,25-29,,,OMITS,APPROVE,OMITS,OMITS,,,0.537
STATE ONLY,50.0,65.0,8.0,THIRD CALL,18-24,WHITE,MALE,BUSH,KOHL,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,OMITS,GOODJUDGMENT,NO,NOVOTE,ME,GOREDID,SAME,DIS/UNFAV,YES,REPUBLCN,SUBURBS,HSGRAD,CATHOLIC,AFEWAYEAR,OVER100K,NO,YES,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHCITIES,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,ONLYBUSH,APPROVE,ONLYGORE,ISSUES,,,0.629
STATE ONLY,50.0,65.0,9.0,THIRD CALL,40-44,WHITE,MALE,BUSH,GILLESPIE,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,TAXES,COMPLEXISSUE,NO,PEROT,NONE,BOTHDID,BETTER,DIS/UNFAV,YES,INDEPEND,SUBURBS,SOMCOL/ASSOC,NONE,AFEWAYEAR,30-50K,YES,YES,MODERATE,18-64,OMITS,STATE,COMPLETE,SOUTHCITIES,30-44,40-49,IND/OTHER,40-49,NONE,,BOTH,APPROVE,ONLYGORE,PERSONALQUAL,,,0.482
STATE ONLY,50.0,65.0,10.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,KOHL,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,WORLDAFFAIRS,GOODJUDGMENT,NO,CLINTON,NONE,GOREDID,BETTER,DIS/UNFAV,YES,INDEPEND,SUBURBS,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,75-100K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHCITIES,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,ONLYBUSH,APPROVE,BOTH,ISSUES,,,0.49
STATE ONLY,50.0,65.0,11.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,KOHL,BEFORE,DISAPPR,UNFAVORABLE,GORE,LESS,SUBURBS,OMITS,CARES,YES,CLINTON,NONE,NEITHERDID,BETTER,DIS/UNFAV,YES,DEMOCRAT,SUBURBS,COLGRAD,OTHERCHRIST,ONCEAWEEK,75-100K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHCITIES,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,ONLYGORE,DISAPPR,ONLYGORE,ISSUES,,,0.545
STATE ONLY,50.0,65.0,12.0,THIRD CALL,30-39,WHITE,MALE,BUSH,KOHL,LAST.MONTH,APPROVE,UNFAVORABLE,BUSH,LESS,SUBURBS,ECON/JOBS,HONEST,NO,CLINTON,NONE,NEITHERDID,BETTER,APP/UNFAV,YES,DEMOCRAT,SUBURBS,COLGRAD,CATHOLIC,ONCEAWEEK,75-100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHCITIES,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,BOTH,APPROVE,ONLYGORE,ISSUES,,,0.524
STATE ONLY,50.0,65.0,13.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,GILLESPIE,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,OMITS,HONEST,YES,DOLE,NONE,GOREDID,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,50-75K,YES,NO,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHCITIES,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,BOTH,APPROVE,BOTH,ISSUES,,,0.449
STATE ONLY,50.0,65.0,14.0,THIRD CALL,30-39,BLACK,MALE,NADER,GILLESPIE,BEFORE,DISAPPR,OMITS,BUSH,LESS,SUBURBS,OMITS,STRONGLEADER,NO,DOLE,NONE,GOREDID,OMITS,OMITS,YES,REPUBLCN,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,OVER100K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHCITIES,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,ONLYBUSH,APPROVE,ONLYGORE,ISSUES,,,0.441
STATE ONLY,50.0,65.0,15.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,KOHL,BEFORE,DISAPPR,UNFAVORABLE,BUSH,MORE,SUBURBS,OMITS,OMITS,NO,DOLE,SOMEONEELSE,BOTHDID,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,COLGRAD,CATHOLIC,AFEWAYEAR,75-100K,YES,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,SOUTHCITIES,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,NEITHER,OMITS,ONLYGORE,PERSONALQUAL,,,0.49
STATE ONLY,50.0,65.0,16.0,THIRD CALL,30-39,OTHER,FEMALE,OTHER,OTHER,BEFORE,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,LESS,SUBURBS,HEALTHCARE,GOODJUDGMENT,NO,NOVOTE,NONE,BOTHDID,WORSE,DIS/UNFAV,YES,ELSE,SUBURBS,HSGRAD,CATHOLIC,ONCEAWEEK,30-50K,NO,YES,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,SOUTHCITIES,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,NEITHER,APPROVE,NEITHER,ISSUES,,,0.662
STATE ONLY,50.0,65.0,17.0,THIRD CALL,30-39,WHITE,MALE,BUSH,GILLESPIE,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,TAXES,HONEST,NO,DOLE,NONE,GOREDID,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,SOMCOL/ASSOC,CATHOLIC,NEVER,30-50K,NO,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,SOUTHCITIES,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,ONLYBUSH,APPROVE,ONLYGORE,PERSONALQUAL,,,0.482
