VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,PROPNE,SEN96NE,ISSUE,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,28.0,67.0,11.0,FIRST CALL,75+,BLACK,FEMALE,,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,OMITS,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,65+,STATE,COMPLETE,CD3,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.921
STATE ONLY,28.0,67.0,12.0,FIRST CALL,60-64,WHITE,MALE,BUSH,NELSON,APPROVE,UNFAVORABLE,BUSH,NO,HAGEL,WORLDAFFAIRS,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,HSGRAD,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,CD3,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.155
STATE ONLY,28.0,67.0,13.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,NO,NELSON,ECON/JOBS,NO,CLINTON,BETTER,APP/FAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,CD3,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.758
STATE ONLY,28.0,67.0,14.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,NO,HAGEL,WORLDAFFAIRS,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,CD3,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.787
STATE ONLY,28.0,67.0,15.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,OMITS,OMITS,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,65+,STATE,COMPLETE,CD3,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.898
STATE ONLY,28.0,67.0,16.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,STENBERG,OMITS,OMITS,OMITS,YES,HAGEL,WORLDAFFAIRS,YES,OMITS,OMITS,,,,,,,65+,STATE,NOTCOMPLETE,CD3,60+,60+,,65+,,,,0.898
STATE ONLY,28.0,67.0,17.0,FIRST CALL,50-59,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,NO,NELSON,MEDICARE/RX,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,CD3,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.85
STATE ONLY,28.0,67.0,18.0,FIRST CALL,75+,WHITE,,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,OMITS,YES,DOLE,BETTER,DIS/UNFAV,DEMOCRAT,HSGRAD,CATHOLIC,LESS15K,MODERATE,65+,STATE,COMPLETE,CD3,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.898
STATE ONLY,28.0,67.0,19.0,SECOND CALL,50-59,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,NO,HAGEL,OMITS,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,POSTGRAD,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,COMPLETE,CD3,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.85
STATE ONLY,28.0,67.0,20.0,SECOND CALL,75+,WHITE,,BUSH,STENBERG,OMITS,OMITS,OMITS,YES,OMITS,ECON/JOBS,YES,OMITS,OMITS,,,,,,,65+,STATE,NOTCOMPLETE,CD3,60+,60+,,65+,,,,0.97
STATE ONLY,28.0,67.0,21.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,NO,HAGEL,WORLDAFFAIRS,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,COMPLETE,CD3,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.9420000000000001
STATE ONLY,28.0,67.0,22.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,15-30K,CONSERV,65+,STATE,COMPLETE,CD3,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.898
STATE ONLY,28.0,67.0,23.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,HEALTHCARE,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CD3,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.9420000000000001
STATE ONLY,28.0,67.0,24.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,NELSON,DISAPPR,FAVORABLE,BUSH,YES,NOVOTE,OMITS,NO,NOVOTE,BETTER,DIS/FAV,DEMOCRAT,HSGRAD,ELSE,15-30K,MODERATE,18-64,STATE,COMPLETE,CD3,45-59,40-49,DEMOCRAT,40-49,OTHER,,,0.9420000000000001
STATE ONLY,28.0,67.0,25.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,WORLDAFFAIRS,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,CD3,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.787
STATE ONLY,28.0,67.0,26.0,SECOND CALL,65-74,WHITE,,BUSH,NELSON,APPROVE,FAVORABLE,BUSH,NO,NELSON,MEDICARE/RX,NO,CLINTON,BETTER,APP/FAV,REPUBLCN,HSGRAD,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,CD3,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.07
STATE ONLY,28.0,67.0,27.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,NELSON,APPROVE,UNFAVORABLE,BUSH,YES,NELSON,OMITS,YES,DOLE,SAME,APP/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CD3,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.9420000000000001
STATE ONLY,28.0,67.0,28.0,SECOND CALL,40-44,HISP,FEMALE,BUSH,STENBERG,APPROVE,UNFAVORABLE,BUSH,NO,HAGEL,OMITS,YES,CLINTON,WORSE,APP/UNFAV,REPUBLCN,HSGRAD,CATHOLIC,50-75K,,18-64,STATE,COMPLETE,CD3,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.855
STATE ONLY,28.0,67.0,29.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,NELSON,APPROVE,FAVORABLE,BUSH,YES,NELSON,ECON/JOBS,OMITS,DOLE,WORSE,APP/FAV,REPUBLCN,NOHS,ELSE,15-30K,,18-64,STATE,COMPLETE,CD3,30-44,30-39,REPUBLICAN,30-39,OTHER,,,0.9420000000000001
STATE ONLY,28.0,67.0,30.0,SECOND CALL,40-44,WHITE,MALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,NO,HAGEL,ECON/JOBS,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CD3,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.012
STATE ONLY,28.0,67.0,31.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,NELSON,OMITS,UNFAVORABLE,BUSH,NO,OMITS,OMITS,OMITS,PEROT,SAME,OMITS,INDEPEND,HSGRAD,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,COMPLETE,CD3,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.9420000000000001
STATE ONLY,28.0,67.0,32.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,WORLDAFFAIRS,OMITS,OMITS,BETTER,DIS/UNFAV,,HSGRAD,PROTESTANT,,CONSERV,18-64,STATE,COMPLETE,CD3,45-59,50-59,,50-64,PROT/CHRIST,,,0.9420000000000001
STATE ONLY,28.0,67.0,33.0,THIRD CALL,40-44,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,NO,HAGEL,TAXES,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,HSGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CD3,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.85
STATE ONLY,28.0,67.0,34.0,THIRD CALL,30-39,WHITE,MALE,BUSH,STENBERG,OMITS,OMITS,OMITS,NO,NOVOTE,TAXES,NO,OMITS,OMITS,,,,,,,18-64,STATE,NOTCOMPLETE,CD3,30-44,30-39,,30-39,,,,0.85
STATE ONLY,28.0,67.0,35.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,NO,HAGEL,HEALTHCARE,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,CD3,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.9420000000000001
STATE ONLY,28.0,67.0,36.0,THIRD CALL,50-59,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,ECON/JOBS,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,COLGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CD3,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.85
STATE ONLY,28.0,67.0,37.0,THIRD CALL,40-44,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,ECON/JOBS,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CD3,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.85
STATE ONLY,28.0,67.0,38.0,THIRD CALL,60-64,WHITE,MALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,OMITS,ECON/JOBS,NO,CLINTON,SAME,DIS/UNFAV,INDEPEND,HSGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,CD3,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.155
STATE ONLY,28.0,67.0,39.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,EDUCATION,NO,CLINTON,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,CD3,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.9420000000000001
STATE ONLY,28.0,67.0,40.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,NO,HAGEL,WORLDAFFAIRS,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,COMPLETE,CD3,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.787
STATE ONLY,28.0,67.0,41.0,THIRD CALL,45-49,WHITE,MALE,BUSH,STENBERG,APPROVE,UNFAVORABLE,BUSH,YES,HAGEL,ECON/JOBS,YES,DOLE,BETTER,APP/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CD3,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.85
STATE ONLY,28.0,67.0,42.0,THIRD CALL,40-44,WHITE,MALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,YES,NELSON,OMITS,NO,DOLE,BETTER,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,,MODERATE,18-64,STATE,COMPLETE,CD3,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.012
STATE ONLY,28.0,67.0,43.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,ECON/JOBS,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,CD3,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.787
STATE ONLY,28.0,67.0,44.0,THIRD CALL,45-49,WHITE,MALE,BUSH,STENBERG,APPROVE,UNFAVORABLE,BUSH,YES,HAGEL,TAXES,YES,DOLE,WORSE,APP/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,15-30K,CONSERV,18-64,STATE,COMPLETE,CD3,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.85
STATE ONLY,28.0,67.0,45.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,NELSON,DISAPPR,UNFAVORABLE,GORE,YES,NOVOTE,EDUCATION,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CD3,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.976
STATE ONLY,28.0,67.0,46.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,NO,NELSON,ECON/JOBS,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,HSGRAD,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,CD3,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.758
STATE ONLY,28.0,67.0,47.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,STENBERG,APPROVE,UNFAVORABLE,BUSH,NO,HAGEL,HEALTHCARE,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CD3,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.787
STATE ONLY,28.0,67.0,48.0,THIRD CALL,40-44,WHITE,MALE,GORE,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,MEDICARE/RX,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,CD3,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.687
STATE ONLY,28.0,67.0,49.0,THIRD CALL,65-74,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,YES,HAGEL,OMITS,NO,DOLE,WORSE,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,15-30K,CONSERV,65+,STATE,COMPLETE,CD3,60+,60+,IND/OTHER,65+,CATHOLIC,,,0.97
STATE ONLY,28.0,67.0,50.0,THIRD CALL,60-64,WHITE,MALE,BUSH,STENBERG,OMITS,OMITS,OMITS,NO,HAGEL,HEALTHCARE,NO,OMITS,OMITS,,,,,,,18-64,STATE,NOTCOMPLETE,CD3,60+,60+,,50-64,,,,0.97
NATIONAL WHITE,28.0,74.0,1.0,FIRST CALL,65-74,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,,,WORLDAFFAIRS,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,HSGRAD,PROTESTANT,30-50K,CONSERV,65+,NATIONAL,COMPLETE,CD2,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.86
NATIONAL WHITE,28.0,74.0,2.0,FIRST CALL,30-39,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,,,TAXES,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,POSTGRAD,CATHOLIC,,CONSERV,18-64,NATIONAL,COMPLETE,CD2,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.933
NATIONAL WHITE,28.0,74.0,3.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,,,OMITS,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,COLGRAD,PROTESTANT,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,CD2,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.112
NATIONAL WHITE,28.0,74.0,4.0,FIRST CALL,50-59,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,,,TAXES,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,HSGRAD,PROTESTANT,75-100K,CONSERV,18-64,NATIONAL,COMPLETE,CD2,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.933
NATIONAL GREY,28.0,74.0,5.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,NELSON,,,,,,,,,,,INDEPEND,SOMCOL/ASSOC,,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,CD2,30-44,30-39,IND/OTHER,30-39,,,,1.397
NATIONAL WHITE,28.0,74.0,6.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,,,EDUCATION,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,CD2,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.935
NATIONAL WHITE,28.0,74.0,7.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,,,HEALTHCARE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,CD2,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.397
NATIONAL WHITE,28.0,74.0,8.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,NELSON,APPROVE,FAVORABLE,GORE,,,EDUCATION,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,CATHOLIC,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,CD2,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,,,1.352
NATIONAL WHITE,28.0,74.0,9.0,SECOND CALL,18-24,WHITE,MALE,BUSH,STENBERG,APPROVE,UNFAVORABLE,BUSH,,,SOCIALSECUR,YES,NOVOTE,BETTER,APP/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,CD2,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.906
NATIONAL WHITE,28.0,74.0,10.0,SECOND CALL,25-29,BLACK,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,,,TAXES,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,NATIONAL,COMPLETE,CD2,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.618
NATIONAL WHITE,28.0,74.0,11.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,,,EDUCATION,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,CD2,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.935
NATIONAL YELLOW,28.0,74.0,12.0,SECOND CALL,50-59,BLACK,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,,,SOCIALSECUR,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,,CONSERV,18-64,NATIONAL,COMPLETE,CD2,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,SOCIALSECUR,HONEST,0.638
NATIONAL YELLOW,28.0,74.0,13.0,SECOND CALL,18-24,WHITE,MALE,NADER,NELSON,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,,,EDUCATION,NO,DOLE,WORSE,DIS/UNFAV,ELSE,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,CD2,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,EDUCATION,CARES,0.846
NATIONAL YELLOW,28.0,74.0,14.0,SECOND CALL,25-29,WHITE,MALE,BUSH,NELSON,DISAPPR,UNFAVORABLE,BUSH,,,TAXES,NO,NOVOTE,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,CD2,18-29,25-29,IND/OTHER,25-29,CATHOLIC,TAXES,STRONGLEADER,1.079
NATIONAL YELLOW,28.0,74.0,15.0,SECOND CALL,18-24,WHITE,MALE,GORE,NELSON,OMITS,FAVORABLE,GORE,,,OMITS,OMITS,NOVOTE,BETTER,OMITS,DEMOCRAT,HSGRAD,NONE,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,CD2,18-29,18-24,DEMOCRAT,18-24,NONE,OMITS,OMITS,1.349
NATIONAL YELLOW,28.0,74.0,16.0,SECOND CALL,18-24,WHITE,MALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,,,WORLDAFFAIRS,NO,NOVOTE,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,OVER100K,MODERATE,18-64,NATIONAL,COMPLETE,CD2,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,WORLDAFFAIRS,STRONGLEADER,0.906
NATIONAL YELLOW,28.0,74.0,17.0,SECOND CALL,50-59,WHITE,MALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,,,SOCIALSECUR,NO,DOLE,BETTER,APP/UNFAV,INDEPEND,POSTGRAD,NONE,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,CD2,45-59,50-59,IND/OTHER,50-64,NONE,SOCIALSECUR,COMPLEXISSUE,1.393
NATIONAL YELLOW,28.0,74.0,18.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,STENBERG,DISAPPR,UNFAVORABLE,BUSH,,,HEALTHCARE,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,50-75K,CONSERV,18-64,NATIONAL,COMPLETE,CD2,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,HEALTHCARE,EXPERIENCE,0.935
NATIONAL GREY,28.0,74.0,19.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,STENBERG,,,,,,,,,,,REPUBLCN,HSGRAD,,50-75K,CONSERV,18-64,NATIONAL,COMPLETE,CD2,30-44,30-39,REPUBLICAN,30-39,,,,0.935
NATIONAL GREY,28.0,74.0,20.0,SECOND CALL,30-39,WHITE,MALE,BUSH,STENBERG,,,,,,,,,,,INDEPEND,SOMCOL/ASSOC,,75-100K,MODERATE,18-64,NATIONAL,COMPLETE,CD2,30-44,30-39,IND/OTHER,30-39,,,,0.933
NATIONAL GREY,28.0,74.0,21.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,,,,,,,,,,,,INDEPEND,SOMCOL/ASSOC,,15-30K,LIBERAL,18-64,NATIONAL,COMPLETE,CD2,18-29,18-24,IND/OTHER,18-24,,,,1.241
NATIONAL GREY,28.0,74.0,22.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,STENBERG,,,,,,,,,,,INDEPEND,COLGRAD,,75-100K,CONSERV,18-64,NATIONAL,COMPLETE,CD2,45-59,50-59,IND/OTHER,50-64,,,,0.935
NATIONAL GREY,28.0,74.0,23.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,NELSON,,,,,,,,,,,ELSE,COLGRAD,,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,CD2,18-29,25-29,IND/OTHER,25-29,,,,1.352
NATIONAL GREY,28.0,74.0,24.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,STENBERG,,,,,,,,,,,REPUBLCN,SOMCOL/ASSOC,,75-100K,MODERATE,18-64,NATIONAL,COMPLETE,CD2,30-44,30-39,REPUBLICAN,30-39,,,,0.935
NATIONAL GREY,28.0,74.0,25.0,SECOND CALL,50-59,WHITE,MALE,GORE,NELSON,,,,,,,,,,,DEMOCRAT,HSGRAD,,,MODERATE,18-64,NATIONAL,COMPLETE,CD2,45-59,50-59,DEMOCRAT,50-64,,,,1.393
NATIONAL PINK,28.0,74.0,26.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,STENBERG,,,,,,,YES,,,,REPUBLCN,,PROTESTANT,75-100K,CONSERV,18-64,NATIONAL,COMPLETE,CD2,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.935
NATIONAL PINK,28.0,74.0,27.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,STENBERG,,,,,,,NO,,,,REPUBLCN,,PROTESTANT,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,CD2,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.935
NATIONAL PINK,28.0,74.0,28.0,SECOND CALL,50-59,BLACK,FEMALE,GORE,NELSON,,,,,,,NO,,,,INDEPEND,,ELSE,15-30K,LIBERAL,18-64,NATIONAL,COMPLETE,CD2,45-59,50-59,IND/OTHER,50-64,OTHER,,,0.9520000000000001
NATIONAL PINK,28.0,74.0,29.0,SECOND CALL,50-59,WHITE,MALE,BUSH,STENBERG,,,,,,,NO,,,,REPUBLCN,,OTHERCHRIST,OVER100K,CONSERV,18-64,NATIONAL,COMPLETE,CD2,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.933
NATIONAL PINK,28.0,74.0,30.0,SECOND CALL,25-29,WHITE,MALE,BUSH,STENBERG,,,,,,,NO,,,,REPUBLCN,,PROTESTANT,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,CD2,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.906
NATIONAL PINK,28.0,74.0,31.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,STENBERG,,,,,,,NO,,,,DEMOCRAT,,ELSE,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,CD2,45-59,50-59,DEMOCRAT,50-64,OTHER,,,0.935
NATIONAL WHITE,28.0,74.0,32.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,NELSON,APPROVE,UNFAVORABLE,GORE,,,OMITS,NO,CLINTON,SAME,APP/UNFAV,INDEPEND,COLGRAD,ELSE,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,CD2,45-59,40-49,IND/OTHER,40-49,OTHER,,,1.397
