VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,GOV,CLINTON,BCPERSON,XWAY2000,GOVTDO,ISSUE,RELRIGHT,X6VOTE,FINSIT,JOBPERS,MIGRATNC,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,UNFAIRNC,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,34.0,117.0,4.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,EASLEY,APPROVE,UNFAVORABLE,BUSH,LESS,EDUCATION,NO,PEROT,BETTER,APP/UNFAV,YES,REPUBLCN,COLGRAD,CATHOLIC,OVER100K,MODERATE,18-64,BOTH,STATE,COMPLETE,RALEIGH,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.9530000000000001
STATE ONLY,34.0,117.0,5.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,EASLEY,DISAPPR,UNFAVORABLE,GORE,MORE,EDUCATION,NO,DOLE,WORSE,DIS/UNFAV,NO,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,75-100K,MODERATE,18-64,BOTH,STATE,COMPLETE,RALEIGH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.626
STATE ONLY,34.0,117.0,6.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,EASLEY,APPROVE,UNFAVORABLE,GORE,LESS,EDUCATION,NO,CLINTON,SAME,APP/UNFAV,NO,DEMOCRAT,POSTGRAD,PROTESTANT,75-100K,MODERATE,18-64,BOTH,STATE,COMPLETE,RALEIGH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.626
STATE ONLY,34.0,117.0,7.0,SECOND CALL,45-49,WHITE,MALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,NO,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,POSTGRAD,ELSE,75-100K,LIBERAL,18-64,BOTH,STATE,COMPLETE,RALEIGH,45-59,40-49,DEMOCRAT,40-49,OTHER,,,0.596
STATE ONLY,34.0,117.0,8.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,YES,CLINTON,BETTER,APP/FAV,YES,ELSE,POSTGRAD,NONE,75-100K,LIBERAL,18-64,VINROOT,STATE,COMPLETE,RALEIGH,30-44,40-49,IND/OTHER,40-49,NONE,,,0.626
STATE ONLY,34.0,117.0,9.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,VINROOT,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,YES,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,HSGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,NEITHER,STATE,COMPLETE,RALEIGH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.968
STATE ONLY,34.0,117.0,10.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,EASLEY,APPROVE,UNFAVORABLE,GORE,LESS,MEDICARE/RX,NO,DOLE,WORSE,APP/UNFAV,NO,REPUBLCN,POSTGRAD,OTHERCHRIST,15-30K,LIBERAL,18-64,OMITS,STATE,COMPLETE,RALEIGH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.497
STATE ONLY,34.0,117.0,11.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,EASLEY,APPROVE,UNFAVORABLE,BUSH,LESS,EDUCATION,YES,PEROT,BETTER,APP/UNFAV,YES,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,50-75K,CONSERV,18-64,NEITHER,STATE,COMPLETE,RALEIGH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.9530000000000001
STATE ONLY,34.0,117.0,12.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,NO,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,COLGRAD,PROTESTANT,75-100K,MODERATE,18-64,BOTH,STATE,COMPLETE,RALEIGH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.626
STATE ONLY,34.0,117.0,13.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,LESS,WORLDAFFAIRS,NO,CLINTON,BETTER,APP/FAV,,INDEPEND,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,BOTH,STATE,COMPLETE,RALEIGH,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,0.626
STATE ONLY,34.0,117.0,14.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,VINROOT,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,NO,DOLE,SAME,DIS/UNFAV,NO,REPUBLCN,COLGRAD,OTHERCHRIST,OVER100K,MODERATE,18-64,BOTH,STATE,COMPLETE,RALEIGH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.968
STATE ONLY,34.0,117.0,15.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,MORE,TAXES,NO,NOVOTE,BETTER,APP/FAV,NO,REPUBLCN,SOMCOL/ASSOC,ELSE,LESS15K,LIBERAL,18-64,NEITHER,STATE,COMPLETE,RALEIGH,18-29,18-24,REPUBLICAN,18-24,OTHER,,,0.664
STATE ONLY,34.0,117.0,16.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,VINROOT,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,NO,DOLE,SAME,DIS/UNFAV,NO,REPUBLCN,COLGRAD,PROTESTANT,75-100K,CONSERV,18-64,EASLEY,STATE,COMPLETE,RALEIGH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.968
STATE ONLY,34.0,117.0,17.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,OMITS,HEALTHCARE,NO,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,POSTGRAD,PROTESTANT,75-100K,MODERATE,18-64,NEITHER,STATE,COMPLETE,RALEIGH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.626
STATE ONLY,34.0,117.0,18.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,NO,DOLE,BETTER,APP/FAV,YES,REPUBLCN,POSTGRAD,CATHOLIC,OVER100K,MODERATE,18-64,VINROOT,STATE,COMPLETE,RALEIGH,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.626
STATE ONLY,34.0,117.0,19.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,EASLEY,APPROVE,UNFAVORABLE,GORE,LESS,EDUCATION,NO,CLINTON,BETTER,APP/UNFAV,NO,DEMOCRAT,POSTGRAD,CATHOLIC,15-30K,LIBERAL,18-64,BOTH,STATE,COMPLETE,RALEIGH,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,0.664
STATE ONLY,34.0,117.0,20.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,NO,CLINTON,SAME,APP/FAV,YES,DEMOCRAT,NOHS,ELSE,,LIBERAL,18-64,BOTH,STATE,COMPLETE,RALEIGH,18-29,18-24,DEMOCRAT,18-24,OTHER,,,0.664
STATE ONLY,34.0,117.0,21.0,SECOND CALL,75+,WHITE,MALE,BUSH,EASLEY,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,NO,DOLE,BETTER,DIS/UNFAV,NO,INDEPEND,NOHS,PROTESTANT,75-100K,MODERATE,65+,VINROOT,STATE,COMPLETE,RALEIGH,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.308
STATE ONLY,34.0,117.0,22.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,EASLEY,OMITS,OMITS,OMITS,MORE,MEDICARE/RX,NO,OMITS,OMITS,,NO,,,,,,18-64,BOTH,STATE,NOTCOMPLETE,RALEIGH,30-44,40-49,,40-49,,,,0.626
STATE ONLY,34.0,117.0,23.0,THIRD CALL,45-49,WHITE,MALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,NO,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,COLGRAD,PROTESTANT,OVER100K,MODERATE,18-64,VINROOT,STATE,COMPLETE,RALEIGH,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.596
STATE ONLY,34.0,117.0,24.0,THIRD CALL,25-29,WHITE,MALE,BUSH,VINROOT,APPROVE,UNFAVORABLE,BUSH,MORE,EDUCATION,NO,NOVOTE,BETTER,APP/UNFAV,NO,REPUBLCN,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,BOTH,STATE,COMPLETE,RALEIGH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.979
STATE ONLY,34.0,117.0,25.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,VINROOT,APPROVE,UNFAVORABLE,BUSH,OMITS,OMITS,NO,CLINTON,BETTER,APP/UNFAV,YES,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,NEITHER,STATE,COMPLETE,RALEIGH,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.968
STATE ONLY,34.0,117.0,26.0,THIRD CALL,40-44,BLACK,MALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,YES,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,POSTGRAD,PROTESTANT,30-50K,MODERATE,18-64,VINROOT,STATE,COMPLETE,RALEIGH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.47300000000000003
STATE ONLY,34.0,117.0,27.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,LESS,ECON/JOBS,NO,CLINTON,SAME,APP/FAV,YES,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,BOTH,STATE,COMPLETE,RALEIGH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.626
STATE ONLY,34.0,117.0,28.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,LESS,ECON/JOBS,NO,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,HSGRAD,NONE,30-50K,MODERATE,18-64,VINROOT,STATE,COMPLETE,RALEIGH,30-44,40-49,DEMOCRAT,40-49,NONE,,,0.497
STATE ONLY,34.0,117.0,29.0,THIRD CALL,18-24,OTHER,FEMALE,GORE,EASLEY,APPROVE,UNFAVORABLE,GORE,LESS,HEALTHCARE,NO,NOVOTE,BETTER,APP/UNFAV,NO,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,OVER100K,LIBERAL,18-64,NEITHER,STATE,COMPLETE,RALEIGH,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,,,0.664
STATE ONLY,34.0,117.0,30.0,THIRD CALL,50-59,WHITE,MALE,BUSH,VINROOT,APPROVE,UNFAVORABLE,BUSH,LESS,TAXES,YES,PEROT,BETTER,APP/UNFAV,NO,INDEPEND,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,EASLEY,STATE,COMPLETE,RALEIGH,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.922
STATE ONLY,34.0,117.0,31.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,EASLEY,APPROVE,UNFAVORABLE,GORE,MORE,ECON/JOBS,NO,CLINTON,BETTER,APP/UNFAV,NO,DEMOCRAT,COLGRAD,PROTESTANT,OVER100K,LIBERAL,18-64,NEITHER,STATE,COMPLETE,RALEIGH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.626
STATE ONLY,34.0,117.0,32.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,NO,NOVOTE,BETTER,APP/FAV,YES,DEMOCRAT,HSGRAD,CATHOLIC,30-50K,LIBERAL,18-64,VINROOT,STATE,COMPLETE,RALEIGH,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,,,0.664
STATE ONLY,34.0,117.0,33.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,YES,NOVOTE,BETTER,APP/FAV,NO,DEMOCRAT,HSGRAD,OTHERCHRIST,,LIBERAL,18-64,BOTH,STATE,COMPLETE,RALEIGH,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.527
STATE ONLY,34.0,117.0,34.0,THIRD CALL,50-59,WHITE,MALE,GORE,EASLEY,APPROVE,UNFAVORABLE,GORE,MORE,WORLDAFFAIRS,NO,DOLE,BETTER,APP/UNFAV,NO,DEMOCRAT,POSTGRAD,PROTESTANT,50-75K,MODERATE,18-64,VINROOT,STATE,COMPLETE,RALEIGH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.596
STATE ONLY,34.0,117.0,35.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,EASLEY,APPROVE,UNFAVORABLE,GORE,LESS,HEALTHCARE,NO,CLINTON,SAME,APP/UNFAV,YES,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,OVER100K,MODERATE,18-64,BOTH,STATE,COMPLETE,RALEIGH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.626
STATE ONLY,34.0,117.0,36.0,THIRD CALL,40-44,BLACK,MALE,GORE,EASLEY,APPROVE,UNFAVORABLE,GORE,MORE,MEDICARE/RX,NO,CLINTON,BETTER,APP/UNFAV,,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,75-100K,MODERATE,18-64,BOTH,STATE,COMPLETE,RALEIGH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.47300000000000003
STATE ONLY,34.0,117.0,37.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,NO,CLINTON,SAME,APP/FAV,NO,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,75-100K,CONSERV,18-64,VINROOT,STATE,COMPLETE,RALEIGH,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.626
STATE ONLY,34.0,117.0,38.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,VINROOT,APPROVE,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,NO,CLINTON,SAME,APP/UNFAV,YES,REPUBLCN,COLGRAD,CATHOLIC,75-100K,MODERATE,18-64,NEITHER,STATE,COMPLETE,RALEIGH,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.968
STATE ONLY,34.0,117.0,39.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,VINROOT,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,NO,DOLE,BETTER,DIS/UNFAV,YES,REPUBLCN,COLGRAD,JEWISH,50-75K,CONSERV,18-64,NEITHER,STATE,COMPLETE,RALEIGH,30-44,30-39,REPUBLICAN,30-39,JEWISH,,,0.968
STATE ONLY,34.0,117.0,40.0,THIRD CALL,18-24,ASIAN,MALE,BUSH,EASLEY,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,NO,DOLE,SAME,DIS/UNFAV,NO,INDEPEND,COLGRAD,ELSE,75-100K,LIBERAL,18-64,BOTH,STATE,COMPLETE,RALEIGH,18-29,18-24,IND/OTHER,18-24,OTHER,,,0.962
STATE ONLY,34.0,117.0,41.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,EASLEY,APPROVE,UNFAVORABLE,GORE,MORE,EDUCATION,NO,CLINTON,BETTER,APP/UNFAV,NO,DEMOCRAT,POSTGRAD,CATHOLIC,75-100K,MODERATE,18-64,VINROOT,STATE,COMPLETE,RALEIGH,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.626
STATE ONLY,34.0,117.0,42.0,THIRD CALL,18-24,WHITE,MALE,BUSH,VINROOT,DISAPPR,UNFAVORABLE,BUSH,MORE,WORLDAFFAIRS,NO,NOVOTE,SAME,DIS/UNFAV,NO,REPUBLCN,SOMCOL/ASSOC,NONE,15-30K,CONSERV,18-64,NEITHER,STATE,COMPLETE,RALEIGH,18-29,18-24,REPUBLICAN,18-24,NONE,,,0.979
NATIONAL WHITE,34.0,119.0,1.0,FIRST CALL,30-39,BLACK,MALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,NO,CLINTON,BETTER,APP/FAV,,DEMOCRAT,COLGRAD,ELSE,30-50K,CONSERV,18-64,,NATIONAL,COMPLETE,RALEIGH,30-44,30-39,DEMOCRAT,30-39,OTHER,,,0.634
NATIONAL WHITE,34.0,119.0,2.0,FIRST CALL,30-39,OTHER,MALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,NO,CLINTON,BETTER,APP/FAV,,DEMOCRAT,COLGRAD,OTHERCHRIST,OVER100K,MODERATE,18-64,,NATIONAL,COMPLETE,RALEIGH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.801
NATIONAL WHITE,34.0,119.0,3.0,FIRST CALL,30-39,WHITE,MALE,BUSH,VINROOT,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,NO,NOVOTE,SAME,DIS/UNFAV,,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,15-30K,CONSERV,18-64,,NATIONAL,COMPLETE,RALEIGH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.237
NATIONAL WHITE,34.0,119.0,4.0,FIRST CALL,45-49,WHITE,MALE,GORE,VINROOT,DISAPPR,UNFAVORABLE,GORE,LESS,ECON/JOBS,NO,PEROT,BETTER,DIS/UNFAV,,INDEPEND,COLGRAD,OTHERCHRIST,75-100K,MODERATE,18-64,,NATIONAL,COMPLETE,RALEIGH,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.8140000000000001
NATIONAL YELLOW,34.0,119.0,5.0,FIRST CALL,25-29,BLACK,MALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,NO,CLINTON,BETTER,APP/FAV,,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,15-30K,MODERATE,18-64,,NATIONAL,COMPLETE,RALEIGH,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,EDUCATION,STRONGLEADER,0.671
NATIONAL YELLOW,34.0,119.0,6.0,FIRST CALL,30-39,BLACK,MALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,NO,CLINTON,BETTER,APP/FAV,,DEMOCRAT,COLGRAD,OTHERCHRIST,50-75K,LIBERAL,18-64,,NATIONAL,COMPLETE,RALEIGH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,ECON/JOBS,STRONGLEADER,0.634
NATIONAL YELLOW,34.0,119.0,7.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,EASLEY,APPROVE,UNFAVORABLE,GORE,MORE,EDUCATION,NO,CLINTON,OMITS,APP/UNFAV,,DEMOCRAT,COLGRAD,,30-50K,CONSERV,18-64,,NATIONAL,COMPLETE,RALEIGH,30-44,30-39,DEMOCRAT,30-39,,EDUCATION,EXPERIENCE,0.665
NATIONAL YELLOW,34.0,119.0,8.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,LESS,OMITS,NO,CLINTON,SAME,APP/FAV,,DEMOCRAT,COLGRAD,OTHERCHRIST,15-30K,,18-64,,NATIONAL,COMPLETE,RALEIGH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,OMITS,CARES,0.665
NATIONAL GREY,34.0,119.0,9.0,FIRST CALL,18-24,BLACK,FEMALE,GORE,EASLEY,,,,,,,,,,,DEMOCRAT,SOMCOL/ASSOC,,15-30K,CONSERV,18-64,,NATIONAL,COMPLETE,RALEIGH,18-29,18-24,DEMOCRAT,18-24,,,,0.707
NATIONAL GREY,34.0,119.0,10.0,FIRST CALL,25-29,BLACK,MALE,GORE,EASLEY,,,,,,,,,,,DEMOCRAT,SOMCOL/ASSOC,,30-50K,MODERATE,18-64,,NATIONAL,COMPLETE,RALEIGH,18-29,25-29,DEMOCRAT,25-29,,,,0.671
NATIONAL GREY,34.0,119.0,11.0,FIRST CALL,25-29,BLACK,FEMALE,GORE,EASLEY,,,,,,,,,,,DEMOCRAT,HSGRAD,,15-30K,MODERATE,18-64,,NATIONAL,COMPLETE,RALEIGH,18-29,25-29,DEMOCRAT,25-29,,,,0.707
NATIONAL GREY,34.0,119.0,12.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,EASLEY,,,,,,,,,,,DEMOCRAT,SOMCOL/ASSOC,,50-75K,MODERATE,18-64,,NATIONAL,COMPLETE,RALEIGH,45-59,40-49,DEMOCRAT,40-49,,,,0.665
NATIONAL PINK,34.0,119.0,13.0,FIRST CALL,45-49,BLACK,MALE,GORE,EASLEY,,,,,,YES,,,,,DEMOCRAT,,OTHERCHRIST,50-75K,CONSERV,18-64,,NATIONAL,COMPLETE,RALEIGH,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.634
NATIONAL PINK,34.0,119.0,14.0,FIRST CALL,25-29,BLACK,MALE,GORE,EASLEY,,,,,,NO,,,,,DEMOCRAT,,OTHERCHRIST,30-50K,LIBERAL,18-64,,NATIONAL,COMPLETE,RALEIGH,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,0.671
NATIONAL PINK,34.0,119.0,15.0,FIRST CALL,45-49,BLACK,MALE,GORE,EASLEY,,,,,,NO,,,,,DEMOCRAT,,OTHERCHRIST,15-30K,MODERATE,18-64,,NATIONAL,COMPLETE,RALEIGH,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.634
NATIONAL PINK,34.0,119.0,16.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,EASLEY,,,,,,NO,,,,,DEMOCRAT,,OTHERCHRIST,50-75K,CONSERV,18-64,,NATIONAL,COMPLETE,RALEIGH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.276
NATIONAL WHITE,34.0,119.0,17.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,EASLEY,DISAPPR,UNFAVORABLE,BUSH,MORE,MEDICARE/RX,YES,NOVOTE,WORSE,DIS/UNFAV,,DEMOCRAT,HSGRAD,ELSE,15-30K,CONSERV,18-64,,NATIONAL,COMPLETE,RALEIGH,60+,60+,DEMOCRAT,50-64,OTHER,,,1.845
NATIONAL WHITE,34.0,119.0,18.0,SECOND CALL,40-44,BLACK,MALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,NO,CLINTON,BETTER,APP/FAV,,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,OVER100K,LIBERAL,18-64,,NATIONAL,COMPLETE,RALEIGH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.634
NATIONAL WHITE,34.0,119.0,19.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,EASLEY,APPROVE,UNFAVORABLE,GORE,MORE,MEDICARE/RX,NO,PEROT,BETTER,APP/UNFAV,,INDEPEND,COLGRAD,NONE,30-50K,MODERATE,18-64,,NATIONAL,COMPLETE,RALEIGH,45-59,50-59,IND/OTHER,50-64,NONE,,,0.841
NATIONAL WHITE,34.0,119.0,20.0,SECOND CALL,30-39,WHITE,MALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,OMITS,OMITS,NO,NOVOTE,BETTER,APP/FAV,,DEMOCRAT,COLGRAD,CATHOLIC,50-75K,,18-64,,NATIONAL,COMPLETE,RALEIGH,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.801
NATIONAL YELLOW,34.0,119.0,21.0,SECOND CALL,60-64,WHITE,MALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,MORE,HEALTHCARE,NO,CLINTON,BETTER,APP/FAV,,DEMOCRAT,COLGRAD,PROTESTANT,30-50K,MODERATE,18-64,,NATIONAL,COMPLETE,RALEIGH,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,HEALTHCARE,EXPERIENCE,1.155
NATIONAL YELLOW,34.0,119.0,22.0,SECOND CALL,40-44,BLACK,FEMALE,GORE,EASLEY,APPROVE,UNFAVORABLE,GORE,MORE,EDUCATION,NO,CLINTON,BETTER,APP/UNFAV,,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,,NATIONAL,COMPLETE,RALEIGH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,EDUCATION,GOODJUDGMENT,0.665
NATIONAL YELLOW,34.0,119.0,23.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,EASLEY,APPROVE,UNFAVORABLE,BUSH,LESS,EDUCATION,NO,DOLE,WORSE,APP/UNFAV,,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,15-30K,CONSERV,65+,,NATIONAL,COMPLETE,RALEIGH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,EDUCATION,HONEST,1.845
NATIONAL YELLOW,34.0,119.0,24.0,SECOND CALL,50-59,BLACK,FEMALE,GORE,EASLEY,APPROVE,FAVORABLE,GORE,LESS,SOCIALSECUR,NO,CLINTON,BETTER,APP/FAV,,DEMOCRAT,HSGRAD,PROTESTANT,15-30K,CONSERV,18-64,,NATIONAL,COMPLETE,RALEIGH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,SOCIALSECUR,STRONGLEADER,0.665
NATIONAL GREY,34.0,119.0,25.0,SECOND CALL,40-44,BLACK,FEMALE,GORE,EASLEY,,,,,,,,,,,ELSE,COLGRAD,,50-75K,MODERATE,18-64,,NATIONAL,COMPLETE,RALEIGH,30-44,40-49,IND/OTHER,40-49,,,,0.665
NATIONAL GREY,34.0,119.0,26.0,SECOND CALL,18-24,BLACK,FEMALE,GORE,EASLEY,,,,,,,,,,,DEMOCRAT,COLGRAD,,15-30K,LIBERAL,18-64,,NATIONAL,COMPLETE,RALEIGH,18-29,18-24,DEMOCRAT,18-24,,,,0.707
NATIONAL GREY,34.0,119.0,27.0,SECOND CALL,50-59,WHITE,MALE,BUSH,EASLEY,,,,,,,,,,,INDEPEND,POSTGRAD,,30-50K,MODERATE,18-64,,NATIONAL,COMPLETE,RALEIGH,45-59,50-59,IND/OTHER,50-64,,,,1.217
NATIONAL GREY,34.0,119.0,28.0,SECOND CALL,30-39,BLACK,MALE,GORE,EASLEY,,,,,,,,,,,INDEPEND,COLGRAD,,OVER100K,MODERATE,18-64,,NATIONAL,COMPLETE,RALEIGH,30-44,30-39,IND/OTHER,30-39,,,,0.634
NATIONAL PINK,34.0,119.0,29.0,SECOND CALL,25-29,WHITE,MALE,BUSH,VINROOT,,,,,,YES,,,,,REPUBLCN,,OTHERCHRIST,30-50K,CONSERV,18-64,,NATIONAL,COMPLETE,RALEIGH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.311
NATIONAL PINK,34.0,119.0,30.0,SECOND CALL,25-29,,FEMALE,GORE,EASLEY,,,,,,NO,,,,,DEMOCRAT,,NONE,30-50K,CONSERV,18-64,,NATIONAL,COMPLETE,RALEIGH,18-29,25-29,DEMOCRAT,25-29,NONE,,,0.892
