VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,PROPCA,GOVTDO,SIZEPLC3,ISSUE,QUAL,X6VOTE,UNION4,FINSIT,JOBPERS,WORK,IMMIG,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,TELEPOLL,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,MEXICAN,QRACE,REL5,PRESKNOW,FTVOTER,SAYANY,ISSVQUAL,BORNUSA,VNS1,VNS2,WEIGHT
NATIONAL YELLOW,5.0,118.0,16.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,FEINSTEIN,APPROVE,FAVORABLE,GORE,,LESS,SUBURBS,OMITS,EXPERIENCE,CLINTON,NONE,SAME,APP/FAV,YES,,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,30-50K,YES,NO,LIBERAL,18-64,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,CATHOLIC,,NO,,PERSONALQUAL,,OMITS,EXPERIENCE,0.482
NATIONAL YELLOW,5.0,118.0,17.0,SECOND CALL,25-29,WHITE,MALE,GORE,FEINSTEIN,APPROVE,UNFAVORABLE,GORE,,MORE,SUBURBS,OMITS,EXPERIENCE,CLINTON,NONE,BETTER,APP/UNFAV,YES,,DEMOCRAT,SUBURBS,COLGRAD,NONE,NEVER,50-75K,YES,NO,LIBERAL,18-64,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,NONE,,NO,,ISSUES,,OMITS,EXPERIENCE,0.664
NATIONAL YELLOW,5.0,118.0,18.0,SECOND CALL,65-74,WHITE,MALE,GORE,FEINSTEIN,APPROVE,FAVORABLE,GORE,,MORE,SUBURBS,SOCIALSECUR,EXPERIENCE,CLINTON,NONE,SAME,APP/FAV,NO,,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,15-30K,NO,NO,MODERATE,65+,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,60+,60+,DEMOCRAT,65+,NO,WHITE,PROT/CHRIST,,NO,,ISSUES,,SOCIALSECUR,EXPERIENCE,0.5
NATIONAL GREY,5.0,118.0,19.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,CAMPBELL,,,,,,SUBURBS,,,,,,,,,REPUBLCN,SUBURBS,SOMCOL/ASSOC,,,OVER100K,,,CONSERV,18-64,CUTFEDINCTAX,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,,BOTH,,NEITHER,,,,,0.508
NATIONAL GREY,5.0,118.0,20.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,FEINSTEIN,,,,,,SUBURBS,,,,,,,,,ELSE,SUBURBS,COLGRAD,,,50-75K,,,MODERATE,18-64,OTHRPROGRAMS,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,18-29,18-24,IND/OTHER,18-24,NO,WHITE,,NEITHER,,BOTH,,,,,0.595
NATIONAL GREY,5.0,118.0,21.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,FEINSTEIN,,,,,,SUBURBS,,,,,,,,,DEMOCRAT,SUBURBS,HSGRAD,,,15-30K,,,MODERATE,18-64,REDUCNATDEBT,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,,ONLYGORE,,BOTH,,,,,0.482
NATIONAL GREY,5.0,118.0,22.0,SECOND CALL,65-74,WHITE,MALE,NADER,FEINSTEIN,,,,,,SUBURBS,,,,,,,,,INDEPEND,SUBURBS,HSGRAD,,,15-30K,,,MODERATE,65+,REDUCNATDEBT,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,60+,60+,IND/OTHER,65+,NO,WHITE,,NEITHER,,BOTH,,,,,0.258
NATIONAL GREY,5.0,118.0,23.0,SECOND CALL,30-39,HISP,MALE,BUSH,FEINSTEIN,,,,,,SUBURBS,,,,,,,,,DEMOCRAT,SUBURBS,POSTGRAD,,,75-100K,,,MODERATE,18-64,REDUCNATDEBT,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,YES,WHITE,,BOTH,,BOTH,,,,,0.447
NATIONAL GREY,5.0,118.0,24.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,,,,,,,SUBURBS,,,,,,,,,REPUBLCN,SUBURBS,NOHS,,,,,,MODERATE,65+,SOCIALSECURI,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,60+,60+,REPUBLICAN,65+,NO,WHITE,,ONLYBUSH,,BOTH,,,,,0.467
NATIONAL GREY,5.0,118.0,25.0,SECOND CALL,50-59,WHITE,MALE,GORE,FEINSTEIN,,,,,,SUBURBS,,,,,,,,,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,,,50-75K,,,LIBERAL,18-64,SOCIALSECURI,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,,ONLYGORE,,BOTH,,,,,0.538
NATIONAL GREY,5.0,118.0,26.0,SECOND CALL,40-44,WHITE,MALE,GORE,OTHER,,,,,,SUBURBS,,,,,,,,,INDEPEND,SUBURBS,COLGRAD,,,LESS15K,,,LIBERAL,18-64,SOCIALSECURI,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,30-44,40-49,IND/OTHER,40-49,NO,WHITE,,ONLYGORE,,ONLYBUSH,,,,,1.042
NATIONAL PINK,5.0,118.0,27.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,CAMPBELL,,,,,,SUBURBS,,,,NONE,,,NO,,REPUBLCN,SUBURBS,,OTHERCHRIST,,50-75K,YES,NO,CONSERV,65+,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,,NO,,,,,,0.492
NATIONAL PINK,5.0,118.0,28.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,FEINSTEIN,,,,,,SUBURBS,,,,NONE,,,YES,,DEMOCRAT,SUBURBS,,OTHERCHRIST,,15-30K,YES,YES,MODERATE,18-64,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,,NO,,,,,,0.482
NATIONAL PINK,5.0,118.0,29.0,SECOND CALL,30-39,,,GORE,FEINSTEIN,,,,,,SUBURBS,,,,ME,,,YES,,DEMOCRAT,SUBURBS,,,,30-50K,YES,YES,LIBERAL,18-64,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,,,,,NO,,,,,,0.538
NATIONAL PINK,5.0,118.0,30.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,FEINSTEIN,,,,,,SUBURBS,,,,NONE,,,NO,,INDEPEND,SUBURBS,,CATHOLIC,,15-30K,YES,NO,MODERATE,65+,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,60+,60+,IND/OTHER,65+,NO,WHITE,CATHOLIC,,NO,,,,,,0.451
NATIONAL PINK,5.0,118.0,31.0,SECOND CALL,50-59,WHITE,MALE,BUSH,CAMPBELL,,,,,,SUBURBS,,,,NONE,,,NO,,DEMOCRAT,SUBURBS,,CATHOLIC,,50-75K,YES,NO,MODERATE,18-64,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,CATHOLIC,,NO,,,,,,0.5650000000000001
NATIONAL PINK,5.0,118.0,32.0,SECOND CALL,75+,WHITE,MALE,GORE,FEINSTEIN,,,,,,SUBURBS,,,,NONE,,,NO,,DEMOCRAT,SUBURBS,,PROTESTANT,,15-30K,NO,NO,MODERATE,65+,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,60+,60+,DEMOCRAT,65+,NO,WHITE,PROT/CHRIST,,NO,,,,,,0.5
NATIONAL PINK,5.0,118.0,33.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,FEINSTEIN,,,,,,SUBURBS,,,,ME,,,YES,,DEMOCRAT,SUBURBS,,OTHERCHRIST,,50-75K,YES,YES,LIBERAL,18-64,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,,NO,,,,,,0.482
NATIONAL PINK,5.0,118.0,34.0,SECOND CALL,60-64,WHITE,MALE,BUSH,FEINSTEIN,,,,,,SUBURBS,,,,SOMEONEELSE,,,,,DEMOCRAT,SUBURBS,,PROTESTANT,,75-100K,YES,NO,MODERATE,18-64,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,60+,60+,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,,NO,,,,,,0.483
NATIONAL WHITE,5.0,118.0,35.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,,OMITS,OMITS,GORE,,OMITS,SUBURBS,OMITS,OMITS,PEROT,NONE,SAME,OMITS,YES,,REPUBLCN,SUBURBS,NOHS,JEWISH,AFEWAMONTH,,YES,YES,CONSERV,18-64,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,JEWISH,,NO,,OMITS,,,,0.502
NATIONAL WHITE,5.0,118.0,36.0,THIRD CALL,30-39,WHITE,FEMALE,NADER,FEINSTEIN,APPROVE,UNFAVORABLE,WOULDNOTVOTE,,MORE,SUBURBS,HEALTHCARE,HONEST,OTHER,ME,WORSE,APP/UNFAV,YES,,REPUBLCN,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,30-50K,YES,YES,LIBERAL,18-64,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,CATHOLIC,,NO,,ISSUES,,,,0.248
NATIONAL WHITE,5.0,118.0,37.0,THIRD CALL,18-24,HISP,FEMALE,GORE,CAMPBELL,DISAPPR,UNFAVORABLE,OMITS,,LESS,SUBURBS,EDUCATION,CARES,CLINTON,MEANDSOMEONE,BETTER,DIS/UNFAV,NO,,,SUBURBS,,PROTESTANT,OMITS,,YES,NO,MODERATE,18-64,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,18-29,18-24,,18-24,YES,WHITE,PROT/CHRIST,,YES,,PERSONALQUAL,,,,0.561
NATIONAL WHITE,5.0,118.0,38.0,THIRD CALL,25-29,WHITE,FEMALE,NADER,OTHER,APPROVE,FAVORABLE,WOULDNOTVOTE,,LESS,SUBURBS,EDUCATION,HONEST,CLINTON,ME,BETTER,APP/FAV,YES,,DEMOCRAT,SUBURBS,POSTGRAD,CATHOLIC,AFEWAYEAR,30-50K,YES,NO,MODERATE,18-64,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,CATHOLIC,,NO,,ISSUES,,,,0.592
NATIONAL YELLOW,5.0,118.0,39.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,FEINSTEIN,APPROVE,FAVORABLE,GORE,,LESS,SUBURBS,SOCIALSECUR,COMPLEXISSUE,CLINTON,ME,BETTER,APP/FAV,NO,,REPUBLCN,SUBURBS,HSGRAD,PROTESTANT,AFEWAMONTH,15-30K,NO,NO,MODERATE,65+,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,,NO,,ISSUES,,SOCIALSECUR,COMPLEXISSUE,0.451
NATIONAL YELLOW,5.0,118.0,40.0,THIRD CALL,40-44,HISP,MALE,BUSH,CAMPBELL,APPROVE,UNFAVORABLE,WOULDNOTVOTE,,LESS,SUBURBS,EDUCATION,LIKEABLE,NOVOTE,NONE,BETTER,APP/UNFAV,YES,,INDEPEND,SUBURBS,HSGRAD,JEWISH,AFEWAMONTH,,YES,YES,CONSERV,18-64,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,30-44,40-49,IND/OTHER,40-49,YES,HISP,JEWISH,,YES,,ISSUES,,EDUCATION,LIKEABLE,0.487
NATIONAL YELLOW,5.0,118.0,41.0,THIRD CALL,50-59,OTHER,MALE,GORE,FEINSTEIN,APPROVE,UNFAVORABLE,GORE,,MORE,SUBURBS,SOCIALSECUR,EXPERIENCE,CLINTON,NONE,BETTER,APP/UNFAV,NO,,DEMOCRAT,SUBURBS,POSTGRAD,NONE,NEVER,50-75K,YES,YES,MODERATE,18-64,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,45-59,50-59,DEMOCRAT,50-64,NO,OTHER,NONE,,NO,,ISSUES,,SOCIALSECUR,EXPERIENCE,0.538
NATIONAL YELLOW,5.0,118.0,42.0,THIRD CALL,25-29,WHITE,MALE,BUSH,CAMPBELL,APPROVE,UNFAVORABLE,GORE,,MORE,SUBURBS,EDUCATION,EXPERIENCE,DOLE,SOMEONEELSE,BETTER,APP/UNFAV,YES,,REPUBLCN,SUBURBS,HSGRAD,CATHOLIC,MORETHAN1AWK,LESS15K,NO,NO,LIBERAL,18-64,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,CATHOLIC,,NO,,ISSUES,,EDUCATION,EXPERIENCE,0.6980000000000001
NATIONAL GREY,5.0,118.0,43.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,FEINSTEIN,,,,,,SUBURBS,,,,,,,,,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,,,30-50K,,,MODERATE,18-64,CUTFEDINCTAX,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,,BOTH,,BOTH,,,,,0.482
NATIONAL GREY,5.0,118.0,44.0,THIRD CALL,30-39,HISP,MALE,GORE,FEINSTEIN,,,,,,SUBURBS,,,,,,,,,DEMOCRAT,SUBURBS,HSGRAD,,,30-50K,,,MODERATE,18-64,SOCIALSECURI,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,YES,HISP,,ONLYGORE,,BOTH,,,,,0.462
NATIONAL GREY,5.0,118.0,45.0,THIRD CALL,45-49,WHITE,MALE,GORE,FEINSTEIN,,,,,,SUBURBS,,,,,,,,,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,,,50-75K,,,MODERATE,18-64,REDUCNATDEBT,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,,ONLYGORE,,NEITHER,,,,,0.538
NATIONAL GREY,5.0,118.0,46.0,THIRD CALL,30-39,WHITE,MALE,BUSH,CAMPBELL,,,,,,SUBURBS,,,,,,,,,REPUBLCN,SUBURBS,SOMCOL/ASSOC,,,50-75K,,,MODERATE,18-64,CUTFEDINCTAX,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,,ONLYBUSH,,ONLYGORE,,,,,0.5650000000000001
NATIONAL PINK,5.0,118.0,47.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,FEINSTEIN,,,,,,SUBURBS,,,,ME,,,YES,,ELSE,SUBURBS,,OTHERCHRIST,,LESS15K,NO,YES,MODERATE,18-64,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,30-44,30-39,IND/OTHER,30-39,NO,WHITE,PROT/CHRIST,,NO,,,,,,0.466
NATIONAL PINK,5.0,118.0,48.0,THIRD CALL,,,,,CAMPBELL,,,,,,SUBURBS,,,,,,,,,REPUBLCN,SUBURBS,,OTHERCHRIST,,50-75K,YES,NO,MODERATE,,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,,,REPUBLICAN,,,,PROT/CHRIST,,NO,,,,,,0.502
NATIONAL PINK,5.0,118.0,49.0,THIRD CALL,30-39,BLACK,,GORE,FEINSTEIN,,,,,,SUBURBS,,,,NONE,,,YES,,INDEPEND,SUBURBS,,CATHOLIC,,30-50K,NO,NO,MODERATE,18-64,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,30-44,30-39,IND/OTHER,30-39,NO,BLACK,CATHOLIC,,NO,,,,,,0.462
NATIONAL PINK,5.0,118.0,50.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,FEINSTEIN,,,,,,SUBURBS,,,,NONE,,,YES,,DEMOCRAT,SUBURBS,,OTHERCHRIST,,50-75K,YES,NO,MODERATE,18-64,,EXITPOLL,NATIONAL,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,,NO,,,,,,0.482
STATE ONLY,5.0,119.0,1.0,FIRST CALL,30-39,OTHER,MALE,NADER,CAMPBELL,APPROVE,FAVORABLE,GORE,NO,LESS,SUBURBS,ECON/JOBS,CARES,DOLE,SOMEONEELSE,WORSE,APP/FAV,YES,DECREASE,DEMOCRAT,SUBURBS,HSGRAD,OTHERCHRIST,AFEWAMONTH,30-50K,NO,NO,MODERATE,18-64,SOCIALSECURI,EXITPOLL,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,NO,OTHER,PROT/CHRIST,ONLYBUSH,NO,BOTH,ISSUES,YES,,,0.855
STATE ONLY,5.0,119.0,2.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,FEINSTEIN,APPROVE,FAVORABLE,GORE,YES,MORE,SUBURBS,MEDICARE/RX,HONEST,NOVOTE,SOMEONEELSE,BETTER,APP/FAV,YES,DECREASE,DEMOCRAT,SUBURBS,HSGRAD,CATHOLIC,AFEWAMONTH,LESS15K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,EXITPOLL,STATE,COMPLETE,CENTRAL,18-29,18-24,DEMOCRAT,18-24,NO,WHITE,CATHOLIC,NEITHER,YES,ONLYBUSH,PERSONALQUAL,YES,,,1.256
STATE ONLY,5.0,119.0,3.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,CAMPBELL,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,SUBURBS,TAXES,EXPERIENCE,OTHER,MEANDSOMEONE,BETTER,DIS/UNFAV,YES,DECREASE,REPUBLCN,SUBURBS,POSTGRAD,OTHERCHRIST,AFEWAYEAR,75-100K,NO,NO,MODERATE,18-64,REDUCNATDEBT,EXITPOLL,STATE,COMPLETE,CENTRAL,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,ONLYBUSH,NO,BOTH,ISSUES,YES,,,1.109
STATE ONLY,5.0,119.0,4.0,FIRST CALL,25-29,HISP,MALE,GORE,FEINSTEIN,APPROVE,FAVORABLE,GORE,YES,MORE,SUBURBS,WORLDAFFAIRS,COMPLEXISSUE,CLINTON,ME,BETTER,APP/FAV,YES,DECREASE,DEMOCRAT,SUBURBS,NOHS,CATHOLIC,MORETHAN1AWK,LESS15K,YES,NO,LIBERAL,18-64,CUTFEDINCTAX,EXITPOLL,STATE,COMPLETE,CENTRAL,18-29,25-29,DEMOCRAT,25-29,YES,WHITE,CATHOLIC,ONLYGORE,YES,ONLYGORE,ISSUES,YES,,,1.248
STATE ONLY,5.0,119.0,5.0,FIRST CALL,40-44,HISP,FEMALE,,,APPROVE,FAVORABLE,GORE,YES,MORE,SUBURBS,EDUCATION,STRONGLEADER,NOVOTE,MEANDSOMEONE,SAME,APP/FAV,NO,INCREASE,DEMOCRAT,SUBURBS,HSGRAD,CATHOLIC,AFEWAMONTH,15-30K,NO,YES,MODERATE,18-64,OTHRPROGRAMS,EXITPOLL,STATE,COMPLETE,CENTRAL,30-44,40-49,DEMOCRAT,40-49,YES,HISP,CATHOLIC,NEITHER,NO,NEITHER,PERSONALQUAL,YES,,,0.934
STATE ONLY,5.0,119.0,6.0,FIRST CALL,30-39,WHITE,FEMALE,NADER,FEINSTEIN,APPROVE,FAVORABLE,WOULDNOTVOTE,YES,MORE,SUBURBS,HEALTHCARE,LIKEABLE,OTHER,ME,SAME,APP/FAV,YES,STAYSAME,INDEPEND,SUBURBS,HSGRAD,JEWISH,AFEWAYEAR,30-50K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,EXITPOLL,STATE,COMPLETE,CENTRAL,30-44,30-39,IND/OTHER,30-39,NO,WHITE,JEWISH,NEITHER,NO,BOTH,PERSONALQUAL,YES,,,0.541
STATE ONLY,5.0,119.0,7.0,FIRST CALL,45-49,BLACK,MALE,GORE,OTHER,DISAPPR,FAVORABLE,GORE,NO,LESS,SUBURBS,ECON/JOBS,STRONGLEADER,NOVOTE,MEANDSOMEONE,SAME,DIS/FAV,YES,DECREASE,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,AFEWAMONTH,50-75K,NO,NO,MODERATE,18-64,SOCIALSECURI,EXITPOLL,STATE,COMPLETE,CENTRAL,45-59,40-49,DEMOCRAT,40-49,NO,BLACK,PROT/CHRIST,ONLYBUSH,NO,BOTH,PERSONALQUAL,YES,,,2.56
STATE ONLY,5.0,119.0,8.0,FIRST CALL,50-59,WHITE,MALE,BUCHANAN,CAMPBELL,DISAPPR,FAVORABLE,GORE,YES,MORE,SUBURBS,WORLDAFFAIRS,CARES,NOVOTE,ME,SAME,DIS/FAV,NO,INCREASE,DEMOCRAT,SUBURBS,HSGRAD,NONE,AFEWAMONTH,30-50K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,EXITPOLL,STATE,COMPLETE,CENTRAL,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,NONE,BOTH,NO,BOTH,ISSUES,YES,,,0.928
STATE ONLY,5.0,119.0,9.0,THIRD CALL,45-49,ASIAN,FEMALE,,FEINSTEIN,DISAPPR,FAVORABLE,BUSH,,LESS,SUBURBS,TAXES,EXPERIENCE,DOLE,MEANDSOMEONE,WORSE,DIS/FAV,NO,DECREASE,REPUBLCN,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,75-100K,NO,YES,MODERATE,18-64,REDUCNATDEBT,EXITPOLL,STATE,COMPLETE,CENTRAL,45-59,40-49,REPUBLICAN,40-49,NO,ASIAN,CATHOLIC,ONLYBUSH,NO,BOTH,PERSONALQUAL,NO,,,1.202
STATE ONLY,5.0,119.0,10.0,THIRD CALL,75+,HISP,MALE,BUCHANAN,FEINSTEIN,DISAPPR,UNFAVORABLE,BUSH,,LESS,SUBURBS,HEALTHCARE,CARES,NOVOTE,SOMEONEELSE,WORSE,DIS/UNFAV,NO,DECREASE,INDEPEND,SUBURBS,HSGRAD,OTHERCHRIST,AFEWAYEAR,30-50K,NO,YES,MODERATE,65+,REDUCNATDEBT,EXITPOLL,STATE,COMPLETE,CENTRAL,60+,60+,IND/OTHER,65+,YES,BLACK,PROT/CHRIST,NEITHER,NO,BOTH,ISSUES,YES,,,0.8210000000000001
STATE ONLY,5.0,119.0,11.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,CAMPBELL,DISAPPR,OMITS,BUSH,YES,MORE,SUBURBS,HEALTHCARE,CARES,NOVOTE,ME,WORSE,OMITS,NO,INCREASE,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,REDUCNATDEBT,EXITPOLL,STATE,COMPLETE,CENTRAL,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,CATHOLIC,ONLYGORE,YES,ONLYGORE,ISSUES,NO,,,1.368
STATE ONLY,5.0,119.0,12.0,THIRD CALL,40-44,HISP,MALE,,,APPROVE,FAVORABLE,GORE,NO,MORE,SUBURBS,HEALTHCARE,CARES,CLINTON,ME,WORSE,APP/FAV,NO,DECREASE,DEMOCRAT,SUBURBS,NOHS,PROTESTANT,MORETHAN1AWK,LESS15K,,NO,LIBERAL,18-64,REDUCNATDEBT,EXITPOLL,STATE,COMPLETE,CENTRAL,30-44,40-49,DEMOCRAT,40-49,YES,HISP,PROT/CHRIST,ONLYGORE,NO,BOTH,PERSONALQUAL,YES,,,1.353
STATE ONLY,5.0,119.0,13.0,THIRD CALL,18-24,HISP,FEMALE,BUCHANAN,,DISAPPR,FAVORABLE,BUSH,NO,LESS,SUBURBS,ECON/JOBS,EXPERIENCE,DOLE,ME,WORSE,DIS/FAV,NO,DECREASE,REPUBLCN,SUBURBS,COLGRAD,CATHOLIC,AFEWAMONTH,LESS15K,,YES,MODERATE,18-64,SOCIALSECURI,EXITPOLL,STATE,COMPLETE,CENTRAL,18-29,18-24,REPUBLICAN,18-24,YES,OTHER,CATHOLIC,NEITHER,YES,ONLYBUSH,PERSONALQUAL,NO,,,1.1400000000000001
STATE ONLY,5.0,119.0,14.0,THIRD CALL,40-44,HISP,MALE,GORE,CAMPBELL,DISAPPR,FAVORABLE,GORE,NO,MORE,SUBURBS,ECON/JOBS,EXPERIENCE,DOLE,MEANDSOMEONE,BETTER,DIS/FAV,NO,DECREASE,ELSE,SUBURBS,COLGRAD,JEWISH,ONCEAWEEK,15-30K,YES,YES,MODERATE,18-64,REDUCNATDEBT,EXITPOLL,STATE,COMPLETE,CENTRAL,30-44,40-49,IND/OTHER,40-49,YES,BLACK,JEWISH,BOTH,YES,ONLYGORE,ISSUES,NO,,,1.437
STATE ONLY,5.0,119.0,15.0,THIRD CALL,40-44,HISP,MALE,GORE,CAMPBELL,DISAPPR,UNFAVORABLE,GORE,YES,OMITS,SUBURBS,WORLDAFFAIRS,EXPERIENCE,NOVOTE,SOMEONEELSE,WORSE,DIS/UNFAV,NO,INCREASE,INDEPEND,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,15-30K,NO,NO,LIBERAL,18-64,SOCIALSECURI,EXITPOLL,STATE,COMPLETE,CENTRAL,30-44,40-49,IND/OTHER,40-49,YES,BLACK,CATHOLIC,ONLYBUSH,YES,BOTH,PERSONALQUAL,YES,,,1.102
STATE ONLY,5.0,119.0,16.0,THIRD CALL,30-39,HISP,FEMALE,NADER,CAMPBELL,APPROVE,FAVORABLE,GORE,NO,LESS,SUBURBS,TAXES,CARES,PEROT,NONE,WORSE,APP/FAV,NO,STAYSAME,ELSE,SUBURBS,POSTGRAD,ELSE,AFEWAMONTH,LESS15K,YES,NO,MODERATE,18-64,REDUCNATDEBT,EXITPOLL,STATE,COMPLETE,CENTRAL,30-44,30-39,IND/OTHER,30-39,YES,OTHER,OTHER,ONLYBUSH,NO,ONLYGORE,PERSONALQUAL,YES,,,0.663
STATE ONLY,5.0,119.0,17.0,THIRD CALL,18-24,ASIAN,FEMALE,NADER,OTHER,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,NO,LESS,SUBURBS,HEALTHCARE,EXPERIENCE,OTHER,MEANDSOMEONE,BETTER,DIS/UNFAV,NO,INCREASE,INDEPEND,SUBURBS,HSGRAD,ELSE,ONCEAWEEK,15-30K,NO,YES,CONSERV,18-64,REDUCNATDEBT,EXITPOLL,STATE,COMPLETE,CENTRAL,18-29,18-24,IND/OTHER,18-24,NO,ASIAN,OTHER,ONLYGORE,YES,ONLYGORE,PERSONALQUAL,YES,,,1.686
STATE ONLY,5.0,119.0,18.0,THIRD CALL,45-49,HISP,MALE,GORE,OTHER,DISAPPR,UNFAVORABLE,GORE,,LESS,SUBURBS,TAXES,EXPERIENCE,DOLE,MEANDSOMEONE,WORSE,DIS/UNFAV,NO,DECREASE,INDEPEND,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,15-30K,NO,YES,MODERATE,18-64,SOCIALSECURI,EXITPOLL,STATE,COMPLETE,CENTRAL,45-59,40-49,IND/OTHER,40-49,YES,ASIAN,CATHOLIC,ONLYBUSH,YES,NEITHER,PERSONALQUAL,YES,,,2.348
