VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,XWAY2000,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,LOGO,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,37.0,62.0,39.0,SECOND CALL,50-59,OTHER,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,75-100K,CONSERV,18-64,,STATE,TULSA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.8250000000000001
STATE ONLY,37.0,62.0,40.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,,STATE,TULSA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.8250000000000001
STATE ONLY,37.0,62.0,41.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,OMITS,BUSH,YES,OMITS,BETTER,OMITS,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,,STATE,TULSA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.8250000000000001
STATE ONLY,37.0,62.0,42.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,18-64,,STATE,TULSA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.868
STATE ONLY,37.0,62.0,43.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,NO,PEROT,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,,STATE,TULSA,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.41
STATE ONLY,37.0,62.0,44.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,,STATE,TULSA,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.8250000000000001
STATE ONLY,37.0,62.0,45.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,,STATE,TULSA,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.921
STATE ONLY,37.0,62.0,46.0,SECOND CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,18-64,,STATE,TULSA,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.868
STATE ONLY,37.0,62.0,47.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,BUSH,YES,NOVOTE,SAME,APP/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,,STATE,TULSA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.466
STATE ONLY,37.0,62.0,48.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,,STATE,TULSA,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.8250000000000001
STATE ONLY,37.0,62.0,49.0,THIRD CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,,CONSERV,18-64,,STATE,TULSA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.868
STATE ONLY,37.0,62.0,50.0,THIRD CALL,25-29,WHITE,FEMALE,BUCHANAN,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,MODERATE,18-64,,STATE,TULSA,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,1.348
STATE ONLY,37.0,62.0,51.0,THIRD CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,CONSERV,18-64,,STATE,TULSA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.868
STATE ONLY,37.0,62.0,52.0,THIRD CALL,25-29,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,OTHERCHRIST,15-30K,LIBERAL,18-64,,STATE,TULSA,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,1.717
STATE ONLY,37.0,74.0,1.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,MODERATE,18-64,YES,STATE,TULSA,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,1.475
STATE ONLY,37.0,74.0,2.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,,CONSERV,18-64,YES,STATE,TULSA,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.475
STATE ONLY,37.0,74.0,3.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,YES,STATE,TULSA,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.549
STATE ONLY,37.0,74.0,4.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,MODERATE,18-64,NO,STATE,TULSA,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.475
STATE ONLY,37.0,74.0,5.0,FIRST CALL,50-59,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,CLINTON,WORSE,APP/UNFAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,YES,STATE,TULSA,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.549
STATE ONLY,37.0,74.0,6.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,YES,PEROT,SAME,APP/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,NO,STATE,TULSA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.475
STATE ONLY,37.0,74.0,7.0,FIRST CALL,75+,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,75-100K,MODERATE,65+,NO,STATE,TULSA,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,2.641
STATE ONLY,37.0,74.0,8.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,WORSE,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,LIBERAL,18-64,,STATE,TULSA,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,2.614
STATE ONLY,37.0,74.0,9.0,THIRD CALL,40-44,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,,STATE,TULSA,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,2.748
STATE ONLY,37.0,74.0,10.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,CONSERV,18-64,,STATE,TULSA,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,2.614
STATE ONLY,37.0,74.0,11.0,THIRD CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,MODERATE,18-64,,STATE,TULSA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.549
STATE ONLY,37.0,74.0,12.0,THIRD CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,PEROT,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,CONSERV,18-64,,STATE,TULSA,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.724
STATE ONLY,37.0,74.0,13.0,THIRD CALL,50-59,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,YES,PEROT,SAME,APP/UNFAV,DEMOCRAT,PROTESTANT,75-100K,CONSERV,18-64,,STATE,TULSA,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.549
STATE ONLY,37.0,74.0,14.0,THIRD CALL,30-39,OTHER,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,,STATE,TULSA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.475
STATE ONLY,37.0,74.0,15.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,CLINTON,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,18-64,,STATE,TULSA,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.641
STATE ONLY,37.0,74.0,16.0,THIRD CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,MODERATE,18-64,,STATE,TULSA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.549
STATE ONLY,37.0,74.0,17.0,THIRD CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,,STATE,TULSA,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.549
STATE ONLY,37.0,74.0,18.0,THIRD CALL,,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,,,STATE,TULSA,,,REPUBLICAN,,PROT/CHRIST,,,1.549
STATE ONLY,37.0,74.0,19.0,THIRD CALL,18-24,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,YES,DOLE,BETTER,APP/UNFAV,REPUBLCN,NONE,15-30K,MODERATE,18-64,,STATE,TULSA,18-29,18-24,REPUBLICAN,18-24,NONE,,,1.724
NATIONAL WHITE,37.0,75.0,1.0,FIRST CALL,60-64,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,,NATIONAL,TULSA,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.601
NATIONAL WHITE,37.0,75.0,2.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,,NATIONAL,TULSA,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.894
NATIONAL WHITE,37.0,75.0,3.0,FIRST CALL,50-59,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,NOVOTE,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,CONSERV,18-64,,NATIONAL,TULSA,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.53
NATIONAL WHITE,37.0,75.0,4.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,,NATIONAL,TULSA,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.504
NATIONAL WHITE,37.0,75.0,5.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,,NATIONAL,TULSA,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.504
NATIONAL YELLOW,37.0,75.0,6.0,FIRST CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,MODERATE,65+,,NATIONAL,TULSA,60+,60+,REPUBLICAN,65+,PROT/CHRIST,SOCIALSECUR,STRONGLEADER,0.902
NATIONAL YELLOW,37.0,75.0,7.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,APPROVE,OMITS,BUSH,NO,CLINTON,SAME,OMITS,DEMOCRAT,PROTESTANT,30-50K,MODERATE,65+,,NATIONAL,TULSA,60+,60+,DEMOCRAT,65+,PROT/CHRIST,SOCIALSECUR,GOODJUDGMENT,0.858
NATIONAL YELLOW,37.0,75.0,8.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,OTHER,SAME,DIS/UNFAV,INDEPEND,OTHERCHRIST,30-50K,MODERATE,18-64,,NATIONAL,TULSA,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,EDUCATION,OMITS,0.504
NATIONAL YELLOW,37.0,75.0,9.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,REPUBLCN,NONE,30-50K,MODERATE,18-64,,NATIONAL,TULSA,18-29,25-29,REPUBLICAN,25-29,NONE,SOCIALSECUR,LIKEABLE,0.996
NATIONAL YELLOW,37.0,75.0,10.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,GORE,NO,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,ELSE,30-50K,MODERATE,18-64,,NATIONAL,TULSA,30-44,30-39,DEMOCRAT,30-39,OTHER,ECON/JOBS,STRONGLEADER,0.894
NATIONAL GREY,37.0,75.0,11.0,FIRST CALL,40-44,OTHER,MALE,BUSH,,,,,,,,REPUBLCN,,50-75K,CONSERV,18-64,,NATIONAL,TULSA,30-44,40-49,REPUBLICAN,40-49,,,,0.53
NATIONAL GREY,37.0,75.0,12.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,,,,,,,,REPUBLCN,,,LIBERAL,18-64,,NATIONAL,TULSA,60+,60+,REPUBLICAN,50-64,,,,0.858
NATIONAL GREY,37.0,75.0,13.0,FIRST CALL,25-29,OTHER,MALE,GORE,,,,,,,,DEMOCRAT,,50-75K,MODERATE,18-64,,NATIONAL,TULSA,18-29,25-29,DEMOCRAT,25-29,,,,1.047
NATIONAL GREY,37.0,75.0,14.0,FIRST CALL,65-74,WHITE,,BUSH,,,,,,,,REPUBLCN,,30-50K,MODERATE,65+,,NATIONAL,TULSA,60+,60+,REPUBLICAN,65+,,,,0.858
NATIONAL GREY,37.0,75.0,15.0,FIRST CALL,45-49,WHITE,MALE,BUSH,,,,,,,,REPUBLCN,,50-75K,MODERATE,18-64,,NATIONAL,TULSA,45-59,40-49,REPUBLICAN,40-49,,,,0.53
NATIONAL PINK,37.0,75.0,16.0,FIRST CALL,65-74,WHITE,MALE,BUSH,,,,NO,,,,REPUBLCN,PROTESTANT,30-50K,MODERATE,65+,,NATIONAL,TULSA,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.902
NATIONAL PINK,37.0,75.0,17.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,,,,NO,,,,DEMOCRAT,PROTESTANT,15-30K,MODERATE,65+,,NATIONAL,TULSA,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.522
NATIONAL PINK,37.0,75.0,18.0,FIRST CALL,65-74,WHITE,MALE,GORE,,,,NO,,,,DEMOCRAT,PROTESTANT,30-50K,MODERATE,65+,,NATIONAL,TULSA,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.601
NATIONAL PINK,37.0,75.0,19.0,FIRST CALL,40-44,WHITE,MALE,BUSH,,,,NO,,,,INDEPEND,OTHERCHRIST,50-75K,MODERATE,18-64,,NATIONAL,TULSA,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.53
NATIONAL PINK,37.0,75.0,20.0,FIRST CALL,60-64,WHITE,,GORE,,,,NO,,,,INDEPEND,OTHERCHRIST,30-50K,LIBERAL,18-64,,NATIONAL,TULSA,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.601
NATIONAL WHITE,37.0,75.0,21.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,,NATIONAL,TULSA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.53
NATIONAL WHITE,37.0,75.0,22.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,,NATIONAL,TULSA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.53
NATIONAL WHITE,37.0,75.0,23.0,SECOND CALL,40-44,OTHER,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,CLINTON,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,,NATIONAL,TULSA,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.504
NATIONAL YELLOW,37.0,75.0,24.0,SECOND CALL,30-39,OTHER,FEMALE,GORE,OMITS,OMITS,GORE,NO,CLINTON,SAME,OMITS,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,,NATIONAL,TULSA,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,EDUCATION,HONEST,0.894
NATIONAL YELLOW,37.0,75.0,25.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,,NATIONAL,TULSA,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,SOCIALSECUR,GOODJUDGMENT,0.996
NATIONAL YELLOW,37.0,75.0,26.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,GORE,NO,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,ELSE,50-75K,LIBERAL,18-64,,NATIONAL,TULSA,30-44,40-49,DEMOCRAT,40-49,OTHER,HEALTHCARE,EXPERIENCE,0.894
NATIONAL GREY,37.0,75.0,27.0,SECOND CALL,30-39,WHITE,MALE,BUSH,,,,,,,,INDEPEND,,30-50K,LIBERAL,18-64,,NATIONAL,TULSA,30-44,30-39,IND/OTHER,30-39,,,,0.53
NATIONAL GREY,37.0,75.0,28.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,,,,,,,,DEMOCRAT,,30-50K,LIBERAL,18-64,,NATIONAL,TULSA,30-44,30-39,DEMOCRAT,30-39,,,,0.747
NATIONAL GREY,37.0,75.0,29.0,SECOND CALL,75+,WHITE,MALE,GORE,,,,,,,,DEMOCRAT,,LESS15K,,65+,,NATIONAL,TULSA,60+,60+,DEMOCRAT,65+,,,,1.601
NATIONAL PINK,37.0,75.0,30.0,SECOND CALL,50-59,WHITE,MALE,BUSH,,,,NO,,,,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,,NATIONAL,TULSA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.53
NATIONAL PINK,37.0,75.0,31.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,,,,NO,,,,DEMOCRAT,PROTESTANT,15-30K,MODERATE,18-64,,NATIONAL,TULSA,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.522
NATIONAL PINK,37.0,75.0,32.0,SECOND CALL,50-59,WHITE,MALE,BUSH,,,,NO,,,,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,,NATIONAL,TULSA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.53
NATIONAL WHITE,37.0,75.0,33.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,APPROVE,OMITS,GORE,NO,NOVOTE,BETTER,OMITS,DEMOCRAT,,15-30K,MODERATE,18-64,,NATIONAL,TULSA,18-29,18-24,DEMOCRAT,18-24,,,,0.996
NATIONAL WHITE,37.0,75.0,34.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,,NATIONAL,TULSA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.504
NATIONAL WHITE,37.0,75.0,35.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,CLINTON,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,MODERATE,18-64,,NATIONAL,TULSA,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.504
NATIONAL WHITE,37.0,75.0,36.0,THIRD CALL,18-24,WHITE,FEMALE,OTHER,APPROVE,FAVORABLE,GORE,NO,NOVOTE,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,LIBERAL,18-64,,NATIONAL,TULSA,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,1.572
NATIONAL YELLOW,37.0,75.0,37.0,THIRD CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,ELSE,PROTESTANT,50-75K,CONSERV,18-64,,NATIONAL,TULSA,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,WORLDAFFAIRS,GOODJUDGMENT,0.53
NATIONAL YELLOW,37.0,75.0,38.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,DOLE,BETTER,APP/FAV,INDEPEND,CATHOLIC,15-30K,CONSERV,18-64,,NATIONAL,TULSA,45-59,40-49,IND/OTHER,40-49,CATHOLIC,SOCIALSECUR,STRONGLEADER,0.894
NATIONAL YELLOW,37.0,75.0,39.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,LESS15K,MODERATE,18-64,,NATIONAL,TULSA,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,HEALTHCARE,STRONGLEADER,0.894
NATIONAL YELLOW,37.0,75.0,40.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,BUSH,NO,PEROT,SAME,APP/UNFAV,INDEPEND,OTHERCHRIST,,MODERATE,18-64,,NATIONAL,TULSA,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,OMITS,OMITS,0.9400000000000001
NATIONAL GREY,37.0,75.0,41.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,,,,,,,,REPUBLCN,,15-30K,CONSERV,18-64,,NATIONAL,TULSA,18-29,25-29,REPUBLICAN,25-29,,,,0.56
NATIONAL GREY,37.0,75.0,42.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,,,,,,,,REPUBLCN,,15-30K,MODERATE,18-64,,NATIONAL,TULSA,45-59,40-49,REPUBLICAN,40-49,,,,0.504
NATIONAL GREY,37.0,75.0,43.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,,,,,,,,DEMOCRAT,,50-75K,MODERATE,18-64,,NATIONAL,TULSA,18-29,18-24,DEMOCRAT,18-24,,,,0.996
NATIONAL GREY,37.0,75.0,44.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,,,,,,,,DEMOCRAT,,15-30K,MODERATE,18-64,,NATIONAL,TULSA,45-59,40-49,DEMOCRAT,40-49,,,,0.504
NATIONAL PINK,37.0,75.0,45.0,THIRD CALL,18-24,OTHER,FEMALE,BUSH,,,,NO,,,,REPUBLCN,CATHOLIC,15-30K,CONSERV,18-64,,NATIONAL,TULSA,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,0.56
NATIONAL PINK,37.0,75.0,46.0,THIRD CALL,25-29,WHITE,MALE,BUSH,,,,YES,,,,REPUBLCN,ELSE,15-30K,MODERATE,18-64,,NATIONAL,TULSA,18-29,25-29,REPUBLICAN,25-29,OTHER,,,0.588
NATIONAL PINK,37.0,75.0,47.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,,,,NO,,,,INDEPEND,ELSE,15-30K,MODERATE,18-64,,NATIONAL,TULSA,18-29,25-29,IND/OTHER,25-29,OTHER,,,0.56
NATIONAL PINK,37.0,75.0,48.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,,,,NO,,,,DEMOCRAT,PROTESTANT,50-75K,LIBERAL,18-64,,NATIONAL,TULSA,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,0.996
NATIONAL WHITE,37.0,78.0,1.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,DEMOCRAT,OTHERCHRIST,15-30K,CONSERV,18-64,,NATIONAL,TULSA,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.993
NATIONAL WHITE,37.0,78.0,2.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,,NATIONAL,TULSA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.993
NATIONAL WHITE,37.0,78.0,3.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,CLINTON,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,,NATIONAL,TULSA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.993
NATIONAL WHITE,37.0,78.0,4.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,,NATIONAL,TULSA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.993
