VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,XWAY2000,GOVTDO,ISSUE,MCINTAX,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,15.0,117.0,7.0,FIRST CALL,60-64,,FEMALE,GORE,LUGAR,MCINTOSH,OMITS,OMITS,OMITS,MORE,WORLDAFFAIRS,OMITS,NO,OMITS,OMITS,,,,,,,18-64,STATE,NOTCOMPLETE,SOUTH,60+,60+,,50-64,,,,1.883
STATE ONLY,15.0,117.0,8.0,FIRST CALL,65-74,WHITE,MALE,GORE,JOHNSON,OBANNON,APPROVE,FAVORABLE,GORE,MORE,MEDICARE/RX,NO,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,NOHS,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,SOUTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.801
STATE ONLY,15.0,117.0,9.0,FIRST CALL,,,,GORE,JOHNSON,OBANNON,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,,,,,,,,STATE,NOTCOMPLETE,SOUTH,,,,,,,,1.209
STATE ONLY,15.0,117.0,10.0,FIRST CALL,75+,WHITE,FEMALE,GORE,LUGAR,OBANNON,APPROVE,UNFAVORABLE,GORE,MORE,WORLDAFFAIRS,NO,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,HSGRAD,PROTESTANT,15-30K,CONSERV,65+,STATE,COMPLETE,SOUTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,2.074
STATE ONLY,15.0,117.0,11.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,LUGAR,MCINTOSH,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,YES,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,SOUTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.299
STATE ONLY,15.0,117.0,12.0,FIRST CALL,25-29,WHITE,MALE,BUSH,LUGAR,OBANNON,APPROVE,FAVORABLE,BUSH,MORE,WORLDAFFAIRS,NO,YES,DOLE,SAME,APP/FAV,REPUBLCN,COLGRAD,NONE,30-50K,LIBERAL,18-64,STATE,COMPLETE,SOUTH,18-29,25-29,REPUBLICAN,25-29,NONE,,,1.695
STATE ONLY,15.0,117.0,13.0,FIRST CALL,18-24,WHITE,MALE,BUSH,LUGAR,OBANNON,DISAPPR,UNFAVORABLE,BUSH,MORE,ECON/JOBS,NO,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,NONE,30-50K,LIBERAL,18-64,STATE,COMPLETE,SOUTH,18-29,18-24,REPUBLICAN,18-24,NONE,,,1.695
STATE ONLY,15.0,117.0,14.0,FIRST CALL,50-59,WHITE,MALE,BUSH,JOHNSON,OBANNON,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,YES,NO,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,COLGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,SOUTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.24
STATE ONLY,15.0,117.0,15.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,LUGAR,MCINTOSH,DISAPPR,OMITS,BUSH,OMITS,OMITS,OMITS,YES,OMITS,SAME,OMITS,DEMOCRAT,NOHS,PROTESTANT,,,18-64,STATE,COMPLETE,SOUTH,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.938
STATE ONLY,15.0,117.0,16.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,LUGAR,OBANNON,APPROVE,FAVORABLE,GORE,LESS,HEALTHCARE,NO,NO,CLINTON,WORSE,APP/FAV,INDEPEND,HSGRAD,NONE,15-30K,LIBERAL,18-64,STATE,COMPLETE,SOUTH,45-59,40-49,IND/OTHER,40-49,NONE,,,1.389
STATE ONLY,15.0,117.0,17.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,JOHNSON,OBANNON,APPROVE,UNFAVORABLE,GORE,LESS,MEDICARE/RX,NO,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,HSGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,SOUTH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.209
STATE ONLY,15.0,117.0,18.0,FIRST CALL,75+,WHITE,FEMALE,GORE,JOHNSON,OBANNON,OMITS,OMITS,OMITS,LESS,MEDICARE/RX,OMITS,OMITS,OMITS,OMITS,,,,,,,65+,STATE,NOTCOMPLETE,SOUTH,60+,60+,,65+,,,,1.808
STATE ONLY,15.0,117.0,19.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,JOHNSON,OBANNON,APPROVE,FAVORABLE,GORE,OMITS,ECON/JOBS,OMITS,NO,CLINTON,BETTER,APP/FAV,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,SOUTH,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.209
STATE ONLY,15.0,117.0,20.0,FIRST CALL,30-39,WHITE,MALE,BUSH,LUGAR,OBANNON,DISAPPR,FAVORABLE,BUSH,LESS,OMITS,NO,NO,CLINTON,BETTER,DIS/FAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,COMPLETE,SOUTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.424
STATE ONLY,15.0,117.0,21.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,LUGAR,OBANNON,APPROVE,FAVORABLE,GORE,LESS,ECON/JOBS,NO,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,SOUTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.389
STATE ONLY,15.0,117.0,22.0,SECOND CALL,50-59,WHITE,MALE,GORE,JOHNSON,OBANNON,APPROVE,FAVORABLE,GORE,OMITS,ECON/JOBS,NO,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,LESS15K,MODERATE,18-64,STATE,COMPLETE,SOUTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.205
STATE ONLY,15.0,117.0,23.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,LUGAR,OBANNON,APPROVE,UNFAVORABLE,GORE,MORE,ECON/JOBS,NO,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,HSGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,SOUTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.389
STATE ONLY,15.0,117.0,24.0,SECOND CALL,50-59,WHITE,MALE,BUSH,LUGAR,OBANNON,DISAPPR,FAVORABLE,BUSH,LESS,OMITS,NO,NO,CLINTON,WORSE,DIS/FAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,SOUTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.424
STATE ONLY,15.0,117.0,25.0,SECOND CALL,65-74,,FEMALE,GORE,LUGAR,OBANNON,APPROVE,UNFAVORABLE,GORE,OMITS,ECON/JOBS,NO,YES,CLINTON,SAME,APP/UNFAV,DEMOCRAT,HSGRAD,PROTESTANT,30-50K,MODERATE,65+,STATE,COMPLETE,SOUTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,2.074
STATE ONLY,15.0,117.0,26.0,SECOND CALL,40-44,WHITE,MALE,BUSH,,,DISAPPR,FAVORABLE,BUSH,LESS,TAXES,NO,NO,NOVOTE,WORSE,DIS/FAV,INDEPEND,HSGRAD,NONE,15-30K,CONSERV,18-64,STATE,COMPLETE,SOUTH,30-44,40-49,IND/OTHER,40-49,NONE,,,1.331
STATE ONLY,15.0,117.0,27.0,SECOND CALL,50-59,WHITE,MALE,OTHER,JOHNSON,OBANNON,APPROVE,FAVORABLE,WOULDNOTVOTE,MORE,HEALTHCARE,NO,NO,OTHER,WORSE,APP/FAV,INDEPEND,POSTGRAD,ELSE,15-30K,LIBERAL,18-64,STATE,COMPLETE,SOUTH,45-59,50-59,IND/OTHER,50-64,OTHER,,,0.439
STATE ONLY,15.0,117.0,28.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,JOHNSON,OBANNON,APPROVE,FAVORABLE,GORE,MORE,HEALTHCARE,NO,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,SOUTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.209
STATE ONLY,15.0,117.0,29.0,THIRD CALL,75+,WHITE,FEMALE,BUSH,LUGAR,MCINTOSH,DISAPPR,UNFAVORABLE,BUSH,LESS,HEALTHCARE,NO,YES,CLINTON,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,LESS15K,CONSERV,65+,STATE,COMPLETE,SOUTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.938
STATE ONLY,15.0,117.0,30.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,LUGAR,MCINTOSH,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,YES,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,SOUTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.299
STATE ONLY,15.0,117.0,31.0,THIRD CALL,50-59,WHITE,MALE,GORE,JOHNSON,MCINTOSH,APPROVE,FAVORABLE,GORE,MORE,MEDICARE/RX,YES,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,SOUTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.093
STATE ONLY,15.0,117.0,32.0,THIRD CALL,45-49,WHITE,MALE,GORE,LUGAR,OBANNON,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,NO,NO,OTHER,BETTER,APP/FAV,ELSE,POSTGRAD,NONE,75-100K,LIBERAL,18-64,STATE,COMPLETE,SOUTH,45-59,40-49,IND/OTHER,40-49,NONE,,,1.3840000000000001
STATE ONLY,15.0,117.0,33.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,LUGAR,MCINTOSH,DISAPPR,UNFAVORABLE,BUSH,MORE,EDUCATION,YES,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,75-100K,MODERATE,18-64,STATE,COMPLETE,SOUTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.299
STATE ONLY,15.0,117.0,34.0,THIRD CALL,30-39,WHITE,MALE,BUSH,LUGAR,OBANNON,OMITS,OMITS,OMITS,LESS,ECON/JOBS,OMITS,YES,OMITS,OMITS,,,,,,,18-64,STATE,NOTCOMPLETE,SOUTH,30-44,30-39,,30-39,,,,1.424
STATE ONLY,15.0,117.0,35.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,LUGAR,OBANNON,DISAPPR,UNFAVORABLE,BUSH,LESS,SOCIALSECUR,NO,NO,DOLE,SAME,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,SOUTH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.43
STATE ONLY,15.0,117.0,36.0,THIRD CALL,18-24,WHITE,FEMALE,OTHER,OTHER,OTHER,APPROVE,FAVORABLE,GORE,LESS,WORLDAFFAIRS,NO,NO,NOVOTE,WORSE,APP/FAV,ELSE,SOMCOL/ASSOC,NONE,30-50K,LIBERAL,18-64,STATE,COMPLETE,SOUTH,18-29,18-24,IND/OTHER,18-24,NONE,,,2.028
STATE ONLY,15.0,117.0,37.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,JOHNSON,OBANNON,APPROVE,UNFAVORABLE,GORE,OMITS,ECON/JOBS,NO,NO,CLINTON,SAME,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,SOUTH,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.209
STATE ONLY,15.0,117.0,38.0,THIRD CALL,45-49,WHITE,MALE,BUSH,LUGAR,OBANNON,DISAPPR,UNFAVORABLE,BUSH,MORE,EDUCATION,NO,YES,NOVOTE,SAME,DIS/UNFAV,ELSE,SOMCOL/ASSOC,PROTESTANT,50-75K,,18-64,STATE,COMPLETE,SOUTH,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.424
STATE ONLY,15.0,117.0,39.0,THIRD CALL,65-74,WHITE,MALE,,JOHNSON,OBANNON,APPROVE,FAVORABLE,OMITS,LESS,MEDICARE/RX,NO,OMITS,CLINTON,SAME,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,,MODERATE,65+,STATE,COMPLETE,SOUTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.819
STATE ONLY,15.0,117.0,40.0,THIRD CALL,25-29,WHITE,MALE,BUSH,JOHNSON,OBANNON,DISAPPR,FAVORABLE,BUSH,LESS,TAXES,NO,NO,DOLE,BETTER,DIS/FAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,SOUTH,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,1.478
STATE ONLY,15.0,117.0,41.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,LUGAR,OBANNON,APPROVE,UNFAVORABLE,GORE,LESS,ECON/JOBS,NO,NO,CLINTON,SAME,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,,LIBERAL,18-64,STATE,COMPLETE,SOUTH,60+,60+,DEMOCRAT,50-64,CATHOLIC,,,2.074
STATE ONLY,15.0,117.0,42.0,THIRD CALL,18-24,WHITE,MALE,BUSH,,,OMITS,OMITS,OMITS,MORE,WORLDAFFAIRS,OMITS,YES,OMITS,OMITS,,,,,,,18-64,STATE,NOTCOMPLETE,SOUTH,18-29,18-24,,18-24,,,,1.584
STATE ONLY,15.0,117.0,43.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,LUGAR,MCINTOSH,DISAPPR,UNFAVORABLE,BUSH,MORE,HEALTHCARE,YES,YES,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,HSGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,SOUTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.299
NATIONAL WHITE,15.0,119.0,1.0,FIRST CALL,50-59,WHITE,MALE,GORE,,OBANNON,APPROVE,UNFAVORABLE,GORE,MORE,WORLDAFFAIRS,,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,POSTGRAD,PROTESTANT,75-100K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.105
NATIONAL WHITE,15.0,119.0,2.0,FIRST CALL,40-44,WHITE,MALE,BUSH,,MCINTOSH,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,,OMITS,DOLE,WORSE,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,15-30K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.888
NATIONAL WHITE,15.0,119.0,3.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,,OBANNON,OMITS,OMITS,GORE,MORE,WORLDAFFAIRS,,NO,CLINTON,BETTER,OMITS,DEMOCRAT,POSTGRAD,PROTESTANT,50-75K,LIBERAL,18-64,NATIONAL,COMPLETE,NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.01
NATIONAL WHITE,15.0,119.0,4.0,FIRST CALL,65-74,WHITE,MALE,BUSH,,OBANNON,APPROVE,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,,NO,DOLE,SAME,APP/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,75-100K,CONSERV,65+,NATIONAL,COMPLETE,NORTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.078
NATIONAL WHITE,15.0,119.0,5.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,,OBANNON,APPROVE,FAVORABLE,GORE,MORE,MEDICARE/RX,,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,15-30K,MODERATE,65+,NATIONAL,COMPLETE,NORTH,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.115
NATIONAL YELLOW,15.0,119.0,6.0,FIRST CALL,65-74,WHITE,MALE,GORE,,OBANNON,OMITS,OMITS,OMITS,LESS,SOCIALSECUR,,NO,OMITS,OMITS,,,,,,,65+,NATIONAL,NOTCOMPLETE,NORTH,60+,60+,,65+,,SOCIALSECUR,STRONGLEADER,1.219
NATIONAL YELLOW,15.0,119.0,7.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,,MCINTOSH,DISAPPR,UNFAVORABLE,BUSH,LESS,SOCIALSECUR,,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,LESS15K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,SOCIALSECUR,HONEST,0.81
NATIONAL YELLOW,15.0,119.0,8.0,FIRST CALL,25-29,WHITE,MALE,BUSH,,MCINTOSH,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,15-30K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,WORLDAFFAIRS,HONEST,0.837
NATIONAL YELLOW,15.0,119.0,9.0,FIRST CALL,40-44,WHITE,MALE,BUSH,,MCINTOSH,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,TAXES,HONEST,0.888
NATIONAL YELLOW,15.0,119.0,10.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,,MCINTOSH,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,OVER100K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,ECON/JOBS,HONEST,0.81
NATIONAL GREY,15.0,119.0,11.0,FIRST CALL,50-59,BLACK,MALE,BUSH,,OBANNON,,,,,,,,,,,INDEPEND,NOHS,,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,45-59,50-59,IND/OTHER,50-64,,,,0.925
NATIONAL GREY,15.0,119.0,12.0,FIRST CALL,50-59,WHITE,MALE,BUSH,,MCINTOSH,,,,,,,,,,,INDEPEND,POSTGRAD,,OVER100K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,45-59,50-59,IND/OTHER,50-64,,,,0.888
NATIONAL GREY,15.0,119.0,13.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,,OBANNON,,,,,,,,,,,INDEPEND,SOMCOL/ASSOC,,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,45-59,40-49,IND/OTHER,40-49,,,,0.895
NATIONAL GREY,15.0,119.0,14.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,,OBANNON,,,,,,,,,,,DEMOCRAT,HSGRAD,,75-100K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,30-44,40-49,DEMOCRAT,40-49,,,,1.01
NATIONAL PINK,15.0,119.0,15.0,FIRST CALL,30-39,WHITE,MALE,BUSH,,MCINTOSH,,,,,,,NO,,,,REPUBLCN,,CATHOLIC,50-75K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.888
NATIONAL PINK,15.0,119.0,16.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,,OBANNON,,,,,,,NO,,,,DEMOCRAT,,CATHOLIC,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,1.01
NATIONAL PINK,15.0,119.0,17.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,,MCINTOSH,,,,,,,YES,,,,REPUBLCN,,OTHERCHRIST,15-30K,LIBERAL,18-64,NATIONAL,COMPLETE,NORTH,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.764
NATIONAL PINK,15.0,119.0,18.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,,MCINTOSH,,,,,,,YES,,,,,,,,,18-64,NATIONAL,COMPLETE,NORTH,30-44,40-49,,40-49,,,,0.81
NATIONAL PINK,15.0,119.0,19.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,,MCINTOSH,,,,,,,NO,,,,REPUBLCN,,PROTESTANT,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.81
NATIONAL WHITE,15.0,119.0,20.0,SECOND CALL,75+,WHITE,MALE,BUSH,,MCINTOSH,DISAPPR,UNFAVORABLE,BUSH,LESS,MEDICARE/RX,,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,HSGRAD,ELSE,15-30K,CONSERV,65+,NATIONAL,COMPLETE,NORTH,60+,60+,IND/OTHER,65+,OTHER,,,0.98
NATIONAL YELLOW,15.0,119.0,21.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,,MCINTOSH,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,,YES,OMITS,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,15-30K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,OMITS,HONEST,0.764
NATIONAL YELLOW,15.0,119.0,22.0,SECOND CALL,45-49,WHITE,MALE,BUSH,,OBANNON,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,OVER100K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,TAXES,CARES,0.977
NATIONAL YELLOW,15.0,119.0,23.0,SECOND CALL,60-64,BLACK,MALE,GORE,,OBANNON,APPROVE,FAVORABLE,GORE,LESS,SOCIALSECUR,,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,NOHS,PROTESTANT,LESS15K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,SOCIALSECUR,EXPERIENCE,1.1520000000000001
NATIONAL GREY,15.0,119.0,24.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,,MCINTOSH,,,,,,,,,,,REPUBLCN,COLGRAD,,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,30-44,40-49,REPUBLICAN,40-49,,,,0.81
NATIONAL GREY,15.0,119.0,25.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,,MCINTOSH,,,,,,,,,,,REPUBLCN,HSGRAD,,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,18-29,25-29,REPUBLICAN,25-29,,,,0.764
NATIONAL GREY,15.0,119.0,26.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,,OBANNON,,,,,,,,,,,INDEPEND,HSGRAD,,30-50K,MODERATE,65+,NATIONAL,COMPLETE,NORTH,60+,60+,IND/OTHER,65+,,,,1.115
NATIONAL PINK,15.0,119.0,27.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,,OBANNON,,,,,,,YES,,,,DEMOCRAT,,OTHERCHRIST,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.01
NATIONAL PINK,15.0,119.0,28.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,,MCINTOSH,,,,,,,NO,,,,INDEPEND,,PROTESTANT,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,NORTH,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.81
NATIONAL PINK,15.0,119.0,29.0,SECOND CALL,25-29,WHITE,MALE,BUSH,,MCINTOSH,,,,,,,YES,,,,REPUBLCN,,OTHERCHRIST,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.837
NATIONAL WHITE,15.0,119.0,30.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,,MCINTOSH,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.81
NATIONAL WHITE,15.0,119.0,31.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,,OBANNON,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,NOHS,PROTESTANT,15-30K,CONSERV,65+,NATIONAL,COMPLETE,NORTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.115
NATIONAL WHITE,15.0,119.0,32.0,THIRD CALL,50-59,WHITE,MALE,GORE,,OBANNON,APPROVE,FAVORABLE,GORE,LESS,MEDICARE/RX,,NO,NOVOTE,WORSE,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.105
NATIONAL WHITE,15.0,119.0,33.0,THIRD CALL,30-39,WHITE,MALE,GORE,,OBANNON,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,,NO,NOVOTE,BETTER,APP/FAV,DEMOCRAT,HSGRAD,OTHERCHRIST,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,NORTH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.105
NATIONAL WHITE,15.0,119.0,34.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,,MCINTOSH,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,OMITS,TAXES,,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,NORTH,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.81
