VERSION,STATEID,PRECINCT,SEQ,CALL,WGT,AGE9,RACE,SEX,PRES,SEN,TIME,CLINTON,BCPERSON,XWAY2000,GOVTDO,ISSUE,X6VOTE,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,FORESTS,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,SPANISH,QRACE,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,32.0,84.0,1.0,FIRST CALL,1560.0,50-59,WHITE,FEMALE,BUSH,REDMOND,LAST.MONTH,OMITS,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,SAME,OMITS,REPUBLCN,HSGRAD,PROTESTANT,,,18-64,OMITS,STATE,COMPLETE,LITTLETEXAS,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.56
STATE ONLY,32.0,84.0,2.0,FIRST CALL,2099.0,60-64,WHITE,MALE,BUSH,REDMOND,LASTWEEK,DISAPPR,UNFAVORABLE,BUSH,LESS,SOCIALSECUR,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,60+,60+,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,2.099
STATE ONLY,32.0,84.0,3.0,FIRST CALL,2099.0,75+,WHITE,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,SOCIALSECUR,DOLE,SAME,DIS/UNFAV,REPUBLCN,NOHS,OTHERCHRIST,15-30K,CONSERV,65+,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,,,2.099
STATE ONLY,32.0,84.0,4.0,FIRST CALL,1913.0,45-49,HISP,MALE,BUSH,,OMITS,DISAPPR,OMITS,BUSH,MORE,OMITS,OTHER,WORSE,OMITS,INDEPEND,HSGRAD,NONE,,,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,45-59,40-49,IND/OTHER,40-49,YES,OTHER,NONE,,,1.913
STATE ONLY,32.0,84.0,5.0,FIRST CALL,2062.0,75+,WHITE,FEMALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,OMITS,OMITS,OMITS,WORSE,DIS/UNFAV,DEMOCRAT,NOHS,,LESS15K,MODERATE,65+,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,60+,60+,DEMOCRAT,65+,NO,WHITE,,,,2.062
STATE ONLY,32.0,84.0,6.0,FIRST CALL,2099.0,65-74,WHITE,MALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,OVER100K,CONSERV,65+,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,,,2.099
STATE ONLY,32.0,84.0,7.0,FIRST CALL,1589.0,50-59,WHITE,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,WORSE,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,LESS15K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,45-59,50-59,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,,,1.589
STATE ONLY,32.0,84.0,8.0,FIRST CALL,1560.0,50-59,WHITE,FEMALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,MEDICARE/RX,DOLE,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,NONE,75-100K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,NONE,,,1.56
STATE ONLY,32.0,84.0,9.0,FIRST CALL,1589.0,50-59,WHITE,MALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,75-100K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.589
STATE ONLY,32.0,84.0,10.0,FIRST CALL,1560.0,50-59,WHITE,FEMALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SOCIALSECUR,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,LESS15K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.56
STATE ONLY,32.0,84.0,11.0,FIRST CALL,1589.0,40-44,OTHER,MALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,HEALTHCARE,DOLE,SAME,DIS/UNFAV,ELSE,NOHS,ELSE,30-50K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,30-44,40-49,IND/OTHER,40-49,,OTHER,OTHER,,,1.589
STATE ONLY,32.0,84.0,12.0,FIRST CALL,1589.0,50-59,WHITE,MALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,LESS15K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.589
STATE ONLY,32.0,84.0,13.0,FIRST CALL,2099.0,60-64,WHITE,MALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,DOLE,SAME,DIS/UNFAV,REPUBLCN,NOHS,OTHERCHRIST,LESS15K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,60+,60+,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,2.099
STATE ONLY,32.0,84.0,14.0,SECOND CALL,1511.0,25-29,WHITE,FEMALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,WORSE,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,15-30K,,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,PROT/CHRIST,,,1.5110000000000001
STATE ONLY,32.0,84.0,15.0,SECOND CALL,1589.0,30-39,WHITE,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,DOLE,WORSE,DIS/UNFAV,REPUBLCN,HSGRAD,,15-30K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,,,,1.589
STATE ONLY,32.0,84.0,16.0,SECOND CALL,1589.0,45-49,OTHER,,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,HEALTHCARE,DOLE,SAME,DIS/UNFAV,INDEPEND,HSGRAD,OTHERCHRIST,15-30K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,45-59,40-49,IND/OTHER,40-49,NO,OTHER,PROT/CHRIST,,,1.589
STATE ONLY,32.0,84.0,17.0,SECOND CALL,1871.0,40-44,WHITE,FEMALE,BUSH,BINGAMAN,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,SOCIALSECUR,CLINTON,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,1.871
STATE ONLY,32.0,84.0,18.0,SECOND CALL,1677.0,30-39,HISP,FEMALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,MORE,EDUCATION,DOLE,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,30-44,30-39,REPUBLICAN,30-39,YES,HISP,CATHOLIC,,,1.677
STATE ONLY,32.0,84.0,19.0,SECOND CALL,1589.0,30-39,WHITE,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,SAME,DIS/UNFAV,INDEPEND,POSTGRAD,,30-50K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,30-44,30-39,IND/OTHER,30-39,NO,WHITE,,,,1.589
STATE ONLY,32.0,84.0,20.0,SECOND CALL,1560.0,30-39,WHITE,FEMALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,75-100K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,,,1.56
STATE ONLY,32.0,84.0,21.0,SECOND CALL,1538.0,25-29,OTHER,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,NOVOTE,WORSE,DIS/UNFAV,INDEPEND,HSGRAD,ELSE,LESS15K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,18-29,25-29,IND/OTHER,25-29,NO,OTHER,OTHER,,,1.538
STATE ONLY,32.0,84.0,22.0,SECOND CALL,2013.0,50-59,HISP,FEMALE,BUSH,BINGAMAN,LAST.MONTH,APPROVE,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,WORSE,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,ELSE,15-30K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,45-59,50-59,IND/OTHER,50-64,YES,OTHER,OTHER,,,2.013
STATE ONLY,32.0,84.0,23.0,SECOND CALL,1589.0,40-44,WHITE,MALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,WORSE,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,ELSE,LESS15K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,30-44,40-49,IND/OTHER,40-49,NO,WHITE,OTHER,,,1.589
STATE ONLY,32.0,84.0,24.0,SECOND CALL,1589.0,30-39,WHITE,MALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,DOLE,WORSE,DIS/UNFAV,REPUBLCN,NOHS,OTHERCHRIST,75-100K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,,,1.589
STATE ONLY,32.0,84.0,25.0,SECOND CALL,1560.0,45-49,WHITE,FEMALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,15-30K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,1.56
STATE ONLY,32.0,84.0,26.0,SECOND CALL,1560.0,30-39,WHITE,FEMALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,OMITS,DIS/UNFAV,REPUBLCN,COLGRAD,OTHERCHRIST,15-30K,CONSERV,18-64,OMITS,STATE,COMPLETE,LITTLETEXAS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,,,1.56
STATE ONLY,32.0,84.0,27.0,THIRD CALL,2062.0,60-64,WHITE,FEMALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,MEDICARE/RX,DOLE,SAME,DIS/UNFAV,DEMOCRAT,HSGRAD,PROTESTANT,,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,60+,60+,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,,,2.062
STATE ONLY,32.0,84.0,28.0,THIRD CALL,1589.0,50-59,WHITE,MALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,WORSE,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,LESS15K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.589
STATE ONLY,32.0,84.0,29.0,THIRD CALL,2062.0,65-74,WHITE,FEMALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,SAME,DIS/UNFAV,REPUBLCN,NOHS,PROTESTANT,15-30K,CONSERV,65+,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,,,2.062
STATE ONLY,32.0,84.0,30.0,THIRD CALL,1560.0,40-44,WHITE,FEMALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,HEALTHCARE,PEROT,WORSE,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,LESS15K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,30-44,40-49,IND/OTHER,40-49,NO,WHITE,PROT/CHRIST,,,1.56
STATE ONLY,32.0,84.0,31.0,THIRD CALL,2099.0,60-64,WHITE,MALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,DOLE,WORSE,DIS/UNFAV,INDEPEND,NOHS,ELSE,,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,60+,60+,IND/OTHER,50-64,NO,WHITE,OTHER,,,2.099
STATE ONLY,32.0,84.0,32.0,THIRD CALL,1589.0,45-49,WHITE,MALE,BUSH,REDMOND,LAST.3DAYS,DISAPPR,UNFAVORABLE,BUSH,MORE,ECON/JOBS,NOVOTE,WORSE,DIS/UNFAV,INDEPEND,HSGRAD,ELSE,15-30K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,45-59,40-49,IND/OTHER,40-49,NO,WHITE,OTHER,,,1.589
STATE ONLY,32.0,84.0,33.0,THIRD CALL,1677.0,50-59,HISP,FEMALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,CLINTON,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,30-50K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,45-59,50-59,REPUBLICAN,50-64,YES,WHITE,PROT/CHRIST,,,1.677
STATE ONLY,32.0,84.0,34.0,THIRD CALL,1954.0,40-44,,MALE,NADER,BINGAMAN,LAST.MONTH,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,MORE,WORLDAFFAIRS,NOVOTE,BETTER,DIS/UNFAV,INDEPEND,COLGRAD,CATHOLIC,30-50K,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,LITTLETEXAS,30-44,40-49,IND/OTHER,40-49,,,CATHOLIC,,,1.954
STATE ONLY,32.0,84.0,35.0,THIRD CALL,1538.0,18-24,WHITE,MALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,30-50K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,PROT/CHRIST,,,1.538
STATE ONLY,32.0,84.0,36.0,THIRD CALL,1511.0,18-24,WHITE,FEMALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,NOVOTE,WORSE,DIS/UNFAV,DEMOCRAT,HSGRAD,OTHERCHRIST,LESS15K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,18-29,18-24,DEMOCRAT,18-24,NO,WHITE,PROT/CHRIST,,,1.5110000000000001
STATE ONLY,32.0,84.0,37.0,THIRD CALL,1871.0,40-44,WHITE,FEMALE,BUSH,BINGAMAN,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,CATHOLIC,,,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,CATHOLIC,,,1.871
STATE ONLY,32.0,84.0,38.0,THIRD CALL,1589.0,30-39,WHITE,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,75-100K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,,,1.589
STATE ONLY,32.0,84.0,39.0,THIRD CALL,1538.0,25-29,WHITE,MALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,NOVOTE,SAME,DIS/UNFAV,ELSE,SOMCOL/ASSOC,OTHERCHRIST,15-30K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,18-29,25-29,IND/OTHER,25-29,NO,WHITE,PROT/CHRIST,,,1.538
STATE ONLY,32.0,84.0,40.0,THIRD CALL,1779.0,40-44,WHITE,MALE,BUSH,,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,PEROT,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,15-30K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,LITTLETEXAS,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,1.7790000000000001
STATE ONLY,32.0,84.0,41.0,THIRD CALL,2471.0,65-74,WHITE,FEMALE,BUSH,BINGAMAN,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,SOCIALSECUR,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,NOHS,PROTESTANT,,MODERATE,65+,OMITS,STATE,COMPLETE,LITTLETEXAS,60+,60+,DEMOCRAT,65+,NO,WHITE,PROT/CHRIST,,,2.471
STATE ONLY,32.0,88.0,1.0,FIRST CALL,1104.0,18-24,OTHER,MALE,GORE,BINGAMAN,OMITS,DISAPPR,FAVORABLE,GORE,OMITS,OMITS,NOVOTE,SAME,DIS/FAV,,HSGRAD,NONE,30-50K,,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,18-29,18-24,,18-24,NO,OTHER,NONE,,,1.104
STATE ONLY,32.0,88.0,2.0,FIRST CALL,1011.0,25-29,WHITE,FEMALE,GORE,BINGAMAN,LASTWEEK,OMITS,OMITS,OMITS,MORE,WORLDAFFAIRS,OMITS,OMITS,,,,,,,18-64,OMITS,STATE,NOTCOMPLETE,ALBUQUERQUE,18-29,25-29,,25-29,,WHITE,,,,1.0110000000000001
STATE ONLY,32.0,88.0,3.0,FIRST CALL,1102.0,30-39,WHITE,MALE,GORE,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,OVER100K,CONSERV,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,,,1.102
STATE ONLY,32.0,88.0,4.0,FIRST CALL,880.0,25-29,WHITE,FEMALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,MORE,TAXES,NOVOTE,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,NONE,30-50K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,NONE,,,0.88
STATE ONLY,32.0,88.0,5.0,FIRST CALL,1008.0,40-44,WHITE,FEMALE,GORE,BINGAMAN,LAST.3DAYS,APPROVE,FAVORABLE,GORE,MORE,OMITS,CLINTON,SAME,APP/FAV,INDEPEND,SOMCOL/ASSOC,ELSE,LESS15K,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,40-49,IND/OTHER,40-49,NO,WHITE,OTHER,,,1.008
STATE ONLY,32.0,88.0,6.0,FIRST CALL,1115.0,60-64,HISP,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,SOCIALSECUR,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,75-100K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,60+,60+,REPUBLICAN,50-64,YES,HISP,PROT/CHRIST,,,1.115
STATE ONLY,32.0,88.0,7.0,FIRST CALL,878.0,40-44,OTHER,FEMALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,PEROT,WORSE,DIS/UNFAV,INDEPEND,POSTGRAD,OTHERCHRIST,30-50K,CONSERV,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,40-49,IND/OTHER,40-49,NO,OTHER,PROT/CHRIST,,,0.878
STATE ONLY,32.0,88.0,8.0,FIRST CALL,1392.0,60-64,WHITE,FEMALE,BUSH,BINGAMAN,LAST.MONTH,APPROVE,FAVORABLE,BUSH,LESS,SOCIALSECUR,CLINTON,SAME,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,15-30K,MODERATE,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,60+,60+,DEMOCRAT,50-64,NO,WHITE,CATHOLIC,,,1.3920000000000001
STATE ONLY,32.0,88.0,9.0,FIRST CALL,878.0,40-44,WHITE,FEMALE,BUSH,REDMOND,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,ELSE,30-50K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,OTHER,,,0.878
STATE ONLY,32.0,88.0,10.0,FIRST CALL,958.0,25-29,WHITE,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,NOVOTE,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,NONE,30-50K,MODERATE,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,18-29,25-29,IND/OTHER,25-29,NO,WHITE,NONE,,,0.9580000000000001
STATE ONLY,32.0,88.0,11.0,FIRST CALL,957.0,45-49,OTHER,MALE,BUSH,REDMOND,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,SAME,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,40-49,DEMOCRAT,40-49,NO,OTHER,PROT/CHRIST,,,0.9570000000000001
STATE ONLY,32.0,88.0,12.0,FIRST CALL,1456.0,75+,WHITE,MALE,GORE,BINGAMAN,LASTWEEK,APPROVE,UNFAVORABLE,GORE,MORE,HEALTHCARE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,30-50K,MODERATE,65+,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,60+,60+,DEMOCRAT,65+,NO,WHITE,CATHOLIC,,,1.456
STATE ONLY,32.0,88.0,13.0,FIRST CALL,1054.0,25-29,WHITE,FEMALE,BUSH,BINGAMAN,BEFORE,APPROVE,FAVORABLE,BUSH,MORE,WORLDAFFAIRS,CLINTON,SAME,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,LESS15K,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,CATHOLIC,,,1.054
STATE ONLY,32.0,88.0,14.0,SECOND CALL,890.0,30-39,HISP,FEMALE,GORE,BINGAMAN,BEFORE,OMITS,OMITS,OMITS,MORE,OMITS,OMITS,OMITS,,,,,,,18-64,OMITS,STATE,NOTCOMPLETE,ALBUQUERQUE,30-44,30-39,,30-39,,HISP,,,,0.89
STATE ONLY,32.0,88.0,15.0,SECOND CALL,918.0,30-39,WHITE,MALE,GORE,REDMOND,LAST.3DAYS,APPROVE,FAVORABLE,GORE,LESS,ECON/JOBS,NOVOTE,SAME,APP/FAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,15-30K,MODERATE,18-64,HELPSTATE,STATE,COMPLETE,ALBUQUERQUE,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,CATHOLIC,,,0.918
STATE ONLY,32.0,88.0,16.0,SECOND CALL,750.0,30-39,HISP,FEMALE,,REDMOND,BEFORE,OMITS,OMITS,OMITS,LESS,MEDICARE/RX,OMITS,OMITS,,,,,,,18-64,OMITS,STATE,NOTCOMPLETE,ALBUQUERQUE,30-44,30-39,,30-39,,HISP,,,,0.75
STATE ONLY,32.0,88.0,17.0,SECOND CALL,1392.0,65-74,WHITE,FEMALE,BUSH,BINGAMAN,LASTWEEK,DISAPPR,UNFAVORABLE,BUSH,MORE,MEDICARE/RX,OTHER,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,15-30K,MODERATE,65+,OMITS,STATE,COMPLETE,ALBUQUERQUE,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,,,1.3920000000000001
STATE ONLY,32.0,88.0,18.0,SECOND CALL,927.0,45-49,HISP,FEMALE,BUSH,BINGAMAN,LAST.3DAYS,APPROVE,FAVORABLE,BUSH,MORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,50-75K,LIBERAL,18-64,HURTSTATE,STATE,COMPLETE,ALBUQUERQUE,45-59,40-49,DEMOCRAT,40-49,YES,HISP,CATHOLIC,,,0.927
STATE ONLY,32.0,88.0,19.0,SECOND CALL,969.0,40-44,HISP,MALE,GORE,BINGAMAN,LAST.3DAYS,APPROVE,FAVORABLE,GORE,LESS,ECON/JOBS,CLINTON,SAME,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,LESS15K,MODERATE,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,30-44,40-49,DEMOCRAT,40-49,YES,HISP,CATHOLIC,,,0.969
STATE ONLY,32.0,88.0,20.0,SECOND CALL,969.0,50-59,HISP,MALE,GORE,BINGAMAN,BEFORE,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,OVER100K,CONSERV,18-64,NOTAFFECT,STATE,COMPLETE,ALBUQUERQUE,45-59,50-59,DEMOCRAT,50-64,YES,HISP,CATHOLIC,,,0.969
