VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,HOU,XWAY2000,PROPHEMP,PROPTAX,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,WEIGHT
STATE ONLY,2.0,15.0,8.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,SAME,APP/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,JUNEAU/RURAL,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,0.982
STATE ONLY,2.0,15.0,9.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,YOUNG,GORE,YES,NO,CLINTON,BETTER,APP/FAV,INDEPEND,PROTESTANT,50-75K,LIBERAL,18-64,STATE,JUNEAU/RURAL,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,0.671
STATE ONLY,2.0,15.0,10.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,OTHER,BUSH,NO,NO,OTHER,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,,CONSERV,18-64,STATE,JUNEAU/RURAL,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,2.286
STATE ONLY,2.0,15.0,11.0,SECOND CALL,30-39,WHITE,MALE,OTHER,OMITS,OMITS,OTHER,OMITS,YES,NO,OMITS,SAME,,,,,,18-64,STATE,JUNEAU/RURAL,30-44,30-39,,30-39,,1.222
STATE ONLY,2.0,15.0,12.0,SECOND CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,OTHERCHRIST,OVER100K,CONSERV,18-64,STATE,JUNEAU/RURAL,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,1.057
STATE ONLY,2.0,15.0,13.0,SECOND CALL,18-24,WHITE,FEMALE,NADER,DISAPPR,UNFAVORABLE,GREENE,WOULDNOTVOTE,YES,NO,NOVOTE,WORSE,DIS/UNFAV,INDEPEND,ELSE,15-30K,MODERATE,18-64,STATE,JUNEAU/RURAL,18-29,18-24,IND/OTHER,18-24,OTHER,0.605
STATE ONLY,2.0,15.0,14.0,SECOND CALL,30-39,WHITE,MALE,GORE,APPROVE,FAVORABLE,OTHER,GORE,YES,NO,CLINTON,BETTER,APP/FAV,ELSE,NONE,LESS15K,MODERATE,18-64,STATE,JUNEAU/RURAL,30-44,30-39,IND/OTHER,30-39,NONE,1.536
STATE ONLY,2.0,15.0,15.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GREENE,GORE,NO,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,NONE,OVER100K,MODERATE,18-64,STATE,JUNEAU/RURAL,45-59,50-59,DEMOCRAT,50-64,NONE,1.106
STATE ONLY,2.0,15.0,16.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,YES,NO,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,JUNEAU/RURAL,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,0.978
STATE ONLY,2.0,15.0,17.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GREENE,GORE,NO,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,JUNEAU/RURAL,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,1.106
STATE ONLY,2.0,15.0,18.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GREENE,GORE,NO,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,STATE,JUNEAU/RURAL,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,1.45
STATE ONLY,2.0,15.0,19.0,SECOND CALL,30-39,WHITE,MALE,GORE,APPROVE,OMITS,OTHER,GORE,NO,NO,CLINTON,BETTER,OMITS,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,STATE,JUNEAU/RURAL,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,1.686
STATE ONLY,2.0,15.0,20.0,SECOND CALL,30-39,WHITE,FEMALE,NADER,APPROVE,FAVORABLE,YOUNG,WOULDNOTVOTE,YES,NO,NOVOTE,SAME,APP/FAV,DEMOCRAT,NONE,LESS15K,MODERATE,18-64,STATE,JUNEAU/RURAL,30-44,30-39,DEMOCRAT,30-39,NONE,0.339
STATE ONLY,2.0,15.0,21.0,SECOND CALL,30-39,WHITE,,NADER,OMITS,OMITS,YOUNG,OMITS,YES,NO,OMITS,BETTER,,,,,,18-64,STATE,JUNEAU/RURAL,30-44,30-39,,30-39,,0.364
STATE ONLY,2.0,15.0,22.0,SECOND CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,CATHOLIC,,MODERATE,18-64,STATE,JUNEAU/RURAL,45-59,50-59,IND/OTHER,50-64,CATHOLIC,1.057
STATE ONLY,2.0,15.0,23.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GREENE,GORE,YES,NO,NOVOTE,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,JUNEAU/RURAL,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,1.008
STATE ONLY,2.0,15.0,24.0,SECOND CALL,18-24,WHITE,FEMALE,NADER,DISAPPR,UNFAVORABLE,GREENE,GORE,YES,,NOVOTE,BETTER,DIS/UNFAV,DEMOCRAT,NONE,50-75K,MODERATE,18-64,STATE,JUNEAU/RURAL,18-29,18-24,DEMOCRAT,18-24,NONE,0.634
STATE ONLY,2.0,15.0,25.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,YOUNG,GORE,YES,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,CATHOLIC,15-30K,MODERATE,18-64,STATE,JUNEAU/RURAL,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,0.671
STATE ONLY,2.0,15.0,26.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,,GORE,NO,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,NONE,75-100K,LIBERAL,18-64,STATE,JUNEAU/RURAL,30-44,30-39,DEMOCRAT,30-39,NONE,0.8220000000000001
STATE ONLY,2.0,15.0,27.0,SECOND CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,MODERATE,65+,STATE,JUNEAU/RURAL,60+,60+,REPUBLICAN,65+,CATHOLIC,1.5230000000000001
STATE ONLY,2.0,15.0,28.0,SECOND CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,YES,YES,PEROT,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,JUNEAU/RURAL,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,1.153
STATE ONLY,2.0,15.0,29.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,JUNEAU/RURAL,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,0.982
STATE ONLY,2.0,15.0,30.0,SECOND CALL,25-29,WHITE,MALE,BUSH,OMITS,OMITS,YOUNG,OMITS,YES,NO,OMITS,BETTER,,,,,,18-64,STATE,JUNEAU/RURAL,18-29,25-29,,25-29,,1.053
STATE ONLY,2.0,15.0,31.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,GREENE,WOULDNOTVOTE,YES,NO,CLINTON,SAME,DIS/UNFAV,ELSE,CATHOLIC,30-50K,MODERATE,18-64,STATE,JUNEAU/RURAL,30-44,30-39,IND/OTHER,30-39,CATHOLIC,1.008
STATE ONLY,2.0,15.0,32.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,YES,OTHER,BETTER,DIS/UNFAV,INDEPEND,CATHOLIC,OVER100K,CONSERV,18-64,STATE,JUNEAU/RURAL,30-44,40-49,IND/OTHER,40-49,CATHOLIC,1.178
STATE ONLY,2.0,15.0,33.0,SECOND CALL,25-29,OTHER,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,YES,NO,CLINTON,BETTER,DIS/UNFAV,REPUBLCN,ELSE,30-50K,MODERATE,18-64,STATE,JUNEAU/RURAL,18-29,25-29,REPUBLICAN,25-29,OTHER,0.978
STATE ONLY,2.0,15.0,34.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,YES,NO,PEROT,WORSE,DIS/UNFAV,INDEPEND,,75-100K,MODERATE,18-64,STATE,JUNEAU/RURAL,30-44,30-39,IND/OTHER,30-39,,0.961
STATE ONLY,2.0,15.0,35.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,75-100K,CONSERV,18-64,STATE,JUNEAU/RURAL,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,1.178
STATE ONLY,2.0,15.0,36.0,SECOND CALL,75+,WHITE,FEMALE,,OMITS,OMITS,,OMITS,NO,NO,OMITS,SAME,,,,,,65+,STATE,JUNEAU/RURAL,60+,60+,,65+,,1.364
STATE ONLY,2.0,15.0,37.0,SECOND CALL,60-64,WHITE,MALE,BUCHANAN,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,STATE,JUNEAU/RURAL,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,1.066
STATE ONLY,2.0,15.0,38.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,18-64,STATE,JUNEAU/RURAL,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,1.057
STATE ONLY,2.0,15.0,39.0,SECOND CALL,75+,WHITE,MALE,GORE,DISAPPR,UNFAVORABLE,YOUNG,GORE,NO,NO,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,65+,STATE,JUNEAU/RURAL,60+,60+,DEMOCRAT,65+,PROT/CHRIST,1.048
STATE ONLY,2.0,15.0,40.0,SECOND CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,YES,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,CATHOLIC,50-75K,CONSERV,18-64,STATE,JUNEAU/RURAL,30-44,30-39,IND/OTHER,30-39,CATHOLIC,0.961
STATE ONLY,2.0,15.0,41.0,SECOND CALL,40-44,WHITE,MALE,GORE,APPROVE,FAVORABLE,GREENE,GORE,YES,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,ELSE,LESS15K,MODERATE,18-64,STATE,JUNEAU/RURAL,30-44,40-49,DEMOCRAT,40-49,OTHER,1.082
STATE ONLY,2.0,15.0,42.0,SECOND CALL,30-39,BLACK,MALE,GORE,APPROVE,FAVORABLE,YOUNG,GORE,NO,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,75-100K,LIBERAL,18-64,STATE,JUNEAU/RURAL,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,0.787
STATE ONLY,2.0,15.0,43.0,SECOND CALL,40-44,WHITE,FEMALE,NADER,DISAPPR,UNFAVORABLE,OTHER,BUSH,NO,NO,OTHER,SAME,DIS/UNFAV,INDEPEND,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,JUNEAU/RURAL,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,0.866
STATE ONLY,2.0,15.0,44.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,JUNEAU/RURAL,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,1.419
STATE ONLY,2.0,15.0,45.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,OTHER,GORE,YES,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,JEWISH,75-100K,MODERATE,18-64,STATE,JUNEAU/RURAL,45-59,50-59,DEMOCRAT,50-64,JEWISH,1.536
STATE ONLY,2.0,15.0,46.0,THIRD CALL,18-24,WHITE,MALE,BUSH,APPROVE,FAVORABLE,YOUNG,BUSH,NO,NO,CLINTON,SAME,APP/FAV,INDEPEND,NONE,15-30K,MODERATE,18-64,STATE,JUNEAU/RURAL,18-29,18-24,IND/OTHER,18-24,NONE,1.153
STATE ONLY,2.0,15.0,47.0,THIRD CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,WORSE,DIS/UNFAV,INDEPEND,PROTESTANT,50-75K,CONSERV,18-64,STATE,JUNEAU/RURAL,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,1.057
STATE ONLY,2.0,15.0,48.0,THIRD CALL,18-24,WHITE,FEMALE,OTHER,DISAPPR,FAVORABLE,,GORE,YES,NO,CLINTON,BETTER,DIS/FAV,ELSE,NONE,,LIBERAL,18-64,STATE,JUNEAU/RURAL,18-29,18-24,IND/OTHER,18-24,NONE,0.651
STATE ONLY,2.0,15.0,49.0,THIRD CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,YES,NO,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,NONE,15-30K,CONSERV,18-64,STATE,JUNEAU/RURAL,18-29,25-29,REPUBLICAN,25-29,NONE,1.053
STATE ONLY,2.0,15.0,50.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,,GORE,NO,NO,CLINTON,SAME,APP/FAV,INDEPEND,ELSE,30-50K,,18-64,STATE,JUNEAU/RURAL,30-44,30-39,IND/OTHER,30-39,OTHER,0.8220000000000001
STATE ONLY,2.0,15.0,51.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GREENE,GORE,YES,NO,CLINTON,WORSE,APP/FAV,DEMOCRAT,PROTESTANT,75-100K,MODERATE,18-64,STATE,JUNEAU/RURAL,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,1.008
STATE ONLY,2.0,15.0,52.0,THIRD CALL,50-59,WHITE,FEMALE,NADER,APPROVE,UNFAVORABLE,YOUNG,GORE,NO,NO,PEROT,SAME,APP/UNFAV,INDEPEND,PROTESTANT,75-100K,LIBERAL,18-64,STATE,JUNEAU/RURAL,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,0.372
STATE ONLY,2.0,15.0,53.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,CLINTON,BETTER,DIS/UNFAV,REPUBLCN,JEWISH,75-100K,MODERATE,18-64,STATE,JUNEAU/RURAL,30-44,30-39,REPUBLICAN,30-39,JEWISH,0.982
STATE ONLY,2.0,15.0,54.0,THIRD CALL,18-24,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,YOUNG,GORE,YES,NO,NOVOTE,SAME,APP/UNFAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,JUNEAU/RURAL,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,0.722
STATE ONLY,2.0,15.0,55.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,YES,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,15-30K,CONSERV,18-64,STATE,JUNEAU/RURAL,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,1.287
STATE ONLY,2.0,15.0,56.0,THIRD CALL,40-44,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,BETTER,APP/UNFAV,INDEPEND,NONE,OVER100K,MODERATE,18-64,STATE,JUNEAU/RURAL,30-44,40-49,IND/OTHER,40-49,NONE,1.057
STATE ONLY,2.0,15.0,57.0,THIRD CALL,30-39,WHITE,MALE,GORE,APPROVE,FAVORABLE,YOUNG,WOULDNOTVOTE,NO,NO,PEROT,WORSE,APP/FAV,REPUBLCN,CATHOLIC,LESS15K,MODERATE,18-64,STATE,JUNEAU/RURAL,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,0.726
STATE ONLY,2.0,15.0,58.0,THIRD CALL,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,YES,NO,NOVOTE,WORSE,DIS/UNFAV,REPUBLCN,NONE,15-30K,MODERATE,18-64,STATE,JUNEAU/RURAL,18-29,18-24,REPUBLICAN,18-24,NONE,1.053
STATE ONLY,2.0,15.0,59.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,YES,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,JUNEAU/RURAL,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,0.894
STATE ONLY,2.0,15.0,60.0,THIRD CALL,40-44,WHITE,MALE,NADER,DISAPPR,UNFAVORABLE,GREENE,BUSH,NO,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,OVER100K,CONSERV,18-64,STATE,JUNEAU/RURAL,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,0.784
STATE ONLY,2.0,15.0,61.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,YOUNG,GORE,YES,NO,CLINTON,WORSE,APP/FAV,DEMOCRAT,ELSE,75-100K,MODERATE,18-64,STATE,JUNEAU/RURAL,45-59,50-59,DEMOCRAT,50-64,OTHER,0.662
STATE ONLY,2.0,15.0,62.0,THIRD CALL,50-59,WHITE,MALE,BUSH,APPROVE,FAVORABLE,YOUNG,BUSH,NO,YES,CLINTON,SAME,APP/FAV,INDEPEND,PROTESTANT,75-100K,MODERATE,18-64,STATE,JUNEAU/RURAL,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,1.266
STATE ONLY,2.0,15.0,63.0,THIRD CALL,30-39,WHITE,FEMALE,NADER,APPROVE,UNFAVORABLE,OTHER,GORE,YES,YES,CLINTON,SAME,APP/UNFAV,DEMOCRAT,NONE,30-50K,LIBERAL,18-64,STATE,JUNEAU/RURAL,30-44,30-39,DEMOCRAT,30-39,NONE,0.9420000000000001
STATE ONLY,2.0,15.0,64.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,CONSERV,18-64,STATE,JUNEAU/RURAL,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,1.074
STATE ONLY,2.0,15.0,65.0,THIRD CALL,18-24,WHITE,MALE,BUSH,OMITS,OMITS,YOUNG,OMITS,YES,NO,OMITS,WORSE,,,,,,18-64,STATE,JUNEAU/RURAL,18-29,18-24,,18-24,,1.053
STATE ONLY,2.0,15.0,66.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,YOUNG,GORE,YES,NO,PEROT,BETTER,APP/UNFAV,DEMOCRAT,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,JUNEAU/RURAL,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,0.614
STATE ONLY,2.0,15.0,67.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,GREENE,GORE,YES,NO,NOVOTE,OMITS,DIS/UNFAV,ELSE,ELSE,15-30K,LIBERAL,18-64,STATE,JUNEAU/RURAL,18-29,18-24,IND/OTHER,18-24,OTHER,1.103
STATE ONLY,2.0,15.0,68.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,GORE,YES,NO,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,JUNEAU/RURAL,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,0.894
STATE ONLY,2.0,15.0,69.0,THIRD CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,STATE,JUNEAU/RURAL,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,1.266
STATE ONLY,2.0,16.0,1.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GREENE,GORE,YES,YES,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,STATE,JUNEAU/RURAL,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,0.655
STATE ONLY,2.0,16.0,2.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,OTHER,WORSE,DIS/UNFAV,INDEPEND,CATHOLIC,50-75K,MODERATE,18-64,STATE,JUNEAU/RURAL,30-44,30-39,IND/OTHER,30-39,CATHOLIC,0.532
STATE ONLY,2.0,16.0,3.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,YOUNG,GORE,YES,YES,DOLE,SAME,APP/UNFAV,ELSE,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,JUNEAU/RURAL,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,0.4
STATE ONLY,2.0,16.0,4.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,OVER100K,MODERATE,18-64,STATE,JUNEAU/RURAL,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,0.532
STATE ONLY,2.0,16.0,5.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,CATHOLIC,50-75K,CONSERV,18-64,STATE,JUNEAU/RURAL,30-44,40-49,IND/OTHER,40-49,CATHOLIC,0.532
STATE ONLY,2.0,16.0,6.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,JUNEAU/RURAL,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,0.532
STATE ONLY,2.0,16.0,7.0,FIRST CALL,45-49,BLACK,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,MODERATE,18-64,STATE,JUNEAU/RURAL,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,0.517
STATE ONLY,2.0,16.0,8.0,FIRST CALL,18-24,WHITE,MALE,OTHER,APPROVE,FAVORABLE,YOUNG,WOULDNOTVOTE,YES,YES,NOVOTE,BETTER,APP/FAV,ELSE,PROTESTANT,OVER100K,MODERATE,18-64,STATE,JUNEAU/RURAL,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,0.374
STATE ONLY,2.0,16.0,9.0,FIRST CALL,40-44,WHITE,MALE,NADER,DISAPPR,UNFAVORABLE,OTHER,BUSH,YES,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,NONE,30-50K,MODERATE,18-64,STATE,JUNEAU/RURAL,30-44,40-49,REPUBLICAN,40-49,NONE,0.458
STATE ONLY,2.0,16.0,10.0,FIRST CALL,50-59,WHITE,FEMALE,NADER,DISAPPR,UNFAVORABLE,OTHER,WOULDNOTVOTE,YES,NO,PEROT,WORSE,DIS/UNFAV,ELSE,PROTESTANT,15-30K,LIBERAL,18-64,STATE,JUNEAU/RURAL,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,0.427
STATE ONLY,2.0,16.0,11.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,OMITS,UNFAVORABLE,YOUNG,BUSH,YES,YES,NOVOTE,BETTER,OMITS,REPUBLCN,ELSE,75-100K,MODERATE,18-64,STATE,JUNEAU/RURAL,30-44,30-39,REPUBLICAN,30-39,OTHER,0.58
STATE ONLY,2.0,16.0,12.0,FIRST CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,YES,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,NONE,50-75K,MODERATE,65+,STATE,JUNEAU/RURAL,60+,60+,REPUBLICAN,65+,NONE,0.752
STATE ONLY,2.0,16.0,13.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,OMITS,UNFAVORABLE,YOUNG,BUSH,YES,NO,DOLE,SAME,OMITS,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,STATE,JUNEAU/RURAL,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,0.483
STATE ONLY,2.0,16.0,14.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,YOUNG,BUSH,NO,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,65+,STATE,JUNEAU/RURAL,60+,60+,REPUBLICAN,65+,PROT/CHRIST,0.769
STATE ONLY,2.0,16.0,15.0,SECOND CALL,25-29,WHITE,MALE,NADER,DISAPPR,UNFAVORABLE,OTHER,WOULDNOTVOTE,YES,NO,PEROT,WORSE,DIS/UNFAV,ELSE,ELSE,LESS15K,LIBERAL,18-64,STATE,JUNEAU/RURAL,18-29,25-29,IND/OTHER,25-29,OTHER,0.501
STATE ONLY,2.0,16.0,16.0,SECOND CALL,40-44,WHITE,FEMALE,NADER,APPROVE,FAVORABLE,GREENE,GORE,YES,NO,OTHER,BETTER,APP/FAV,DEMOCRAT,ELSE,LESS15K,LIBERAL,18-64,STATE,JUNEAU/RURAL,30-44,40-49,DEMOCRAT,40-49,OTHER,0.3
STATE ONLY,2.0,16.0,17.0,SECOND CALL,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,GREENE,GORE,YES,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,LIBERAL,18-64,STATE,JUNEAU/RURAL,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,0.585
