VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,HOU,XWAY2000,ISSUE,X6VOTE,FINSIT,JOBPERS,SSEXFEEL,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,46.0,72.0,2.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,EDUCATION,NOVOTE,BETTER,DIS/UNFAV,ANGRY,INDEPEND,SOMCOL/ASSOC,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.379
STATE ONLY,46.0,72.0,3.0,FIRST CALL,60-64,WHITE,MALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,DIAMOND,GORE,MEDICARE/RX,CLINTON,SAME,APP/FAV,ENTHUSIASTIC,INDEPEND,POSTGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,0.78
STATE ONLY,46.0,72.0,4.0,FIRST CALL,30-39,WHITE,MALE,GORE,JEFFORDS,POLLINA,APPROVE,UNFAVORABLE,SANDERS,GORE,EDUCATION,CLINTON,BETTER,APP/UNFAV,SUPPORTIVE,DEMOCRAT,COLGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.7590000000000001
STATE ONLY,46.0,72.0,5.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,GORE,TAXES,CLINTON,WORSE,DIS/UNFAV,ANGRY,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.518
STATE ONLY,46.0,72.0,6.0,FIRST CALL,75+,WHITE,FEMALE,GORE,JEFFORDS,DWYER,APPROVE,UNFAVORABLE,KERIN,GORE,WORLDAFFAIRS,DOLE,BETTER,APP/UNFAV,OPPOSED,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,75-100K,MODERATE,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.317
STATE ONLY,46.0,72.0,7.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,SOCIALSECUR,DOLE,SAME,DIS/UNFAV,SUPPORTIVE,INDEPEND,HSGRAD,PROTESTANT,,MODERATE,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.199
STATE ONLY,46.0,72.0,8.0,FIRST CALL,65-74,WHITE,MALE,BUSH,JEFFORDS,DWYER,APPROVE,UNFAVORABLE,KERIN,BUSH,ECON/JOBS,PEROT,SAME,APP/UNFAV,SUPPORTIVE,REPUBLCN,SOMCOL/ASSOC,ELSE,,MODERATE,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,REPUBLICAN,65+,OTHER,,,1.2550000000000001
STATE ONLY,46.0,72.0,9.0,FIRST CALL,60-64,WHITE,MALE,BUSH,JEFFORDS,DWYER,APPROVE,UNFAVORABLE,KERIN,BUSH,MEDICARE/RX,DOLE,WORSE,APP/UNFAV,ANGRY,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.2550000000000001
STATE ONLY,46.0,72.0,10.0,FIRST CALL,50-59,WHITE,FEMALE,,FLANAGAN,DEAN,APPROVE,OMITS,DIAMOND,OMITS,HEALTHCARE,OMITS,BETTER,OMITS,OMITS,INDEPEND,COLGRAD,CATHOLIC,,LIBERAL,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.841
STATE ONLY,46.0,72.0,11.0,FIRST CALL,50-59,WHITE,MALE,BUSH,HUBBARD,DWYER,APPROVE,UNFAVORABLE,KERIN,BUSH,TAXES,DOLE,WORSE,APP/UNFAV,OPPOSED,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.9570000000000001
STATE ONLY,46.0,72.0,12.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,SANDERS,BUSH,OMITS,PEROT,WORSE,DIS/UNFAV,ANGRY,INDEPEND,COLGRAD,,30-50K,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,IND/OTHER,50-64,,,,1.5110000000000001
STATE ONLY,46.0,72.0,13.0,FIRST CALL,65-74,WHITE,MALE,BUSH,JEFFORDS,DEAN,DISAPPR,UNFAVORABLE,SANDERS,BUSH,WORLDAFFAIRS,DOLE,SAME,DIS/UNFAV,ANGRY,REPUBLCN,POSTGRAD,PROTESTANT,30-50K,CONSERV,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.357
STATE ONLY,46.0,72.0,14.0,FIRST CALL,75+,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,UNFAVORABLE,SANDERS,GORE,WORLDAFFAIRS,CLINTON,SAME,APP/UNFAV,ENTHUSIASTIC,DEMOCRAT,COLGRAD,JEWISH,15-30K,LIBERAL,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,DEMOCRAT,65+,JEWISH,,,1.079
STATE ONLY,46.0,72.0,15.0,FIRST CALL,65-74,WHITE,FEMALE,,HUBBARD,,APPROVE,UNFAVORABLE,KERIN,BUSH,OMITS,DOLE,SAME,APP/UNFAV,SUPPORTIVE,INDEPEND,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.852
STATE ONLY,46.0,72.0,16.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,UNFAVORABLE,SANDERS,GORE,HEALTHCARE,CLINTON,SAME,APP/UNFAV,SUPPORTIVE,DEMOCRAT,HSGRAD,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.244
STATE ONLY,46.0,72.0,17.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,,DEAN,OMITS,OMITS,,BUSH,OMITS,OTHER,BETTER,OMITS,SUPPORTIVE,DEMOCRAT,POSTGRAD,,,LIBERAL,18-64,STATE,COMPLETE,GREENMOUNTS,60+,60+,DEMOCRAT,50-64,,,,1.161
STATE ONLY,46.0,72.0,18.0,FIRST CALL,75+,WHITE,MALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,OMITS,DOLE,WORSE,DIS/UNFAV,ANGRY,REPUBLCN,HSGRAD,PROTESTANT,LESS15K,CONSERV,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.2550000000000001
STATE ONLY,46.0,72.0,19.0,FIRST CALL,60-64,WHITE,MALE,GORE,HUBBARD,OTHER,OMITS,OMITS,KERIN,OMITS,OMITS,OMITS,OMITS,,OMITS,,,,,,18-64,STATE,NOTCOMPLETE,GREENMOUNTS,60+,60+,,50-64,,,,2.355
STATE ONLY,46.0,72.0,20.0,FIRST CALL,65-74,WHITE,MALE,GORE,JEFFORDS,DWYER,APPROVE,UNFAVORABLE,SANDERS,GORE,SOCIALSECUR,CLINTON,WORSE,APP/UNFAV,ANGRY,INDEPEND,NOHS,NONE,15-30K,MODERATE,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,IND/OTHER,65+,NONE,,,1.516
STATE ONLY,46.0,72.0,21.0,FIRST CALL,65-74,WHITE,MALE,GORE,FLANAGAN,DWYER,DISAPPR,UNFAVORABLE,KERIN,GORE,MEDICARE/RX,DOLE,SAME,DIS/UNFAV,OPPOSED,INDEPEND,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.046
STATE ONLY,46.0,72.0,22.0,FIRST CALL,50-59,OTHER,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,WORLDAFFAIRS,CLINTON,BETTER,APP/FAV,ENTHUSIASTIC,DEMOCRAT,COLGRAD,ELSE,15-30K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,DEMOCRAT,50-64,OTHER,,,1.244
STATE ONLY,46.0,72.0,23.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,EDUCATION,CLINTON,WORSE,APP/FAV,ENTHUSIASTIC,DEMOCRAT,POSTGRAD,NONE,30-50K,LIBERAL,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,30-39,DEMOCRAT,30-39,NONE,,,1.244
STATE ONLY,46.0,72.0,24.0,FIRST CALL,50-59,WHITE,MALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,OMITS,CLINTON,SAME,APP/FAV,ENTHUSIASTIC,DEMOCRAT,NOHS,CATHOLIC,15-30K,LIBERAL,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,1.3
STATE ONLY,46.0,72.0,25.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,WORLDAFFAIRS,DOLE,SAME,DIS/UNFAV,SUPPORTIVE,REPUBLCN,COLGRAD,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,1.379
STATE ONLY,46.0,72.0,26.0,FIRST CALL,50-59,WHITE,MALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,DIAMOND,GORE,SOCIALSECUR,CLINTON,BETTER,APP/FAV,SUPPORTIVE,DEMOCRAT,HSGRAD,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.899
STATE ONLY,46.0,72.0,27.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,SANDERS,BUSH,SOCIALSECUR,DOLE,WORSE,DIS/UNFAV,ANGRY,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,CONSERV,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.313
STATE ONLY,46.0,72.0,28.0,FIRST CALL,75+,WHITE,FEMALE,GORE,JEFFORDS,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,SOCIALSECUR,CLINTON,SAME,APP/FAV,ANGRY,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.426
STATE ONLY,46.0,72.0,29.0,FIRST CALL,65-74,WHITE,MALE,GORE,JEFFORDS,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,SOCIALSECUR,DOLE,SAME,APP/FAV,ENTHUSIASTIC,INDEPEND,HSGRAD,PROTESTANT,30-50K,LIBERAL,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.494
STATE ONLY,46.0,72.0,30.0,FIRST CALL,50-59,WHITE,MALE,BUSH,JEFFORDS,DWYER,APPROVE,UNFAVORABLE,SANDERS,BUSH,OMITS,DOLE,BETTER,APP/UNFAV,OPPOSED,REPUBLCN,HSGRAD,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.583
STATE ONLY,46.0,72.0,31.0,FIRST CALL,75+,WHITE,MALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,OMITS,DOLE,SAME,DIS/UNFAV,ANGRY,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.2550000000000001
STATE ONLY,46.0,72.0,32.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,SANDERS,GORE,WORLDAFFAIRS,CLINTON,SAME,APP/UNFAV,ENTHUSIASTIC,DEMOCRAT,COLGRAD,JEWISH,,LIBERAL,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,DEMOCRAT,65+,JEWISH,,,1.426
STATE ONLY,46.0,72.0,33.0,SECOND CALL,40-44,WHITE,MALE,NADER,HUBBARD,POLLINA,APPROVE,UNFAVORABLE,SANDERS,GORE,HEALTHCARE,CLINTON,SAME,APP/UNFAV,SUPPORTIVE,INDEPEND,COLGRAD,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.6320000000000001
STATE ONLY,46.0,72.0,34.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,JEFFORDS,DEAN,OMITS,OMITS,SANDERS,GORE,OMITS,CLINTON,BETTER,OMITS,ENTHUSIASTIC,DEMOCRAT,COLGRAD,NONE,15-30K,LIBERAL,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,40-49,DEMOCRAT,40-49,NONE,,,1.641
STATE ONLY,46.0,72.0,35.0,SECOND CALL,75+,WHITE,MALE,BUSH,FLANAGAN,DWYER,DISAPPR,UNFAVORABLE,SANDERS,BUSH,TAXES,DOLE,SAME,DIS/UNFAV,SUPPORTIVE,INDEPEND,POSTGRAD,NONE,75-100K,MODERATE,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,IND/OTHER,65+,NONE,,,1.041
STATE ONLY,46.0,72.0,36.0,SECOND CALL,45-49,WHITE,MALE,BUSH,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,BUSH,HEALTHCARE,CLINTON,BETTER,APP/FAV,OPPOSED,DEMOCRAT,HSGRAD,NONE,50-75K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,40-49,DEMOCRAT,40-49,NONE,,,1.183
STATE ONLY,46.0,72.0,37.0,SECOND CALL,45-49,WHITE,MALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,HEALTHCARE,PEROT,SAME,DIS/UNFAV,OPPOSED,REPUBLCN,HSGRAD,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.444
STATE ONLY,46.0,72.0,38.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,JEFFORDS,POLLINA,DISAPPR,UNFAVORABLE,KERIN,BUSH,OMITS,DOLE,WORSE,DIS/UNFAV,OPPOSED,INDEPEND,POSTGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,60+,60+,IND/OTHER,50-64,CATHOLIC,,,1.21
STATE ONLY,46.0,72.0,39.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,KERIN,GORE,WORLDAFFAIRS,OTHER,SAME,APP/UNFAV,ENTHUSIASTIC,INDEPEND,COLGRAD,NONE,50-75K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,30-39,IND/OTHER,30-39,NONE,,,1.498
STATE ONLY,46.0,72.0,40.0,SECOND CALL,18-24,WHITE,MALE,GORE,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,SANDERS,GORE,SOCIALSECUR,CLINTON,BETTER,APP/UNFAV,SUPPORTIVE,INDEPEND,POSTGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,1.9100000000000001
STATE ONLY,46.0,72.0,41.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,,,OMITS,OMITS,SANDERS,BUSH,MEDICARE/RX,OMITS,OMITS,OMITS,OPPOSED,REPUBLCN,HSGRAD,NONE,15-30K,MODERATE,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,REPUBLICAN,65+,NONE,,,1.332
STATE ONLY,46.0,72.0,42.0,SECOND CALL,,WHITE,,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,DIAMOND,BUSH,OMITS,OMITS,SAME,DIS/UNFAV,OPPOSED,REPUBLCN,HSGRAD,PROTESTANT,,MODERATE,,STATE,COMPLETE,GREENMOUNTS,,,REPUBLICAN,,PROT/CHRIST,,,1.042
STATE ONLY,46.0,72.0,43.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,TAXES,NOVOTE,WORSE,DIS/UNFAV,ANGRY,REPUBLCN,POSTGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.272
STATE ONLY,46.0,72.0,44.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,APPROVE,UNFAVORABLE,SANDERS,BUSH,EDUCATION,PEROT,SAME,APP/UNFAV,SUPPORTIVE,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.5110000000000001
STATE ONLY,46.0,72.0,45.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,,DWYER,APPROVE,UNFAVORABLE,SANDERS,GORE,SOCIALSECUR,PEROT,SAME,APP/UNFAV,OPPOSED,REPUBLCN,HSGRAD,PROTESTANT,15-30K,CONSERV,65+,STATE,COMPLETE,GREENMOUNTS,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.333
STATE ONLY,46.0,72.0,46.0,THIRD CALL,30-39,WHITE,MALE,BUSH,,DWYER,OMITS,OMITS,KERIN,OMITS,TAXES,OMITS,OMITS,,OMITS,,,,,,18-64,STATE,NOTCOMPLETE,GREENMOUNTS,30-44,30-39,,30-39,,,,1.334
STATE ONLY,46.0,72.0,47.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,JEFFORDS,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,EDUCATION,CLINTON,BETTER,APP/FAV,ENTHUSIASTIC,DEMOCRAT,COLGRAD,ELSE,30-50K,LIBERAL,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,30-39,DEMOCRAT,30-39,OTHER,,,1.641
STATE ONLY,46.0,72.0,48.0,THIRD CALL,45-49,WHITE,FEMALE,NADER,JEFFORDS,DWYER,APPROVE,UNFAVORABLE,SANDERS,GORE,OMITS,CLINTON,BETTER,APP/UNFAV,SUPPORTIVE,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,15-30K,LIBERAL,18-64,STATE,COMPLETE,GREENMOUNTS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,2.334
STATE ONLY,46.0,72.0,49.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,TAXES,DOLE,BETTER,DIS/UNFAV,OPPOSED,REPUBLCN,HSGRAD,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.379
STATE ONLY,46.0,72.0,50.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,JEFFORDS,DEAN,OMITS,OMITS,OTHER,OMITS,TAXES,OMITS,OMITS,,OMITS,,,,,,18-64,STATE,NOTCOMPLETE,GREENMOUNTS,45-59,50-59,,50-64,,,,2.044
STATE ONLY,46.0,72.0,51.0,THIRD CALL,25-29,WHITE,FEMALE,BUCHANAN,FLANAGAN,POLLINA,APPROVE,FAVORABLE,SANDERS,GORE,WORLDAFFAIRS,CLINTON,WORSE,APP/FAV,ENTHUSIASTIC,DEMOCRAT,POSTGRAD,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,GREENMOUNTS,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,1.224
STATE ONLY,46.0,72.0,52.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,EDUCATION,CLINTON,WORSE,APP/FAV,SUPPORTIVE,DEMOCRAT,POSTGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.244
STATE ONLY,46.0,72.0,53.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,WORLDAFFAIRS,DOLE,SAME,DIS/UNFAV,OPPOSED,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,50-75K,LIBERAL,18-64,STATE,COMPLETE,GREENMOUNTS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,1.379
STATE ONLY,46.0,75.0,1.0,FIRST CALL,40-44,WHITE,MALE,BUSH,JEFFORDS,DEAN,APPROVE,FAVORABLE,KERIN,BUSH,ECON/JOBS,CLINTON,SAME,APP/FAV,SUPPORTIVE,REPUBLCN,HSGRAD,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,RUTLAND,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.47900000000000004
STATE ONLY,46.0,75.0,2.0,FIRST CALL,30-39,WHITE,MALE,BUSH,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,SANDERS,BUSH,ECON/JOBS,PEROT,SAME,DIS/UNFAV,OPPOSED,ELSE,SOMCOL/ASSOC,ELSE,30-50K,MODERATE,18-64,STATE,COMPLETE,RUTLAND,30-44,30-39,IND/OTHER,30-39,OTHER,,,0.532
STATE ONLY,46.0,75.0,3.0,FIRST CALL,30-39,WHITE,MALE,BUSH,JEFFORDS,DEAN,DISAPPR,UNFAVORABLE,KERIN,BUSH,WORLDAFFAIRS,DOLE,BETTER,DIS/UNFAV,SUPPORTIVE,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,RUTLAND,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.47900000000000004
STATE ONLY,46.0,75.0,4.0,FIRST CALL,18-24,WHITE,MALE,NADER,FLANAGAN,POLLINA,DISAPPR,UNFAVORABLE,SANDERS,WOULDNOTVOTE,HEALTHCARE,PEROT,BETTER,DIS/UNFAV,SUPPORTIVE,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,RUTLAND,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,0.809
STATE ONLY,46.0,75.0,5.0,FIRST CALL,30-39,WHITE,MALE,GORE,FLANAGAN,DEAN,APPROVE,FAVORABLE,DIAMOND,GORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,SUPPORTIVE,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,RUTLAND,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.379
STATE ONLY,46.0,75.0,6.0,FIRST CALL,30-39,WHITE,MALE,GORE,JEFFORDS,DWYER,DISAPPR,UNFAVORABLE,KERIN,BUSH,TAXES,DOLE,SAME,DIS/UNFAV,OPPOSED,REPUBLCN,POSTGRAD,CATHOLIC,50-75K,CONSERV,18-64,STATE,COMPLETE,RUTLAND,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.669
STATE ONLY,46.0,75.0,7.0,FIRST CALL,75+,WHITE,MALE,BUSH,JEFFORDS,DEAN,APPROVE,FAVORABLE,SANDERS,BUSH,EDUCATION,CLINTON,SAME,APP/FAV,OPPOSED,INDEPEND,NOHS,,LESS15K,CONSERV,65+,STATE,COMPLETE,RUTLAND,60+,60+,IND/OTHER,65+,,,,0.668
STATE ONLY,46.0,75.0,8.0,FIRST CALL,18-24,WHITE,FEMALE,NADER,FLANAGAN,POLLINA,DISAPPR,UNFAVORABLE,SANDERS,BUSH,HEALTHCARE,NOVOTE,SAME,DIS/UNFAV,ENTHUSIASTIC,INDEPEND,SOMCOL/ASSOC,NONE,30-50K,LIBERAL,18-64,STATE,COMPLETE,RUTLAND,18-29,18-24,IND/OTHER,18-24,NONE,,,0.738
STATE ONLY,46.0,75.0,9.0,FIRST CALL,30-39,WHITE,MALE,NADER,JEFFORDS,DEAN,DISAPPR,UNFAVORABLE,SANDERS,GORE,ECON/JOBS,OTHER,SAME,DIS/UNFAV,ENTHUSIASTIC,ELSE,COLGRAD,NONE,LESS15K,LIBERAL,18-64,STATE,COMPLETE,RUTLAND,30-44,30-39,IND/OTHER,30-39,NONE,,,0.616
STATE ONLY,46.0,75.0,10.0,FIRST CALL,30-39,WHITE,MALE,GORE,JEFFORDS,DEAN,APPROVE,FAVORABLE,SANDERS,GORE,WORLDAFFAIRS,CLINTON,BETTER,APP/FAV,ENTHUSIASTIC,DEMOCRAT,POSTGRAD,NONE,OVER100K,LIBERAL,18-64,STATE,COMPLETE,RUTLAND,30-44,30-39,DEMOCRAT,30-39,NONE,,,0.723
STATE ONLY,46.0,75.0,11.0,FIRST CALL,40-44,WHITE,MALE,GORE,JEFFORDS,DWYER,APPROVE,UNFAVORABLE,SANDERS,GORE,ECON/JOBS,NOVOTE,BETTER,APP/UNFAV,ENTHUSIASTIC,ELSE,HSGRAD,NONE,,MODERATE,18-64,STATE,COMPLETE,RUTLAND,30-44,40-49,IND/OTHER,40-49,NONE,,,0.733
STATE ONLY,46.0,75.0,12.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,JEFFORDS,DEAN,APPROVE,UNFAVORABLE,SANDERS,GORE,OMITS,DOLE,BETTER,APP/UNFAV,ENTHUSIASTIC,REPUBLCN,COLGRAD,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,RUTLAND,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.662
STATE ONLY,46.0,75.0,13.0,FIRST CALL,65-74,WHITE,MALE,BUSH,JEFFORDS,DEAN,DISAPPR,UNFAVORABLE,SANDERS,BUSH,ECON/JOBS,DOLE,BETTER,DIS/UNFAV,ENTHUSIASTIC,REPUBLCN,POSTGRAD,CATHOLIC,15-30K,MODERATE,65+,STATE,COMPLETE,RUTLAND,60+,60+,REPUBLICAN,65+,CATHOLIC,,,0.668
