VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,XWAY2000,GOVTDO,JEANCARN,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,UNION4,ABORTION,FINSIT,JOBPERS,WORK,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,GUN,WEIGHT
STATE ONLY,26.0,99.0,20.0,SECOND CALL,40-44,WHITE,MALE,OTHER,OTHER,,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,LESS,OMITS,SUBURBS,TAXES,HONEST,NO,DOLE,NONE,ALWYSILL,WORSE,DIS/UNFAV,YES,ELSE,SUBURBS,POSTGRAD,CATHOLIC,ONCEAWEEK,75-100K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,STLSUBURBS,30-44,40-49,IND/OTHER,40-49,CATHOLIC,OMITS,BOTH,ISSUES,,,OPPOSE,0.627
STATE ONLY,26.0,99.0,21.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,SUBURBS,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,NO,INDEPEND,SUBURBS,SOMCOL/ASSOC,JEWISH,ONCEAWEEK,,YES,NO,,65+,REDUCNATDEBT,STATE,COMPLETE,STLSUBURBS,60+,60+,IND/OTHER,65+,JEWISH,ONLYGORE,OMITS,PERSONALQUAL,,,SUPPORT,1.3760000000000001
STATE ONLY,26.0,99.0,22.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,CARNAHAN,TALENT,APPROVE,UNFAVORABLE,GORE,LESS,JEANCARNAHAN,SUBURBS,OMITS,HONEST,NO,CLINTON,NONE,ALWYSLGL,BETTER,APP/UNFAV,YES,DEMOCRAT,SUBURBS,POSTGRAD,PROTESTANT,AFEWAMONTH,75-100K,YES,NO,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,STLSUBURBS,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,BOTH,BOTH,ISSUES,,,SUPPORT,1.2790000000000001
STATE ONLY,26.0,99.0,23.0,THIRD CALL,65-74,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,SOCIALSECUR,HONEST,YES,DOLE,NONE,MOSTILL,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,POSTGRAD,PROTESTANT,AFEWAYEAR,75-100K,YES,NO,CONSERV,65+,CUTFEDINCTAX,STATE,COMPLETE,STLSUBURBS,60+,60+,REPUBLICAN,65+,PROT/CHRIST,ONLYBUSH,ONLYGORE,ISSUES,,,OPPOSE,1.484
STATE ONLY,26.0,99.0,24.0,THIRD CALL,50-59,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,EDUCATION,HONEST,OMITS,NOVOTE,NONE,MOSTLGL,WORSE,DIS/UNFAV,YES,INDEPEND,SUBURBS,COLGRAD,PROTESTANT,AFEWAMONTH,75-100K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,STLSUBURBS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,ONLYBUSH,ONLYGORE,ISSUES,,,OPPOSE,1.207
STATE ONLY,26.0,99.0,25.0,THIRD CALL,18-24,WHITE,MALE,GORE,CARNAHAN,TALENT,APPROVE,UNFAVORABLE,GORE,MORE,JEANCARNAHAN,SUBURBS,ECON/JOBS,CARES,NO,CLINTON,ME,MOSTILL,WORSE,APP/UNFAV,NO,INDEPEND,SUBURBS,SOMCOL/ASSOC,NONE,AFEWAYEAR,OVER100K,NO,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,STLSUBURBS,18-29,18-24,IND/OTHER,18-24,NONE,ONLYGORE,BOTH,ISSUES,,,SUPPORT,1.065
STATE ONLY,26.0,99.0,26.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,OMITS,GORE,MORE,JEANCARNAHAN,SUBURBS,EDUCATION,STRONGLEADER,NO,CLINTON,,ALWYSLGL,SAME,OMITS,NO,DEMOCRAT,SUBURBS,COLGRAD,JEWISH,AFEWAMONTH,75-100K,YES,YES,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,STLSUBURBS,45-59,40-49,DEMOCRAT,40-49,JEWISH,ONLYGORE,NEITHER,ISSUES,,,SUPPORT,1.116
STATE ONLY,26.0,99.0,27.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,EDUCATION,CARES,NO,DOLE,NONE,ALWYSILL,SAME,DIS/UNFAV,YES,REPUBLCN,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,15-30K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,STLSUBURBS,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,BOTH,BOTH,ISSUES,,,SUPPORT,1.0090000000000001
STATE ONLY,26.0,99.0,28.0,THIRD CALL,40-44,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,ECON/JOBS,LIKEABLE,NO,DOLE,SOMEONEELSE,MOSTLGL,BETTER,DIS/UNFAV,NO,REPUBLCN,SUBURBS,COLGRAD,PROTESTANT,AFEWAYEAR,OVER100K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,STLSUBURBS,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,SUPPORT,1.207
STATE ONLY,26.0,99.0,29.0,THIRD CALL,50-59,WHITE,FEMALE,,ASHCROFT,,DISAPPR,UNFAVORABLE,BUSH,OMITS,ASHCROFT,SUBURBS,OMITS,HONEST,NO,DOLE,NONE,OMITS,WORSE,DIS/UNFAV,YES,REPUBLCN,SUBURBS,POSTGRAD,CATHOLIC,MORETHAN1AWK,50-75K,YES,YES,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,STLSUBURBS,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,NEITHER,ONLYGORE,PERSONALQUAL,,,SUPPORT,1.164
STATE ONLY,26.0,99.0,30.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,WORLDAFFAIRS,HONEST,YES,DOLE,NONE,ALWYSILL,WORSE,DIS/UNFAV,,REPUBLCN,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,75-100K,YES,YES,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,STLSUBURBS,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,SUPPORT,1.209
STATE ONLY,26.0,99.0,31.0,THIRD CALL,45-49,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,EDUCATION,HONEST,YES,DOLE,NONE,MOSTILL,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,COLGRAD,PROTESTANT,ONCEAWEEK,50-75K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,STLSUBURBS,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,OMITS,ONLYGORE,ISSUES,,,OPPOSE,1.207
STATE ONLY,26.0,99.0,32.0,THIRD CALL,30-39,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,SOCIALSECUR,STRONGLEADER,OMITS,DOLE,NONE,ALWYSLGL,SAME,DIS/UNFAV,YES,REPUBLCN,SUBURBS,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,75-100K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,STLSUBURBS,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,SUPPORT,1.207
STATE ONLY,26.0,99.0,33.0,THIRD CALL,50-59,WHITE,MALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,TAXES,HONEST,YES,DOLE,NONE,MOSTLGL,SAME,DIS/UNFAV,YES,REPUBLCN,SUBURBS,COLGRAD,PROTESTANT,MORETHAN1AWK,OVER100K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,STLSUBURBS,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,BOTH,BOTH,PERSONALQUAL,,,SUPPORT,1.207
STATE ONLY,26.0,99.0,34.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,UNFAVORABLE,GORE,MORE,JEANCARNAHAN,SUBURBS,SOCIALSECUR,COMPLEXISSUE,NO,CLINTON,NONE,ALWYSLGL,BETTER,APP/UNFAV,NO,DEMOCRAT,SUBURBS,COLGRAD,JEWISH,AFEWAYEAR,75-100K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,STLSUBURBS,30-44,30-39,DEMOCRAT,30-39,JEWISH,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,1.116
STATE ONLY,26.0,99.0,35.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,CARNAHAN,TALENT,APPROVE,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,SOCIALSECUR,GOODJUDGMENT,YES,DOLE,NONE,ALWYSILL,BETTER,APP/UNFAV,YES,INDEPEND,SUBURBS,POSTGRAD,CATHOLIC,MORETHAN1AWK,75-100K,YES,NO,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,STLSUBURBS,45-59,50-59,IND/OTHER,50-64,CATHOLIC,BOTH,BOTH,PERSONALQUAL,,,OPPOSE,1.195
STATE ONLY,26.0,99.0,36.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,ASHCROFT,TALENT,DISAPPR,UNFAVORABLE,BUSH,LESS,ASHCROFT,SUBURBS,WORLDAFFAIRS,HONEST,YES,DOLE,NONE,ALWYSILL,SAME,DIS/UNFAV,YES,REPUBLCN,SUBURBS,COLGRAD,CATHOLIC,ONCEAWEEK,50-75K,YES,YES,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,STLSUBURBS,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,ONLYGORE,ONLYGORE,ISSUES,,,OPPOSE,1.209
STATE ONLY,26.0,107.0,1.0,FIRST CALL,25-29,BLACK,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,CITYOVER50K,ECON/JOBS,CARES,NO,CLINTON,ME,ALWYSLGL,BETTER,APP/FAV,YES,REPUBLCN,50-500K,HSGRAD,NONE,AFEWAMONTH,15-30K,NO,YES,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,STLOUISCITY,18-29,25-29,REPUBLICAN,25-29,NONE,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,SUPPORT,0.5740000000000001
STATE ONLY,26.0,107.0,2.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,CARNAHAN,HOLDEN,OMITS,OMITS,GORE,LESS,ASHCROFT,CITYOVER50K,HEALTHCARE,EXPERIENCE,NO,CLINTON,ME,ALWYSLGL,OMITS,OMITS,NO,DEMOCRAT,50-500K,NOHS,PROTESTANT,MORETHAN1AWK,LESS15K,YES,,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,STLOUISCITY,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,OMITS,ISSUES,,,SUPPORT,0.482
STATE ONLY,26.0,107.0,3.0,FIRST CALL,25-29,BLACK,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,OMITS,GORE,MORE,JEANCARNAHAN,CITYOVER50K,MEDICARE/RX,CARES,NO,CLINTON,SOMEONEELSE,ALWYSLGL,BETTER,OMITS,YES,DEMOCRAT,50-500K,NOHS,NONE,NEVER,LESS15K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,STLOUISCITY,18-29,25-29,DEMOCRAT,25-29,NONE,ONLYGORE,ONLYGORE,OMITS,,,SUPPORT,0.5740000000000001
STATE ONLY,26.0,107.0,4.0,FIRST CALL,40-44,BLACK,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,CITYOVER50K,OMITS,COMPLEXISSUE,NO,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,NONE,NEVER,15-30K,NO,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,STLOUISCITY,30-44,40-49,DEMOCRAT,40-49,NONE,ONLYGORE,BOTH,ISSUES,,,SUPPORT,0.596
STATE ONLY,26.0,107.0,5.0,FIRST CALL,45-49,BLACK,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,OMITS,GORE,OMITS,JEANCARNAHAN,CITYOVER50K,ECON/JOBS,CARES,YES,NOVOTE,ME,ALWYSLGL,BETTER,OMITS,YES,DEMOCRAT,50-500K,NOHS,NONE,MORETHAN1AWK,LESS15K,,NO,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,STLOUISCITY,45-59,40-49,DEMOCRAT,40-49,NONE,ONLYGORE,ONLYGORE,OMITS,,,SUPPORT,0.596
STATE ONLY,26.0,107.0,6.0,FIRST CALL,25-29,BLACK,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,UNFAVORABLE,GORE,MORE,JEANCARNAHAN,CITYOVER50K,EDUCATION,HONEST,NO,CLINTON,ME,OMITS,WORSE,APP/UNFAV,YES,DEMOCRAT,50-500K,NOHS,OTHERCHRIST,NEVER,LESS15K,NO,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,STLOUISCITY,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,ONLYGORE,ONLYGORE,OMITS,,,SUPPORT,0.712
STATE ONLY,26.0,107.0,7.0,FIRST CALL,50-59,BLACK,MALE,GORE,CARNAHAN,HOLDEN,OMITS,OMITS,OMITS,MORE,JEANCARNAHAN,CITYOVER50K,TAXES,LIKEABLE,NO,OMITS,ME,MOSTILL,OMITS,,,,50-500K,,,OMITS,,,,,18-64,OMITS,STATE,NOTCOMPLETE,STLOUISCITY,45-59,50-59,,50-64,,OMITS,OMITS,OMITS,,,SUPPORT,0.596
STATE ONLY,26.0,107.0,8.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,CITYOVER50K,HEALTHCARE,HONEST,NO,CLINTON,SOMEONEELSE,MOSTLGL,WORSE,APP/FAV,YES,DEMOCRAT,50-500K,HSGRAD,ELSE,AFEWAYEAR,LESS15K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,STLOUISCITY,45-59,40-49,DEMOCRAT,40-49,OTHER,ONLYGORE,BOTH,OMITS,,,SUPPORT,0.482
STATE ONLY,26.0,107.0,9.0,SECOND CALL,40-44,BLACK,FEMALE,GORE,CARNAHAN,HOLDEN,DISAPPR,UNFAVORABLE,GORE,MORE,JEANCARNAHAN,CITYOVER50K,EDUCATION,HONEST,OMITS,CLINTON,SOMEONEELSE,MOSTILL,SAME,DIS/UNFAV,YES,DEMOCRAT,50-500K,HSGRAD,NONE,ONCEAWEEK,LESS15K,,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,STLOUISCITY,30-44,40-49,DEMOCRAT,40-49,NONE,ONLYGORE,ONLYGORE,ISSUES,,,SUPPORT,0.482
STATE ONLY,26.0,107.0,10.0,SECOND CALL,45-49,BLACK,MALE,GORE,CARNAHAN,HOLDEN,DISAPPR,UNFAVORABLE,GORE,LESS,JEANCARNAHAN,CITYOVER50K,TAXES,STRONGLEADER,YES,CLINTON,MEANDSOMEONE,MOSTLGL,SAME,DIS/UNFAV,,REPUBLCN,50-500K,COLGRAD,NONE,NEVER,15-30K,NO,YES,MODERATE,18-64,OMITS,STATE,COMPLETE,STLOUISCITY,45-59,40-49,REPUBLICAN,40-49,NONE,OMITS,ONLYGORE,ISSUES,,,SUPPORT,0.596
STATE ONLY,26.0,107.0,11.0,SECOND CALL,65-74,BLACK,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,UNFAVORABLE,GORE,MORE,JEANCARNAHAN,CITYOVER50K,MEDICARE/RX,GOODJUDGMENT,YES,CLINTON,NONE,MOSTLGL,BETTER,APP/UNFAV,NO,DEMOCRAT,50-500K,COLGRAD,CATHOLIC,MORETHAN1AWK,15-30K,NO,NO,MODERATE,65+,SOCIALSECURI,STATE,COMPLETE,STLOUISCITY,60+,60+,DEMOCRAT,65+,CATHOLIC,ONLYBUSH,ONLYGORE,ISSUES,,,SUPPORT,0.606
STATE ONLY,26.0,107.0,12.0,SECOND CALL,45-49,BLACK,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,OMITS,GORE,MORE,JEANCARNAHAN,CITYOVER50K,HEALTHCARE,EXPERIENCE,NO,CLINTON,NONE,ALWYSLGL,SAME,OMITS,NO,DEMOCRAT,50-500K,HSGRAD,CATHOLIC,OMITS,,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,STLOUISCITY,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,OMITS,ONLYBUSH,PERSONALQUAL,,,SUPPORT,0.596
STATE ONLY,26.0,107.0,13.0,SECOND CALL,45-49,BLACK,MALE,GORE,CARNAHAN,HOLDEN,OMITS,OMITS,OMITS,MORE,JEANCARNAHAN,CITYOVER50K,MEDICARE/RX,HONEST,YES,OMITS,SOMEONEELSE,ALWYSLGL,OMITS,,,,50-500K,,,OMITS,,,,,18-64,OMITS,STATE,NOTCOMPLETE,STLOUISCITY,45-59,40-49,,40-49,,OMITS,OMITS,OMITS,,,SUPPORT,0.596
STATE ONLY,26.0,107.0,14.0,SECOND CALL,25-29,WHITE,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,CITYOVER50K,EDUCATION,COMPLEXISSUE,YES,CLINTON,SOMEONEELSE,MOSTLGL,WORSE,APP/FAV,YES,DEMOCRAT,50-500K,HSGRAD,CATHOLIC,MORETHAN1AWK,75-100K,NO,YES,MODERATE,18-64,OMITS,STATE,COMPLETE,STLOUISCITY,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,ONLYGORE,BOTH,ISSUES,,,SUPPORT,1.173
STATE ONLY,26.0,107.0,15.0,SECOND CALL,45-49,BLACK,MALE,GORE,CARNAHAN,HOLDEN,DISAPPR,FAVORABLE,GORE,MORE,JEANCARNAHAN,CITYOVER50K,EDUCATION,COMPLEXISSUE,YES,CLINTON,ME,ALWYSLGL,BETTER,DIS/FAV,YES,DEMOCRAT,50-500K,NOHS,PROTESTANT,MORETHAN1AWK,LESS15K,,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,STLOUISCITY,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,ONLYGORE,ISSUES,,,SUPPORT,0.596
STATE ONLY,26.0,107.0,16.0,SECOND CALL,45-49,BLACK,FEMALE,GORE,CARNAHAN,HOLDEN,DISAPPR,FAVORABLE,GORE,LESS,JEANCARNAHAN,CITYOVER50K,HEALTHCARE,COMPLEXISSUE,YES,DOLE,ME,MOSTLGL,BETTER,DIS/FAV,YES,DEMOCRAT,50-500K,NOHS,NONE,MORETHAN1AWK,LESS15K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,STLOUISCITY,45-59,40-49,DEMOCRAT,40-49,NONE,ONLYGORE,ONLYGORE,ISSUES,,,SUPPORT,0.482
STATE ONLY,26.0,107.0,17.0,SECOND CALL,25-29,BLACK,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,CITYOVER50K,WORLDAFFAIRS,OMITS,YES,CLINTON,ME,ALWYSLGL,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,HSGRAD,NONE,OMITS,LESS15K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,STLOUISCITY,18-29,25-29,DEMOCRAT,25-29,NONE,ONLYGORE,ONLYGORE,ISSUES,,,SUPPORT,0.712
STATE ONLY,26.0,107.0,18.0,SECOND CALL,45-49,BLACK,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,LESS,JEANCARNAHAN,CITYOVER50K,WORLDAFFAIRS,COMPLEXISSUE,YES,NOVOTE,ME,ALWYSLGL,WORSE,APP/FAV,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,NONE,MORETHAN1AWK,LESS15K,NO,NO,LIBERAL,18-64,OMITS,STATE,COMPLETE,STLOUISCITY,45-59,40-49,DEMOCRAT,40-49,NONE,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,0.482
STATE ONLY,26.0,108.0,2.0,FIRST CALL,30-39,BLACK,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,CITYOVER50K,ECON/JOBS,COMPLEXISSUE,NO,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,ELSE,AFEWAYEAR,30-50K,NO,YES,MODERATE,18-64,OTHRPROGRAMS,STATE,COMPLETE,STLOUISCITY,30-44,30-39,DEMOCRAT,30-39,OTHER,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,OPPOSE,0.428
STATE ONLY,26.0,108.0,3.0,FIRST CALL,75+,BLACK,,GORE,CARNAHAN,HOLDEN,DISAPPR,FAVORABLE,GORE,MORE,JEANCARNAHAN,CITYOVER50K,MEDICARE/RX,CARES,YES,CLINTON,NONE,ALWYSILL,BETTER,DIS/FAV,NO,DEMOCRAT,50-500K,HSGRAD,OTHERCHRIST,MORETHAN1AWK,30-50K,NO,YES,LIBERAL,65+,CUTFEDINCTAX,STATE,COMPLETE,STLOUISCITY,60+,60+,DEMOCRAT,65+,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,0.436
STATE ONLY,26.0,108.0,4.0,FIRST CALL,75+,BLACK,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,CITYOVER50K,MEDICARE/RX,COMPLEXISSUE,NO,CLINTON,SOMEONEELSE,ALWYSILL,SAME,APP/FAV,YES,DEMOCRAT,50-500K,NOHS,OTHERCHRIST,ONCEAWEEK,50-75K,YES,NO,MODERATE,65+,SOCIALSECURI,STATE,COMPLETE,STLOUISCITY,60+,60+,DEMOCRAT,65+,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,OPPOSE,0.436
STATE ONLY,26.0,108.0,5.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,WOULDNOTVOTE,MORE,WOULDNOTVOTE,CITYOVER50K,SOCIALSECUR,OMITS,NO,CLINTON,SOMEONEELSE,MOSTILL,SAME,APP/FAV,YES,DEMOCRAT,50-500K,COLGRAD,OTHERCHRIST,MORETHAN1AWK,15-30K,NO,NO,MODERATE,65+,SOCIALSECURI,STATE,COMPLETE,STLOUISCITY,60+,60+,DEMOCRAT,65+,PROT/CHRIST,NEITHER,BOTH,ISSUES,,,SUPPORT,0.436
STATE ONLY,26.0,108.0,6.0,FIRST CALL,40-44,BLACK,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,CITYOVER50K,TAXES,COMPLEXISSUE,NO,CLINTON,SOMEONEELSE,ALWYSILL,SAME,APP/FAV,YES,DEMOCRAT,50-500K,COLGRAD,OTHERCHRIST,MORETHAN1AWK,50-75K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,STLOUISCITY,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,ONLYGORE,ISSUES,,,OPPOSE,0.342
STATE ONLY,26.0,108.0,7.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,OMITS,GORE,MORE,JEANCARNAHAN,CITYOVER50K,MEDICARE/RX,CARES,YES,CLINTON,NONE,MOSTLGL,SAME,OMITS,NO,DEMOCRAT,50-500K,POSTGRAD,OTHERCHRIST,MORETHAN1AWK,LESS15K,NO,NO,CONSERV,65+,CUTFEDINCTAX,STATE,COMPLETE,STLOUISCITY,60+,60+,DEMOCRAT,65+,PROT/CHRIST,ONLYGORE,BOTH,PERSONALQUAL,,,OPPOSE,0.436
STATE ONLY,26.0,108.0,8.0,FIRST CALL,65-74,BLACK,MALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,CITYOVER50K,MEDICARE/RX,COMPLEXISSUE,OMITS,CLINTON,,OMITS,BETTER,APP/FAV,NO,DEMOCRAT,50-500K,NOHS,PROTESTANT,NEVER,,YES,NO,LIBERAL,65+,SOCIALSECURI,STATE,COMPLETE,STLOUISCITY,60+,60+,DEMOCRAT,65+,PROT/CHRIST,ONLYGORE,ONLYGORE,ISSUES,,,OPPOSE,0.542
STATE ONLY,26.0,108.0,9.0,FIRST CALL,60-64,BLACK,FEMALE,GORE,CARNAHAN,HOLDEN,APPROVE,FAVORABLE,GORE,MORE,JEANCARNAHAN,CITYOVER50K,MEDICARE/RX,EXPERIENCE,NO,CLINTON,NONE,ALWYSLGL,SAME,APP/FAV,NO,DEMOCRAT,50-500K,HSGRAD,PROTESTANT,AFEWAYEAR,LESS15K,NO,NO,LIBERAL,18-64,OTHRPROGRAMS,STATE,COMPLETE,STLOUISCITY,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYGORE,PERSONALQUAL,,,SUPPORT,0.436
STATE ONLY,26.0,108.0,10.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,CARNAHAN,,APPROVE,FAVORABLE,GORE,OMITS,JEANCARNAHAN,CITYOVER50K,SOCIALSECUR,OMITS,OMITS,CLINTON,NONE,OMITS,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,NOHS,,NEVER,,NO,NO,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,STLOUISCITY,45-59,50-59,DEMOCRAT,50-64,,ONLYGORE,ONLYGORE,OMITS,,,OMITS,0.372
