VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,TIME,CLINTON,BCPERSON,XWAY2000,ISSUE,QUAL,RELRIGHT,X6VOTE,FINSIT,JOBPERS,BCRUN,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,4.0,92.0,40.0,THIRD CALL,40-44,WHITE,MALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,EDUCATION,CARES,YES,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.287
STATE ONLY,4.0,92.0,41.0,THIRD CALL,,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,OMITS,HONEST,NO,DOLE,SAME,DIS/UNFAV,NO,REPUBLCN,COLGRAD,PROTESTANT,75-100K,MODERATE,,STATE,COMPLETE,LITTLEROCK,,,REPUBLICAN,,PROT/CHRIST,,,1.241
STATE ONLY,4.0,92.0,42.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,WORLDAFFAIRS,GOODJUDGMENT,NO,DOLE,SAME,DIS/UNFAV,NO,REPUBLCN,HSGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.241
STATE ONLY,4.0,92.0,43.0,THIRD CALL,45-49,WHITE,MALE,BUSH,BEFORE,APPROVE,FAVORABLE,BUSH,MEDICARE/RX,STRONGLEADER,NO,CLINTON,SAME,APP/FAV,NO,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.287
STATE ONLY,4.0,92.0,44.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,LASTWEEK,DISAPPR,UNFAVORABLE,BUSH,TAXES,HONEST,YES,OMITS,SAME,DIS/UNFAV,NO,INDEPEND,HSGRAD,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,COMPLETE,LITTLEROCK,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,1.071
STATE ONLY,4.0,92.0,45.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,LAST.MONTH,APPROVE,FAVORABLE,BUSH,EDUCATION,CARES,NO,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,75-100K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,1.071
STATE ONLY,4.0,92.0,46.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,LAST.3DAYS,APPROVE,UNFAVORABLE,GORE,OMITS,HONEST,YES,CLINTON,BETTER,APP/UNFAV,YES,INDEPEND,HSGRAD,PROTESTANT,50-75K,LIBERAL,18-64,STATE,COMPLETE,LITTLEROCK,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.123
STATE ONLY,4.0,92.0,47.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,LAST.3DAYS,APPROVE,FAVORABLE,GORE,WORLDAFFAIRS,GOODJUDGMENT,NO,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,POSTGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.377
STATE ONLY,4.0,92.0,48.0,THIRD CALL,45-49,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,ECON/JOBS,CARES,NO,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,COLGRAD,NONE,50-75K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,45-59,40-49,DEMOCRAT,40-49,NONE,,,1.164
STATE ONLY,4.0,92.0,49.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,BEFORE,OMITS,UNFAVORABLE,GORE,ECON/JOBS,HONEST,OMITS,CLINTON,SAME,OMITS,OMITS,INDEPEND,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.123
STATE ONLY,4.0,92.0,50.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,EDUCATION,COMPLEXISSUE,YES,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,POSTGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,LITTLEROCK,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.241
STATE ONLY,4.0,92.0,51.0,THIRD CALL,40-44,WHITE,MALE,GORE,LAST.3DAYS,APPROVE,UNFAVORABLE,GORE,ECON/JOBS,EXPERIENCE,YES,CLINTON,WORSE,APP/UNFAV,YES,INDEPEND,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.164
STATE ONLY,4.0,92.0,52.0,THIRD CALL,30-39,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,ECON/JOBS,STRONGLEADER,YES,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,HSGRAD,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.164
STATE ONLY,4.0,92.0,53.0,THIRD CALL,18-24,WHITE,MALE,GORE,LASTWEEK,APPROVE,UNFAVORABLE,GORE,ECON/JOBS,CARES,YES,NOVOTE,BETTER,APP/UNFAV,YES,DEMOCRAT,NOHS,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,COMPLETE,LITTLEROCK,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,1.004
STATE ONLY,4.0,95.0,1.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,BEFORE,APPROVE,UNFAVORABLE,GORE,MEDICARE/RX,OMITS,NO,CLINTON,SAME,APP/UNFAV,YES,DEMOCRAT,NOHS,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,LITTLEROCK,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.7610000000000001
STATE ONLY,4.0,95.0,2.0,FIRST CALL,65-74,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,OMITS,OMITS,NO,CLINTON,WORSE,APP/FAV,YES,DEMOCRAT,HSGRAD,PROTESTANT,LESS15K,LIBERAL,65+,STATE,COMPLETE,LITTLEROCK,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.824
STATE ONLY,4.0,95.0,3.0,FIRST CALL,50-59,WHITE,MALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,WORLDAFFAIRS,HONEST,YES,DOLE,SAME,DIS/UNFAV,NO,INDEPEND,SOMCOL/ASSOC,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,LITTLEROCK,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.6440000000000001
STATE ONLY,4.0,95.0,4.0,FIRST CALL,30-39,WHITE,MALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,TAXES,HONEST,YES,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,COLGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,LITTLEROCK,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,1.6440000000000001
STATE ONLY,4.0,95.0,5.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,MEDICARE/RX,GOODJUDGMENT,NO,CLINTON,BETTER,APP/UNFAV,YES,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,15-30K,MODERATE,65+,STATE,COMPLETE,LITTLEROCK,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.7610000000000001
STATE ONLY,4.0,95.0,6.0,FIRST CALL,40-44,OTHER,MALE,NADER,BEFORE,APPROVE,FAVORABLE,GORE,SOCIALSECUR,GOODJUDGMENT,NO,PEROT,BETTER,APP/FAV,YES,DEMOCRAT,SOMCOL/ASSOC,ELSE,50-75K,CONSERV,18-64,STATE,COMPLETE,LITTLEROCK,30-44,40-49,DEMOCRAT,40-49,OTHER,,,0.732
STATE ONLY,4.0,95.0,7.0,FIRST CALL,30-39,WHITE,FEMALE,BUCHANAN,LAST.3DAYS,APPROVE,UNFAVORABLE,WOULDNOTVOTE,ECON/JOBS,COMPLEXISSUE,YES,DOLE,SAME,APP/UNFAV,NO,INDEPEND,HSGRAD,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,COMPLETE,LITTLEROCK,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.937
STATE ONLY,4.0,95.0,8.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,LAST.MONTH,APPROVE,FAVORABLE,GORE,ECON/JOBS,COMPLEXISSUE,YES,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,COLGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,STATE,COMPLETE,LITTLEROCK,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.195
STATE ONLY,4.0,95.0,9.0,FIRST CALL,45-49,WHITE,,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,HEALTHCARE,HONEST,OMITS,PEROT,WORSE,DIS/UNFAV,NO,INDEPEND,HSGRAD,CATHOLIC,15-30K,CONSERV,18-64,STATE,COMPLETE,LITTLEROCK,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,1.586
STATE ONLY,4.0,95.0,10.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,SOCIALSECUR,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,NOHS,,50-75K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,45-59,50-59,DEMOCRAT,50-64,,,,1.435
STATE ONLY,4.0,95.0,11.0,FIRST CALL,30-39,WHITE,MALE,GORE,LAST.MONTH,APPROVE,FAVORABLE,GORE,ECON/JOBS,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,SOMCOL/ASSOC,NONE,75-100K,LIBERAL,18-64,STATE,COMPLETE,LITTLEROCK,30-44,30-39,DEMOCRAT,30-39,NONE,,,1.488
STATE ONLY,4.0,95.0,12.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,LAST.MONTH,APPROVE,FAVORABLE,GORE,SOCIALSECUR,EXPERIENCE,YES,CLINTON,SAME,APP/FAV,NO,DEMOCRAT,HSGRAD,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,LITTLEROCK,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.435
STATE ONLY,4.0,95.0,13.0,FIRST CALL,45-49,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,ECON/JOBS,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,HSGRAD,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.488
STATE ONLY,4.0,95.0,14.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,TAXES,COMPLEXISSUE,NO,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,POSTGRAD,PROTESTANT,50-75K,LIBERAL,18-64,STATE,COMPLETE,LITTLEROCK,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,1.239
STATE ONLY,4.0,95.0,15.0,FIRST CALL,30-39,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,SOCIALSECUR,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,COLGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.488
STATE ONLY,4.0,95.0,16.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,OMITS,OMITS,YES,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,HSGRAD,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,COMPLETE,LITTLEROCK,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.435
STATE ONLY,4.0,95.0,17.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,HEALTHCARE,COMPLEXISSUE,NO,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,POSTGRAD,NONE,30-50K,LIBERAL,18-64,STATE,COMPLETE,LITTLEROCK,45-59,40-49,DEMOCRAT,40-49,NONE,,,1.435
STATE ONLY,4.0,95.0,18.0,FIRST CALL,75+,WHITE,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,SOCIALSECUR,EXPERIENCE,YES,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,HSGRAD,CATHOLIC,,LIBERAL,65+,STATE,COMPLETE,LITTLEROCK,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.7610000000000001
STATE ONLY,4.0,95.0,19.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,LAST.3DAYS,OMITS,UNFAVORABLE,BUSH,WORLDAFFAIRS,LIKEABLE,NO,DOLE,BETTER,OMITS,NO,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,COMPLETE,LITTLEROCK,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,1.369
STATE ONLY,4.0,95.0,20.0,SECOND CALL,50-59,BLACK,MALE,BUSH,BEFORE,APPROVE,UNFAVORABLE,BUSH,HEALTHCARE,HONEST,YES,DOLE,SAME,APP/UNFAV,NO,ELSE,HSGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,LITTLEROCK,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,1.368
STATE ONLY,4.0,95.0,21.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,BEFORE,OMITS,OMITS,OMITS,OMITS,OMITS,YES,OMITS,OMITS,,OMITS,,,,,,18-64,STATE,NOTCOMPLETE,LITTLEROCK,45-59,40-49,,40-49,,,,1.586
STATE ONLY,4.0,95.0,22.0,SECOND CALL,40-44,WHITE,MALE,GORE,LASTWEEK,APPROVE,UNFAVORABLE,GORE,ECON/JOBS,COMPLEXISSUE,YES,CLINTON,BETTER,APP/UNFAV,NO,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.488
STATE ONLY,4.0,95.0,23.0,SECOND CALL,18-24,BLACK,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,SOCIALSECUR,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,NOHS,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,1.069
STATE ONLY,4.0,95.0,24.0,SECOND CALL,40-44,WHITE,MALE,BUSH,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,SOCIALSECUR,GOODJUDGMENT,NO,NOVOTE,BETTER,DIS/UNFAV,NO,INDEPEND,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.6440000000000001
STATE ONLY,4.0,95.0,25.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,OMITS,OMITS,NO,DOLE,SAME,DIS/UNFAV,NO,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,CONSERV,65+,STATE,COMPLETE,LITTLEROCK,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.945
STATE ONLY,4.0,95.0,26.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,FAVORABLE,BUSH,WORLDAFFAIRS,HONEST,YES,CLINTON,BETTER,DIS/FAV,NO,INDEPEND,HSGRAD,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,COMPLETE,LITTLEROCK,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,1.369
STATE ONLY,4.0,95.0,27.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,TAXES,HONEST,YES,DOLE,SAME,DIS/UNFAV,NO,INDEPEND,HSGRAD,PROTESTANT,15-30K,CONSERV,18-64,STATE,COMPLETE,LITTLEROCK,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.945
STATE ONLY,4.0,95.0,28.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,ECON/JOBS,EXPERIENCE,OMITS,CLINTON,BETTER,APP/FAV,YES,INDEPEND,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,1.239
STATE ONLY,4.0,95.0,29.0,THIRD CALL,45-49,WHITE,MALE,GORE,LAST.3DAYS,APPROVE,UNFAVORABLE,GORE,ECON/JOBS,EXPERIENCE,NO,NOVOTE,BETTER,APP/UNFAV,NO,DEMOCRAT,HSGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.488
STATE ONLY,4.0,95.0,30.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,LAST.3DAYS,DISAPPR,UNFAVORABLE,BUSH,MEDICARE/RX,STRONGLEADER,YES,CLINTON,BETTER,DIS/UNFAV,NO,REPUBLCN,HSGRAD,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.586
STATE ONLY,4.0,95.0,31.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,TAXES,HONEST,OMITS,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,LITTLEROCK,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.435
STATE ONLY,4.0,95.0,32.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,OMITS,OMITS,YES,DOLE,SAME,DIS/UNFAV,NO,REPUBLCN,,ELSE,15-30K,LIBERAL,18-64,STATE,COMPLETE,LITTLEROCK,18-29,25-29,REPUBLICAN,25-29,OTHER,,,1.369
STATE ONLY,4.0,95.0,33.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,BEFORE,APPROVE,UNFAVORABLE,GORE,HEALTHCARE,COMPLEXISSUE,NO,NOVOTE,BETTER,APP/UNFAV,YES,DEMOCRAT,HSGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.435
STATE ONLY,4.0,95.0,34.0,THIRD CALL,25-29,WHITE,MALE,GORE,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,MEDICARE/RX,COMPLEXISSUE,NO,NOVOTE,SAME,APP/UNFAV,NO,DEMOCRAT,HSGRAD,OTHERCHRIST,LESS15K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,1.284
STATE ONLY,4.0,95.0,35.0,THIRD CALL,18-24,WHITE,MALE,BUSH,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,ECON/JOBS,CARES,YES,NOVOTE,BETTER,DIS/UNFAV,NO,REPUBLCN,SOMCOL/ASSOC,ELSE,OVER100K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,18-29,18-24,REPUBLICAN,18-24,OTHER,,,1.419
STATE ONLY,4.0,95.0,36.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,LAST.MONTH,APPROVE,FAVORABLE,BUSH,ECON/JOBS,GOODJUDGMENT,NO,NOVOTE,BETTER,APP/FAV,YES,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,75-100K,,18-64,STATE,COMPLETE,LITTLEROCK,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.369
STATE ONLY,4.0,95.0,37.0,THIRD CALL,30-39,HISP,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,TAXES,CARES,YES,NOVOTE,BETTER,DIS/UNFAV,NO,INDEPEND,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,LITTLEROCK,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.321
STATE ONLY,4.0,95.0,38.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,LAST.3DAYS,APPROVE,FAVORABLE,OMITS,EDUCATION,EXPERIENCE,NO,OMITS,BETTER,APP/FAV,OMITS,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,,CONSERV,18-64,STATE,COMPLETE,LITTLEROCK,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.435
STATE ONLY,4.0,95.0,39.0,THIRD CALL,45-49,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,ECON/JOBS,CARES,NO,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,HSGRAD,PROTESTANT,75-100K,LIBERAL,18-64,STATE,COMPLETE,LITTLEROCK,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.488
STATE ONLY,4.0,95.0,40.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,BEFORE,OMITS,OMITS,OMITS,OMITS,HONEST,YES,OMITS,OMITS,,OMITS,,,,,,18-64,STATE,NOTCOMPLETE,LITTLEROCK,45-59,50-59,,50-64,,,,1.586
STATE ONLY,4.0,95.0,41.0,THIRD CALL,50-59,BLACK,MALE,GORE,BEFORE,APPROVE,OMITS,GORE,WORLDAFFAIRS,EXPERIENCE,NO,CLINTON,SAME,OMITS,YES,INDEPEND,HSGRAD,NONE,,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,45-59,50-59,IND/OTHER,50-64,NONE,,,1.239
STATE ONLY,4.0,95.0,42.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,OMITS,APPROVE,UNFAVORABLE,BUSH,OMITS,OMITS,YES,CLINTON,SAME,APP/UNFAV,NO,DEMOCRAT,COLGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.586
STATE ONLY,4.0,95.0,43.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,BEFORE,OMITS,UNFAVORABLE,BUSH,TAXES,HONEST,NO,CLINTON,SAME,OMITS,NO,INDEPEND,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.586
STATE ONLY,4.0,95.0,44.0,THIRD CALL,25-29,WHITE,MALE,BUSH,BEFORE,DISAPPR,FAVORABLE,BUSH,WORLDAFFAIRS,GOODJUDGMENT,YES,NOVOTE,BETTER,DIS/FAV,NO,INDEPEND,HSGRAD,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,1.419
STATE ONLY,4.0,95.0,45.0,THIRD CALL,30-39,WHITE,MALE,NADER,LAST.3DAYS,APPROVE,UNFAVORABLE,BUSH,EDUCATION,EXPERIENCE,NO,OTHER,BETTER,APP/UNFAV,NO,INDEPEND,COLGRAD,ELSE,50-75K,MODERATE,18-64,STATE,COMPLETE,LITTLEROCK,30-44,30-39,IND/OTHER,30-39,OTHER,,,0.732
STATE ONLY,4.0,95.0,46.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,ECON/JOBS,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,POSTGRAD,NONE,OVER100K,LIBERAL,18-64,STATE,COMPLETE,LITTLEROCK,18-29,25-29,DEMOCRAT,25-29,NONE,,,1.239
STATE ONLY,4.0,100.0,1.0,FIRST CALL,45-49,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,WORLDAFFAIRS,GOODJUDGMENT,NO,CLINTON,BETTER,APP/FAV,YES,INDEPEND,COLGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,NORTHWEST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.8280000000000001
STATE ONLY,4.0,100.0,2.0,FIRST CALL,30-39,WHITE,MALE,GORE,BEFORE,OMITS,OMITS,OMITS,ECON/JOBS,CARES,NO,OMITS,OMITS,,OMITS,,,,,,18-64,STATE,NOTCOMPLETE,NORTHWEST,30-44,30-39,,30-39,,,,0.8280000000000001
STATE ONLY,4.0,100.0,3.0,FIRST CALL,45-49,WHITE,MALE,GORE,BEFORE,APPROVE,UNFAVORABLE,GORE,ECON/JOBS,STRONGLEADER,NO,CLINTON,BETTER,APP/UNFAV,YES,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,LIBERAL,18-64,STATE,COMPLETE,NORTHWEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.8280000000000001
STATE ONLY,4.0,100.0,4.0,FIRST CALL,25-29,WHITE,MALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,TAXES,HONEST,YES,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,COLGRAD,PROTESTANT,15-30K,CONSERV,18-64,STATE,COMPLETE,NORTHWEST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.654
STATE ONLY,4.0,100.0,5.0,FIRST CALL,30-39,WHITE,MALE,BUSH,BEFORE,APPROVE,UNFAVORABLE,BUSH,ECON/JOBS,HONEST,NO,NOVOTE,BETTER,APP/UNFAV,NO,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,NORTHWEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.583
STATE ONLY,4.0,100.0,6.0,FIRST CALL,45-49,WHITE,MALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,WORLDAFFAIRS,GOODJUDGMENT,NO,DOLE,SAME,DIS/UNFAV,NO,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,NORTHWEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.583
