VERSION,STATEID,PRECINCT,SEQ,CALL,WGT,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,X6VOTE,UNION4,FINSIT,JOBPERS,WORK,RACPRO,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,CORZMONY,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,LATINO,QRACE,REL5,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
STATE ONLY,31.0,119.0,16.0,SECOND CALL,208.0,50-59,WHITE,MALE,NADER,,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,LESS,SUBURBS,SOCIALSECUR,HONEST,OTHER,SOMEONEELSE,SAME,DIS/UNFAV,NO,VERYSERIOUS,INDEPEND,SUBURBS,HSGRAD,CATHOLIC,AFEWAMONTH,30-50K,NO,NO,,18-64,OTHRPROGRAMS,VERYCONC,STATE,COMPLETE,CENTRAL,45-59,50-59,IND/OTHER,50-64,NO,WHITE,CATHOLIC,NEITHER,BOTH,ISSUES,,,0.20800000000000002
STATE ONLY,31.0,119.0,17.0,SECOND CALL,247.0,30-39,BLACK,FEMALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,GOODJUDGMENT,CLINTON,ME,SAME,APP/FAV,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,COLGRAD,NONE,AFEWAMONTH,30-50K,NO,YES,MODERATE,18-64,SOCIALSECURI,NOTATALLCONC,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,NO,BLACK,NONE,OMITS,ONLYBUSH,PERSONALQUAL,,,0.247
STATE ONLY,31.0,119.0,18.0,SECOND CALL,247.0,45-49,BLACK,FEMALE,GORE,CORZINE,APPROVE,OMITS,GORE,MORE,SUBURBS,OMITS,OMITS,CLINTON,NONE,BETTER,OMITS,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,COLGRAD,OTHERCHRIST,ONCEAWEEK,30-50K,NO,NO,LIBERAL,18-64,OMITS,NOTATALLCONC,STATE,COMPLETE,CENTRAL,45-59,40-49,DEMOCRAT,40-49,NO,BLACK,PROT/CHRIST,ONLYGORE,ONLYBUSH,OMITS,,,0.247
STATE ONLY,31.0,119.0,19.0,SECOND CALL,247.0,50-59,BLACK,FEMALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,HEALTHCARE,COMPLEXISSUE,CLINTON,NONE,BETTER,APP/FAV,YES,VERYSERIOUS,INDEPEND,SUBURBS,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,30-50K,NO,NO,MODERATE,18-64,SOCIALSECURI,SOMEWHATCONC,STATE,COMPLETE,CENTRAL,45-59,50-59,IND/OTHER,50-64,NO,BLACK,PROT/CHRIST,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,0.247
STATE ONLY,31.0,119.0,20.0,SECOND CALL,234.0,30-39,BLACK,MALE,GORE,CORZINE,APPROVE,OMITS,GORE,MORE,SUBURBS,WORLDAFFAIRS,COMPLEXISSUE,CLINTON,ME,BETTER,OMITS,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,POSTGRAD,NONE,ONCEAWEEK,50-75K,NO,NO,CONSERV,18-64,REDUCNATDEBT,NOTATALLCONC,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,NO,BLACK,NONE,ONLYGORE,ONLYGORE,ISSUES,,,0.234
STATE ONLY,31.0,119.0,21.0,SECOND CALL,300.0,18-24,HISP,MALE,BUSH,,APPROVE,FAVORABLE,WOULDNOTVOTE,LESS,SUBURBS,OMITS,LIKEABLE,PEROT,SOMEONEELSE,WORSE,APP/FAV,NO,VERYSERIOUS,INDEPEND,SUBURBS,HSGRAD,CATHOLIC,ONCEAWEEK,,NO,YES,MODERATE,18-64,CUTFEDINCTAX,VERYCONC,STATE,COMPLETE,CENTRAL,18-29,18-24,IND/OTHER,18-24,YES,HISP,CATHOLIC,NEITHER,ONLYGORE,ISSUES,,,0.3
STATE ONLY,31.0,119.0,22.0,SECOND CALL,319.0,65-74,BLACK,FEMALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,OMITS,OMITS,CLINTON,NONE,SAME,APP/FAV,NO,SOMEWHTSERI,DEMOCRAT,SUBURBS,,PROTESTANT,AFEWAMONTH,30-50K,NO,NO,MODERATE,65+,REDUCNATDEBT,NOTTOOCONC,STATE,COMPLETE,CENTRAL,60+,60+,DEMOCRAT,65+,NO,BLACK,PROT/CHRIST,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,0.319
STATE ONLY,31.0,119.0,23.0,SECOND CALL,322.0,30-39,WHITE,MALE,BUSH,FRANKS,DISAPPR,UNFAVORABLE,BUSH,MORE,SUBURBS,TAXES,GOODJUDGMENT,PEROT,NONE,BETTER,DIS/UNFAV,YES,NOTATALLSERI,INDEPEND,SUBURBS,SOMCOL/ASSOC,NONE,NEVER,50-75K,YES,YES,,18-64,OMITS,NOTATALLCONC,STATE,COMPLETE,CENTRAL,30-44,30-39,IND/OTHER,30-39,NO,WHITE,NONE,ONLYBUSH,BOTH,ISSUES,,,0.322
STATE ONLY,31.0,119.0,24.0,SECOND CALL,247.0,30-39,HISP,FEMALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,LESS,SUBURBS,HEALTHCARE,EXPERIENCE,CLINTON,NONE,SAME,APP/FAV,NO,VERYSERIOUS,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,50-75K,YES,YES,MODERATE,18-64,SOCIALSECURI,NOTATALLCONC,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,YES,BLACK,PROT/CHRIST,NEITHER,BOTH,ISSUES,,,0.247
STATE ONLY,31.0,119.0,25.0,SECOND CALL,247.0,45-49,BLACK,FEMALE,GORE,CORZINE,APPROVE,OMITS,GORE,MORE,SUBURBS,SOCIALSECUR,CARES,CLINTON,ME,BETTER,OMITS,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,HSGRAD,NONE,AFEWAMONTH,15-30K,NO,YES,LIBERAL,18-64,CUTFEDINCTAX,VERYCONC,STATE,COMPLETE,CENTRAL,45-59,40-49,DEMOCRAT,40-49,,BLACK,NONE,ONLYGORE,ONLYGORE,ISSUES,,,0.247
STATE ONLY,31.0,119.0,26.0,SECOND CALL,247.0,50-59,BLACK,FEMALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,SOCIALSECUR,COMPLEXISSUE,CLINTON,ME,BETTER,APP/FAV,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,50-75K,YES,NO,CONSERV,18-64,SOCIALSECURI,NOTATALLCONC,STATE,COMPLETE,CENTRAL,45-59,50-59,DEMOCRAT,50-64,,BLACK,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,0.247
STATE ONLY,31.0,119.0,27.0,SECOND CALL,234.0,30-39,BLACK,MALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,OMITS,CLINTON,SOMEONEELSE,SAME,APP/FAV,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,30-50K,YES,YES,CONSERV,18-64,SOCIALSECURI,NOTTOOCONC,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,NO,BLACK,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.234
STATE ONLY,31.0,119.0,28.0,SECOND CALL,234.0,45-49,BLACK,MALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,OMITS,GOODJUDGMENT,NOVOTE,SOMEONEELSE,SAME,APP/FAV,YES,VERYSERIOUS,ELSE,SUBURBS,HSGRAD,ELSE,NEVER,30-50K,NO,NO,CONSERV,18-64,OMITS,SOMEWHATCONC,STATE,COMPLETE,CENTRAL,45-59,40-49,IND/OTHER,40-49,,BLACK,OTHER,ONLYGORE,ONLYBUSH,ISSUES,,,0.234
STATE ONLY,31.0,119.0,29.0,SECOND CALL,247.0,50-59,BLACK,FEMALE,GORE,CORZINE,APPROVE,UNFAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,CARES,CLINTON,NONE,BETTER,APP/UNFAV,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,OVER100K,NO,NO,MODERATE,18-64,SOCIALSECURI,NOTTOOCONC,STATE,COMPLETE,CENTRAL,45-59,50-59,DEMOCRAT,50-64,NO,BLACK,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.247
STATE ONLY,31.0,119.0,30.0,SECOND CALL,234.0,50-59,HISP,MALE,GORE,CORZINE,OMITS,OMITS,OMITS,OMITS,SUBURBS,HEALTHCARE,HONEST,OMITS,ME,OMITS,,,VERYSERIOUS,,SUBURBS,,,OMITS,,,,,18-64,OMITS,VERYCONC,STATE,NOTCOMPLETE,CENTRAL,45-59,50-59,,50-64,YES,BLACK,,OMITS,OMITS,OMITS,,,0.234
STATE ONLY,31.0,119.0,31.0,SECOND CALL,234.0,30-39,BLACK,MALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,SOCIALSECUR,EXPERIENCE,CLINTON,NONE,BETTER,APP/FAV,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,HSGRAD,NONE,AFEWAMONTH,,YES,YES,CONSERV,18-64,SOCIALSECURI,NOTTOOCONC,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,NO,BLACK,NONE,ONLYGORE,ONLYBUSH,ISSUES,,,0.234
STATE ONLY,31.0,119.0,32.0,THIRD CALL,247.0,30-39,HISP,FEMALE,GORE,CORZINE,APPROVE,OMITS,GORE,MORE,SUBURBS,OMITS,OMITS,CLINTON,,BETTER,OMITS,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,15-30K,YES,YES,MODERATE,18-64,OTHRPROGRAMS,VERYCONC,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,0.247
STATE ONLY,31.0,119.0,33.0,THIRD CALL,319.0,60-64,BLACK,FEMALE,GORE,CORZINE,OMITS,OMITS,OMITS,MORE,SUBURBS,OMITS,OMITS,OMITS,NONE,OMITS,,,VERYSERIOUS,,SUBURBS,,,OMITS,,,,,18-64,OMITS,SOMEWHATCONC,STATE,NOTCOMPLETE,CENTRAL,60+,60+,,50-64,NO,BLACK,,OMITS,OMITS,OMITS,,,0.319
STATE ONLY,31.0,119.0,34.0,THIRD CALL,234.0,30-39,BLACK,MALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,TAXES,EXPERIENCE,CLINTON,ME,BETTER,APP/FAV,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,HSGRAD,PROTESTANT,MORETHAN1AWK,50-75K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,NOTATALLCONC,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,NO,BLACK,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.234
STATE ONLY,31.0,119.0,35.0,THIRD CALL,247.0,50-59,BLACK,FEMALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,OMITS,COMPLEXISSUE,CLINTON,NONE,SAME,APP/FAV,YES,SOMEWHTSERI,DEMOCRAT,SUBURBS,HSGRAD,OTHERCHRIST,ONCEAWEEK,50-75K,NO,YES,MODERATE,18-64,OTHRPROGRAMS,NOTTOOCONC,STATE,COMPLETE,CENTRAL,45-59,50-59,DEMOCRAT,50-64,NO,BLACK,PROT/CHRIST,BOTH,ONLYBUSH,PERSONALQUAL,,,0.247
STATE ONLY,31.0,119.0,36.0,THIRD CALL,249.0,50-59,BLACK,MALE,,CORZINE,APPROVE,OMITS,GORE,OMITS,SUBURBS,WORLDAFFAIRS,COMPLEXISSUE,CLINTON,SOMEONEELSE,SAME,OMITS,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,HSGRAD,NONE,AFEWAMONTH,15-30K,NO,YES,LIBERAL,18-64,CUTFEDINCTAX,NOTATALLCONC,STATE,COMPLETE,CENTRAL,45-59,50-59,DEMOCRAT,50-64,,BLACK,NONE,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,0.249
STATE ONLY,31.0,119.0,37.0,THIRD CALL,227.0,18-24,BLACK,MALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,WORLDAFFAIRS,COMPLEXISSUE,CLINTON,NONE,SAME,APP/FAV,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,HSGRAD,ELSE,AFEWAMONTH,50-75K,NO,YES,MODERATE,18-64,SOCIALSECURI,NOTATALLCONC,STATE,COMPLETE,CENTRAL,18-29,18-24,DEMOCRAT,18-24,NO,BLACK,OTHER,BOTH,BOTH,ISSUES,,,0.227
STATE ONLY,31.0,119.0,38.0,THIRD CALL,227.0,18-24,BLACK,MALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,WORLDAFFAIRS,CARES,CLINTON,MEANDSOMEONE,SAME,APP/FAV,NO,SOMEWHTSERI,DEMOCRAT,SUBURBS,HSGRAD,OTHERCHRIST,MORETHAN1AWK,LESS15K,NO,NO,MODERATE,18-64,OTHRPROGRAMS,VERYCONC,STATE,COMPLETE,CENTRAL,18-29,18-24,DEMOCRAT,18-24,,BLACK,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.227
STATE ONLY,31.0,119.0,39.0,THIRD CALL,40.0,,WHITE,MALE,BUCHANAN,CORZINE,OMITS,OMITS,OMITS,LESS,SUBURBS,HEALTHCARE,CARES,OMITS,ME,OMITS,,,NOTTOOSERIO,,SUBURBS,,,OMITS,,,,,,OMITS,SOMEWHATCONC,STATE,NOTCOMPLETE,CENTRAL,,,,,NO,WHITE,,OMITS,OMITS,OMITS,,,0.04
STATE ONLY,31.0,119.0,40.0,THIRD CALL,241.0,25-29,BLACK,FEMALE,GORE,CORZINE,OMITS,FAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,EXPERIENCE,CLINTON,SOMEONEELSE,BETTER,OMITS,YES,VERYSERIOUS,ELSE,SUBURBS,COLGRAD,ELSE,AFEWAMONTH,30-50K,NO,NO,CONSERV,18-64,CUTFEDINCTAX,SOMEWHATCONC,STATE,COMPLETE,CENTRAL,18-29,25-29,IND/OTHER,25-29,NO,BLACK,OTHER,NEITHER,BOTH,ISSUES,,,0.241
STATE ONLY,31.0,119.0,41.0,THIRD CALL,241.0,25-29,BLACK,FEMALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,MEDICARE/RX,CARES,CLINTON,NONE,BETTER,APP/FAV,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,HSGRAD,OTHERCHRIST,MORETHAN1AWK,50-75K,NO,YES,CONSERV,18-64,OMITS,VERYCONC,STATE,COMPLETE,CENTRAL,18-29,25-29,DEMOCRAT,25-29,NO,BLACK,PROT/CHRIST,BOTH,BOTH,ISSUES,,,0.241
STATE ONLY,31.0,119.0,42.0,THIRD CALL,241.0,18-24,BLACK,FEMALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,CARES,NOVOTE,NONE,SAME,APP/FAV,YES,VERYSERIOUS,INDEPEND,SUBURBS,SOMCOL/ASSOC,CATHOLIC,NEVER,15-30K,NO,YES,MODERATE,18-64,SOCIALSECURI,NOTTOOCONC,STATE,COMPLETE,CENTRAL,18-29,18-24,IND/OTHER,18-24,NO,BLACK,CATHOLIC,ONLYGORE,BOTH,ISSUES,,,0.241
STATE ONLY,31.0,119.0,43.0,THIRD CALL,338.0,65-74,BLACK,FEMALE,GORE,,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,OMITS,COMPLEXISSUE,CLINTON,NONE,BETTER,APP/FAV,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,COLGRAD,OTHERCHRIST,ONCEAWEEK,30-50K,YES,NO,MODERATE,65+,OMITS,NOTATALLCONC,STATE,COMPLETE,CENTRAL,60+,60+,DEMOCRAT,65+,,BLACK,PROT/CHRIST,ONLYGORE,NEITHER,PERSONALQUAL,,,0.338
STATE ONLY,31.0,119.0,44.0,THIRD CALL,234.0,40-44,BLACK,MALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,COMPLEXISSUE,CLINTON,NONE,BETTER,APP/FAV,YES,VERYSERIOUS,ELSE,SUBURBS,SOMCOL/ASSOC,ELSE,OMITS,75-100K,YES,YES,MODERATE,18-64,OTHRPROGRAMS,NOTATALLCONC,STATE,COMPLETE,CENTRAL,30-44,40-49,IND/OTHER,40-49,NO,BLACK,OTHER,ONLYGORE,BOTH,PERSONALQUAL,,,0.234
STATE ONLY,31.0,119.0,45.0,THIRD CALL,227.0,18-24,BLACK,MALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,LESS,SUBURBS,MEDICARE/RX,EXPERIENCE,CLINTON,ME,BETTER,APP/FAV,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,NEVER,50-75K,NO,YES,LIBERAL,18-64,OTHRPROGRAMS,NOTATALLCONC,STATE,COMPLETE,CENTRAL,18-29,18-24,DEMOCRAT,18-24,NO,BLACK,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,0.227
STATE ONLY,31.0,119.0,46.0,THIRD CALL,247.0,30-39,BLACK,FEMALE,GORE,CORZINE,DISAPPR,OMITS,BUSH,MORE,SUBURBS,WORLDAFFAIRS,CARES,OMITS,NONE,SAME,OMITS,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,COLGRAD,ELSE,AFEWAMONTH,30-50K,NO,YES,,18-64,OMITS,VERYCONC,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,,BLACK,OTHER,ONLYGORE,ONLYGORE,ISSUES,,,0.247
STATE ONLY,31.0,119.0,47.0,THIRD CALL,247.0,50-59,BLACK,FEMALE,GORE,CORZINE,APPROVE,FAVORABLE,OMITS,MORE,SUBURBS,MEDICARE/RX,COMPLEXISSUE,CLINTON,ME,BETTER,APP/FAV,YES,VERYSERIOUS,,SUBURBS,POSTGRAD,PROTESTANT,MORETHAN1AWK,30-50K,NO,NO,LIBERAL,18-64,SOCIALSECURI,NOTATALLCONC,STATE,COMPLETE,CENTRAL,45-59,50-59,,50-64,NO,BLACK,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.247
STATE ONLY,31.0,119.0,48.0,THIRD CALL,234.0,30-39,BLACK,MALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,EDUCATION,HONEST,CLINTON,SOMEONEELSE,BETTER,APP/FAV,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,HSGRAD,NONE,AFEWAYEAR,OVER100K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,VERYCONC,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,NO,BLACK,NONE,ONLYGORE,ONLYGORE,ISSUES,,,0.234
STATE ONLY,31.0,119.0,49.0,THIRD CALL,197.0,30-39,WHITE,MALE,NADER,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,WORLDAFFAIRS,GOODJUDGMENT,CLINTON,NONE,BETTER,APP/FAV,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,50-75K,NO,YES,MODERATE,18-64,CUTFEDINCTAX,NOTATALLCONC,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.197
STATE ONLY,31.0,119.0,50.0,THIRD CALL,247.0,45-49,BLACK,FEMALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,OMITS,SUBURBS,OMITS,CARES,CLINTON,SOMEONEELSE,SAME,APP/FAV,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,ELSE,AFEWAMONTH,30-50K,NO,NO,LIBERAL,18-64,OTHRPROGRAMS,NOTATALLCONC,STATE,COMPLETE,CENTRAL,45-59,40-49,DEMOCRAT,40-49,,BLACK,OTHER,OMITS,BOTH,ISSUES,,,0.247
STATE ONLY,31.0,119.0,51.0,THIRD CALL,234.0,30-39,BLACK,MALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,HEALTHCARE,COMPLEXISSUE,CLINTON,NONE,BETTER,APP/FAV,YES,SOMEWHTSERI,DEMOCRAT,SUBURBS,HSGRAD,OTHERCHRIST,MORETHAN1AWK,50-75K,YES,YES,CONSERV,18-64,OMITS,NOTTOOCONC,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,NO,BLACK,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.234
STATE ONLY,31.0,119.0,52.0,THIRD CALL,247.0,40-44,BLACK,FEMALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,EDUCATION,COMPLEXISSUE,CLINTON,ME,BETTER,APP/FAV,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,COLGRAD,OTHERCHRIST,MORETHAN1AWK,,NO,YES,LIBERAL,18-64,SOCIALSECURI,NOTATALLCONC,STATE,COMPLETE,CENTRAL,30-44,40-49,DEMOCRAT,40-49,,BLACK,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.247
STATE ONLY,31.0,119.0,53.0,THIRD CALL,265.0,18-24,BLACK,FEMALE,GORE,FRANKS,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,HEALTHCARE,LIKEABLE,NOVOTE,MEANDSOMEONE,BETTER,APP/FAV,YES,SOMEWHTSERI,DEMOCRAT,SUBURBS,HSGRAD,OTHERCHRIST,ONCEAWEEK,OVER100K,NO,NO,CONSERV,18-64,CUTFEDINCTAX,NOTTOOCONC,STATE,COMPLETE,CENTRAL,18-29,18-24,DEMOCRAT,18-24,NO,BLACK,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.265
STATE ONLY,31.0,119.0,54.0,THIRD CALL,322.0,30-39,WHITE,MALE,BUSH,FRANKS,APPROVE,FAVORABLE,BUSH,MORE,SUBURBS,ECON/JOBS,COMPLEXISSUE,PEROT,NONE,BETTER,APP/FAV,YES,SOMEWHTSERI,REPUBLCN,SUBURBS,SOMCOL/ASSOC,JEWISH,AFEWAYEAR,LESS15K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,NOTATALLCONC,STATE,COMPLETE,CENTRAL,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,JEWISH,NEITHER,BOTH,ISSUES,,,0.322
STATE ONLY,31.0,119.0,55.0,THIRD CALL,234.0,30-39,BLACK,MALE,GORE,CORZINE,APPROVE,UNFAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,EXPERIENCE,CLINTON,ME,BETTER,APP/UNFAV,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,COLGRAD,OTHERCHRIST,ONCEAWEEK,OVER100K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,NOTATALLCONC,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,NO,BLACK,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,0.234
STATE ONLY,31.0,119.0,56.0,THIRD CALL,249.0,30-39,OTHER,FEMALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,COMPLEXISSUE,CLINTON,ME,SAME,APP/FAV,YES,VERYSERIOUS,DEMOCRAT,SUBURBS,NOHS,NONE,NEVER,50-75K,NO,YES,MODERATE,18-64,CUTFEDINCTAX,VERYCONC,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,NO,OTHER,NONE,ONLYGORE,ONLYBUSH,ISSUES,,,0.249
NATIONAL WHITE,31.0,121.0,1.0,FIRST CALL,474.0,25-29,HISP,FEMALE,GORE,CORZINE,APPROVE,OMITS,GORE,MORE,SUBURBS,HEALTHCARE,COMPLEXISSUE,CLINTON,NONE,BETTER,OMITS,YES,,INDEPEND,SUBURBS,COLGRAD,,OMITS,30-50K,NO,NO,LIBERAL,18-64,,,NATIONAL,COMPLETE,CENTRAL,18-29,25-29,IND/OTHER,25-29,YES,WHITE,,,,ISSUES,,,0.47400000000000003
NATIONAL WHITE,31.0,121.0,2.0,FIRST CALL,636.0,40-44,HISP,MALE,BUSH,FRANKS,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,EDUCATION,HONEST,DOLE,NONE,SAME,DIS/UNFAV,YES,,REPUBLCN,SUBURBS,POSTGRAD,OTHERCHRIST,ONCEAWEEK,30-50K,YES,YES,CONSERV,18-64,,,NATIONAL,COMPLETE,CENTRAL,30-44,40-49,REPUBLICAN,40-49,YES,HISP,PROT/CHRIST,,,ISSUES,,,0.636
NATIONAL WHITE,31.0,121.0,3.0,FIRST CALL,386.0,50-59,BLACK,MALE,NADER,CORZINE,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,EDUCATION,HONEST,DOLE,NONE,BETTER,DIS/UNFAV,YES,,INDEPEND,SUBURBS,COLGRAD,PROTESTANT,ONCEAWEEK,OVER100K,YES,YES,MODERATE,18-64,,,NATIONAL,COMPLETE,CENTRAL,45-59,50-59,IND/OTHER,50-64,NO,BLACK,PROT/CHRIST,,,ISSUES,,,0.386
NATIONAL WHITE,31.0,121.0,4.0,FIRST CALL,640.0,45-49,WHITE,MALE,BUSH,FRANKS,DISAPPR,UNFAVORABLE,BUSH,LESS,SUBURBS,OMITS,HONEST,DOLE,NONE,SAME,DIS/UNFAV,YES,,REPUBLCN,SUBURBS,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,50-75K,YES,NO,CONSERV,18-64,,,NATIONAL,COMPLETE,CENTRAL,45-59,40-49,REPUBLICAN,40-49,,WHITE,PROT/CHRIST,,,PERSONALQUAL,,,0.64
NATIONAL YELLOW,31.0,121.0,5.0,FIRST CALL,452.0,25-29,BLACK,MALE,GORE,CORZINE,APPROVE,UNFAVORABLE,GORE,MORE,SUBURBS,ECON/JOBS,EXPERIENCE,CLINTON,SOMEONEELSE,BETTER,APP/UNFAV,,,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,30-50K,NO,NO,MODERATE,18-64,,,NATIONAL,COMPLETE,CENTRAL,18-29,25-29,DEMOCRAT,25-29,NO,BLACK,PROT/CHRIST,,,PERSONALQUAL,ECON/JOBS,EXPERIENCE,0.452
NATIONAL YELLOW,31.0,121.0,6.0,FIRST CALL,492.0,30-39,WHITE,FEMALE,GORE,CORZINE,APPROVE,FAVORABLE,GORE,LESS,SUBURBS,HEALTHCARE,GOODJUDGMENT,CLINTON,NONE,SAME,APP/FAV,YES,,DEMOCRAT,SUBURBS,HSGRAD,ELSE,AFEWAYEAR,30-50K,NO,NO,LIBERAL,18-64,,,NATIONAL,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,OTHER,,,ISSUES,HEALTHCARE,GOODJUDGMENT,0.492
