VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,HOU,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,UNION4,ABORTION,FINSIT,JOBPERS,WORK,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,TELEPOLL,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,HISPANIC,QRACE,REL5,TRACK,PRESKNOW,FTVOTER,SAYANY,ISSVQUAL,VNS1,VNS2,GAY,CLINPRES,NEC,FEC,CLINECON,WEIGHT
NATIONAL YELLOW,38.0,1.0,95.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,REP,BUSH,LESS,,ECON/JOBS,HONEST,YES,DOLE,NONE,MOSTILL,WORSE,DIS/UNFAV,NO,REPUBLCN,,COLGRAD,PROTESTANT,MORETHAN1AWK,15-30K,YES,YES,CONSERV,18-64,PHONESVY,NATIONAL,COMPLETE,MULTNOMAH,45-59,50-59,REPUBLICAN,50-64,NO,,PROT/CHRIST,WRONGTRACK,,NO,,PERSONALQUAL,,,NO,OPPOSECLIN,GOOD,SAME,NOTTOORESPON,1.703
NATIONAL YELLOW,38.0,1.0,97.0,FIRST CALL,30-39,WHITE,FEMALE,OTHER,DISAPPR,UNFAVORABLE,REP,BUSH,LESS,,EDUCATION,GOODJUDGMENT,NO,PEROT,NONE,MOSTLGL,SAME,DIS/UNFAV,NO,INDEPEND,,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,30-50K,YES,YES,CONSERV,18-64,PHONESVY,NATIONAL,COMPLETE,MULTNOMAH,30-44,30-39,IND/OTHER,30-39,NO,,PROT/CHRIST,WRONGTRACK,,NO,,ISSUES,,,NO,NEITHER,EXCEL,WORSE,SOMEWHATRESP,0.487
NATIONAL YELLOW,38.0,1.0,101.0,FIRST CALL,25-29,OTHER,MALE,NADER,OMITS,UNFAVORABLE,,WOULDNOTVOTE,LESS,,WORLDAFFAIRS,HONEST,NO,OMITS,NONE,MOSTLGL,WORSE,OMITS,YES,ELSE,,COLGRAD,ELSE,AFEWAYEAR,LESS15K,NO,NO,LIBERAL,18-64,PHONESVY,NATIONAL,COMPLETE,MULTNOMAH,18-29,25-29,IND/OTHER,25-29,NO,,OTHER,WRONGTRACK,,NO,,PERSONALQUAL,,,NO,NEITHER,NOTGOOD,WORSE,SOMEWHATRESP,0.557
NATIONAL YELLOW,38.0,1.0,102.0,FIRST CALL,18-24,WHITE,MALE,GORE,APPROVE,FAVORABLE,DEM,GORE,MORE,,EDUCATION,COMPLEXISSUE,NO,NOVOTE,SOMEONEELSE,ALWYSLGL,BETTER,APP/FAV,YES,REPUBLCN,,HSGRAD,NONE,NEVER,30-50K,YES,YES,LIBERAL,18-64,PHONESVY,NATIONAL,COMPLETE,MULTNOMAH,18-29,18-24,REPUBLICAN,18-24,NO,,NONE,RIGHTDIR,,YES,,PERSONALQUAL,,,NO,SUPPORTCLIN,EXCEL,SAME,SOMEWHATRESP,0.81
NATIONAL YELLOW,38.0,1.0,104.0,FIRST CALL,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,DEM,GORE,OMITS,,ECON/JOBS,EXPERIENCE,NO,DOLE,NONE,MOSTLGL,BETTER,APP/FAV,YES,INDEPEND,,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,50-75K,YES,NO,MODERATE,18-64,PHONESVY,NATIONAL,COMPLETE,MULTNOMAH,45-59,50-59,IND/OTHER,50-64,NO,,CATHOLIC,RIGHTDIR,,NO,,ISSUES,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,1.19
NATIONAL YELLOW,38.0,1.0,106.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,APPROVE,OMITS,DEM,GORE,MORE,,HEALTHCARE,COMPLEXISSUE,NO,CLINTON,ME,ALWYSLGL,BETTER,OMITS,YES,DEMOCRAT,,POSTGRAD,NONE,NEVER,50-75K,YES,YES,LIBERAL,18-64,PHONESVY,NATIONAL,COMPLETE,MULTNOMAH,45-59,40-49,DEMOCRAT,40-49,NO,,NONE,RIGHTDIR,,YES,,ISSUES,,,NO,SUPPORTCLIN,EXCEL,OMITS,VERYRESPONSI,1.97
NATIONAL YELLOW,38.0,1.0,107.0,FIRST CALL,40-44,WHITE,MALE,GORE,APPROVE,FAVORABLE,,GORE,MORE,,WORLDAFFAIRS,GOODJUDGMENT,NO,PEROT,NONE,MOSTLGL,SAME,APP/FAV,YES,DEMOCRAT,,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,PHONESVY,NATIONAL,COMPLETE,MULTNOMAH,30-44,40-49,DEMOCRAT,40-49,NO,,PROT/CHRIST,RIGHTDIR,,NO,,ISSUES,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,1.744
NATIONAL YELLOW,38.0,1.0,108.0,FIRST CALL,18-24,WHITE,MALE,BUSH,APPROVE,FAVORABLE,REP,BUSH,MORE,,EDUCATION,STRONGLEADER,OMITS,NOVOTE,MEANDSOMEONE,MOSTILL,BETTER,APP/FAV,YES,REPUBLCN,,HSGRAD,PROTESTANT,AFEWAMONTH,75-100K,NO,YES,,18-64,PHONESVY,NATIONAL,COMPLETE,MULTNOMAH,18-29,18-24,REPUBLICAN,18-24,NO,,PROT/CHRIST,RIGHTDIR,,NO,,PERSONALQUAL,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,2.206
NATIONAL YELLOW,38.0,2.0,101.0,FIRST CALL,50-59,WHITE,MALE,GORE,OMITS,UNFAVORABLE,DEM,GORE,LESS,,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,NONE,MOSTILL,BETTER,OMITS,YES,DEMOCRAT,,POSTGRAD,CATHOLIC,AFEWAYEAR,75-100K,NO,NO,CONSERV,18-64,PHONESVY,NATIONAL,COMPLETE,NWCOAST,45-59,50-59,DEMOCRAT,50-64,NO,,CATHOLIC,RIGHTDIR,,NO,,ISSUES,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,0.79
NATIONAL YELLOW,38.0,2.0,106.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,REP,BUSH,LESS,,MEDICARE/RX,CARES,NO,DOLE,NONE,MOSTLGL,SAME,APP/UNFAV,NO,REPUBLCN,,POSTGRAD,PROTESTANT,ONCEAWEEK,50-75K,YES,NO,MODERATE,65+,PHONESVY,NATIONAL,COMPLETE,NWCOAST,60+,60+,REPUBLICAN,65+,NO,,PROT/CHRIST,RIGHTDIR,,NO,,ISSUES,,,NO,NEITHER,GOOD,BETTER,NOTTOORESPON,1.04
NATIONAL YELLOW,38.0,2.0,111.0,FIRST CALL,30-39,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,DEM,GORE,OMITS,,OMITS,OMITS,NO,CLINTON,NONE,MOSTLGL,BETTER,APP/UNFAV,YES,ELSE,,COLGRAD,NONE,NEVER,30-50K,YES,YES,LIBERAL,18-64,PHONESVY,NATIONAL,COMPLETE,NWCOAST,30-44,30-39,IND/OTHER,30-39,NO,,NONE,RIGHTDIR,,NO,,ISSUES,,,NO,NEITHER,EXCEL,SAME,NOTTOORESPON,1.313
NATIONAL YELLOW,38.0,2.0,116.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,REP,GORE,LESS,,MEDICARE/RX,GOODJUDGMENT,NO,CLINTON,NONE,MOSTILL,BETTER,APP/UNFAV,NO,INDEPEND,,HSGRAD,CATHOLIC,AFEWAMONTH,15-30K,YES,NO,MODERATE,65+,PHONESVY,NATIONAL,COMPLETE,NWCOAST,60+,60+,IND/OTHER,65+,NO,,CATHOLIC,RIGHTDIR,,NO,,ISSUES,,,NO,NEITHER,GOOD,SAME,VERYRESPONSI,1.089
NATIONAL YELLOW,38.0,2.0,118.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,DEM,GORE,MORE,,HEALTHCARE,EXPERIENCE,NO,NOVOTE,NONE,MOSTLGL,WORSE,APP/FAV,YES,INDEPEND,,HSGRAD,NONE,NEVER,15-30K,NO,NO,CONSERV,18-64,PHONESVY,NATIONAL,COMPLETE,NWCOAST,30-44,30-39,IND/OTHER,30-39,NO,,NONE,RIGHTDIR,,NO,,ISSUES,,,NO,NEITHER,GOOD,SAME,VERYRESPONSI,0.545
NATIONAL YELLOW,38.0,3.0,138.0,FIRST CALL,25-29,WHITE,MALE,BUSH,OMITS,UNFAVORABLE,,BUSH,LESS,,OMITS,HONEST,NO,DOLE,NONE,MOSTILL,SAME,OMITS,YES,REPUBLCN,,POSTGRAD,PROTESTANT,ONCEAWEEK,30-50K,YES,NO,CONSERV,18-64,PHONESVY,NATIONAL,COMPLETE,SUBURBS,18-29,25-29,REPUBLICAN,25-29,NO,,PROT/CHRIST,RIGHTDIR,,NO,,PERSONALQUAL,,,NO,OPPOSECLIN,NOTGOOD,SAME,SOMEWHATRESP,1.254
NATIONAL YELLOW,38.0,3.0,139.0,FIRST CALL,18-24,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,DEM,GORE,MORE,,EDUCATION,STRONGLEADER,NO,NOVOTE,NONE,MOSTLGL,BETTER,APP/FAV,YES,DEMOCRAT,,HSGRAD,CATHOLIC,ONCEAWEEK,30-50K,YES,NO,MODERATE,18-64,PHONESVY,NATIONAL,COMPLETE,SUBURBS,18-29,18-24,DEMOCRAT,18-24,YES,,CATHOLIC,RIGHTDIR,,NO,,PERSONALQUAL,,,NO,NEITHER,NOTGOOD,SAME,SOMEWHATRESP,1.7
NATIONAL YELLOW,38.0,3.0,143.0,FIRST CALL,30-39,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,REP,BUSH,LESS,,SOCIALSECUR,STRONGLEADER,NO,NOVOTE,NONE,MOSTILL,BETTER,APP/UNFAV,YES,INDEPEND,,SOMCOL/ASSOC,NONE,AFEWAYEAR,30-50K,YES,YES,CONSERV,18-64,PHONESVY,NATIONAL,COMPLETE,SUBURBS,30-44,30-39,IND/OTHER,30-39,NO,,NONE,RIGHTDIR,,YES,,PERSONALQUAL,,,NO,NEITHER,EXCEL,OMITS,SOMEWHATRESP,1.788
NATIONAL YELLOW,38.0,3.0,145.0,FIRST CALL,30-39,WHITE,MALE,NADER,APPROVE,UNFAVORABLE,,GORE,LESS,,EDUCATION,HONEST,NO,NOVOTE,NONE,MOSTLGL,BETTER,APP/UNFAV,YES,INDEPEND,,POSTGRAD,NONE,NEVER,30-50K,NO,NO,LIBERAL,18-64,PHONESVY,NATIONAL,COMPLETE,SUBURBS,30-44,30-39,IND/OTHER,30-39,NO,,NONE,WRONGTRACK,,NO,,ISSUES,,,NO,NEITHER,GOOD,SAME,NOTTOORESPON,0.557
NATIONAL YELLOW,38.0,3.0,146.0,FIRST CALL,40-44,ASIAN,FEMALE,BUSH,DISAPPR,UNFAVORABLE,REP,BUSH,LESS,,OMITS,HONEST,YES,NOVOTE,NONE,MOSTLGL,BETTER,DIS/UNFAV,NO,REPUBLCN,,COLGRAD,PROTESTANT,ONCEAWEEK,LESS15K,NO,YES,CONSERV,18-64,PHONESVY,NATIONAL,COMPLETE,SUBURBS,30-44,40-49,REPUBLICAN,40-49,NO,,PROT/CHRIST,WRONGTRACK,,YES,,PERSONALQUAL,,,NO,OPPOSECLIN,EXCEL,SAME,SOMEWHATRESP,0.521
NATIONAL YELLOW,38.0,3.0,148.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,REP,BUSH,LESS,,TAXES,STRONGLEADER,NO,DOLE,NONE,MOSTLGL,SAME,DIS/UNFAV,YES,REPUBLCN,,HSGRAD,CATHOLIC,AFEWAMONTH,,YES,YES,MODERATE,18-64,PHONESVY,NATIONAL,COMPLETE,SUBURBS,30-44,40-49,REPUBLICAN,40-49,NO,,CATHOLIC,RIGHTDIR,,NO,,PERSONALQUAL,,,NO,NEITHER,EXCEL,SAME,NOTTOORESPON,1.042
NATIONAL YELLOW,38.0,3.0,149.0,FIRST CALL,40-44,WHITE,MALE,BUSH,APPROVE,FAVORABLE,REP,BUSH,LESS,,TAXES,STRONGLEADER,NO,DOLE,NONE,MOSTLGL,SAME,APP/FAV,YES,REPUBLCN,,COLGRAD,OTHERCHRIST,AFEWAYEAR,OVER100K,YES,YES,LIBERAL,18-64,PHONESVY,NATIONAL,COMPLETE,SUBURBS,30-44,40-49,REPUBLICAN,40-49,NO,,PROT/CHRIST,RIGHTDIR,,NO,,PERSONALQUAL,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,1.254
NATIONAL YELLOW,38.0,3.0,153.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,REP,BUSH,LESS,,WORLDAFFAIRS,STRONGLEADER,NO,PEROT,NONE,ALWYSLGL,BETTER,DIS/UNFAV,NO,REPUBLCN,,SOMCOL/ASSOC,NONE,NEVER,75-100K,YES,YES,MODERATE,18-64,PHONESVY,NATIONAL,COMPLETE,SUBURBS,30-44,30-39,REPUBLICAN,30-39,NO,,NONE,WRONGTRACK,,NO,,PERSONALQUAL,,,NO,NEITHER,EXCEL,SAME,SOMEWHATRESP,0.521
NATIONAL YELLOW,38.0,3.0,154.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,REP,BUSH,LESS,,SOCIALSECUR,HONEST,NO,DOLE,NONE,MOSTILL,SAME,APP/UNFAV,YES,REPUBLCN,,COLGRAD,CATHOLIC,ONCEAWEEK,,YES,YES,MODERATE,18-64,PHONESVY,NATIONAL,COMPLETE,SUBURBS,45-59,40-49,REPUBLICAN,40-49,NO,,CATHOLIC,RIGHTDIR,,NO,,ISSUES,,,NO,NEITHER,GOOD,OMITS,NOTTOORESPON,0.9430000000000001
NATIONAL YELLOW,38.0,3.0,155.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,REP,GORE,LESS,,ECON/JOBS,EXPERIENCE,NO,CLINTON,NONE,MOSTILL,BETTER,APP/UNFAV,NO,DEMOCRAT,,HSGRAD,PROTESTANT,MORETHAN1AWK,30-50K,YES,NO,MODERATE,65+,PHONESVY,NATIONAL,COMPLETE,SUBURBS,60+,60+,DEMOCRAT,65+,NO,,PROT/CHRIST,WRONGTRACK,,NO,,ISSUES,,,NO,NEITHER,GOOD,BETTER,SOMEWHATRESP,2.1710000000000003
NATIONAL YELLOW,38.0,3.0,156.0,FIRST CALL,50-59,ASIAN,FEMALE,GORE,APPROVE,FAVORABLE,DEM,GORE,OMITS,,ECON/JOBS,COMPLEXISSUE,NO,CLINTON,NONE,OMITS,BETTER,APP/FAV,YES,INDEPEND,,COLGRAD,ELSE,NEVER,OVER100K,YES,NO,CONSERV,18-64,PHONESVY,NATIONAL,COMPLETE,SUBURBS,45-59,50-59,IND/OTHER,50-64,NO,,OTHER,RIGHTDIR,,NO,,ISSUES,,,NO,NEITHER,GOOD,OMITS,VERYRESPONSI,0.494
NATIONAL YELLOW,38.0,3.0,157.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,REP,BUSH,LESS,,TAXES,STRONGLEADER,NO,DOLE,NONE,MOSTILL,BETTER,DIS/UNFAV,NO,INDEPEND,,HSGRAD,PROTESTANT,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,PHONESVY,NATIONAL,COMPLETE,SUBURBS,45-59,40-49,IND/OTHER,40-49,NO,,PROT/CHRIST,WRONGTRACK,,NO,,ISSUES,,,NO,NEITHER,EXCEL,SAME,NOTTOORESPON,0.897
NATIONAL YELLOW,38.0,3.0,158.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,APPROVE,OMITS,DEM,GORE,LESS,,MEDICARE/RX,EXPERIENCE,NO,CLINTON,NONE,MOSTLGL,SAME,OMITS,NO,DEMOCRAT,,HSGRAD,NONE,NEVER,30-50K,YES,NO,MODERATE,65+,PHONESVY,NATIONAL,COMPLETE,SUBURBS,60+,60+,DEMOCRAT,65+,NO,,NONE,RIGHTDIR,,NO,,ISSUES,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,1.447
NATIONAL YELLOW,38.0,3.0,162.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,OMITS,FAVORABLE,,GORE,OMITS,,OMITS,LIKEABLE,NO,CLINTON,NONE,ALWYSLGL,BETTER,OMITS,YES,INDEPEND,,COLGRAD,PROTESTANT,ONCEAWEEK,,NO,NO,MODERATE,18-64,PHONESVY,NATIONAL,COMPLETE,SUBURBS,30-44,30-39,IND/OTHER,30-39,NO,,PROT/CHRIST,RIGHTDIR,,NO,,ISSUES,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,0.545
NATIONAL YELLOW,38.0,3.0,163.0,FIRST CALL,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,REP,BUSH,LESS,,TAXES,GOODJUDGMENT,NO,DOLE,ME,OMITS,WORSE,DIS/UNFAV,NO,REPUBLCN,,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,,NO,NO,CONSERV,65+,PHONESVY,NATIONAL,COMPLETE,SUBURBS,60+,60+,REPUBLICAN,65+,NO,,PROT/CHRIST,WRONGTRACK,,NO,,ISSUES,,,NO,NEITHER,POOR,OMITS,NOTATALLRESP,0.625
NATIONAL YELLOW,38.0,3.0,164.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,REP,BUSH,LESS,,OMITS,OMITS,NO,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,NO,REPUBLCN,,HSGRAD,PROTESTANT,MORETHAN1AWK,LESS15K,YES,YES,CONSERV,18-64,PHONESVY,NATIONAL,COMPLETE,SUBURBS,30-44,30-39,REPUBLICAN,30-39,NO,,PROT/CHRIST,WRONGTRACK,,NO,,OMITS,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,0.781
NATIONAL YELLOW,38.0,3.0,166.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,DEM,GORE,LESS,,MEDICARE/RX,EXPERIENCE,NO,CLINTON,NONE,ALWYSLGL,SAME,APP/UNFAV,YES,DEMOCRAT,,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,15-30K,YES,NO,MODERATE,18-64,PHONESVY,NATIONAL,COMPLETE,SUBURBS,45-59,50-59,DEMOCRAT,50-64,NO,,PROT/CHRIST,RIGHTDIR,,NO,,ISSUES,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,0.657
NATIONAL YELLOW,38.0,4.0,115.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,REP,BUSH,LESS,,MEDICARE/RX,HONEST,NO,CLINTON,NONE,MOSTILL,BETTER,DIS/UNFAV,YES,REPUBLCN,,HSGRAD,PROTESTANT,AFEWAYEAR,50-75K,NO,NO,MODERATE,18-64,PHONESVY,NATIONAL,COMPLETE,SOUTHANDEAST,30-44,40-49,REPUBLICAN,40-49,NO,,PROT/CHRIST,WRONGTRACK,,NO,,ISSUES,,,NO,NEITHER,NOTGOOD,SAME,SOMEWHATRESP,1.042
NATIONAL YELLOW,38.0,4.0,118.0,FIRST CALL,45-49,WHITE,FEMALE,NADER,DISAPPR,OMITS,DEM,GORE,LESS,,TAXES,GOODJUDGMENT,NO,CLINTON,NONE,ALWYSLGL,WORSE,OMITS,NO,INDEPEND,,COLGRAD,ELSE,NEVER,,YES,YES,MODERATE,18-64,PHONESVY,NATIONAL,COMPLETE,SOUTHANDEAST,45-59,40-49,IND/OTHER,40-49,NO,,OTHER,WRONGTRACK,,NO,,ISSUES,,,NO,NEITHER,GOOD,WORSE,SOMEWHATRESP,0.419
NATIONAL YELLOW,38.0,4.0,119.0,FIRST CALL,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,,GORE,LESS,,ECON/JOBS,EXPERIENCE,NO,CLINTON,NONE,MOSTLGL,SAME,APP/FAV,YES,INDEPEND,,COLGRAD,NONE,NEVER,,YES,NO,MODERATE,18-64,PHONESVY,NATIONAL,COMPLETE,SOUTHANDEAST,45-59,50-59,IND/OTHER,50-64,NO,,NONE,RIGHTDIR,,NO,,ISSUES,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,1.19
NATIONAL YELLOW,38.0,4.0,120.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,REP,GORE,LESS,,HEALTHCARE,EXPERIENCE,NO,CLINTON,NONE,MOSTILL,BETTER,APP/UNFAV,YES,DEMOCRAT,,SOMCOL/ASSOC,PROTESTANT,AFEWAMONTH,30-50K,YES,YES,LIBERAL,18-64,PHONESVY,NATIONAL,COMPLETE,SOUTHANDEAST,30-44,40-49,DEMOCRAT,40-49,NO,,PROT/CHRIST,RIGHTDIR,,NO,,ISSUES,,,NO,NEITHER,GOOD,SAME,VERYRESPONSI,1.449
NATIONAL YELLOW,38.0,4.0,122.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,REP,BUSH,LESS,,TAXES,STRONGLEADER,NO,DOLE,NONE,MOSTILL,BETTER,DIS/UNFAV,NO,REPUBLCN,,SOMCOL/ASSOC,NONE,NEVER,50-75K,YES,YES,MODERATE,18-64,PHONESVY,NATIONAL,COMPLETE,SOUTHANDEAST,18-29,25-29,REPUBLICAN,25-29,NO,,NONE,RIGHTDIR,,NO,,PERSONALQUAL,,,NO,NEITHER,GOOD,BETTER,NOTATALLRESP,1.042
NATIONAL YELLOW,38.0,4.0,123.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,OMITS,FAVORABLE,DEM,GORE,MORE,,OMITS,COMPLEXISSUE,NO,CLINTON,,ALWYSLGL,SAME,OMITS,NO,ELSE,,HSGRAD,PROTESTANT,NEVER,15-30K,NO,NO,CONSERV,18-64,PHONESVY,NATIONAL,COMPLETE,SOUTHANDEAST,45-59,50-59,IND/OTHER,50-64,NO,,PROT/CHRIST,RIGHTDIR,,NO,,ISSUES,,,NO,NEITHER,GOOD,SAME,VERYRESPONSI,0.448
NATIONAL YELLOW,38.0,4.0,125.0,FIRST CALL,40-44,WHITE,MALE,NADER,APPROVE,OMITS,,WOULDNOTVOTE,MORE,,OMITS,OMITS,NO,NOVOTE,NONE,ALWYSLGL,OMITS,OMITS,YES,ELSE,,POSTGRAD,NONE,NEVER,LESS15K,YES,NO,MODERATE,18-64,PHONESVY,NATIONAL,COMPLETE,SOUTHANDEAST,30-44,40-49,IND/OTHER,40-49,NO,,NONE,OMITS,,NO,,OMITS,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,0.557
NATIONAL YELLOW,38.0,4.0,127.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,,GORE,LESS,,EDUCATION,EXPERIENCE,NO,CLINTON,NONE,MOSTILL,BETTER,APP/FAV,YES,DEMOCRAT,,HSGRAD,NONE,AFEWAYEAR,30-50K,YES,YES,LIBERAL,18-64,PHONESVY,NATIONAL,COMPLETE,SOUTHANDEAST,30-44,30-39,DEMOCRAT,30-39,NO,,NONE,RIGHTDIR,,NO,,ISSUES,,,NO,NEITHER,GOOD,SAME,SOMEWHATRESP,1.449
NATIONAL YELLOW,38.0,4.0,128.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,REP,BUSH,OMITS,,SOCIALSECUR,COMPLEXISSUE,YES,DOLE,NONE,ALWYSILL,SAME,DIS/UNFAV,NO,REPUBLCN,,SOMCOL/ASSOC,OTHERCHRIST,AFEWAMONTH,15-30K,YES,NO,MODERATE,18-64,PHONESVY,NATIONAL,COMPLETE,SOUTHANDEAST,60+,60+,REPUBLICAN,50-64,NO,,PROT/CHRIST,WRONGTRACK,,NO,,ISSUES,,,NO,OPPOSECLIN,GOOD,SAME,SOMEWHATRESP,0.9430000000000001
NATIONAL YELLOW,38.0,4.0,129.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,REP,BUSH,LESS,,SOCIALSECUR,CARES,NO,DOLE,NONE,ALWYSLGL,WORSE,DIS/UNFAV,NO,REPUBLCN,,SOMCOL/ASSOC,ELSE,AFEWAYEAR,LESS15K,YES,NO,CONSERV,18-64,PHONESVY,NATIONAL,COMPLETE,SOUTHANDEAST,45-59,50-59,REPUBLICAN,50-64,NO,,OTHER,WRONGTRACK,,NO,,ISSUES,,,NO,OPPOSECLIN,GOOD,SAME,NOTTOORESPON,1.135
NATIONAL YELLOW,38.0,4.0,130.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,,BUSH,LESS,,EDUCATION,CARES,NO,NOVOTE,NONE,MOSTLGL,WORSE,APP/UNFAV,NO,ELSE,,SOMCOL/ASSOC,NONE,NEVER,LESS15K,NO,NO,MODERATE,18-64,PHONESVY,NATIONAL,COMPLETE,SOUTHANDEAST,18-29,18-24,IND/OTHER,18-24,NO,,NONE,RIGHTDIR,,YES,,PERSONALQUAL,,,NO,NEITHER,NOTGOOD,SAME,SOMEWHATRESP,1.744
NATIONAL YELLOW,38.0,4.0,132.0,FIRST CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,,BUSH,MORE,,ECON/JOBS,HONEST,OMITS,PEROT,NONE,MOSTILL,WORSE,DIS/UNFAV,YES,REPUBLCN,,HSGRAD,CATHOLIC,ONCEAWEEK,30-50K,YES,YES,CONSERV,18-64,PHONESVY,NATIONAL,COMPLETE,SOUTHANDEAST,45-59,40-49,REPUBLICAN,40-49,NO,,CATHOLIC,WRONGTRACK,,NO,,ISSUES,,,NO,OPPOSECLIN,POOR,BETTER,NOTTOORESPON,1.135
NATIONAL YELLOW,38.0,4.0,133.0,FIRST CALL,50-59,WHITE,FEMALE,NADER,DISAPPR,UNFAVORABLE,DEM,WOULDNOTVOTE,OMITS,,OMITS,HONEST,NO,CLINTON,NONE,ALWYSLGL,WORSE,DIS/UNFAV,NO,INDEPEND,,POSTGRAD,ELSE,AFEWAYEAR,,NO,NO,LIBERAL,18-64,PHONESVY,NATIONAL,COMPLETE,SOUTHANDEAST,45-59,50-59,IND/OTHER,50-64,NO,,OTHER,WRONGTRACK,,NO,,OMITS,,,NO,OPPOSECLIN,POOR,WORSE,NOTTOORESPON,0.838
NATIONAL PINK,38.0,1.0,121.0,FIRST CALL,45-49,WHITE,MALE,GORE,,,DEM,,,,,,NO,,ME,,,,YES,DEMOCRAT,,,ELSE,,75-100K,YES,YES,LIBERAL,18-64,PHONESVY,NATIONAL,COMPLETE,MULTNOMAH,45-59,40-49,DEMOCRAT,40-49,NO,,OTHER,,,NO,,,,,,,,,,1.58
NATIONAL PINK,38.0,1.0,122.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,,,DEM,,,,,,NO,,NONE,,,,YES,DEMOCRAT,,,CATHOLIC,,50-75K,NO,NO,LIBERAL,18-64,PHONESVY,NATIONAL,COMPLETE,MULTNOMAH,60+,60+,DEMOCRAT,50-64,NO,,CATHOLIC,,,NO,,,,,,,,,,0.657
NATIONAL PINK,38.0,1.0,123.0,FIRST CALL,30-39,WHITE,MALE,BUSH,,,REP,,,,,,YES,,SOMEONEELSE,,,,YES,REPUBLCN,,,NONE,,30-50K,YES,YES,CONSERV,18-64,PHONESVY,NATIONAL,COMPLETE,MULTNOMAH,30-44,30-39,REPUBLICAN,30-39,NO,,NONE,,,NO,,,,,,,,,,3.133
