VERSION,STATEID,PRECINCT,SEQ,CALL,WGT,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,XWAY2000,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,EVOLCREA,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
NATIONAL YELLOW,17.0,66.0,7.0,FIRST CALL,111.0,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,ELSE,OTHERCHRIST,30-50K,MODERATE,18-64,,NATIONAL,TOPEKAKCAREA,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,ECON/JOBS,COMPLEXISSUE,0.111
NATIONAL YELLOW,17.0,66.0,8.0,FIRST CALL,143.0,18-24,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,WORSE,APP/FAV,DEMOCRAT,NONE,30-50K,MODERATE,18-64,,NATIONAL,TOPEKAKCAREA,18-29,18-24,DEMOCRAT,18-24,NONE,SOCIALSECUR,STRONGLEADER,0.14300000000000002
NATIONAL YELLOW,17.0,66.0,9.0,FIRST CALL,346.0,65-74,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,INDEPEND,PROTESTANT,50-75K,MODERATE,65+,,NATIONAL,TOPEKAKCAREA,60+,60+,IND/OTHER,65+,PROT/CHRIST,OMITS,OMITS,0.34600000000000003
NATIONAL YELLOW,17.0,66.0,10.0,FIRST CALL,305.0,65-74,WHITE,FEMALE,BUSH,OMITS,OMITS,BUSH,OMITS,DOLE,SAME,OMITS,REPUBLCN,PROTESTANT,15-30K,MODERATE,65+,,NATIONAL,TOPEKAKCAREA,60+,60+,REPUBLICAN,65+,PROT/CHRIST,OMITS,OMITS,0.305
NATIONAL GREY,17.0,66.0,11.0,FIRST CALL,125.0,18-24,BLACK,FEMALE,GORE,,,,,,,,INDEPEND,,15-30K,MODERATE,18-64,,NATIONAL,TOPEKAKCAREA,18-29,18-24,IND/OTHER,18-24,,,,0.125
NATIONAL GREY,17.0,66.0,12.0,FIRST CALL,370.0,30-39,WHITE,MALE,BUSH,,,,,,,,REPUBLCN,,50-75K,CONSERV,18-64,,NATIONAL,TOPEKAKCAREA,30-44,30-39,REPUBLICAN,30-39,,,,0.37
NATIONAL GREY,17.0,66.0,13.0,FIRST CALL,370.0,30-39,WHITE,MALE,BUSH,,,,,,,,REPUBLCN,,15-30K,CONSERV,18-64,,NATIONAL,TOPEKAKCAREA,30-44,30-39,REPUBLICAN,30-39,,,,0.37
NATIONAL GREY,17.0,66.0,14.0,FIRST CALL,125.0,25-29,BLACK,FEMALE,GORE,,,,,,,,DEMOCRAT,,15-30K,LIBERAL,18-64,,NATIONAL,TOPEKAKCAREA,18-29,25-29,DEMOCRAT,25-29,,,,0.125
NATIONAL PINK,17.0,66.0,15.0,FIRST CALL,666.0,40-44,WHITE,FEMALE,NADER,,,,NO,,,,INDEPEND,OTHERCHRIST,30-50K,CONSERV,18-64,,NATIONAL,TOPEKAKCAREA,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.666
NATIONAL PINK,17.0,66.0,16.0,FIRST CALL,110.0,50-59,BLACK,FEMALE,GORE,,,,NO,,,,DEMOCRAT,ELSE,50-75K,MODERATE,18-64,,NATIONAL,TOPEKAKCAREA,45-59,50-59,DEMOCRAT,50-64,OTHER,,,0.11
NATIONAL PINK,17.0,66.0,17.0,FIRST CALL,125.0,30-39,BLACK,MALE,GORE,,,,NO,,,,DEMOCRAT,ELSE,15-30K,MODERATE,18-64,,NATIONAL,TOPEKAKCAREA,30-44,30-39,DEMOCRAT,30-39,OTHER,,,0.125
NATIONAL PINK,17.0,66.0,18.0,FIRST CALL,327.0,45-49,WHITE,FEMALE,BUSH,,,,NO,,,,INDEPEND,CATHOLIC,75-100K,MODERATE,18-64,,NATIONAL,TOPEKAKCAREA,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,0.327
NATIONAL PINK,17.0,66.0,19.0,FIRST CALL,327.0,45-49,WHITE,FEMALE,BUSH,,,,NO,,,,REPUBLCN,PROTESTANT,30-50K,MODERATE,18-64,,NATIONAL,TOPEKAKCAREA,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.327
NATIONAL WHITE,17.0,66.0,20.0,SECOND CALL,859.0,25-29,WHITE,MALE,NADER,DISAPPR,UNFAVORABLE,GORE,NO,PEROT,BETTER,DIS/UNFAV,DEMOCRAT,CATHOLIC,LESS15K,LIBERAL,18-64,,NATIONAL,TOPEKAKCAREA,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,0.859
NATIONAL WHITE,17.0,66.0,21.0,SECOND CALL,421.0,25-29,ASIAN,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,APP/UNFAV,REPUBLCN,CATHOLIC,30-50K,MODERATE,18-64,,NATIONAL,TOPEKAKCAREA,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,0.421
NATIONAL YELLOW,17.0,66.0,22.0,SECOND CALL,110.0,30-39,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,PEROT,SAME,APP/FAV,INDEPEND,OTHERCHRIST,15-30K,,18-64,,NATIONAL,TOPEKAKCAREA,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,ECON/JOBS,OMITS,0.11
NATIONAL YELLOW,17.0,66.0,23.0,SECOND CALL,421.0,18-24,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,YES,NOVOTE,BETTER,APP/UNFAV,REPUBLCN,PROTESTANT,LESS15K,CONSERV,18-64,,NATIONAL,TOPEKAKCAREA,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,SOCIALSECUR,STRONGLEADER,0.421
NATIONAL GREY,17.0,66.0,24.0,SECOND CALL,117.0,65-74,BLACK,MALE,GORE,,,,,,,,DEMOCRAT,,50-75K,LIBERAL,65+,,NATIONAL,TOPEKAKCAREA,60+,60+,DEMOCRAT,65+,,,,0.117
NATIONAL GREY,17.0,66.0,25.0,SECOND CALL,326.0,40-44,HISP,FEMALE,BUSH,,,,,,,,DEMOCRAT,,30-50K,MODERATE,18-64,,NATIONAL,TOPEKAKCAREA,30-44,40-49,DEMOCRAT,40-49,,,,0.326
NATIONAL PINK,17.0,66.0,26.0,SECOND CALL,125.0,45-49,BLACK,MALE,GORE,,,,YES,,,,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,,NATIONAL,TOPEKAKCAREA,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.125
NATIONAL PINK,17.0,66.0,27.0,SECOND CALL,327.0,30-39,WHITE,FEMALE,BUSH,,,,YES,,,,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,,NATIONAL,TOPEKAKCAREA,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.327
NATIONAL WHITE,17.0,66.0,28.0,THIRD CALL,143.0,25-29,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,NOVOTE,WORSE,APP/UNFAV,INDEPEND,ELSE,LESS15K,LIBERAL,18-64,,NATIONAL,TOPEKAKCAREA,18-29,25-29,IND/OTHER,25-29,OTHER,,,0.14300000000000002
NATIONAL WHITE,17.0,66.0,29.0,THIRD CALL,126.0,18-24,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,INDEPEND,CATHOLIC,15-30K,MODERATE,18-64,,NATIONAL,TOPEKAKCAREA,18-29,18-24,IND/OTHER,18-24,CATHOLIC,,,0.126
NATIONAL WHITE,17.0,66.0,30.0,THIRD CALL,111.0,40-44,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,GORE,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,CATHOLIC,50-75K,MODERATE,18-64,,NATIONAL,TOPEKAKCAREA,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,0.111
NATIONAL WHITE,17.0,66.0,31.0,THIRD CALL,117.0,65-74,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,DOLE,SAME,APP/FAV,REPUBLCN,PROTESTANT,15-30K,MODERATE,65+,,NATIONAL,TOPEKAKCAREA,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.117
NATIONAL YELLOW,17.0,66.0,32.0,THIRD CALL,327.0,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,18-64,,NATIONAL,TOPEKAKCAREA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,TAXES,HONEST,0.327
NATIONAL YELLOW,17.0,66.0,33.0,THIRD CALL,110.0,50-59,BLACK,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,18-64,,NATIONAL,TOPEKAKCAREA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,ECON/JOBS,GOODJUDGMENT,0.11
NATIONAL YELLOW,17.0,66.0,34.0,THIRD CALL,125.0,45-49,BLACK,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,,NATIONAL,TOPEKAKCAREA,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,SOCIALSECUR,LIKEABLE,0.125
NATIONAL YELLOW,17.0,66.0,35.0,THIRD CALL,305.0,60-64,WHITE,FEMALE,BUSH,DISAPPR,FAVORABLE,BUSH,NO,DOLE,SAME,DIS/FAV,REPUBLCN,CATHOLIC,30-50K,MODERATE,18-64,,NATIONAL,TOPEKAKCAREA,60+,60+,REPUBLICAN,50-64,CATHOLIC,SOCIALSECUR,HONEST,0.305
NATIONAL GREY,17.0,66.0,36.0,THIRD CALL,126.0,25-29,WHITE,FEMALE,GORE,,,,,,,,DEMOCRAT,,30-50K,LIBERAL,18-64,,NATIONAL,TOPEKAKCAREA,18-29,25-29,DEMOCRAT,25-29,,,,0.126
NATIONAL GREY,17.0,66.0,37.0,THIRD CALL,257.0,30-39,WHITE,MALE,BUCHANAN,,,,,,,,ELSE,,50-75K,CONSERV,18-64,,NATIONAL,TOPEKAKCAREA,30-44,30-39,IND/OTHER,30-39,,,,0.257
NATIONAL GREY,17.0,66.0,38.0,THIRD CALL,370.0,50-59,WHITE,MALE,BUSH,,,,,,,,REPUBLCN,,15-30K,LIBERAL,18-64,,NATIONAL,TOPEKAKCAREA,45-59,50-59,REPUBLICAN,50-64,,,,0.37
NATIONAL GREY,17.0,66.0,39.0,THIRD CALL,111.0,45-49,WHITE,FEMALE,GORE,,,,,,,,DEMOCRAT,,50-75K,LIBERAL,18-64,,NATIONAL,TOPEKAKCAREA,45-59,40-49,DEMOCRAT,40-49,,,,0.111
NATIONAL PINK,17.0,66.0,40.0,THIRD CALL,111.0,30-39,WHITE,FEMALE,GORE,,,,NO,,,,INDEPEND,ELSE,LESS15K,LIBERAL,18-64,,NATIONAL,TOPEKAKCAREA,30-44,30-39,IND/OTHER,30-39,OTHER,,,0.111
NATIONAL PINK,17.0,66.0,41.0,THIRD CALL,111.0,45-49,WHITE,FEMALE,GORE,,,,NO,,,,DEMOCRAT,CATHOLIC,LESS15K,LIBERAL,18-64,,NATIONAL,TOPEKAKCAREA,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.111
NATIONAL PINK,17.0,66.0,42.0,THIRD CALL,111.0,40-44,WHITE,FEMALE,GORE,,,,NO,,,,DEMOCRAT,CATHOLIC,,MODERATE,18-64,,NATIONAL,TOPEKAKCAREA,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.111
NATIONAL PINK,17.0,66.0,43.0,THIRD CALL,125.0,50-59,BLACK,MALE,GORE,,,,NO,,,,DEMOCRAT,NONE,75-100K,LIBERAL,18-64,,NATIONAL,TOPEKAKCAREA,45-59,50-59,DEMOCRAT,50-64,NONE,,,0.125
STATE ONLY,17.0,72.0,1.0,FIRST CALL,627.0,45-49,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,INDEPEND,CATHOLIC,LESS15K,MODERATE,18-64,BOTH,STATE,RURAL,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,0.627
STATE ONLY,17.0,72.0,2.0,FIRST CALL,599.0,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,BOTH,STATE,RURAL,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.599
STATE ONLY,17.0,72.0,3.0,FIRST CALL,675.0,75+,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,LESS15K,CONSERV,65+,BOTH,STATE,RURAL,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.675
STATE ONLY,17.0,72.0,4.0,FIRST CALL,508.0,25-29,WHITE,FEMALE,BUSH,OMITS,UNFAVORABLE,BUSH,NO,DOLE,BETTER,OMITS,DEMOCRAT,OTHERCHRIST,30-50K,,18-64,OMITS,STATE,RURAL,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,0.508
STATE ONLY,17.0,72.0,5.0,FIRST CALL,643.0,60-64,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,LESS15K,CONSERV,18-64,BOTH,STATE,RURAL,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,0.643
STATE ONLY,17.0,72.0,6.0,FIRST CALL,629.0,50-59,OTHER,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,SAME,DIS/UNFAV,ELSE,JEWISH,LESS15K,CONSERV,18-64,BOTH,STATE,RURAL,45-59,50-59,IND/OTHER,50-64,JEWISH,,,0.629
STATE ONLY,17.0,72.0,7.0,FIRST CALL,629.0,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,BOTH,STATE,RURAL,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.629
STATE ONLY,17.0,72.0,8.0,FIRST CALL,658.0,45-49,WHITE,FEMALE,GORE,DISAPPR,UNFAVORABLE,GORE,YES,PEROT,BETTER,DIS/UNFAV,ELSE,OTHERCHRIST,30-50K,MODERATE,18-64,BOTH,STATE,RURAL,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.658
STATE ONLY,17.0,72.0,9.0,FIRST CALL,345.0,65-74,WHITE,MALE,BUCHANAN,DISAPPR,UNFAVORABLE,GORE,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,15-30K,MODERATE,65+,BOTH,STATE,RURAL,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.34500000000000003
STATE ONLY,17.0,72.0,10.0,FIRST CALL,643.0,65-74,WHITE,MALE,BUSH,OMITS,UNFAVORABLE,BUSH,YES,PEROT,SAME,OMITS,REPUBLCN,PROTESTANT,30-50K,CONSERV,65+,CREATIONISM,STATE,RURAL,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.643
STATE ONLY,17.0,72.0,12.0,FIRST CALL,508.0,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,MODERATE,18-64,CREATIONISM,STATE,RURAL,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.508
STATE ONLY,17.0,72.0,13.0,FIRST CALL,673.0,75+,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,65+,OMITS,STATE,RURAL,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.673
STATE ONLY,17.0,72.0,14.0,FIRST CALL,599.0,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,NONE,30-50K,CONSERV,18-64,CREATIONISM,STATE,RURAL,30-44,40-49,REPUBLICAN,40-49,NONE,,,0.599
STATE ONLY,17.0,72.0,15.0,FIRST CALL,599.0,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,CREATIONISM,STATE,RURAL,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.599
STATE ONLY,17.0,72.0,16.0,FIRST CALL,599.0,30-39,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,DOLE,SAME,APP/UNFAV,REPUBLCN,PROTESTANT,,CONSERV,18-64,BOTH,STATE,RURAL,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.599
STATE ONLY,17.0,72.0,17.0,FIRST CALL,675.0,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,,CONSERV,18-64,BOTH,STATE,RURAL,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,0.675
STATE ONLY,17.0,72.0,18.0,FIRST CALL,675.0,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,LESS15K,MODERATE,18-64,BOTH,STATE,RURAL,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,0.675
STATE ONLY,17.0,72.0,19.0,SECOND CALL,707.0,65-74,,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,65+,CREATIONISM,STATE,RURAL,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.707
STATE ONLY,17.0,72.0,20.0,SECOND CALL,707.0,65-74,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,15-30K,MODERATE,65+,CREATIONISM,STATE,RURAL,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.707
STATE ONLY,17.0,72.0,21.0,SECOND CALL,673.0,65-74,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,SAME,APP/UNFAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,65+,OMITS,STATE,RURAL,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.673
STATE ONLY,17.0,72.0,22.0,SECOND CALL,658.0,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,BETTER,APP/FAV,REPUBLCN,CATHOLIC,15-30K,MODERATE,18-64,BOTH,STATE,RURAL,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,0.658
STATE ONLY,17.0,72.0,23.0,SECOND CALL,643.0,65-74,WHITE,MALE,BUSH,OMITS,OMITS,BUSH,NO,DOLE,SAME,OMITS,REPUBLCN,PROTESTANT,30-50K,CONSERV,65+,CREATIONISM,STATE,RURAL,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.643
STATE ONLY,17.0,72.0,24.0,SECOND CALL,658.0,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,PEROT,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,,MODERATE,18-64,BOTH,STATE,RURAL,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.658
STATE ONLY,17.0,72.0,25.0,SECOND CALL,707.0,75+,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,BETTER,APP/FAV,,CATHOLIC,15-30K,MODERATE,65+,CREATIONISM,STATE,RURAL,60+,60+,,65+,CATHOLIC,,,0.707
STATE ONLY,17.0,72.0,26.0,SECOND CALL,707.0,60-64,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,SAME,APP/UNFAV,DEMOCRAT,PROTESTANT,LESS15K,MODERATE,18-64,BOTH,STATE,RURAL,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,0.707
STATE ONLY,17.0,72.0,27.0,SECOND CALL,673.0,75+,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,15-30K,MODERATE,65+,CREATIONISM,STATE,RURAL,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.673
STATE ONLY,17.0,72.0,28.0,SECOND CALL,673.0,65-74,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,65+,BOTH,STATE,RURAL,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.673
STATE ONLY,17.0,72.0,29.0,SECOND CALL,629.0,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,18-64,BOTH,STATE,RURAL,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.629
STATE ONLY,17.0,72.0,30.0,SECOND CALL,484.0,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,PEROT,SAME,DIS/UNFAV,INDEPEND,OTHERCHRIST,15-30K,LIBERAL,18-64,BOTH,STATE,RURAL,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.484
STATE ONLY,17.0,72.0,31.0,SECOND CALL,627.0,30-39,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,NOVOTE,SAME,APP/FAV,INDEPEND,OTHERCHRIST,LESS15K,LIBERAL,18-64,BOTH,STATE,RURAL,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.627
STATE ONLY,17.0,72.0,32.0,SECOND CALL,707.0,60-64,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,SAME,APP/FAV,INDEPEND,CATHOLIC,15-30K,MODERATE,18-64,BOTH,STATE,RURAL,60+,60+,IND/OTHER,50-64,CATHOLIC,,,0.707
STATE ONLY,17.0,72.0,33.0,SECOND CALL,508.0,18-24,WHITE,FEMALE,BUSH,DISAPPR,FAVORABLE,BUSH,YES,NOVOTE,BETTER,DIS/FAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,BOTH,STATE,RURAL,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.508
STATE ONLY,17.0,72.0,34.0,SECOND CALL,629.0,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,PEROT,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,30-50K,CONSERV,18-64,CREATIONISM,STATE,RURAL,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.629
STATE ONLY,17.0,72.0,35.0,SECOND CALL,707.0,65-74,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,CLINTON,WORSE,APP/FAV,DEMOCRAT,PROTESTANT,15-30K,MODERATE,65+,BOTH,STATE,RURAL,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.707
STATE ONLY,17.0,72.0,36.0,SECOND CALL,532.0,25-29,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,NOVOTE,BETTER,APP/FAV,INDEPEND,OTHERCHRIST,15-30K,MODERATE,18-64,BOTH,STATE,RURAL,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,0.532
STATE ONLY,17.0,72.0,37.0,SECOND CALL,484.0,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,LESS15K,MODERATE,18-64,CREATIONISM,STATE,RURAL,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.484
STATE ONLY,17.0,72.0,38.0,SECOND CALL,658.0,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,BOTH,STATE,RURAL,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.658
STATE ONLY,17.0,72.0,39.0,THIRD CALL,627.0,30-39,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,BOTH,STATE,RURAL,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.627
STATE ONLY,17.0,72.0,40.0,THIRD CALL,629.0,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,,CONSERV,18-64,BOTH,STATE,RURAL,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.629
STATE ONLY,17.0,72.0,41.0,THIRD CALL,643.0,60-64,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,PROTESTANT,50-75K,LIBERAL,18-64,BOTH,STATE,RURAL,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,0.643
STATE ONLY,17.0,72.0,42.0,THIRD CALL,599.0,45-49,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,YES,DOLE,SAME,APP/UNFAV,REPUBLCN,PROTESTANT,50-75K,MODERATE,18-64,BOTH,STATE,RURAL,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.599
STATE ONLY,17.0,72.0,43.0,THIRD CALL,707.0,75+,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,PROTESTANT,LESS15K,MODERATE,65+,BOTH,STATE,RURAL,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.707
STATE ONLY,17.0,72.0,44.0,THIRD CALL,707.0,65-74,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,PROTESTANT,,CONSERV,65+,BOTH,STATE,RURAL,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.707
STATE ONLY,17.0,72.0,45.0,THIRD CALL,675.0,65-74,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,,MODERATE,65+,OMITS,STATE,RURAL,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.675
STATE ONLY,17.0,72.0,46.0,THIRD CALL,707.0,75+,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,NO,CLINTON,SAME,APP/UNFAV,DEMOCRAT,PROTESTANT,15-30K,MODERATE,65+,BOTH,STATE,RURAL,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.707
