VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,PROPMI,GOVTDO,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,UNION4,UNFAIR,FINSIT,JOBPERS,WORK,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,MCSUPP,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,GUN,WEIGHT
NATIONAL PINK,23.0,95.0,11.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,ABRAHAM,,,,,,SMCITY/RURAL,,,NO,,NONE,,,,NO,INDEPEND,RURAL,,OTHERCHRIST,,30-50K,YES,YES,CONSERV,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,YES,,,,,,,0.585
NATIONAL PINK,23.0,95.0,12.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,STABENOW,,,,,,SMCITY/RURAL,,,NO,,ME,,,,YES,INDEPEND,RURAL,,PROTESTANT,,15-30K,NO,YES,LIBERAL,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,NO,,,,,,,0.68
NATIONAL WHITE,23.0,95.0,13.0,SECOND CALL,65-74,WHITE,MALE,GORE,ABRAHAM,APPROVE,FAVORABLE,GORE,,MORE,SMCITY/RURAL,WORLDAFFAIRS,COMPLEXISSUE,YES,CLINTON,ME,,WORSE,APP/FAV,NO,DEMOCRAT,RURAL,,ELSE,OMITS,LESS15K,YES,NO,LIBERAL,65+,,NATIONAL,COMPLETE,NORTH/NEAST,60+,60+,DEMOCRAT,65+,OTHER,,,,ISSUES,,,,0.933
NATIONAL WHITE,23.0,95.0,14.0,SECOND CALL,50-59,WHITE,MALE,GORE,STABENOW,DISAPPR,UNFAVORABLE,GORE,,MORE,SMCITY/RURAL,ECON/JOBS,HONEST,NO,CLINTON,ME,,SAME,DIS/UNFAV,YES,INDEPEND,RURAL,HSGRAD,PROTESTANT,AFEWAYEAR,15-30K,YES,NO,MODERATE,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,,ISSUES,,,,0.613
NATIONAL WHITE,23.0,95.0,15.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,,MORE,SMCITY/RURAL,ECON/JOBS,HONEST,NO,CLINTON,NONE,,BETTER,APP/FAV,NO,DEMOCRAT,RURAL,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,50-75K,YES,NO,MODERATE,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,,ISSUES,,,,0.68
NATIONAL WHITE,23.0,95.0,16.0,SECOND CALL,30-39,HISP,FEMALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,,LESS,SMCITY/RURAL,ECON/JOBS,GOODJUDGMENT,YES,OMITS,NONE,,SAME,DIS/UNFAV,NO,INDEPEND,RURAL,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,50-75K,YES,YES,MODERATE,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,,ISSUES,,,,0.405
NATIONAL WHITE,23.0,95.0,17.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,,DISAPPR,UNFAVORABLE,GORE,,MORE,SMCITY/RURAL,WORLDAFFAIRS,OMITS,YES,NOVOTE,SOMEONEELSE,,SAME,DIS/UNFAV,NO,ELSE,RURAL,HSGRAD,OTHERCHRIST,AFEWAYEAR,50-75K,YES,YES,CONSERV,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,,ISSUES,,,,0.687
NATIONAL YELLOW,23.0,95.0,18.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,ABRAHAM,APPROVE,UNFAVORABLE,BUSH,,OMITS,SMCITY/RURAL,OMITS,OMITS,NO,DOLE,SOMEONEELSE,,SAME,APP/UNFAV,YES,INDEPEND,RURAL,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,,YES,YES,CONSERV,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,,OMITS,OMITS,OMITS,,0.585
NATIONAL YELLOW,23.0,95.0,19.0,SECOND CALL,30-39,WHITE,MALE,GORE,ABRAHAM,APPROVE,FAVORABLE,GORE,,MORE,SMCITY/RURAL,ECON/JOBS,GOODJUDGMENT,NO,NOVOTE,ME,,BETTER,APP/FAV,YES,INDEPEND,RURAL,HSGRAD,OTHERCHRIST,AFEWAYEAR,50-75K,YES,YES,LIBERAL,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,,PERSONALQUAL,ECON/JOBS,GOODJUDGMENT,,0.633
NATIONAL YELLOW,23.0,95.0,20.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,,MORE,SMCITY/RURAL,OMITS,STRONGLEADER,YES,CLINTON,SOMEONEELSE,,BETTER,APP/FAV,YES,DEMOCRAT,RURAL,HSGRAD,CATHOLIC,AFEWAMONTH,30-50K,YES,YES,MODERATE,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,,PERSONALQUAL,OMITS,STRONGLEADER,,0.757
NATIONAL YELLOW,23.0,95.0,21.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,,LESS,SMCITY/RURAL,SOCIALSECUR,STRONGLEADER,NO,DOLE,NONE,,SAME,DIS/UNFAV,NO,REPUBLCN,RURAL,NOHS,PROTESTANT,AFEWAYEAR,,YES,NO,MODERATE,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,,ISSUES,SOCIALSECUR,STRONGLEADER,,0.585
NATIONAL YELLOW,23.0,95.0,22.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,,LESS,SMCITY/RURAL,OMITS,HONEST,YES,DOLE,SOMEONEELSE,,SAME,DIS/UNFAV,NO,REPUBLCN,RURAL,COLGRAD,OTHERCHRIST,MORETHAN1AWK,30-50K,YES,YES,CONSERV,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,,ISSUES,OMITS,HONEST,,0.585
NATIONAL YELLOW,23.0,95.0,23.0,SECOND CALL,30-39,WHITE,MALE,GORE,STABENOW,APPROVE,UNFAVORABLE,GORE,,MORE,SMCITY/RURAL,SOCIALSECUR,CARES,NO,CLINTON,ME,,SAME,APP/UNFAV,YES,INDEPEND,RURAL,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,15-30K,NO,YES,CONSERV,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,,ISSUES,SOCIALSECUR,CARES,,0.613
NATIONAL GREY,23.0,95.0,24.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,STABENOW,,,,,,SMCITY/RURAL,,,,,,NEITHERDID,,,,INDEPEND,RURAL,COLGRAD,,,15-30K,,,LIBERAL,18-64,SOCIALSECURI,NATIONAL,COMPLETE,NORTH/NEAST,18-29,18-24,IND/OTHER,18-24,,,BOTH,BOTH,,,,SUPPORT,0.757
NATIONAL GREY,23.0,95.0,25.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,ABRAHAM,,,,,,SMCITY/RURAL,,,,,,BOTHDID,,,,,RURAL,HSGRAD,,,LESS15K,,,CONSERV,18-64,SOCIALSECURI,NATIONAL,COMPLETE,NORTH/NEAST,30-44,40-49,,40-49,,,ONLYBUSH,ONLYBUSH,,,,SUPPORT,0.585
NATIONAL GREY,23.0,95.0,26.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,ABRAHAM,,,,,,SMCITY/RURAL,,,,,,GOREDID,,,,REPUBLCN,RURAL,NOHS,,,OVER100K,,,MODERATE,18-64,CUTFEDINCTAX,NATIONAL,COMPLETE,NORTH/NEAST,30-44,30-39,REPUBLICAN,30-39,,,BOTH,NEITHER,,,,SUPPORT,0.585
NATIONAL GREY,23.0,95.0,27.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,STABENOW,,,,,,SMCITY/RURAL,,,,,,BOTHDID,,,,DEMOCRAT,RURAL,HSGRAD,,,50-75K,,,MODERATE,18-64,CUTFEDINCTAX,NATIONAL,COMPLETE,NORTH/NEAST,18-29,25-29,DEMOCRAT,25-29,,,NEITHER,BOTH,,,,OPPOSE,0.757
NATIONAL GREY,23.0,95.0,28.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,STABENOW,,,,,,SMCITY/RURAL,,,,,,BOTHDID,,,,DEMOCRAT,RURAL,COLGRAD,,,50-75K,,,MODERATE,18-64,SOCIALSECURI,NATIONAL,COMPLETE,NORTH/NEAST,30-44,30-39,DEMOCRAT,30-39,,,ONLYGORE,BOTH,,,,SUPPORT,0.68
NATIONAL GREY,23.0,95.0,29.0,SECOND CALL,50-59,WHITE,MALE,BUSH,ABRAHAM,,,,,,SMCITY/RURAL,,,,,,GOREDID,,,,DEMOCRAT,RURAL,POSTGRAD,,,75-100K,,,MODERATE,18-64,CUTFEDINCTAX,NATIONAL,COMPLETE,NORTH/NEAST,45-59,50-59,DEMOCRAT,50-64,,,BOTH,BOTH,,,,OPPOSE,0.529
NATIONAL GREY,23.0,95.0,30.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,ABRAHAM,,,,,,SMCITY/RURAL,,,,,,NEITHERDID,,,,DEMOCRAT,RURAL,NOHS,,,15-30K,,,MODERATE,18-64,SOCIALSECURI,NATIONAL,COMPLETE,NORTH/NEAST,45-59,50-59,DEMOCRAT,50-64,,,ONLYGORE,ONLYGORE,,,,OPPOSE,0.7030000000000001
NATIONAL PINK,23.0,95.0,31.0,SECOND CALL,30-39,WHITE,MALE,BUSH,ABRAHAM,,,,,,SMCITY/RURAL,,,NO,,NONE,,,,YES,INDEPEND,RURAL,,NONE,,50-75K,YES,YES,MODERATE,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,30-44,30-39,IND/OTHER,30-39,NONE,NO,,,,,,,0.529
NATIONAL PINK,23.0,95.0,32.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,ABRAHAM,,,,,,SMCITY/RURAL,,,OMITS,,NONE,,,,YES,REPUBLCN,RURAL,,PROTESTANT,,,YES,NO,MODERATE,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,YES,,,,,,,0.585
NATIONAL PINK,23.0,95.0,33.0,SECOND CALL,50-59,WHITE,MALE,BUSH,ABRAHAM,,,,,,SMCITY/RURAL,,,YES,,ME,,,,,REPUBLCN,RURAL,,OTHERCHRIST,,15-30K,YES,YES,CONSERV,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,NO,,,,,,,0.529
NATIONAL PINK,23.0,95.0,34.0,SECOND CALL,45-49,WHITE,MALE,NADER,,,,,,,SMCITY/RURAL,,,NO,,NONE,,,,YES,INDEPEND,RURAL,,OTHERCHRIST,,,YES,NO,MODERATE,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,NO,,,,,,,0.366
NATIONAL PINK,23.0,95.0,35.0,SECOND CALL,25-29,WHITE,MALE,BUSH,ABRAHAM,,,,,,SMCITY/RURAL,,,YES,,ME,,,,YES,REPUBLCN,RURAL,,OTHERCHRIST,,15-30K,NO,NO,MODERATE,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,YES,,,,,,,0.588
NATIONAL PINK,23.0,95.0,36.0,SECOND CALL,30-39,WHITE,MALE,GORE,STABENOW,,,,,,SMCITY/RURAL,,,NO,,ME,,,,YES,DEMOCRAT,RURAL,,PROTESTANT,,75-100K,YES,YES,MODERATE,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,YES,,,,,,,0.613
NATIONAL PINK,23.0,95.0,37.0,SECOND CALL,60-64,WHITE,MALE,BUSH,ABRAHAM,,,,,,SMCITY/RURAL,,,YES,,MEANDSOMEONE,,,,YES,REPUBLCN,RURAL,,CATHOLIC,,50-75K,YES,NO,CONSERV,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,60+,60+,REPUBLICAN,50-64,CATHOLIC,YES,,,,,,,0.781
NATIONAL WHITE,23.0,95.0,38.0,THIRD CALL,50-59,HISP,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,,LESS,SMCITY/RURAL,ECON/JOBS,HONEST,NO,DOLE,SOMEONEELSE,,SAME,DIS/UNFAV,YES,REPUBLCN,RURAL,HSGRAD,CATHOLIC,NEVER,50-75K,YES,NO,CONSERV,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,,PERSONALQUAL,,,,0.366
NATIONAL WHITE,23.0,95.0,39.0,THIRD CALL,18-24,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,,LESS,SMCITY/RURAL,TAXES,EXPERIENCE,YES,NOVOTE,NONE,,SAME,DIS/UNFAV,YES,REPUBLCN,RURAL,HSGRAD,OTHERCHRIST,ONCEAWEEK,15-30K,YES,YES,CONSERV,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,,ISSUES,,,,0.588
NATIONAL YELLOW,23.0,95.0,40.0,THIRD CALL,40-44,WHITE,MALE,BUSH,STABENOW,DISAPPR,UNFAVORABLE,BUSH,,LESS,SMCITY/RURAL,EDUCATION,STRONGLEADER,NO,PEROT,NONE,,SAME,DIS/UNFAV,YES,ELSE,RURAL,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,30-50K,YES,YES,CONSERV,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,,ISSUES,EDUCATION,STRONGLEADER,,0.512
NATIONAL YELLOW,23.0,95.0,41.0,THIRD CALL,45-49,WHITE,FEMALE,NADER,STABENOW,APPROVE,UNFAVORABLE,BUSH,,OMITS,SMCITY/RURAL,TAXES,GOODJUDGMENT,NO,CLINTON,ME,,SAME,APP/UNFAV,YES,DEMOCRAT,RURAL,HSGRAD,ELSE,MORETHAN1AWK,30-50K,YES,YES,,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,45-59,40-49,DEMOCRAT,40-49,OTHER,,,,PERSONALQUAL,TAXES,GOODJUDGMENT,,0.401
NATIONAL GREY,23.0,95.0,42.0,THIRD CALL,30-39,WHITE,MALE,GORE,STABENOW,,,,,,SMCITY/RURAL,,,,,,NEITHERDID,,,,INDEPEND,RURAL,COLGRAD,,,30-50K,,,MODERATE,18-64,SOCIALSECURI,NATIONAL,COMPLETE,NORTH/NEAST,30-44,30-39,IND/OTHER,30-39,,,ONLYGORE,ONLYBUSH,,,,OPPOSE,0.613
NATIONAL GREY,23.0,95.0,43.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,ABRAHAM,,,,,,SMCITY/RURAL,,,,,,GOREDID,,,,INDEPEND,RURAL,SOMCOL/ASSOC,,,OVER100K,,,MODERATE,18-64,OMITS,NATIONAL,COMPLETE,NORTH/NEAST,45-59,50-59,IND/OTHER,50-64,,,ONLYBUSH,ONLYGORE,,,,OPPOSE,0.585
NATIONAL GREY,23.0,95.0,44.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,ABRAHAM,,,,,,SMCITY/RURAL,,,,,,BOTHDID,,,,DEMOCRAT,RURAL,SOMCOL/ASSOC,,,30-50K,,,MODERATE,18-64,OMITS,NATIONAL,COMPLETE,NORTH/NEAST,45-59,50-59,DEMOCRAT,50-64,,,BOTH,BOTH,,,,SUPPORT,0.7030000000000001
NATIONAL PINK,23.0,95.0,45.0,THIRD CALL,30-39,WHITE,MALE,BUSH,ABRAHAM,,,,,,SMCITY/RURAL,,,NO,,NONE,,,,YES,ELSE,RURAL,,OTHERCHRIST,,30-50K,YES,YES,MODERATE,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,YES,,,,,,,0.529
NATIONAL PINK,23.0,95.0,46.0,THIRD CALL,25-29,WHITE,MALE,BUSH,ABRAHAM,,,,,,SMCITY/RURAL,,,NO,,NONE,,,,YES,REPUBLCN,RURAL,,OTHERCHRIST,,30-50K,YES,YES,CONSERV,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,YES,,,,,,,0.588
NATIONAL PINK,23.0,95.0,47.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,ABRAHAM,,,,,,SMCITY/RURAL,,,NO,,NONE,,,,YES,REPUBLCN,RURAL,,OTHERCHRIST,,15-30K,YES,YES,CONSERV,18-64,,NATIONAL,COMPLETE,NORTH/NEAST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,YES,,,,,,,0.585
STATE ONLY,23.0,98.0,1.0,FIRST CALL,40-44,WHITE,MALE,NADER,OTHER,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,NO,MORE,CITYOVER50K,WORLDAFFAIRS,COMPLEXISSUE,NO,NOVOTE,ME,NEITHERDID,SAME,DIS/UNFAV,YES,INDEPEND,50-500K,HSGRAD,NONE,NEVER,30-50K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,UNIVERSITY,30-44,40-49,IND/OTHER,40-49,NONE,NO,NEITHER,BOTH,ISSUES,,,SUPPORT,0.866
STATE ONLY,23.0,98.0,2.0,FIRST CALL,40-44,BLACK,MALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,NO,LESS,CITYOVER50K,OMITS,HONEST,NO,CLINTON,NONE,BOTHDID,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,COLGRAD,CATHOLIC,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,UNIVERSITY,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,NO,BOTH,NEITHER,ISSUES,,,SUPPORT,1.171
STATE ONLY,23.0,98.0,3.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,STABENOW,APPROVE,UNFAVORABLE,GORE,NO,MORE,CITYOVER50K,EDUCATION,COMPLEXISSUE,NO,CLINTON,ME,BOTHDID,SAME,APP/UNFAV,NO,DEMOCRAT,50-500K,POSTGRAD,CATHOLIC,AFEWAYEAR,15-30K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,UNIVERSITY,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,NO,ONLYGORE,BOTH,ISSUES,,,SUPPORT,1.129
STATE ONLY,23.0,98.0,4.0,FIRST CALL,25-29,WHITE,MALE,GORE,STABENOW,APPROVE,UNFAVORABLE,GORE,NO,MORE,CITYOVER50K,ECON/JOBS,EXPERIENCE,NO,CLINTON,SOMEONEELSE,BUSHDID,BETTER,APP/UNFAV,YES,DEMOCRAT,50-500K,POSTGRAD,ELSE,ONCEAWEEK,15-30K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,UNIVERSITY,18-29,25-29,DEMOCRAT,25-29,OTHER,YES,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,1.286
STATE ONLY,23.0,98.0,5.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,ABRAHAM,APPROVE,UNFAVORABLE,BUSH,YES,OMITS,CITYOVER50K,ECON/JOBS,HONEST,NO,NOVOTE,NONE,NEITHERDID,BETTER,APP/UNFAV,YES,REPUBLCN,50-500K,POSTGRAD,CATHOLIC,ONCEAWEEK,OVER100K,YES,YES,MODERATE,18-64,OMITS,STATE,COMPLETE,UNIVERSITY,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,YES,BOTH,ONLYGORE,ISSUES,,,SUPPORT,1.1
STATE ONLY,23.0,98.0,6.0,FIRST CALL,40-44,WHITE,MALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,NO,MORE,CITYOVER50K,EDUCATION,COMPLEXISSUE,NO,CLINTON,NONE,BUSHDID,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,POSTGRAD,OTHERCHRIST,OMITS,50-75K,NO,NO,LIBERAL,18-64,OTHRPROGRAMS,STATE,COMPLETE,UNIVERSITY,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,NO,ONLYGORE,BOTH,ISSUES,,,SUPPORT,1.16
STATE ONLY,23.0,98.0,7.0,FIRST CALL,50-59,WHITE,FEMALE,,STABENOW,OMITS,OMITS,OMITS,NO,MORE,CITYOVER50K,OMITS,COMPLEXISSUE,NO,OTHER,NONE,OMITS,OMITS,OMITS,,,50-500K,POSTGRAD,,OMITS,,NO,NO,LIBERAL,18-64,OMITS,STATE,COMPLETE,UNIVERSITY,45-59,50-59,,50-64,,OMITS,NEITHER,OMITS,OMITS,,,SUPPORT,1.326
STATE ONLY,23.0,98.0,8.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,NO,LESS,CITYOVER50K,EDUCATION,HONEST,YES,CLINTON,NONE,BOTHDID,SAME,DIS/UNFAV,YES,INDEPEND,50-500K,COLGRAD,PROTESTANT,MORETHAN1AWK,15-30K,NO,NO,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,UNIVERSITY,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,NO,ONLYGORE,ONLYGORE,PERSONALQUAL,,,SUPPORT,1.9140000000000001
STATE ONLY,23.0,98.0,9.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,STABENOW,APPROVE,UNFAVORABLE,GORE,NO,LESS,CITYOVER50K,MEDICARE/RX,EXPERIENCE,NO,CLINTON,NONE,OMITS,SAME,APP/UNFAV,YES,INDEPEND,50-500K,POSTGRAD,CATHOLIC,ONCEAWEEK,50-75K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,UNIVERSITY,60+,60+,IND/OTHER,50-64,CATHOLIC,YES,ONLYGORE,NEITHER,ISSUES,,,OPPOSE,1.9160000000000001
STATE ONLY,23.0,98.0,10.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,NO,MORE,CITYOVER50K,OMITS,COMPLEXISSUE,NO,CLINTON,NONE,BUSHDID,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,POSTGRAD,NONE,NEVER,OVER100K,YES,YES,LIBERAL,18-64,OTHRPROGRAMS,STATE,COMPLETE,UNIVERSITY,45-59,50-59,DEMOCRAT,50-64,NONE,NO,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,1.129
STATE ONLY,23.0,98.0,11.0,FIRST CALL,45-49,WHITE,MALE,BUSH,ABRAHAM,DISAPPR,UNFAVORABLE,BUSH,YES,LESS,CITYOVER50K,ECON/JOBS,OMITS,NO,CLINTON,NONE,OMITS,BETTER,DIS/UNFAV,YES,REPUBLCN,50-500K,POSTGRAD,PROTESTANT,AFEWAYEAR,OVER100K,YES,YES,CONSERV,18-64,OMITS,STATE,COMPLETE,UNIVERSITY,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,NO,BOTH,ONLYGORE,ISSUES,,,SUPPORT,1.129
STATE ONLY,23.0,98.0,12.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,NO,MORE,CITYOVER50K,HEALTHCARE,STRONGLEADER,NO,CLINTON,NONE,BOTHDID,SAME,APP/FAV,NO,DEMOCRAT,50-500K,POSTGRAD,PROTESTANT,AFEWAYEAR,OVER100K,YES,NO,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,UNIVERSITY,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,NO,BOTH,BOTH,ISSUES,,,SUPPORT,1.9160000000000001
STATE ONLY,23.0,98.0,13.0,SECOND CALL,18-24,WHITE,MALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,NO,MORE,CITYOVER50K,EDUCATION,COMPLEXISSUE,NO,NOVOTE,NONE,BUSHDID,SAME,APP/FAV,YES,DEMOCRAT,50-500K,HSGRAD,NONE,NEVER,LESS15K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,UNIVERSITY,18-29,18-24,DEMOCRAT,18-24,NONE,NO,ONLYGORE,BOTH,ISSUES,,,SUPPORT,1.286
STATE ONLY,23.0,98.0,14.0,SECOND CALL,18-24,WHITE,FEMALE,NADER,STABENOW,APPROVE,FAVORABLE,WOULDNOTVOTE,NO,MORE,CITYOVER50K,EDUCATION,COMPLEXISSUE,NO,NOVOTE,ME,BOTHDID,WORSE,APP/FAV,YES,ELSE,50-500K,SOMCOL/ASSOC,JEWISH,AFEWAMONTH,OVER100K,NO,YES,LIBERAL,18-64,OTHRPROGRAMS,STATE,COMPLETE,UNIVERSITY,18-29,18-24,IND/OTHER,18-24,JEWISH,NO,BOTH,BOTH,ISSUES,,,SUPPORT,1.16
STATE ONLY,23.0,98.0,15.0,SECOND CALL,40-44,WHITE,MALE,GORE,STABENOW,APPROVE,UNFAVORABLE,GORE,NO,MORE,CITYOVER50K,WORLDAFFAIRS,EXPERIENCE,NO,CLINTON,NONE,BUSHDID,BETTER,APP/UNFAV,YES,DEMOCRAT,50-500K,POSTGRAD,,OMITS,,YES,YES,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,UNIVERSITY,30-44,40-49,DEMOCRAT,40-49,,NO,ONLYGORE,ONLYBUSH,ISSUES,,,SUPPORT,1.16
STATE ONLY,23.0,98.0,16.0,SECOND CALL,45-49,WHITE,FEMALE,OTHER,OTHER,APPROVE,UNFAVORABLE,BUSH,NO,LESS,CITYOVER50K,ECON/JOBS,COMPLEXISSUE,NO,DOLE,ME,GOREDID,BETTER,APP/UNFAV,YES,REPUBLCN,50-500K,SOMCOL/ASSOC,PROTESTANT,NEVER,30-50K,NO,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,UNIVERSITY,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,YES,NEITHER,ONLYGORE,ISSUES,,,OPPOSE,1.071
STATE ONLY,23.0,98.0,17.0,SECOND CALL,18-24,WHITE,MALE,GORE,STABENOW,APPROVE,FAVORABLE,GORE,NO,LESS,CITYOVER50K,ECON/JOBS,COMPLEXISSUE,NO,CLINTON,NONE,NEITHERDID,BETTER,APP/FAV,YES,DEMOCRAT,50-500K,COLGRAD,NONE,NEVER,75-100K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,UNIVERSITY,18-29,18-24,DEMOCRAT,18-24,NONE,NO,ONLYGORE,BOTH,ISSUES,,,SUPPORT,1.286
