VERSION,STATEID,PRECINCT,SEQ,CALL,WGT,AGE9,RACE,SEX,PRES,TIME,CLINTON,BCPERSON,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,UNFAIR,FINSIT,JOBPERS,WORK,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,BUSHWIN,PRESKNOW,SAYANY,ISSVQUAL,GOREWIN,VNS1,VNS2,WEIGHT
STATE ONLY,18.0,78.0,11.0,FIRST CALL,507.0,40-44,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,LESS,SMCITY/RURAL,ECON/JOBS,EXPERIENCE,NO,CLINTON,BOTHDID,BETTER,APP/FAV,YES,DEMOCRAT,10-50K,SOMCOL/ASSOC,PROTESTANT,NEVER,50-75K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,WEST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,SCARED,ONLYGORE,BOTH,ISSUES,EXCITED,,,0.507
STATE ONLY,18.0,78.0,12.0,SECOND CALL,507.0,30-39,WHITE,MALE,GORE,LAST.MONTH,APPROVE,OMITS,GORE,MORE,SMCITY/RURAL,ECON/JOBS,CARES,YES,CLINTON,NEITHERDID,BETTER,OMITS,YES,DEMOCRAT,10-50K,SOMCOL/ASSOC,ELSE,MORETHAN1AWK,15-30K,NO,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,WEST,30-44,30-39,DEMOCRAT,30-39,OTHER,SCARED,ONLYGORE,ONLYBUSH,ISSUES,OPTIMIST,,,0.507
STATE ONLY,18.0,78.0,13.0,SECOND CALL,552.0,65-74,WHITE,FEMALE,GORE,BEFORE,APPROVE,UNFAVORABLE,GORE,MORE,SMCITY/RURAL,OMITS,OMITS,NO,CLINTON,NEITHERDID,BETTER,APP/UNFAV,NO,REPUBLCN,10-50K,HSGRAD,PROTESTANT,ONCEAWEEK,LESS15K,NO,NO,MODERATE,65+,SOCIALSECURI,STATE,COMPLETE,WEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,SCARED,ONLYGORE,BOTH,PERSONALQUAL,EXCITED,,,0.552
STATE ONLY,18.0,78.0,14.0,SECOND CALL,552.0,75+,WHITE,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,OMITS,SMCITY/RURAL,MEDICARE/RX,HONEST,NO,CLINTON,OMITS,BETTER,APP/FAV,NO,DEMOCRAT,10-50K,NOHS,PROTESTANT,AFEWAYEAR,,,,,65+,SOCIALSECURI,STATE,COMPLETE,WEST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,OMITS,ONLYGORE,OMITS,OMITS,EXCITED,,,0.552
STATE ONLY,18.0,78.0,15.0,SECOND CALL,552.0,65-74,,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,OMITS,COMPLEXISSUE,YES,CLINTON,NEITHERDID,BETTER,APP/FAV,YES,DEMOCRAT,10-50K,HSGRAD,OTHERCHRIST,ONCEAWEEK,15-30K,NO,NO,MODERATE,65+,SOCIALSECURI,STATE,COMPLETE,WEST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,OPTIMIST,ONLYGORE,ONLYBUSH,PERSONALQUAL,SCARED,,,0.552
STATE ONLY,18.0,78.0,16.0,SECOND CALL,552.0,65-74,WHITE,FEMALE,GORE,BEFORE,APPROVE,OMITS,GORE,MORE,SMCITY/RURAL,OMITS,OMITS,OMITS,CLINTON,BUSHDID,BETTER,OMITS,YES,DEMOCRAT,10-50K,,PROTESTANT,AFEWAMONTH,15-30K,NO,NO,MODERATE,65+,OMITS,STATE,COMPLETE,WEST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,SCARED,ONLYGORE,ONLYBUSH,ISSUES,EXCITED,,,0.552
STATE ONLY,18.0,78.0,17.0,SECOND CALL,440.0,40-44,WHITE,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,SOCIALSECUR,STRONGLEADER,NO,CLINTON,BOTHDID,BETTER,APP/FAV,YES,DEMOCRAT,10-50K,POSTGRAD,PROTESTANT,MORETHAN1AWK,30-50K,NO,NO,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,WEST,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,SCARED,ONLYGORE,ONLYBUSH,ISSUES,EXCITED,,,0.44
STATE ONLY,18.0,78.0,18.0,SECOND CALL,552.0,65-74,WHITE,FEMALE,GORE,BEFORE,APPROVE,OMITS,GORE,MORE,SMCITY/RURAL,MEDICARE/RX,HONEST,OMITS,CLINTON,BUSHDID,BETTER,OMITS,NO,DEMOCRAT,10-50K,HSGRAD,PROTESTANT,ONCEAWEEK,15-30K,YES,NO,CONSERV,65+,SOCIALSECURI,STATE,COMPLETE,WEST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,SCARED,ONLYGORE,ONLYBUSH,ISSUES,CONCERND,,,0.552
STATE ONLY,18.0,78.0,19.0,SECOND CALL,507.0,45-49,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,TAXES,CARES,NO,CLINTON,BUSHDID,BETTER,APP/FAV,YES,DEMOCRAT,10-50K,HSGRAD,PROTESTANT,MORETHAN1AWK,30-50K,YES,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,WEST,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,OMITS,ONLYGORE,ONLYBUSH,ISSUES,OPTIMIST,,,0.507
STATE ONLY,18.0,78.0,20.0,SECOND CALL,592.0,40-44,WHITE,MALE,BUSH,BEFORE,OMITS,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,TAXES,CARES,NO,PEROT,GOREDID,WORSE,OMITS,YES,REPUBLCN,10-50K,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,50-75K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,WEST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,EXCITED,ONLYBUSH,ONLYGORE,ISSUES,SCARED,,,0.592
STATE ONLY,18.0,78.0,21.0,SECOND CALL,644.0,75+,WHITE,,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,WORLDAFFAIRS,COMPLEXISSUE,NO,DOLE,GOREDID,WORSE,DIS/UNFAV,NO,REPUBLCN,10-50K,COLGRAD,PROTESTANT,ONCEAWEEK,15-30K,YES,NO,CONSERV,65+,OMITS,STATE,COMPLETE,WEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,EXCITED,ONLYBUSH,ONLYGORE,ISSUES,SCARED,,,0.644
STATE ONLY,18.0,78.0,22.0,SECOND CALL,552.0,75+,WHITE,FEMALE,GORE,BEFORE,OMITS,OMITS,OMITS,MORE,SMCITY/RURAL,MEDICARE/RX,HONEST,OMITS,OMITS,BOTHDID,OMITS,,,,10-50K,,,OMITS,,,,,65+,OMITS,STATE,NOTCOMPLETE,WEST,60+,60+,,65+,,OPTIMIST,OMITS,OMITS,OMITS,CONCERND,,,0.552
STATE ONLY,18.0,78.0,23.0,SECOND CALL,552.0,65-74,WHITE,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,OMITS,SMCITY/RURAL,OMITS,CARES,OMITS,CLINTON,BOTHDID,BETTER,APP/FAV,NO,DEMOCRAT,10-50K,HSGRAD,PROTESTANT,ONCEAWEEK,15-30K,NO,NO,LIBERAL,65+,OMITS,STATE,COMPLETE,WEST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,OMITS,BOTH,BOTH,PERSONALQUAL,CONCERND,,,0.552
STATE ONLY,18.0,78.0,24.0,SECOND CALL,370.0,25-29,WHITE,FEMALE,GORE,LAST.MONTH,APPROVE,FAVORABLE,GORE,LESS,SMCITY/RURAL,EDUCATION,CARES,NO,CLINTON,BUSHDID,BETTER,APP/FAV,NO,DEMOCRAT,10-50K,SOMCOL/ASSOC,ELSE,AFEWAMONTH,30-50K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,WEST,18-29,25-29,DEMOCRAT,25-29,OTHER,SCARED,ONLYGORE,ONLYBUSH,ISSUES,OPTIMIST,,,0.37
STATE ONLY,18.0,78.0,25.0,SECOND CALL,440.0,50-59,WHITE,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,ECON/JOBS,EXPERIENCE,YES,CLINTON,NEITHERDID,BETTER,APP/FAV,NO,DEMOCRAT,10-50K,POSTGRAD,PROTESTANT,MORETHAN1AWK,30-50K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,WEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,CONCERND,ONLYGORE,BOTH,PERSONALQUAL,EXCITED,,,0.44
STATE ONLY,18.0,78.0,26.0,THIRD CALL,509.0,45-49,HISP,,GORE,LASTWEEK,OMITS,OMITS,OMITS,MORE,SMCITY/RURAL,MEDICARE/RX,STRONGLEADER,NO,OMITS,BOTHDID,OMITS,,,,10-50K,,,OMITS,,,,,18-64,OMITS,STATE,NOTCOMPLETE,WEST,45-59,40-49,,40-49,,CONCERND,OMITS,OMITS,OMITS,OPTIMIST,,,0.509
STATE ONLY,18.0,78.0,27.0,THIRD CALL,432.0,18-24,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,EDUCATION,HONEST,YES,CLINTON,GOREDID,SAME,DIS/UNFAV,NO,INDEPEND,10-50K,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,30-50K,NO,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,WEST,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,EXCITED,ONLYBUSH,ONLYGORE,ISSUES,CONCERND,,,0.432
STATE ONLY,18.0,78.0,28.0,THIRD CALL,552.0,65-74,WHITE,FEMALE,GORE,BEFORE,APPROVE,OMITS,GORE,OMITS,SMCITY/RURAL,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,BUSHDID,BETTER,OMITS,,INDEPEND,10-50K,HSGRAD,PROTESTANT,AFEWAYEAR,75-100K,NO,NO,MODERATE,65+,REDUCNATDEBT,STATE,COMPLETE,WEST,60+,60+,IND/OTHER,65+,PROT/CHRIST,OMITS,ONLYGORE,ONLYBUSH,ISSUES,OPTIMIST,,,0.552
STATE ONLY,18.0,78.0,29.0,THIRD CALL,592.0,30-39,WHITE,MALE,BUSH,LAST.MONTH,APPROVE,FAVORABLE,BUSH,LESS,SMCITY/RURAL,SOCIALSECUR,GOODJUDGMENT,NO,CLINTON,NEITHERDID,BETTER,APP/FAV,YES,INDEPEND,10-50K,HSGRAD,ELSE,NEVER,15-30K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,WEST,30-44,30-39,IND/OTHER,30-39,OTHER,OPTIMIST,BOTH,BOTH,ISSUES,OPTIMIST,,,0.592
STATE ONLY,18.0,78.0,30.0,THIRD CALL,507.0,30-39,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,ECON/JOBS,EXPERIENCE,NO,CLINTON,BOTHDID,BETTER,APP/FAV,YES,DEMOCRAT,10-50K,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,50-75K,YES,YES,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,SCARED,ONLYGORE,ONLYBUSH,PERSONALQUAL,EXCITED,,,0.507
STATE ONLY,18.0,78.0,31.0,THIRD CALL,552.0,60-64,,FEMALE,GORE,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,MORE,SMCITY/RURAL,SOCIALSECUR,EXPERIENCE,NO,CLINTON,BOTHDID,BETTER,APP/UNFAV,NO,DEMOCRAT,10-50K,HSGRAD,PROTESTANT,MORETHAN1AWK,15-30K,NO,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,WEST,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,CONCERND,BOTH,BOTH,ISSUES,OPTIMIST,,,0.552
STATE ONLY,18.0,78.0,32.0,THIRD CALL,644.0,75+,,,BUSH,LAST.3DAYS,APPROVE,OMITS,BUSH,LESS,SMCITY/RURAL,MEDICARE/RX,STRONGLEADER,OMITS,CLINTON,NEITHERDID,SAME,OMITS,NO,DEMOCRAT,10-50K,NOHS,PROTESTANT,MORETHAN1AWK,LESS15K,NO,NO,MODERATE,65+,SOCIALSECURI,STATE,COMPLETE,WEST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,CONCERND,OMITS,BOTH,ISSUES,OMITS,,,0.644
STATE ONLY,18.0,78.0,33.0,THIRD CALL,592.0,30-39,WHITE,MALE,BUSH,LAST.3DAYS,APPROVE,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,WORLDAFFAIRS,GOODJUDGMENT,YES,CLINTON,BOTHDID,BETTER,APP/UNFAV,YES,INDEPEND,10-50K,HSGRAD,PROTESTANT,MORETHAN1AWK,15-30K,YES,YES,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,WEST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,OPTIMIST,BOTH,BOTH,ISSUES,CONCERND,,,0.592
STATE ONLY,18.0,78.0,34.0,THIRD CALL,440.0,30-39,WHITE,FEMALE,GORE,BEFORE,DISAPPR,UNFAVORABLE,GORE,LESS,SMCITY/RURAL,ECON/JOBS,CARES,NO,OTHER,BOTHDID,SAME,DIS/UNFAV,YES,INDEPEND,10-50K,COLGRAD,CATHOLIC,AFEWAMONTH,15-30K,NO,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,WEST,30-44,30-39,IND/OTHER,30-39,CATHOLIC,SCARED,ONLYGORE,BOTH,ISSUES,EXCITED,,,0.44
STATE ONLY,18.0,78.0,35.0,THIRD CALL,465.0,18-24,WHITE,MALE,OTHER,BEFORE,APPROVE,FAVORABLE,BUSH,LESS,SMCITY/RURAL,ECON/JOBS,COMPLEXISSUE,NO,NOVOTE,GOREDID,BETTER,APP/FAV,YES,REPUBLCN,10-50K,HSGRAD,ELSE,AFEWAMONTH,75-100K,NO,YES,CONSERV,18-64,OTHRPROGRAMS,STATE,COMPLETE,WEST,18-29,18-24,REPUBLICAN,18-24,OTHER,OPTIMIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,CONCERND,,,0.465
STATE ONLY,18.0,78.0,36.0,THIRD CALL,432.0,18-24,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,OMITS,MORE,SMCITY/RURAL,WORLDAFFAIRS,STRONGLEADER,YES,CLINTON,NEITHERDID,BETTER,DIS/UNFAV,YES,DEMOCRAT,10-50K,HSGRAD,PROTESTANT,ONCEAWEEK,LESS15K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,WEST,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,EXCITED,BOTH,BOTH,ISSUES,SCARED,,,0.432
STATE ONLY,18.0,78.0,37.0,THIRD CALL,644.0,65-74,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,MEDICARE/RX,HONEST,OMITS,DOLE,OMITS,SAME,DIS/UNFAV,NO,REPUBLCN,10-50K,HSGRAD,PROTESTANT,MORETHAN1AWK,,YES,NO,,65+,SOCIALSECURI,STATE,COMPLETE,WEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,EXCITED,OMITS,ONLYGORE,PERSONALQUAL,CONCERND,,,0.644
STATE ONLY,18.0,78.0,38.0,THIRD CALL,509.0,50-59,BLACK,MALE,GORE,BEFORE,APPROVE,UNFAVORABLE,GORE,MORE,SMCITY/RURAL,HEALTHCARE,CARES,YES,CLINTON,BOTHDID,WORSE,APP/UNFAV,YES,REPUBLCN,10-50K,NOHS,,MORETHAN1AWK,30-50K,YES,NO,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,WEST,45-59,50-59,REPUBLICAN,50-64,,SCARED,ONLYGORE,ONLYGORE,ISSUES,CONCERND,,,0.509
STATE ONLY,18.0,78.0,39.0,THIRD CALL,552.0,65-74,WHITE,FEMALE,GORE,BEFORE,APPROVE,UNFAVORABLE,GORE,LESS,SMCITY/RURAL,SOCIALSECUR,HONEST,OMITS,CLINTON,BOTHDID,BETTER,APP/UNFAV,NO,DEMOCRAT,10-50K,HSGRAD,PROTESTANT,OMITS,,YES,NO,,65+,REDUCNATDEBT,STATE,COMPLETE,WEST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,OPTIMIST,OMITS,BOTH,ISSUES,CONCERND,,,0.552
STATE ONLY,18.0,78.0,40.0,THIRD CALL,636.0,65-74,WHITE,MALE,GORE,LAST.MONTH,APPROVE,FAVORABLE,GORE,LESS,SMCITY/RURAL,SOCIALSECUR,EXPERIENCE,NO,CLINTON,BOTHDID,SAME,APP/FAV,NO,DEMOCRAT,10-50K,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,30-50K,NO,NO,MODERATE,65+,OMITS,STATE,COMPLETE,WEST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,SCARED,BOTH,BOTH,PERSONALQUAL,OPTIMIST,,,0.636
STATE ONLY,18.0,78.0,41.0,THIRD CALL,507.0,50-59,WHITE,MALE,GORE,BEFORE,APPROVE,UNFAVORABLE,GORE,MORE,SMCITY/RURAL,ECON/JOBS,CARES,NO,PEROT,BUSHDID,BETTER,APP/UNFAV,YES,DEMOCRAT,10-50K,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,75-100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,WEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,SCARED,ONLYGORE,ONLYBUSH,ISSUES,EXCITED,,,0.507
STATE ONLY,18.0,78.0,42.0,THIRD CALL,552.0,75+,WHITE,FEMALE,GORE,BEFORE,OMITS,OMITS,OMITS,MORE,SMCITY/RURAL,OMITS,CARES,NO,OMITS,BOTHDID,OMITS,,,,10-50K,,,OMITS,,,,,65+,OMITS,STATE,NOTCOMPLETE,WEST,60+,60+,,65+,,SCARED,OMITS,OMITS,OMITS,EXCITED,,,0.552
STATE ONLY,18.0,78.0,43.0,THIRD CALL,440.0,30-39,WHITE,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,LESS,SMCITY/RURAL,SOCIALSECUR,CARES,NO,CLINTON,BOTHDID,SAME,APP/FAV,YES,ELSE,10-50K,HSGRAD,OTHERCHRIST,AFEWAYEAR,15-30K,NO,NO,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,WEST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,SCARED,ONLYGORE,ONLYBUSH,ISSUES,OPTIMIST,,,0.44
STATE ONLY,18.0,80.0,1.0,FIRST CALL,1765.0,50-59,WHITE,MALE,GORE,BEFORE,APPROVE,UNFAVORABLE,GORE,MORE,SMCITY/RURAL,HEALTHCARE,GOODJUDGMENT,NO,CLINTON,BUSHDID,BETTER,APP/UNFAV,NO,DEMOCRAT,RURAL,HSGRAD,ELSE,AFEWAYEAR,50-75K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,WEST,45-59,50-59,DEMOCRAT,50-64,OTHER,EXCITED,BOTH,NEITHER,PERSONALQUAL,EXCITED,,,1.7650000000000001
STATE ONLY,18.0,80.0,2.0,FIRST CALL,2061.0,30-39,WHITE,MALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,ECON/JOBS,STRONGLEADER,OMITS,DOLE,OMITS,BETTER,DIS/UNFAV,YES,REPUBLCN,RURAL,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,30-50K,YES,YES,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,OPTIMIST,BOTH,BOTH,PERSONALQUAL,SCARED,,,2.061
STATE ONLY,18.0,80.0,3.0,FIRST CALL,1788.0,50-59,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,OMITS,OMITS,YES,DOLE,GOREDID,SAME,DIS/UNFAV,YES,DEMOCRAT,RURAL,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,30-50K,YES,NO,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,WEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,OPTIMIST,ONLYBUSH,BOTH,ISSUES,CONCERND,,,1.788
STATE ONLY,18.0,80.0,4.0,FIRST CALL,2214.0,60-64,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,BOTHDID,BETTER,APP/FAV,NO,DEMOCRAT,RURAL,HSGRAD,OTHERCHRIST,AFEWAYEAR,15-30K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,WEST,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,SCARED,ONLYGORE,BOTH,ISSUES,OPTIMIST,,,2.214
STATE ONLY,18.0,80.0,5.0,FIRST CALL,2061.0,50-59,WHITE,MALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,TAXES,EXPERIENCE,NO,DOLE,GOREDID,WORSE,DIS/UNFAV,YES,INDEPEND,RURAL,HSGRAD,OTHERCHRIST,ONCEAWEEK,15-30K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,WEST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,OPTIMIST,BOTH,ONLYGORE,ISSUES,SCARED,,,2.061
STATE ONLY,18.0,80.0,6.0,FIRST CALL,1503.0,25-29,WHITE,FEMALE,BUSH,LAST.MONTH,DISAPPR,UNFAVORABLE,BUSH,MORE,SMCITY/RURAL,OMITS,GOODJUDGMENT,OMITS,PEROT,GOREDID,WORSE,DIS/UNFAV,YES,DEMOCRAT,RURAL,HSGRAD,ELSE,AFEWAMONTH,LESS15K,YES,YES,MODERATE,18-64,OMITS,STATE,COMPLETE,WEST,18-29,25-29,DEMOCRAT,25-29,OTHER,OPTIMIST,ONLYBUSH,BOTH,ISSUES,SCARED,,,1.5030000000000001
STATE ONLY,18.0,80.0,7.0,FIRST CALL,1733.0,18-24,WHITE,MALE,BUSH,LAST.MONTH,APPROVE,FAVORABLE,BUSH,LESS,SMCITY/RURAL,MEDICARE/RX,STRONGLEADER,NO,DOLE,BOTHDID,BETTER,APP/FAV,YES,REPUBLCN,RURAL,HSGRAD,OTHERCHRIST,AFEWAYEAR,15-30K,NO,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,WEST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,EXCITED,BOTH,BOTH,ISSUES,CONCERND,,,1.733
STATE ONLY,18.0,80.0,8.0,FIRST CALL,2061.0,30-39,WHITE,MALE,BUSH,LASTWEEK,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,ECON/JOBS,STRONGLEADER,YES,PEROT,NEITHERDID,WORSE,DIS/UNFAV,YES,DEMOCRAT,RURAL,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,30-50K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,OPTIMIST,BOTH,BOTH,ISSUES,CONCERND,,,2.061
STATE ONLY,18.0,80.0,9.0,FIRST CALL,2061.0,50-59,WHITE,MALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,ECON/JOBS,HONEST,YES,DOLE,BOTHDID,BETTER,DIS/UNFAV,YES,REPUBLCN,RURAL,COLGRAD,PROTESTANT,ONCEAWEEK,OVER100K,YES,NO,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,WEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,EXCITED,ONLYBUSH,ONLYGORE,PERSONALQUAL,SCARED,,,2.061
STATE ONLY,18.0,80.0,10.0,FIRST CALL,1733.0,18-24,WHITE,MALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,OMITS,HONEST,YES,NOVOTE,GOREDID,WORSE,DIS/UNFAV,YES,REPUBLCN,RURAL,HSGRAD,PROTESTANT,MORETHAN1AWK,50-75K,NO,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,WEST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,EXCITED,ONLYBUSH,ONLYGORE,PERSONALQUAL,SCARED,,,1.733
STATE ONLY,18.0,80.0,11.0,FIRST CALL,1788.0,45-49,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,TAXES,HONEST,NO,DOLE,BOTHDID,BETTER,DIS/UNFAV,YES,REPUBLCN,RURAL,POSTGRAD,PROTESTANT,AFEWAMONTH,OVER100K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,WEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,OPTIMIST,BOTH,ONLYGORE,PERSONALQUAL,SCARED,,,1.788
STATE ONLY,18.0,80.0,12.0,FIRST CALL,1503.0,25-29,WHITE,FEMALE,BUSH,LAST.MONTH,APPROVE,FAVORABLE,BUSH,LESS,SMCITY/RURAL,ECON/JOBS,COMPLEXISSUE,OMITS,CLINTON,BOTHDID,BETTER,APP/FAV,YES,INDEPEND,RURAL,HSGRAD,OTHERCHRIST,ONCEAWEEK,30-50K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,WEST,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,OPTIMIST,BOTH,BOTH,ISSUES,OPTIMIST,,,1.5030000000000001
STATE ONLY,18.0,80.0,13.0,SECOND CALL,1531.0,30-39,,FEMALE,GORE,LAST.3DAYS,APPROVE,FAVORABLE,GORE,LESS,SMCITY/RURAL,ECON/JOBS,STRONGLEADER,NO,CLINTON,BOTHDID,SAME,APP/FAV,YES,DEMOCRAT,RURAL,HSGRAD,PROTESTANT,ONCEAWEEK,15-30K,NO,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,CONCERND,BOTH,BOTH,PERSONALQUAL,OPTIMIST,,,1.5310000000000001
STATE ONLY,18.0,80.0,14.0,SECOND CALL,1765.0,30-39,WHITE,MALE,GORE,BEFORE,APPROVE,UNFAVORABLE,GORE,MORE,SMCITY/RURAL,ECON/JOBS,CARES,YES,CLINTON,BOTHDID,BETTER,APP/UNFAV,YES,DEMOCRAT,RURAL,HSGRAD,OTHERCHRIST,MORETHAN1AWK,30-50K,NO,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,SCARED,BOTH,BOTH,ISSUES,EXCITED,,,1.7650000000000001
