VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,HOU,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,X6VOTE,FINSIT,JOBPERS,WORK,ROTH,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,TIMEDES,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
STATE ONLY,8.0,69.0,27.0,SECOND CALL,50-59,WHITE,MALE,NADER,ROTH,MINNER,DISAPPR,UNFAVORABLE,MILLER,WOULDNOTVOTE,LESS,SMCITY/RURAL,ECON/JOBS,HONEST,DOLE,SAME,DIS/UNFAV,YES,NO,INDEPEND,RURAL,POSTGRAD,ELSE,AFEWAYEAR,OVER100K,NO,NO,MODERATE,18-64,REDUCNATDEBT,LAST.MONTH,STATE,COMPLETE,KENTSUSS,45-59,50-59,IND/OTHER,50-64,OTHER,BOTH,BOTH,ISSUES,,,0.652
STATE ONLY,8.0,69.0,28.0,THIRD CALL,65-74,WHITE,FEMALE,BUSH,ROTH,BURRIS,DISAPPR,UNFAVORABLE,CASTLE,BUSH,MORE,SMCITY/RURAL,WORLDAFFAIRS,GOODJUDGMENT,DOLE,SAME,DIS/UNFAV,NO,NO,REPUBLCN,RURAL,HSGRAD,PROTESTANT,ONCEAWEEK,50-75K,YES,NO,MODERATE,65+,SOCIALSECURI,BEFORE,STATE,COMPLETE,KENTSUSS,60+,60+,REPUBLICAN,65+,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,1.223
STATE ONLY,8.0,69.0,29.0,THIRD CALL,40-44,WHITE,MALE,NADER,ROTH,MINNER,DISAPPR,UNFAVORABLE,,BUSH,LESS,SMCITY/RURAL,OMITS,COMPLEXISSUE,NOVOTE,SAME,DIS/UNFAV,NO,NO,ELSE,RURAL,HSGRAD,PROTESTANT,AFEWAYEAR,OVER100K,YES,YES,CONSERV,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,KENTSUSS,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,ONLYGORE,BOTH,PERSONALQUAL,,,0.723
STATE ONLY,8.0,69.0,30.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,CARPER,MINNER,APPROVE,UNFAVORABLE,MILLER,GORE,LESS,SMCITY/RURAL,ECON/JOBS,COMPLEXISSUE,CLINTON,BETTER,APP/UNFAV,NO,YES,DEMOCRAT,RURAL,POSTGRAD,PROTESTANT,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,KENTSUSS,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,BOTH,NEITHER,PERSONALQUAL,,,0.76
STATE ONLY,8.0,69.0,31.0,THIRD CALL,25-29,BLACK,MALE,GORE,OTHER,,APPROVE,OMITS,,OMITS,OMITS,SMCITY/RURAL,ECON/JOBS,OMITS,CLINTON,BETTER,OMITS,YES,YES,ELSE,RURAL,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,15-30K,NO,NO,,18-64,OMITS,LAST.3DAYS,STATE,COMPLETE,KENTSUSS,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,NEITHER,OMITS,OMITS,,,0.9400000000000001
STATE ONLY,8.0,69.0,32.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,ROTH,MINNER,APPROVE,UNFAVORABLE,CASTLE,GORE,MORE,SMCITY/RURAL,MEDICARE/RX,EXPERIENCE,CLINTON,BETTER,APP/UNFAV,YES,NO,DEMOCRAT,RURAL,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,75-100K,YES,NO,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,KENTSUSS,60+,60+,DEMOCRAT,50-64,CATHOLIC,ONLYGORE,NEITHER,ISSUES,,,1.086
STATE ONLY,8.0,69.0,33.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,ROTH,BURRIS,DISAPPR,UNFAVORABLE,CASTLE,BUSH,OMITS,SMCITY/RURAL,MEDICARE/RX,CARES,OTHER,SAME,DIS/UNFAV,NO,NO,REPUBLCN,RURAL,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,LESS15K,NO,NO,MODERATE,18-64,OMITS,BEFORE,STATE,COMPLETE,KENTSUSS,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,BOTH,NEITHER,ISSUES,,,0.9590000000000001
STATE ONLY,8.0,69.0,34.0,THIRD CALL,50-59,WHITE,MALE,BUSH,ROTH,BURRIS,DISAPPR,UNFAVORABLE,CASTLE,BUSH,LESS,SMCITY/RURAL,ECON/JOBS,COMPLEXISSUE,DOLE,SAME,DIS/UNFAV,YES,NO,INDEPEND,RURAL,HSGRAD,PROTESTANT,ONCEAWEEK,50-75K,YES,NO,CONSERV,18-64,SOCIALSECURI,LAST.MONTH,STATE,COMPLETE,KENTSUSS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,BOTH,BOTH,ISSUES,,,1.185
STATE ONLY,8.0,69.0,35.0,THIRD CALL,50-59,WHITE,MALE,BUSH,ROTH,BURRIS,OMITS,OMITS,CASTLE,BUSH,LESS,SMCITY/RURAL,WORLDAFFAIRS,STRONGLEADER,DOLE,BETTER,OMITS,YES,NO,REPUBLCN,RURAL,POSTGRAD,PROTESTANT,AFEWAMONTH,75-100K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,KENTSUSS,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,ONLYBUSH,ONLYBUSH,ISSUES,,,1.185
STATE ONLY,8.0,69.0,36.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,CARPER,MINNER,APPROVE,UNFAVORABLE,MILLER,GORE,MORE,SMCITY/RURAL,SOCIALSECUR,EXPERIENCE,OTHER,SAME,APP/UNFAV,YES,NO,INDEPEND,RURAL,POSTGRAD,PROTESTANT,NEVER,50-75K,NO,NO,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,KENTSUSS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,ONLYBUSH,NEITHER,PERSONALQUAL,,,0.76
STATE ONLY,8.0,69.0,37.0,THIRD CALL,40-44,WHITE,MALE,GORE,CARPER,MINNER,DISAPPR,UNFAVORABLE,CASTLE,GORE,LESS,SMCITY/RURAL,ECON/JOBS,EXPERIENCE,PEROT,SAME,DIS/UNFAV,YES,YES,,RURAL,COLGRAD,OTHERCHRIST,AFEWAYEAR,30-50K,YES,NO,MODERATE,18-64,OMITS,LAST.3DAYS,STATE,COMPLETE,KENTSUSS,30-44,40-49,,40-49,PROT/CHRIST,BOTH,BOTH,OMITS,,,1.075
STATE ONLY,8.0,75.0,1.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,CASTLE,GORE,OMITS,SMCITY/RURAL,OMITS,GOODJUDGMENT,CLINTON,BETTER,APP/FAV,NO,YES,DEMOCRAT,RURAL,NOHS,OTHERCHRIST,AFEWAYEAR,LESS15K,YES,YES,CONSERV,65+,OTHRPROGRAMS,BEFORE,STATE,COMPLETE,KENTSUSS,60+,60+,DEMOCRAT,65+,PROT/CHRIST,ONLYGORE,ONLYGORE,PERSONALQUAL,,,0.891
STATE ONLY,8.0,75.0,2.0,FIRST CALL,40-44,WHITE,MALE,GORE,CARPER,MINNER,APPROVE,UNFAVORABLE,CASTLE,GORE,MORE,SMCITY/RURAL,WORLDAFFAIRS,EXPERIENCE,CLINTON,BETTER,APP/UNFAV,YES,YES,INDEPEND,RURAL,SOMCOL/ASSOC,PROTESTANT,NEVER,75-100K,YES,NO,MODERATE,18-64,REDUCNATDEBT,LASTWEEK,STATE,COMPLETE,KENTSUSS,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,0.9590000000000001
STATE ONLY,8.0,75.0,3.0,FIRST CALL,45-49,WHITE,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,SMCITY/RURAL,ECON/JOBS,COMPLEXISSUE,CLINTON,BETTER,APP/FAV,YES,YES,DEMOCRAT,RURAL,POSTGRAD,PROTESTANT,ONCEAWEEK,75-100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,BEFORE,STATE,COMPLETE,KENTSUSS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,0.838
STATE ONLY,8.0,75.0,4.0,FIRST CALL,18-24,WHITE,MALE,BUSH,CARPER,BURRIS,DISAPPR,UNFAVORABLE,CASTLE,BUSH,MORE,SMCITY/RURAL,OMITS,HONEST,NOVOTE,BETTER,DIS/UNFAV,YES,YES,REPUBLCN,RURAL,HSGRAD,OTHERCHRIST,ONCEAWEEK,,NO,NO,MODERATE,18-64,REDUCNATDEBT,LAST.MONTH,STATE,COMPLETE,KENTSUSS,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,1.101
STATE ONLY,8.0,75.0,5.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,CASTLE,GORE,MORE,SMCITY/RURAL,ECON/JOBS,EXPERIENCE,CLINTON,BETTER,APP/FAV,YES,YES,INDEPEND,RURAL,COLGRAD,OTHERCHRIST,AFEWAYEAR,75-100K,YES,NO,MODERATE,18-64,REDUCNATDEBT,LAST.3DAYS,STATE,COMPLETE,KENTSUSS,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,ONLYGORE,BOTH,PERSONALQUAL,,,0.777
STATE ONLY,8.0,75.0,6.0,FIRST CALL,40-44,WHITE,MALE,BUSH,ROTH,BURRIS,DISAPPR,UNFAVORABLE,CASTLE,BUSH,LESS,SMCITY/RURAL,HEALTHCARE,CARES,DOLE,SAME,DIS/UNFAV,YES,NO,REPUBLCN,RURAL,NOHS,OTHERCHRIST,MORETHAN1AWK,15-30K,YES,NO,CONSERV,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,KENTSUSS,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYBUSH,ONLYGORE,ISSUES,,,1.055
STATE ONLY,8.0,75.0,7.0,FIRST CALL,30-39,WHITE,MALE,BUSH,ROTH,BURRIS,DISAPPR,UNFAVORABLE,CASTLE,BUSH,MORE,SMCITY/RURAL,TAXES,HONEST,DOLE,BETTER,DIS/UNFAV,YES,NO,REPUBLCN,RURAL,COLGRAD,OTHERCHRIST,AFEWAMONTH,75-100K,NO,NO,CONSERV,18-64,CUTFEDINCTAX,LAST.MONTH,STATE,COMPLETE,KENTSUSS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,ONLYBUSH,BOTH,PERSONALQUAL,,,1.055
STATE ONLY,8.0,75.0,8.0,FIRST CALL,50-59,WHITE,MALE,BUSH,ROTH,OTHER,DISAPPR,UNFAVORABLE,CASTLE,BUSH,LESS,SMCITY/RURAL,TAXES,HONEST,DOLE,SAME,DIS/UNFAV,YES,NO,INDEPEND,RURAL,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,30-50K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,KENTSUSS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,BOTH,ONLYGORE,PERSONALQUAL,,,1.0010000000000001
STATE ONLY,8.0,75.0,9.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,LESS,SMCITY/RURAL,OMITS,GOODJUDGMENT,CLINTON,SAME,APP/FAV,NO,NO,INDEPEND,RURAL,HSGRAD,CATHOLIC,AFEWAYEAR,15-30K,YES,NO,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,KENTSUSS,45-59,50-59,IND/OTHER,50-64,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,0.677
STATE ONLY,8.0,75.0,10.0,FIRST CALL,30-39,WHITE,MALE,BUSH,ROTH,BURRIS,DISAPPR,UNFAVORABLE,CASTLE,BUSH,MORE,SMCITY/RURAL,WORLDAFFAIRS,HONEST,NOVOTE,SAME,DIS/UNFAV,YES,NO,REPUBLCN,RURAL,SOMCOL/ASSOC,OTHERCHRIST,NEVER,30-50K,NO,NO,LIBERAL,18-64,CUTFEDINCTAX,LAST.MONTH,STATE,COMPLETE,KENTSUSS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,1.055
STATE ONLY,8.0,75.0,11.0,FIRST CALL,75+,WHITE,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,OMITS,SMCITY/RURAL,ECON/JOBS,CARES,CLINTON,BETTER,APP/FAV,NO,OMITS,DEMOCRAT,RURAL,HSGRAD,OTHERCHRIST,ONCEAWEEK,30-50K,YES,NO,MODERATE,65+,SOCIALSECURI,BEFORE,STATE,COMPLETE,KENTSUSS,60+,60+,DEMOCRAT,65+,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,1.066
STATE ONLY,8.0,75.0,12.0,FIRST CALL,65-74,BLACK,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,CASTLE,GORE,MORE,SMCITY/RURAL,OMITS,OMITS,NOVOTE,BETTER,APP/FAV,NO,OMITS,DEMOCRAT,RURAL,NOHS,OTHERCHRIST,ONCEAWEEK,LESS15K,NO,NO,,65+,OMITS,BEFORE,STATE,COMPLETE,KENTSUSS,60+,60+,DEMOCRAT,65+,PROT/CHRIST,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,1.099
STATE ONLY,8.0,75.0,13.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,ROTH,MINNER,DISAPPR,UNFAVORABLE,CASTLE,BUSH,MORE,SMCITY/RURAL,TAXES,HONEST,DOLE,SAME,DIS/UNFAV,YES,NO,REPUBLCN,RURAL,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,,NO,NO,CONSERV,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,KENTSUSS,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,0.895
STATE ONLY,8.0,75.0,14.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,ROTH,MINNER,APPROVE,UNFAVORABLE,CASTLE,BUSH,LESS,SMCITY/RURAL,MEDICARE/RX,HONEST,NOVOTE,SAME,APP/UNFAV,NO,NO,REPUBLCN,RURAL,HSGRAD,PROTESTANT,AFEWAMONTH,15-30K,YES,NO,MODERATE,18-64,SOCIALSECURI,LAST.MONTH,STATE,COMPLETE,KENTSUSS,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,BOTH,BOTH,PERSONALQUAL,,,1.115
STATE ONLY,8.0,75.0,15.0,FIRST CALL,40-44,BLACK,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,SMCITY/RURAL,SOCIALSECUR,OMITS,CLINTON,BETTER,APP/FAV,NO,YES,DEMOCRAT,RURAL,HSGRAD,OTHERCHRIST,MORETHAN1AWK,30-50K,YES,YES,MODERATE,18-64,SOCIALSECURI,LAST.3DAYS,STATE,COMPLETE,KENTSUSS,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,0.61
STATE ONLY,8.0,75.0,16.0,FIRST CALL,30-39,WHITE,MALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,CASTLE,GORE,MORE,SMCITY/RURAL,OMITS,STRONGLEADER,PEROT,OMITS,APP/FAV,NO,YES,DEMOCRAT,RURAL,NOHS,,AFEWAMONTH,15-30K,YES,NO,,18-64,OMITS,LAST.MONTH,STATE,COMPLETE,KENTSUSS,30-44,30-39,DEMOCRAT,30-39,,ONLYGORE,ONLYGORE,PERSONALQUAL,,,0.9590000000000001
STATE ONLY,8.0,75.0,17.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,ROTH,MINNER,APPROVE,UNFAVORABLE,CASTLE,GORE,MORE,SMCITY/RURAL,ECON/JOBS,STRONGLEADER,NOVOTE,WORSE,APP/UNFAV,YES,NO,INDEPEND,RURAL,HSGRAD,ELSE,MORETHAN1AWK,15-30K,NO,YES,LIBERAL,18-64,CUTFEDINCTAX,LASTWEEK,STATE,COMPLETE,KENTSUSS,30-44,30-39,IND/OTHER,30-39,OTHER,NEITHER,BOTH,PERSONALQUAL,,,0.76
STATE ONLY,8.0,75.0,18.0,SECOND CALL,18-24,HISP,MALE,BUSH,ROTH,BURRIS,APPROVE,FAVORABLE,MILLER,BUSH,MORE,SMCITY/RURAL,ECON/JOBS,STRONGLEADER,NOVOTE,SAME,APP/FAV,NO,NO,ELSE,RURAL,HSGRAD,NONE,NEVER,50-75K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,LASTWEEK,STATE,COMPLETE,KENTSUSS,18-29,18-24,IND/OTHER,18-24,NONE,BOTH,ONLYBUSH,ISSUES,,,0.849
STATE ONLY,8.0,75.0,19.0,SECOND CALL,40-44,BLACK,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,SMCITY/RURAL,MEDICARE/RX,HONEST,CLINTON,SAME,APP/FAV,YES,NO,DEMOCRAT,RURAL,HSGRAD,OTHERCHRIST,OMITS,15-30K,YES,YES,LIBERAL,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,KENTSUSS,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,0.61
STATE ONLY,8.0,75.0,20.0,SECOND CALL,18-24,BLACK,MALE,GORE,ROTH,MINNER,APPROVE,FAVORABLE,MILLER,GORE,OMITS,SMCITY/RURAL,WORLDAFFAIRS,CARES,CLINTON,BETTER,APP/FAV,YES,YES,DEMOCRAT,RURAL,HSGRAD,NONE,AFEWAYEAR,15-30K,NO,NO,MODERATE,18-64,OMITS,BEFORE,STATE,COMPLETE,KENTSUSS,18-29,18-24,DEMOCRAT,18-24,NONE,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,0.753
STATE ONLY,8.0,75.0,21.0,SECOND CALL,25-29,WHITE,MALE,BUSH,CARPER,MINNER,APPROVE,UNFAVORABLE,CASTLE,BUSH,LESS,SMCITY/RURAL,ECON/JOBS,LIKEABLE,DOLE,BETTER,APP/UNFAV,NO,NO,INDEPEND,RURAL,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,30-50K,YES,YES,MODERATE,18-64,REDUCNATDEBT,LAST.MONTH,STATE,COMPLETE,KENTSUSS,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,BOTH,ONLYGORE,ISSUES,,,1.129
STATE ONLY,8.0,75.0,22.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,ROTH,MINNER,APPROVE,UNFAVORABLE,CASTLE,GORE,MORE,SMCITY/RURAL,ECON/JOBS,STRONGLEADER,NOVOTE,WORSE,APP/UNFAV,YES,NO,INDEPEND,RURAL,HSGRAD,ELSE,AFEWAYEAR,15-30K,NO,YES,LIBERAL,18-64,CUTFEDINCTAX,LASTWEEK,STATE,COMPLETE,KENTSUSS,30-44,30-39,IND/OTHER,30-39,OTHER,NEITHER,BOTH,PERSONALQUAL,,,0.76
STATE ONLY,8.0,75.0,23.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,CARPER,MINNER,DISAPPR,UNFAVORABLE,CASTLE,BUSH,LESS,SMCITY/RURAL,OMITS,GOODJUDGMENT,PEROT,BETTER,DIS/UNFAV,YES,YES,INDEPEND,RURAL,SOMCOL/ASSOC,ELSE,ONCEAWEEK,30-50K,NO,NO,LIBERAL,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,KENTSUSS,30-44,30-39,IND/OTHER,30-39,OTHER,ONLYBUSH,ONLYGORE,ISSUES,,,0.894
STATE ONLY,8.0,75.0,24.0,SECOND CALL,25-29,BLACK,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,LESS,SMCITY/RURAL,EDUCATION,CARES,CLINTON,SAME,APP/FAV,NO,NO,DEMOCRAT,RURAL,HSGRAD,NONE,AFEWAYEAR,LESS15K,NO,NO,MODERATE,18-64,OTHRPROGRAMS,BEFORE,STATE,COMPLETE,KENTSUSS,18-29,25-29,DEMOCRAT,25-29,NONE,ONLYGORE,ONLYGORE,PERSONALQUAL,,,0.622
STATE ONLY,8.0,75.0,25.0,SECOND CALL,18-24,BLACK,FEMALE,GORE,ROTH,MINNER,APPROVE,UNFAVORABLE,CASTLE,GORE,LESS,SMCITY/RURAL,EDUCATION,EXPERIENCE,NOVOTE,SAME,APP/UNFAV,YES,NO,DEMOCRAT,RURAL,HSGRAD,OTHERCHRIST,ONCEAWEEK,15-30K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,LAST.MONTH,STATE,COMPLETE,KENTSUSS,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,BOTH,BOTH,ISSUES,,,0.6970000000000001
STATE ONLY,8.0,75.0,26.0,SECOND CALL,25-29,WHITE,MALE,GORE,CARPER,MINNER,APPROVE,UNFAVORABLE,CASTLE,GORE,LESS,SMCITY/RURAL,ECON/JOBS,GOODJUDGMENT,NOVOTE,BETTER,APP/UNFAV,,NO,DEMOCRAT,RURAL,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,15-30K,NO,NO,MODERATE,18-64,REDUCNATDEBT,BEFORE,STATE,COMPLETE,KENTSUSS,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,BOTH,BOTH,ISSUES,,,0.979
STATE ONLY,8.0,75.0,27.0,SECOND CALL,18-24,WHITE,MALE,GORE,CARPER,MINNER,APPROVE,UNFAVORABLE,MILLER,GORE,MORE,SMCITY/RURAL,WORLDAFFAIRS,CARES,NOVOTE,BETTER,APP/UNFAV,YES,NO,DEMOCRAT,RURAL,HSGRAD,NONE,AFEWAYEAR,50-75K,NO,NO,LIBERAL,18-64,OTHRPROGRAMS,LAST.3DAYS,STATE,COMPLETE,KENTSUSS,18-29,18-24,DEMOCRAT,18-24,NONE,ONLYGORE,ONLYBUSH,ISSUES,,,0.857
STATE ONLY,8.0,75.0,28.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,CARPER,MINNER,APPROVE,UNFAVORABLE,MILLER,GORE,OMITS,SMCITY/RURAL,ECON/JOBS,OMITS,CLINTON,SAME,APP/UNFAV,YES,NO,DEMOCRAT,RURAL,HSGRAD,OTHERCHRIST,AFEWAMONTH,LESS15K,NO,NO,MODERATE,18-64,OMITS,LAST.MONTH,STATE,COMPLETE,KENTSUSS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.677
STATE ONLY,8.0,75.0,29.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,CASTLE,GORE,MORE,SMCITY/RURAL,SOCIALSECUR,OMITS,CLINTON,BETTER,APP/FAV,YES,YES,INDEPEND,RURAL,HSGRAD,ELSE,ONCEAWEEK,15-30K,NO,NO,LIBERAL,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,KENTSUSS,60+,60+,IND/OTHER,50-64,OTHER,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,0.99
STATE ONLY,8.0,75.0,30.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,LESS,SMCITY/RURAL,ECON/JOBS,EXPERIENCE,CLINTON,BETTER,APP/FAV,YES,YES,DEMOCRAT,RURAL,SOMCOL/ASSOC,ELSE,NEVER,30-50K,NO,NO,LIBERAL,18-64,REDUCNATDEBT,LAST.MONTH,STATE,COMPLETE,KENTSUSS,18-29,18-24,DEMOCRAT,18-24,OTHER,ONLYGORE,BOTH,ISSUES,,,0.6920000000000001
STATE ONLY,8.0,75.0,31.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,CARPER,BURRIS,DISAPPR,UNFAVORABLE,CASTLE,BUSH,LESS,SMCITY/RURAL,WORLDAFFAIRS,HONEST,DOLE,BETTER,DIS/UNFAV,NO,YES,REPUBLCN,RURAL,HSGRAD,OTHERCHRIST,ONCEAWEEK,30-50K,YES,NO,MODERATE,18-64,REDUCNATDEBT,LAST.MONTH,STATE,COMPLETE,KENTSUSS,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYBUSH,BOTH,PERSONALQUAL,,,0.874
STATE ONLY,8.0,75.0,32.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,CARPER,BURRIS,DISAPPR,UNFAVORABLE,CASTLE,BUSH,LESS,SMCITY/RURAL,OMITS,CARES,DOLE,SAME,DIS/UNFAV,NO,YES,REPUBLCN,RURAL,HSGRAD,OTHERCHRIST,MORETHAN1AWK,15-30K,NO,NO,CONSERV,65+,SOCIALSECURI,BEFORE,STATE,COMPLETE,KENTSUSS,60+,60+,REPUBLICAN,65+,PROT/CHRIST,ONLYBUSH,BOTH,PERSONALQUAL,,,1.113
STATE ONLY,8.0,75.0,33.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,CARPER,MINNER,APPROVE,UNFAVORABLE,MILLER,GORE,MORE,SMCITY/RURAL,WORLDAFFAIRS,STRONGLEADER,CLINTON,SAME,APP/UNFAV,YES,YES,DEMOCRAT,RURAL,HSGRAD,OTHERCHRIST,ONCEAWEEK,LESS15K,YES,NO,CONSERV,65+,SOCIALSECURI,BEFORE,STATE,COMPLETE,KENTSUSS,60+,60+,DEMOCRAT,65+,PROT/CHRIST,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,0.866
STATE ONLY,8.0,75.0,34.0,SECOND CALL,18-24,BLACK,FEMALE,GORE,CARPER,MINNER,APPROVE,FAVORABLE,MILLER,GORE,MORE,SMCITY/RURAL,ECON/JOBS,GOODJUDGMENT,NOVOTE,BETTER,APP/FAV,NO,NO,DEMOCRAT,RURAL,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,30-50K,NO,NO,LIBERAL,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,KENTSUSS,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,0.622
STATE ONLY,8.0,75.0,35.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,CARPER,BURRIS,APPROVE,FAVORABLE,MILLER,GORE,OMITS,SMCITY/RURAL,HEALTHCARE,GOODJUDGMENT,PEROT,BETTER,APP/FAV,YES,NO,INDEPEND,RURAL,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,15-30K,YES,YES,MODERATE,18-64,OMITS,OMITS,STATE,COMPLETE,KENTSUSS,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,BOTH,BOTH,ISSUES,,,0.661
STATE ONLY,8.0,75.0,36.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,CARPER,MINNER,OMITS,OMITS,CASTLE,OMITS,LESS,SMCITY/RURAL,OMITS,HONEST,OMITS,BETTER,OMITS,YES,NO,INDEPEND,RURAL,HSGRAD,OTHERCHRIST,MORETHAN1AWK,15-30K,NO,NO,,18-64,OMITS,LAST.3DAYS,STATE,COMPLETE,KENTSUSS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,OMITS,OMITS,OMITS,,,0.894
