VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,TIME,CLINTON,BCPERSON,XWAY2000,ISSUE,QUAL,RELRIGHT,X6VOTE,UNFAIR,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
NATIONAL WHITE,16.0,112.0,3.0,FIRST CALL,50-59,WHITE,MALE,BUSH,,DISAPPR,UNFAVORABLE,BUSH,WORLDAFFAIRS,HONEST,YES,DOLE,,WORSE,DIS/UNFAV,INDEPEND,HSGRAD,OTHERCHRIST,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,EAST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.871
NATIONAL WHITE,16.0,112.0,4.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,,OMITS,UNFAVORABLE,BUSH,MEDICARE/RX,HONEST,NO,DOLE,,SAME,OMITS,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,,CONSERV,65+,NATIONAL,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.082
NATIONAL WHITE,16.0,112.0,5.0,FIRST CALL,30-39,WHITE,MALE,GORE,,APPROVE,FAVORABLE,GORE,ECON/JOBS,EXPERIENCE,NO,CLINTON,,BETTER,APP/FAV,INDEPEND,COLGRAD,OTHERCHRIST,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.103
NATIONAL YELLOW,16.0,112.0,6.0,FIRST CALL,45-49,WHITE,MALE,BUSH,,OMITS,OMITS,OMITS,SOCIALSECUR,STRONGLEADER,NO,OMITS,,OMITS,,,,,,,18-64,NATIONAL,NOTCOMPLETE,EAST,45-59,40-49,,40-49,,SOCIALSECUR,STRONGLEADER,0.871
NATIONAL YELLOW,16.0,112.0,7.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,,DISAPPR,UNFAVORABLE,BUSH,MEDICARE/RX,STRONGLEADER,NO,DOLE,,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,CONSERV,65+,NATIONAL,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,MEDICARE/RX,STRONGLEADER,1.082
NATIONAL YELLOW,16.0,112.0,8.0,FIRST CALL,18-24,WHITE,MALE,BUSH,,APPROVE,FAVORABLE,BUSH,ECON/JOBS,HONEST,NO,DOLE,,SAME,APP/FAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,ECON/JOBS,HONEST,1.092
NATIONAL YELLOW,16.0,112.0,9.0,FIRST CALL,18-24,WHITE,MALE,BUSH,,DISAPPR,UNFAVORABLE,BUSH,OMITS,HONEST,OMITS,DOLE,,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,LESS15K,CONSERV,18-64,NATIONAL,COMPLETE,EAST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,OMITS,HONEST,1.092
NATIONAL YELLOW,16.0,112.0,10.0,FIRST CALL,30-39,WHITE,MALE,GORE,,APPROVE,UNFAVORABLE,GORE,ECON/JOBS,COMPLEXISSUE,NO,CLINTON,,BETTER,APP/UNFAV,INDEPEND,COLGRAD,OTHERCHRIST,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,ECON/JOBS,COMPLEXISSUE,1.103
NATIONAL GREY,16.0,112.0,11.0,FIRST CALL,65-74,WHITE,FEMALE,,LASTWEEK,,,,,,,,BOTHDID,,,DEMOCRAT,SOMCOL/ASSOC,,,MODERATE,65+,NATIONAL,COMPLETE,EAST,60+,60+,DEMOCRAT,65+,,,,1.202
NATIONAL GREY,16.0,112.0,12.0,FIRST CALL,40-44,WHITE,MALE,BUSH,BEFORE,,,,,,,,BOTHDID,,,REPUBLCN,HSGRAD,,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,30-44,40-49,REPUBLICAN,40-49,,,,0.871
NATIONAL GREY,16.0,112.0,13.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,BEFORE,,,,,,,,GOREDID,,,REPUBLCN,SOMCOL/ASSOC,,,MODERATE,65+,NATIONAL,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,,,,1.082
NATIONAL GREY,16.0,112.0,14.0,FIRST CALL,40-44,WHITE,MALE,BUSH,LAST.MONTH,,,,,,,,BOTHDID,,,INDEPEND,HSGRAD,,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,30-44,40-49,IND/OTHER,40-49,,,,0.871
NATIONAL PINK,16.0,112.0,15.0,FIRST CALL,,WHITE,FEMALE,GORE,,,,,,,OMITS,,,,,,,,,,,NATIONAL,NOTCOMPLETE,EAST,,,,,,,,1.053
NATIONAL PINK,16.0,112.0,16.0,FIRST CALL,30-39,WHITE,MALE,BUSH,,,,,,,NO,,,,,DEMOCRAT,,OTHERCHRIST,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.871
NATIONAL PINK,16.0,112.0,17.0,FIRST CALL,30-39,WHITE,MALE,BUSH,,,,,,,NO,,,,,REPUBLCN,,OTHERCHRIST,50-75K,CONSERV,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.871
NATIONAL PINK,16.0,112.0,18.0,FIRST CALL,40-44,WHITE,MALE,BUSH,,,,,,,NO,,,,,REPUBLCN,,PROTESTANT,15-30K,CONSERV,18-64,NATIONAL,COMPLETE,EAST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.871
NATIONAL PINK,16.0,112.0,19.0,FIRST CALL,75+,WHITE,MALE,,,,,,,,NO,,,,,REPUBLCN,,PROTESTANT,LESS15K,LIBERAL,65+,NATIONAL,COMPLETE,EAST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.258
NATIONAL WHITE,16.0,112.0,20.0,SECOND CALL,30-39,,FEMALE,BUSH,,OMITS,UNFAVORABLE,BUSH,OMITS,HONEST,OMITS,OMITS,,WORSE,OMITS,ELSE,NOHS,OTHERCHRIST,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.8320000000000001
NATIONAL WHITE,16.0,112.0,21.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,,DISAPPR,UNFAVORABLE,BUSH,OMITS,HONEST,NO,DOLE,,WORSE,DIS/UNFAV,REPUBLCN,HSGRAD,ELSE,15-30K,CONSERV,18-64,NATIONAL,COMPLETE,EAST,30-44,40-49,REPUBLICAN,40-49,OTHER,,,0.8320000000000001
NATIONAL YELLOW,16.0,112.0,22.0,SECOND CALL,45-49,OTHER,MALE,GORE,,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,OMITS,COMPLEXISSUE,YES,NOVOTE,,BETTER,DIS/UNFAV,INDEPEND,HSGRAD,CATHOLIC,15-30K,CONSERV,18-64,NATIONAL,COMPLETE,EAST,45-59,40-49,IND/OTHER,40-49,CATHOLIC,OMITS,COMPLEXISSUE,1.103
NATIONAL YELLOW,16.0,112.0,23.0,SECOND CALL,50-59,WHITE,MALE,BUSH,,DISAPPR,UNFAVORABLE,BUSH,SOCIALSECUR,STRONGLEADER,NO,DOLE,,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,SOCIALSECUR,STRONGLEADER,0.871
NATIONAL GREY,16.0,112.0,24.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,BEFORE,,,,,,,,BOTHDID,,,REPUBLCN,SOMCOL/ASSOC,,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,45-59,50-59,REPUBLICAN,50-64,,,,0.8320000000000001
NATIONAL GREY,16.0,112.0,25.0,SECOND CALL,50-59,WHITE,MALE,BUSH,BEFORE,,,,,,,,BOTHDID,,,REPUBLCN,SOMCOL/ASSOC,,,CONSERV,18-64,NATIONAL,COMPLETE,EAST,45-59,50-59,REPUBLICAN,50-64,,,,0.871
NATIONAL GREY,16.0,112.0,26.0,SECOND CALL,75+,,FEMALE,GORE,LAST.MONTH,,,,,,,,BOTHDID,,,INDEPEND,HSGRAD,,15-30K,MODERATE,65+,NATIONAL,COMPLETE,EAST,60+,60+,IND/OTHER,65+,,,,1.371
NATIONAL PINK,16.0,112.0,27.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,,,,,,,NO,,,,,DEMOCRAT,,PROTESTANT,,CONSERV,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,1.053
NATIONAL PINK,16.0,112.0,28.0,SECOND CALL,50-59,WHITE,MALE,BUSH,,,,,,,YES,,,,,REPUBLCN,,PROTESTANT,15-30K,CONSERV,18-64,NATIONAL,COMPLETE,EAST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.871
NATIONAL PINK,16.0,112.0,29.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,,,,,,,NO,,,,,INDEPEND,,OTHERCHRIST,50-75K,CONSERV,18-64,NATIONAL,COMPLETE,EAST,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.8320000000000001
NATIONAL WHITE,16.0,112.0,30.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,,DISAPPR,UNFAVORABLE,BUSH,SOCIALSECUR,STRONGLEADER,YES,DOLE,,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.053
NATIONAL WHITE,16.0,112.0,31.0,THIRD CALL,30-39,WHITE,MALE,BUSH,,APPROVE,FAVORABLE,BUSH,SOCIALSECUR,CARES,NO,CLINTON,,SAME,APP/FAV,DEMOCRAT,HSGRAD,OTHERCHRIST,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.871
NATIONAL WHITE,16.0,112.0,32.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,,DISAPPR,UNFAVORABLE,BUSH,EDUCATION,EXPERIENCE,YES,DOLE,,BETTER,DIS/UNFAV,ELSE,HSGRAD,PROTESTANT,50-75K,CONSERV,18-64,NATIONAL,COMPLETE,EAST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.8320000000000001
NATIONAL WHITE,16.0,112.0,33.0,THIRD CALL,30-39,WHITE,MALE,BUSH,,APPROVE,FAVORABLE,BUSH,ECON/JOBS,GOODJUDGMENT,NO,DOLE,,BETTER,APP/FAV,REPUBLCN,COLGRAD,ELSE,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,REPUBLICAN,30-39,OTHER,,,0.871
NATIONAL WHITE,16.0,112.0,34.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,,DISAPPR,UNFAVORABLE,BUSH,ECON/JOBS,STRONGLEADER,NO,CLINTON,,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.8320000000000001
NATIONAL YELLOW,16.0,112.0,35.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,,APPROVE,OMITS,BUSH,ECON/JOBS,HONEST,YES,DOLE,,SAME,OMITS,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,15-30K,CONSERV,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,ECON/JOBS,HONEST,0.8320000000000001
NATIONAL YELLOW,16.0,112.0,36.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,,APPROVE,UNFAVORABLE,WOULDNOTVOTE,HEALTHCARE,GOODJUDGMENT,NO,PEROT,,SAME,APP/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,,CONSERV,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,HEALTHCARE,GOODJUDGMENT,0.8320000000000001
NATIONAL YELLOW,16.0,112.0,37.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,,DISAPPR,UNFAVORABLE,BUSH,OMITS,GOODJUDGMENT,NO,DOLE,,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,OMITS,GOODJUDGMENT,0.8320000000000001
NATIONAL YELLOW,16.0,112.0,38.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,EDUCATION,HONEST,NO,DOLE,,SAME,DIS/UNFAV,INDEPEND,COLGRAD,OTHERCHRIST,50-75K,CONSERV,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,EDUCATION,HONEST,0.8320000000000001
NATIONAL YELLOW,16.0,112.0,39.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,,DISAPPR,UNFAVORABLE,BUSH,SOCIALSECUR,STRONGLEADER,NO,DOLE,,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,EAST,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,SOCIALSECUR,STRONGLEADER,0.8320000000000001
NATIONAL GREY,16.0,112.0,40.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,LAST.MONTH,,,,,,,,BOTHDID,,,DEMOCRAT,COLGRAD,,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,,,,1.053
NATIONAL GREY,16.0,112.0,41.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,LAST.3DAYS,,,,,,,,BOTHDID,,,DEMOCRAT,POSTGRAD,,50-75K,LIBERAL,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,,,,1.053
NATIONAL GREY,16.0,112.0,42.0,THIRD CALL,30-39,WHITE,MALE,BUSH,BEFORE,,,,,,,,GOREDID,,,INDEPEND,SOMCOL/ASSOC,,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,IND/OTHER,30-39,,,,0.871
NATIONAL GREY,16.0,112.0,43.0,THIRD CALL,30-39,WHITE,MALE,BUSH,BEFORE,,,,,,,,OMITS,,,REPUBLCN,SOMCOL/ASSOC,,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,REPUBLICAN,30-39,,,,0.871
NATIONAL GREY,16.0,112.0,44.0,THIRD CALL,40-44,WHITE,MALE,BUSH,BEFORE,,,,,,,,GOREDID,,,REPUBLCN,HSGRAD,,,CONSERV,18-64,NATIONAL,COMPLETE,EAST,30-44,40-49,REPUBLICAN,40-49,,,,0.871
NATIONAL PINK,16.0,112.0,45.0,THIRD CALL,30-39,WHITE,MALE,BUSH,,,,,,,NO,,,,,REPUBLCN,,PROTESTANT,50-75K,CONSERV,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.871
NATIONAL PINK,16.0,112.0,46.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,,,,,,,YES,,,,,INDEPEND,,PROTESTANT,30-50K,CONSERV,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.8320000000000001
NATIONAL PINK,16.0,112.0,47.0,THIRD CALL,30-39,WHITE,MALE,GORE,,,,,,,NO,,,,,DEMOCRAT,,CATHOLIC,75-100K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.103
NATIONAL PINK,16.0,112.0,48.0,THIRD CALL,45-49,WHITE,MALE,BUSH,,,,,,,NO,,,,,,,,,,18-64,NATIONAL,NOTCOMPLETE,EAST,45-59,40-49,,40-49,,,,0.871
NATIONAL PINK,16.0,112.0,49.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,,,,,,,NO,,,,,INDEPEND,,OTHERCHRIST,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,EAST,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,,,1.043
STATE ONLY,16.0,114.0,1.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,EDUCATION,HONEST,NO,CLINTON,GOREDID,BETTER,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,15-30K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.853
STATE ONLY,16.0,114.0,2.0,FIRST CALL,30-39,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,SOCIALSECUR,CARES,NO,CLINTON,BUSHDID,BETTER,APP/FAV,DEMOCRAT,HSGRAD,NONE,15-30K,MODERATE,18-64,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,NONE,,,0.884
STATE ONLY,16.0,114.0,3.0,FIRST CALL,50-59,WHITE,MALE,GORE,LAST.3DAYS,APPROVE,FAVORABLE,GORE,MEDICARE/RX,EXPERIENCE,NO,CLINTON,BOTHDID,WORSE,APP/FAV,DEMOCRAT,HSGRAD,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,COMPLETE,CENTRAL,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.884
STATE ONLY,16.0,114.0,4.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,OMITS,OMITS,OMITS,DOLE,GOREDID,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.869
STATE ONLY,16.0,114.0,5.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,MEDICARE/RX,CARES,NO,CLINTON,BOTHDID,BETTER,APP/FAV,DEMOCRAT,HSGRAD,OTHERCHRIST,30-50K,,18-64,STATE,COMPLETE,CENTRAL,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.853
STATE ONLY,16.0,114.0,6.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,LAST.3DAYS,APPROVE,FAVORABLE,GORE,ECON/JOBS,STRONGLEADER,NO,CLINTON,BOTHDID,BETTER,APP/FAV,DEMOCRAT,HSGRAD,NONE,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,NONE,,,0.853
STATE ONLY,16.0,114.0,7.0,FIRST CALL,45-49,WHITE,MALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,MEDICARE/RX,HONEST,YES,DOLE,GOREDID,WORSE,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,LESS15K,CONSERV,18-64,STATE,COMPLETE,CENTRAL,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.9
STATE ONLY,16.0,114.0,8.0,FIRST CALL,65-74,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,SOCIALSECUR,EXPERIENCE,NO,CLINTON,BOTHDID,BETTER,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,30-50K,,65+,STATE,COMPLETE,CENTRAL,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.059
STATE ONLY,16.0,114.0,9.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,ECON/JOBS,HONEST,YES,DOLE,BOTHDID,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,CENTRAL,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.869
STATE ONLY,16.0,114.0,10.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,MEDICARE/RX,EXPERIENCE,NO,CLINTON,BOTHDID,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,LESS15K,MODERATE,18-64,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.664
STATE ONLY,16.0,114.0,11.0,FIRST CALL,45-49,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,SOCIALSECUR,CARES,YES,CLINTON,NEITHERDID,BETTER,APP/FAV,DEMOCRAT,HSGRAD,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.884
STATE ONLY,16.0,114.0,12.0,FIRST CALL,40-44,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,ECON/JOBS,EXPERIENCE,NO,CLINTON,NEITHERDID,SAME,APP/FAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL,30-44,40-49,IND/OTHER,40-49,CATHOLIC,,,0.884
STATE ONLY,16.0,114.0,13.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,HEALTHCARE,CARES,NO,PEROT,BOTHDID,SAME,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,LESS15K,LIBERAL,65+,STATE,COMPLETE,CENTRAL,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.041
STATE ONLY,16.0,114.0,14.0,FIRST CALL,30-39,WHITE,MALE,GORE,LAST.MONTH,APPROVE,FAVORABLE,GORE,ECON/JOBS,COMPLEXISSUE,NO,CLINTON,BUSHDID,BETTER,APP/FAV,ELSE,HSGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,0.884
STATE ONLY,16.0,114.0,15.0,FIRST CALL,60-64,WHITE,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,MEDICARE/RX,GOODJUDGMENT,NO,CLINTON,BOTHDID,BETTER,APP/FAV,INDEPEND,NOHS,OTHERCHRIST,15-30K,MODERATE,18-64,STATE,COMPLETE,CENTRAL,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.059
STATE ONLY,16.0,114.0,16.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,LAST.3DAYS,APPROVE,FAVORABLE,GORE,ECON/JOBS,EXPERIENCE,NO,CLINTON,BOTHDID,SAME,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,CENTRAL,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.853
STATE ONLY,16.0,114.0,17.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,LASTWEEK,APPROVE,FAVORABLE,GORE,SOCIALSECUR,HONEST,NO,CLINTON,BOTHDID,BETTER,APP/FAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.0230000000000001
STATE ONLY,16.0,114.0,18.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,LAST.3DAYS,APPROVE,FAVORABLE,OMITS,MEDICARE/RX,OMITS,OMITS,CLINTON,GOREDID,SAME,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,15-30K,LIBERAL,65+,STATE,COMPLETE,CENTRAL,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.041
STATE ONLY,16.0,114.0,19.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,MEDICARE/RX,GOODJUDGMENT,NO,CLINTON,BOTHDID,BETTER,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,,LIBERAL,18-64,STATE,COMPLETE,CENTRAL,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.0230000000000001
STATE ONLY,16.0,114.0,20.0,SECOND CALL,50-59,WHITE,MALE,GORE,LAST.MONTH,OMITS,FAVORABLE,GORE,SOCIALSECUR,EXPERIENCE,OMITS,CLINTON,BOTHDID,BETTER,OMITS,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,CENTRAL,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.884
STATE ONLY,16.0,114.0,21.0,SECOND CALL,50-59,WHITE,MALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,SOCIALSECUR,HONEST,YES,DOLE,GOREDID,SAME,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CENTRAL,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.9
STATE ONLY,16.0,114.0,22.0,SECOND CALL,30-39,WHITE,MALE,GORE,LAST.MONTH,APPROVE,UNFAVORABLE,GORE,ECON/JOBS,OMITS,NO,CLINTON,BOTHDID,BETTER,APP/UNFAV,INDEPEND,HSGRAD,CATHOLIC,50-75K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL,30-44,30-39,IND/OTHER,30-39,CATHOLIC,,,0.884
STATE ONLY,16.0,114.0,23.0,SECOND CALL,30-39,WHITE,MALE,BUSH,BEFORE,DISAPPR,UNFAVORABLE,BUSH,TAXES,HONEST,NO,DOLE,NEITHERDID,SAME,DIS/UNFAV,INDEPEND,COLGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.9
STATE ONLY,16.0,114.0,24.0,SECOND CALL,45-49,WHITE,MALE,GORE,LAST.3DAYS,APPROVE,UNFAVORABLE,GORE,WORLDAFFAIRS,EXPERIENCE,YES,PEROT,OMITS,BETTER,APP/UNFAV,DEMOCRAT,HSGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.884
STATE ONLY,16.0,114.0,25.0,SECOND CALL,45-49,BLACK,MALE,GORE,BEFORE,APPROVE,FAVORABLE,GORE,ECON/JOBS,EXPERIENCE,NO,PEROT,BOTHDID,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,ELSE,50-75K,MODERATE,18-64,STATE,COMPLETE,CENTRAL,45-59,40-49,DEMOCRAT,40-49,OTHER,,,0.6880000000000001
