VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,HOU,XWAY2000,PROPSD,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
NATIONAL YELLOW,42.0,69.0,7.0,FIRST CALL,30-39,WHITE,MALE,GORE,APPROVE,FAVORABLE,THUNE,GORE,NO,CLINTON,WORSE,APP/FAV,INDEPEND,CATHOLIC,15-30K,MODERATE,18-64,NATIONAL,WEST,30-44,30-39,IND/OTHER,30-39,CATHOLIC,SOCIALSECUR,CARES,0.445
NATIONAL YELLOW,42.0,69.0,8.0,FIRST CALL,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,HOHN,GORE,NO,CLINTON,BETTER,APP/FAV,REPUBLCN,PROTESTANT,15-30K,LIBERAL,18-64,NATIONAL,WEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,SOCIALSECUR,EXPERIENCE,0.40800000000000003
NATIONAL GREY,42.0,69.0,9.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,,,THUNE,,NO,,,,REPUBLCN,,LESS15K,LIBERAL,18-64,NATIONAL,WEST,30-44,30-39,REPUBLICAN,30-39,,,,0.984
NATIONAL GREY,42.0,69.0,10.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,,,THUNE,,NO,,,,REPUBLCN,,LESS15K,MODERATE,18-64,NATIONAL,WEST,45-59,40-49,REPUBLICAN,40-49,,,,0.984
NATIONAL GREY,42.0,69.0,11.0,FIRST CALL,65-74,WHITE,MALE,BUSH,,,THUNE,,NO,,,,REPUBLCN,,15-30K,,65+,NATIONAL,WEST,60+,60+,REPUBLICAN,65+,,,,0.785
NATIONAL GREY,42.0,69.0,12.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,,,THUNE,,YES,,,,REPUBLCN,,LESS15K,MODERATE,18-64,NATIONAL,WEST,18-29,25-29,REPUBLICAN,25-29,,,,0.854
NATIONAL PINK,42.0,69.0,13.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,,,THUNE,,NO,,,,REPUBLCN,CATHOLIC,15-30K,MODERATE,18-64,NATIONAL,WEST,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.984
NATIONAL PINK,42.0,69.0,14.0,FIRST CALL,75+,WHITE,FEMALE,GORE,,,THUNE,,NO,,,,DEMOCRAT,NONE,30-50K,LIBERAL,65+,NATIONAL,WEST,60+,60+,DEMOCRAT,65+,NONE,,,0.864
NATIONAL PINK,42.0,69.0,15.0,FIRST CALL,50-59,OTHER,FEMALE,BUSH,,,THUNE,,YES,,,,REPUBLCN,ELSE,15-30K,MODERATE,18-64,NATIONAL,WEST,45-59,50-59,REPUBLICAN,50-64,OTHER,,,0.686
NATIONAL PINK,42.0,69.0,16.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,,,THUNE,,NO,,,,REPUBLCN,PROTESTANT,30-50K,MODERATE,18-64,NATIONAL,WEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.984
NATIONAL WHITE,42.0,69.0,17.0,SECOND CALL,25-29,WHITE,MALE,BUSH,APPROVE,FAVORABLE,THUNE,BUSH,NO,DOLE,BETTER,APP/FAV,REPUBLCN,PROTESTANT,15-30K,MODERATE,18-64,NATIONAL,WEST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.785
NATIONAL WHITE,42.0,69.0,18.0,SECOND CALL,25-29,OTHER,MALE,OTHER,APPROVE,FAVORABLE,HOHN,GORE,YES,CLINTON,BETTER,APP/FAV,INDEPEND,ELSE,LESS15K,LIBERAL,18-64,NATIONAL,WEST,18-29,25-29,IND/OTHER,25-29,OTHER,,,0.552
NATIONAL YELLOW,42.0,69.0,19.0,SECOND CALL,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,NATIONAL,WEST,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,TAXES,EXPERIENCE,0.785
NATIONAL YELLOW,42.0,69.0,20.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,NATIONAL,WEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,WORLDAFFAIRS,HONEST,0.984
NATIONAL GREY,42.0,69.0,21.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,,,THUNE,,NO,,,,INDEPEND,,15-30K,CONSERV,18-64,NATIONAL,WEST,30-44,30-39,IND/OTHER,30-39,,,,0.984
NATIONAL PINK,42.0,69.0,22.0,SECOND CALL,65-74,WHITE,MALE,,,,THUNE,,NO,,,,INDEPEND,PROTESTANT,30-50K,MODERATE,65+,NATIONAL,WEST,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,0.7000000000000001
NATIONAL PINK,42.0,69.0,23.0,SECOND CALL,50-59,WHITE,MALE,GORE,,,THUNE,,NO,,,,DEMOCRAT,PROTESTANT,50-75K,MODERATE,18-64,NATIONAL,WEST,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.445
NATIONAL WHITE,42.0,69.0,24.0,THIRD CALL,25-29,WHITE,MALE,BUSH,APPROVE,FAVORABLE,THUNE,BUSH,NO,CLINTON,BETTER,APP/FAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,18-64,NATIONAL,WEST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.785
NATIONAL WHITE,42.0,69.0,25.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,THUNE,BUSH,NO,CLINTON,BETTER,APP/FAV,REPUBLCN,CATHOLIC,15-30K,MODERATE,18-64,NATIONAL,WEST,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,,,0.984
NATIONAL WHITE,42.0,69.0,26.0,THIRD CALL,25-29,WHITE,MALE,GORE,APPROVE,FAVORABLE,THUNE,GORE,NO,DOLE,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,15-30K,MODERATE,18-64,NATIONAL,WEST,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,,,0.553
NATIONAL YELLOW,42.0,69.0,27.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,THUNE,BUSH,NO,CLINTON,BETTER,APP/FAV,INDEPEND,NONE,15-30K,MODERATE,18-64,NATIONAL,WEST,60+,60+,IND/OTHER,50-64,NONE,SOCIALSECUR,LIKEABLE,1.223
NATIONAL YELLOW,42.0,69.0,28.0,THIRD CALL,60-64,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,THUNE,BUSH,NO,CLINTON,WORSE,APP/UNFAV,INDEPEND,NONE,30-50K,MODERATE,18-64,NATIONAL,WEST,60+,60+,IND/OTHER,50-64,NONE,SOCIALSECUR,EXPERIENCE,0.785
NATIONAL YELLOW,42.0,69.0,29.0,THIRD CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,THUNE,BUSH,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,NATIONAL,WEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,TAXES,HONEST,0.443
NATIONAL GREY,42.0,69.0,30.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,,,THUNE,,NO,,,,REPUBLCN,,30-50K,MODERATE,18-64,NATIONAL,WEST,45-59,50-59,REPUBLICAN,50-64,,,,0.984
NATIONAL GREY,42.0,69.0,31.0,THIRD CALL,45-49,WHITE,MALE,GORE,,,THUNE,,NO,,,,DEMOCRAT,,50-75K,MODERATE,18-64,NATIONAL,WEST,45-59,40-49,DEMOCRAT,40-49,,,,0.445
NATIONAL GREY,42.0,69.0,32.0,THIRD CALL,40-44,WHITE,MALE,BUSH,,,THUNE,,NO,,,,REPUBLCN,,30-50K,MODERATE,18-64,NATIONAL,WEST,30-44,40-49,REPUBLICAN,40-49,,,,0.631
NATIONAL GREY,42.0,69.0,33.0,THIRD CALL,30-39,WHITE,MALE,BUSH,,,THUNE,,YES,,,,INDEPEND,,30-50K,MODERATE,18-64,NATIONAL,WEST,30-44,30-39,IND/OTHER,30-39,,,,0.443
NATIONAL PINK,42.0,69.0,34.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,,,THUNE,,NO,,,,INDEPEND,NONE,15-30K,MODERATE,18-64,NATIONAL,WEST,30-44,30-39,IND/OTHER,30-39,NONE,,,0.984
NATIONAL PINK,42.0,69.0,35.0,THIRD CALL,30-39,WHITE,MALE,GORE,,,THUNE,,NO,,,,DEMOCRAT,PROTESTANT,15-30K,MODERATE,18-64,NATIONAL,WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.445
NATIONAL PINK,42.0,69.0,36.0,THIRD CALL,50-59,WHITE,MALE,GORE,,,THUNE,,NO,,,,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,NATIONAL,WEST,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,,,0.445
