VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,XWAY2000,X6VOTE,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,LOGO,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,HISPANIC,QRACE,REL5,WEIGHT
STATE ONLY,9.0,36.0,8.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,30-50K,LIBERAL,18-64,,STATE,WESTROCKCRK,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,PROT/CHRIST,1.031
STATE ONLY,9.0,36.0,9.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,YES,STATE,WESTROCKCRK,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,0.767
STATE ONLY,9.0,36.0,10.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,INDEPEND,POSTGRAD,NONE,,MODERATE,18-64,NO,STATE,WESTROCKCRK,30-44,30-39,IND/OTHER,30-39,NO,WHITE,NONE,0.764
STATE ONLY,9.0,36.0,11.0,FIRST CALL,30-39,OTHER,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,CATHOLIC,30-50K,MODERATE,18-64,NO,STATE,WESTROCKCRK,30-44,30-39,DEMOCRAT,30-39,NO,OTHER,CATHOLIC,0.857
STATE ONLY,9.0,36.0,12.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,APPROVE,OMITS,GORE,CLINTON,BETTER,OMITS,DEMOCRAT,POSTGRAD,JEWISH,OVER100K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,JEWISH,0.764
STATE ONLY,9.0,36.0,13.0,FIRST CALL,40-44,HISP,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,JEWISH,OVER100K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,30-44,40-49,DEMOCRAT,40-49,YES,WHITE,JEWISH,0.796
STATE ONLY,9.0,36.0,14.0,FIRST CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,POSTGRAD,NONE,30-50K,CONSERV,18-64,YES,STATE,WESTROCKCRK,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,NONE,0.86
STATE ONLY,9.0,36.0,15.0,SECOND CALL,25-29,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,DOLE,BETTER,APP/UNFAV,DEMOCRAT,POSTGRAD,CATHOLIC,50-75K,MODERATE,18-64,NO,STATE,WESTROCKCRK,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,CATHOLIC,1.161
STATE ONLY,9.0,36.0,16.0,SECOND CALL,75+,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,POSTGRAD,JEWISH,OVER100K,LIBERAL,65+,YES,STATE,WESTROCKCRK,60+,60+,DEMOCRAT,65+,NO,WHITE,JEWISH,1.072
STATE ONLY,9.0,36.0,17.0,SECOND CALL,75+,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,DOLE,BETTER,APP/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,75-100K,MODERATE,65+,NO,STATE,WESTROCKCRK,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,1.072
STATE ONLY,9.0,36.0,18.0,SECOND CALL,25-29,OTHER,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,POSTGRAD,NONE,OVER100K,MODERATE,18-64,YES,STATE,WESTROCKCRK,18-29,25-29,DEMOCRAT,25-29,NO,OTHER,NONE,1.156
STATE ONLY,9.0,36.0,19.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,POSTGRAD,CATHOLIC,OVER100K,MODERATE,18-64,NO,STATE,WESTROCKCRK,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,CATHOLIC,0.767
STATE ONLY,9.0,36.0,20.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,OTHERCHRIST,OVER100K,MODERATE,18-64,YES,STATE,WESTROCKCRK,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,0.767
STATE ONLY,9.0,36.0,21.0,SECOND CALL,75+,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,INDEPEND,,PROTESTANT,30-50K,MODERATE,65+,YES,STATE,WESTROCKCRK,60+,60+,IND/OTHER,65+,NO,WHITE,PROT/CHRIST,0.9560000000000001
STATE ONLY,9.0,36.0,22.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,50-75K,,65+,YES,STATE,WESTROCKCRK,60+,60+,DEMOCRAT,65+,NO,WHITE,PROT/CHRIST,0.9560000000000001
STATE ONLY,9.0,36.0,23.0,THIRD CALL,40-44,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,30-50K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,0.857
STATE ONLY,9.0,36.0,24.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,75-100K,MODERATE,18-64,YES,STATE,WESTROCKCRK,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,PROT/CHRIST,1.031
STATE ONLY,9.0,36.0,25.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,75-100K,CONSERV,18-64,YES,STATE,WESTROCKCRK,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,CATHOLIC,0.767
STATE ONLY,9.0,36.0,26.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,75-100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,PROT/CHRIST,1.031
STATE ONLY,9.0,36.0,27.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,DOLE,SAME,APP/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,50-75K,CONSERV,18-64,YES,STATE,WESTROCKCRK,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,CATHOLIC,0.767
STATE ONLY,9.0,36.0,28.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,INDEPEND,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,YES,STATE,WESTROCKCRK,18-29,25-29,IND/OTHER,25-29,NO,WHITE,CATHOLIC,1.031
STATE ONLY,9.0,36.0,29.0,THIRD CALL,30-39,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,DOLE,BETTER,APP/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,OVER100K,CONSERV,18-64,YES,STATE,WESTROCKCRK,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,0.86
STATE ONLY,9.0,36.0,30.0,THIRD CALL,30-39,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,DOLE,SAME,APP/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,50-75K,MODERATE,18-64,NO,STATE,WESTROCKCRK,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,CATHOLIC,0.86
STATE ONLY,9.0,36.0,31.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,OMITS,OMITS,GORE,CLINTON,BETTER,OMITS,DEMOCRAT,COLGRAD,JEWISH,50-75K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,JEWISH,0.764
STATE ONLY,9.0,36.0,32.0,THIRD CALL,30-39,WHITE,MALE,BUSH,APPROVE,UNFAVORABLE,BUSH,DOLE,SAME,APP/UNFAV,INDEPEND,COLGRAD,PROTESTANT,50-75K,CONSERV,18-64,NO,STATE,WESTROCKCRK,30-44,30-39,IND/OTHER,30-39,NO,WHITE,PROT/CHRIST,0.86
STATE ONLY,9.0,36.0,33.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,30-50K,MODERATE,18-64,NO,STATE,WESTROCKCRK,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,CATHOLIC,1.031
STATE ONLY,9.0,36.0,34.0,THIRD CALL,30-39,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,OVER100K,MODERATE,18-64,YES,STATE,WESTROCKCRK,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,0.857
STATE ONLY,9.0,36.0,35.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,PEROT,BETTER,APP/UNFAV,INDEPEND,COLGRAD,PROTESTANT,75-100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,30-44,40-49,IND/OTHER,40-49,NO,WHITE,PROT/CHRIST,0.764
STATE ONLY,9.0,36.0,36.0,THIRD CALL,25-29,WHITE,MALE,NADER,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,NONE,50-75K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,NONE,1.168
STATE ONLY,9.0,36.0,37.0,THIRD CALL,45-49,WHITE,MALE,GORE,APPROVE,OMITS,GORE,CLINTON,BETTER,OMITS,DEMOCRAT,COLGRAD,JEWISH,75-100K,MODERATE,18-64,YES,STATE,WESTROCKCRK,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,JEWISH,0.857
STATE ONLY,9.0,36.0,38.0,THIRD CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,OVER100K,CONSERV,18-64,YES,STATE,WESTROCKCRK,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,0.86
STATE ONLY,9.0,36.0,39.0,THIRD CALL,60-64,BLACK,MALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,50-75K,MODERATE,18-64,NO,STATE,WESTROCKCRK,60+,60+,DEMOCRAT,50-64,NO,BLACK,PROT/CHRIST,0.995
STATE ONLY,9.0,36.0,40.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,OVER100K,CONSERV,18-64,NO,STATE,WESTROCKCRK,60+,60+,REPUBLICAN,50-64,NO,WHITE,CATHOLIC,0.9590000000000001
STATE ONLY,9.0,36.0,41.0,THIRD CALL,40-44,WHITE,MALE,BUSH,OMITS,UNFAVORABLE,BUSH,NOVOTE,OMITS,OMITS,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,50-75K,CONSERV,18-64,NO,STATE,WESTROCKCRK,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,0.86
STATE ONLY,9.0,36.0,42.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,50-75K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,0.764
STATE ONLY,9.0,36.0,43.0,THIRD CALL,30-39,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,OMITS,APP/UNFAV,DEMOCRAT,POSTGRAD,PROTESTANT,OVER100K,MODERATE,18-64,YES,STATE,WESTROCKCRK,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,0.857
STATE ONLY,9.0,40.0,1.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,INDEPEND,POSTGRAD,CATHOLIC,50-75K,CONSERV,18-64,YES,STATE,WESTROCKCRK,45-59,50-59,IND/OTHER,50-64,NO,WHITE,CATHOLIC,0.975
STATE ONLY,9.0,40.0,2.0,FIRST CALL,60-64,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,OVER100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,60+,60+,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,1.214
STATE ONLY,9.0,40.0,3.0,FIRST CALL,60-64,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,JEWISH,OVER100K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,60+,60+,DEMOCRAT,50-64,NO,WHITE,JEWISH,1.082
STATE ONLY,9.0,40.0,4.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,OVER100K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,0.865
STATE ONLY,9.0,40.0,5.0,FIRST CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,POSTGRAD,JEWISH,OVER100K,MODERATE,18-64,YES,STATE,WESTROCKCRK,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,JEWISH,0.975
STATE ONLY,9.0,40.0,6.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,INDEPEND,COLGRAD,CATHOLIC,75-100K,MODERATE,18-64,YES,STATE,WESTROCKCRK,45-59,50-59,IND/OTHER,50-64,NO,WHITE,CATHOLIC,0.865
STATE ONLY,9.0,40.0,7.0,FIRST CALL,45-49,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,REPUBLCN,POSTGRAD,NONE,OVER100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,NONE,0.971
STATE ONLY,9.0,40.0,8.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,PEROT,BETTER,DIS/UNFAV,INDEPEND,HSGRAD,JEWISH,OVER100K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,45-59,50-59,IND/OTHER,50-64,NO,WHITE,JEWISH,0.868
STATE ONLY,9.0,40.0,9.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,JEWISH,OVER100K,CONSERV,18-64,YES,STATE,WESTROCKCRK,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,JEWISH,0.868
STATE ONLY,9.0,40.0,10.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,APPROVE,OMITS,GORE,CLINTON,BETTER,OMITS,DEMOCRAT,POSTGRAD,JEWISH,75-100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,JEWISH,0.865
STATE ONLY,9.0,40.0,11.0,FIRST CALL,45-49,WHITE,FEMALE,NADER,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,NONE,75-100K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,NONE,0.873
STATE ONLY,9.0,40.0,12.0,FIRST CALL,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,CATHOLIC,OVER100K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,CATHOLIC,0.971
STATE ONLY,9.0,40.0,13.0,FIRST CALL,30-39,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,JEWISH,OVER100K,MODERATE,18-64,YES,STATE,WESTROCKCRK,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,JEWISH,0.971
STATE ONLY,9.0,40.0,14.0,FIRST CALL,40-44,OTHER,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,JEWISH,50-75K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,30-44,40-49,DEMOCRAT,40-49,NO,OTHER,JEWISH,0.865
STATE ONLY,9.0,40.0,15.0,FIRST CALL,40-44,BLACK,MALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,INDEPEND,POSTGRAD,PROTESTANT,OVER100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,30-44,40-49,IND/OTHER,40-49,NO,BLACK,PROT/CHRIST,0.9
STATE ONLY,9.0,40.0,16.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,OMITS,GORE,CLINTON,BETTER,OMITS,DEMOCRAT,POSTGRAD,JEWISH,OVER100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,JEWISH,0.865
STATE ONLY,9.0,40.0,17.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,JEWISH,OVER100K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,JEWISH,0.865
STATE ONLY,9.0,40.0,18.0,SECOND CALL,65-74,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,CATHOLIC,15-30K,LIBERAL,65+,NO,STATE,WESTROCKCRK,60+,60+,DEMOCRAT,65+,,WHITE,CATHOLIC,1.214
STATE ONLY,9.0,40.0,19.0,SECOND CALL,18-24,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,JEWISH,OVER100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,18-29,18-24,DEMOCRAT,18-24,NO,WHITE,JEWISH,1.31
STATE ONLY,9.0,40.0,20.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,INDEPEND,POSTGRAD,CATHOLIC,30-50K,MODERATE,65+,NO,STATE,WESTROCKCRK,60+,60+,IND/OTHER,65+,NO,WHITE,CATHOLIC,1.082
STATE ONLY,9.0,40.0,21.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,15-30K,MODERATE,18-64,YES,STATE,WESTROCKCRK,45-59,40-49,IND/OTHER,40-49,NO,WHITE,CATHOLIC,0.868
STATE ONLY,9.0,40.0,22.0,SECOND CALL,30-39,,MALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,NONE,OVER100K,MODERATE,18-64,YES,STATE,WESTROCKCRK,30-44,30-39,DEMOCRAT,30-39,,,NONE,0.971
STATE ONLY,9.0,40.0,23.0,THIRD CALL,75+,WHITE,FEMALE,NADER,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,INDEPEND,POSTGRAD,NONE,30-50K,LIBERAL,65+,NO,STATE,WESTROCKCRK,60+,60+,IND/OTHER,65+,NO,WHITE,NONE,1.092
STATE ONLY,9.0,40.0,24.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,COLGRAD,JEWISH,,LIBERAL,18-64,NO,STATE,WESTROCKCRK,60+,60+,DEMOCRAT,50-64,NO,WHITE,JEWISH,1.082
STATE ONLY,9.0,40.0,25.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,INDEPEND,POSTGRAD,PROTESTANT,50-75K,MODERATE,18-64,NO,STATE,WESTROCKCRK,30-44,30-39,IND/OTHER,30-39,NO,WHITE,PROT/CHRIST,0.865
STATE ONLY,9.0,40.0,26.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,SAME,APP/UNFAV,DEMOCRAT,POSTGRAD,CATHOLIC,OVER100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,0.865
STATE ONLY,9.0,40.0,27.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,POSTGRAD,JEWISH,OVER100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,60+,60+,DEMOCRAT,50-64,NO,WHITE,JEWISH,1.082
STATE ONLY,9.0,40.0,28.0,THIRD CALL,30-39,,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,OVER100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,30-44,30-39,DEMOCRAT,30-39,NO,,PROT/CHRIST,0.865
STATE ONLY,9.0,40.0,29.0,THIRD CALL,30-39,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,50-75K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,CATHOLIC,0.971
STATE ONLY,9.0,40.0,30.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,BETTER,DIS/UNFAV,INDEPEND,POSTGRAD,CATHOLIC,OVER100K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,30-44,40-49,IND/OTHER,40-49,NO,WHITE,CATHOLIC,0.868
STATE ONLY,9.0,40.0,31.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,PROTESTANT,75-100K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,0.865
STATE ONLY,9.0,40.0,32.0,THIRD CALL,65-74,WHITE,FEMALE,NADER,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,COLGRAD,JEWISH,50-75K,LIBERAL,65+,YES,STATE,WESTROCKCRK,60+,60+,DEMOCRAT,65+,NO,WHITE,JEWISH,1.092
STATE ONLY,9.0,40.0,33.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,COLGRAD,PROTESTANT,OVER100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,0.865
STATE ONLY,9.0,40.0,34.0,THIRD CALL,40-44,OTHER,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,JEWISH,OVER100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,30-44,40-49,DEMOCRAT,40-49,NO,OTHER,JEWISH,0.865
STATE ONLY,9.0,40.0,35.0,THIRD CALL,75+,,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,DOLE,SAME,APP/UNFAV,REPUBLCN,HSGRAD,CATHOLIC,OVER100K,MODERATE,65+,NO,STATE,WESTROCKCRK,60+,60+,REPUBLICAN,65+,NO,,CATHOLIC,1.086
STATE ONLY,9.0,40.0,36.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,INDEPEND,POSTGRAD,CATHOLIC,75-100K,MODERATE,18-64,YES,STATE,WESTROCKCRK,30-44,40-49,IND/OTHER,40-49,NO,WHITE,CATHOLIC,0.865
STATE ONLY,9.0,40.0,37.0,THIRD CALL,45-49,WHITE,MALE,NADER,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,POSTGRAD,PROTESTANT,OVER100K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,0.981
STATE ONLY,9.0,40.0,38.0,THIRD CALL,18-24,WHITE,MALE,BUSH,APPROVE,FAVORABLE,WOULDNOTVOTE,NOVOTE,BETTER,APP/FAV,INDEPEND,HSGRAD,ELSE,50-75K,LIBERAL,18-64,NO,STATE,WESTROCKCRK,18-29,18-24,IND/OTHER,18-24,NO,WHITE,OTHER,1.315
STATE ONLY,9.0,40.0,39.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,OVER100K,MODERATE,18-64,YES,STATE,WESTROCKCRK,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,CATHOLIC,0.868
STATE ONLY,9.0,40.0,40.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,CLINTON,WORSE,APP/FAV,DEMOCRAT,POSTGRAD,JEWISH,OVER100K,LIBERAL,18-64,YES,STATE,WESTROCKCRK,60+,60+,DEMOCRAT,50-64,NO,WHITE,JEWISH,1.082
