VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,GOV,CLINTON,BCPERSON,XWAY2000,X6VOTE,FINSIT,JOBPERS,PARTYID,INCOME,REL7,PHIL3,OVER65,RELG6,LOGO,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,45.0,55.0,4.0,FIRST CALL,25-29,WHITE,MALE,BUSH,HATCH,LEAVITT,APPROVE,UNFAVORABLE,GORE,DOLE,SAME,APP/UNFAV,REPUBLCN,LESS15K,PROTESTANT,MODERATE,18-64,PROT/CHRIST,,STATE,EAST/OGDEN,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.864
STATE ONLY,45.0,55.0,5.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,PEROT,SAME,DIS/UNFAV,REPUBLCN,30-50K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,EAST/OGDEN,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.058
STATE ONLY,45.0,55.0,6.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,LESS15K,NONE,LIBERAL,65+,NONE,,STATE,EAST/OGDEN,60+,60+,DEMOCRAT,65+,NONE,,,1.208
STATE ONLY,45.0,55.0,7.0,FIRST CALL,65-74,WHITE,MALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,15-30K,MORMON/LDS,CONSERV,65+,MORMON/LDS,,STATE,EAST/OGDEN,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.242
STATE ONLY,45.0,55.0,8.0,FIRST CALL,18-24,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,15-30K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,EAST/OGDEN,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.864
STATE ONLY,45.0,55.0,9.0,FIRST CALL,25-29,WHITE,MALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,LESS15K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,EAST/OGDEN,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.896
STATE ONLY,45.0,55.0,10.0,FIRST CALL,30-39,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,30-50K,OTHERCHRIST,MODERATE,18-64,PROT/CHRIST,,STATE,EAST/OGDEN,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.911
STATE ONLY,45.0,55.0,11.0,FIRST CALL,30-39,WHITE,MALE,BUSH,HATCH,LEAVITT,APPROVE,UNFAVORABLE,BUSH,DOLE,BETTER,APP/UNFAV,REPUBLCN,50-75K,NONE,CONSERV,18-64,NONE,,STATE,EAST/OGDEN,30-44,30-39,REPUBLICAN,30-39,NONE,,,0.911
STATE ONLY,45.0,55.0,12.0,FIRST CALL,18-24,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,PEROT,WORSE,DIS/UNFAV,REPUBLCN,30-50K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,EAST/OGDEN,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.864
STATE ONLY,45.0,55.0,13.0,FIRST CALL,65-74,WHITE,MALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,75-100K,MORMON/LDS,MODERATE,65+,MORMON/LDS,,STATE,EAST/OGDEN,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.088
STATE ONLY,45.0,55.0,14.0,FIRST CALL,65-74,WHITE,MALE,BUSH,HOWELL,ORTON,APPROVE,UNFAVORABLE,BUSH,DOLE,SAME,APP/UNFAV,ELSE,15-30K,PROTESTANT,CONSERV,65+,PROT/CHRIST,,STATE,EAST/OGDEN,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.222
STATE ONLY,45.0,55.0,15.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,OVER100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,EAST/OGDEN,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.873
STATE ONLY,45.0,55.0,16.0,SECOND CALL,50-59,WHITE,FEMALE,NADER,HATCH,ORTON,APPROVE,FAVORABLE,WOULDNOTVOTE,CLINTON,BETTER,APP/FAV,INDEPEND,OVER100K,NONE,MODERATE,18-64,NONE,,STATE,EAST/OGDEN,45-59,50-59,IND/OTHER,50-64,NONE,,,0.654
STATE ONLY,45.0,55.0,17.0,SECOND CALL,75+,WHITE,FEMALE,GORE,HOWELL,ORTON,APPROVE,UNFAVORABLE,GORE,PEROT,WORSE,APP/UNFAV,DEMOCRAT,30-50K,MORMON/LDS,MODERATE,65+,MORMON/LDS,,STATE,EAST/OGDEN,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.208
STATE ONLY,45.0,55.0,18.0,SECOND CALL,45-49,WHITE,MALE,BUSH,HATCH,LEAVITT,APPROVE,FAVORABLE,BUSH,DOLE,BETTER,APP/FAV,REPUBLCN,50-75K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,EAST/OGDEN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.911
STATE ONLY,45.0,55.0,19.0,SECOND CALL,60-64,WHITE,MALE,BUSH,HATCH,ORTON,APPROVE,UNFAVORABLE,BUSH,DOLE,BETTER,APP/UNFAV,ELSE,OVER100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,EAST/OGDEN,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.088
STATE ONLY,45.0,55.0,20.0,SECOND CALL,18-24,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,30-50K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,EAST/OGDEN,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.864
STATE ONLY,45.0,55.0,21.0,SECOND CALL,18-24,WHITE,MALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,EAST/OGDEN,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.896
STATE ONLY,45.0,55.0,22.0,SECOND CALL,40-44,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,75-100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,EAST/OGDEN,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.911
STATE ONLY,45.0,55.0,23.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,EAST/OGDEN,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.839
STATE ONLY,45.0,55.0,24.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,15-30K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,EAST/OGDEN,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.839
STATE ONLY,45.0,55.0,25.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,OVER100K,MORMON/LDS,CONSERV,65+,MORMON/LDS,,STATE,EAST/OGDEN,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.0190000000000001
STATE ONLY,45.0,55.0,26.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,HOWELL,ORTON,APPROVE,UNFAVORABLE,BUSH,DOLE,BETTER,APP/UNFAV,REPUBLCN,,PROTESTANT,MODERATE,18-64,PROT/CHRIST,,STATE,EAST/OGDEN,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.19
STATE ONLY,45.0,55.0,27.0,SECOND CALL,65-74,,MALE,BUSH,HOWELL,ORTON,APPROVE,UNFAVORABLE,BUSH,DOLE,BETTER,APP/UNFAV,REPUBLCN,,,MODERATE,65+,,,STATE,EAST/OGDEN,60+,60+,REPUBLICAN,65+,,,,1.222
STATE ONLY,45.0,55.0,28.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,HOWELL,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,PEROT,BETTER,DIS/UNFAV,INDEPEND,OVER100K,CATHOLIC,MODERATE,18-64,CATHOLIC,,STATE,EAST/OGDEN,45-59,50-59,IND/OTHER,50-64,CATHOLIC,,,0.998
STATE ONLY,45.0,55.0,29.0,SECOND CALL,60-64,WHITE,MALE,GORE,HOWELL,ORTON,APPROVE,UNFAVORABLE,GORE,DOLE,SAME,APP/UNFAV,REPUBLCN,OVER100K,PROTESTANT,CONSERV,18-64,PROT/CHRIST,,STATE,EAST/OGDEN,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.242
STATE ONLY,45.0,55.0,30.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,HOWELL,ORTON,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,50-75K,PROTESTANT,LIBERAL,18-64,PROT/CHRIST,,STATE,EAST/OGDEN,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.054
STATE ONLY,45.0,55.0,31.0,SECOND CALL,30-39,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,INDEPEND,50-75K,NONE,MODERATE,18-64,NONE,,STATE,EAST/OGDEN,30-44,30-39,IND/OTHER,30-39,NONE,,,0.911
STATE ONLY,45.0,55.0,32.0,THIRD CALL,50-59,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,ELSE,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,EAST/OGDEN,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.911
STATE ONLY,45.0,55.0,33.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,INDEPEND,,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,EAST/OGDEN,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.0190000000000001
STATE ONLY,45.0,55.0,34.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,HATCH,ORTON,DISAPPR,FAVORABLE,BUSH,CLINTON,SAME,DIS/FAV,REPUBLCN,50-75K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,EAST/OGDEN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.921
STATE ONLY,45.0,55.0,35.0,THIRD CALL,45-49,WHITE,MALE,BUSH,HOWELL,ORTON,DISAPPR,UNFAVORABLE,BUSH,OTHER,SAME,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,EAST/OGDEN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,1.068
STATE ONLY,45.0,55.0,36.0,THIRD CALL,18-24,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,OVER100K,PROTESTANT,CONSERV,18-64,PROT/CHRIST,,STATE,EAST/OGDEN,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.864
STATE ONLY,45.0,55.0,37.0,THIRD CALL,30-39,WHITE,MALE,BUSH,HATCH,LEAVITT,APPROVE,UNFAVORABLE,BUSH,DOLE,BETTER,APP/UNFAV,REPUBLCN,OVER100K,NONE,CONSERV,18-64,NONE,,STATE,EAST/OGDEN,30-44,30-39,REPUBLICAN,30-39,NONE,,,0.911
STATE ONLY,45.0,55.0,38.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,HOWELL,ORTON,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,30-50K,MORMON/LDS,,18-64,MORMON/LDS,,STATE,EAST/OGDEN,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.054
STATE ONLY,45.0,55.0,39.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,HOWELL,ORTON,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,INDEPEND,50-75K,OTHERCHRIST,LIBERAL,18-64,PROT/CHRIST,,STATE,EAST/OGDEN,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,1.054
STATE ONLY,45.0,55.0,40.0,THIRD CALL,18-24,WHITE,MALE,BUSH,HATCH,LEAVITT,APPROVE,UNFAVORABLE,BUSH,CLINTON,BETTER,APP/UNFAV,INDEPEND,50-75K,NONE,LIBERAL,18-64,NONE,,STATE,EAST/OGDEN,18-29,18-24,IND/OTHER,18-24,NONE,,,0.864
STATE ONLY,45.0,55.0,41.0,THIRD CALL,30-39,WHITE,MALE,GORE,HOWELL,ORTON,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,OVER100K,CATHOLIC,MODERATE,18-64,CATHOLIC,,STATE,EAST/OGDEN,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.086
STATE ONLY,45.0,55.0,42.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,HATCH,LEAVITT,OMITS,UNFAVORABLE,BUSH,DOLE,SAME,OMITS,REPUBLCN,75-100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,EAST/OGDEN,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.889
STATE ONLY,45.0,55.0,43.0,THIRD CALL,18-24,WHITE,MALE,BUSH,HATCH,ORTON,APPROVE,FAVORABLE,BUSH,NOVOTE,BETTER,APP/FAV,DEMOCRAT,OVER100K,MORMON/LDS,LIBERAL,18-64,MORMON/LDS,,STATE,EAST/OGDEN,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.896
STATE ONLY,45.0,55.0,44.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,HOWELL,ORTON,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,75-100K,PROTESTANT,MODERATE,18-64,PROT/CHRIST,,STATE,EAST/OGDEN,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.054
STATE ONLY,45.0,55.0,45.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,HATCH,ORTON,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OVER100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,EAST/OGDEN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.921
STATE ONLY,45.0,55.0,46.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,HATCH,LEAVITT,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,50-75K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,EAST/OGDEN,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.903
STATE ONLY,45.0,55.0,47.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,OVER100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,EAST/OGDEN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.889
STATE ONLY,45.0,55.0,48.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,HOWELL,ORTON,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,30-50K,CATHOLIC,MODERATE,18-64,CATHOLIC,,STATE,EAST/OGDEN,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,1.054
STATE ONLY,45.0,55.0,49.0,THIRD CALL,60-64,WHITE,MALE,BUSH,HATCH,LEAVITT,APPROVE,UNFAVORABLE,BUSH,CLINTON,BETTER,APP/UNFAV,REPUBLCN,,NONE,CONSERV,18-64,NONE,,STATE,EAST/OGDEN,60+,60+,REPUBLICAN,50-64,NONE,,,1.047
STATE ONLY,45.0,55.0,50.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,50-75K,PROTESTANT,CONSERV,18-64,PROT/CHRIST,,STATE,EAST/OGDEN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.889
STATE ONLY,45.0,55.0,51.0,THIRD CALL,50-59,ASIAN,FEMALE,GORE,HOWELL,ORTON,DISAPPR,UNFAVORABLE,GORE,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,50-75K,PROTESTANT,MODERATE,18-64,PROT/CHRIST,,STATE,EAST/OGDEN,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.054
STATE ONLY,45.0,55.0,52.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,,LEAVITT,APPROVE,FAVORABLE,GORE,OTHER,SAME,APP/FAV,DEMOCRAT,30-50K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,EAST/OGDEN,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.9470000000000001
STATE ONLY,45.0,55.0,53.0,THIRD CALL,18-24,WHITE,MALE,BUSH,HATCH,LEAVITT,APPROVE,UNFAVORABLE,BUSH,OMITS,BETTER,APP/UNFAV,REPUBLCN,OVER100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,EAST/OGDEN,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.864
STATE ONLY,45.0,55.0,54.0,THIRD CALL,18-24,WHITE,MALE,BUSH,HATCH,LEAVITT,APPROVE,FAVORABLE,BUSH,NOVOTE,SAME,APP/FAV,ELSE,75-100K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,EAST/OGDEN,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,,,0.864
STATE ONLY,45.0,55.0,55.0,THIRD CALL,30-39,WHITE,MALE,GORE,HATCH,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,50-75K,MORMON/LDS,LIBERAL,18-64,MORMON/LDS,,STATE,EAST/OGDEN,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.962
STATE ONLY,45.0,55.0,56.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,,STATE,EAST/OGDEN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.889
STATE ONLY,45.0,55.0,57.0,THIRD CALL,45-49,WHITE,MALE,NADER,HOWELL,ORTON,DISAPPR,UNFAVORABLE,GORE,DOLE,WORSE,DIS/UNFAV,INDEPEND,50-75K,CATHOLIC,LIBERAL,18-64,CATHOLIC,,STATE,EAST/OGDEN,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,0.758
STATE ONLY,45.0,55.0,58.0,THIRD CALL,40-44,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,75-100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,EAST/OGDEN,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.911
STATE ONLY,45.0,55.0,59.0,THIRD CALL,30-39,WHITE,MALE,GORE,HOWELL,LEAVITT,APPROVE,OMITS,GORE,CLINTON,BETTER,OMITS,DEMOCRAT,OVER100K,,MODERATE,18-64,,,STATE,EAST/OGDEN,30-44,30-39,DEMOCRAT,30-39,,,,1.043
STATE ONLY,45.0,55.0,60.0,THIRD CALL,40-44,HISP,FEMALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,WORSE,APP/FAV,DEMOCRAT,30-50K,CATHOLIC,LIBERAL,18-64,CATHOLIC,,STATE,EAST/OGDEN,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,1.014
STATE ONLY,45.0,55.0,61.0,THIRD CALL,40-44,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,75-100K,PROTESTANT,CONSERV,18-64,PROT/CHRIST,,STATE,EAST/OGDEN,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.911
STATE ONLY,45.0,55.0,62.0,THIRD CALL,45-49,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,CLINTON,SAME,DIS/UNFAV,REPUBLCN,75-100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,EAST/OGDEN,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.911
STATE ONLY,45.0,55.0,63.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,HOWELL,ORTON,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,75-100K,PROTESTANT,LIBERAL,18-64,PROT/CHRIST,,STATE,EAST/OGDEN,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.014
STATE ONLY,45.0,55.0,64.0,THIRD CALL,65-74,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,30-50K,MORMON/LDS,CONSERV,65+,MORMON/LDS,,STATE,EAST/OGDEN,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.0190000000000001
STATE ONLY,45.0,55.0,65.0,THIRD CALL,18-24,WHITE,FEMALE,BUSH,,,APPROVE,UNFAVORABLE,BUSH,NOVOTE,WORSE,APP/UNFAV,REPUBLCN,30-50K,OTHERCHRIST,MODERATE,18-64,PROT/CHRIST,,STATE,EAST/OGDEN,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,0.902
STATE ONLY,45.0,55.0,66.0,THIRD CALL,65-74,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,50-75K,MORMON/LDS,CONSERV,65+,MORMON/LDS,,STATE,EAST/OGDEN,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.047
STATE ONLY,45.0,55.0,67.0,THIRD CALL,25-29,WHITE,MALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,30-50K,,MODERATE,18-64,,,STATE,EAST/OGDEN,18-29,25-29,DEMOCRAT,25-29,,,,1.026
STATE ONLY,45.0,55.0,68.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,INDEPEND,50-75K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,EAST/OGDEN,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.208
STATE ONLY,45.0,55.0,69.0,THIRD CALL,30-39,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,PEROT,BETTER,DIS/UNFAV,INDEPEND,75-100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,EAST/OGDEN,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.911
STATE ONLY,45.0,55.0,70.0,THIRD CALL,18-24,WHITE,MALE,NADER,HOWELL,LEAVITT,APPROVE,FAVORABLE,BUSH,CLINTON,BETTER,APP/FAV,ELSE,30-50K,NONE,LIBERAL,18-64,NONE,,STATE,EAST/OGDEN,18-29,18-24,IND/OTHER,18-24,NONE,,,0.6880000000000001
STATE ONLY,45.0,55.0,71.0,THIRD CALL,30-39,WHITE,MALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,30-50K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,EAST/OGDEN,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.911
STATE ONLY,45.0,55.0,72.0,THIRD CALL,25-29,WHITE,MALE,NADER,HOWELL,ORTON,DISAPPR,UNFAVORABLE,BUSH,NOVOTE,BETTER,DIS/UNFAV,INDEPEND,30-50K,OTHER,LIBERAL,18-64,OTHER,,STATE,EAST/OGDEN,18-29,25-29,IND/OTHER,25-29,OTHER,,,0.715
STATE ONLY,45.0,58.0,1.0,FIRST CALL,65-74,WHITE,MALE,GORE,HATCH,LEAVITT,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,INDEPEND,15-30K,NONE,CONSERV,65+,NONE,,STATE,EAST/OGDEN,60+,60+,IND/OTHER,65+,NONE,,,1.161
STATE ONLY,45.0,58.0,2.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,HOWELL,ORTON,APPROVE,FAVORABLE,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,75-100K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,EAST/OGDEN,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.151
STATE ONLY,45.0,58.0,3.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,HOWELL,ORTON,APPROVE,UNFAVORABLE,GORE,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,50-75K,MORMON/LDS,MODERATE,18-64,MORMON/LDS,,STATE,EAST/OGDEN,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.151
STATE ONLY,45.0,58.0,4.0,FIRST CALL,65-74,WHITE,MALE,BUSH,HOWELL,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,BETTER,DIS/UNFAV,ELSE,50-75K,PROTESTANT,CONSERV,65+,PROT/CHRIST,YES,STATE,EAST/OGDEN,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.285
STATE ONLY,45.0,58.0,5.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,HATCH,LEAVITT,DISAPPR,UNFAVORABLE,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,LESS15K,MORMON/LDS,CONSERV,18-64,MORMON/LDS,YES,STATE,EAST/OGDEN,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.968
