VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,ISSUE,X6VOTE,UNION4,FINSIT,JOBPERS,WORK,PARTYID,EDUC,RELIGION,INCOME,MARRIED,CHILD,PHIL3,OVER65,LOGO,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,21.0,90.0,29.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,RAPPAPORT,DISAPPR,UNFAVORABLE,BUSH,TAXES,DOLE,NONE,SAME,DIS/UNFAV,YES,REPUBLCN,HSGRAD,PROTESTANT,30-50K,YES,NO,CONSERV,18-64,NO,STATE,COMPLETE,DCSUBURBAN,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,,,1.2650000000000001
STATE ONLY,21.0,90.0,30.0,THIRD CALL,25-29,WHITE,MALE,BUSH,RAPPAPORT,DISAPPR,UNFAVORABLE,BUSH,EDUCATION,DOLE,ME,SAME,DIS/UNFAV,NO,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,50-75K,NO,NO,CONSERV,18-64,YES,STATE,COMPLETE,DCSUBURBAN,18-29,25-29,REPUBLICAN,25-29,CATHOLIC,,,1.111
STATE ONLY,21.0,90.0,31.0,THIRD CALL,65-74,WHITE,MALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,MEDICARE/RX,CLINTON,NONE,SAME,APP/FAV,NO,DEMOCRAT,HSGRAD,CATHOLIC,LESS15K,NO,NO,MODERATE,65+,NO,STATE,COMPLETE,DCSUBURBAN,60+,60+,DEMOCRAT,65+,CATHOLIC,,,1.586
NATIONAL WHITE,21.0,91.0,1.0,FIRST CALL,25-29,BLACK,FEMALE,NADER,,APPROVE,UNFAVORABLE,WOULDNOTVOTE,EDUCATION,CLINTON,NONE,SAME,APP/UNFAV,YES,REPUBLCN,COLGRAD,NONE,30-50K,NO,NO,MODERATE,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,18-29,25-29,REPUBLICAN,25-29,NONE,,,0.604
NATIONAL WHITE,21.0,91.0,2.0,FIRST CALL,40-44,WHITE,MALE,BUSH,RAPPAPORT,APPROVE,UNFAVORABLE,BUSH,MEDICARE/RX,CLINTON,NONE,BETTER,APP/UNFAV,YES,REPUBLCN,COLGRAD,NONE,75-100K,YES,YES,MODERATE,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,40-49,REPUBLICAN,40-49,NONE,,,0.6990000000000001
NATIONAL WHITE,21.0,91.0,3.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,ME,BETTER,APP/FAV,YES,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,30-50K,YES,YES,,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.8270000000000001
NATIONAL YELLOW,21.0,91.0,4.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,EDUCATION,CLINTON,NONE,BETTER,APP/FAV,YES,DEMOCRAT,COLGRAD,OTHERCHRIST,50-75K,YES,YES,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,EDUCATION,CARES,0.8270000000000001
NATIONAL YELLOW,21.0,91.0,5.0,FIRST CALL,50-59,ASIAN,FEMALE,GORE,SARBANES,OMITS,OMITS,OMITS,OMITS,OMITS,NONE,OMITS,,YES,,,,,,,,18-64,,NATIONAL,NOTCOMPLETE,DCSUBURBAN,45-59,50-59,,50-64,,OMITS,OMITS,0.756
NATIONAL YELLOW,21.0,91.0,6.0,FIRST CALL,75+,WHITE,MALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,ME,SAME,APP/FAV,NO,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,15-30K,YES,NO,LIBERAL,65+,,NATIONAL,COMPLETE,DCSUBURBAN,60+,60+,DEMOCRAT,65+,PROT/CHRIST,ECON/JOBS,CARES,1.037
NATIONAL GREY,21.0,91.0,7.0,FIRST CALL,40-44,BLACK,MALE,GORE,SARBANES,,,,,,,,,,DEMOCRAT,POSTGRAD,,50-75K,,,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,40-49,DEMOCRAT,40-49,,,,0.89
NATIONAL GREY,21.0,91.0,8.0,FIRST CALL,50-59,BLACK,MALE,GORE,SARBANES,,,,,,,,,,DEMOCRAT,SOMCOL/ASSOC,,75-100K,,,MODERATE,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,45-59,50-59,DEMOCRAT,50-64,,,,0.89
NATIONAL GREY,21.0,91.0,9.0,FIRST CALL,50-59,BLACK,MALE,GORE,SARBANES,,,,,,,,,,DEMOCRAT,SOMCOL/ASSOC,,50-75K,,,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,45-59,50-59,DEMOCRAT,50-64,,,,0.89
NATIONAL PINK,21.0,91.0,10.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,RAPPAPORT,,,,,,NONE,,,YES,REPUBLCN,,PROTESTANT,50-75K,YES,YES,CONSERV,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.65
NATIONAL PINK,21.0,91.0,11.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,SARBANES,,,,,,NONE,,,YES,INDEPEND,,JEWISH,50-75K,YES,NO,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,40-49,IND/OTHER,40-49,JEWISH,,,0.756
NATIONAL PINK,21.0,91.0,12.0,FIRST CALL,30-39,,MALE,GORE,SARBANES,,,,,,NONE,,,YES,INDEPEND,,PROTESTANT,50-75K,YES,YES,MODERATE,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,0.8130000000000001
NATIONAL WHITE,21.0,91.0,13.0,SECOND CALL,75+,WHITE,FEMALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,MEDICARE/RX,CLINTON,SOMEONEELSE,BETTER,APP/FAV,YES,DEMOCRAT,HSGRAD,CATHOLIC,50-75K,YES,NO,MODERATE,65+,,NATIONAL,COMPLETE,DCSUBURBAN,60+,60+,DEMOCRAT,65+,CATHOLIC,,,0.964
NATIONAL WHITE,21.0,91.0,14.0,SECOND CALL,45-49,OTHER,MALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,EDUCATION,NOVOTE,NONE,BETTER,APP/FAV,YES,INDEPEND,HSGRAD,CATHOLIC,50-75K,YES,NO,MODERATE,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,45-59,40-49,IND/OTHER,40-49,CATHOLIC,,,0.8130000000000001
NATIONAL WHITE,21.0,91.0,15.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,SOCIALSECUR,CLINTON,NONE,BETTER,APP/FAV,YES,DEMOCRAT,POSTGRAD,PROTESTANT,75-100K,NO,YES,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.756
NATIONAL WHITE,21.0,91.0,16.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,TAXES,CLINTON,NONE,BETTER,APP/FAV,YES,DEMOCRAT,POSTGRAD,PROTESTANT,OVER100K,NO,YES,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.756
NATIONAL YELLOW,21.0,91.0,17.0,SECOND CALL,40-44,,MALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,WORLDAFFAIRS,NOVOTE,NONE,SAME,APP/FAV,YES,INDEPEND,POSTGRAD,NONE,50-75K,NO,NO,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,40-49,IND/OTHER,40-49,NONE,WORLDAFFAIRS,COMPLEXISSUE,0.8130000000000001
NATIONAL YELLOW,21.0,91.0,18.0,SECOND CALL,50-59,BLACK,MALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,NONE,BETTER,APP/FAV,YES,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,,NO,NO,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ECON/JOBS,GOODJUDGMENT,0.89
NATIONAL YELLOW,21.0,91.0,19.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,SARBANES,APPROVE,UNFAVORABLE,GORE,SOCIALSECUR,CLINTON,NONE,SAME,APP/UNFAV,NO,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,YES,NO,MODERATE,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,SOCIALSECUR,EXPERIENCE,0.756
NATIONAL YELLOW,21.0,91.0,20.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,EDUCATION,CLINTON,NONE,BETTER,APP/FAV,YES,DEMOCRAT,COLGRAD,ELSE,50-75K,NO,YES,MODERATE,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,30-39,DEMOCRAT,30-39,OTHER,EDUCATION,STRONGLEADER,0.8270000000000001
NATIONAL GREY,21.0,91.0,21.0,SECOND CALL,50-59,OTHER,MALE,GORE,SARBANES,,,,,,,,,,DEMOCRAT,SOMCOL/ASSOC,,50-75K,,,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,45-59,50-59,DEMOCRAT,50-64,,,,0.8130000000000001
NATIONAL GREY,21.0,91.0,22.0,SECOND CALL,65-74,,MALE,GORE,SARBANES,,,,,,,,,,DEMOCRAT,HSGRAD,,50-75K,,,LIBERAL,65+,,NATIONAL,COMPLETE,DCSUBURBAN,60+,60+,DEMOCRAT,65+,,,,1.037
NATIONAL GREY,21.0,91.0,23.0,SECOND CALL,50-59,BLACK,FEMALE,GORE,SARBANES,,,,,,,,,,DEMOCRAT,SOMCOL/ASSOC,,50-75K,,,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,45-59,50-59,DEMOCRAT,50-64,,,,0.8270000000000001
NATIONAL WHITE,21.0,91.0,24.0,THIRD CALL,50-59,BLACK,MALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,SOCIALSECUR,CLINTON,SOMEONEELSE,BETTER,APP/FAV,YES,DEMOCRAT,HSGRAD,NONE,30-50K,YES,NO,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,45-59,50-59,DEMOCRAT,50-64,NONE,,,0.89
NATIONAL WHITE,21.0,91.0,25.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,NONE,BETTER,APP/FAV,NO,DEMOCRAT,COLGRAD,PROTESTANT,30-50K,YES,YES,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.756
NATIONAL WHITE,21.0,91.0,26.0,THIRD CALL,30-39,HISP,MALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,ECON/JOBS,NOVOTE,NONE,BETTER,APP/FAV,YES,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,YES,YES,MODERATE,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.89
NATIONAL WHITE,21.0,91.0,27.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,ECON/JOBS,OMITS,NONE,SAME,APP/FAV,YES,DEMOCRAT,HSGRAD,NONE,15-30K,NO,YES,CONSERV,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,30-39,DEMOCRAT,30-39,NONE,,,0.8270000000000001
NATIONAL WHITE,21.0,91.0,28.0,THIRD CALL,30-39,WHITE,FEMALE,NADER,SARBANES,APPROVE,UNFAVORABLE,GORE,HEALTHCARE,CLINTON,SOMEONEELSE,BETTER,APP/UNFAV,YES,DEMOCRAT,POSTGRAD,JEWISH,75-100K,NO,NO,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,30-39,DEMOCRAT,30-39,JEWISH,,,0.528
NATIONAL WHITE,21.0,91.0,29.0,THIRD CALL,30-39,HISP,FEMALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,ME,BETTER,APP/FAV,YES,DEMOCRAT,POSTGRAD,CATHOLIC,50-75K,NO,YES,MODERATE,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,,,0.8270000000000001
NATIONAL WHITE,21.0,91.0,30.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,NONE,SAME,APP/FAV,YES,ELSE,POSTGRAD,OTHERCHRIST,50-75K,YES,YES,MODERATE,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.8270000000000001
NATIONAL WHITE,21.0,91.0,31.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,HEALTHCARE,DOLE,SOMEONEELSE,BETTER,APP/FAV,YES,DEMOCRAT,POSTGRAD,CATHOLIC,75-100K,YES,YES,MODERATE,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.8270000000000001
NATIONAL WHITE,21.0,91.0,32.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,RAPPAPORT,DISAPPR,UNFAVORABLE,BUSH,OMITS,DOLE,NONE,BETTER,DIS/UNFAV,NO,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,50-75K,YES,YES,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.65
NATIONAL WHITE,21.0,91.0,33.0,THIRD CALL,60-64,BLACK,FEMALE,,SARBANES,OMITS,FAVORABLE,GORE,MEDICARE/RX,CLINTON,ME,WORSE,OMITS,YES,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,50-75K,YES,NO,MODERATE,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,0.989
NATIONAL YELLOW,21.0,91.0,34.0,THIRD CALL,18-24,BLACK,MALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,SOCIALSECUR,CLINTON,SOMEONEELSE,BETTER,APP/FAV,NO,,NOHS,OTHERCHRIST,15-30K,NO,YES,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,18-29,18-24,,18-24,PROT/CHRIST,SOCIALSECUR,GOODJUDGMENT,0.927
NATIONAL YELLOW,21.0,91.0,35.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,EDUCATION,CLINTON,NONE,BETTER,APP/FAV,YES,DEMOCRAT,HSGRAD,OTHERCHRIST,50-75K,NO,YES,MODERATE,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,EDUCATION,HONEST,0.862
NATIONAL YELLOW,21.0,91.0,36.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,EDUCATION,CLINTON,ME,BETTER,APP/FAV,YES,DEMOCRAT,POSTGRAD,PROTESTANT,30-50K,NO,NO,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,EDUCATION,LIKEABLE,0.788
NATIONAL YELLOW,21.0,91.0,37.0,THIRD CALL,,BLACK,FEMALE,GORE,,APPROVE,UNFAVORABLE,BUSH,EDUCATION,CLINTON,,BETTER,APP/UNFAV,,INDEPEND,NOHS,PROTESTANT,LESS15K,NO,YES,CONSERV,,,NATIONAL,COMPLETE,DCSUBURBAN,,,IND/OTHER,,PROT/CHRIST,EDUCATION,OMITS,0.8280000000000001
NATIONAL YELLOW,21.0,91.0,38.0,THIRD CALL,75+,WHITE,,GORE,SARBANES,APPROVE,OMITS,GORE,OMITS,CLINTON,NONE,BETTER,OMITS,NO,DEMOCRAT,HSGRAD,,15-30K,NO,NO,MODERATE,65+,,NATIONAL,COMPLETE,DCSUBURBAN,60+,60+,DEMOCRAT,65+,,OMITS,CARES,1.037
NATIONAL YELLOW,21.0,91.0,39.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,NONE,SAME,APP/FAV,YES,DEMOCRAT,,ELSE,15-30K,YES,YES,CONSERV,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,40-49,DEMOCRAT,40-49,OTHER,ECON/JOBS,HONEST,0.8270000000000001
NATIONAL YELLOW,21.0,91.0,40.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,RAPPAPORT,APPROVE,FAVORABLE,GORE,TAXES,CLINTON,ME,SAME,APP/FAV,NO,REPUBLCN,NOHS,PROTESTANT,LESS15K,YES,NO,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,TAXES,EXPERIENCE,0.864
NATIONAL YELLOW,21.0,91.0,41.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,SARBANES,APPROVE,OMITS,GORE,ECON/JOBS,CLINTON,SOMEONEELSE,BETTER,OMITS,YES,INDEPEND,NOHS,JEWISH,75-100K,NO,NO,,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,45-59,40-49,IND/OTHER,40-49,JEWISH,ECON/JOBS,CARES,0.8270000000000001
NATIONAL YELLOW,21.0,91.0,42.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,RAPPAPORT,DISAPPR,UNFAVORABLE,BUSH,HEALTHCARE,DOLE,NONE,SAME,DIS/UNFAV,YES,DEMOCRAT,POSTGRAD,CATHOLIC,,NO,NO,MODERATE,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,60+,60+,DEMOCRAT,50-64,CATHOLIC,HEALTHCARE,HONEST,0.8280000000000001
NATIONAL YELLOW,21.0,91.0,43.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,SARBANES,APPROVE,UNFAVORABLE,GORE,HEALTHCARE,CLINTON,NONE,WORSE,APP/UNFAV,YES,DEMOCRAT,COLGRAD,ELSE,50-75K,NO,NO,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,30-39,DEMOCRAT,30-39,OTHER,HEALTHCARE,EXPERIENCE,0.756
NATIONAL GREY,21.0,91.0,44.0,THIRD CALL,40-44,HISP,FEMALE,GORE,SARBANES,,,,,,,,,,DEMOCRAT,SOMCOL/ASSOC,,30-50K,,,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,40-49,DEMOCRAT,40-49,,,,0.8270000000000001
NATIONAL GREY,21.0,91.0,45.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,SARBANES,,,,,,,,,,DEMOCRAT,HSGRAD,,50-75K,,,MODERATE,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,45-59,50-59,DEMOCRAT,50-64,,,,0.8270000000000001
NATIONAL GREY,21.0,91.0,46.0,THIRD CALL,18-24,BLACK,MALE,GORE,SARBANES,,,,,,,,,,INDEPEND,SOMCOL/ASSOC,,30-50K,,,MODERATE,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,18-29,18-24,IND/OTHER,18-24,,,,0.927
NATIONAL GREY,21.0,91.0,47.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,SARBANES,,,,,,,,,,INDEPEND,POSTGRAD,,75-100K,,,MODERATE,65+,,NATIONAL,COMPLETE,DCSUBURBAN,60+,60+,IND/OTHER,65+,,,,0.964
NATIONAL GREY,21.0,91.0,48.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,SARBANES,,,,,,,,,,DEMOCRAT,HSGRAD,,30-50K,,,MODERATE,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,45-59,50-59,DEMOCRAT,50-64,,,,0.756
NATIONAL GREY,21.0,91.0,49.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,SARBANES,,,,,,,,,,,SOMCOL/ASSOC,,,,,,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,40-49,,40-49,,,,0.756
NATIONAL GREY,21.0,91.0,50.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,SARBANES,,,,,,,,,,DEMOCRAT,POSTGRAD,,50-75K,,,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,30-39,DEMOCRAT,30-39,,,,0.756
NATIONAL GREY,21.0,91.0,51.0,THIRD CALL,30-39,BLACK,FEMALE,,SARBANES,,,,,,,,,,,,,,,,,18-64,,NATIONAL,NOTCOMPLETE,DCSUBURBAN,30-44,30-39,,30-39,,,,0.776
NATIONAL GREY,21.0,91.0,52.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,SARBANES,,,,,,,,,,DEMOCRAT,POSTGRAD,,50-75K,,,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,30-39,DEMOCRAT,30-39,,,,0.756
NATIONAL GREY,21.0,91.0,53.0,THIRD CALL,30-39,BLACK,MALE,GORE,SARBANES,,,,,,,,,,DEMOCRAT,COLGRAD,,30-50K,,,MODERATE,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,30-44,30-39,DEMOCRAT,30-39,,,,0.89
NATIONAL PINK,21.0,91.0,54.0,THIRD CALL,18-24,ASIAN,FEMALE,GORE,,,,,,,NONE,,,NO,DEMOCRAT,,PROTESTANT,30-50K,NO,NO,LIBERAL,18-64,,NATIONAL,COMPLETE,DCSUBURBAN,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.789
STATE ONLY,21.0,96.0,1.0,FIRST CALL,65-74,WHITE,MALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,MEDICARE/RX,CLINTON,ME,BETTER,APP/FAV,NO,INDEPEND,HSGRAD,PROTESTANT,,YES,NO,LIBERAL,65+,NO,STATE,COMPLETE,RURAL,60+,60+,IND/OTHER,65+,PROT/CHRIST,,,1.792
STATE ONLY,21.0,96.0,2.0,FIRST CALL,50-59,WHITE,MALE,BUSH,RAPPAPORT,APPROVE,UNFAVORABLE,BUSH,SOCIALSECUR,DOLE,NONE,SAME,APP/UNFAV,YES,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,YES,NO,CONSERV,18-64,NO,STATE,COMPLETE,RURAL,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,1.557
STATE ONLY,21.0,96.0,3.0,FIRST CALL,60-64,WHITE,FEMALE,BUSH,SARBANES,DISAPPR,UNFAVORABLE,BUSH,SOCIALSECUR,PEROT,NONE,WORSE,DIS/UNFAV,NO,INDEPEND,SOMCOL/ASSOC,PROTESTANT,15-30K,NO,NO,CONSERV,18-64,YES,STATE,COMPLETE,RURAL,60+,60+,IND/OTHER,50-64,PROT/CHRIST,,,1.725
STATE ONLY,21.0,96.0,4.0,FIRST CALL,18-24,WHITE,FEMALE,BUSH,RAPPAPORT,DISAPPR,UNFAVORABLE,BUSH,HEALTHCARE,DOLE,SOMEONEELSE,BETTER,DIS/UNFAV,YES,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,50-75K,YES,YES,CONSERV,18-64,NO,STATE,COMPLETE,RURAL,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,,,1.794
STATE ONLY,21.0,96.0,5.0,FIRST CALL,30-39,WHITE,MALE,BUSH,RAPPAPORT,DISAPPR,UNFAVORABLE,BUSH,EDUCATION,DOLE,ME,WORSE,DIS/UNFAV,YES,INDEPEND,HSGRAD,OTHERCHRIST,75-100K,YES,YES,CONSERV,18-64,NO,STATE,COMPLETE,RURAL,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,1.557
STATE ONLY,21.0,96.0,6.0,FIRST CALL,30-39,WHITE,MALE,BUSH,RAPPAPORT,DISAPPR,UNFAVORABLE,BUSH,TAXES,DOLE,ME,BETTER,DIS/UNFAV,YES,REPUBLCN,SOMCOL/ASSOC,NONE,50-75K,NO,NO,MODERATE,18-64,YES,STATE,COMPLETE,RURAL,30-44,30-39,REPUBLICAN,30-39,NONE,,,1.557
STATE ONLY,21.0,96.0,7.0,FIRST CALL,25-29,WHITE,MALE,BUSH,RAPPAPORT,DISAPPR,UNFAVORABLE,BUSH,SOCIALSECUR,DOLE,NONE,BETTER,DIS/UNFAV,YES,REPUBLCN,HSGRAD,OTHERCHRIST,30-50K,YES,NO,CONSERV,18-64,YES,STATE,COMPLETE,RURAL,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.691
STATE ONLY,21.0,96.0,8.0,FIRST CALL,65-74,WHITE,MALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,MEDICARE/RX,CLINTON,ME,SAME,APP/FAV,NO,DEMOCRAT,,PROTESTANT,30-50K,YES,NO,,65+,YES,STATE,COMPLETE,RURAL,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,1.792
STATE ONLY,21.0,96.0,9.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,SARBANES,APPROVE,FAVORABLE,GORE,EDUCATION,CLINTON,ME,BETTER,APP/FAV,YES,DEMOCRAT,COLGRAD,NONE,30-50K,NO,NO,LIBERAL,18-64,YES,STATE,COMPLETE,RURAL,18-29,25-29,DEMOCRAT,25-29,NONE,,,1.974
STATE ONLY,21.0,96.0,10.0,SECOND CALL,25-29,WHITE,MALE,BUSH,RAPPAPORT,DISAPPR,UNFAVORABLE,BUSH,ECON/JOBS,DOLE,NONE,BETTER,DIS/UNFAV,YES,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,NO,NO,MODERATE,18-64,YES,STATE,COMPLETE,RURAL,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,1.691
STATE ONLY,21.0,96.0,11.0,SECOND CALL,45-49,WHITE,MALE,BUSH,SARBANES,DISAPPR,UNFAVORABLE,BUSH,SOCIALSECUR,CLINTON,NONE,SAME,DIS/UNFAV,YES,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,30-50K,NO,NO,MODERATE,18-64,YES,STATE,COMPLETE,RURAL,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,1.554
STATE ONLY,21.0,96.0,12.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,SARBANES,APPROVE,UNFAVORABLE,GORE,EDUCATION,CLINTON,NONE,WORSE,APP/UNFAV,NO,DEMOCRAT,POSTGRAD,PROTESTANT,50-75K,NO,NO,CONSERV,18-64,NO,STATE,COMPLETE,RURAL,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,1.82
