VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,ISSUE,X6VOTE,UNION4,ABORTION,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,ATTEND,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,WEIGHT
STATE ONLY,40.0,78.0,12.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,WORLDAFFAIRS,DOLE,NONE,MOSTLGL,SAME,DIS/UNFAV,REPUBLCN,POSTGRAD,JEWISH,AFEWAYEAR,OVER100K,CONSERV,18-64,STATE,COMPLETE,RURAL,45-59,50-59,REPUBLICAN,50-64,JEWISH,0.977
STATE ONLY,40.0,78.0,13.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,MEANDSOMEONE,ALWYSLGL,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,AFEWAYEAR,75-100K,LIBERAL,18-64,STATE,COMPLETE,RURAL,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,0.963
STATE ONLY,40.0,78.0,14.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,SOCIALSECUR,CLINTON,NONE,MOSTLGL,SAME,APP/FAV,,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,30-50K,MODERATE,65+,STATE,COMPLETE,RURAL,60+,60+,,65+,CATHOLIC,1.4000000000000001
STATE ONLY,40.0,78.0,15.0,FIRST CALL,40-44,WHITE,MALE,GORE,WEYGAND,APPROVE,UNFAVORABLE,GORE,EDUCATION,NOVOTE,NONE,MOSTILL,BETTER,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,NEVER,30-50K,MODERATE,18-64,STATE,COMPLETE,RURAL,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,1.111
STATE ONLY,40.0,78.0,16.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,WEYGAND,APPROVE,UNFAVORABLE,GORE,EDUCATION,CLINTON,NONE,MOSTLGL,BETTER,APP/UNFAV,DEMOCRAT,POSTGRAD,PROTESTANT,AFEWAYEAR,OVER100K,LIBERAL,18-64,STATE,COMPLETE,RURAL,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,0.963
STATE ONLY,40.0,78.0,17.0,FIRST CALL,25-29,WHITE,MALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,NONE,ALWYSILL,BETTER,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,MORETHAN1AWK,LESS15K,LIBERAL,18-64,STATE,COMPLETE,RURAL,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,1.506
STATE ONLY,40.0,78.0,18.0,SECOND CALL,45-49,WHITE,MALE,NADER,CHAFEE,APPROVE,FAVORABLE,WOULDNOTVOTE,ECON/JOBS,CLINTON,SOMEONEELSE,ALWYSLGL,SAME,APP/FAV,INDEPEND,SOMCOL/ASSOC,NONE,NEVER,75-100K,MODERATE,18-64,STATE,COMPLETE,RURAL,45-59,40-49,IND/OTHER,40-49,NONE,0.687
STATE ONLY,40.0,78.0,19.0,SECOND CALL,40-44,WHITE,MALE,BUSH,CHAFEE,APPROVE,FAVORABLE,BUSH,ECON/JOBS,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,INDEPEND,POSTGRAD,CATHOLIC,AFEWAYEAR,OVER100K,CONSERV,18-64,STATE,COMPLETE,RURAL,30-44,40-49,IND/OTHER,40-49,CATHOLIC,1.1260000000000001
STATE ONLY,40.0,78.0,20.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,SOMEONEELSE,MOSTLGL,BETTER,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,AFEWAYEAR,30-50K,LIBERAL,18-64,STATE,COMPLETE,RURAL,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,1.032
STATE ONLY,40.0,78.0,21.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,WEYGAND,APPROVE,UNFAVORABLE,GORE,ECON/JOBS,CLINTON,NONE,ALWYSLGL,BETTER,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,15-30K,LIBERAL,18-64,STATE,COMPLETE,RURAL,45-59,50-59,IND/OTHER,50-64,CATHOLIC,0.963
STATE ONLY,40.0,78.0,22.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,CHAFEE,OMITS,OMITS,BUSH,HEALTHCARE,PEROT,ME,ALWYSILL,BETTER,OMITS,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,50-75K,LIBERAL,18-64,STATE,COMPLETE,RURAL,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,0.977
STATE ONLY,40.0,78.0,23.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,CHAFEE,APPROVE,UNFAVORABLE,BUSH,SOCIALSECUR,DOLE,NONE,ALWYSLGL,BETTER,APP/UNFAV,INDEPEND,COLGRAD,CATHOLIC,ONCEAWEEK,OVER100K,MODERATE,18-64,STATE,COMPLETE,RURAL,45-59,50-59,IND/OTHER,50-64,CATHOLIC,0.977
STATE ONLY,40.0,78.0,24.0,SECOND CALL,,WHITE,MALE,GORE,CHAFEE,DISAPPR,UNFAVORABLE,GORE,OMITS,PEROT,NONE,ALWYSLGL,WORSE,DIS/UNFAV,INDEPEND,COLGRAD,PROTESTANT,MORETHAN1AWK,30-50K,MODERATE,,STATE,COMPLETE,RURAL,,,IND/OTHER,,PROT/CHRIST,1.191
STATE ONLY,40.0,78.0,25.0,SECOND CALL,40-44,WHITE,MALE,BUSH,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,OMITS,DOLE,ME,ALWYSILL,SAME,DIS/UNFAV,REPUBLCN,POSTGRAD,CATHOLIC,AFEWAMONTH,50-75K,MODERATE,18-64,STATE,COMPLETE,RURAL,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,1.1260000000000001
STATE ONLY,40.0,78.0,26.0,SECOND CALL,45-49,WHITE,MALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,EDUCATION,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,INDEPEND,COLGRAD,ELSE,AFEWAYEAR,OVER100K,MODERATE,18-64,STATE,COMPLETE,RURAL,45-59,40-49,IND/OTHER,40-49,OTHER,1.191
STATE ONLY,40.0,78.0,27.0,SECOND CALL,45-49,WHITE,MALE,NADER,CHAFEE,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,OMITS,PEROT,NONE,ALWYSLGL,WORSE,DIS/UNFAV,INDEPEND,COLGRAD,ELSE,NEVER,30-50K,MODERATE,18-64,STATE,COMPLETE,RURAL,45-59,40-49,IND/OTHER,40-49,OTHER,0.687
STATE ONLY,40.0,78.0,28.0,SECOND CALL,40-44,WHITE,MALE,BUSH,CHAFEE,APPROVE,UNFAVORABLE,BUSH,WORLDAFFAIRS,DOLE,NONE,MOSTLGL,WORSE,APP/UNFAV,INDEPEND,COLGRAD,PROTESTANT,ONCEAWEEK,30-50K,MODERATE,18-64,STATE,COMPLETE,RURAL,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,1.1260000000000001
STATE ONLY,40.0,78.0,29.0,SECOND CALL,25-29,WHITE,MALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,OMITS,CLINTON,,ALWYSLGL,SAME,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,AFEWAYEAR,30-50K,LIBERAL,18-64,STATE,COMPLETE,RURAL,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,1.614
STATE ONLY,40.0,78.0,30.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,ECON/JOBS,DOLE,NONE,MOSTLGL,SAME,APP/FAV,DEMOCRAT,POSTGRAD,CATHOLIC,MORETHAN1AWK,OVER100K,LIBERAL,18-64,STATE,COMPLETE,RURAL,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,0.963
STATE ONLY,40.0,78.0,31.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,CHAFEE,OMITS,OMITS,OMITS,EDUCATION,OMITS,NONE,ALWYSLGL,OMITS,,,,,OMITS,,,18-64,STATE,NOTCOMPLETE,RURAL,45-59,50-59,,50-64,,0.977
STATE ONLY,40.0,78.0,32.0,SECOND CALL,45-49,WHITE,MALE,GORE,CHAFEE,APPROVE,UNFAVORABLE,GORE,OMITS,CLINTON,ME,MOSTLGL,SAME,APP/UNFAV,INDEPEND,COLGRAD,CATHOLIC,NEVER,75-100K,MODERATE,18-64,STATE,COMPLETE,RURAL,45-59,40-49,IND/OTHER,40-49,CATHOLIC,1.191
STATE ONLY,40.0,78.0,33.0,SECOND CALL,18-24,WHITE,MALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,SOMEONEELSE,ALWYSLGL,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,PROTESTANT,AFEWAMONTH,OVER100K,CONSERV,18-64,STATE,COMPLETE,RURAL,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,1.506
STATE ONLY,40.0,78.0,34.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,EDUCATION,CLINTON,ME,MOSTLGL,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,CATHOLIC,AFEWAMONTH,75-100K,MODERATE,18-64,STATE,COMPLETE,RURAL,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,1.032
STATE ONLY,40.0,78.0,35.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,WEYGAND,DISAPPR,UNFAVORABLE,BUSH,OMITS,DOLE,NONE,ALWYSILL,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,MORETHAN1AWK,OVER100K,CONSERV,18-64,STATE,COMPLETE,RURAL,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,0.911
STATE ONLY,40.0,78.0,36.0,SECOND CALL,50-59,WHITE,MALE,GORE,CHAFEE,APPROVE,UNFAVORABLE,WOULDNOTVOTE,MEDICARE/RX,CLINTON,ME,MOSTILL,BETTER,APP/UNFAV,INDEPEND,NOHS,CATHOLIC,AFEWAYEAR,75-100K,MODERATE,18-64,STATE,COMPLETE,RURAL,45-59,50-59,IND/OTHER,50-64,CATHOLIC,1.191
STATE ONLY,40.0,78.0,37.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,HEALTHCARE,CLINTON,ME,MOSTLGL,WORSE,APP/FAV,INDEPEND,COLGRAD,CATHOLIC,AFEWAYEAR,75-100K,MODERATE,18-64,STATE,COMPLETE,RURAL,30-44,40-49,IND/OTHER,40-49,CATHOLIC,1.032
STATE ONLY,40.0,78.0,38.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,CHAFEE,APPROVE,UNFAVORABLE,GORE,HEALTHCARE,CLINTON,NONE,MOSTLGL,SAME,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,ELSE,AFEWAYEAR,30-50K,LIBERAL,18-64,STATE,COMPLETE,RURAL,30-44,30-39,DEMOCRAT,30-39,OTHER,1.032
STATE ONLY,40.0,78.0,39.0,THIRD CALL,30-39,WHITE,MALE,BUSH,WEYGAND,DISAPPR,UNFAVORABLE,BUSH,TAXES,DOLE,NONE,MOSTILL,BETTER,DIS/UNFAV,INDEPEND,POSTGRAD,PROTESTANT,ONCEAWEEK,OVER100K,CONSERV,18-64,STATE,COMPLETE,RURAL,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,1.051
STATE ONLY,40.0,78.0,40.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,WEYGAND,APPROVE,UNFAVORABLE,BUSH,OMITS,CLINTON,NONE,ALWYSILL,SAME,APP/UNFAV,INDEPEND,COLGRAD,CATHOLIC,ONCEAWEEK,75-100K,CONSERV,18-64,STATE,COMPLETE,RURAL,45-59,40-49,IND/OTHER,40-49,CATHOLIC,0.911
STATE ONLY,40.0,78.0,41.0,THIRD CALL,65-74,WHITE,FEMALE,BUSH,CHAFEE,OMITS,UNFAVORABLE,BUSH,OMITS,CLINTON,ME,MOSTLGL,BETTER,OMITS,DEMOCRAT,COLGRAD,PROTESTANT,AFEWAYEAR,15-30K,MODERATE,65+,STATE,COMPLETE,RURAL,60+,60+,DEMOCRAT,65+,PROT/CHRIST,1.325
STATE ONLY,40.0,78.0,42.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,CHAFEE,APPROVE,OMITS,GORE,TAXES,CLINTON,ME,ALWYSLGL,BETTER,OMITS,,,PROTESTANT,AFEWAMONTH,30-50K,LIBERAL,18-64,STATE,COMPLETE,RURAL,30-44,40-49,,40-49,PROT/CHRIST,1.032
STATE ONLY,40.0,78.0,43.0,THIRD CALL,65-74,WHITE,MALE,GORE,CHAFEE,DISAPPR,UNFAVORABLE,GORE,MEDICARE/RX,PEROT,NONE,MOSTLGL,WORSE,DIS/UNFAV,INDEPEND,POSTGRAD,CATHOLIC,ONCEAWEEK,OVER100K,MODERATE,65+,STATE,COMPLETE,RURAL,60+,60+,IND/OTHER,65+,CATHOLIC,1.614
STATE ONLY,40.0,78.0,44.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,WORLDAFFAIRS,CLINTON,NONE,ALWYSLGL,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,CATHOLIC,NEVER,OVER100K,MODERATE,18-64,STATE,COMPLETE,RURAL,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,1.032
STATE ONLY,40.0,78.0,45.0,THIRD CALL,45-49,BLACK,MALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,INDEPEND,COLGRAD,ELSE,AFEWAYEAR,OVER100K,MODERATE,18-64,STATE,COMPLETE,RURAL,45-59,40-49,IND/OTHER,40-49,OTHER,0.989
STATE ONLY,40.0,78.0,46.0,THIRD CALL,50-59,WHITE,MALE,GORE,WEYGAND,APPROVE,UNFAVORABLE,GORE,WORLDAFFAIRS,CLINTON,SOMEONEELSE,MOSTLGL,BETTER,APP/UNFAV,INDEPEND,HSGRAD,CATHOLIC,AFEWAMONTH,50-75K,MODERATE,18-64,STATE,COMPLETE,RURAL,45-59,50-59,IND/OTHER,50-64,CATHOLIC,1.111
STATE ONLY,40.0,78.0,47.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,WEYGAND,APPROVE,UNFAVORABLE,GORE,ECON/JOBS,CLINTON,SOMEONEELSE,MOSTLGL,BETTER,APP/UNFAV,DEMOCRAT,HSGRAD,CATHOLIC,ONCEAWEEK,50-75K,LIBERAL,18-64,STATE,COMPLETE,RURAL,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,0.963
STATE ONLY,40.0,78.0,48.0,THIRD CALL,50-59,WHITE,MALE,GORE,WEYGAND,OMITS,OMITS,OMITS,OMITS,OMITS,NONE,ALWYSILL,OMITS,,,,,OMITS,,,18-64,STATE,NOTCOMPLETE,RURAL,45-59,50-59,,50-64,,1.111
STATE ONLY,40.0,78.0,49.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,WORLDAFFAIRS,NOVOTE,NONE,ALWYSLGL,SAME,APP/FAV,INDEPEND,SOMCOL/ASSOC,NONE,NEVER,30-50K,MODERATE,18-64,STATE,COMPLETE,RURAL,18-29,25-29,IND/OTHER,25-29,NONE,1.4000000000000001
STATE ONLY,40.0,79.0,1.0,FIRST CALL,65-74,WHITE,MALE,BUSH,WEYGAND,APPROVE,UNFAVORABLE,BUSH,ECON/JOBS,CLINTON,NONE,MOSTLGL,BETTER,APP/UNFAV,INDEPEND,COLGRAD,CATHOLIC,AFEWAYEAR,30-50K,MODERATE,65+,STATE,COMPLETE,RURAL,60+,60+,IND/OTHER,65+,CATHOLIC,1.747
STATE ONLY,40.0,79.0,2.0,FIRST CALL,65-74,WHITE,MALE,BUSH,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,MEDICARE/RX,DOLE,NONE,ALWYSLGL,WORSE,DIS/UNFAV,INDEPEND,POSTGRAD,CATHOLIC,AFEWAYEAR,75-100K,MODERATE,65+,STATE,COMPLETE,RURAL,60+,60+,IND/OTHER,65+,CATHOLIC,1.874
STATE ONLY,40.0,79.0,3.0,FIRST CALL,25-29,WHITE,FEMALE,GORE,WEYGAND,APPROVE,UNFAVORABLE,GORE,ECON/JOBS,NOVOTE,NONE,MOSTILL,BETTER,APP/UNFAV,INDEPEND,COLGRAD,PROTESTANT,AFEWAYEAR,50-75K,MODERATE,18-64,STATE,COMPLETE,RURAL,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,1.601
STATE ONLY,40.0,79.0,4.0,FIRST CALL,75+,,,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,MEDICARE/RX,CLINTON,NONE,MOSTLGL,SAME,APP/FAV,DEMOCRAT,NOHS,OTHERCHRIST,AFEWAYEAR,LESS15K,CONSERV,65+,STATE,COMPLETE,RURAL,60+,60+,DEMOCRAT,65+,PROT/CHRIST,1.981
STATE ONLY,40.0,79.0,5.0,FIRST CALL,45-49,WHITE,MALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,EDUCATION,CLINTON,SOMEONEELSE,ALWYSLGL,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,CATHOLIC,AFEWAYEAR,OVER100K,LIBERAL,18-64,STATE,COMPLETE,RURAL,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,1.461
STATE ONLY,40.0,79.0,6.0,FIRST CALL,30-39,WHITE,MALE,BUSH,WEYGAND,DISAPPR,UNFAVORABLE,BUSH,WORLDAFFAIRS,DOLE,ME,MOSTILL,BETTER,DIS/UNFAV,INDEPEND,POSTGRAD,OTHERCHRIST,AFEWAYEAR,50-75K,CONSERV,18-64,STATE,COMPLETE,RURAL,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,1.29
STATE ONLY,40.0,79.0,7.0,FIRST CALL,30-39,WHITE,MALE,BUSH,WEYGAND,DISAPPR,UNFAVORABLE,BUSH,EDUCATION,DOLE,SOMEONEELSE,MOSTILL,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,ONCEAWEEK,50-75K,CONSERV,18-64,STATE,COMPLETE,RURAL,30-44,30-39,REPUBLICAN,30-39,CATHOLIC,1.29
STATE ONLY,40.0,79.0,8.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,WEYGAND,APPROVE,UNFAVORABLE,GORE,EDUCATION,CLINTON,SOMEONEELSE,MOSTLGL,BETTER,APP/UNFAV,INDEPEND,POSTGRAD,OTHERCHRIST,AFEWAMONTH,50-75K,LIBERAL,18-64,STATE,COMPLETE,RURAL,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,1.181
STATE ONLY,40.0,79.0,9.0,FIRST CALL,40-44,WHITE,MALE,BUSH,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,ECON/JOBS,DOLE,NONE,ALWYSLGL,BETTER,DIS/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,AFEWAYEAR,OVER100K,MODERATE,18-64,STATE,COMPLETE,RURAL,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,1.3820000000000001
STATE ONLY,40.0,79.0,10.0,FIRST CALL,50-59,WHITE,MALE,GORE,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,WORLDAFFAIRS,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,INDEPEND,COLGRAD,CATHOLIC,ONCEAWEEK,50-75K,MODERATE,18-64,STATE,COMPLETE,RURAL,45-59,50-59,IND/OTHER,50-64,CATHOLIC,1.461
STATE ONLY,40.0,79.0,11.0,FIRST CALL,50-59,WHITE,MALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,SOCIALSECUR,CLINTON,SOMEONEELSE,ALWYSLGL,BETTER,APP/FAV,INDEPEND,POSTGRAD,OTHERCHRIST,AFEWAYEAR,OVER100K,LIBERAL,18-64,STATE,COMPLETE,RURAL,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,1.363
STATE ONLY,40.0,79.0,12.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,EDUCATION,CLINTON,NONE,MOSTLGL,SAME,APP/FAV,INDEPEND,POSTGRAD,OTHERCHRIST,AFEWAYEAR,30-50K,MODERATE,18-64,STATE,COMPLETE,RURAL,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,1.2670000000000001
STATE ONLY,40.0,79.0,13.0,FIRST CALL,30-39,WHITE,MALE,NADER,CHAFEE,APPROVE,FAVORABLE,GORE,EDUCATION,CLINTON,ME,MOSTLGL,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,NONE,NEVER,75-100K,LIBERAL,18-64,STATE,COMPLETE,RURAL,30-44,30-39,DEMOCRAT,30-39,NONE,0.843
STATE ONLY,40.0,79.0,14.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,CHAFEE,APPROVE,UNFAVORABLE,GORE,TAXES,CLINTON,ME,MOSTLGL,BETTER,APP/UNFAV,DEMOCRAT,POSTGRAD,NONE,NEVER,75-100K,LIBERAL,18-64,STATE,COMPLETE,RURAL,30-44,30-39,DEMOCRAT,30-39,NONE,1.2670000000000001
STATE ONLY,40.0,79.0,15.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,WEYGAND,APPROVE,UNFAVORABLE,BUSH,TAXES,CLINTON,NONE,ALWYSILL,BETTER,APP/UNFAV,INDEPEND,HSGRAD,OTHERCHRIST,MORETHAN1AWK,75-100K,CONSERV,18-64,STATE,COMPLETE,RURAL,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,1.118
STATE ONLY,40.0,79.0,16.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,WEYGAND,DISAPPR,UNFAVORABLE,BUSH,EDUCATION,NOVOTE,ME,ALWYSLGL,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,NONE,NEVER,50-75K,LIBERAL,18-64,STATE,COMPLETE,RURAL,18-29,18-24,REPUBLICAN,18-24,NONE,1.5150000000000001
STATE ONLY,40.0,79.0,17.0,SECOND CALL,40-44,WHITE,MALE,BUSH,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,TAXES,PEROT,ME,MOSTILL,SAME,DIS/UNFAV,INDEPEND,COLGRAD,CATHOLIC,ONCEAWEEK,50-75K,MODERATE,18-64,STATE,COMPLETE,RURAL,30-44,40-49,IND/OTHER,40-49,CATHOLIC,1.3820000000000001
STATE ONLY,40.0,79.0,18.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,CHAFEE,APPROVE,UNFAVORABLE,GORE,ECON/JOBS,CLINTON,NONE,MOSTLGL,SAME,APP/UNFAV,DEMOCRAT,COLGRAD,PROTESTANT,ONCEAWEEK,50-75K,LIBERAL,18-64,STATE,COMPLETE,RURAL,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,1.2670000000000001
STATE ONLY,40.0,79.0,19.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,WORLDAFFAIRS,OTHER,SOMEONEELSE,MOSTLGL,BETTER,DIS/UNFAV,ELSE,COLGRAD,PROTESTANT,AFEWAYEAR,,MODERATE,65+,STATE,COMPLETE,RURAL,60+,60+,IND/OTHER,65+,PROT/CHRIST,1.625
STATE ONLY,40.0,79.0,20.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,MEDICARE/RX,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,AFEWAMONTH,75-100K,MODERATE,18-64,STATE,COMPLETE,RURAL,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,1.2670000000000001
STATE ONLY,40.0,79.0,21.0,SECOND CALL,45-49,WHITE,MALE,BUSH,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,OMITS,DOLE,NONE,MOSTILL,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,NEVER,50-75K,CONSERV,18-64,STATE,COMPLETE,RURAL,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,1.3820000000000001
STATE ONLY,40.0,79.0,22.0,SECOND CALL,50-59,HISP,MALE,GORE,CHAFEE,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,NONE,MOSTLGL,SAME,APP/FAV,,SOMCOL/ASSOC,ELSE,AFEWAYEAR,OVER100K,MODERATE,18-64,STATE,COMPLETE,RURAL,45-59,50-59,,50-64,OTHER,1.214
STATE ONLY,40.0,79.0,23.0,SECOND CALL,30-39,WHITE,MALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,ECON/JOBS,CLINTON,NONE,MOSTLGL,BETTER,APP/FAV,DEMOCRAT,COLGRAD,ELSE,AFEWAYEAR,30-50K,LIBERAL,18-64,STATE,COMPLETE,RURAL,30-44,30-39,DEMOCRAT,30-39,OTHER,1.363
STATE ONLY,40.0,79.0,24.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,CHAFEE,APPROVE,UNFAVORABLE,BUSH,ECON/JOBS,DOLE,NONE,MOSTLGL,BETTER,APP/UNFAV,INDEPEND,COLGRAD,CATHOLIC,AFEWAYEAR,OVER100K,MODERATE,18-64,STATE,COMPLETE,RURAL,30-44,30-39,IND/OTHER,30-39,CATHOLIC,1.199
STATE ONLY,40.0,79.0,25.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,WEYGAND,APPROVE,FAVORABLE,GORE,EDUCATION,CLINTON,MEANDSOMEONE,MOSTLGL,SAME,APP/FAV,DEMOCRAT,POSTGRAD,CATHOLIC,ONCEAWEEK,50-75K,MODERATE,18-64,STATE,COMPLETE,RURAL,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,1.181
STATE ONLY,40.0,79.0,26.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,WEYGAND,APPROVE,FAVORABLE,BUSH,EDUCATION,PEROT,NONE,MOSTILL,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,50-75K,LIBERAL,18-64,STATE,COMPLETE,RURAL,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,1.118
STATE ONLY,40.0,79.0,27.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,CHAFEE,OMITS,OMITS,OMITS,WORLDAFFAIRS,OMITS,NONE,OMITS,OMITS,,,,,OMITS,,,18-64,STATE,NOTCOMPLETE,RURAL,30-44,40-49,,40-49,,1.199
STATE ONLY,40.0,79.0,28.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,CHAFEE,DISAPPR,UNFAVORABLE,BUSH,OMITS,CLINTON,NONE,MOSTLGL,SAME,DIS/UNFAV,INDEPEND,COLGRAD,PROTESTANT,AFEWAYEAR,LESS15K,MODERATE,18-64,STATE,COMPLETE,RURAL,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,1.199
