VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,HOU,XWAY2000,X6VOTE,FINSIT,JOBPERS,PARTYID,RELIGION,INCOME,PHIL3,OVER65,LOGO,STATE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,WEIGHT
STATE ONLY,51.0,44.0,36.0,THIRD CALL,18-24,WHITE,MALE,BUSH,THOMAS,APPROVE,UNFAVORABLE,CUBIN,BUSH,NOVOTE,SAME,APP/UNFAV,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,YES,STATE,SOUTH,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,1.432
STATE ONLY,51.0,44.0,37.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,THOMAS,APPROVE,FAVORABLE,GREEN,BUSH,DOLE,SAME,APP/FAV,INDEPEND,,50-75K,,18-64,NO,STATE,SOUTH,30-44,30-39,IND/OTHER,30-39,,1.283
STATE ONLY,51.0,44.0,38.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,THOMAS,APPROVE,UNFAVORABLE,CUBIN,BUSH,DOLE,SAME,APP/UNFAV,REPUBLCN,PROTESTANT,30-50K,MODERATE,18-64,YES,STATE,SOUTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,1.476
STATE ONLY,51.0,47.0,1.0,FIRST CALL,40-44,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,PROTESTANT,30-50K,CONSERV,18-64,NO,STATE,SOUTH,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,4.429
STATE ONLY,51.0,47.0,2.0,FIRST CALL,75+,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,PEROT,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,65+,YES,STATE,SOUTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,5.002
STATE ONLY,51.0,47.0,3.0,FIRST CALL,60-64,OTHER,,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,PEROT,WORSE,DIS/UNFAV,INDEPEND,OTHERCHRIST,15-30K,CONSERV,18-64,NO,STATE,SOUTH,60+,60+,IND/OTHER,50-64,PROT/CHRIST,5.002
STATE ONLY,51.0,47.0,4.0,FIRST CALL,50-59,WHITE,MALE,BUSH,OTHER,DISAPPR,UNFAVORABLE,OTHER,BUSH,DOLE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,30-50K,CONSERV,18-64,YES,STATE,SOUTH,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,7.276
STATE ONLY,51.0,47.0,5.0,FIRST CALL,60-64,WHITE,FEMALE,BUCHANAN,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,WOULDNOTVOTE,DOLE,WORSE,DIS/UNFAV,ELSE,PROTESTANT,LESS15K,CONSERV,18-64,YES,STATE,SOUTH,60+,60+,IND/OTHER,50-64,PROT/CHRIST,1.372
STATE ONLY,51.0,47.0,6.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,THOMAS,APPROVE,FAVORABLE,CUBIN,BUSH,CLINTON,BETTER,APP/FAV,REPUBLCN,ELSE,30-50K,MODERATE,18-64,NO,STATE,SOUTH,18-29,25-29,REPUBLICAN,25-29,OTHER,3.755
STATE ONLY,51.0,47.0,7.0,FIRST CALL,30-39,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,CLINTON,BETTER,DIS/UNFAV,INDEPEND,OTHERCHRIST,50-75K,MODERATE,18-64,YES,STATE,SOUTH,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,4.429
STATE ONLY,51.0,47.0,8.0,FIRST CALL,45-49,WHITE,FEMALE,GORE,LOGAN,APPROVE,UNFAVORABLE,GREEN,GORE,CLINTON,SAME,APP/UNFAV,DEMOCRAT,PROTESTANT,30-50K,MODERATE,18-64,YES,STATE,SOUTH,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,3.579
STATE ONLY,51.0,47.0,9.0,FIRST CALL,65-74,WHITE,MALE,GORE,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,WORSE,DIS/UNFAV,INDEPEND,PROTESTANT,15-30K,CONSERV,65+,NO,STATE,SOUTH,60+,60+,IND/OTHER,65+,PROT/CHRIST,5.223
STATE ONLY,51.0,47.0,10.0,FIRST CALL,65-74,HISP,FEMALE,GORE,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,OMITS,APP/FAV,DEMOCRAT,CATHOLIC,LESS15K,,65+,NO,STATE,SOUTH,60+,60+,DEMOCRAT,65+,CATHOLIC,4.916
STATE ONLY,51.0,47.0,11.0,FIRST CALL,45-49,WHITE,MALE,BUSH,THOMAS,APPROVE,UNFAVORABLE,CUBIN,BUSH,PEROT,SAME,APP/UNFAV,INDEPEND,OTHERCHRIST,30-50K,MODERATE,18-64,NO,STATE,SOUTH,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,4.429
STATE ONLY,51.0,47.0,12.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,LOGAN,DISAPPR,UNFAVORABLE,GREEN,GORE,NOVOTE,SAME,DIS/UNFAV,DEMOCRAT,OTHERCHRIST,LESS15K,CONSERV,18-64,NO,STATE,SOUTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,3.579
STATE ONLY,51.0,47.0,13.0,FIRST CALL,65-74,WHITE,MALE,GORE,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,SAME,APP/FAV,INDEPEND,NONE,LESS15K,CONSERV,65+,NO,STATE,SOUTH,60+,60+,IND/OTHER,65+,NONE,4.916
STATE ONLY,51.0,47.0,14.0,FIRST CALL,50-59,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,WORSE,DIS/UNFAV,DEMOCRAT,PROTESTANT,LESS15K,MODERATE,18-64,NO,STATE,SOUTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,4.429
STATE ONLY,51.0,47.0,15.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,LOGAN,APPROVE,UNFAVORABLE,GREEN,GORE,CLINTON,BETTER,APP/UNFAV,INDEPEND,CATHOLIC,LESS15K,MODERATE,18-64,YES,STATE,SOUTH,45-59,50-59,IND/OTHER,50-64,CATHOLIC,3.579
STATE ONLY,51.0,47.0,16.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,OVER100K,MODERATE,18-64,NO,STATE,SOUTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,4.141
STATE ONLY,51.0,47.0,17.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,LESS15K,LIBERAL,65+,NO,STATE,SOUTH,60+,60+,DEMOCRAT,65+,PROT/CHRIST,4.7090000000000005
STATE ONLY,51.0,47.0,18.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,CATHOLIC,30-50K,MODERATE,18-64,NO,STATE,SOUTH,45-59,40-49,DEMOCRAT,40-49,CATHOLIC,3.579
STATE ONLY,51.0,47.0,19.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,LOGAN,DISAPPR,UNFAVORABLE,CUBIN,BUSH,NOVOTE,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,MODERATE,18-64,NO,STATE,SOUTH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,4.071
STATE ONLY,51.0,47.0,20.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,LIBERAL,18-64,NO,STATE,SOUTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,3.579
STATE ONLY,51.0,47.0,21.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,LOGAN,APPROVE,UNFAVORABLE,GREEN,GORE,CLINTON,BETTER,APP/UNFAV,INDEPEND,CATHOLIC,LESS15K,MODERATE,18-64,YES,STATE,SOUTH,45-59,50-59,IND/OTHER,50-64,CATHOLIC,3.579
STATE ONLY,51.0,47.0,22.0,SECOND CALL,50-59,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,30-50K,LIBERAL,18-64,NO,STATE,SOUTH,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,4.429
STATE ONLY,51.0,47.0,23.0,SECOND CALL,25-29,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,CLINTON,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,LESS15K,MODERATE,18-64,YES,STATE,SOUTH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,4.015
STATE ONLY,51.0,47.0,24.0,SECOND CALL,45-49,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,GREEN,BUSH,CLINTON,SAME,DIS/UNFAV,DEMOCRAT,PROTESTANT,15-30K,MODERATE,18-64,NO,STATE,SOUTH,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,3.597
STATE ONLY,51.0,47.0,25.0,SECOND CALL,18-24,WHITE,MALE,GORE,THOMAS,APPROVE,FAVORABLE,CUBIN,GORE,PEROT,WORSE,APP/FAV,INDEPEND,OTHERCHRIST,LESS15K,CONSERV,18-64,YES,STATE,SOUTH,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,3.684
STATE ONLY,51.0,47.0,26.0,SECOND CALL,30-39,WHITE,MALE,BUSH,THOMAS,APPROVE,FAVORABLE,GREEN,BUSH,NOVOTE,BETTER,APP/FAV,REPUBLCN,NONE,50-75K,CONSERV,18-64,NO,STATE,SOUTH,30-44,30-39,REPUBLICAN,30-39,NONE,3.848
STATE ONLY,51.0,47.0,27.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,CLINTON,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,MODERATE,18-64,YES,STATE,SOUTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,4.141
STATE ONLY,51.0,47.0,28.0,SECOND CALL,30-39,WHITE,MALE,BUSH,THOMAS,APPROVE,UNFAVORABLE,,BUSH,NOVOTE,SAME,APP/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,LIBERAL,18-64,NO,STATE,SOUTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,4.305
STATE ONLY,51.0,47.0,29.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,LOGAN,APPROVE,UNFAVORABLE,GREEN,GORE,CLINTON,WORSE,APP/UNFAV,DEMOCRAT,PROTESTANT,30-50K,LIBERAL,18-64,YES,STATE,SOUTH,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,4.916
STATE ONLY,51.0,47.0,30.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,65+,NO,STATE,SOUTH,60+,60+,REPUBLICAN,65+,PROT/CHRIST,5.002
STATE ONLY,51.0,47.0,31.0,THIRD CALL,30-39,WHITE,MALE,BUSH,THOMAS,APPROVE,FAVORABLE,CUBIN,BUSH,DOLE,BETTER,APP/FAV,REPUBLCN,ELSE,30-50K,LIBERAL,18-64,YES,STATE,SOUTH,30-44,30-39,REPUBLICAN,30-39,OTHER,4.429
STATE ONLY,51.0,47.0,32.0,THIRD CALL,18-24,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,LIBERAL,18-64,NO,STATE,SOUTH,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,4.015
STATE ONLY,51.0,47.0,33.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,MODERATE,18-64,NO,STATE,SOUTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,4.141
STATE ONLY,51.0,47.0,34.0,THIRD CALL,18-24,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,ELSE,15-30K,CONSERV,18-64,NO,STATE,SOUTH,18-29,18-24,REPUBLICAN,18-24,OTHER,4.015
STATE ONLY,51.0,47.0,35.0,THIRD CALL,30-39,WHITE,FEMALE,BUCHANAN,THOMAS,OMITS,OMITS,CUBIN,BUSH,NOVOTE,SAME,OMITS,REPUBLCN,NONE,15-30K,MODERATE,18-64,NO,STATE,SOUTH,30-44,30-39,REPUBLICAN,30-39,NONE,0.9410000000000001
STATE ONLY,51.0,47.0,36.0,THIRD CALL,18-24,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,NONE,15-30K,CONSERV,18-64,YES,STATE,SOUTH,18-29,18-24,REPUBLICAN,18-24,NONE,4.015
STATE ONLY,51.0,47.0,37.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,BETTER,APP/FAV,INDEPEND,OTHERCHRIST,15-30K,LIBERAL,18-64,YES,STATE,SOUTH,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,3.242
STATE ONLY,51.0,47.0,38.0,THIRD CALL,25-29,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,NOVOTE,SAME,DIS/UNFAV,INDEPEND,OTHERCHRIST,15-30K,MODERATE,18-64,YES,STATE,SOUTH,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,4.015
STATE ONLY,51.0,47.0,39.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,WORSE,APP/FAV,DEMOCRAT,PROTESTANT,15-30K,LIBERAL,18-64,YES,STATE,SOUTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,3.579
STATE ONLY,51.0,47.0,40.0,THIRD CALL,18-24,WHITE,MALE,BUSH,THOMAS,APPROVE,FAVORABLE,CUBIN,BUSH,NOVOTE,SAME,APP/FAV,INDEPEND,NONE,15-30K,MODERATE,18-64,NO,STATE,SOUTH,18-29,18-24,IND/OTHER,18-24,NONE,4.015
STATE ONLY,51.0,47.0,41.0,THIRD CALL,40-44,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,MODERATE,18-64,YES,STATE,SOUTH,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,4.429
STATE ONLY,51.0,47.0,42.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,GREEN,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,NO,STATE,SOUTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,3.597
STATE ONLY,51.0,47.0,43.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,THOMAS,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,WORSE,APP/FAV,DEMOCRAT,ELSE,15-30K,MODERATE,18-64,YES,STATE,SOUTH,30-44,30-39,DEMOCRAT,30-39,OTHER,3.303
STATE ONLY,51.0,47.0,44.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,,STATE,SOUTH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,3.579
STATE ONLY,51.0,47.0,45.0,THIRD CALL,45-49,WHITE,MALE,BUSH,THOMAS,APPROVE,UNFAVORABLE,CUBIN,BUSH,DOLE,SAME,APP/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,NO,STATE,SOUTH,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,4.429
STATE ONLY,51.0,47.0,46.0,THIRD CALL,45-49,WHITE,FEMALE,OTHER,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,WOULDNOTVOTE,PEROT,WORSE,DIS/UNFAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,NO,STATE,SOUTH,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,4.194
STATE ONLY,51.0,47.0,47.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,NO,STATE,SOUTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,4.141
STATE ONLY,51.0,47.0,48.0,THIRD CALL,18-24,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,NOVOTE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,MODERATE,18-64,YES,STATE,SOUTH,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,4.015
STATE ONLY,51.0,47.0,49.0,THIRD CALL,25-29,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,NOVOTE,SAME,DIS/UNFAV,INDEPEND,PROTESTANT,50-75K,MODERATE,18-64,NO,STATE,SOUTH,18-29,25-29,IND/OTHER,25-29,PROT/CHRIST,4.015
STATE ONLY,51.0,47.0,50.0,THIRD CALL,30-39,ASIAN,MALE,BUCHANAN,THOMAS,APPROVE,UNFAVORABLE,CUBIN,WOULDNOTVOTE,CLINTON,WORSE,APP/UNFAV,DEMOCRAT,OTHERCHRIST,15-30K,MODERATE,18-64,,STATE,SOUTH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,1.01
STATE ONLY,51.0,47.0,51.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,THOMAS,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,SAME,APP/FAV,DEMOCRAT,NONE,15-30K,CONSERV,18-64,NO,STATE,SOUTH,30-44,30-39,DEMOCRAT,30-39,NONE,3.303
STATE ONLY,51.0,47.0,52.0,THIRD CALL,30-39,WHITE,FEMALE,BUCHANAN,THOMAS,APPROVE,FAVORABLE,GREEN,WOULDNOTVOTE,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,50-75K,LIBERAL,18-64,YES,STATE,SOUTH,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,0.8170000000000001
STATE ONLY,51.0,49.0,1.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,YES,STATE,NORTH,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,2.343
STATE ONLY,51.0,49.0,2.0,THIRD CALL,45-49,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,NO,STATE,NORTH,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,2.629
STATE ONLY,51.0,49.0,3.0,THIRD CALL,60-64,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,15-30K,CONSERV,18-64,YES,STATE,NORTH,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,2.566
STATE ONLY,51.0,49.0,4.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,PEROT,WORSE,DIS/UNFAV,INDEPEND,OTHERCHRIST,15-30K,CONSERV,18-64,YES,STATE,NORTH,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,2.343
STATE ONLY,51.0,49.0,5.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,OTHER,DISAPPR,UNFAVORABLE,OTHER,BUSH,OMITS,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,,MODERATE,18-64,YES,STATE,NORTH,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,3.849
STATE ONLY,51.0,49.0,6.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,OTHERCHRIST,50-75K,MODERATE,18-64,YES,STATE,NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,2.343
STATE ONLY,51.0,49.0,7.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,THOMAS,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,NONE,50-75K,LIBERAL,18-64,NO,STATE,NORTH,60+,60+,DEMOCRAT,50-64,NONE,3.0180000000000002
STATE ONLY,51.0,49.0,8.0,THIRD CALL,50-59,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,GREEN,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,PROTESTANT,50-75K,CONSERV,18-64,NO,STATE,NORTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,2.285
STATE ONLY,51.0,49.0,9.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,LOGAN,APPROVE,UNFAVORABLE,OTHER,GORE,CLINTON,SAME,APP/UNFAV,INDEPEND,ELSE,LESS15K,LIBERAL,18-64,NO,STATE,NORTH,30-44,30-39,IND/OTHER,30-39,OTHER,4.8180000000000005
STATE ONLY,51.0,49.0,10.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,LOGAN,DISAPPR,UNFAVORABLE,CUBIN,GORE,CLINTON,SAME,DIS/UNFAV,INDEPEND,OTHERCHRIST,15-30K,LIBERAL,18-64,NO,STATE,NORTH,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,3.4370000000000003
STATE ONLY,51.0,49.0,11.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,OTHERCHRIST,30-50K,CONSERV,18-64,YES,STATE,NORTH,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,2.343
STATE ONLY,51.0,49.0,12.0,THIRD CALL,50-59,WHITE,FEMALE,,LOGAN,APPROVE,FAVORABLE,,GORE,CLINTON,WORSE,APP/FAV,DEMOCRAT,ELSE,15-30K,,18-64,NO,STATE,NORTH,45-59,50-59,DEMOCRAT,50-64,OTHER,2.596
STATE ONLY,51.0,49.0,13.0,THIRD CALL,50-59,WHITE,MALE,GORE,LOGAN,APPROVE,FAVORABLE,GREEN,GORE,CLINTON,BETTER,APP/FAV,DEMOCRAT,OTHERCHRIST,30-50K,LIBERAL,18-64,NO,STATE,NORTH,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,3.349
STATE ONLY,51.0,49.0,14.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,PROTESTANT,75-100K,CONSERV,18-64,NO,STATE,NORTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,2.343
STATE ONLY,51.0,49.0,15.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,WORSE,DIS/UNFAV,REPUBLCN,CATHOLIC,,CONSERV,18-64,YES,STATE,NORTH,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,2.343
STATE ONLY,51.0,49.0,16.0,THIRD CALL,18-24,BLACK,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,NOVOTE,BETTER,DIS/UNFAV,INDEPEND,OTHERCHRIST,30-50K,MODERATE,18-64,NO,STATE,NORTH,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,2.719
STATE ONLY,51.0,49.0,17.0,THIRD CALL,18-24,HISP,MALE,BUSH,THOMAS,APPROVE,UNFAVORABLE,CUBIN,BUSH,NOVOTE,SAME,APP/UNFAV,INDEPEND,NONE,LESS15K,MODERATE,18-64,NO,STATE,NORTH,18-29,18-24,IND/OTHER,18-24,NONE,2.719
STATE ONLY,51.0,49.0,18.0,THIRD CALL,50-59,WHITE,MALE,BUSH,THOMAS,APPROVE,UNFAVORABLE,CUBIN,BUSH,DOLE,SAME,APP/UNFAV,REPUBLCN,PROTESTANT,OVER100K,MODERATE,18-64,YES,STATE,NORTH,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,2.629
STATE ONLY,51.0,49.0,19.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,LOGAN,APPROVE,UNFAVORABLE,GREEN,GORE,CLINTON,SAME,APP/UNFAV,DEMOCRAT,CATHOLIC,50-75K,MODERATE,18-64,YES,STATE,NORTH,45-59,50-59,DEMOCRAT,50-64,CATHOLIC,2.986
STATE ONLY,51.0,49.0,20.0,THIRD CALL,18-24,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,NOVOTE,WORSE,DIS/UNFAV,REPUBLCN,OTHERCHRIST,15-30K,CONSERV,18-64,NO,STATE,NORTH,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,2.843
STATE ONLY,51.0,49.0,21.0,THIRD CALL,40-44,WHITE,MALE,BUSH,THOMAS,OMITS,OMITS,CUBIN,BUSH,DOLE,SAME,OMITS,REPUBLCN,NONE,15-30K,MODERATE,18-64,YES,STATE,NORTH,30-44,40-49,REPUBLICAN,40-49,NONE,2.629
STATE ONLY,51.0,49.0,22.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,SAME,DIS/UNFAV,REPUBLCN,CATHOLIC,75-100K,CONSERV,18-64,NO,STATE,NORTH,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,2.343
STATE ONLY,51.0,49.0,23.0,THIRD CALL,60-64,WHITE,MALE,BUSH,THOMAS,DISAPPR,UNFAVORABLE,CUBIN,BUSH,DOLE,BETTER,DIS/UNFAV,REPUBLCN,CATHOLIC,50-75K,CONSERV,18-64,YES,STATE,NORTH,60+,60+,REPUBLICAN,50-64,CATHOLIC,2.878
