VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,CLINTON,BCPERSON,XWAY2000,PROPCO20,PROPCO22,ISSUE,RELRIGHT,X6VOTE,FINSIT,JOBPERS,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,MEXICAN,QRACE,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,6.0,81.0,12.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,YES,SOCIALSECUR,NO,PEROT,WORSE,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,ELSE,30-50K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,OTHER,,,1.3760000000000001
STATE ONLY,6.0,81.0,13.0,FIRST CALL,25-29,HISP,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NO,ECON/JOBS,YES,PEROT,SAME,DIS/UNFAV,INDEPEND,HSGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,18-29,25-29,IND/OTHER,25-29,YES,WHITE,PROT/CHRIST,,,1.2530000000000001
STATE ONLY,6.0,81.0,14.0,SECOND CALL,65-74,WHITE,MALE,GORE,APPROVE,FAVORABLE,OMITS,NO,NO,OMITS,OMITS,CLINTON,BETTER,APP/FAV,DEMOCRAT,HSGRAD,PROTESTANT,,,65+,STATE,COMPLETE,PLAINSREPS,60+,60+,DEMOCRAT,65+,NO,WHITE,PROT/CHRIST,,,2.129
STATE ONLY,6.0,81.0,15.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NO,OMITS,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,PROT/CHRIST,,,1.607
STATE ONLY,6.0,81.0,16.0,SECOND CALL,30-39,WHITE,MALE,BUSH,OMITS,OMITS,OMITS,YES,NO,TAXES,NO,OMITS,OMITS,,,,,,,18-64,STATE,NOTCOMPLETE,PLAINSREPS,30-44,30-39,,30-39,NO,WHITE,,,,1.229
STATE ONLY,6.0,81.0,17.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,BUSH,,,OMITS,NO,NOVOTE,BETTER,APP/FAV,DEMOCRAT,HSGRAD,NONE,30-50K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,18-29,18-24,DEMOCRAT,18-24,NO,WHITE,NONE,,,1.77
STATE ONLY,6.0,81.0,18.0,THIRD CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NO,TAXES,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,POSTGRAD,CATHOLIC,75-100K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,45-59,50-59,IND/OTHER,50-64,NO,WHITE,CATHOLIC,,,1.229
STATE ONLY,6.0,81.0,19.0,THIRD CALL,25-29,WHITE,MALE,NADER,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,YES,YES,OMITS,NO,OTHER,BETTER,DIS/UNFAV,INDEPEND,COLGRAD,NONE,15-30K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,18-29,25-29,IND/OTHER,25-29,NO,WHITE,NONE,,,1.228
STATE ONLY,6.0,81.0,20.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,YES,WORLDAFFAIRS,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,ELSE,50-75K,LIBERAL,18-64,STATE,COMPLETE,PLAINSREPS,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,OTHER,,,1.854
STATE ONLY,6.0,81.0,21.0,THIRD CALL,,WHITE,FEMALE,,OMITS,OMITS,OMITS,NO,NO,OMITS,OMITS,OTHER,BETTER,OMITS,,SOMCOL/ASSOC,,30-50K,CONSERV,,STATE,COMPLETE,PLAINSREPS,,,,,NO,WHITE,,,,1.2710000000000001
STATE ONLY,6.0,81.0,22.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NO,OMITS,YES,OMITS,SAME,DIS/UNFAV,ELSE,HSGRAD,OTHERCHRIST,75-100K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,30-44,30-39,IND/OTHER,30-39,NO,WHITE,PROT/CHRIST,,,1.202
STATE ONLY,6.0,81.0,23.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NO,OMITS,NO,DOLE,BETTER,DIS/UNFAV,INDEPEND,POSTGRAD,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,PLAINSREPS,30-44,40-49,IND/OTHER,40-49,NO,WHITE,PROT/CHRIST,,,1.202
STATE ONLY,6.0,81.0,24.0,THIRD CALL,40-44,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,YES,YES,OMITS,NO,CLINTON,BETTER,APP/UNFAV,DEMOCRAT,POSTGRAD,ELSE,50-75K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,OTHER,,,1.947
STATE ONLY,6.0,81.0,25.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NO,OMITS,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,OVER100K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.202
STATE ONLY,6.0,81.0,26.0,THIRD CALL,40-44,WHITE,FEMALE,,DISAPPR,UNFAVORABLE,BUSH,NO,NO,OMITS,OMITS,OTHER,BETTER,DIS/UNFAV,,SOMCOL/ASSOC,,30-50K,,18-64,STATE,COMPLETE,PLAINSREPS,30-44,40-49,,40-49,NO,WHITE,,,,1.2710000000000001
STATE ONLY,6.0,81.0,27.0,THIRD CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,YES,EDUCATION,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.484
STATE ONLY,6.0,81.0,28.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NO,OMITS,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,COLGRAD,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,,,1.202
STATE ONLY,6.0,81.0,29.0,THIRD CALL,30-39,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NO,TAXES,YES,DOLE,WORSE,DIS/UNFAV,INDEPEND,COLGRAD,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,30-44,30-39,IND/OTHER,30-39,NO,WHITE,PROT/CHRIST,,,1.2630000000000001
STATE ONLY,6.0,81.0,30.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,YES,EDUCATION,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,POSTGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,18-29,25-29,REPUBLICAN,25-29,NO,WHITE,PROT/CHRIST,,,1.889
STATE ONLY,6.0,81.0,31.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,YES,OMITS,NO,PEROT,WORSE,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,30-44,30-39,IND/OTHER,30-39,NO,WHITE,PROT/CHRIST,,,1.412
STATE ONLY,6.0,81.0,32.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,YES,YES,OMITS,NO,NOVOTE,SAME,APP/UNFAV,INDEPEND,,OTHERCHRIST,15-30K,,18-64,STATE,COMPLETE,PLAINSREPS,45-59,50-59,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,,,1.854
STATE ONLY,6.0,81.0,33.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,APPROVE,UNFAVORABLE,BUSH,NO,NO,OMITS,NO,DOLE,BETTER,APP/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,PLAINSREPS,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.202
STATE ONLY,6.0,81.0,34.0,THIRD CALL,30-39,HISP,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NO,WORLDAFFAIRS,YES,DOLE,BETTER,DIS/UNFAV,ELSE,POSTGRAD,PROTESTANT,OVER100K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,30-44,30-39,IND/OTHER,30-39,YES,ASIAN,PROT/CHRIST,,,1.01
STATE ONLY,6.0,81.0,35.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,YES,ECON/JOBS,NO,NOVOTE,BETTER,APP/FAV,DEMOCRAT,COLGRAD,CATHOLIC,50-75K,LIBERAL,18-64,STATE,COMPLETE,PLAINSREPS,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,CATHOLIC,,,1.854
STATE ONLY,6.0,81.0,36.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,YES,OMITS,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,COMPLETE,PLAINSREPS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,,,1.412
NATIONAL WHITE,6.0,84.0,1.0,FIRST CALL,75+,WHITE,MALE,OTHER,DISAPPR,UNFAVORABLE,BUSH,,NO,WORLDAFFAIRS,YES,PEROT,SAME,DIS/UNFAV,DEMOCRAT,POSTGRAD,PROTESTANT,15-30K,CONSERV,65+,NATIONAL,COMPLETE,PLAINSREPS,60+,60+,DEMOCRAT,65+,NO,WHITE,PROT/CHRIST,,,0.405
NATIONAL WHITE,6.0,84.0,2.0,FIRST CALL,25-29,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,,YES,TAXES,NO,NOVOTE,BETTER,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,NONE,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,18-29,25-29,IND/OTHER,25-29,NO,WHITE,NONE,,,0.448
NATIONAL WHITE,6.0,84.0,3.0,FIRST CALL,75+,WHITE,FEMALE,GORE,OMITS,OMITS,OMITS,,,MEDICARE/RX,OMITS,OMITS,SAME,OMITS,DEMOCRAT,POSTGRAD,PROTESTANT,,,65+,NATIONAL,COMPLETE,PLAINSREPS,60+,60+,DEMOCRAT,65+,,WHITE,PROT/CHRIST,,,0.511
NATIONAL WHITE,6.0,84.0,4.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,OMITS,OMITS,OMITS,,NO,TAXES,NO,OMITS,OMITS,,,,,,,18-64,NATIONAL,NOTCOMPLETE,PLAINSREPS,30-44,40-49,,40-49,,WHITE,,,,0.273
NATIONAL YELLOW,6.0,84.0,5.0,FIRST CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,,NO,TAXES,NO,DOLE,WORSE,DIS/UNFAV,REPUBLCN,COLGRAD,CATHOLIC,50-75K,CONSERV,18-64,NATIONAL,COMPLETE,PLAINSREPS,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,CATHOLIC,TAXES,EXPERIENCE,0.28700000000000003
NATIONAL YELLOW,6.0,84.0,6.0,FIRST CALL,65-74,WHITE,FEMALE,NADER,APPROVE,FAVORABLE,WOULDNOTVOTE,,YES,HEALTHCARE,NO,CLINTON,SAME,APP/FAV,INDEPEND,,PROTESTANT,LESS15K,MODERATE,65+,NATIONAL,COMPLETE,PLAINSREPS,60+,60+,IND/OTHER,65+,NO,WHITE,PROT/CHRIST,HEALTHCARE,EXPERIENCE,0.255
NATIONAL YELLOW,6.0,84.0,7.0,FIRST CALL,50-59,WHITE,MALE,GORE,APPROVE,FAVORABLE,GORE,,YES,HEALTHCARE,NO,CLINTON,BETTER,APP/FAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,OVER100K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,45-59,50-59,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,HEALTHCARE,GOODJUDGMENT,0.45
NATIONAL GREY,6.0,84.0,8.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,,,,,YES,,,,,,DEMOCRAT,,,LESS15K,LIBERAL,18-64,NATIONAL,COMPLETE,PLAINSREPS,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,,,,0.427
NATIONAL GREY,6.0,84.0,9.0,FIRST CALL,18-24,WHITE,MALE,GORE,,,,,NO,,,,,,INDEPEND,HSGRAD,,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,18-29,18-24,IND/OTHER,18-24,NO,WHITE,,,,0.512
NATIONAL GREY,6.0,84.0,10.0,FIRST CALL,65-74,WHITE,MALE,GORE,,,,,YES,,,,,,INDEPEND,POSTGRAD,,15-30K,MODERATE,65+,NATIONAL,COMPLETE,PLAINSREPS,60+,60+,IND/OTHER,65+,NO,WHITE,,,,0.5650000000000001
NATIONAL GREY,6.0,84.0,11.0,FIRST CALL,45-49,WHITE,MALE,BUCHANAN,,,,,YES,,,,,,INDEPEND,SOMCOL/ASSOC,,30-50K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,45-59,40-49,IND/OTHER,40-49,,WHITE,,,,0.445
NATIONAL PINK,6.0,84.0,12.0,FIRST CALL,65-74,WHITE,FEMALE,,,,,,NO,,NO,,,,DEMOCRAT,,PROTESTANT,LESS15K,LIBERAL,65+,NATIONAL,COMPLETE,PLAINSREPS,60+,60+,DEMOCRAT,65+,NO,WHITE,PROT/CHRIST,,,0.359
NATIONAL PINK,6.0,84.0,13.0,FIRST CALL,50-59,WHITE,MALE,BUSH,,,,,YES,,NO,,,,REPUBLCN,,PROTESTANT,LESS15K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,0.337
NATIONAL PINK,6.0,84.0,14.0,FIRST CALL,50-59,WHITE,MALE,BUSH,,,,,YES,,NO,,,,REPUBLCN,,CATHOLIC,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,CATHOLIC,,,0.337
NATIONAL PINK,6.0,84.0,15.0,FIRST CALL,18-24,WHITE,MALE,GORE,,,,,NO,,NO,,,,INDEPEND,,NONE,LESS15K,LIBERAL,18-64,NATIONAL,COMPLETE,PLAINSREPS,18-29,18-24,IND/OTHER,18-24,NO,WHITE,NONE,,,0.512
NATIONAL WHITE,6.0,84.0,16.0,SECOND CALL,25-29,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,,YES,MEDICARE/RX,NO,CLINTON,SAME,APP/FAV,DEMOCRAT,HSGRAD,NONE,15-30K,LIBERAL,18-64,NATIONAL,COMPLETE,PLAINSREPS,18-29,25-29,DEMOCRAT,25-29,NO,WHITE,NONE,,,0.5740000000000001
NATIONAL YELLOW,6.0,84.0,17.0,SECOND CALL,18-24,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,,YES,EDUCATION,NO,NOVOTE,SAME,DIS/UNFAV,REPUBLCN,HSGRAD,OTHERCHRIST,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,PROT/CHRIST,EDUCATION,STRONGLEADER,0.448
NATIONAL GREY,6.0,84.0,18.0,SECOND CALL,30-39,WHITE,MALE,GORE,,,,,NO,,,,,,INDEPEND,SOMCOL/ASSOC,,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,30-39,IND/OTHER,30-39,NO,WHITE,,,,0.384
NATIONAL PINK,6.0,84.0,19.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,,,,,YES,,NO,,,,DEMOCRAT,,PROTESTANT,50-75K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,,,0.43
NATIONAL WHITE,6.0,84.0,20.0,THIRD CALL,30-39,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,,NO,SOCIALSECUR,YES,CLINTON,BETTER,APP/FAV,,HSGRAD,,,CONSERV,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,30-39,,30-39,NO,WHITE,,,,0.28700000000000003
NATIONAL WHITE,6.0,84.0,21.0,THIRD CALL,65-74,WHITE,MALE,NADER,OMITS,OMITS,OMITS,,YES,ECON/JOBS,NO,OMITS,OMITS,,,,,,,65+,NATIONAL,NOTCOMPLETE,PLAINSREPS,60+,60+,,65+,NO,WHITE,,,,0.268
NATIONAL YELLOW,6.0,84.0,22.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,APPROVE,FAVORABLE,BUSH,,YES,TAXES,NO,CLINTON,WORSE,APP/FAV,DEMOCRAT,SOMCOL/ASSOC,ELSE,LESS15K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,OTHER,TAXES,CARES,0.32
NATIONAL YELLOW,6.0,84.0,23.0,THIRD CALL,25-29,WHITE,MALE,GORE,APPROVE,UNFAVORABLE,GORE,,YES,TAXES,NO,CLINTON,BETTER,APP/UNFAV,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,50-75K,LIBERAL,18-64,NATIONAL,COMPLETE,PLAINSREPS,18-29,25-29,IND/OTHER,25-29,NO,WHITE,PROT/CHRIST,TAXES,STRONGLEADER,0.601
NATIONAL GREY,6.0,84.0,24.0,THIRD CALL,50-59,WHITE,MALE,BUSH,,,,,NO,,,,,,INDEPEND,HSGRAD,,15-30K,CONSERV,18-64,NATIONAL,COMPLETE,PLAINSREPS,45-59,50-59,IND/OTHER,50-64,NO,WHITE,,,,0.28700000000000003
NATIONAL GREY,6.0,84.0,25.0,THIRD CALL,45-49,HISP,MALE,GORE,,,,,NO,,,,,,,,,,,18-64,NATIONAL,COMPLETE,PLAINSREPS,45-59,40-49,,40-49,YES,HISP,,,,0.307
NATIONAL GREY,6.0,84.0,26.0,THIRD CALL,30-39,HISP,FEMALE,GORE,,,,,NO,,,,,,DEMOCRAT,COLGRAD,,15-30K,CONSERV,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,30-39,DEMOCRAT,30-39,YES,HISP,,,,0.295
NATIONAL PINK,6.0,84.0,27.0,THIRD CALL,30-39,WHITE,MALE,NADER,,,,,NO,,NO,,,,INDEPEND,,PROTESTANT,30-50K,LIBERAL,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,30-39,IND/OTHER,30-39,NO,WHITE,PROT/CHRIST,,,0.183
NATIONAL PINK,6.0,84.0,28.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,,,,,NO,,NO,,,,REPUBLCN,,OTHERCHRIST,15-30K,MODERATE,18-64,NATIONAL,COMPLETE,PLAINSREPS,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,,,0.273
NATIONAL PINK,6.0,84.0,29.0,THIRD CALL,65-74,,MALE,GORE,,,,,NO,,NO,,,,DEMOCRAT,,CATHOLIC,50-75K,CONSERV,65+,NATIONAL,COMPLETE,PLAINSREPS,60+,60+,DEMOCRAT,65+,NO,,CATHOLIC,,,0.482
STATE ONLY,6.0,90.0,1.0,FIRST CALL,40-44,WHITE,MALE,BUCHANAN,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,NO,YES,WORLDAFFAIRS,NO,OTHER,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,ROCKYMT/HISP,30-44,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,1.621
STATE ONLY,6.0,90.0,2.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NO,ECON/JOBS,YES,PEROT,SAME,DIS/UNFAV,INDEPEND,COLGRAD,ELSE,15-30K,LIBERAL,18-64,STATE,COMPLETE,ROCKYMT/HISP,30-44,30-39,IND/OTHER,30-39,,WHITE,OTHER,,,1.1
STATE ONLY,6.0,90.0,3.0,FIRST CALL,60-64,WHITE,FEMALE,NADER,DISAPPR,UNFAVORABLE,GORE,YES,NO,TAXES,NO,CLINTON,BETTER,DIS/UNFAV,DEMOCRAT,COLGRAD,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,ROCKYMT/HISP,60+,60+,DEMOCRAT,50-64,NO,WHITE,CATHOLIC,,,1.5110000000000001
STATE ONLY,6.0,90.0,4.0,FIRST CALL,60-64,WHITE,MALE,,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,,YES,OMITS,NO,PEROT,SAME,DIS/UNFAV,INDEPEND,SOMCOL/ASSOC,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,ROCKYMT/HISP,60+,60+,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,,,1.079
STATE ONLY,6.0,90.0,5.0,FIRST CALL,18-24,HISP,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,NO,TAXES,NO,CLINTON,BETTER,APP/FAV,INDEPEND,SOMCOL/ASSOC,CATHOLIC,75-100K,LIBERAL,18-64,STATE,COMPLETE,ROCKYMT/HISP,18-29,18-24,IND/OTHER,18-24,YES,HISP,CATHOLIC,,,1.245
STATE ONLY,6.0,90.0,6.0,FIRST CALL,30-39,WHITE,MALE,BUSH,APPROVE,FAVORABLE,BUSH,YES,,OMITS,NO,OMITS,BETTER,APP/FAV,REPUBLCN,HSGRAD,,30-50K,MODERATE,18-64,STATE,COMPLETE,ROCKYMT/HISP,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,,,,1.212
STATE ONLY,6.0,90.0,7.0,FIRST CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NO,OMITS,NO,DOLE,SAME,DIS/UNFAV,REPUBLCN,COLGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,ROCKYMT/HISP,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.114
STATE ONLY,6.0,90.0,8.0,FIRST CALL,60-64,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NO,MEDICARE/RX,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,COLGRAD,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,ROCKYMT/HISP,60+,60+,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,,,0.982
STATE ONLY,6.0,90.0,9.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,YES,HEALTHCARE,NO,CLINTON,WORSE,APP/FAV,DEMOCRAT,HSGRAD,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,ROCKYMT/HISP,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,,,1.081
STATE ONLY,6.0,90.0,10.0,FIRST CALL,30-39,HISP,MALE,GORE,APPROVE,FAVORABLE,GORE,YES,YES,EDUCATION,NO,CLINTON,BETTER,APP/FAV,DEMOCRAT,POSTGRAD,CATHOLIC,50-75K,LIBERAL,18-64,STATE,COMPLETE,ROCKYMT/HISP,30-44,30-39,DEMOCRAT,30-39,YES,HISP,CATHOLIC,,,1.589
STATE ONLY,6.0,90.0,11.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,DISAPPR,FAVORABLE,GORE,YES,YES,EDUCATION,NO,CLINTON,BETTER,DIS/FAV,DEMOCRAT,POSTGRAD,NONE,50-75K,LIBERAL,18-64,STATE,COMPLETE,ROCKYMT/HISP,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,NONE,,,1.081
STATE ONLY,6.0,90.0,12.0,FIRST CALL,50-59,HISP,FEMALE,GORE,APPROVE,UNFAVORABLE,GORE,YES,YES,SOCIALSECUR,YES,CLINTON,SAME,APP/UNFAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,ROCKYMT/HISP,45-59,50-59,DEMOCRAT,50-64,YES,HISP,CATHOLIC,,,1.611
STATE ONLY,6.0,90.0,13.0,FIRST CALL,18-24,HISP,FEMALE,GORE,APPROVE,FAVORABLE,GORE,YES,YES,EDUCATION,NO,NOVOTE,WORSE,APP/FAV,DEMOCRAT,NOHS,CATHOLIC,15-30K,LIBERAL,18-64,STATE,COMPLETE,ROCKYMT/HISP,18-29,18-24,DEMOCRAT,18-24,YES,HISP,CATHOLIC,,,1.482
STATE ONLY,6.0,90.0,14.0,SECOND CALL,50-59,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NO,TAXES,NO,DOLE,BETTER,DIS/UNFAV,REPUBLCN,COLGRAD,ELSE,50-75K,CONSERV,18-64,STATE,COMPLETE,ROCKYMT/HISP,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,OTHER,,,1.085
STATE ONLY,6.0,90.0,15.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NO,SOCIALSECUR,NO,CLINTON,WORSE,DIS/UNFAV,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,CONSERV,18-64,STATE,COMPLETE,ROCKYMT/HISP,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,CATHOLIC,,,1.1
STATE ONLY,6.0,90.0,16.0,SECOND CALL,45-49,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,YES,NO,WORLDAFFAIRS,YES,DOLE,BETTER,DIS/UNFAV,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,ROCKYMT/HISP,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,1.085
STATE ONLY,6.0,90.0,17.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,OMITS,OMITS,OMITS,NO,NO,ECON/JOBS,YES,OMITS,OMITS,,,,,,,18-64,STATE,NOTCOMPLETE,ROCKYMT/HISP,45-59,50-59,,50-64,NO,WHITE,,,,1.129
STATE ONLY,6.0,90.0,18.0,SECOND CALL,40-44,WHITE,MALE,BUSH,DISAPPR,UNFAVORABLE,BUSH,NO,NO,TAXES,NO,DOLE,SAME,DIS/UNFAV,INDEPEND,COLGRAD,NONE,50-75K,CONSERV,18-64,STATE,COMPLETE,ROCKYMT/HISP,30-44,40-49,IND/OTHER,40-49,NO,WHITE,NONE,,,1.114
