VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,GOVTDO,ISSUE,X6VOTE,FINSIT,JOBPERS,MIGRATAZ,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,MEXICAN,QRACE,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,3.0,72.0,31.0,SECOND CALL,45-49,WHITE,MALE,GORE,KYL,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,CLINTON,SAME,APP/FAV,NO,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,30-50K,LIBERAL,18-64,STATE,COMPLETE,PIMA,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,,,0.859
STATE ONLY,3.0,72.0,32.0,SECOND CALL,30-39,HISP,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,MORE,EDUCATION,DOLE,BETTER,DIS/UNFAV,YES,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,PIMA,30-44,30-39,REPUBLICAN,30-39,YES,HISP,CATHOLIC,,,0.61
STATE ONLY,3.0,72.0,33.0,SECOND CALL,65-74,ASIAN,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,BETTER,DIS/UNFAV,YES,REPUBLCN,POSTGRAD,ELSE,50-75K,MODERATE,65+,STATE,COMPLETE,PIMA,60+,60+,REPUBLICAN,65+,NO,ASIAN,OTHER,,,1.83
STATE ONLY,3.0,72.0,34.0,SECOND CALL,30-39,WHITE,MALE,GORE,DIDNOTVOTE,APPROVE,FAVORABLE,GORE,MORE,HEALTHCARE,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,COLGRAD,NONE,75-100K,LIBERAL,18-64,STATE,COMPLETE,PIMA,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,NONE,,,0.859
STATE ONLY,3.0,72.0,35.0,THIRD CALL,30-39,WHITE,MALE,BUCHANAN,KYL,APPROVE,UNFAVORABLE,WOULDNOTVOTE,OMITS,OMITS,CLINTON,BETTER,APP/UNFAV,YES,ELSE,COLGRAD,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,PIMA,30-44,30-39,IND/OTHER,30-39,NO,WHITE,PROT/CHRIST,,,1.8880000000000001
STATE ONLY,3.0,72.0,36.0,THIRD CALL,45-49,WHITE,FEMALE,OTHER,OTHER,APPROVE,FAVORABLE,WOULDNOTVOTE,LESS,OMITS,CLINTON,BETTER,APP/FAV,NO,INDEPEND,POSTGRAD,ELSE,30-50K,LIBERAL,18-64,STATE,COMPLETE,PIMA,45-59,40-49,IND/OTHER,40-49,NO,WHITE,OTHER,,,0.887
STATE ONLY,3.0,72.0,37.0,THIRD CALL,50-59,,FEMALE,GORE,OTHER,OMITS,OMITS,OMITS,MORE,WORLDAFFAIRS,OMITS,OMITS,,NO,,,,,,18-64,STATE,NOTCOMPLETE,PIMA,45-59,50-59,,50-64,NO,,,,,0.86
STATE ONLY,3.0,72.0,38.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,,APPROVE,FAVORABLE,GORE,MORE,OMITS,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,SOMCOL/ASSOC,ELSE,30-50K,MODERATE,18-64,STATE,COMPLETE,PIMA,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,OTHER,,,0.86
STATE ONLY,3.0,72.0,39.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,DIDNOTVOTE,DISAPPR,UNFAVORABLE,GORE,LESS,EDUCATION,NOVOTE,SAME,DIS/UNFAV,NO,INDEPEND,SOMCOL/ASSOC,OTHERCHRIST,30-50K,LIBERAL,18-64,STATE,COMPLETE,PIMA,18-29,25-29,IND/OTHER,25-29,NO,WHITE,PROT/CHRIST,,,0.774
STATE ONLY,3.0,72.0,40.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,KYL,APPROVE,UNFAVORABLE,BUSH,LESS,MEDICARE/RX,DOLE,BETTER,APP/UNFAV,YES,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,15-30K,LIBERAL,18-64,STATE,COMPLETE,PIMA,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,CATHOLIC,,,0.964
STATE ONLY,3.0,72.0,41.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,WORSE,DIS/UNFAV,NO,REPUBLCN,POSTGRAD,PROTESTANT,15-30K,CONSERV,18-64,STATE,COMPLETE,PIMA,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,,,0.964
STATE ONLY,3.0,72.0,42.0,THIRD CALL,30-39,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,SAME,DIS/UNFAV,NO,REPUBLCN,COLGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,PIMA,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,PROT/CHRIST,,,0.963
STATE ONLY,3.0,72.0,43.0,THIRD CALL,30-39,OTHER,FEMALE,GORE,DIDNOTVOTE,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,POSTGRAD,CATHOLIC,75-100K,LIBERAL,18-64,STATE,COMPLETE,PIMA,30-44,30-39,DEMOCRAT,30-39,NO,OTHER,CATHOLIC,,,0.86
STATE ONLY,3.0,72.0,44.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,OTHER,OMITS,OMITS,GORE,OMITS,OMITS,CLINTON,BETTER,OMITS,YES,ELSE,SOMCOL/ASSOC,ELSE,75-100K,LIBERAL,18-64,STATE,COMPLETE,PIMA,18-29,18-24,IND/OTHER,18-24,NO,WHITE,OTHER,,,0.774
STATE ONLY,3.0,72.0,45.0,THIRD CALL,18-24,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,HSGRAD,PROTESTANT,15-30K,CONSERV,18-64,STATE,COMPLETE,PIMA,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,PROT/CHRIST,,,0.865
STATE ONLY,3.0,78.0,1.0,FIRST CALL,75+,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,SOCIALSECUR,DOLE,BETTER,DIS/UNFAV,YES,REPUBLCN,COLGRAD,PROTESTANT,50-75K,CONSERV,65+,STATE,COMPLETE,PIMA,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,,,2.1470000000000002
STATE ONLY,3.0,78.0,2.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,KYL,APPROVE,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,WORSE,APP/UNFAV,NO,REPUBLCN,POSTGRAD,CATHOLIC,OVER100K,CONSERV,18-64,STATE,COMPLETE,PIMA,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,CATHOLIC,,,1.131
STATE ONLY,3.0,78.0,3.0,FIRST CALL,60-64,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,PEROT,OMITS,DIS/UNFAV,NO,,SOMCOL/ASSOC,OTHERCHRIST,OVER100K,CONSERV,18-64,STATE,COMPLETE,PIMA,60+,60+,,50-64,NO,WHITE,PROT/CHRIST,,,2.1470000000000002
STATE ONLY,3.0,78.0,4.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,OTHER,APPROVE,UNFAVORABLE,GORE,MORE,EDUCATION,CLINTON,SAME,APP/UNFAV,YES,DEMOCRAT,POSTGRAD,JEWISH,OVER100K,LIBERAL,18-64,STATE,COMPLETE,PIMA,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,JEWISH,,,1.0090000000000001
STATE ONLY,3.0,78.0,5.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,OVER100K,CONSERV,18-64,STATE,COMPLETE,PIMA,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.131
STATE ONLY,3.0,78.0,6.0,FIRST CALL,50-59,OTHER,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,SAME,DIS/UNFAV,NO,INDEPEND,SOMCOL/ASSOC,PROTESTANT,,MODERATE,18-64,STATE,COMPLETE,PIMA,45-59,50-59,IND/OTHER,50-64,NO,OTHER,PROT/CHRIST,,,1.131
STATE ONLY,3.0,78.0,7.0,FIRST CALL,40-44,WHITE,MALE,NADER,KYL,APPROVE,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,SAME,APP/UNFAV,NO,INDEPEND,POSTGRAD,OTHERCHRIST,OVER100K,MODERATE,18-64,STATE,COMPLETE,PIMA,30-44,40-49,IND/OTHER,40-49,NO,WHITE,PROT/CHRIST,,,0.64
STATE ONLY,3.0,78.0,8.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,DIDNOTVOTE,DISAPPR,UNFAVORABLE,BUSH,MORE,MEDICARE/RX,CLINTON,BETTER,DIS/UNFAV,,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,OVER100K,CONSERV,18-64,STATE,COMPLETE,PIMA,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,CATHOLIC,,,1.131
STATE ONLY,3.0,78.0,9.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,OTHER,OMITS,UNFAVORABLE,BUSH,LESS,ECON/JOBS,PEROT,BETTER,OMITS,NO,INDEPEND,COLGRAD,NONE,75-100K,MODERATE,18-64,STATE,COMPLETE,PIMA,30-44,30-39,IND/OTHER,30-39,NO,WHITE,NONE,,,1.131
STATE ONLY,3.0,78.0,10.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,COLGRAD,PROTESTANT,OVER100K,CONSERV,18-64,STATE,COMPLETE,PIMA,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.131
STATE ONLY,3.0,78.0,11.0,FIRST CALL,50-59,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,DOLE,WORSE,DIS/UNFAV,NO,REPUBLCN,COLGRAD,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,PIMA,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.1300000000000001
STATE ONLY,3.0,78.0,12.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,MORE,OMITS,DOLE,SAME,DIS/UNFAV,NO,REPUBLCN,COLGRAD,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,PIMA,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.131
STATE ONLY,3.0,78.0,13.0,FIRST CALL,50-59,WHITE,MALE,GORE,DIDNOTVOTE,APPROVE,FAVORABLE,GORE,MORE,MEDICARE/RX,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,POSTGRAD,JEWISH,OVER100K,MODERATE,18-64,STATE,COMPLETE,PIMA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,JEWISH,,,1.008
STATE ONLY,3.0,78.0,14.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,SOCIALSECUR,PEROT,WORSE,DIS/UNFAV,NO,REPUBLCN,COLGRAD,OTHERCHRIST,75-100K,CONSERV,18-64,STATE,COMPLETE,PIMA,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,PROT/CHRIST,,,1.131
STATE ONLY,3.0,78.0,15.0,FIRST CALL,50-59,WHITE,MALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,MORE,OMITS,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,POSTGRAD,NONE,OVER100K,LIBERAL,18-64,STATE,COMPLETE,PIMA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,NONE,,,1.008
STATE ONLY,3.0,78.0,16.0,FIRST CALL,50-59,WHITE,MALE,GORE,KYL,APPROVE,UNFAVORABLE,GORE,LESS,SOCIALSECUR,CLINTON,SAME,APP/UNFAV,NO,REPUBLCN,POSTGRAD,NONE,OVER100K,MODERATE,18-64,STATE,COMPLETE,PIMA,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,NONE,,,1.008
STATE ONLY,3.0,78.0,17.0,SECOND CALL,60-64,HISP,FEMALE,BUSH,KYL,APPROVE,UNFAVORABLE,BUSH,MORE,HEALTHCARE,CLINTON,BETTER,APP/UNFAV,NO,REPUBLCN,COLGRAD,CATHOLIC,OVER100K,MODERATE,18-64,STATE,COMPLETE,PIMA,60+,60+,REPUBLICAN,50-64,YES,HISP,CATHOLIC,,,1.36
STATE ONLY,3.0,78.0,18.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,COLGRAD,CATHOLIC,OVER100K,MODERATE,18-64,STATE,COMPLETE,PIMA,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,CATHOLIC,,,1.131
STATE ONLY,3.0,78.0,19.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,DOLE,BETTER,DIS/UNFAV,YES,REPUBLCN,POSTGRAD,CATHOLIC,OVER100K,MODERATE,18-64,STATE,COMPLETE,PIMA,30-44,30-39,REPUBLICAN,30-39,NO,WHITE,CATHOLIC,,,1.131
STATE ONLY,3.0,78.0,20.0,SECOND CALL,18-24,WHITE,MALE,BUSH,KYL,APPROVE,UNFAVORABLE,BUSH,MORE,WORLDAFFAIRS,CLINTON,BETTER,APP/UNFAV,YES,REPUBLCN,HSGRAD,ELSE,30-50K,CONSERV,18-64,STATE,COMPLETE,PIMA,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,OTHER,,,1.0150000000000001
STATE ONLY,3.0,78.0,21.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,DOLE,SAME,DIS/UNFAV,NO,REPUBLCN,COLGRAD,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,PIMA,60+,60+,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,2.15
STATE ONLY,3.0,78.0,22.0,SECOND CALL,18-24,WHITE,FEMALE,GORE,KYL,APPROVE,FAVORABLE,GORE,MORE,HEALTHCARE,NOVOTE,SAME,APP/FAV,NO,INDEPEND,HSGRAD,NONE,50-75K,MODERATE,18-64,STATE,COMPLETE,PIMA,18-29,18-24,IND/OTHER,18-24,NO,WHITE,NONE,,,0.907
STATE ONLY,3.0,78.0,23.0,SECOND CALL,75+,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,PEROT,SAME,DIS/UNFAV,NO,REPUBLCN,POSTGRAD,CATHOLIC,75-100K,MODERATE,65+,STATE,COMPLETE,PIMA,60+,60+,REPUBLICAN,65+,NO,WHITE,CATHOLIC,,,2.1470000000000002
STATE ONLY,3.0,78.0,24.0,SECOND CALL,65-74,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,SAME,DIS/UNFAV,NO,REPUBLCN,POSTGRAD,PROTESTANT,OVER100K,MODERATE,65+,STATE,COMPLETE,PIMA,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,,,2.1470000000000002
STATE ONLY,3.0,78.0,25.0,SECOND CALL,75+,WHITE,FEMALE,NADER,KYL,OMITS,UNFAVORABLE,WOULDNOTVOTE,LESS,WORLDAFFAIRS,NOVOTE,SAME,OMITS,NO,INDEPEND,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,65+,STATE,COMPLETE,PIMA,60+,60+,IND/OTHER,65+,NO,WHITE,CATHOLIC,,,1.22
STATE ONLY,3.0,78.0,26.0,SECOND CALL,60-64,WHITE,FEMALE,GORE,KYL,APPROVE,FAVORABLE,GORE,LESS,OMITS,CLINTON,BETTER,APP/FAV,NO,INDEPEND,COLGRAD,PROTESTANT,OVER100K,LIBERAL,18-64,STATE,COMPLETE,PIMA,60+,60+,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,,,1.919
STATE ONLY,3.0,78.0,27.0,SECOND CALL,18-24,WHITE,MALE,GORE,,APPROVE,FAVORABLE,GORE,MORE,OMITS,CLINTON,SAME,APP/FAV,YES,REPUBLCN,SOMCOL/ASSOC,JEWISH,LESS15K,MODERATE,18-64,STATE,COMPLETE,PIMA,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,JEWISH,,,0.905
STATE ONLY,3.0,78.0,28.0,SECOND CALL,60-64,WHITE,MALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,MORE,OMITS,CLINTON,BETTER,APP/FAV,NO,INDEPEND,POSTGRAD,CATHOLIC,OVER100K,MODERATE,18-64,STATE,COMPLETE,PIMA,60+,60+,IND/OTHER,50-64,NO,WHITE,CATHOLIC,,,1.917
STATE ONLY,3.0,78.0,29.0,SECOND CALL,75+,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,HEALTHCARE,DOLE,SAME,DIS/UNFAV,NO,REPUBLCN,POSTGRAD,PROTESTANT,30-50K,MODERATE,65+,STATE,COMPLETE,PIMA,60+,60+,REPUBLICAN,65+,NO,WHITE,PROT/CHRIST,,,2.1470000000000002
STATE ONLY,3.0,78.0,30.0,SECOND CALL,50-59,WHITE,MALE,GORE,,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,POSTGRAD,PROTESTANT,OVER100K,LIBERAL,18-64,STATE,COMPLETE,PIMA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,,,1.008
STATE ONLY,3.0,78.0,31.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,KYL,APPROVE,UNFAVORABLE,BUSH,LESS,EDUCATION,CLINTON,BETTER,APP/UNFAV,NO,INDEPEND,SOMCOL/ASSOC,PROTESTANT,,MODERATE,18-64,STATE,COMPLETE,PIMA,45-59,40-49,IND/OTHER,40-49,NO,WHITE,PROT/CHRIST,,,1.131
STATE ONLY,3.0,78.0,32.0,THIRD CALL,50-59,WHITE,MALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,MORE,OMITS,NOVOTE,BETTER,APP/FAV,NO,DEMOCRAT,POSTGRAD,JEWISH,OVER100K,LIBERAL,18-64,STATE,COMPLETE,PIMA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,JEWISH,,,1.008
STATE ONLY,3.0,78.0,33.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,OTHER,APPROVE,OMITS,GORE,MORE,OMITS,CLINTON,SAME,OMITS,NO,INDEPEND,POSTGRAD,PROTESTANT,50-75K,LIBERAL,18-64,STATE,COMPLETE,PIMA,60+,60+,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,,,1.919
STATE ONLY,3.0,78.0,34.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,KYL,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,CLINTON,BETTER,APP/FAV,NO,INDEPEND,POSTGRAD,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,PIMA,60+,60+,IND/OTHER,50-64,NO,WHITE,PROT/CHRIST,,,1.919
STATE ONLY,3.0,78.0,35.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,MORE,OMITS,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,POSTGRAD,ELSE,OVER100K,LIBERAL,18-64,STATE,COMPLETE,PIMA,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,OTHER,,,1.0090000000000001
STATE ONLY,3.0,78.0,36.0,THIRD CALL,50-59,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,DOLE,BETTER,DIS/UNFAV,YES,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,PIMA,45-59,50-59,REPUBLICAN,50-64,NO,WHITE,PROT/CHRIST,,,1.1300000000000001
STATE ONLY,3.0,78.0,37.0,THIRD CALL,18-24,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,MEDICARE/RX,DOLE,BETTER,DIS/UNFAV,NO,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,OVER100K,CONSERV,18-64,STATE,COMPLETE,PIMA,18-29,18-24,REPUBLICAN,18-24,NO,WHITE,CATHOLIC,,,1.0150000000000001
STATE ONLY,3.0,78.0,38.0,THIRD CALL,18-24,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,BETTER,DIS/UNFAV,YES,INDEPEND,COLGRAD,NONE,50-75K,CONSERV,18-64,STATE,COMPLETE,PIMA,18-29,18-24,IND/OTHER,18-24,NO,WHITE,NONE,,,1.0150000000000001
STATE ONLY,3.0,78.0,39.0,THIRD CALL,65-74,WHITE,MALE,GORE,OTHER,APPROVE,OMITS,GORE,MORE,WORLDAFFAIRS,CLINTON,BETTER,OMITS,NO,DEMOCRAT,POSTGRAD,PROTESTANT,75-100K,MODERATE,65+,STATE,COMPLETE,PIMA,60+,60+,DEMOCRAT,65+,NO,WHITE,PROT/CHRIST,,,1.917
STATE ONLY,3.0,78.0,40.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,KYL,APPROVE,FAVORABLE,GORE,LESS,ECON/JOBS,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,SOMCOL/ASSOC,CATHOLIC,15-30K,LIBERAL,18-64,STATE,COMPLETE,PIMA,30-44,40-49,DEMOCRAT,40-49,NO,WHITE,CATHOLIC,,,1.0090000000000001
STATE ONLY,3.0,81.0,1.0,FIRST CALL,45-49,WHITE,MALE,GORE,KYL,APPROVE,OMITS,GORE,MORE,ECON/JOBS,CLINTON,BETTER,OMITS,NO,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,,MODERATE,18-64,STATE,COMPLETE,PIMA,45-59,40-49,DEMOCRAT,40-49,NO,WHITE,PROT/CHRIST,,,1.264
STATE ONLY,3.0,81.0,2.0,FIRST CALL,60-64,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,DOLE,WORSE,DIS/UNFAV,NO,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,LESS15K,CONSERV,18-64,STATE,COMPLETE,PIMA,60+,60+,REPUBLICAN,50-64,NO,WHITE,CATHOLIC,,,2.695
STATE ONLY,3.0,81.0,3.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,KYL,APPROVE,FAVORABLE,GORE,LESS,ECON/JOBS,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,POSTGRAD,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,PIMA,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,PROT/CHRIST,,,1.266
STATE ONLY,3.0,81.0,4.0,FIRST CALL,25-29,HISP,MALE,GORE,KYL,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,NOVOTE,BETTER,APP/FAV,NO,REPUBLCN,SOMCOL/ASSOC,NONE,15-30K,MODERATE,18-64,STATE,COMPLETE,PIMA,18-29,25-29,REPUBLICAN,25-29,YES,WHITE,NONE,,,0.719
STATE ONLY,3.0,81.0,5.0,FIRST CALL,25-29,HISP,MALE,BUSH,DIDNOTVOTE,DISAPPR,UNFAVORABLE,BUSH,MORE,OMITS,NOVOTE,WORSE,DIS/UNFAV,YES,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,PIMA,18-29,25-29,REPUBLICAN,25-29,YES,HISP,CATHOLIC,,,0.805
STATE ONLY,3.0,81.0,6.0,FIRST CALL,30-39,WHITE,MALE,NADER,,APPROVE,FAVORABLE,GORE,LESS,WORLDAFFAIRS,CLINTON,SAME,APP/FAV,NO,DEMOCRAT,COLGRAD,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,PIMA,30-44,30-39,DEMOCRAT,30-39,NO,WHITE,CATHOLIC,,,0.804
STATE ONLY,3.0,81.0,7.0,FIRST CALL,50-59,WHITE,MALE,GORE,KYL,OMITS,UNFAVORABLE,GORE,LESS,OMITS,DOLE,SAME,OMITS,NO,INDEPEND,SOMCOL/ASSOC,CATHOLIC,30-50K,MODERATE,18-64,STATE,COMPLETE,PIMA,45-59,50-59,IND/OTHER,50-64,NO,WHITE,CATHOLIC,,,1.264
STATE ONLY,3.0,81.0,8.0,FIRST CALL,18-24,HISP,FEMALE,GORE,OTHER,APPROVE,UNFAVORABLE,GORE,MORE,EDUCATION,CLINTON,SAME,APP/UNFAV,NO,DEMOCRAT,COLGRAD,CATHOLIC,15-30K,MODERATE,18-64,STATE,COMPLETE,PIMA,18-29,18-24,DEMOCRAT,18-24,YES,HISP,CATHOLIC,,,0.72
STATE ONLY,3.0,81.0,9.0,FIRST CALL,40-44,WHITE,FEMALE,GORE,KYL,APPROVE,FAVORABLE,GORE,MORE,OMITS,PEROT,BETTER,APP/FAV,YES,INDEPEND,POSTGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,PIMA,30-44,40-49,IND/OTHER,40-49,NO,WHITE,PROT/CHRIST,,,1.266
STATE ONLY,3.0,81.0,10.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,OTHER,APPROVE,FAVORABLE,GORE,LESS,ECON/JOBS,CLINTON,BETTER,APP/FAV,NO,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,PIMA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,PROT/CHRIST,,,1.266
STATE ONLY,3.0,81.0,11.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,CLINTON,BETTER,APP/FAV,YES,DEMOCRAT,POSTGRAD,CATHOLIC,15-30K,LIBERAL,18-64,STATE,COMPLETE,PIMA,45-59,50-59,DEMOCRAT,50-64,NO,WHITE,CATHOLIC,,,1.266
STATE ONLY,3.0,81.0,12.0,FIRST CALL,45-49,WHITE,MALE,BUSH,KYL,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,DOLE,WORSE,DIS/UNFAV,YES,REPUBLCN,POSTGRAD,NONE,,CONSERV,18-64,STATE,COMPLETE,PIMA,45-59,40-49,REPUBLICAN,40-49,NO,WHITE,NONE,,,1.417
STATE ONLY,3.0,81.0,13.0,FIRST CALL,18-24,WHITE,FEMALE,GORE,KYL,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,NOVOTE,WORSE,APP/FAV,YES,INDEPEND,SOMCOL/ASSOC,CATHOLIC,50-75K,MODERATE,18-64,STATE,COMPLETE,PIMA,18-29,18-24,IND/OTHER,18-24,NO,WHITE,CATHOLIC,,,1.139
