VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,TIME,CLINTON,BCPERSON,XWAY2000,GOVTDO,CUBAN3,SIZEPLC3,ISSUE,QUAL,X6VOTE,ENVIRON,UNFAIR,FINSIT,JOBPERS,WORK,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,QRACE,REL5,PRESKNOW,JEBBUSH,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
STATE ONLY,10.0,158.0,2.0,FIRST CALL,30-39,WHITE,MALE,BUSH,MCCOLLUM,LASTWEEK,APPROVE,UNFAVORABLE,BUSH,LESS,NO,SUBURBS,SOCIALSECUR,HONEST,PEROT,PROGRWTH,BOTHDID,BETTER,APP/UNFAV,YES,REPUBLCN,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRAL,30-44,30-39,REPUBLICAN,30-39,WHITE,CATHOLIC,BOTH,FAVORABLE,ONLYGORE,PERSONALQUAL,,,1.7890000000000001
STATE ONLY,10.0,158.0,3.0,FIRST CALL,50-59,,FEMALE,BUSH,MCCOLLUM,BEFORE,DISAPPR,UNFAVORABLE,BUSH,MORE,NO,SUBURBS,WORLDAFFAIRS,HONEST,DOLE,PROGRWTH,NEITHERDID,SAME,DIS/UNFAV,NO,REPUBLCN,SUBURBS,HSGRAD,OTHERCHRIST,MORETHAN1AWK,30-50K,YES,YES,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRAL,45-59,50-59,REPUBLICAN,50-64,,PROT/CHRIST,BOTH,OMITS,ONLYGORE,PERSONALQUAL,,,1.831
STATE ONLY,10.0,158.0,4.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,NELSON,LAST.MONTH,OMITS,OMITS,OMITS,MORE,NO,SUBURBS,MEDICARE/RX,CARES,OMITS,PROGRWTH,BOTHDID,OMITS,,,,SUBURBS,,,OMITS,,,,,18-64,OMITS,STATE,NOTCOMPLETE,CENTRAL,45-59,50-59,,50-64,WHITE,,OMITS,FAVORABLE,OMITS,OMITS,,,1.728
STATE ONLY,10.0,158.0,5.0,FIRST CALL,40-44,WHITE,MALE,BUSH,MCCOLLUM,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,NO,SUBURBS,TAXES,HONEST,CLINTON,PROGRWTH,GOREDID,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,COLGRAD,PROTESTANT,AFEWAMONTH,,NO,NO,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRAL,30-44,40-49,REPUBLICAN,40-49,WHITE,PROT/CHRIST,BOTH,FAVORABLE,ONLYGORE,ISSUES,,,1.7890000000000001
STATE ONLY,10.0,158.0,6.0,FIRST CALL,25-29,HISP,MALE,GORE,NELSON,BEFORE,APPROVE,UNFAVORABLE,GORE,MORE,OTHERHISP,SUBURBS,TAXES,CARES,CLINTON,PROENVIR,BUSHDID,BETTER,APP/UNFAV,YES,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,30-50K,YES,YES,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRAL,18-29,25-29,DEMOCRAT,25-29,HISP,PROT/CHRIST,ONLYGORE,FAVORABLE,ONLYBUSH,ISSUES,,,1.5190000000000001
STATE ONLY,10.0,158.0,7.0,FIRST CALL,30-39,WHITE,MALE,GORE,NELSON,BEFORE,APPROVE,FAVORABLE,GORE,MORE,NO,SUBURBS,SOCIALSECUR,EXPERIENCE,CLINTON,PROENVIR,BUSHDID,BETTER,APP/FAV,YES,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,75-100K,NO,NO,LIBERAL,18-64,OMITS,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,WHITE,PROT/CHRIST,ONLYGORE,UNFAVORABLE,ONLYBUSH,ISSUES,,,1.688
STATE ONLY,10.0,158.0,8.0,FIRST CALL,30-39,WHITE,MALE,NADER,MCCOLLUM,LAST.3DAYS,APPROVE,UNFAVORABLE,BUSH,LESS,NO,SUBURBS,EDUCATION,HONEST,DOLE,PROENVIR,GOREDID,BETTER,APP/UNFAV,YES,REPUBLCN,SUBURBS,COLGRAD,CATHOLIC,ONCEAWEEK,50-75K,YES,YES,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRAL,30-44,30-39,REPUBLICAN,30-39,WHITE,CATHOLIC,NEITHER,FAVORABLE,BOTH,ISSUES,,,2.039
STATE ONLY,10.0,158.0,9.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,NELSON,BEFORE,APPROVE,UNFAVORABLE,GORE,MORE,NO,SUBURBS,EDUCATION,CARES,CLINTON,PROENVIR,NEITHERDID,SAME,APP/UNFAV,NO,DEMOCRAT,SUBURBS,POSTGRAD,CATHOLIC,ONCEAWEEK,50-75K,NO,NO,LIBERAL,65+,REDUCNATDEBT,STATE,COMPLETE,CENTRAL,60+,60+,DEMOCRAT,65+,WHITE,CATHOLIC,ONLYGORE,UNFAVORABLE,BOTH,ISSUES,,,2.247
STATE ONLY,10.0,158.0,10.0,FIRST CALL,30-39,WHITE,MALE,BUSH,MCCOLLUM,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,NO,SUBURBS,ECON/JOBS,STRONGLEADER,DOLE,PROGRWTH,GOREDID,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,POSTGRAD,PROTESTANT,ONCEAWEEK,30-50K,YES,NO,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,CENTRAL,30-44,30-39,REPUBLICAN,30-39,WHITE,PROT/CHRIST,BOTH,FAVORABLE,ONLYGORE,ISSUES,,,1.7890000000000001
STATE ONLY,10.0,158.0,11.0,FIRST CALL,40-44,WHITE,MALE,BUSH,NELSON,BEFORE,APPROVE,FAVORABLE,BUSH,LESS,NO,SUBURBS,EDUCATION,GOODJUDGMENT,CLINTON,PROGRWTH,GOREDID,SAME,APP/FAV,YES,DEMOCRAT,SUBURBS,POSTGRAD,CATHOLIC,ONCEAWEEK,30-50K,YES,YES,LIBERAL,18-64,OTHRPROGRAMS,STATE,COMPLETE,CENTRAL,30-44,40-49,DEMOCRAT,40-49,WHITE,CATHOLIC,ONLYBUSH,FAVORABLE,ONLYGORE,PERSONALQUAL,,,1.7810000000000001
STATE ONLY,10.0,158.0,12.0,FIRST CALL,30-39,HISP,MALE,OTHER,MCCOLLUM,LAST.3DAYS,APPROVE,FAVORABLE,WOULDNOTVOTE,LESS,OTHERHISP,SUBURBS,TAXES,COMPLEXISSUE,CLINTON,PROGRWTH,BOTHDID,SAME,APP/FAV,YES,INDEPEND,SUBURBS,COLGRAD,ELSE,AFEWAYEAR,50-75K,NO,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,CENTRAL,30-44,30-39,IND/OTHER,30-39,HISP,OTHER,NEITHER,FAVORABLE,BOTH,ISSUES,,,1.618
STATE ONLY,10.0,158.0,13.0,FIRST CALL,50-59,WHITE,MALE,BUSH,MCCOLLUM,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,NO,SUBURBS,SOCIALSECUR,HONEST,DOLE,PROGRWTH,GOREDID,SAME,DIS/UNFAV,NO,REPUBLCN,SUBURBS,COLGRAD,PROTESTANT,ONCEAWEEK,30-50K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,CENTRAL,45-59,50-59,REPUBLICAN,50-64,WHITE,PROT/CHRIST,ONLYBUSH,FAVORABLE,ONLYGORE,PERSONALQUAL,,,1.7890000000000001
STATE ONLY,10.0,158.0,14.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,NELSON,BEFORE,DISAPPR,UNFAVORABLE,GORE,MORE,NO,SUBURBS,ECON/JOBS,COMPLEXISSUE,CLINTON,PROGRWTH,OMITS,BETTER,DIS/UNFAV,YES,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,CATHOLIC,NEVER,50-75K,YES,YES,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,WHITE,CATHOLIC,ONLYGORE,FAVORABLE,ONLYGORE,ISSUES,,,1.728
STATE ONLY,10.0,158.0,15.0,SECOND CALL,18-24,WHITE,MALE,OTHER,NELSON,LASTWEEK,APPROVE,FAVORABLE,GORE,LESS,NO,SUBURBS,ECON/JOBS,HONEST,CLINTON,PROENVIR,BOTHDID,BETTER,APP/FAV,YES,ELSE,SUBURBS,HSGRAD,NONE,NEVER,30-50K,NO,NO,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRAL,18-29,18-24,IND/OTHER,18-24,WHITE,NONE,ONLYGORE,UNFAVORABLE,BOTH,ISSUES,,,1.676
STATE ONLY,10.0,158.0,16.0,SECOND CALL,40-44,WHITE,MALE,OTHER,LOGAN,BEFORE,DISAPPR,UNFAVORABLE,WOULDNOTVOTE,LESS,NO,SUBURBS,TAXES,COMPLEXISSUE,DOLE,OMITS,GOREDID,SAME,DIS/UNFAV,YES,ELSE,SUBURBS,SOMCOL/ASSOC,NONE,NEVER,30-50K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRAL,30-44,40-49,IND/OTHER,40-49,WHITE,NONE,ONLYBUSH,FAVORABLE,ONLYGORE,ISSUES,,,1.458
STATE ONLY,10.0,158.0,17.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,MCCOLLUM,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,NO,SUBURBS,EDUCATION,HONEST,CLINTON,PROENVIR,GOREDID,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,SOMCOL/ASSOC,PROTESTANT,AFEWAMONTH,30-50K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRAL,18-29,25-29,REPUBLICAN,25-29,WHITE,PROT/CHRIST,ONLYBUSH,FAVORABLE,ONLYGORE,PERSONALQUAL,,,1.7710000000000001
STATE ONLY,10.0,158.0,18.0,SECOND CALL,50-59,WHITE,MALE,GORE,NELSON,LASTWEEK,APPROVE,FAVORABLE,GORE,LESS,NO,SUBURBS,WORLDAFFAIRS,GOODJUDGMENT,PEROT,PROENVIR,BUSHDID,WORSE,APP/FAV,YES,REPUBLCN,SUBURBS,HSGRAD,PROTESTANT,AFEWAYEAR,50-75K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRAL,45-59,50-59,REPUBLICAN,50-64,WHITE,PROT/CHRIST,NEITHER,UNFAVORABLE,BOTH,PERSONALQUAL,,,1.688
STATE ONLY,10.0,158.0,19.0,SECOND CALL,65-74,WHITE,MALE,GORE,NELSON,BEFORE,APPROVE,FAVORABLE,GORE,OMITS,NO,SUBURBS,MEDICARE/RX,CARES,CLINTON,PROENVIR,BOTHDID,BETTER,APP/FAV,NO,INDEPEND,SUBURBS,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,15-30K,YES,NO,MODERATE,65+,SOCIALSECURI,STATE,COMPLETE,CENTRAL,60+,60+,IND/OTHER,65+,WHITE,PROT/CHRIST,ONLYGORE,UNFAVORABLE,BOTH,ISSUES,,,2.195
STATE ONLY,10.0,158.0,20.0,SECOND CALL,30-39,HISP,MALE,BUSH,NELSON,LAST.MONTH,APPROVE,UNFAVORABLE,BUSH,LESS,CUBAN,SUBURBS,WORLDAFFAIRS,GOODJUDGMENT,NOVOTE,PROENVIR,BOTHDID,BETTER,APP/UNFAV,YES,REPUBLCN,SUBURBS,NOHS,NONE,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,CENTRAL,30-44,30-39,REPUBLICAN,30-39,WHITE,NONE,BOTH,FAVORABLE,BOTH,ISSUES,,,1.6560000000000001
STATE ONLY,10.0,158.0,21.0,SECOND CALL,30-39,WHITE,MALE,GORE,NELSON,BEFORE,APPROVE,UNFAVORABLE,GORE,MORE,NO,SUBURBS,OMITS,COMPLEXISSUE,CLINTON,PROENVIR,NEITHERDID,BETTER,APP/UNFAV,YES,REPUBLCN,SUBURBS,POSTGRAD,CATHOLIC,AFEWAMONTH,30-50K,YES,YES,MODERATE,18-64,OTHRPROGRAMS,STATE,COMPLETE,CENTRAL,30-44,30-39,REPUBLICAN,30-39,WHITE,CATHOLIC,ONLYGORE,UNFAVORABLE,BOTH,ISSUES,,,1.688
STATE ONLY,10.0,158.0,22.0,SECOND CALL,75+,WHITE,FEMALE,BUSH,,BEFORE,DISAPPR,OMITS,OMITS,LESS,NO,SUBURBS,OMITS,OMITS,OMITS,OMITS,OMITS,BETTER,OMITS,NO,REPUBLCN,SUBURBS,SOMCOL/ASSOC,,OMITS,,YES,NO,,65+,OMITS,STATE,COMPLETE,CENTRAL,60+,60+,REPUBLICAN,65+,WHITE,,ONLYBUSH,FAVORABLE,ONLYGORE,OMITS,,,2.3890000000000002
STATE ONLY,10.0,158.0,23.0,SECOND CALL,65-74,WHITE,FEMALE,BUSH,MCCOLLUM,BEFORE,APPROVE,UNFAVORABLE,BUSH,OMITS,NO,SUBURBS,OMITS,HONEST,DOLE,PROENVIR,GOREDID,WORSE,APP/UNFAV,NO,REPUBLCN,SUBURBS,SOMCOL/ASSOC,ELSE,AFEWAMONTH,15-30K,YES,NO,MODERATE,65+,SOCIALSECURI,STATE,COMPLETE,CENTRAL,60+,60+,REPUBLICAN,65+,WHITE,OTHER,BOTH,FAVORABLE,BOTH,PERSONALQUAL,,,2.3810000000000002
STATE ONLY,10.0,158.0,24.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,MCCOLLUM,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,NO,SUBURBS,EDUCATION,GOODJUDGMENT,DOLE,PROGRWTH,GOREDID,WORSE,DIS/UNFAV,NO,REPUBLCN,SUBURBS,HSGRAD,CATHOLIC,ONCEAWEEK,30-50K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRAL,30-44,30-39,REPUBLICAN,30-39,WHITE,CATHOLIC,BOTH,FAVORABLE,ONLYGORE,PERSONALQUAL,,,1.831
STATE ONLY,10.0,158.0,25.0,SECOND CALL,65-74,WHITE,MALE,GORE,NELSON,LAST.MONTH,APPROVE,FAVORABLE,GORE,MORE,NO,SUBURBS,SOCIALSECUR,EXPERIENCE,CLINTON,PROENVIR,BOTHDID,BETTER,APP/FAV,NO,DEMOCRAT,SUBURBS,POSTGRAD,CATHOLIC,ONCEAWEEK,30-50K,NO,NO,MODERATE,65+,REDUCNATDEBT,STATE,COMPLETE,CENTRAL,60+,60+,DEMOCRAT,65+,WHITE,CATHOLIC,ONLYGORE,FAVORABLE,BOTH,PERSONALQUAL,,,2.195
STATE ONLY,10.0,158.0,26.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,NELSON,BEFORE,APPROVE,FAVORABLE,GORE,MORE,NO,SUBURBS,MEDICARE/RX,CARES,CLINTON,PROENVIR,BUSHDID,SAME,APP/FAV,NO,DEMOCRAT,SUBURBS,COLGRAD,PROTESTANT,ONCEAWEEK,30-50K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRAL,30-44,30-39,DEMOCRAT,30-39,WHITE,PROT/CHRIST,BOTH,UNFAVORABLE,BOTH,PERSONALQUAL,,,1.728
STATE ONLY,10.0,158.0,27.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,NELSON,BEFORE,DISAPPR,UNFAVORABLE,GORE,OMITS,NO,SUBURBS,WORLDAFFAIRS,EXPERIENCE,OMITS,PROGRWTH,OMITS,SAME,DIS/UNFAV,YES,DEMOCRAT,SUBURBS,HSGRAD,PROTESTANT,AFEWAMONTH,30-50K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRAL,45-59,50-59,DEMOCRAT,50-64,WHITE,PROT/CHRIST,ONLYGORE,UNFAVORABLE,ONLYBUSH,PERSONALQUAL,,,1.728
STATE ONLY,10.0,158.0,28.0,SECOND CALL,25-29,WHITE,MALE,BUSH,NELSON,BEFORE,APPROVE,UNFAVORABLE,BUSH,OMITS,NO,SUBURBS,OMITS,STRONGLEADER,CLINTON,OMITS,OMITS,SAME,APP/UNFAV,NO,,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,,NO,NO,,18-64,REDUCNATDEBT,STATE,COMPLETE,CENTRAL,18-29,25-29,,25-29,WHITE,CATHOLIC,BOTH,FAVORABLE,OMITS,OMITS,,,1.723
STATE ONLY,10.0,158.0,29.0,SECOND CALL,65-74,WHITE,MALE,BUSH,NELSON,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,NO,SUBURBS,TAXES,GOODJUDGMENT,DOLE,PROGRWTH,GOREDID,WORSE,DIS/UNFAV,NO,REPUBLCN,SUBURBS,COLGRAD,PROTESTANT,AFEWAYEAR,15-30K,NO,NO,CONSERV,65+,CUTFEDINCTAX,STATE,COMPLETE,CENTRAL,60+,60+,REPUBLICAN,65+,WHITE,PROT/CHRIST,ONLYBUSH,FAVORABLE,ONLYGORE,ISSUES,,,2.315
STATE ONLY,10.0,158.0,30.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,NELSON,BEFORE,APPROVE,FAVORABLE,GORE,MORE,NO,SUBURBS,ECON/JOBS,COMPLEXISSUE,NOVOTE,PROENVIR,BUSHDID,BETTER,APP/FAV,YES,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,OTHERCHRIST,NEVER,30-50K,YES,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,CENTRAL,30-44,40-49,DEMOCRAT,40-49,WHITE,PROT/CHRIST,ONLYGORE,UNFAVORABLE,BOTH,PERSONALQUAL,,,1.728
STATE ONLY,10.0,158.0,31.0,SECOND CALL,45-49,WHITE,MALE,GORE,MCCOLLUM,BEFORE,DISAPPR,UNFAVORABLE,GORE,LESS,NO,SUBURBS,EDUCATION,EXPERIENCE,PEROT,PROENVIR,BOTHDID,WORSE,DIS/UNFAV,YES,INDEPEND,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,30-50K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRAL,45-59,40-49,IND/OTHER,40-49,WHITE,CATHOLIC,ONLYGORE,FAVORABLE,BOTH,PERSONALQUAL,,,1.695
STATE ONLY,10.0,158.0,32.0,THIRD CALL,30-39,HISP,,BUSH,MCCOLLUM,BEFORE,APPROVE,FAVORABLE,OMITS,LESS,OTHERHISP,SUBURBS,EDUCATION,GOODJUDGMENT,OMITS,PROGRWTH,GOREDID,BETTER,APP/FAV,YES,,SUBURBS,NOHS,CATHOLIC,OMITS,,YES,YES,CONSERV,18-64,OMITS,STATE,COMPLETE,CENTRAL,30-44,30-39,,30-39,HISP,CATHOLIC,ONLYBUSH,FAVORABLE,ONLYBUSH,OMITS,,,1.663
STATE ONLY,10.0,158.0,33.0,THIRD CALL,30-39,WHITE,MALE,BUSH,MCCOLLUM,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,NO,SUBURBS,TAXES,GOODJUDGMENT,DOLE,PROGRWTH,GOREDID,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,COLGRAD,OTHERCHRIST,AFEWAYEAR,50-75K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRAL,30-44,30-39,REPUBLICAN,30-39,WHITE,PROT/CHRIST,ONLYBUSH,FAVORABLE,ONLYGORE,ISSUES,,,1.7890000000000001
STATE ONLY,10.0,158.0,34.0,THIRD CALL,40-44,WHITE,MALE,BUSH,MCCOLLUM,LAST.3DAYS,APPROVE,FAVORABLE,BUSH,MORE,NO,SUBURBS,EDUCATION,STRONGLEADER,CLINTON,PROENVIR,BUSHDID,WORSE,APP/FAV,YES,ELSE,SUBURBS,SOMCOL/ASSOC,CATHOLIC,AFEWAMONTH,30-50K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRAL,30-44,40-49,IND/OTHER,40-49,WHITE,CATHOLIC,ONLYBUSH,FAVORABLE,ONLYBUSH,PERSONALQUAL,,,1.7890000000000001
STATE ONLY,10.0,158.0,35.0,THIRD CALL,25-29,WHITE,MALE,GORE,,OMITS,APPROVE,OMITS,GORE,LESS,NO,SUBURBS,HEALTHCARE,LIKEABLE,NOVOTE,PROGRWTH,NEITHERDID,SAME,OMITS,NO,INDEPEND,SUBURBS,HSGRAD,CATHOLIC,NEVER,50-75K,NO,NO,,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRAL,18-29,25-29,IND/OTHER,25-29,WHITE,CATHOLIC,ONLYGORE,OMITS,ONLYBUSH,PERSONALQUAL,,,1.6440000000000001
STATE ONLY,10.0,158.0,36.0,THIRD CALL,50-59,WHITE,MALE,GORE,NELSON,BEFORE,APPROVE,FAVORABLE,GORE,MORE,NO,SUBURBS,ECON/JOBS,EXPERIENCE,CLINTON,PROGRWTH,BOTHDID,BETTER,APP/FAV,YES,DEMOCRAT,SUBURBS,HSGRAD,PROTESTANT,AFEWAYEAR,30-50K,YES,NO,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRAL,45-59,50-59,DEMOCRAT,50-64,WHITE,PROT/CHRIST,ONLYGORE,UNFAVORABLE,NEITHER,PERSONALQUAL,,,1.688
STATE ONLY,10.0,158.0,37.0,THIRD CALL,30-39,WHITE,MALE,GORE,NELSON,BEFORE,APPROVE,FAVORABLE,GORE,MORE,NO,SUBURBS,WORLDAFFAIRS,COMPLEXISSUE,NOVOTE,PROENVIR,NEITHERDID,BETTER,APP/FAV,YES,INDEPEND,SUBURBS,SOMCOL/ASSOC,ELSE,AFEWAYEAR,OVER100K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRAL,30-44,30-39,IND/OTHER,30-39,WHITE,OTHER,ONLYGORE,FAVORABLE,BOTH,ISSUES,,,1.688
STATE ONLY,10.0,158.0,38.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,NELSON,LAST.MONTH,OMITS,OMITS,OMITS,MORE,NO,SUBURBS,MEDICARE/RX,EXPERIENCE,OMITS,PROENVIR,BOTHDID,OMITS,,,,SUBURBS,,,OMITS,,,,,18-64,OMITS,STATE,NOTCOMPLETE,CENTRAL,30-44,30-39,,30-39,BLACK,,OMITS,UNFAVORABLE,OMITS,OMITS,,,1.607
STATE ONLY,10.0,158.0,39.0,THIRD CALL,40-44,OTHER,MALE,BUSH,MCCOLLUM,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,NO,SUBURBS,ECON/JOBS,OMITS,DOLE,PROGRWTH,BOTHDID,WORSE,DIS/UNFAV,YES,ELSE,SUBURBS,SOMCOL/ASSOC,ELSE,NEVER,50-75K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRAL,30-44,40-49,IND/OTHER,40-49,OTHER,OTHER,NEITHER,UNFAVORABLE,BOTH,PERSONALQUAL,,,1.7890000000000001
STATE ONLY,10.0,158.0,40.0,THIRD CALL,50-59,WHITE,MALE,GORE,MCCOLLUM,BEFORE,APPROVE,FAVORABLE,GORE,MORE,NO,SUBURBS,WORLDAFFAIRS,EXPERIENCE,CLINTON,PROGRWTH,NEITHERDID,BETTER,APP/FAV,YES,DEMOCRAT,SUBURBS,COLGRAD,PROTESTANT,AFEWAYEAR,50-75K,YES,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,CENTRAL,45-59,50-59,DEMOCRAT,50-64,WHITE,PROT/CHRIST,ONLYGORE,UNFAVORABLE,ONLYBUSH,PERSONALQUAL,,,1.695
STATE ONLY,10.0,158.0,41.0,THIRD CALL,40-44,WHITE,MALE,BUSH,MCCOLLUM,LAST.3DAYS,DISAPPR,UNFAVORABLE,BUSH,LESS,NO,SUBURBS,TAXES,GOODJUDGMENT,NOVOTE,PROGRWTH,NEITHERDID,SAME,DIS/UNFAV,YES,REPUBLCN,SUBURBS,COLGRAD,PROTESTANT,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRAL,30-44,40-49,REPUBLICAN,40-49,WHITE,PROT/CHRIST,BOTH,FAVORABLE,BOTH,PERSONALQUAL,,,1.7890000000000001
STATE ONLY,10.0,158.0,42.0,THIRD CALL,45-49,WHITE,MALE,BUSH,MCCOLLUM,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,NO,SUBURBS,MEDICARE/RX,GOODJUDGMENT,DOLE,PROENVIR,GOREDID,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,NOHS,OTHERCHRIST,AFEWAYEAR,15-30K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRAL,45-59,40-49,REPUBLICAN,40-49,WHITE,PROT/CHRIST,ONLYBUSH,FAVORABLE,ONLYGORE,PERSONALQUAL,,,1.7890000000000001
STATE ONLY,10.0,158.0,43.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,NELSON,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,NO,SUBURBS,OMITS,GOODJUDGMENT,NOVOTE,PROENVIR,GOREDID,WORSE,DIS/UNFAV,YES,DEMOCRAT,SUBURBS,SOMCOL/ASSOC,CATHOLIC,ONCEAWEEK,15-30K,NO,NO,MODERATE,18-64,OMITS,STATE,COMPLETE,CENTRAL,45-59,50-59,DEMOCRAT,50-64,WHITE,CATHOLIC,ONLYBUSH,FAVORABLE,ONLYGORE,PERSONALQUAL,,,1.823
STATE ONLY,10.0,158.0,44.0,THIRD CALL,30-39,WHITE,MALE,BUSH,MCCOLLUM,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,NO,SUBURBS,TAXES,CARES,NOVOTE,PROGRWTH,GOREDID,BETTER,DIS/UNFAV,YES,REPUBLCN,SUBURBS,NOHS,OTHERCHRIST,AFEWAMONTH,30-50K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRAL,30-44,30-39,REPUBLICAN,30-39,WHITE,PROT/CHRIST,ONLYBUSH,FAVORABLE,ONLYGORE,ISSUES,,,1.7890000000000001
STATE ONLY,10.0,158.0,45.0,THIRD CALL,45-49,WHITE,MALE,BUSH,NELSON,BEFORE,APPROVE,FAVORABLE,BUSH,LESS,NO,SUBURBS,ECON/JOBS,CARES,NOVOTE,PROENVIR,BOTHDID,BETTER,APP/FAV,YES,INDEPEND,SUBURBS,HSGRAD,OTHERCHRIST,AFEWAYEAR,15-30K,NO,NO,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRAL,45-59,40-49,IND/OTHER,40-49,WHITE,PROT/CHRIST,BOTH,FAVORABLE,BOTH,ISSUES,,,1.7810000000000001
STATE ONLY,10.0,158.0,46.0,THIRD CALL,30-39,WHITE,MALE,BUSH,MCCOLLUM,BEFORE,DISAPPR,UNFAVORABLE,BUSH,LESS,NO,SUBURBS,EDUCATION,HONEST,DOLE,PROENVIR,GOREDID,SAME,DIS/UNFAV,YES,REPUBLCN,SUBURBS,SOMCOL/ASSOC,PROTESTANT,NEVER,50-75K,YES,YES,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,CENTRAL,30-44,30-39,REPUBLICAN,30-39,WHITE,PROT/CHRIST,NEITHER,FAVORABLE,ONLYGORE,PERSONALQUAL,,,1.7890000000000001
