VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,GOVTDO,ISSUE,QUAL,RELRIGHT,X6VOTE,FINSIT,JOBPERS,GORETN,PARTYID,EDUC,RELIGION,INCOME,PHIL3,OVER65,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,VNS1,VNS2,WEIGHT
STATE ONLY,43.0,104.0,6.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,OMITS,HONEST,YES,DOLE,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,HSGRAD,PROTESTANT,15-30K,CONSERV,65+,STATE,COMPLETE,SHELBYCOUNTY,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.482
STATE ONLY,43.0,104.0,7.0,FIRST CALL,50-59,BLACK,MALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,WORLDAFFAIRS,COMPLEXISSUE,YES,CLINTON,BETTER,APP/FAV,VERYIMP,DEMOCRAT,HSGRAD,OTHERCHRIST,15-30K,CONSERV,18-64,STATE,COMPLETE,SHELBYCOUNTY,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.651
STATE ONLY,43.0,104.0,8.0,FIRST CALL,40-44,,FEMALE,GORE,FRIST,OMITS,OMITS,OMITS,OMITS,MEDICARE/RX,OMITS,OMITS,OMITS,OMITS,,OMITS,,,,,,18-64,STATE,NOTCOMPLETE,SHELBYCOUNTY,30-44,40-49,,40-49,,,,0.7020000000000001
STATE ONLY,43.0,104.0,9.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,EDUCATION,EXPERIENCE,YES,CLINTON,BETTER,APP/FAV,NOTTOOIMP,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,COMPLETE,SHELBYCOUNTY,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.5670000000000001
STATE ONLY,43.0,104.0,10.0,FIRST CALL,30-39,WHITE,MALE,GORE,FRIST,APPROVE,FAVORABLE,GORE,LESS,TAXES,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,SOMEWHAT,INDEPEND,COLGRAD,ELSE,75-100K,LIBERAL,18-64,STATE,COMPLETE,SHELBYCOUNTY,30-44,30-39,IND/OTHER,30-39,OTHER,,,0.806
STATE ONLY,43.0,104.0,11.0,FIRST CALL,30-39,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,MORE,TAXES,CARES,NO,DOLE,BETTER,DIS/UNFAV,NOTTOOIMP,REPUBLCN,COLGRAD,ELSE,75-100K,CONSERV,18-64,STATE,COMPLETE,SHELBYCOUNTY,30-44,30-39,REPUBLICAN,30-39,OTHER,,,0.758
STATE ONLY,43.0,104.0,12.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,FRIST,APPROVE,UNFAVORABLE,BUSH,LESS,OMITS,HONEST,NO,DOLE,BETTER,APP/UNFAV,NOTTOOIMP,REPUBLCN,COLGRAD,CATHOLIC,OVER100K,MODERATE,18-64,STATE,COMPLETE,SHELBYCOUNTY,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,0.758
STATE ONLY,43.0,104.0,13.0,FIRST CALL,65-74,BLACK,MALE,GORE,,OMITS,OMITS,OMITS,MORE,OMITS,OMITS,NO,OMITS,OMITS,,VERYIMP,,,,,,65+,STATE,NOTCOMPLETE,SHELBYCOUNTY,60+,60+,,65+,,,,1.3840000000000001
STATE ONLY,43.0,104.0,14.0,FIRST CALL,50-59,BLACK,MALE,GORE,,APPROVE,FAVORABLE,GORE,MORE,ECON/JOBS,STRONGLEADER,NO,CLINTON,BETTER,APP/FAV,NOTATALL,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,SHELBYCOUNTY,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,,,0.709
STATE ONLY,43.0,104.0,15.0,FIRST CALL,65-74,WHITE,FEMALE,BUSH,,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,HONEST,OMITS,DOLE,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,HSGRAD,OTHERCHRIST,LESS15K,CONSERV,65+,STATE,COMPLETE,SHELBYCOUNTY,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.463
STATE ONLY,43.0,104.0,16.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,HONEST,NO,DOLE,BETTER,DIS/UNFAV,NOTATALL,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,CONSERV,18-64,STATE,COMPLETE,SHELBYCOUNTY,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.758
STATE ONLY,43.0,104.0,17.0,SECOND CALL,25-29,BLACK,FEMALE,GORE,,APPROVE,FAVORABLE,GORE,LESS,SOCIALSECUR,OMITS,NO,CLINTON,BETTER,APP/FAV,NOTATALL,DEMOCRAT,COLGRAD,OTHERCHRIST,50-75K,LIBERAL,18-64,STATE,COMPLETE,SHELBYCOUNTY,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,0.645
STATE ONLY,43.0,104.0,18.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,GOODJUDGMENT,NO,DOLE,BETTER,DIS/UNFAV,NOTTOOIMP,REPUBLCN,SOMCOL/ASSOC,NONE,30-50K,CONSERV,18-64,STATE,COMPLETE,SHELBYCOUNTY,18-29,18-24,REPUBLICAN,18-24,NONE,,,0.793
STATE ONLY,43.0,104.0,19.0,SECOND CALL,60-64,BLACK,MALE,GORE,CLARK,APPROVE,OMITS,GORE,LESS,MEDICARE/RX,CARES,NO,CLINTON,BETTER,OMITS,NOTATALL,DEMOCRAT,NOHS,OTHERCHRIST,50-75K,MODERATE,18-64,STATE,COMPLETE,SHELBYCOUNTY,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,,,1.272
STATE ONLY,43.0,104.0,20.0,SECOND CALL,40-44,BLACK,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,LESS,MEDICARE/RX,HONEST,NO,CLINTON,BETTER,APP/FAV,VERYIMP,DEMOCRAT,COLGRAD,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,SHELBYCOUNTY,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.5670000000000001
STATE ONLY,43.0,104.0,21.0,SECOND CALL,30-39,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,OMITS,LESS,ECON/JOBS,LIKEABLE,NO,DOLE,BETTER,DIS/UNFAV,SOMEWHAT,REPUBLCN,,PROTESTANT,50-75K,,18-64,STATE,COMPLETE,SHELBYCOUNTY,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.758
STATE ONLY,43.0,104.0,22.0,SECOND CALL,50-59,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,HONEST,NO,DOLE,BETTER,DIS/UNFAV,NOTATALL,INDEPEND,COLGRAD,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,SHELBYCOUNTY,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.871
STATE ONLY,43.0,104.0,23.0,SECOND CALL,18-24,BLACK,MALE,GORE,,APPROVE,FAVORABLE,GORE,LESS,ECON/JOBS,OMITS,NO,CLINTON,SAME,APP/FAV,NOTATALL,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,15-30K,LIBERAL,18-64,STATE,COMPLETE,SHELBYCOUNTY,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.741
STATE ONLY,43.0,104.0,24.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,EDUCATION,HONEST,OMITS,DOLE,BETTER,DIS/UNFAV,NOTATALL,REPUBLCN,POSTGRAD,PROTESTANT,50-75K,,18-64,STATE,COMPLETE,SHELBYCOUNTY,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.758
STATE ONLY,43.0,104.0,25.0,SECOND CALL,50-59,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,HONEST,NO,NOVOTE,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,COLGRAD,PROTESTANT,OVER100K,MODERATE,18-64,STATE,COMPLETE,SHELBYCOUNTY,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.871
STATE ONLY,43.0,104.0,26.0,SECOND CALL,,BLACK,FEMALE,BUSH,,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,,OMITS,,,,,,,STATE,NOTCOMPLETE,SHELBYCOUNTY,,,,,,,,0.668
STATE ONLY,43.0,104.0,27.0,SECOND CALL,,BLACK,,GORE,,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,OMITS,,OMITS,,,,,,,STATE,NOTCOMPLETE,SHELBYCOUNTY,,,,,,,,0.709
STATE ONLY,43.0,104.0,28.0,SECOND CALL,18-24,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,CARES,NO,NOVOTE,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,OVER100K,CONSERV,18-64,STATE,COMPLETE,SHELBYCOUNTY,18-29,18-24,REPUBLICAN,18-24,CATHOLIC,,,0.91
STATE ONLY,43.0,104.0,29.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,LESS,HEALTHCARE,CARES,NO,CLINTON,SAME,APP/FAV,SOMEWHAT,DEMOCRAT,SOMCOL/ASSOC,OTHERCHRIST,LESS15K,LIBERAL,18-64,STATE,COMPLETE,SHELBYCOUNTY,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.5670000000000001
STATE ONLY,43.0,104.0,30.0,THIRD CALL,50-59,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,MEDICARE/RX,HONEST,NO,DOLE,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,OVER100K,CONSERV,18-64,STATE,COMPLETE,SHELBYCOUNTY,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.758
STATE ONLY,43.0,104.0,31.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,MORE,SOCIALSECUR,STRONGLEADER,NO,DOLE,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,SHELBYCOUNTY,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.758
STATE ONLY,43.0,104.0,32.0,THIRD CALL,50-59,WHITE,MALE,BUSH,FRIST,APPROVE,UNFAVORABLE,BUSH,LESS,MEDICARE/RX,CARES,YES,NOVOTE,BETTER,APP/UNFAV,NOTATALL,REPUBLCN,HSGRAD,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,SHELBYCOUNTY,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.871
STATE ONLY,43.0,104.0,33.0,THIRD CALL,40-44,WHITE,MALE,BUSH,FRIST,OMITS,OMITS,OMITS,LESS,ECON/JOBS,HONEST,NO,OMITS,OMITS,,NOTATALL,,,,,,18-64,STATE,NOTCOMPLETE,SHELBYCOUNTY,30-44,40-49,,40-49,,,,0.871
STATE ONLY,43.0,104.0,34.0,THIRD CALL,50-59,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,OMITS,LESS,OMITS,HONEST,NO,PEROT,BETTER,DIS/UNFAV,NOTATALL,REPUBLCN,,CATHOLIC,,,18-64,STATE,COMPLETE,SHELBYCOUNTY,45-59,50-59,REPUBLICAN,50-64,CATHOLIC,,,0.871
STATE ONLY,43.0,104.0,35.0,THIRD CALL,40-44,OTHER,FEMALE,GORE,FRIST,APPROVE,FAVORABLE,GORE,LESS,OMITS,STRONGLEADER,NO,CLINTON,BETTER,APP/FAV,NOTATALL,DEMOCRAT,COLGRAD,PROTESTANT,75-100K,LIBERAL,18-64,STATE,COMPLETE,SHELBYCOUNTY,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,,,0.7020000000000001
STATE ONLY,43.0,104.0,36.0,THIRD CALL,30-39,WHITE,MALE,BUSH,FRIST,DISAPPR,FAVORABLE,BUSH,LESS,WORLDAFFAIRS,STRONGLEADER,YES,DOLE,SAME,DIS/FAV,NOTATALL,REPUBLCN,SOMCOL/ASSOC,OTHERCHRIST,30-50K,MODERATE,18-64,STATE,COMPLETE,SHELBYCOUNTY,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.871
STATE ONLY,43.0,104.0,37.0,THIRD CALL,40-44,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,WORLDAFFAIRS,HONEST,YES,DOLE,BETTER,DIS/UNFAV,NOTATALL,REPUBLCN,POSTGRAD,PROTESTANT,OVER100K,CONSERV,18-64,STATE,COMPLETE,SHELBYCOUNTY,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.871
STATE ONLY,43.0,104.0,38.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,SOCIALSECUR,GOODJUDGMENT,NO,CLINTON,SAME,APP/FAV,NOTTOOIMP,DEMOCRAT,COLGRAD,,50-75K,LIBERAL,18-64,STATE,COMPLETE,SHELBYCOUNTY,45-59,40-49,DEMOCRAT,40-49,,,,0.636
STATE ONLY,43.0,104.0,39.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,TAXES,STRONGLEADER,YES,CLINTON,BETTER,APP/FAV,NOTTOOIMP,DEMOCRAT,COLGRAD,OTHERCHRIST,OVER100K,CONSERV,18-64,STATE,COMPLETE,SHELBYCOUNTY,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.5670000000000001
STATE ONLY,43.0,104.0,40.0,THIRD CALL,40-44,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,SOCIALSECUR,STRONGLEADER,YES,DOLE,SAME,DIS/UNFAV,VERYIMP,REPUBLCN,SOMCOL/ASSOC,CATHOLIC,30-50K,LIBERAL,18-64,STATE,COMPLETE,SHELBYCOUNTY,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,,,0.758
STATE ONLY,43.0,104.0,41.0,THIRD CALL,65-74,WHITE,FEMALE,BUSH,FRIST,APPROVE,FAVORABLE,BUSH,LESS,SOCIALSECUR,STRONGLEADER,NO,DOLE,BETTER,APP/FAV,NOTATALL,REPUBLCN,COLGRAD,OTHERCHRIST,OVER100K,CONSERV,65+,STATE,COMPLETE,SHELBYCOUNTY,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,1.482
STATE ONLY,43.0,104.0,42.0,THIRD CALL,65-74,WHITE,MALE,BUSH,FRIST,APPROVE,UNFAVORABLE,BUSH,MORE,HEALTHCARE,CARES,NO,DOLE,SAME,APP/UNFAV,NOTTOOIMP,INDEPEND,HSGRAD,ELSE,OVER100K,CONSERV,65+,STATE,COMPLETE,SHELBYCOUNTY,60+,60+,IND/OTHER,65+,OTHER,,,1.7
STATE ONLY,43.0,104.0,43.0,THIRD CALL,75+,WHITE,FEMALE,BUSH,FRIST,DISAPPR,FAVORABLE,BUSH,LESS,TAXES,EXPERIENCE,YES,PEROT,SAME,DIS/FAV,NOTATALL,REPUBLCN,COLGRAD,ELSE,75-100K,CONSERV,65+,STATE,COMPLETE,SHELBYCOUNTY,60+,60+,REPUBLICAN,65+,OTHER,,,1.482
STATE ONLY,43.0,106.0,1.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,MEDICARE/RX,CARES,YES,CLINTON,SAME,APP/FAV,VERYIMP,DEMOCRAT,HSGRAD,PROTESTANT,15-30K,MODERATE,65+,STATE,COMPLETE,CENTRAL/WEST,60+,60+,DEMOCRAT,65+,PROT/CHRIST,,,0.56
STATE ONLY,43.0,106.0,2.0,FIRST CALL,40-44,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,HONEST,NO,CLINTON,WORSE,DIS/UNFAV,NOTATALL,INDEPEND,COLGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.781
STATE ONLY,43.0,106.0,3.0,FIRST CALL,50-59,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,HONEST,YES,DOLE,BETTER,DIS/UNFAV,NOTATALL,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,,,0.781
STATE ONLY,43.0,106.0,4.0,FIRST CALL,25-29,WHITE,FEMALE,BUSH,FRIST,APPROVE,FAVORABLE,GORE,MORE,HEALTHCARE,CARES,NO,NOVOTE,SAME,APP/FAV,SOMEWHAT,DEMOCRAT,HSGRAD,PROTESTANT,15-30K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,,,0.737
STATE ONLY,43.0,106.0,5.0,FIRST CALL,25-29,BLACK,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,MEDICARE/RX,HONEST,NO,CLINTON,WORSE,DIS/UNFAV,VERYIMP,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,0.72
STATE ONLY,43.0,106.0,6.0,FIRST CALL,30-39,BLACK,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,CARES,NO,OTHER,WORSE,DIS/UNFAV,NOTATALL,REPUBLCN,COLGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.711
STATE ONLY,43.0,106.0,7.0,FIRST CALL,65-74,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,MEDICARE/RX,CARES,NO,DOLE,WORSE,DIS/UNFAV,NOTATALL,REPUBLCN,COLGRAD,PROTESTANT,30-50K,CONSERV,65+,STATE,COMPLETE,CENTRAL/WEST,60+,60+,REPUBLICAN,65+,PROT/CHRIST,,,0.733
STATE ONLY,43.0,106.0,8.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,EXPERIENCE,NO,CLINTON,WORSE,DIS/UNFAV,NOTTOOIMP,INDEPEND,HSGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,,,0.728
STATE ONLY,43.0,106.0,9.0,FIRST CALL,50-59,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,STRONGLEADER,NO,DOLE,WORSE,DIS/UNFAV,NOTATALL,INDEPEND,COLGRAD,PROTESTANT,75-100K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,,,0.781
STATE ONLY,43.0,106.0,10.0,FIRST CALL,30-39,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,GOODJUDGMENT,NO,DOLE,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.781
STATE ONLY,43.0,106.0,11.0,FIRST CALL,45-49,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,HONEST,NO,DOLE,WORSE,DIS/UNFAV,NOTATALL,REPUBLCN,COLGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.781
STATE ONLY,43.0,106.0,12.0,FIRST CALL,30-39,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,STRONGLEADER,NO,DOLE,BETTER,DIS/UNFAV,NOTATALL,REPUBLCN,HSGRAD,PROTESTANT,50-75K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.781
STATE ONLY,43.0,106.0,13.0,FIRST CALL,18-24,WHITE,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,TAXES,HONEST,NO,NOVOTE,BETTER,APP/FAV,VERYIMP,DEMOCRAT,HSGRAD,PROTESTANT,15-30K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,,,0.662
STATE ONLY,43.0,106.0,14.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,HEALTHCARE,HONEST,NO,CLINTON,BETTER,APP/FAV,VERYIMP,DEMOCRAT,SOMCOL/ASSOC,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.655
STATE ONLY,43.0,106.0,15.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,ECON/JOBS,CARES,NO,DOLE,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,50-75K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.728
STATE ONLY,43.0,106.0,16.0,SECOND CALL,30-39,WHITE,MALE,BUSH,,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,GOODJUDGMENT,NO,DOLE,WORSE,DIS/UNFAV,NOTTOOIMP,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.772
STATE ONLY,43.0,106.0,17.0,SECOND CALL,30-39,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,MORE,TAXES,EXPERIENCE,YES,DOLE,WORSE,DIS/UNFAV,NOTATALL,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.781
STATE ONLY,43.0,106.0,18.0,SECOND CALL,30-39,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,MORE,TAXES,LIKEABLE,NO,DOLE,WORSE,DIS/UNFAV,NOTATALL,REPUBLCN,COLGRAD,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.781
STATE ONLY,43.0,106.0,19.0,SECOND CALL,30-39,WHITE,MALE,NADER,CLARK,APPROVE,UNFAVORABLE,GORE,MORE,TAXES,LIKEABLE,NO,CLINTON,BETTER,APP/UNFAV,NOTATALL,DEMOCRAT,HSGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.683
STATE ONLY,43.0,106.0,20.0,SECOND CALL,40-44,WHITE,FEMALE,NADER,,DISAPPR,UNFAVORABLE,BUSH,MORE,SOCIALSECUR,HONEST,NO,PEROT,SAME,DIS/UNFAV,NOTATALL,REPUBLCN,HSGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.6930000000000001
STATE ONLY,43.0,106.0,21.0,SECOND CALL,40-44,BLACK,MALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,MEDICARE/RX,CARES,NO,CLINTON,WORSE,APP/FAV,VERYIMP,DEMOCRAT,COLGRAD,CATHOLIC,30-50K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,,,0.64
STATE ONLY,43.0,106.0,22.0,SECOND CALL,30-39,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,EXPERIENCE,NO,DOLE,SAME,DIS/UNFAV,NOTTOOIMP,REPUBLCN,COLGRAD,PROTESTANT,75-100K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.781
STATE ONLY,43.0,106.0,23.0,SECOND CALL,30-39,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,MORE,HEALTHCARE,EXPERIENCE,YES,DOLE,SAME,DIS/UNFAV,NOTTOOIMP,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.781
STATE ONLY,43.0,106.0,24.0,SECOND CALL,30-39,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,STRONGLEADER,YES,DOLE,WORSE,DIS/UNFAV,NOTTOOIMP,REPUBLCN,SOMCOL/ASSOC,PROTESTANT,30-50K,CONSERV,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,0.781
STATE ONLY,43.0,106.0,25.0,SECOND CALL,45-49,WHITE,MALE,BUSH,FRIST,DISAPPR,UNFAVORABLE,BUSH,LESS,TAXES,EXPERIENCE,NO,DOLE,WORSE,DIS/UNFAV,SOMEWHAT,REPUBLCN,HSGRAD,PROTESTANT,30-50K,MODERATE,18-64,STATE,COMPLETE,CENTRAL/WEST,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,,,0.781
STATE ONLY,43.0,106.0,26.0,SECOND CALL,30-39,WHITE,MALE,GORE,CLARK,APPROVE,FAVORABLE,GORE,MORE,HEALTHCARE,HONEST,NO,CLINTON,BETTER,APP/FAV,VERYIMP,DEMOCRAT,HSGRAD,PROTESTANT,30-50K,LIBERAL,18-64,STATE,COMPLETE,CENTRAL/WEST,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,,,0.7020000000000001
