VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,ABORTION,FINSIT,JOBPERS,WORK,MIGRATGA,PARTYID,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
NATIONAL PINK,11.0,88.0,57.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,MILLER,,,,,SMCITY/RURAL,,,YES,,,,,YES,,REPUBLCN,RURAL,,PROTESTANT,,50-75K,YES,NO,CONSERV,18-64,,NATIONAL,COMPLETE,NORTH/SOUTH,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,,,,,,1.473
NATIONAL PINK,11.0,88.0,58.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,MILLER,,,,,SMCITY/RURAL,,,YES,,,,,YES,,INDEPEND,RURAL,,OTHERCHRIST,,LESS15K,NO,NO,LIBERAL,18-64,,NATIONAL,COMPLETE,NORTH/SOUTH,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,,,,,,1.594
NATIONAL PINK,11.0,88.0,59.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,MATTINGLY,,,,,SMCITY/RURAL,,,NO,,,,,NO,,REPUBLCN,RURAL,,OTHERCHRIST,,50-75K,YES,NO,CONSERV,18-64,,NATIONAL,COMPLETE,NORTH/SOUTH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,,,,1.12
NATIONAL PINK,11.0,88.0,60.0,THIRD CALL,45-49,WHITE,MALE,BUSH,,,,,,SMCITY/RURAL,,,NO,,,,,YES,,INDEPEND,RURAL,,PROTESTANT,,OVER100K,YES,YES,CONSERV,18-64,,NATIONAL,COMPLETE,NORTH/SOUTH,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,,,,,,1.318
NATIONAL PINK,11.0,88.0,61.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,MILLER,,,,,SMCITY/RURAL,,,YES,,,,,NO,,REPUBLCN,RURAL,,PROTESTANT,,15-30K,NO,YES,MODERATE,18-64,,NATIONAL,COMPLETE,NORTH/SOUTH,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,,,,,,1.557
STATE ONLY,11.0,91.0,1.0,FIRST CALL,18-24,ASIAN,FEMALE,BUSH,MILLER,APPROVE,FAVORABLE,BUSH,MORE,CITYOVER50K,HEALTHCARE,LIKEABLE,NO,NOVOTE,ALWYSILL,SAME,APP/FAV,NO,NO,ELSE,50-500K,HSGRAD,CATHOLIC,ONCEAWEEK,15-30K,NO,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,CENTRALDEMS,18-29,18-24,IND/OTHER,18-24,CATHOLIC,ONLYBUSH,ONLYGORE,ISSUES,,,2.003
STATE ONLY,11.0,91.0,2.0,FIRST CALL,50-59,BLACK,MALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,LESS,CITYOVER50K,SOCIALSECUR,STRONGLEADER,NO,CLINTON,ALWYSLGL,SAME,APP/FAV,YES,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,PROTESTANT,NEVER,30-50K,YES,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,CENTRALDEMS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYGORE,PERSONALQUAL,,,1.2790000000000001
STATE ONLY,11.0,91.0,3.0,FIRST CALL,50-59,BLACK,MALE,GORE,MILLER,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,SOCIALSECUR,CARES,NO,CLINTON,ALWYSLGL,BETTER,APP/UNFAV,YES,NO,DEMOCRAT,50-500K,COLGRAD,PROTESTANT,AFEWAMONTH,50-75K,NO,NO,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRALDEMS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,1.2790000000000001
STATE ONLY,11.0,91.0,4.0,FIRST CALL,45-49,BLACK,MALE,GORE,MILLER,DISAPPR,UNFAVORABLE,GORE,LESS,CITYOVER50K,OMITS,HONEST,NO,CLINTON,MOSTILL,SAME,DIS/UNFAV,YES,NO,DEMOCRAT,50-500K,COLGRAD,OTHERCHRIST,AFEWAMONTH,75-100K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRALDEMS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,BOTH,NEITHER,ISSUES,,,1.2790000000000001
STATE ONLY,11.0,91.0,5.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,HEALTHCARE,CARES,NO,CLINTON,ALWYSLGL,BETTER,APP/FAV,YES,NO,DEMOCRAT,50-500K,HSGRAD,OTHERCHRIST,MORETHAN1AWK,75-100K,YES,NO,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,CENTRALDEMS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,1.256
STATE ONLY,11.0,91.0,6.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,OMITS,OMITS,YES,CLINTON,ALWYSLGL,BETTER,APP/FAV,YES,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,75-100K,YES,NO,MODERATE,18-64,OMITS,STATE,COMPLETE,CENTRALDEMS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,ONLYGORE,OMITS,,,1.256
STATE ONLY,11.0,91.0,7.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,MILLER,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,OMITS,OMITS,YES,CLINTON,ALWYSLGL,BETTER,APP/UNFAV,NO,NO,DEMOCRAT,50-500K,HSGRAD,OTHERCHRIST,ONCEAWEEK,30-50K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRALDEMS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYGORE,ISSUES,,,1.256
STATE ONLY,11.0,91.0,8.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,OMITS,OMITS,NO,CLINTON,MOSTLGL,SAME,APP/FAV,YES,NO,DEMOCRAT,50-500K,COLGRAD,OTHERCHRIST,ONCEAWEEK,15-30K,NO,NO,,18-64,OMITS,STATE,COMPLETE,CENTRALDEMS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,ONLYGORE,ISSUES,,,1.256
STATE ONLY,11.0,91.0,9.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,EXPERIENCE,NO,CLINTON,MOSTLGL,BETTER,APP/FAV,YES,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,50-75K,NO,NO,MODERATE,18-64,OMITS,STATE,COMPLETE,CENTRALDEMS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,1.256
STATE ONLY,11.0,91.0,10.0,SECOND CALL,30-39,WHITE,MALE,BUSH,MATTINGLY,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,ECON/JOBS,HONEST,YES,DOLE,MOSTILL,SAME,DIS/UNFAV,NO,NO,ELSE,50-500K,COLGRAD,PROTESTANT,MORETHAN1AWK,30-50K,NO,NO,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,CENTRALDEMS,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,BOTH,ONLYGORE,PERSONALQUAL,,,1.6440000000000001
STATE ONLY,11.0,91.0,11.0,SECOND CALL,45-49,BLACK,FEMALE,GORE,MILLER,APPROVE,FAVORABLE,BUSH,LESS,CITYOVER50K,ECON/JOBS,STRONGLEADER,YES,CLINTON,MOSTLGL,SAME,APP/FAV,YES,YES,INDEPEND,50-500K,NOHS,CATHOLIC,MORETHAN1AWK,30-50K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRALDEMS,45-59,40-49,IND/OTHER,40-49,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,1.256
STATE ONLY,11.0,91.0,12.0,SECOND CALL,50-59,BLACK,MALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,LESS,CITYOVER50K,EDUCATION,EXPERIENCE,NO,CLINTON,MOSTLGL,SAME,APP/FAV,YES,NO,DEMOCRAT,50-500K,POSTGRAD,OTHERCHRIST,ONCEAWEEK,30-50K,NO,NO,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRALDEMS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,BOTH,PERSONALQUAL,,,1.2790000000000001
STATE ONLY,11.0,91.0,13.0,SECOND CALL,18-24,WHITE,MALE,BUSH,MATTINGLY,DISAPPR,FAVORABLE,BUSH,LESS,CITYOVER50K,EDUCATION,COMPLEXISSUE,NO,CLINTON,MOSTILL,WORSE,DIS/FAV,YES,NO,INDEPEND,50-500K,NOHS,CATHOLIC,AFEWAMONTH,30-50K,YES,NO,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,CENTRALDEMS,18-29,18-24,IND/OTHER,18-24,CATHOLIC,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,1.911
STATE ONLY,11.0,91.0,14.0,SECOND CALL,65-74,BLACK,MALE,GORE,MILLER,APPROVE,FAVORABLE,WOULDNOTVOTE,LESS,CITYOVER50K,OMITS,COMPLEXISSUE,OMITS,CLINTON,MOSTLGL,BETTER,APP/FAV,YES,YES,DEMOCRAT,50-500K,NOHS,PROTESTANT,AFEWAMONTH,30-50K,YES,YES,LIBERAL,65+,CUTFEDINCTAX,STATE,COMPLETE,CENTRALDEMS,60+,60+,DEMOCRAT,65+,PROT/CHRIST,ONLYBUSH,BOTH,ISSUES,,,1.697
STATE ONLY,11.0,91.0,15.0,SECOND CALL,45-49,BLACK,MALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,COMPLEXISSUE,NO,CLINTON,MOSTLGL,SAME,APP/FAV,YES,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,75-100K,YES,YES,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRALDEMS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,1.2790000000000001
STATE ONLY,11.0,91.0,16.0,SECOND CALL,45-49,BLACK,MALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,MEDICARE/RX,STRONGLEADER,NO,CLINTON,ALWYSLGL,BETTER,APP/FAV,YES,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,ELSE,AFEWAYEAR,,YES,NO,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRALDEMS,45-59,40-49,DEMOCRAT,40-49,OTHER,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,1.2790000000000001
STATE ONLY,11.0,91.0,17.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,MILLER,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,HEALTHCARE,COMPLEXISSUE,NO,CLINTON,MOSTLGL,BETTER,APP/UNFAV,YES,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,NONE,AFEWAYEAR,30-50K,YES,YES,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRALDEMS,30-44,30-39,DEMOCRAT,30-39,NONE,ONLYGORE,BOTH,ISSUES,,,1.256
STATE ONLY,11.0,91.0,18.0,SECOND CALL,30-39,BLACK,MALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,LESS,CITYOVER50K,ECON/JOBS,CARES,NO,CLINTON,ALWYSLGL,BETTER,APP/FAV,YES,YES,INDEPEND,50-500K,COLGRAD,PROTESTANT,MORETHAN1AWK,75-100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,STATE,COMPLETE,CENTRALDEMS,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,1.2790000000000001
STATE ONLY,11.0,91.0,19.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,TAXES,STRONGLEADER,NO,CLINTON,MOSTLGL,SAME,APP/FAV,YES,NO,DEMOCRAT,50-500K,POSTGRAD,PROTESTANT,ONCEAWEEK,50-75K,NO,NO,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRALDEMS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,BOTH,PERSONALQUAL,,,1.256
STATE ONLY,11.0,91.0,20.0,THIRD CALL,50-59,BLACK,MALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,EDUCATION,EXPERIENCE,NO,CLINTON,MOSTLGL,BETTER,APP/FAV,YES,YES,DEMOCRAT,50-500K,COLGRAD,PROTESTANT,AFEWAMONTH,OVER100K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRALDEMS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,1.2790000000000001
STATE ONLY,11.0,91.0,21.0,THIRD CALL,45-49,BLACK,MALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,OMITS,OMITS,NO,CLINTON,MOSTILL,BETTER,APP/FAV,NO,NO,DEMOCRAT,50-500K,COLGRAD,OTHERCHRIST,AFEWAMONTH,30-50K,NO,NO,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRALDEMS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,1.2790000000000001
STATE ONLY,11.0,91.0,22.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,EDUCATION,COMPLEXISSUE,YES,CLINTON,MOSTILL,BETTER,APP/FAV,YES,NO,DEMOCRAT,50-500K,HSGRAD,OTHERCHRIST,MORETHAN1AWK,30-50K,YES,YES,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRALDEMS,30-44,40-49,DEMOCRAT,40-49,PROT/CHRIST,BOTH,BOTH,ISSUES,,,1.256
STATE ONLY,11.0,91.0,23.0,THIRD CALL,60-64,WHITE,MALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,LESS,CITYOVER50K,MEDICARE/RX,COMPLEXISSUE,NO,CLINTON,MOSTLGL,BETTER,APP/FAV,YES,NO,INDEPEND,50-500K,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,50-75K,YES,NO,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,CENTRALDEMS,60+,60+,IND/OTHER,50-64,PROT/CHRIST,BOTH,BOTH,ISSUES,,,1.591
STATE ONLY,11.0,91.0,24.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,WORLDAFFAIRS,CARES,YES,NOVOTE,OMITS,SAME,APP/FAV,NO,NO,DEMOCRAT,50-500K,HSGRAD,OTHERCHRIST,ONCEAWEEK,,NO,YES,LIBERAL,18-64,OTHRPROGRAMS,STATE,COMPLETE,CENTRALDEMS,18-29,18-24,DEMOCRAT,18-24,PROT/CHRIST,ONLYGORE,ONLYGORE,PERSONALQUAL,,,1.461
STATE ONLY,11.0,91.0,25.0,THIRD CALL,25-29,BLACK,MALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,LESS,CITYOVER50K,ECON/JOBS,HONEST,YES,CLINTON,MOSTLGL,BETTER,APP/FAV,YES,NO,DEMOCRAT,50-500K,POSTGRAD,OTHERCHRIST,ONCEAWEEK,50-75K,YES,NO,LIBERAL,18-64,REDUCNATDEBT,STATE,COMPLETE,CENTRALDEMS,18-29,25-29,DEMOCRAT,25-29,PROT/CHRIST,BOTH,NEITHER,ISSUES,,,1.486
STATE ONLY,11.0,91.0,26.0,THIRD CALL,50-59,BLACK,MALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,COMPLEXISSUE,YES,CLINTON,MOSTILL,BETTER,APP/FAV,YES,,DEMOCRAT,50-500K,HSGRAD,OTHERCHRIST,MORETHAN1AWK,75-100K,YES,NO,MODERATE,18-64,OTHRPROGRAMS,STATE,COMPLETE,CENTRALDEMS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,BOTH,PERSONALQUAL,,,1.2790000000000001
STATE ONLY,11.0,91.0,27.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,LESS,CITYOVER50K,HEALTHCARE,OMITS,YES,NOVOTE,ALWYSLGL,SAME,APP/FAV,YES,YES,DEMOCRAT,50-500K,SOMCOL/ASSOC,ELSE,AFEWAMONTH,LESS15K,NO,NO,MODERATE,18-64,OTHRPROGRAMS,STATE,COMPLETE,CENTRALDEMS,45-59,40-49,DEMOCRAT,40-49,OTHER,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,1.256
STATE ONLY,11.0,91.0,28.0,THIRD CALL,25-29,WHITE,FEMALE,BUSH,MATTINGLY,DISAPPR,UNFAVORABLE,BUSH,OMITS,CITYOVER50K,EDUCATION,HONEST,YES,DOLE,MOSTILL,SAME,DIS/UNFAV,NO,NO,REPUBLCN,50-500K,HSGRAD,PROTESTANT,ONCEAWEEK,30-50K,YES,YES,CONSERV,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRALDEMS,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,1.8780000000000001
STATE ONLY,11.0,91.0,29.0,THIRD CALL,45-49,BLACK,MALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,MEDICARE/RX,COMPLEXISSUE,NO,CLINTON,MOSTLGL,BETTER,APP/FAV,YES,YES,DEMOCRAT,50-500K,POSTGRAD,OTHERCHRIST,ONCEAWEEK,30-50K,NO,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRALDEMS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,1.2790000000000001
STATE ONLY,11.0,91.0,30.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,WORLDAFFAIRS,COMPLEXISSUE,YES,CLINTON,OMITS,WORSE,APP/FAV,YES,YES,DEMOCRAT,50-500K,HSGRAD,OTHERCHRIST,ONCEAWEEK,LESS15K,NO,NO,CONSERV,18-64,OMITS,STATE,COMPLETE,CENTRALDEMS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,1.256
STATE ONLY,11.0,91.0,31.0,THIRD CALL,30-39,BLACK,MALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,EXPERIENCE,NO,CLINTON,MOSTLGL,BETTER,APP/FAV,YES,YES,INDEPEND,50-500K,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,75-100K,YES,YES,CONSERV,18-64,OTHRPROGRAMS,STATE,COMPLETE,CENTRALDEMS,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,1.2790000000000001
STATE ONLY,11.0,91.0,32.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,EDUCATION,EXPERIENCE,NO,CLINTON,OMITS,BETTER,APP/FAV,YES,NO,DEMOCRAT,50-500K,SOMCOL/ASSOC,OTHERCHRIST,ONCEAWEEK,30-50K,NO,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRALDEMS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,BOTH,NEITHER,ISSUES,,,1.256
STATE ONLY,11.0,93.0,1.0,FIRST CALL,30-39,WHITE,,BUSH,MILLER,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,OMITS,HONEST,NO,DOLE,ALWYSILL,WORSE,DIS/UNFAV,YES,NO,REPUBLCN,RURAL,HSGRAD,PROTESTANT,MORETHAN1AWK,50-75K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRALDEMS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,1.18
STATE ONLY,11.0,93.0,2.0,FIRST CALL,40-44,WHITE,FEMALE,BUSH,MILLER,DISAPPR,UNFAVORABLE,BUSH,MORE,SMCITY/RURAL,HEALTHCARE,GOODJUDGMENT,YES,PEROT,MOSTLGL,SAME,DIS/UNFAV,YES,NO,INDEPEND,RURAL,COLGRAD,OTHERCHRIST,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRALDEMS,30-44,40-49,IND/OTHER,40-49,PROT/CHRIST,ONLYBUSH,BOTH,PERSONALQUAL,,,1.18
STATE ONLY,11.0,93.0,3.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,LESS,SMCITY/RURAL,HEALTHCARE,CARES,YES,CLINTON,ALWYSILL,BETTER,APP/FAV,YES,NO,DEMOCRAT,RURAL,NOHS,OTHERCHRIST,AFEWAMONTH,LESS15K,YES,YES,LIBERAL,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRALDEMS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,0.859
STATE ONLY,11.0,93.0,4.0,FIRST CALL,45-49,,MALE,GORE,MILLER,APPROVE,OMITS,GORE,MORE,SMCITY/RURAL,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,MOSTLGL,SAME,OMITS,YES,NO,DEMOCRAT,RURAL,SOMCOL/ASSOC,PROTESTANT,AFEWAMONTH,15-30K,NO,NO,LIBERAL,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRALDEMS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,ONLYGORE,ISSUES,,,0.8200000000000001
STATE ONLY,11.0,93.0,5.0,FIRST CALL,30-39,WHITE,MALE,BUSH,MATTINGLY,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,TAXES,HONEST,NO,DOLE,ALWYSILL,SAME,DIS/UNFAV,YES,NO,REPUBLCN,RURAL,COLGRAD,PROTESTANT,AFEWAMONTH,50-75K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRALDEMS,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,BOTH,BOTH,ISSUES,,,1.1280000000000001
STATE ONLY,11.0,93.0,6.0,FIRST CALL,45-49,BLACK,FEMALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,ECON/JOBS,HONEST,YES,DOLE,ALWYSLGL,SAME,APP/FAV,YES,NO,DEMOCRAT,RURAL,NOHS,OTHERCHRIST,ONCEAWEEK,15-30K,NO,YES,CONSERV,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRALDEMS,45-59,40-49,DEMOCRAT,40-49,PROT/CHRIST,ONLYGORE,BOTH,PERSONALQUAL,,,0.859
STATE ONLY,11.0,93.0,7.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,MILLER,DISAPPR,UNFAVORABLE,GORE,MORE,SMCITY/RURAL,HEALTHCARE,HONEST,YES,CLINTON,MOSTLGL,WORSE,DIS/UNFAV,YES,NO,INDEPEND,RURAL,COLGRAD,PROTESTANT,MORETHAN1AWK,50-75K,YES,NO,MODERATE,18-64,SOCIALSECURI,STATE,COMPLETE,CENTRALDEMS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,0.806
STATE ONLY,11.0,93.0,8.0,FIRST CALL,50-59,WHITE,FEMALE,BUSH,MILLER,DISAPPR,OMITS,BUSH,LESS,SMCITY/RURAL,EDUCATION,HONEST,OMITS,DOLE,ALWYSILL,SAME,OMITS,YES,NO,DEMOCRAT,RURAL,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,50-75K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,STATE,COMPLETE,CENTRALDEMS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYBUSH,ONLYBUSH,ISSUES,,,1.18
STATE ONLY,11.0,93.0,9.0,FIRST CALL,50-59,WHITE,MALE,BUSH,MILLER,DISAPPR,UNFAVORABLE,BUSH,LESS,SMCITY/RURAL,OMITS,CARES,NO,DOLE,MOSTLGL,WORSE,DIS/UNFAV,YES,NO,INDEPEND,RURAL,POSTGRAD,PROTESTANT,AFEWAYEAR,30-50K,YES,NO,CONSERV,18-64,OMITS,STATE,COMPLETE,CENTRALDEMS,45-59,50-59,IND/OTHER,50-64,PROT/CHRIST,BOTH,ONLYGORE,PERSONALQUAL,,,1.202
STATE ONLY,11.0,93.0,10.0,SECOND CALL,65-74,BLACK,FEMALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,MEDICARE/RX,GOODJUDGMENT,NO,CLINTON,ALWYSLGL,BETTER,APP/FAV,NO,NO,DEMOCRAT,RURAL,NOHS,OTHERCHRIST,AFEWAMONTH,LESS15K,NO,NO,LIBERAL,65+,REDUCNATDEBT,STATE,COMPLETE,CENTRALDEMS,60+,60+,DEMOCRAT,65+,PROT/CHRIST,ONLYGORE,ONLYGORE,PERSONALQUAL,,,1.1420000000000001
STATE ONLY,11.0,93.0,11.0,SECOND CALL,50-59,BLACK,FEMALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,MORE,SMCITY/RURAL,HEALTHCARE,HONEST,YES,CLINTON,MOSTLGL,BETTER,APP/FAV,NO,NO,DEMOCRAT,RURAL,NOHS,OTHERCHRIST,MORETHAN1AWK,LESS15K,NO,YES,CONSERV,18-64,REDUCNATDEBT,STATE,COMPLETE,CENTRALDEMS,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,0.859
STATE ONLY,11.0,93.0,12.0,SECOND CALL,30-39,BLACK,FEMALE,GORE,MILLER,APPROVE,FAVORABLE,GORE,OMITS,SMCITY/RURAL,OMITS,OMITS,YES,CLINTON,OMITS,OMITS,APP/FAV,YES,NO,,RURAL,NOHS,,OMITS,,NO,NO,,18-64,OMITS,STATE,COMPLETE,CENTRALDEMS,30-44,30-39,,30-39,,ONLYGORE,OMITS,OMITS,,,0.859
