VERSION,STATEID,PRECINCT,SEQ,CALL,AGE9,RACE,SEX,PRES,SEN,CLINTON,BCPERSON,XWAY2000,GOVTDO,SIZEPLC3,ISSUE,QUAL,RELRIGHT,X6VOTE,FINSIT,JOBPERS,WORK,ROBB,PARTYID,UNFAIRVA,SIZEPLAC,EDUC,RELIGION,ATTEND,INCOME,MARRIED,CHILD,PHIL3,OVER65,SURPLUS4,TIMEVAS,STATE,BACKSIDE,GEOCODE,AGE,AGEABC,PARTY,AGE65,REL5,PRESKNOW,SAYANY,ISSVQUAL,VNS1,VNS2,WEIGHT
STATE ONLY,47.0,119.0,15.0,SECOND CALL,18-24,WHITE,FEMALE,BUSH,ALLEN,APPROVE,FAVORABLE,BUSH,MORE,CITYOVER50K,WORLDAFFAIRS,GOODJUDGMENT,YES,DOLE,BETTER,APP/FAV,NO,RIGHTAMT,REPUBLCN,BOTHDID,50-500K,HSGRAD,PROTESTANT,AFEWAMONTH,50-75K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,LAST.MONTH,STATE,COMPLETE,NORFOLKAREA,18-29,18-24,REPUBLICAN,18-24,PROT/CHRIST,ONLYBUSH,ONLYGORE,ISSUES,,,1.077
STATE ONLY,47.0,119.0,16.0,SECOND CALL,60-64,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,TAXES,GOODJUDGMENT,YES,DOLE,SAME,DIS/UNFAV,YES,TOOOFTEN,REPUBLCN,ROBBDID,50-500K,HSGRAD,PROTESTANT,ONCEAWEEK,30-50K,NO,NO,MODERATE,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,NORFOLKAREA,60+,60+,REPUBLICAN,50-64,PROT/CHRIST,ONLYBUSH,NEITHER,ISSUES,,,1.006
STATE ONLY,47.0,119.0,17.0,SECOND CALL,50-59,WHITE,MALE,GORE,ALLEN,APPROVE,UNFAVORABLE,GORE,LESS,CITYOVER50K,OMITS,OMITS,YES,CLINTON,BETTER,APP/UNFAV,YES,TOOOFTEN,DEMOCRAT,BOTHDID,50-500K,SOMCOL/ASSOC,OTHERCHRIST,OMITS,30-50K,NO,NO,CONSERV,18-64,SOCIALSECURI,LAST.3DAYS,STATE,COMPLETE,NORFOLKAREA,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,0.835
STATE ONLY,47.0,119.0,18.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,SOCIALSECUR,CARES,NO,DOLE,SAME,DIS/UNFAV,NO,TOOOFTEN,REPUBLCN,BOTHDID,50-500K,HSGRAD,PROTESTANT,AFEWAYEAR,,YES,NO,CONSERV,18-64,REDUCNATDEBT,BEFORE,STATE,COMPLETE,NORFOLKAREA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,BOTH,BOTH,PERSONALQUAL,,,0.973
STATE ONLY,47.0,119.0,19.0,SECOND CALL,30-39,WHITE,FEMALE,GORE,ROBB,APPROVE,OMITS,GORE,MORE,CITYOVER50K,WORLDAFFAIRS,EXPERIENCE,NO,CLINTON,BETTER,OMITS,YES,RIGHTAMT,DEMOCRAT,BOTHDID,50-500K,COLGRAD,PROTESTANT,ONCEAWEEK,OVER100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,LAST.3DAYS,STATE,COMPLETE,NORFOLKAREA,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,ONLYGORE,ONLYBUSH,PERSONALQUAL,,,0.839
STATE ONLY,47.0,119.0,20.0,SECOND CALL,30-39,WHITE,MALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,YES,RIGHTAMT,INDEPEND,BOTHDID,50-500K,SOMCOL/ASSOC,OTHERCHRIST,NEVER,50-75K,YES,YES,LIBERAL,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,NORFOLKAREA,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,BOTH,BOTH,PERSONALQUAL,,,0.859
STATE ONLY,47.0,119.0,21.0,SECOND CALL,25-29,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,HEALTHCARE,GOODJUDGMENT,YES,NOVOTE,SAME,DIS/UNFAV,YES,RIGHTAMT,REPUBLCN,BOTHDID,50-500K,SOMCOL/ASSOC,OTHERCHRIST,AFEWAMONTH,30-50K,YES,YES,MODERATE,18-64,SOCIALSECURI,LAST.MONTH,STATE,COMPLETE,NORFOLKAREA,18-29,25-29,REPUBLICAN,25-29,PROT/CHRIST,BOTH,ONLYGORE,PERSONALQUAL,,,1.077
STATE ONLY,47.0,119.0,22.0,SECOND CALL,40-44,WHITE,FEMALE,BUSH,ALLEN,OMITS,UNFAVORABLE,BUSH,LESS,CITYOVER50K,EDUCATION,HONEST,YES,DOLE,BETTER,OMITS,NO,TOOOFTEN,REPUBLCN,ROBBDID,50-500K,SOMCOL/ASSOC,PROTESTANT,MORETHAN1AWK,50-75K,YES,YES,CONSERV,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,NORFOLKAREA,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,BOTH,ONLYGORE,ISSUES,,,0.973
STATE ONLY,47.0,119.0,23.0,SECOND CALL,50-59,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,TAXES,HONEST,NO,DOLE,WORSE,DIS/UNFAV,NO,TOOOFTEN,REPUBLCN,BOTHDID,50-500K,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,50-75K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,NORFOLKAREA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,BOTH,BOTH,PERSONALQUAL,,,0.973
STATE ONLY,47.0,119.0,24.0,SECOND CALL,65-74,WHITE,MALE,GORE,ROBB,OMITS,OMITS,OMITS,MORE,CITYOVER50K,OMITS,GOODJUDGMENT,NO,OMITS,OMITS,,,RIGHTAMT,,BOTHDID,50-500K,,,OMITS,,,,,65+,OMITS,BEFORE,STATE,NOTCOMPLETE,NORFOLKAREA,60+,60+,,65+,,OMITS,OMITS,OMITS,,,0.888
STATE ONLY,47.0,119.0,25.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,ROBB,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,EDUCATION,CARES,NO,CLINTON,BETTER,APP/UNFAV,YES,OMITS,DEMOCRAT,NEITHERDID,50-500K,POSTGRAD,CATHOLIC,AFEWAYEAR,30-50K,NO,NO,LIBERAL,18-64,OTHRPROGRAMS,BEFORE,STATE,COMPLETE,NORFOLKAREA,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,BOTH,NEITHER,ISSUES,,,0.839
STATE ONLY,47.0,119.0,26.0,THIRD CALL,50-59,WHITE,MALE,BUSH,ROBB,APPROVE,FAVORABLE,BUSH,LESS,CITYOVER50K,TAXES,GOODJUDGMENT,NO,DOLE,BETTER,APP/FAV,YES,TOOOFTEN,REPUBLCN,ALLENDID,50-500K,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,OVER100K,YES,YES,MODERATE,18-64,REDUCNATDEBT,LAST.3DAYS,STATE,COMPLETE,NORFOLKAREA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,ONLYBUSH,ONLYGORE,ISSUES,,,1.026
STATE ONLY,47.0,119.0,27.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,EDUCATION,CARES,NO,NOVOTE,BETTER,APP/FAV,NO,RIGHTAMT,ELSE,BOTHDID,50-500K,NOHS,PROTESTANT,OMITS,LESS15K,NO,NO,MODERATE,18-64,REDUCNATDEBT,LAST.MONTH,STATE,COMPLETE,NORFOLKAREA,18-29,18-24,IND/OTHER,18-24,PROT/CHRIST,BOTH,BOTH,ISSUES,,,1.004
STATE ONLY,47.0,119.0,28.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,ALLEN,APPROVE,FAVORABLE,BUSH,MORE,CITYOVER50K,ECON/JOBS,GOODJUDGMENT,NO,NOVOTE,BETTER,APP/FAV,YES,NOTENOUGH,REPUBLCN,BOTHDID,50-500K,HSGRAD,OTHERCHRIST,AFEWAYEAR,15-30K,NO,YES,LIBERAL,18-64,OTHRPROGRAMS,LASTWEEK,STATE,COMPLETE,NORFOLKAREA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,ONLYBUSH,NEITHER,ISSUES,,,0.973
STATE ONLY,47.0,119.0,29.0,THIRD CALL,30-39,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,WORLDAFFAIRS,CARES,NO,CLINTON,BETTER,DIS/UNFAV,YES,OMITS,REPUBLCN,BOTHDID,50-500K,SOMCOL/ASSOC,OTHERCHRIST,AFEWAYEAR,75-100K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,LASTWEEK,STATE,COMPLETE,NORFOLKAREA,30-44,30-39,REPUBLICAN,30-39,PROT/CHRIST,BOTH,BOTH,ISSUES,,,0.973
STATE ONLY,47.0,119.0,30.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,ECON/JOBS,HONEST,YES,DOLE,SAME,DIS/UNFAV,YES,RIGHTAMT,REPUBLCN,ROBBDID,50-500K,HSGRAD,OTHERCHRIST,MORETHAN1AWK,50-75K,YES,YES,CONSERV,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,NORFOLKAREA,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,0.973
STATE ONLY,47.0,119.0,31.0,THIRD CALL,40-44,WHITE,MALE,BUSH,ROBB,OMITS,OMITS,OMITS,MORE,CITYOVER50K,ECON/JOBS,OMITS,YES,OMITS,OMITS,,,NOTENOUGH,,BOTHDID,50-500K,,,OMITS,,,,,18-64,OMITS,LAST.3DAYS,STATE,NOTCOMPLETE,NORFOLKAREA,30-44,40-49,,40-49,,OMITS,OMITS,OMITS,,,1.026
STATE ONLY,47.0,119.0,32.0,THIRD CALL,50-59,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,OMITS,HONEST,YES,DOLE,BETTER,DIS/UNFAV,YES,TOOOFTEN,REPUBLCN,BOTHDID,50-500K,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,75-100K,YES,NO,MODERATE,18-64,OMITS,LAST.MONTH,STATE,COMPLETE,NORFOLKAREA,45-59,50-59,REPUBLICAN,50-64,PROT/CHRIST,BOTH,ONLYGORE,PERSONALQUAL,,,0.996
STATE ONLY,47.0,119.0,33.0,THIRD CALL,65-74,WHITE,MALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,LESS,CITYOVER50K,WORLDAFFAIRS,COMPLEXISSUE,NO,CLINTON,BETTER,APP/FAV,YES,RIGHTAMT,ELSE,BOTHDID,50-500K,SOMCOL/ASSOC,JEWISH,AFEWAMONTH,OVER100K,YES,NO,MODERATE,65+,REDUCNATDEBT,LAST.MONTH,STATE,COMPLETE,NORFOLKAREA,60+,60+,IND/OTHER,65+,JEWISH,ONLYGORE,BOTH,ISSUES,,,0.888
STATE ONLY,47.0,119.0,34.0,THIRD CALL,30-39,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,OMITS,CITYOVER50K,OMITS,OMITS,NO,NOVOTE,SAME,DIS/UNFAV,YES,OMITS,REPUBLCN,OMITS,50-500K,HSGRAD,NONE,AFEWAYEAR,30-50K,YES,YES,MODERATE,18-64,SOCIALSECURI,BEFORE,STATE,COMPLETE,NORFOLKAREA,30-44,30-39,REPUBLICAN,30-39,NONE,ONLYBUSH,ONLYGORE,OMITS,,,0.996
STATE ONLY,47.0,119.0,35.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,ALLEN,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,SOCIALSECUR,EXPERIENCE,NO,CLINTON,BETTER,APP/UNFAV,YES,RIGHTAMT,INDEPEND,BOTHDID,50-500K,SOMCOL/ASSOC,OTHERCHRIST,MORETHAN1AWK,30-50K,YES,YES,MODERATE,18-64,REDUCNATDEBT,LAST.3DAYS,STATE,COMPLETE,NORFOLKAREA,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,BOTH,BOTH,ISSUES,,,0.8150000000000001
STATE ONLY,47.0,119.0,36.0,THIRD CALL,30-39,WHITE,MALE,BUSH,ALLEN,APPROVE,FAVORABLE,BUSH,LESS,CITYOVER50K,ECON/JOBS,COMPLEXISSUE,NO,DOLE,BETTER,APP/FAV,YES,RIGHTAMT,REPUBLCN,BOTHDID,50-500K,COLGRAD,NONE,AFEWAYEAR,75-100K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,NORFOLKAREA,30-44,30-39,REPUBLICAN,30-39,NONE,BOTH,BOTH,ISSUES,,,0.996
STATE ONLY,47.0,119.0,37.0,THIRD CALL,25-29,WHITE,FEMALE,GORE,ALLEN,DISAPPR,UNFAVORABLE,GORE,MORE,CITYOVER50K,EDUCATION,COMPLEXISSUE,NO,CLINTON,WORSE,DIS/UNFAV,NO,RIGHTAMT,DEMOCRAT,ALLENDID,50-500K,SOMCOL/ASSOC,CATHOLIC,AFEWAMONTH,30-50K,YES,YES,MODERATE,18-64,SOCIALSECURI,LASTWEEK,STATE,COMPLETE,NORFOLKAREA,18-29,25-29,DEMOCRAT,25-29,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,0.904
STATE ONLY,47.0,119.0,38.0,THIRD CALL,45-49,WHITE,FEMALE,BUSH,ALLEN,OMITS,OMITS,OMITS,LESS,CITYOVER50K,OMITS,OMITS,NO,OMITS,OMITS,,,TOOOFTEN,,BOTHDID,50-500K,,,OMITS,,,,,18-64,OMITS,BEFORE,STATE,NOTCOMPLETE,NORFOLKAREA,45-59,40-49,,40-49,,OMITS,OMITS,OMITS,,,0.973
STATE ONLY,47.0,119.0,39.0,THIRD CALL,50-59,BLACK,FEMALE,GORE,ROBB,OMITS,UNFAVORABLE,GORE,MORE,CITYOVER50K,HEALTHCARE,STRONGLEADER,NO,NOVOTE,WORSE,OMITS,,NOTENOUGH,DEMOCRAT,ROBBDID,50-500K,NOHS,OTHERCHRIST,ONCEAWEEK,LESS15K,NO,NO,,18-64,SOCIALSECURI,LAST.MONTH,STATE,COMPLETE,NORFOLKAREA,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,BOTH,ISSUES,,,0.909
STATE ONLY,47.0,119.0,40.0,THIRD CALL,65-74,WHITE,FEMALE,BUSH,ALLEN,APPROVE,UNFAVORABLE,BUSH,LESS,CITYOVER50K,MEDICARE/RX,CARES,YES,CLINTON,SAME,APP/UNFAV,NO,TOOOFTEN,ELSE,BOTHDID,50-500K,POSTGRAD,OTHERCHRIST,MORETHAN1AWK,50-75K,YES,NO,MODERATE,65+,REDUCNATDEBT,LASTWEEK,STATE,COMPLETE,NORFOLKAREA,60+,60+,IND/OTHER,65+,PROT/CHRIST,BOTH,BOTH,ISSUES,,,1.006
STATE ONLY,47.0,119.0,41.0,THIRD CALL,45-49,,FEMALE,,ROBB,DISAPPR,UNFAVORABLE,GORE,MORE,CITYOVER50K,WORLDAFFAIRS,GOODJUDGMENT,NO,CLINTON,BETTER,DIS/UNFAV,YES,NOTENOUGH,INDEPEND,BOTHDID,50-500K,COLGRAD,PROTESTANT,MORETHAN1AWK,30-50K,NO,YES,CONSERV,18-64,OTHRPROGRAMS,LASTWEEK,STATE,COMPLETE,NORFOLKAREA,45-59,40-49,IND/OTHER,40-49,PROT/CHRIST,BOTH,BOTH,ISSUES,,,0.908
STATE ONLY,47.0,119.0,42.0,THIRD CALL,30-39,BLACK,MALE,GORE,ROBB,DISAPPR,UNFAVORABLE,GORE,MORE,CITYOVER50K,EDUCATION,GOODJUDGMENT,NO,CLINTON,BETTER,DIS/UNFAV,YES,RIGHTAMT,DEMOCRAT,BOTHDID,50-500K,COLGRAD,OTHERCHRIST,AFEWAYEAR,50-75K,YES,YES,MODERATE,18-64,SOCIALSECURI,LASTWEEK,STATE,COMPLETE,NORFOLKAREA,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,BOTH,BOTH,PERSONALQUAL,,,0.931
STATE ONLY,47.0,122.0,1.0,FIRST CALL,30-39,BLACK,MALE,GORE,ROBB,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,WORLDAFFAIRS,GOODJUDGMENT,NO,PEROT,BETTER,APP/UNFAV,YES,RIGHTAMT,INDEPEND,NEITHERDID,50-500K,SOMCOL/ASSOC,PROTESTANT,ONCEAWEEK,50-75K,YES,YES,MODERATE,18-64,OTHRPROGRAMS,LAST.MONTH,STATE,COMPLETE,NORFOLKAREA,30-44,30-39,IND/OTHER,30-39,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,1.229
STATE ONLY,47.0,122.0,2.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,OMITS,CITYOVER50K,ECON/JOBS,CARES,OMITS,CLINTON,BETTER,APP/FAV,YES,RIGHTAMT,DEMOCRAT,OMITS,50-500K,COLGRAD,OTHERCHRIST,MORETHAN1AWK,30-50K,YES,YES,CONSERV,18-64,OMITS,BEFORE,STATE,COMPLETE,NORFOLKAREA,30-44,30-39,DEMOCRAT,30-39,PROT/CHRIST,ONLYGORE,ONLYGORE,ISSUES,,,1.202
STATE ONLY,47.0,122.0,3.0,FIRST CALL,30-39,WHITE,FEMALE,NADER,ROBB,DISAPPR,UNFAVORABLE,GORE,MORE,CITYOVER50K,OMITS,COMPLEXISSUE,NO,CLINTON,BETTER,DIS/UNFAV,YES,NOTENOUGH,INDEPEND,BOTHDID,50-500K,COLGRAD,NONE,AFEWAYEAR,15-30K,NO,NO,MODERATE,18-64,SOCIALSECURI,LASTWEEK,STATE,COMPLETE,NORFOLKAREA,30-44,30-39,IND/OTHER,30-39,NONE,NEITHER,BOTH,ISSUES,,,0.686
STATE ONLY,47.0,122.0,4.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,ALLEN,APPROVE,UNFAVORABLE,BUSH,LESS,CITYOVER50K,TAXES,STRONGLEADER,NO,DOLE,SAME,APP/UNFAV,NO,RIGHTAMT,REPUBLCN,NEITHERDID,50-500K,SOMCOL/ASSOC,CATHOLIC,NEVER,75-100K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,LAST.3DAYS,STATE,COMPLETE,NORFOLKAREA,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,BOTH,NEITHER,PERSONALQUAL,,,1.291
STATE ONLY,47.0,122.0,5.0,FIRST CALL,40-44,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,TAXES,HONEST,NO,DOLE,BETTER,DIS/UNFAV,YES,TOOOFTEN,REPUBLCN,NEITHERDID,50-500K,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,50-75K,YES,YES,MODERATE,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,NORFOLKAREA,30-44,40-49,REPUBLICAN,40-49,CATHOLIC,BOTH,ONLYGORE,PERSONALQUAL,,,1.322
STATE ONLY,47.0,122.0,6.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,CARES,NO,CLINTON,BETTER,APP/FAV,YES,RIGHTAMT,DEMOCRAT,NEITHERDID,50-500K,COLGRAD,CATHOLIC,ONCEAWEEK,75-100K,NO,YES,LIBERAL,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,NORFOLKAREA,30-44,30-39,DEMOCRAT,30-39,CATHOLIC,BOTH,BOTH,ISSUES,,,1.202
STATE ONLY,47.0,122.0,7.0,FIRST CALL,50-59,WHITE,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,LESS,CITYOVER50K,SOCIALSECUR,CARES,NO,CLINTON,BETTER,APP/FAV,YES,RIGHTAMT,INDEPEND,BOTHDID,50-500K,SOMCOL/ASSOC,NONE,NEVER,30-50K,YES,NO,MODERATE,18-64,SOCIALSECURI,LAST.MONTH,STATE,COMPLETE,NORFOLKAREA,45-59,50-59,IND/OTHER,50-64,NONE,ONLYGORE,BOTH,PERSONALQUAL,,,1.111
STATE ONLY,47.0,122.0,8.0,FIRST CALL,18-24,WHITE,,BUSH,ALLEN,OMITS,OMITS,OMITS,LESS,CITYOVER50K,OMITS,OMITS,YES,OMITS,OMITS,,,TOOOFTEN,,ROBBDID,50-500K,,,OMITS,,,,,18-64,OMITS,BEFORE,STATE,NOTCOMPLETE,NORFOLKAREA,18-29,18-24,,18-24,,OMITS,OMITS,OMITS,,,1.462
STATE ONLY,47.0,122.0,9.0,FIRST CALL,45-49,WHITE,MALE,BUSH,ALLEN,APPROVE,FAVORABLE,BUSH,MORE,CITYOVER50K,WORLDAFFAIRS,STRONGLEADER,NO,DOLE,SAME,APP/FAV,YES,RIGHTAMT,REPUBLCN,NEITHERDID,50-500K,HSGRAD,CATHOLIC,AFEWAYEAR,75-100K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,LAST.MONTH,STATE,COMPLETE,NORFOLKAREA,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,BOTH,BOTH,PERSONALQUAL,,,1.322
STATE ONLY,47.0,122.0,10.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,ROBB,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,OMITS,OMITS,NO,NOVOTE,SAME,DIS/UNFAV,YES,RIGHTAMT,REPUBLCN,NEITHERDID,50-500K,SOMCOL/ASSOC,PROTESTANT,AFEWAYEAR,50-75K,NO,YES,MODERATE,18-64,CUTFEDINCTAX,LAST.3DAYS,STATE,COMPLETE,NORFOLKAREA,45-59,40-49,REPUBLICAN,40-49,PROT/CHRIST,BOTH,NEITHER,PERSONALQUAL,,,1.329
STATE ONLY,47.0,122.0,11.0,FIRST CALL,45-49,WHITE,FEMALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,MORE,CITYOVER50K,TAXES,CARES,NO,DOLE,SAME,DIS/UNFAV,YES,TOOOFTEN,REPUBLCN,BOTHDID,50-500K,HSGRAD,CATHOLIC,ONCEAWEEK,30-50K,NO,YES,CONSERV,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,NORFOLKAREA,45-59,40-49,REPUBLICAN,40-49,CATHOLIC,ONLYBUSH,ONLYGORE,PERSONALQUAL,,,1.291
STATE ONLY,47.0,122.0,12.0,FIRST CALL,40-44,WHITE,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,ECON/JOBS,HONEST,YES,DOLE,WORSE,DIS/UNFAV,YES,TOOOFTEN,REPUBLCN,ROBBDID,50-500K,COLGRAD,PROTESTANT,ONCEAWEEK,50-75K,YES,YES,CONSERV,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,NORFOLKAREA,30-44,40-49,REPUBLICAN,40-49,PROT/CHRIST,ONLYBUSH,ONLYBUSH,PERSONALQUAL,,,1.322
STATE ONLY,47.0,122.0,13.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,ALLEN,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,OMITS,OMITS,NO,DOLE,BETTER,APP/FAV,NO,NOTENOUGH,REPUBLCN,NEITHERDID,50-500K,HSGRAD,CATHOLIC,ONCEAWEEK,30-50K,NO,NO,MODERATE,65+,OMITS,LAST.MONTH,STATE,COMPLETE,NORFOLKAREA,60+,60+,REPUBLICAN,65+,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,1.115
STATE ONLY,47.0,122.0,14.0,SECOND CALL,60-64,BLACK,MALE,BUSH,ALLEN,DISAPPR,UNFAVORABLE,BUSH,LESS,CITYOVER50K,OMITS,HONEST,NO,DOLE,BETTER,DIS/UNFAV,YES,TOOOFTEN,INDEPEND,NEITHERDID,50-500K,COLGRAD,PROTESTANT,MORETHAN1AWK,30-50K,YES,NO,CONSERV,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,NORFOLKAREA,60+,60+,IND/OTHER,50-64,PROT/CHRIST,BOTH,BOTH,ISSUES,,,1.476
STATE ONLY,47.0,122.0,15.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,ROBB,APPROVE,UNFAVORABLE,GORE,MORE,CITYOVER50K,TAXES,GOODJUDGMENT,NO,CLINTON,BETTER,APP/UNFAV,YES,RIGHTAMT,DEMOCRAT,BOTHDID,50-500K,HSGRAD,CATHOLIC,MORETHAN1AWK,50-75K,YES,YES,MODERATE,18-64,SOCIALSECURI,LAST.MONTH,STATE,COMPLETE,NORFOLKAREA,30-44,40-49,DEMOCRAT,40-49,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,1.111
STATE ONLY,47.0,122.0,16.0,SECOND CALL,18-24,BLACK,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,STRONGLEADER,NO,NOVOTE,BETTER,APP/FAV,NO,RIGHTAMT,DEMOCRAT,NEITHERDID,50-500K,SOMCOL/ASSOC,CATHOLIC,AFEWAYEAR,30-50K,NO,NO,LIBERAL,18-64,SOCIALSECURI,LAST.MONTH,STATE,COMPLETE,NORFOLKAREA,18-29,18-24,DEMOCRAT,18-24,CATHOLIC,ONLYGORE,ONLYBUSH,ISSUES,,,1.331
STATE ONLY,47.0,122.0,17.0,SECOND CALL,50-59,BLACK,FEMALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,ECON/JOBS,EXPERIENCE,NO,CLINTON,BETTER,APP/FAV,YES,RIGHTAMT,DEMOCRAT,BOTHDID,50-500K,COLGRAD,OTHERCHRIST,MORETHAN1AWK,50-75K,YES,NO,MODERATE,18-64,CUTFEDINCTAX,BEFORE,STATE,COMPLETE,NORFOLKAREA,45-59,50-59,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,1.202
STATE ONLY,47.0,122.0,18.0,SECOND CALL,30-39,WHITE,MALE,BUSH,ALLEN,APPROVE,FAVORABLE,BUSH,LESS,CITYOVER50K,WORLDAFFAIRS,GOODJUDGMENT,NO,CLINTON,BETTER,APP/FAV,NO,RIGHTAMT,ELSE,BOTHDID,50-500K,HSGRAD,NONE,NEVER,15-30K,YES,YES,LIBERAL,18-64,SOCIALSECURI,LAST.3DAYS,STATE,COMPLETE,NORFOLKAREA,30-44,30-39,IND/OTHER,30-39,NONE,BOTH,BOTH,ISSUES,,,1.322
STATE ONLY,47.0,122.0,19.0,SECOND CALL,60-64,WHITE,MALE,GORE,ROBB,APPROVE,FAVORABLE,GORE,MORE,CITYOVER50K,MEDICARE/RX,OMITS,NO,CLINTON,BETTER,APP/FAV,YES,RIGHTAMT,DEMOCRAT,ALLENDID,50-500K,SOMCOL/ASSOC,PROTESTANT,NEVER,30-50K,YES,NO,MODERATE,18-64,OMITS,BEFORE,STATE,COMPLETE,NORFOLKAREA,60+,60+,DEMOCRAT,50-64,PROT/CHRIST,ONLYGORE,ONLYBUSH,ISSUES,,,1.174
