ID,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK14,BREAK14B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,CHRISTIEPRES,CLIMATECHANGE,CONGRESS,CONGRESS4,CUBAN3,EBOLA14,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FINSIT2,FOLLOW14,FOLLOW14B,FOROBAMAH,GAY,GEOCODE,GOV,GOVTDO10,HCLINPRES,HEALTHCARE14,HILLVREP,HOU,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JBUSHPRES,LANDPHONE,LATINO,LIFE,MARCHILD,MARIJUANALAW,MARRIED,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PAULPRES,PERRYPRES,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QRACEAK,QRACEHI,QTYPE,RACE,RACEAI,RACEAK,RACEREL14,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SEN,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TRACK,TRUSTGOV,TRUSTGOVB,UNIONHH12,VERSION,VETVOTER,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4,WEIGHT
66913.0,Legal,Legal in most cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Protestant/Do not attend weekly,Complete,,,Yes,Call 1,22.0,,,No,,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,About the same,,,,,2.0,The Republican candidate,,,,The Republican candidate,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,,All others,,No,,,,,,,,,45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Moderate,109.0,Conservative Republicans,Mod./Liberal Republicans,White,White,,,National questionnaire,White,White,,,,,West,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,California,,,,Election day exit poll,,,,Only some of the time,Only some of the time or never,No,Version 3,,White Protestants,No,White Born-again/Evangelical Christians,,,Yes,White Protestant evangelical,,,0.816177666187286
99130.0,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,No,Call 3,5.0,No,Only regular land-line phone service,,No,,,,,Approve,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,No,2.0,The Republican candidate,,Yes,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Yes,No,,,,,,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,No,No,Moderate,99.0,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,White,,,,,Midwest,Catholic,Catholic,Catholic,,,Female,White women,,Suburbs,Suburbs,,Wisconsin,Neither,Neutral,Neutral,Election day exit poll,,,,,,,Version 5,,White Catholics,No,All others,,,No,All others,,,0.798304498195648
84243.0,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,Very closely,Extremely or very closely,,Call 2,3.0,,,,,,Disapprove,Strongly disapprove,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,,,2.0,The Republican candidate,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,Foreign policy,,,No,,,,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Conservative,3.0,Independent/Something else,Conservative Republicans,White,White,,,National questionnaire,White,White,,,,,West,,,,,,Male,White men,,"Cities over 500,000","Cities over 50,000",,Nevada,,,,Election day exit poll,Very worried,Very or somewhat worried,,,,,Version 1,No,,No,,,,,,,,0.675267815589905
68928.0,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,Call 2,2.0,,,,,No,,,,,,,Is fair to most Americans,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,,,,,3.0,The Republican candidate,Government is doing too many things better left to businesses and individuals,,,,The Republican candidate,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,,No,Worse than life today,,Illegal,,,,,,,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Conservative,101.0,Independent/Something else,Conservative Republicans,White,White,,,National questionnaire,White,White,,Gotten worse,,,East,,,,No,,Male,White men,,Suburbs,Suburbs,,Connecticut,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,,No,,,,,,,,0.766054153442383
68927.0,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,No,Call 2,1.0,Yes,Both regular land-line and cell phone service,,No,,,,,Approve,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Extremely closely,Extremely or very closely,,No,2.0,The Republican candidate,,Yes,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,No,Yes,No,,,,,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,No,No,Liberal,3.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,,,,East,Jewish,Jewish,Jewish,,,Female,White women,,Suburbs,Suburbs,,Connecticut,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,Version 5,,White Jewish,No,All others,,,No,All others,,,0.624891519546509
68926.0,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,No,Call 2,1.0,Yes,Both regular land-line and cell phone service,,No,,,,,Approve,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Extremely closely,Extremely or very closely,,No,2.0,The Republican candidate,,Yes,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,No,Yes,No,,,,,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,No,No,Liberal,3.0,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,White,,,,,East,Jewish,Jewish,Jewish,,,Female,White women,,Suburbs,Suburbs,,Connecticut,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,Version 5,,White Jewish,No,All others,,,No,All others,,,0.624891519546509
68818.0,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,,Call 2,15.0,,,,,,,,No,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,To express opposition to Barack Obama,,4.0,The Republican candidate,,,Went too far,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Foreign policy,,,,,,,Yes,Not so good,Not so good or poor,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,,Moderate,97.0,Conservative Republicans,Mod./Liberal Republicans,White,White,,,National questionnaire,White,White,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,,,,,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,,,,Election day exit poll,,,,,,,Version 2,,,No,,Yes,Working women,,,Working women,Working women,0.757106602191925
98956.0,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,Call 3,4.0,,,,,,,,,,Staying about the same,Poor and staying the same,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,To express opposition to Barack Obama,,2.0,The Republican candidate,,,Was about right,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Health care,,,No,,,,Yes,Not so good,Not so good or poor,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,,Moderate,71.0,Conservative Republicans,Mod./Liberal Republicans,White,White,,,National questionnaire,White,White,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",East,,,,,,Female,White women,Married women,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,,,,Version 2,,,No,,Yes,Working women,,,Working women,Working women,1.00683259963989
68777.0,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,No,Call 2,1.0,Yes,Both regular land-line and cell phone service,,No,,,,,Disapprove,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Very closely,Extremely or very closely,,No,2.0,The Republican candidate,,Omit,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,Yes,Yes,No,,,,,,,,,,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,No,No,Moderate,3.0,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,White,,,,,East,Jewish,Jewish,Jewish,,,Female,White women,,Suburbs,Suburbs,,Connecticut,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,Version 5,,White Jewish,No,All others,,,No,All others,,,0.624891519546509
68772.0,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,Call 2,2.0,,,,,,,,,,Getting worse,Worse,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,To express opposition to Barack Obama,,3.0,The Republican candidate,,,Went too far,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,,,No,,,,No,Poor,Not so good or poor,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,,,Moderate,101.0,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,White,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,,,,,,Female,White women,Non married women,Suburbs,Suburbs,,Connecticut,,,,Election day exit poll,,,,,,,Version 2,,,No,,Yes,Working women,,,Working women,Working women,0.738724172115326
66649.0,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,Somewhat closely,Somewhat or not too closely,,Call 1,46.0,,,,,,Approve,Somewhat approve,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,,,5.0,The Republican candidate,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Disapprove,The economy,,,Yes,,,,,,,Not worried,Not too worried,Approve,Strongly approve,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,All others,,,Moderate,57.0,Conservative Republicans,Mod./Liberal Republicans,Other,Hispanic/Latino,,,National questionnaire,Hispanic/Latino,Hispanic/Latino,,,,,West,,,,,,Female,Latino women,,Suburbs,Suburbs,English,California,,,,Election day exit poll,Very worried,Very or somewhat worried,,,,,Version 1,No,,No,,,,,,,,1.60447287559509
68725.0,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,,Call 2,2.0,,,,,,,,,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,To express opposition to Barack Obama,,3.0,The Republican candidate,,,Went too far,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Illegal immigration,,,No,,,,No,Poor,Not so good or poor,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Conservative,101.0,Independent/Something else,Conservative Republicans,White,White,,,National questionnaire,White,White,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,,,,,,Male,White men,Non married men,Suburbs,Suburbs,,Connecticut,,,,Election day exit poll,,,,,,,Version 2,,,No,,Yes,Working men,,,All others,Working men,0.766054153442383
66619.0,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,Call 1,3.0,,,,,,,,,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,To express opposition to Barack Obama,,2.0,The Republican candidate,,,Went too far,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,,,No,,,,Yes,Not so good,Not so good or poor,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,,Conservative,3.0,Independent/Something else,Conservative Republicans,White,White,,,National questionnaire,White,White,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",West,,,,,,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",,Nevada,,,,Election day exit poll,,,,,,,Version 2,,,No,,Yes,Working women,,,Working women,Working women,0.648427426815033
66557.0,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,Very closely,Extremely or very closely,,Call 1,3.0,,,,,,Disapprove,Strongly disapprove,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,,2.0,The Republican candidate,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,Foreign policy,,,No,,,,,,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,,Moderate,3.0,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,White,,,,,West,,,,,,Male,White men,,"Cities over 500,000","Cities over 50,000",,Nevada,,,,Election day exit poll,Very worried,Very or somewhat worried,,,,,Version 1,No,,No,,,,,,,,0.649700343608856
68613.0,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Somewhat closely,Somewhat or not too closely,,Call 2,4.0,,,,,,Disapprove,Strongly disapprove,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,,1.0,The Republican candidate,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,Health care,,,No,,,,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Conservative,85.0,Independent/Something else,Conservative Republicans,White,White,,,National questionnaire,White,White,,,,,East,,,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",,Connecticut,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Version 1,Yes,,No,,,,,,,,0.8602374792099
66527.0,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,Yes,Call 1,46.0,Yes,Both regular land-line and cell phone service,,No,,,,,Approve,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,No,5.0,The Republican candidate,,No,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,Yes,No,,,,,,,,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Yes,Yes,Moderate,57.0,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,White,,,,,West,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,,,Male,White men,,Suburbs,Suburbs,English,California,Born-again but not Tea Party supporter,Somewhat oppose,Oppose,Election day exit poll,,,,,,,Version 5,,White Protestants,No,White Born-again/Evangelical Christians,,,Yes,White Protestant evangelical,,,1.91055369377136
68575.0,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,Call 2,5.0,,,,,No,,,,,,,Is fair to most Americans,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,,,,,2.0,The Republican candidate,Government is doing too many things better left to businesses and individuals,,,,The Republican candidate,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,,No,Worse than life today,,Illegal,,,,,,,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,,Moderate,10.0,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,White,,Stayed about the same,,,East,,,,Yes,,Female,White women,,Suburbs,Suburbs,,Connecticut,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,,No,,,,,,,,0.64155524969101
