ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENNH10,GOVNH10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,TEAPARTY,TIMESEN10,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WRKWOMEN,XTEAPARTYID,CELLPHONE,LANDPHONE,RPRIM2012,TAXCUTSNH,CELLULAR,REP2012P,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
877634.0,New Hampshire,99.0,Call 1,Complete,Election day exit poll,1.03045606613159,Kelly Ayotte,John Stephen,Male,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,Unfavorable,Unfavorable,,,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,Before that,McCain,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Before that,In the last month or earlier,,All others,,Yes,Yes,Sarah Palin,,Both regular land-line and cell phone service,Sarah Palin,State questionnaire,Rural,Small Cities/Rural,2.0,5.0,East,Version 2,Low Density Rural,Rural,Rural,Downscale,3269.0
892208.0,New Hampshire,68.0,Call 2,Complete,Election day exit poll,2.4305753707885698,Kelly Ayotte,John Stephen,Male,White,25-29,Independent,Moderate,,College graduate,No,,Favorable,Unfavorable,,,Worse,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,Omit,,Before that,McCain,No,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,,Positive,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Before that,In the last month or earlier,,All others,,Yes,No,Someone else,,Only cell phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 2,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3054.0
906778.0,New Hampshire,110.0,Call 3,Complete,Election day exit poll,0.751209199428558,Kelly Ayotte,John Stephen,Female,White,50-59,Republican,Conservative,,College graduate,No,,Unfavorable,Unfavorable,,,About the same,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,Before that,McCain,No,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,Before that,In the last month or earlier,,All others,,Yes,No,Sarah Palin,,Only cell phone service,Sarah Palin,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,3281.0
877611.0,New Hampshire,8.0,Call 1,Complete,Election day exit poll,0.715225219726563,Kelly Ayotte,John Stephen,Male,White,45-49,Independent,Conservative,,College graduate,No,,Unfavorable,Unfavorable,,,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Cutting taxes,,Before that,McCain,Yes,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Before that,In the last month or earlier,,All others,,Yes,Yes,Someone else,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,3110.0
877537.0,New Hampshire,92.0,Call 1,Complete,Election day exit poll,1.35435330867767,Kelly Ayotte,John Stephen,Male,White,25-29,Independent,Moderate,,Postgraduate study,No,,Unfavorable,Unfavorable,,,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Cutting taxes,,In the last month,McCain,No,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,In the last month,In the last month or earlier,,All others,,Yes,Yes,Someone else,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3801.0
891997.0,New Hampshire,107.0,Call 2,Complete,Election day exit poll,0.635357081890106,Kelly Ayotte,John Stephen,Male,White,30-39,Independent,Liberal,,Some college/assoc. degree,No,,Unfavorable,Unfavorable,,,Worse,Omit,"Dissatisfied, but not angry",,,,,,Cutting taxes,,In the last month,McCain,No,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,In the last month,In the last month or earlier,,All others,,Yes,No,Sarah Palin,,Only cell phone service,Non-Republicans,State questionnaire,Rural,Small Cities/Rural,2.0,3.0,East,Version 2,Low Density Rural,Rural,Rural,Very downscale,3465.0
877217.0,New Hampshire,47.0,Call 1,Complete,Election day exit poll,1.3731597661972,Kelly Ayotte,John Stephen,Male,White,65 or over,Independent,Moderate,,College graduate,No,,Unfavorable,Unfavorable,,,About the same,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,Before that,McCain,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Before that,In the last month or earlier,,All others,,Yes,Yes,Mitt Romney,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,3.0,East,Version 2,Suburb,Rural,Rural,Downscale,3431.0
891745.0,New Hampshire,23.0,Call 2,Complete,Election day exit poll,0.951565086841583,Kelly Ayotte,John Stephen,Male,White,30-39,Independent,Conservative,,Postgraduate study,No,,Unfavorable,Unfavorable,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,Before that,McCain,Yes,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Before that,In the last month or earlier,,All others,,No,Yes,Someone else,,Only regular land-line phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,3820.0
877144.0,New Hampshire,115.0,Call 1,Complete,Election day exit poll,1.05948293209076,Kelly Ayotte,John Stephen,Male,White,65 or over,Independent,Moderate,,College graduate,No,,Unfavorable,Unfavorable,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,Before that,McCain,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Before that,In the last month or earlier,,All others,,Yes,Yes,Mitt Romney,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Rural,Small Cities/Rural,1.0,5.0,East,Version 2,Low Density Rural,Rural,Rural,Downscale,3894.0
891665.0,New Hampshire,87.0,Call 2,Complete,Election day exit poll,0.846161723136902,Kelly Ayotte,John Stephen,Male,White,50-59,Independent,Conservative,,Some college/assoc. degree,No,,Unfavorable,Unfavorable,,,Worse,Omit,Angry,,,,,,Cutting taxes,,Before that,McCain,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Before that,In the last month or earlier,,All others,,No,No,Someone else,,No telephone service at home,Non-Republicans,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0
891663.0,New Hampshire,87.0,Call 2,Complete,Election day exit poll,0.846161723136902,Kelly Ayotte,John Stephen,Male,White,50-59,Independent,Conservative,,Some college/assoc. degree,No,,Unfavorable,Unfavorable,,,Worse,Omit,Angry,,,,,,Cutting taxes,,Before that,McCain,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Before that,In the last month or earlier,,All others,,No,No,Someone else,,No telephone service at home,Non-Republicans,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0
901332.0,New Hampshire,19.0,Call 3,Complete,Election day exit poll,1.41930735111237,Kelly Ayotte,John Stephen,Male,White,60-64,Independent,Moderate,,College graduate,No,,Unfavorable,Unfavorable,,,About the same,Barack Obama was not a factor,Angry,,,,,,Spending to create jobs,,In the last month,McCain,Yes,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,In the last month,In the last month or earlier,,All others,,Yes,Yes,Omit,,Both regular land-line and cell phone service,Omit,State questionnaire,Rural,Small Cities/Rural,1.0,5.0,East,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale,3813.0
876989.0,New Hampshire,99.0,Call 1,Complete,Election day exit poll,1.03045606613159,Kelly Ayotte,John Stephen,Male,White,65 or over,Republican,Conservative,,Postgraduate study,No,,Unfavorable,Unfavorable,,,Omit,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,Before that,McCain,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Before that,In the last month or earlier,,All others,,No,Yes,Someone else,,Only regular land-line phone service,Someone else,State questionnaire,Rural,Small Cities/Rural,2.0,5.0,East,Version 2,Low Density Rural,Rural,Rural,Downscale,3269.0
876985.0,New Hampshire,37.0,Call 1,Complete,Election day exit poll,0.668373763561249,Kelly Ayotte,John Stephen,Male,White,30-39,Republican,Conservative,,Postgraduate study,No,,Unfavorable,Unfavorable,,,Better,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,Before that,McCain,Yes,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Before that,In the last month or earlier,,All others,,Yes,Yes,Mitt Romney,,Both regular land-line and cell phone service,Mitt Romney,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,3045.0
878614.0,New Hampshire,110.0,Call 1,Complete,Election day exit poll,0.814170658588409,Kelly Ayotte,John Stephen,Female,White,60-64,Something else,Moderate,,High school graduate,No,,Unfavorable,Unfavorable,,,Worse,Barack Obama was not a factor,Angry,,,,,,Reducing the budget deficit,,In the last three days,McCain,No,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,In the last month,In the last week,,All others,,Yes,Yes,Sarah Palin,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,3281.0
876905.0,New Hampshire,107.0,Call 1,Complete,Election day exit poll,0.635357081890106,Kelly Ayotte,John Stephen,Male,White,30-39,Republican,Moderate,,College graduate,No,,Unfavorable,Unfavorable,,,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Cutting taxes,,In the last three days,McCain,Yes,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,In the last month,In the last week,,All others,,Yes,Yes,Mitt Romney,,Both regular land-line and cell phone service,Mitt Romney,State questionnaire,Rural,Small Cities/Rural,2.0,3.0,East,Version 2,Low Density Rural,Rural,Rural,Very downscale,3465.0
876862.0,New Hampshire,87.0,Call 1,Complete,Election day exit poll,0.846161723136902,Kelly Ayotte,John Stephen,Male,White,50-59,Republican,Conservative,,Postgraduate study,No,,Unfavorable,Unfavorable,,,Better,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,Before that,McCain,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Before that,In the last month or earlier,,All others,,Yes,Yes,Mitt Romney,,Both regular land-line and cell phone service,Mitt Romney,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0
876808.0,New Hampshire,8.0,Call 1,Complete,Election day exit poll,0.70334666967392,Kelly Ayotte,John Stephen,Female,White,50-59,Republican,Conservative,,Postgraduate study,No,,Unfavorable,Unfavorable,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Cutting taxes,,Before that,McCain,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,Before that,In the last month or earlier,,Working women,,Yes,Yes,Mitt Romney,,Both regular land-line and cell phone service,Mitt Romney,State questionnaire,Suburbs,Suburbs,1.0,2.0,East,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,3110.0
891351.0,New Hampshire,1.0,Call 2,Complete,Election day exit poll,1.44479095935822,Kelly Ayotte,John Stephen,Male,White,40-44,Independent,Moderate,,College graduate,No,,Favorable,Unfavorable,,,Worse,To express opposition to Barack Obama,Angry,,,,,,Omit,,In the last month,McCain,Yes,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,In the last month,In the last month or earlier,,All others,,Yes,Yes,Someone else,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Rural,Small Cities/Rural,2.0,3.0,East,Version 2,Suburb,Rural,Rural,Downscale,3275.0
915653.0,New Hampshire,48.0,Call 3,Complete,Election day exit poll,0.872371971607208,Kelly Ayotte,John Stephen,Female,White,50-59,Independent,Moderate,,College graduate,No,,Unfavorable,Unfavorable,,,Worse,To express opposition to Barack Obama,Angry,,,,,,Spending to create jobs,,In the last week,McCain,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,In the last month,In the last week,,Working women,,Yes,Yes,Mitt Romney,,Both regular land-line and cell phone service,Non-Republicans,State questionnaire,Suburbs,Suburbs,1.0,4.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3848.0
891311.0,New Hampshire,87.0,Call 2,Complete,Election day exit poll,0.832108616828918,Kelly Ayotte,John Stephen,Female,White,40-44,Republican,Conservative,,College graduate,No,,Unfavorable,Unfavorable,,,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Omit,,Before that,McCain,No,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,Before that,In the last month or earlier,,All others,,Yes,Yes,Newt Gingrich,,Both regular land-line and cell phone service,Newt Gingrich,State questionnaire,Suburbs,Suburbs,2.0,4.0,East,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0
