ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENCA10,GOVCA10,CAPROP19,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNFAIRCA10,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRBOXER,UNFAIRFIORINA,WHNCLINC,XTEAPARTYID,BALLOTDRAW,CADEFCT,IMMDEPORT,JOBSCAL,OUTSIDER,UNFAIRCA10G,JOBSBOXER,JOBSFIORINA,UNFAIRBROWN,UNFAIRWHIT,WRKWOMEN,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
898934.0,California,46.0,Call 2,Complete,Election day exit poll,0.5,Barbara Boxer,Jerry Brown,Yes,Female,Hispanic,25-29,Democrat,Moderate,"Under $30,000",High school graduate,Yes,,,,About the same,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,,,,,Non black female,Latino women,18-29,18-29,18-44,18-29,25-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Negative,The economy,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
886481.0,California,46.0,Call 1,Complete,Election day exit poll,0.5,Barbara Boxer,Jerry Brown,Yes,Female,Hispanic,18-24,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,Yes,,,,Worse,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,,,,,Non black female,Latino women,18-29,18-29,18-44,18-29,18-24,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Negative,The economy,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
886387.0,California,46.0,Call 1,Complete,Election day exit poll,0.439999997615814,Barbara Boxer,Jerry Brown,Yes,Female,Hispanic,30-39,Democrat,Moderate,"$50,000-$74,999",College graduate,Yes,,,,Worse,,Angry,,,The economy,,,,,,,,,,,,,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Negative,The economy,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919698.0,California,46.0,Call 3,Complete,Election day exit poll,0.5,Barbara Boxer,Jerry Brown,Yes,Male,Hispanic,18-24,Democrat,Liberal,"$50,000-$74,999",College graduate,Yes,,,,About the same,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,,,,,,Non black male,Latino men,18-29,18-29,18-44,18-29,18-24,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Positive,The economy,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
898884.0,California,46.0,Call 2,Complete,Election day exit poll,0.360000014305115,Barbara Boxer,Jerry Brown,No,Male,Hispanic,50-59,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,Yes,,,,Worse,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,,,,,,Non black male,Latino men,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Positive,The economy,,,Independent/Something else,Independent Men,All others,Independents/Something else,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
886257.0,California,46.0,Call 1,Complete,Election day exit poll,0.370000004768372,Barbara Boxer,Jerry Brown,No,Female,White,45-49,Democrat,Moderate,"Under $30,000",High school graduate,No,,,,Worse,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,Yes,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
886126.0,California,46.0,Call 1,Complete,Election day exit poll,0.370000004768372,Barbara Boxer,Jerry Brown,No,Female,Hispanic,40-44,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,Yes,,,,Worse,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,,,,,,Non black female,Latino women,30-44,30-59,18-44,30-44,40-49,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Positive,The economy,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919665.0,California,46.0,Call 3,Complete,Election day exit poll,0.370000004768372,Barbara Boxer,Jerry Brown,No,Female,Hispanic,40-44,Independent,Moderate,"$75,000-$99,999",College graduate,Yes,,,,Worse,,Enthusiastic,,,The economy,,,,,,,,,,,,,Non black female,Latino women,30-44,30-59,18-44,30-44,40-49,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Positive,The economy,,,Independent/Something else,Independent Women,All others,Independents/Something else,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
898995.0,California,46.0,Call 2,Complete,Election day exit poll,0.730000019073486,Carly Fiorina,Jerry Brown,Yes,Male,Hispanic,18-24,Independent,Moderate,"$50,000-$74,999",High school graduate,Yes,,,,Worse,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,,,,,Non black male,Latino men,18-29,18-29,18-44,18-29,18-24,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Negative,The economy,,,Independent/Something else,Independent Men,All others,Independents/Something else,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919640.0,California,46.0,Call 3,Complete,Election day exit poll,0.829999983310699,Carly Fiorina,Meg Whitman,Yes,Male,Hispanic,30-39,Independent,Moderate,"$100,000-$199,999",College graduate,Yes,,,,Worse,,"Dissatisfied, but not angry",,,The economy,,,,,,,,,,,,,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Negative,The economy,,,Independent/Something else,Independent Men,All others,Independents/Something else,American Indian,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
899128.0,California,46.0,Call 2,Complete,Election day exit poll,0.790000021457672,Carly Fiorina,Meg Whitman,No,Female,Hispanic,18-24,Republican,Conservative,"$75,000-$99,999",Some college/assoc. degree,Yes,,,,About the same,,Angry,,,The economy,,,,,,,,,,,,,Non black female,Latino women,18-29,18-29,18-44,18-29,18-24,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Negative,The economy,,,Republican,Republican Women,All others,Conservative Republicans,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919654.0,California,46.0,Call 3,Complete,Election day exit poll,0.689999997615814,Carly Fiorina,Meg Whitman,No,Male,Hispanic,30-39,Republican,Conservative,"$30,000-$49,999",No high school diploma,Yes,,,,Better,,"Satisfied, but not enthusiastic",,,The economy,,,,,,,,,,,,,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Positive,The economy,,,Republican,Republican Men,All others,Conservative Republicans,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919673.0,California,46.0,Call 3,Complete,Election day exit poll,0.469999998807907,Barbara Boxer,Jerry Brown,Yes,Male,Hispanic,60-64,Democrat,Liberal,"$30,000-$49,999",High school graduate,Yes,,,,About the same,,"Satisfied, but not enthusiastic",,,Health care,,,,,,,,,,,,,Non black male,Latino men,45-65,60+,45+,60+,50-64,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Positive,Something else,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Hispanic/Latino,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919618.0,California,46.0,Call 3,Complete,Election day exit poll,0.389999985694885,Barbara Boxer,Jerry Brown,No,Female,Hispanic,65 or over,Democrat,Conservative,"$30,000-$49,999",College graduate,Yes,,,,About the same,,Enthusiastic,,,Health care,,,,,,,,,,,,,Non black female,Latino women,65+,60+,45+,60+,65+,Latino 65+,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Positive,Something else,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,White,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919630.0,California,46.0,Call 3,Complete,Election day exit poll,0.389999985694885,Barbara Boxer,Jerry Brown,No,Male,Asian,60-64,Democrat,Liberal,"$30,000-$49,999",College graduate,No,,,,Better,,Enthusiastic,,,The war in Afghanistan,,,,,,,,,,,,,Non black male,All other races,45-65,60+,45+,60+,50-64,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Positive,Something else,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Asian,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
899061.0,California,46.0,Call 2,Complete,Election day exit poll,0.639999985694885,Barbara Boxer,Meg Whitman,Yes,Female,Hispanic,18-24,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,Yes,,,,About the same,,"Dissatisfied, but not angry",,,The war in Afghanistan,,,,,,,,,,,,,Non black female,Latino women,18-29,18-29,18-44,18-29,18-24,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Negative,Something else,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Other,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
898594.0,California,46.0,Call 2,Not complete,Election day exit poll,0.469999998807907,Barbara Boxer,Jerry Brown,Yes,Male,Hispanic,60-64,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,Non black male,Latino men,45-65,60+,45+,60+,50-64,Latino 45-54,,,,,,,,,,,,,,,,,Hispanic/Latino,,,,,,,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
885382.0,California,46.0,Call 1,Not complete,Election day exit poll,0.5,Barbara Boxer,Jerry Brown,Yes,Female,Hispanic,18-24,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,Non black female,Latino women,18-29,18-29,18-44,18-29,18-24,Latino 18-29,,,,,,,,,,,,,,,,,Hispanic/Latino,,,,,,,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
898370.0,California,46.0,Call 2,Not complete,Election day exit poll,0.360000014305115,Barbara Boxer,Jerry Brown,No,Male,Hispanic,45-49,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,Non black male,Latino men,45-65,30-59,45+,45-59,40-49,Latino 45-54,,,,,,,,,,,,,,,,,White,,,,,,,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 1,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
887247.0,California,46.0,Call 1,Not complete,Election day exit poll,0.370000004768372,Barbara Boxer,Jerry Brown,No,Female,Hispanic,50-59,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,Non black female,Latino women,45-65,30-59,45+,45-59,50-64,Latino 45-54,,,,,,,,,,,,,,,,,Hispanic/Latino,,,,,,,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 4,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
885885.0,California,46.0,Call 1,Not complete,Election day exit poll,0.689999997615814,Carly Fiorina,Meg Whitman,No,Female,Hispanic,30-39,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,,,,,,,,,,,,,,,,,White,,,,,,,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,39.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
862893.0,California,50173.0,,Complete,Telephone survey,7.53000020980835,Barbara Boxer,Jerry Brown,Yes,Male,Black,60-64,Something else,Moderate,,Some college/assoc. degree,No,I like my candidate but with reservations,Favorable,Unfavorable,Worse,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,,Against the Tea Party movement,,,Both of them,Obama,No,Black male,Black men,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,Positive,,,,Independent/Something else,Independent Men,All others,Independents/Something else,Black,,,,Barbara Boxer did,Carly Fiorina did,,,,,,,,,,,,,All others,State questionnaire,English,Suburbs,Suburbs,35.0,4.0,West,Version 2,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
865923.0,California,50173.0,,Complete,Telephone survey,2.51999998092651,Barbara Boxer,Jerry Brown,Yes,Female,Black,65 or over,Independent,Liberal,"$30,000-$49,999",College graduate,No,,Favorable,Unfavorable,,,,,,,No,,,,,,,,,,,,Black female,Black women,65+,60+,45+,60+,65+,Black 65+,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,,,Independent/Something else,Independent Women,All others,Independents/Something else,Black,,,,,,No,,,,,,,,,,,,,National questionnaire,English,Suburbs,Suburbs,35.0,4.0,West,Version 4,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
919203.0,California,18.0,Call 3,Complete,Election day exit poll,0.400000005960464,Barbara Boxer,Jerry Brown,No,Male,Hispanic,18-24,Democrat,Moderate,"$30,000-$49,999",High school graduate,Yes,,,,,,,,,,,,,,Understands the needs of people like me,,,,Seriously off on the wrong track,,Didn't vote,,Non black male,Latino men,18-29,18-29,18-44,18-29,18-24,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,,,,,,No,,Governor,,Offered a chance to apply for legal status,Only Barbara Boxer,An insider who knows how to get things done,Neither of them,Barbara Boxer will,Carly Fiorina will not,Jerry Brown did not,Meg Whitman did not,,State questionnaire,English,Suburbs,Suburbs,35.0,4.0,West,Version 3,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
899608.0,California,18.0,Call 2,Complete,Election day exit poll,0.439999997615814,Barbara Boxer,Jerry Brown,Yes,Male,Black,50-59,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,,,,,,,,,,,Has the right experience,,,,Generally going in the right direction,,Other,,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,,,,Independent/Something else,Independent Men,All others,Independents/Something else,Black,,,,,,No,,U.S. Senate,,Offered a chance to apply for legal status,Neither of them,An insider who knows how to get things done,Both of them,Barbara Boxer will not,Carly Fiorina will not,Jerry Brown did,Meg Whitman did,,State questionnaire,English,Suburbs,Suburbs,35.0,4.0,West,Version 3,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
