ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENIN10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,SENCNTL,STIMULUS,TEAPARTY,TIMESEN10,TRACK,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WHTEVANG,XTEAPARTYID,ABORTION,ABORT2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
883228.0,Indiana,85.0,Call 2,Complete,Election day exit poll,1.18969535827637,Dan Coats,Female,White,50-59,Democrat,Moderate,,Some college/assoc. degree,No,,,,,,,,,Expand it,,,,,Cutting taxes,,Made no difference,Neutral,,Generally going in the right direction,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Neutral,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 3,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
899802.0,Indiana,69.0,Call 3,Complete,Election day exit poll,0.461545377969742,Brad Ellsworth,Male,White,40-44,Something else,Liberal,,Postgraduate study,No,,,,,,,,,Expand it,,,,,Reducing the budget deficit,,Helped the economy,Somewhat oppose,,Generally going in the right direction,Obama,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,,,,,Non-Tea Party supporters and Independents/Something else,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 3,High Density Urban,Urban,Urban Core,Downscale
899800.0,Indiana,69.0,Call 3,Complete,Election day exit poll,0.461545377969742,Brad Ellsworth,Male,White,40-44,Something else,Liberal,,Postgraduate study,No,,,,,,,,,Expand it,,,,,Reducing the budget deficit,,Helped the economy,Somewhat oppose,,Generally going in the right direction,Obama,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,,,,,Non-Tea Party supporters and Independents/Something else,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 3,High Density Urban,Urban,Urban Core,Downscale
881777.0,Indiana,69.0,Call 2,Complete,Election day exit poll,0.461545377969742,Brad Ellsworth,Male,White,40-44,Democrat,Moderate,,College graduate,No,,,,,,,,,Leave it as is,,,,,Reducing the budget deficit,,Helped the economy,Somewhat oppose,,Generally going in the right direction,Obama,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,Oppose,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 3,High Density Urban,Urban,Urban Core,Downscale
886841.0,Indiana,61.0,Call 2,Complete,Election day exit poll,1.12549531459808,Brad Ellsworth,Male,Hispanic,50-59,Democrat,Moderate,,Some college/assoc. degree,Yes,,,,,,,,,Expand it,,,,,Spending to create jobs,,Helped the economy,Somewhat oppose,,Generally going in the right direction,Obama,Non black male,Latino men,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,Oppose,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
886839.0,Indiana,61.0,Call 2,Complete,Election day exit poll,1.12549531459808,Brad Ellsworth,Male,Hispanic,50-59,Democrat,Moderate,,Some college/assoc. degree,Yes,,,,,,,,,Expand it,,,,,Spending to create jobs,,Helped the economy,Somewhat oppose,,Generally going in the right direction,Obama,Non black male,Latino men,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Hispanic/Latino,Oppose,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,1.0,1.0,Midwest,Version 3,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
907421.0,Indiana,85.0,Call 3,Complete,Election day exit poll,1.02290022373199,Brad Ellsworth,Female,White,30-39,Something else,Moderate,,Some college/assoc. degree,No,,,,,,,,,Expand it,,,,,Spending to create jobs,,Helped the economy,Somewhat oppose,,Generally going in the right direction,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,,,,,Non-Tea Party supporters and Independents/Something else,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 3,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
866926.0,Indiana,69.0,Call 1,Complete,Election day exit poll,0.644034385681152,Brad Ellsworth,Female,Black,50-59,Democrat,Moderate,,High school graduate,No,,,,,,,,,Expand it,,,,,Spending to create jobs,,Helped the economy,Somewhat oppose,,Generally going in the right direction,Obama,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 3,High Density Urban,Urban,Urban Core,Downscale
901916.0,Indiana,3.0,Call 3,Complete,Election day exit poll,1.28119683265686,Brad Ellsworth,Female,White,65 or over,Democrat,Moderate,,Some college/assoc. degree,No,,,,,,,,,Leave it as is,,,,,Omit,,Helped the economy,Strongly oppose,,Generally going in the right direction,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,3.0,2.0,Midwest,Version 3,Suburb,80s Suburbs,Urban Perimeter,Upscale
907890.0,Indiana,85.0,Call 3,Complete,Election day exit poll,1.02290022373199,Brad Ellsworth,Female,White,45-49,Something else,Moderate,,Some college/assoc. degree,No,,,,,,,,,Expand it,,,,,Cutting taxes,,Helped the economy,Strongly oppose,,Generally going in the right direction,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,,,,,Non-Tea Party supporters and Independents/Something else,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 3,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
868143.0,Indiana,85.0,Call 1,Complete,Election day exit poll,1.02290022373199,Brad Ellsworth,Female,White,50-59,Democrat,Liberal,,Some college/assoc. degree,,,,,,,,,,Expand it,,,,,Reducing the budget deficit,,Helped the economy,Strongly oppose,,Generally going in the right direction,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 3,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
868099.0,Indiana,85.0,Call 1,Complete,Election day exit poll,1.05903947353363,Brad Ellsworth,Male,White,25-29,Democrat,Liberal,,College graduate,No,,,,,,,,,Expand it,,,,,Reducing the budget deficit,,Helped the economy,Strongly oppose,,Generally going in the right direction,Obama,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 3,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
867164.0,Indiana,69.0,Call 1,Complete,Election day exit poll,0.644034385681152,Brad Ellsworth,Female,Black,30-39,Democrat,Liberal,,Some college/assoc. degree,No,,,,,,,,,Expand it,,,,,Reducing the budget deficit,,Helped the economy,Strongly oppose,,Generally going in the right direction,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Oppose,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 3,High Density Urban,Urban,Urban Core,Downscale
900550.0,Indiana,30.0,Call 3,Complete,Election day exit poll,0.965825319290161,Brad Ellsworth,Female,White,65 or over,Democrat,Moderate,,Some college/assoc. degree,No,,,,,,,,,Expand it,,,,,Reducing the budget deficit,,Helped the economy,Strongly oppose,,Generally going in the right direction,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,Rural,Small Cities/Rural,5.0,2.0,Midwest,Version 3,Low Density Rural,Rural,Rural,Downscale
869153.0,Indiana,30.0,Call 1,Complete,Election day exit poll,0.972491025924683,Brad Ellsworth,Female,White,18-24,Democrat,Liberal,,High school graduate,No,,,,,,,,,Leave it as is,,,,,Reducing the budget deficit,,Helped the economy,Strongly oppose,,Generally going in the right direction,Obama,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,Rural,Small Cities/Rural,5.0,2.0,Midwest,Version 3,Low Density Rural,Rural,Rural,Downscale
899289.0,Indiana,8.0,Call 3,Complete,Election day exit poll,0.915072619915009,Brad Ellsworth,Male,White,60-64,Democrat,Liberal,,College graduate,No,,,,,,,,,Expand it,,,,,Spending to create jobs,,Helped the economy,Strongly oppose,,Generally going in the right direction,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Oppose,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,4.0,4.0,Midwest,Version 3,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
882623.0,Indiana,85.0,Call 2,Complete,Election day exit poll,1.00885534286499,Brad Ellsworth,Female,,50-59,Democrat,Moderate,,High school graduate,No,,,,,,,,,Expand it,,,,,Spending to create jobs,,Helped the economy,Strongly oppose,,Generally going in the right direction,Obama,,,45-65,30-59,45+,45-59,50-64,,No college degree,High school graduate or less,,,,,,,,,,,Democrat,Democratic Women,,Moderate/Conservative Democrats,,Oppose,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,Suburbs,Suburbs,9.0,5.0,Midwest,Version 3,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
900803.0,Indiana,3.0,Call 3,Complete,Election day exit poll,1.28119683265686,Brad Ellsworth,Female,White,65 or over,Independent,Moderate,,College graduate,No,,,,,,,,,Expand it,,,,,Spending to create jobs,,Helped the economy,Strongly oppose,,Generally going in the right direction,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,,,,,Non-Tea Party supporters and Independents/Something else,,,National questionnaire,Suburbs,Suburbs,3.0,2.0,Midwest,Version 3,Suburb,80s Suburbs,Urban Perimeter,Upscale
900417.0,Indiana,30.0,Call 3,Complete,Election day exit poll,0.953217446804047,Brad Ellsworth,Male,White,50-59,Independent,Liberal,,College graduate,No,,,,,,,,,Expand it,,,,,Spending to create jobs,,Helped the economy,Strongly oppose,,Generally going in the right direction,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,,,,,Non-Tea Party supporters and Independents/Something else,,,National questionnaire,Rural,Small Cities/Rural,5.0,2.0,Midwest,Version 3,Low Density Rural,Rural,Rural,Downscale
899645.0,Indiana,69.0,Call 3,Complete,Election day exit poll,0.648786306381226,Brad Ellsworth,Male,Black,30-39,Democrat,Liberal,,College graduate,No,,,,,,,,,Leave it as is,,,,,Spending to create jobs,,Helped the economy,Strongly oppose,,Generally going in the right direction,Obama,Black male,Black men,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,,,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,Oppose,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 3,High Density Urban,Urban,Urban Core,Downscale
899747.0,Indiana,69.0,Call 3,Complete,Election day exit poll,0.458164840936661,Brad Ellsworth,Female,White,30-39,Democrat,Moderate,,Some college/assoc. degree,No,,,,,,,,,Leave it as is,,,,,Spending to create jobs,,Made no difference,Strongly oppose,,Generally going in the right direction,Obama,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,,,,,Non-Tea Party supporters and Democrats,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 3,High Density Urban,Urban,Urban Core,Downscale
899525.0,Indiana,69.0,Call 3,Complete,Election day exit poll,0.644034385681152,Brad Ellsworth,Female,Black,30-39,Democrat,Liberal,,No high school diploma,No,,,,,,,,,Expand it,,,,,Spending to create jobs,,Made no difference,Omit,,Seriously off on the wrong track,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,High school graduate or less,Non white no college degree,,,,,,,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Omit,,,,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",7.0,3.0,Midwest,Version 3,High Density Urban,Urban,Urban Core,Downscale
900506.0,Indiana,30.0,Call 3,Complete,Election day exit poll,0.953217446804047,Brad Ellsworth,Male,Hispanic,45-49,Republican,Conservative,,College graduate,Yes,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Hurt the economy,Strongly support,,Seriously off on the wrong track,Obama,Non black male,Latino men,45-65,30-59,45+,45-59,40-49,Latino 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,,,,,Republican,Republican Men,All others,Conservative Republicans,White,Support,,,,,Tea Party supporters,,,National questionnaire,Rural,Small Cities/Rural,5.0,2.0,Midwest,Version 3,Low Density Rural,Rural,Rural,Downscale
881706.0,Indiana,8.0,Call 2,Complete,Election day exit poll,0.8935387134552,Dan Coats,Female,White,45-49,Republican,Conservative,,Some college/assoc. degree,No,,,,,,,,,Repeal it,,,,,Omit,,Made no difference,Strongly support,,Seriously off on the wrong track,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,,,,,Tea Party supporters,,,National questionnaire,Suburbs,Suburbs,4.0,4.0,Midwest,Version 3,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
867299.0,Indiana,8.0,Call 1,Complete,Election day exit poll,0.983976125717163,Other,Male,White,50-59,Independent,Conservative,,Some college/assoc. degree,No,,,,,,,,,Omit,,,,,Reducing the budget deficit,,Helped the economy,Somewhat support,,Seriously off on the wrong track,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,,,,,Tea Party supporters,,,National questionnaire,Suburbs,Suburbs,4.0,4.0,Midwest,Version 3,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
