ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENSC10,GOVSC10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,STIMULUS,TEAPARTY,TEAREASG,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,WHNCLINC,WHTEVANG,XTEAPARTYID,RPRIM2012,REP2012P,WRKWOMEN,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
866840.0,South Carolina,52.0,Call 1,Complete,Election day exit poll,0.978053390979767,Jim DeMint,Nikki Haley,Female,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,Yes,,I strongly favor my candidate,Unfavorable,Favorable,,,Worse,To express opposition to Barack Obama,Angry,,,,,,,Hurt the economy,,In favor of the Tea Party movement,McCain,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,White Born-again/Evangelical Christians,,Sarah Palin,Sarah Palin,Working women,State questionnaire,Suburbs,Suburbs,4.0,1.0,South,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,29651.0
901764.0,South Carolina,52.0,Call 3,Complete,Election day exit poll,0.978053390979767,Jim DeMint,Nikki Haley,Female,White,30-39,Republican,Conservative,,College graduate,No,Yes,,I strongly favor my candidate,Unfavorable,Favorable,,,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Hurt the economy,,In favor of the Tea Party movement,McCain,Yes,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,White Born-again/Evangelical Christians,,Sarah Palin,Sarah Palin,Working women,State questionnaire,Suburbs,Suburbs,4.0,1.0,South,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,29651.0
866752.0,South Carolina,52.0,Call 1,Complete,Election day exit poll,1.02368748188019,Jim DeMint,Nikki Haley,Male,White,30-39,Republican,Conservative,,Postgraduate study,No,No,,I strongly favor my candidate,Unfavorable,Favorable,,,Better,To express opposition to Barack Obama,Angry,,,,,,,Hurt the economy,,In favor of the Tea Party movement,McCain,Yes,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,All others,,Sarah Palin,Sarah Palin,All others,State questionnaire,Suburbs,Suburbs,4.0,1.0,South,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,29651.0
886187.0,South Carolina,52.0,Call 2,Complete,Election day exit poll,1.02368748188019,Jim DeMint,Nikki Haley,Male,White,40-44,Republican,Conservative,,Some college/assoc. degree,No,Yes,,I strongly favor my candidate,Unfavorable,Favorable,,,Worse,To express opposition to Barack Obama,Angry,,,,,,,Hurt the economy,,In favor of the Tea Party movement,McCain,Yes,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,White Born-again/Evangelical Christians,,Sarah Palin,Sarah Palin,All others,State questionnaire,Suburbs,Suburbs,4.0,1.0,South,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,29651.0
866689.0,South Carolina,1.0,Call 1,Complete,Election day exit poll,0.850952386856079,Jim DeMint,Nikki Haley,Male,White,65 or over,Republican,Conservative,,Postgraduate study,No,Yes,,I like my candidate but with reservations,Unfavorable,Favorable,,,Worse,To express opposition to Barack Obama,Enthusiastic,,,,,,,Hurt the economy,,In favor of the Tea Party movement,McCain,No,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Positive,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,White Born-again/Evangelical Christians,,Mitt Romney,Mitt Romney,All others,State questionnaire,Suburbs,Suburbs,3.0,2.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,29841.0
887470.0,South Carolina,26.0,Call 2,Complete,Election day exit poll,1.18253564834595,Jim DeMint,Nikki Haley,Male,White,30-39,Republican,Conservative,,High school graduate,No,Yes,,I dislike the other candidate,Unfavorable,Favorable,,,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Hurt the economy,,The Tea Party movement was not a factor,McCain,Yes,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,White Born-again/Evangelical Christians,,Sarah Palin,Sarah Palin,All others,State questionnaire,Suburbs,Suburbs,5.0,1.0,South,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,29702.0
904893.0,South Carolina,77.0,Call 3,Complete,Election day exit poll,1.28130626678467,Jim DeMint,Nikki Haley,Female,White,60-64,Independent,Conservative,,Some college/assoc. degree,No,Yes,,I strongly favor my candidate,Unfavorable,Favorable,,,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Hurt the economy,,In favor of the Tea Party movement,McCain,Yes,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,White Born-again/Evangelical Christians,,Mike Huckabee,Non-Republicans,Working women,State questionnaire,Suburbs,Suburbs,2.0,2.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,29169.0
886689.0,South Carolina,52.0,Call 2,Complete,Election day exit poll,1.02368748188019,Jim DeMint,Nikki Haley,Male,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,No,,I strongly favor my candidate,Unfavorable,Favorable,,,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Hurt the economy,,The Tea Party movement was not a factor,McCain,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,All others,,Mitt Romney,Mitt Romney,All others,State questionnaire,Suburbs,Suburbs,4.0,1.0,South,Version 2,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,29651.0
904654.0,South Carolina,26.0,Call 3,Complete,Election day exit poll,1.12982034683228,Jim DeMint,Nikki Haley,Female,White,40-44,Republican,Moderate,,High school graduate,No,Yes,,I strongly favor my candidate,Unfavorable,Favorable,,,About the same,Barack Obama was not a factor,Angry,,,,,,,Hurt the economy,,The Tea Party movement was not a factor,McCain,Yes,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,White Born-again/Evangelical Christians,,Someone else,Someone else,Working women,State questionnaire,Suburbs,Suburbs,5.0,1.0,South,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,29702.0
904644.0,South Carolina,77.0,Call 3,Complete,Election day exit poll,1.13756465911865,Jim DeMint,Nikki Haley,Female,White,45-49,Republican,Conservative,,Postgraduate study,,Yes,,I strongly favor my candidate,Unfavorable,Favorable,,,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Hurt the economy,,The Tea Party movement was not a factor,McCain,No,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,White Born-again/Evangelical Christians,,Omit,Omit,All others,State questionnaire,Suburbs,Suburbs,2.0,2.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,29169.0
904439.0,South Carolina,26.0,Call 3,Complete,Election day exit poll,1.03809785842896,Jim DeMint,Nikki Haley,Female,Black,45-49,Republican,Moderate,,College graduate,No,Yes,,I like my candidate but with reservations,Unfavorable,Favorable,,,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Hurt the economy,,In favor of the Tea Party movement,McCain,Yes,Black female,Black women,45-65,30-59,45+,45-59,40-49,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,,Negative,,,,Republican,Republican Women,All others,Moderate/Liberal Republicans,Black,,,,All others,,Sarah Palin,Sarah Palin,Working women,State questionnaire,Suburbs,Suburbs,5.0,1.0,South,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,29702.0
886382.0,South Carolina,1.0,Call 2,Complete,Election day exit poll,0.72181111574173,Jim DeMint,Nikki Haley,Female,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,No,,I strongly favor my candidate,Unfavorable,Favorable,,,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Hurt the economy,,The Tea Party movement was not a factor,McCain,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,All others,,Mike Huckabee,Mike Huckabee,Working women,State questionnaire,Suburbs,Suburbs,3.0,2.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,29841.0
886499.0,South Carolina,1.0,Call 2,Complete,Election day exit poll,0.72181111574173,Jim DeMint,Nikki Haley,Female,White,50-59,Republican,Conservative,,Postgraduate study,No,Yes,,I strongly favor my candidate,Omit,Favorable,,,Worse,Barack Obama was not a factor,Angry,,,,,,,Hurt the economy,,The Tea Party movement was not a factor,McCain,No,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,White Born-again/Evangelical Christians,,Someone else,Someone else,All others,State questionnaire,Suburbs,Suburbs,3.0,2.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,29841.0
886450.0,South Carolina,95.0,Call 2,Complete,Election day exit poll,1.07995820045471,Jim DeMint,Nikki Haley,Female,White,65 or over,Republican,,,High school graduate,,Yes,,I like my candidate but with reservations,Omit,Favorable,,,Better,Omit,"Satisfied, but not enthusiastic",,,,,,,Hurt the economy,,Against the Tea Party movement,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,Positive,,,,Republican,Republican Women,White Republicans,,White,,,,White Born-again/Evangelical Christians,,Mitt Romney,Mitt Romney,,State questionnaire,Suburbs,Suburbs,2.0,2.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale,29210.0
887043.0,South Carolina,26.0,Call 2,Complete,Election day exit poll,1.30642032623291,Jim DeMint,Vincent Sheheen,Female,White,65 or over,Independent,Moderate,,Some college/assoc. degree,No,Yes,,I like my candidate but with reservations,Unfavorable,Unfavorable,,,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Hurt the economy,,The Tea Party movement was not a factor,McCain,No,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,White Born-again/Evangelical Christians,,Someone else,Non-Republicans,All others,State questionnaire,Suburbs,Suburbs,5.0,1.0,South,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,29702.0
886137.0,South Carolina,95.0,Call 2,Complete,Election day exit poll,0.958804488182068,Jim DeMint,Nikki Haley,Female,White,40-44,Republican,Conservative,,Some college/assoc. degree,No,No,,I strongly favor my candidate,Unfavorable,Unfavorable,,,Better,To express opposition to Barack Obama,Angry,,,,,,,Hurt the economy,,In favor of the Tea Party movement,McCain,Yes,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,All others,,Mitt Romney,Mitt Romney,Working women,State questionnaire,Suburbs,Suburbs,2.0,2.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale,29210.0
904112.0,South Carolina,26.0,Call 3,Complete,Election day exit poll,1.25547826290131,Jim DeMint,Nikki Haley,Female,White,25-29,Something else,Conservative,,College graduate,No,,,I like my candidate but with reservations,Unfavorable,Unfavorable,,,Worse,To express opposition to Barack Obama,Angry,,,,,,,Hurt the economy,,Against the Tea Party movement,McCain,Yes,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,All others,,Sarah Palin,Non-Republicans,Working women,State questionnaire,Suburbs,Suburbs,5.0,1.0,South,Version 2,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,29702.0
902427.0,South Carolina,1.0,Call 3,Complete,Election day exit poll,0.850952386856079,Jim DeMint,Nikki Haley,Male,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,Yes,,I strongly favor my candidate,Favorable,Favorable,,,Better,To express opposition to Barack Obama,Angry,,,,,,,Made no difference,,The Tea Party movement was not a factor,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,White Born-again/Evangelical Christians,,Newt Gingrich,Newt Gingrich,All others,State questionnaire,Suburbs,Suburbs,3.0,2.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,29841.0
887356.0,South Carolina,77.0,Call 2,Complete,Election day exit poll,1.30393958091736,Jim DeMint,Vincent Sheheen,Male,White,65 or over,Independent,Moderate,,High school graduate,No,No,,I like my candidate but with reservations,Unfavorable,Favorable,,,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,,Made no difference,,The Tea Party movement was not a factor,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,All others,,Mitt Romney,Non-Republicans,All others,State questionnaire,Suburbs,Suburbs,2.0,2.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,29169.0
887298.0,South Carolina,77.0,Call 2,Complete,Election day exit poll,1.1576589345932,Jim DeMint,Vincent Sheheen,Male,White,50-59,Republican,Conservative,,College graduate,No,No,,I like my candidate but with reservations,Unfavorable,Favorable,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Made no difference,,The Tea Party movement was not a factor,McCain,Yes,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,All others,,Sarah Palin,Sarah Palin,All others,State questionnaire,Suburbs,Suburbs,2.0,2.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,29169.0
901821.0,South Carolina,1.0,Call 3,Complete,Election day exit poll,0.701815903186798,Jim DeMint,Vincent Sheheen,Female,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,Yes,,I strongly favor my candidate,Unfavorable,Favorable,,,About the same,To express opposition to Barack Obama,Angry,,,,,,,Made no difference,,The Tea Party movement was not a factor,McCain,Yes,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,White Born-again/Evangelical Christians,,Mike Huckabee,Mike Huckabee,Working women,State questionnaire,Suburbs,Suburbs,3.0,2.0,South,Version 2,Suburb,70s Suburbs,Urban Perimeter,Upscale,29841.0
