ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENWV10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,SENCNTL,TEAPARTY,TIMESEN10,UNIONHH10,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WHTEVANG,XTEAPARTYID,COALHH,GUNOWNER,MANCHJOB,MANCHJOB2,WRKWOMEN,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
873993.0,West Virginia,56.0,Call 1,Complete,Election day exit poll,0.853637099266052,John Raese,Female,White,65 or over,Republican,Conservative,,College graduate,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,The Republican Party,,,No,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,White Born-again/Evangelical Christians,,,Yes,Strongly approve,Approve,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
909759.0,West Virginia,56.0,Call 3,Complete,Election day exit poll,0.738512217998505,John Raese,Female,White,45-49,Democrat,Moderate,,Some college/assoc. degree,No,No,I like my candidate but with reservations,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Spending to create jobs,,The Republican Party,,,No,McCain,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,All others,,,Yes,Somewhat disapprove,Disapprove,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
890022.0,West Virginia,56.0,Call 2,Complete,Election day exit poll,0.768850445747375,John Raese,Male,White,30-39,Independent,Moderate,,College graduate,No,No,I like my candidate but with reservations,Unfavorable,Unfavorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,The Republican Party,,,No,McCain,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,All others,,,Yes,Strongly approve,Approve,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
889913.0,West Virginia,56.0,Call 2,Complete,Election day exit poll,0.747947752475739,John Raese,Male,White,25-29,Republican,Conservative,,High school graduate,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,The Republican Party,,,No,McCain,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,White Born-again/Evangelical Christians,,,Yes,Somewhat disapprove,Disapprove,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
874678.0,West Virginia,56.0,Call 1,Complete,Election day exit poll,0.768850445747375,John Raese,Male,White,50-59,Independent,Moderate,,High school graduate,No,No,I like my candidate but with reservations,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,The Democratic Party,,,No,McCain,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,All others,,,No,Strongly approve,Approve,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
874285.0,West Virginia,56.0,Call 1,Complete,Election day exit poll,0.738512217998505,John Raese,Female,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,The Republican Party,,,No,McCain,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,White Born-again/Evangelical Christians,,,No,Somewhat approve,Approve,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
873896.0,West Virginia,56.0,Call 1,Complete,Election day exit poll,0.738512217998505,John Raese,Female,White,30-39,Republican,Conservative,,Postgraduate study,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,The Republican Party,,,No,McCain,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,White Born-again/Evangelical Christians,,,No,Strongly approve,Approve,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
873785.0,West Virginia,56.0,Call 1,Complete,Election day exit poll,0.768850445747375,John Raese,Male,White,30-39,Republican,Conservative,,Postgraduate study,No,Yes,I like my candidate but with reservations,Unfavorable,Unfavorable,Better,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,The Republican Party,,,No,McCain,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,White Born-again/Evangelical Christians,,,No,Somewhat approve,Approve,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
909896.0,West Virginia,56.0,Call 3,Complete,Election day exit poll,0.718434274196625,John Raese,Female,White,18-24,Independent,Moderate,,High school graduate,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,The Republican Party,,,No,McCain,,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,White Born-again/Evangelical Christians,,,No,Somewhat disapprove,Disapprove,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
890160.0,West Virginia,56.0,Call 2,Complete,Election day exit poll,0.756641268730164,John Raese,,White,50-59,Republican,Conservative,,High school graduate,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,The Republican Party,,,No,McCain,,,,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Negative,,,,Republican,,White Republicans,Conservative Republicans,White,,,,,White Born-again/Evangelical Christians,,,No,Somewhat disapprove,Disapprove,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
889691.0,West Virginia,56.0,Call 2,Complete,Election day exit poll,0.738512217998505,John Raese,Female,White,50-59,Republican,Moderate,,Some college/assoc. degree,No,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Cutting taxes,,The Republican Party,,,No,McCain,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,All others,,,No,Strongly approve,Approve,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
910418.0,West Virginia,56.0,Call 3,Complete,Election day exit poll,0.954921245574951,Joe Manchin,Female,White,50-59,Democrat,Moderate,,Some college/assoc. degree,No,Yes,I dislike the other candidate,Favorable,Unfavorable,About the same,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,The Democratic Party,,,No,Obama,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,White Born-again/Evangelical Christians,,,Yes,Somewhat approve,Approve,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
889537.0,West Virginia,56.0,Call 2,Complete,Election day exit poll,1.14912521839142,Joe Manchin,Male,White,60-64,Democrat,Moderate,,Some college/assoc. degree,No,No,I dislike the other candidate,Favorable,Unfavorable,Worse,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,The Democratic Party,,,Yes,Obama,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,All others,,,Yes,Somewhat approve,Approve,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
874992.0,West Virginia,56.0,Call 1,Complete,Election day exit poll,0.994149684906006,Joe Manchin,Male,White,50-59,Independent,Moderate,,Some college/assoc. degree,,Yes,I strongly favor my candidate,Favorable,Omit,Better,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,Cutting taxes,,The Democratic Party,,,No,Obama,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Positive,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,White Born-again/Evangelical Christians,,,Yes,Somewhat approve,Approve,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
911083.0,West Virginia,56.0,Call 3,Complete,Election day exit poll,0.954921245574951,Joe Manchin,Female,White,50-59,Democrat,Moderate,,Some college/assoc. degree,No,Yes,I like my candidate but with reservations,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Cutting taxes,,The Democratic Party,,,Yes,Obama,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,White Born-again/Evangelical Christians,,,Yes,Somewhat approve,Approve,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
911081.0,West Virginia,56.0,Call 3,Complete,Election day exit poll,0.954921245574951,Joe Manchin,Female,White,50-59,Democrat,Moderate,,Some college/assoc. degree,No,Yes,I like my candidate but with reservations,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Cutting taxes,,The Democratic Party,,,Yes,Obama,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,White Born-again/Evangelical Christians,,,Yes,Somewhat approve,Approve,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
910920.0,West Virginia,56.0,Call 3,Complete,Election day exit poll,0.954921245574951,Joe Manchin,Female,White,30-39,Independent,Moderate,,College graduate,,Yes,I strongly favor my candidate,Favorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Spending to create jobs,,Does not matter to me,,,No,Obama,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,White Born-again/Evangelical Christians,,,Yes,Strongly approve,Approve,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
910031.0,West Virginia,56.0,Call 3,Complete,Election day exit poll,1.14912521839142,Joe Manchin,Male,White,65 or over,Democrat,Moderate,,High school graduate,No,No,I strongly favor my candidate,Favorable,Unfavorable,Worse,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,Cutting taxes,,The Democratic Party,,,No,Obama,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,All others,,,Yes,Strongly approve,Approve,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
890201.0,West Virginia,56.0,Call 2,Complete,Election day exit poll,0.994149684906006,Joe Manchin,Male,White,50-59,Democrat,Moderate,,Some college/assoc. degree,No,Yes,I strongly favor my candidate,Favorable,Unfavorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,The Democratic Party,,,No,Obama,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,White Born-again/Evangelical Christians,,,Yes,Strongly approve,Approve,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,4.0,East,Version 2,Suburb,Urban,Urban Core,Very upscale,25302.0
