ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENDE10,HOUDE10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,DESCRIBS10,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,QUALSEN10,TEAPARTY,TEAREAS,UNFAIRDE10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,UNFAIRCOONS,UNFAIRODON,WHNCLINC,XTEAPARTYID,CASTCOONS,FAVBIDEN2,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
907781.0,Delaware,41.0,Call 3,Complete,Election day exit poll,0.778884470462799,Christopher Coons,John Carney,Male,Black,30-39,Democrat,Conservative,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,Worse,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,The Tea Party movement was not a factor,Only Christopher Coons,Obama,Black male,Black men,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,Christopher Coons did,Christine O'Donnell did not,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,19702.0
907341.0,Delaware,41.0,Call 3,Complete,Election day exit poll,0.778884470462799,Christopher Coons,John Carney,Male,Black,50-59,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,,,,,,Government should do more to solve problems,Expand it,Omit,Not too worried,Strongly approve,Understands the needs of people like me,Strongly oppose,,,,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,,Omit,Not worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Oppose,,,No,Non-Tea Party supporters and Democrats,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,19702.0
908827.0,Delaware,70.0,Call 3,Complete,Election day exit poll,0.779624998569489,Christopher Coons,John Carney,Female,White,60-64,Democrat,Liberal,"$100,000-$199,999",College graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,Health care,Somewhat worried,Somewhat approve,Is not too extreme,Strongly oppose,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Oppose,,,No,Non-Tea Party supporters and Democrats,Mike Castle,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,19963.0
908301.0,Delaware,70.0,Call 3,Complete,Election day exit poll,0.779624998569489,Christopher Coons,John Carney,Female,White,65 or over,Democrat,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Leave it as is,The economy,Very worried,Somewhat approve,Has the right experience,Neutral,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Neutral,,,No,Non-Tea Party supporters and Democrats,Mike Castle,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,19963.0
907998.0,Delaware,70.0,Call 3,Complete,Election day exit poll,0.779624998569489,Christopher Coons,John Carney,Female,White,65 or over,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Very worried,Strongly approve,Has the right experience,Strongly oppose,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,The economy,Worried,Approve,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Oppose,,,No,Non-Tea Party supporters and Democrats,Christopher Coons,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,19963.0
907219.0,Delaware,70.0,Call 3,Complete,Election day exit poll,0.779624998569489,Christopher Coons,John Carney,Female,White,65 or over,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Leave it as is,The war in Afghanistan,Somewhat worried,Strongly approve,Has the right experience,Neutral,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Something else,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,,,Yes,Non-Tea Party supporters and Independents/Something else,Christopher Coons,,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,19963.0
910220.0,Delaware,70.0,Call 3,Complete,Election day exit poll,0.779624998569489,Christopher Coons,John Carney,Female,White,60-64,Something else,,,High school graduate,No,I like my candidate but with reservations,Favorable,Favorable,Unfavorable,Omit,Worse,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,,The Tea Party movement was not a factor,Both of them,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Christopher Coons did,Christine O'Donnell did,,,,Favorable,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 2,Low Density Rural,Rural,Rural,Downscale,19963.0
907101.0,Delaware,41.0,Call 3,Complete,Election day exit poll,0.781654596328735,Christopher Coons,John Carney,Male,Hispanic,30-39,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,Yes,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Not too worried,Strongly approve,Understands the needs of people like me,Strongly oppose,,,,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,,The economy,Not worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Hispanic/Latino,Oppose,,,No,Non-Tea Party supporters and Democrats,Mike Castle,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,19702.0
906960.0,Delaware,41.0,Call 3,Complete,Election day exit poll,0.781654596328735,Christopher Coons,John Carney,Male,White,30-39,Independent,,"$30,000-$49,999",High school graduate,No,,,,,,,,,Government should do more to solve problems,Expand it,The economy,Very worried,Strongly approve,Understands the needs of people like me,Strongly oppose,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,The economy,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Oppose,,,Yes,Non-Tea Party supporters and Independents/Something else,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,19702.0
908150.0,Delaware,37.0,Call 3,Complete,Election day exit poll,0.782931625843048,Christopher Coons,Glen Urquhart,Female,White,45-49,Republican,Moderate,,College graduate,No,I strongly favor my candidate,Unfavorable,Favorable,Unfavorable,Omit,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,The Tea Party movement was not a factor,Only Christine O'Donnell,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
908429.0,Delaware,41.0,Call 3,Complete,Election day exit poll,0.783272624015808,Christopher Coons,John Carney,Female,Black,65 or over,Democrat,Conservative,,No high school diploma,,Omit,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,In favor of the Tea Party movement,Neither of them,Obama,Black female,Black women,65+,60+,45+,60+,65+,Black 65+,No college degree,High school graduate or less,Non white no college degree,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,Christopher Coons did not,Christine O'Donnell did not,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,19702.0
911071.0,Delaware,15.0,Call 3,Complete,Election day exit poll,0.783705592155457,Christopher Coons,John Carney,Male,Black,45-49,Democrat,Liberal,,Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Against the Tea Party movement,Only Christine O'Donnell,Obama,Black male,Black men,45-65,30-59,45+,45-59,40-49,Black 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,,Christopher Coons did not,Christine O'Donnell did,,,,Favorable,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,East,Version 2,Town,Rural,Rural,Downscale,19901.0
910963.0,Delaware,15.0,Call 3,Complete,Election day exit poll,0.783705592155457,Christopher Coons,John Carney,Male,Black,45-49,Democrat,Moderate,,Some college/assoc. degree,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,Better,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,The Tea Party movement was not a factor,Both of them,Obama,Black male,Black men,45-65,30-59,45+,45-59,40-49,Black 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,Christopher Coons did,Christine O'Donnell did,,,,Favorable,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,East,Version 2,Town,Rural,Rural,Downscale,19901.0
907923.0,Delaware,41.0,Call 3,Complete,Election day exit poll,0.786058366298676,Christopher Coons,John Carney,Female,Asian,65 or over,Democrat,Moderate,,Postgraduate study,No,I like my candidate but with reservations,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,,Against the Tea Party movement,Both of them,Obama,Non black female,All other races,65+,60+,45+,60+,65+,Other,College graduate,More than High school graduate,Non white college degree,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Asian,,Christopher Coons did,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,19702.0
911260.0,Delaware,15.0,Call 3,Complete,Election day exit poll,0.786492884159088,Christopher Coons,John Carney,Male,White,45-49,Democrat,Moderate,,College graduate,No,I strongly favor my candidate,Favorable,Unfavorable,Unfavorable,Unfavorable,About the same,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,,The Tea Party movement was not a factor,Both of them,Obama,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,Christopher Coons did,Christine O'Donnell did,,,,Favorable,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,East,Version 2,Town,Rural,Rural,Downscale,19901.0
910256.0,Delaware,15.0,Call 3,Complete,Election day exit poll,0.786492884159088,Christopher Coons,John Carney,Male,White,50-59,Independent,Moderate,,Postgraduate study,No,I like my candidate but with reservations,Unfavorable,Unfavorable,Unfavorable,Favorable,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,,The Tea Party movement was not a factor,Neither of them,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,Christopher Coons did not,Christine O'Donnell did not,,,,Favorable,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,2.0,East,Version 2,Town,Rural,Rural,Downscale,19901.0
909134.0,Delaware,76.0,Call 3,Complete,Election day exit poll,0.786492884159088,Christopher Coons,John Carney,Male,White,40-44,Democrat,Moderate,,College graduate,No,I dislike the other candidate,Favorable,Favorable,Unfavorable,Favorable,Worse,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,,The Tea Party movement was not a factor,Neither of them,Obama,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Negative,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,Christopher Coons did not,Christine O'Donnell did not,,,,Favorable,State questionnaire,Rural,Small Cities/Rural,1.0,2.0,East,Version 2,Town,Rural,Rural,Downscale,19970.0
904696.0,Delaware,36.0,Call 3,Complete,Election day exit poll,0.787669003009796,Christopher Coons,John Carney,Female,White,18-24,Independent,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,,,,,,,,Government should do more to solve problems,Expand it,Health care,Somewhat worried,Strongly approve,Understands the needs of people like me,Strongly oppose,,,,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Something else,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Oppose,,,No,Non-Tea Party supporters and Independents/Something else,Christopher Coons,,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
904498.0,Delaware,36.0,Call 3,Complete,Election day exit poll,0.787669003009796,Christopher Coons,John Carney,Female,White,25-29,Democrat,Liberal,,College graduate,No,I like my candidate but with reservations,Favorable,Unfavorable,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,,The Tea Party movement was not a factor,Both of them,Obama,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,Christopher Coons did,Christine O'Donnell did,,,,Favorable,State questionnaire,Suburbs,Suburbs,1.0,1.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0
