ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENAR10,GOVAR10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,STIMULUS,TEAPARTY,TIMESEN10,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,WHTEVANG,XTEAPARTYID,FAVBCLIN,LINCLIB,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
897409.0,Arkansas,103.0,Call 2,Complete,Election day exit poll,0.770524680614471,John Boozman,Mike Beebe,Male,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Downscale,72901.0
911419.0,Arkansas,103.0,Call 3,Complete,Election day exit poll,0.610877811908722,John Boozman,Mike Beebe,Male,White,50-59,Republican,Conservative,,College graduate,No,,Yes,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Favorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Downscale,72901.0
915483.0,Arkansas,30.0,Call 3,Complete,Election day exit poll,0.488253682851791,John Boozman,Mike Beebe,Female,White,30-39,Independent,Conservative,,College graduate,No,,No,I dislike the other candidate,Unfavorable,Favorable,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
915482.0,Arkansas,30.0,Call 3,Complete,Election day exit poll,0.488253682851791,John Boozman,Mike Beebe,Female,White,30-39,Independent,Conservative,,College graduate,No,,No,I dislike the other candidate,Unfavorable,Favorable,Better,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
895844.0,Arkansas,30.0,Call 2,Complete,Election day exit poll,0.488253682851791,John Boozman,Mike Beebe,Female,White,45-49,Democrat,Conservative,,Some college/assoc. degree,No,,Yes,I dislike the other candidate,Unfavorable,Favorable,Better,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Moms - Women with children,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
915282.0,Arkansas,30.0,Call 3,Complete,Election day exit poll,0.492223769426346,John Boozman,Mike Beebe,Male,White,45-49,,Conservative,,College graduate,No,,No,I dislike the other candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Negative,,,,,,,,White,,,,,,,,Omit,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
914873.0,Arkansas,30.0,Call 3,Complete,Election day exit poll,0.488253682851791,John Boozman,Mike Beebe,Female,White,30-39,Independent,Liberal,,College graduate,No,,Yes,I like my candidate but with reservations,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Moms - Women with children,Negative,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,,Favorable,Too conservative,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
896207.0,Arkansas,32.0,Call 2,Complete,Election day exit poll,0.656853556632996,John Boozman,Mike Beebe,Male,White,65 or over,Independent,Moderate,,Some college/assoc. degree,No,,Yes,I dislike the other candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Dads - Men with children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Favorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
913231.0,Arkansas,32.0,Call 3,Complete,Election day exit poll,0.554592192173004,John Boozman,Jim Keet,Male,White,30-39,Republican,Conservative,,College graduate,No,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
913202.0,Arkansas,108.0,Call 3,Complete,Election day exit poll,0.519692122936249,John Boozman,Jim Keet,Male,White,40-44,Republican,Conservative,,College graduate,No,,Yes,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72701.0
859586.0,Arkansas,50013.0,,Complete,Telephone survey,1.92462241649628,John Boozman,Jim Keet,Female,White,65 or over,Republican,Moderate,,College graduate,No,,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,Barack Obama was not a factor,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,Unfavorable,Too conservative,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,72908.0
859570.0,Arkansas,50007.0,,Complete,Telephone survey,1.87554216384888,John Boozman,Jim Keet,Female,White,65 or over,Republican,Conservative,,High school graduate,No,,No,Omit,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,72116.0
859514.0,Arkansas,50007.0,,Complete,Telephone survey,1.87814235687256,John Boozman,Jim Keet,Male,White,65 or over,Independent,Conservative,,High school graduate,No,,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,72211.0
859510.0,Arkansas,50007.0,,Complete,Telephone survey,1.90249335765839,John Boozman,Jim Keet,Female,White,25-29,Republican,Conservative,,College graduate,No,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Barack Obama was not a factor,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,3.0,South,Version 2,Low Density Rural,Urban,Urban Core,Very upscale,72223.0
859499.0,Arkansas,50001.0,,Complete,Telephone survey,1.74455273151398,John Boozman,Jim Keet,Female,White,65 or over,Republican,Conservative,,High school graduate,No,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Favorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
876949.0,Arkansas,86.0,Call 1,Complete,Election day exit poll,0.990996122360229,John Boozman,Jim Keet,Male,White,60-64,Republican,Conservative,,Postgraduate study,No,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale,72211.0
877448.0,Arkansas,28.0,Call 1,Complete,Election day exit poll,0.667888820171356,John Boozman,Jim Keet,Male,White,25-29,Republican,Conservative,,College graduate,No,,No,I like my candidate but with reservations,Unfavorable,Favorable,Worse,Omit,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Favorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
877317.0,Arkansas,103.0,Call 1,Complete,Election day exit poll,0.541964650154114,John Boozman,Jim Keet,Male,White,45-49,Republican,Moderate,,Some college/assoc. degree,No,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Downscale,72901.0
877282.0,Arkansas,30.0,Call 1,Complete,Election day exit poll,0.524203538894653,John Boozman,Jim Keet,Male,White,40-44,Republican,Conservative,,College graduate,No,,Yes,I strongly favor my candidate,Unfavorable,Favorable,Better,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
896710.0,Arkansas,32.0,Call 2,Complete,Election day exit poll,0.554592192173004,John Boozman,Jim Keet,Male,White,50-59,Independent,Conservative,,Postgraduate study,No,,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
877251.0,Arkansas,103.0,Call 1,Complete,Election day exit poll,0.541964650154114,John Boozman,Jim Keet,Male,White,45-49,Republican,Conservative,,Some college/assoc. degree,No,,No,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Downscale,72901.0
896643.0,Arkansas,32.0,Call 2,Complete,Election day exit poll,0.550119042396545,John Boozman,Jim Keet,Female,White,30-39,Republican,Conservative,,College graduate,No,,Yes,I strongly favor my candidate,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,,,,,,Reducing the budget deficit,,,,No,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Moms - Women with children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,,,,,Unfavorable,Too liberal,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Upscale,72401.0
