ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENFL10,GOVFL10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,CUBAN3,CHILD,DESCRIBS10B,FAVDEM2,FAVREP2,FINSIT2,FORECLOSE,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,SENCNTL,STIMULUS,TEAPARTY,TEAREAS,TIMESEN10,TRACK,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,XTEAPARTYID,@2WAYSENFL,DECLINE10,DESCRIBG10,MARRIED,FORECLOSE2,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
860124.0,Florida,50025.0,,Complete,Telephone survey,1.57000005245209,Kendrick Meek,Alex Sink,Female,Black,30-39,Democrat,Liberal,,College graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,Better,,To express support for Barack Obama,Enthusiastic,,,,,,,Spending to create jobs,,The Democratic Party,,,The Tea Party movement was not a factor,,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,,,,,,,,,,No,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",6.0,1.0,South,Version 2,Suburb,Urban,Urban Core,Downscale
871386.0,Florida,11.0,Call 1,Complete,Election day exit poll,0.409999996423721,Kendrick Meek,Alex Sink,Female,Black,25-29,Democrat,Liberal,,College graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,The Democratic Party,,,The Tea Party movement was not a factor,,,Obama,Black female,Black women,18-29,18-29,18-44,18-29,25-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,,,,,,,Negative,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,,,,,,,,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",23.0,5.0,South,Version 2,High Density Urban,Urban,Urban Core,Very downscale
859912.0,Florida,50078.0,,Complete,Telephone survey,2.17000007629395,Kendrick Meek,Alex Sink,Female,White,50-59,Democrat,Liberal,,College graduate,No,,I like my candidate but with reservations,Favorable,Unfavorable,Worse,,Barack Obama was not a factor,Enthusiastic,,,,,,,Spending to create jobs,,The Democratic Party,,,The Tea Party movement was not a factor,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,,,,,Yes,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",16.0,4.0,South,Version 2,Suburb,Urban,Urban Core,Downscale
872173.0,Florida,90.0,Call 1,Complete,Election day exit poll,0.230000004172325,Kendrick Meek,Alex Sink,Female,Black,30-39,Democrat,Moderate,,Some college/assoc. degree,No,,I like my candidate but with reservations,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,The Democratic Party,,,The Tea Party movement was not a factor,,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,,Negative,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,,,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",12.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Very downscale
886681.0,Florida,58.0,Call 2,Complete,Election day exit poll,0.509999990463257,Kendrick Meek,Alex Sink,Male,White,18-24,Independent,Liberal,,Some college/assoc. degree,No,,I like my candidate but with reservations,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,The Democratic Party,,,Against the Tea Party movement,,,Obama,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,South,Version 2,Suburb,Urban,Urban Core,Very downscale
886584.0,Florida,29.0,Call 2,Complete,Election day exit poll,0.370000004768372,Kendrick Meek,Alex Sink,Female,White,60-64,Democrat,Liberal,,Some college/assoc. degree,No,,I strongly favor my candidate,Favorable,Unfavorable,Worse,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,The Democratic Party,,,The Tea Party movement was not a factor,,,Obama,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,,,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",25.0,5.0,South,Version 2,High Density Urban,Urban,Urban Core,Very upscale
871997.0,Florida,58.0,Call 1,Complete,Election day exit poll,0.469999998807907,Kendrick Meek,Alex Sink,Female,White,25-29,Democrat,Liberal,,College graduate,No,,I like my candidate but with reservations,Favorable,Unfavorable,Better,,To express support for Barack Obama,Enthusiastic,,,,,,,Spending to create jobs,,The Democratic Party,,,The Tea Party movement was not a factor,,,Obama,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,,,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",2.0,1.0,South,Version 2,Suburb,Urban,Urban Core,Very downscale
902102.0,Florida,11.0,Call 3,Complete,Election day exit poll,0.370000004768372,Kendrick Meek,Alex Sink,Male,Black,65 or over,Democrat,Moderate,,Postgraduate study,No,,I like my candidate but with reservations,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,The Democratic Party,,,Against the Tea Party movement,,,Obama,Black male,Black men,65+,60+,45+,60+,65+,Black 65+,College graduate,More than High school graduate,Non white college degree,,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,,,,,,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",23.0,5.0,South,Version 2,High Density Urban,Urban,Urban Core,Very downscale
871494.0,Florida,11.0,Call 1,Complete,Election day exit poll,0.349999994039536,Kendrick Meek,Alex Sink,Female,Black,50-59,Democrat,Conservative,,College graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,Enthusiastic,,,,,,,Spending to create jobs,,The Democratic Party,,,Against the Tea Party movement,,,Obama,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,,,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",23.0,5.0,South,Version 2,High Density Urban,Urban,Urban Core,Very downscale
902499.0,Florida,11.0,Call 3,Complete,Election day exit poll,0.349999994039536,Kendrick Meek,Alex Sink,Female,Black,40-44,Democrat,Liberal,,College graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,The Democratic Party,,,The Tea Party movement was not a factor,,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,40-49,Black 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,,,,,,,,,,Yes,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",23.0,5.0,South,Version 2,High Density Urban,Urban,Urban Core,Very downscale
905294.0,Florida,39.0,Call 3,Complete,Election day exit poll,1.21000003814697,Kendrick Meek,Alex Sink,Female,Black,25-29,Democrat,Moderate,,College graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,Worse,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,The Democratic Party,,,The Tea Party movement was not a factor,,,Obama,Black female,Black women,18-29,18-29,18-44,18-29,25-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,,,,,,,Negative,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,,,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",11.0,3.0,South,Version 2,Suburb,Urban,Urban Core,Very downscale
885645.0,Florida,11.0,Call 2,Complete,Election day exit poll,0.370000004768372,Kendrick Meek,Alex Sink,Male,Black,65 or over,Democrat,Liberal,,Some college/assoc. degree,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,The Democratic Party,,,Against the Tea Party movement,,,Obama,Black male,Black men,65+,60+,45+,60+,65+,Black 65+,No college degree,More than High school graduate,Non white no college degree,,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,,,,,,,,,,Yes,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",23.0,5.0,South,Version 2,High Density Urban,Urban,Urban Core,Very downscale
885599.0,Florida,11.0,Call 2,Complete,Election day exit poll,0.349999994039536,Kendrick Meek,Alex Sink,Female,Black,50-59,Democrat,Moderate,,High school graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,The Democratic Party,,,The Tea Party movement was not a factor,,,Obama,Black female,Black women,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,,,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",23.0,5.0,South,Version 2,High Density Urban,Urban,Urban Core,Very downscale
885507.0,Florida,11.0,Call 2,Complete,Election day exit poll,0.349999994039536,Kendrick Meek,Alex Sink,Female,Black,30-39,Democrat,Moderate,,Some college/assoc. degree,No,,I like my candidate but with reservations,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,The Democratic Party,,,The Tea Party movement was not a factor,,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,30-39,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,,,,,Negative,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,,,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",23.0,5.0,South,Version 2,High Density Urban,Urban,Urban Core,Very downscale
904648.0,Florida,90.0,Call 3,Complete,Election day exit poll,0.25,Kendrick Meek,Alex Sink,Male,Black,50-59,Democrat,Moderate,,Some college/assoc. degree,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,The Democratic Party,,,Against the Tea Party movement,,,Obama,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,No college degree,More than High school graduate,Non white no college degree,,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,,,,,Yes,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",12.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Very downscale
872465.0,Florida,90.0,Call 1,Complete,Election day exit poll,0.230000004172325,Kendrick Meek,Alex Sink,Female,Black,40-44,Democrat,Moderate,,Postgraduate study,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,The Democratic Party,,,The Tea Party movement was not a factor,,,Obama,Black female,Black women,30-44,30-59,18-44,30-44,40-49,Black 30-44,College graduate,More than High school graduate,Non white college degree,,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,,,,,,,,,,,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",12.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Very downscale
904580.0,Florida,90.0,Call 3,Complete,Election day exit poll,0.25,Kendrick Meek,Alex Sink,Male,Black,50-59,Democrat,Liberal,,College graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,Worse,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,The Democratic Party,,,Against the Tea Party movement,,,Obama,Black male,Black men,45-65,30-59,45+,45-59,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,,,,,Positive,,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,,,,,,,,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",12.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Very downscale
860053.0,Florida,50071.0,,Complete,Telephone survey,3.00999999046326,Marco Rubio,Alex Sink,Female,White,50-59,Democrat,Moderate,,High school graduate,No,,I dislike the other candidates,Favorable,Unfavorable,Worse,,To express support for Barack Obama,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,The Democratic Party,,,Against the Tea Party movement,,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,,Yes,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",15.0,2.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale
859998.0,Florida,50114.0,,Complete,Telephone survey,3.24000000953674,Marco Rubio,Alex Sink,Male,White,65 or over,Independent,Moderate,,College graduate,No,,I dislike the other candidates,Favorable,Unfavorable,About the same,,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,,Spending to create jobs,,The Democratic Party,,,The Tea Party movement was not a factor,,,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,,,,,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",23.0,5.0,South,Version 2,High Density Urban,Urban,Urban Core,Very upscale
859995.0,Florida,50025.0,,Complete,Telephone survey,1.70000004768372,Marco Rubio,Rick Scott,Female,White,65 or over,Democrat,Moderate,,High school graduate,No,,I like my candidate but with reservations,Favorable,Unfavorable,About the same,,To express support for Barack Obama,Angry,,,,,,,Spending to create jobs,,The Democratic Party,,,Against the Tea Party movement,,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,Negative,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,,Yes,,State questionnaire,English,"Cities over 500,000","Cities over 50,000",6.0,1.0,South,Version 2,Suburb,Urban,Urban Core,Downscale
860130.0,Florida,50047.0,,Complete,Telephone survey,2.36999988555908,Charlie Crist,Alex Sink,Female,Black,60-64,Democrat,,,High school graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,Enthusiastic,,,,,,,Spending to create jobs,,Does not matter to me,,,Omit,,,Obama,Black female,Black women,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,,,Positive,,,,Democrat,Democratic Women,Non White Democrats,,Black,,,,,,,,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",10.0,3.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale
860091.0,Florida,50047.0,,Complete,Telephone survey,2.25999999046326,Charlie Crist,Alex Sink,Female,White,65 or over,Democrat,Conservative,,College graduate,No,,I strongly favor my candidate,Favorable,Unfavorable,About the same,,To express support for Barack Obama,"Satisfied, but not enthusiastic",,,,,,,Spending to create jobs,,The Democratic Party,,,The Tea Party movement was not a factor,,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,,Positive,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,,No,,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",10.0,3.0,South,Version 2,High Density Urban,Urban,Urban Core,Downscale
