ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENPA10,GOVPA10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,HEALTHFAM,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,RELIGN10,SENCNTL,TEAPARTY,TEAREAS,TIMESEN10,TRACK,UNIONHH10,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,WHNCLINC,XTEAPARTYID,PRINCIPLES,SAMESEXM,SPECTOOM,WRKWOMEN,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
911195.0,Pennsylvania,15.0,Call 3,Complete,Election day exit poll,0.879119634628296,Joe Sestak,Dan Onorato,Female,White,50-59,Democrat,Moderate,"Under $30,000",College graduate,No,,,,,Worse,,"Dissatisfied, but not angry",,,,The economy,,,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Negative,The economy,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,No,,,,,,National questionnaire,Suburbs,Suburbs,4.0,5.0,East,Version 2,Suburb,60s Suburbs,Urban Perimeter,Upscale
872187.0,Pennsylvania,100.0,Call 1,Complete,Election day exit poll,0.953538715839386,Joe Sestak,Dan Onorato,Female,White,25-29,,Moderate,,Some college/assoc. degree,No,,,,,Worse,,"Satisfied, but not enthusiastic",,,,The economy,,,,,,,,,,,,,,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,,Positive,The economy,,,,,,,White,,,,,,,,,,,,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,17.0,3.0,East,Version 2,Suburb,Rural,Rural,Downscale
872075.0,Pennsylvania,100.0,Call 1,Complete,Election day exit poll,0.935531198978424,Joe Sestak,Dan Onorato,Female,White,65 or over,Democrat,Conservative,"Under $30,000",High school graduate,No,,,,,About the same,,"Dissatisfied, but not angry",,,,The economy,,,,,,,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Negative,The economy,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,Yes,,,,,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,17.0,3.0,East,Version 2,Suburb,Rural,Rural,Downscale
910904.0,Pennsylvania,27.0,Call 3,Complete,Election day exit poll,0.933934926986694,Joe Sestak,Dan Onorato,Male,White,18-24,Democrat,Liberal,"$75,000-$99,999",College graduate,No,,,,,About the same,,"Dissatisfied, but not angry",,,,The economy,,,,,,,,,,,,,,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,The economy,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,,,No,,,,,,National questionnaire,Suburbs,Suburbs,8.0,2.0,East,Version 2,Suburb,,Low-Growth Suburban Perimeter,Upscale
910886.0,Pennsylvania,64.0,Call 3,Complete,Election day exit poll,1.08922910690308,Joe Sestak,Dan Onorato,Male,White,18-24,Democrat,Liberal,"$75,000-$99,999",Some college/assoc. degree,No,,,,,Worse,,"Dissatisfied, but not angry",,,,The economy,,,,,,,,,,,,,,,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,The economy,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,,,No,,,,,,National questionnaire,Suburbs,Suburbs,11.0,3.0,East,Version 2,Suburb,60s Suburbs,Urban Perimeter,Downscale
871945.0,Pennsylvania,114.0,Call 1,Complete,Election day exit poll,0.693976879119873,Joe Sestak,Dan Onorato,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",College graduate,No,,,,,About the same,,"Satisfied, but not enthusiastic",,,,The economy,,,,,,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Positive,The economy,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,No,,,,,,National questionnaire,Suburbs,Suburbs,19.0,4.0,East,Version 2,Suburb,60s Suburbs,Urban Perimeter,Upscale
910788.0,Pennsylvania,38.0,Call 3,Complete,Election day exit poll,0.799468815326691,Joe Sestak,Dan Onorato,Female,White,45-49,Democrat,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,,,,,About the same,,Angry,,,,The economy,,,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,The economy,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,No,,,,,,National questionnaire,Suburbs,Suburbs,7.0,2.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
910702.0,Pennsylvania,38.0,Call 3,Complete,Election day exit poll,0.799468815326691,Joe Sestak,Dan Onorato,Female,White,50-59,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,,,,,Better,,"Satisfied, but not enthusiastic",,,,The economy,,,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Positive,The economy,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,,No,,,,,,National questionnaire,Suburbs,Suburbs,7.0,2.0,East,Version 2,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
910642.0,Pennsylvania,64.0,Call 3,Complete,Election day exit poll,0.954428553581238,Joe Sestak,Dan Onorato,Male,White,50-59,Democrat,Conservative,"$50,000-$74,999",High school graduate,No,,,,,Better,,"Dissatisfied, but not angry",,,,The economy,,,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,The economy,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,,,,,No,,,,,,National questionnaire,Suburbs,Suburbs,11.0,3.0,East,Version 2,Suburb,60s Suburbs,Urban Perimeter,Downscale
871752.0,Pennsylvania,64.0,Call 1,Complete,Election day exit poll,0.920294940471649,Joe Sestak,Dan Onorato,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,,,,,Better,,"Satisfied, but not enthusiastic",,,,The economy,,,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Positive,The economy,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,No,,,,,,National questionnaire,Suburbs,Suburbs,11.0,3.0,East,Version 2,Suburb,60s Suburbs,Urban Perimeter,Downscale
910581.0,Pennsylvania,90.0,Call 3,Complete,Election day exit poll,0.967192471027374,Joe Sestak,Dan Onorato,Female,Hispanic,30-39,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,Yes,,,,,Better,,Angry,,,,The economy,,,,,,,,,,,,,,,Non black female,Latino women,30-44,30-59,18-44,30-44,30-39,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,,Negative,The economy,,,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Other,,,,,,,No,,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",1.0,1.0,East,Version 2,High Density Urban,Urban,Urban Core,Very downscale
871663.0,Pennsylvania,64.0,Call 1,Complete,Election day exit poll,1.03044021129608,Joe Sestak,Dan Onorato,Female,White,65 or over,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,,,,,About the same,,"Dissatisfied, but not angry",,,,The economy,,,,,,,,,,,,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,The economy,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,No,,,,,,National questionnaire,Suburbs,Suburbs,11.0,3.0,East,Version 2,Suburb,60s Suburbs,Urban Perimeter,Downscale
910533.0,Pennsylvania,64.0,Call 3,Complete,Election day exit poll,0.920294940471649,Joe Sestak,Dan Onorato,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,,,,About the same,,"Dissatisfied, but not angry",,,,The economy,,,,,,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,The economy,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,,,,No,,,,,,National questionnaire,Suburbs,Suburbs,11.0,3.0,East,Version 2,Suburb,60s Suburbs,Urban Perimeter,Downscale
871537.0,Pennsylvania,15.0,Call 1,Complete,Election day exit poll,0.879119634628296,Joe Sestak,Dan Onorato,Female,White,50-59,Democrat,Moderate,,College graduate,No,,,,,Worse,,"Dissatisfied, but not angry",,,,The economy,,,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,The economy,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,,,,,,,National questionnaire,Suburbs,Suburbs,4.0,5.0,East,Version 2,Suburb,60s Suburbs,Urban Perimeter,Upscale
911095.0,Pennsylvania,15.0,Call 3,Complete,Election day exit poll,0.879119634628296,Joe Sestak,Dan Onorato,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,About the same,,"Satisfied, but not enthusiastic",,,,The economy,,,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Positive,The economy,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,Yes,,,,,,National questionnaire,Suburbs,Suburbs,4.0,5.0,East,Version 2,Suburb,60s Suburbs,Urban Perimeter,Upscale
910343.0,Pennsylvania,8.0,Call 3,Complete,Election day exit poll,0.981072545051575,Joe Sestak,Dan Onorato,Male,White,65 or over,Democrat,Liberal,"$50,000-$74,999",College graduate,No,,,,,Worse,,"Satisfied, but not enthusiastic",,,,The economy,,,,,,,,,,,,,,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Positive,The economy,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,,,No,,,,,,National questionnaire,Suburbs,Suburbs,4.0,5.0,East,Version 2,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale
910330.0,Pennsylvania,100.0,Call 3,Complete,Election day exit poll,0.866520643234253,Joe Sestak,Dan Onorato,Male,White,30-39,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,,,,,About the same,,"Satisfied, but not enthusiastic",,,,The economy,,,,,,,,,,,,,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Positive,The economy,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,,,Yes,,,,,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,17.0,3.0,East,Version 2,Suburb,Rural,Rural,Downscale
910329.0,Pennsylvania,90.0,Call 3,Complete,Election day exit poll,1.0030655860900901,Joe Sestak,Dan Onorato,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,,,,,Better,,Enthusiastic,,,,The economy,,,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Positive,The economy,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,,,No,,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",1.0,1.0,East,Version 2,High Density Urban,Urban,Urban Core,Very downscale
910242.0,Pennsylvania,100.0,Call 3,Complete,Election day exit poll,0.835530936717987,Joe Sestak,Dan Onorato,Female,White,50-59,Democrat,Moderate,"Under $30,000",High school graduate,No,,,,,Worse,,"Satisfied, but not enthusiastic",,,,The economy,,,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Positive,The economy,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,Yes,,,,,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,17.0,3.0,East,Version 2,Suburb,Rural,Rural,Downscale
910172.0,Pennsylvania,100.0,Call 3,Complete,Election day exit poll,0.866520643234253,Joe Sestak,Dan Onorato,Male,White,50-59,Democrat,Liberal,,Postgraduate study,No,,,,,About the same,,"Dissatisfied, but not angry",,,,The economy,,,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,,Negative,The economy,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,,,,,,,,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,17.0,3.0,East,Version 2,Suburb,Rural,Rural,Downscale
871252.0,Pennsylvania,15.0,Call 1,Complete,Election day exit poll,0.911726057529449,Joe Sestak,Dan Onorato,Male,Hispanic,30-39,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,Yes,,,,,Better,,"Dissatisfied, but not angry",,,,The economy,,,,,,,,,,,,,,,Non black male,Latino men,30-44,30-59,18-44,30-44,30-39,Latino 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,,Negative,The economy,,,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Hispanic/Latino,,,,,,,No,,,,,,National questionnaire,Suburbs,Suburbs,4.0,5.0,East,Version 2,Suburb,60s Suburbs,Urban Perimeter,Upscale
910826.0,Pennsylvania,90.0,Call 3,Complete,Election day exit poll,0.967192471027374,Joe Sestak,Dan Onorato,Female,White,30-39,Something else,Moderate,"$75,000-$99,999",College graduate,No,,,,,About the same,,"Dissatisfied, but not angry",,,,The economy,,,,,,,,,,,,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,The economy,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,No,,,,,,National questionnaire,"Cities over 500,000","Cities over 50,000",1.0,1.0,East,Version 2,High Density Urban,Urban,Urban Core,Very downscale
910084.0,Pennsylvania,100.0,Call 3,Complete,Election day exit poll,0.835530936717987,Joe Sestak,Dan Onorato,Female,White,45-49,Independent,Conservative,"$75,000-$99,999",Postgraduate study,No,,,,,Worse,,"Dissatisfied, but not angry",,,,The economy,,,,,,,,,,,,,,,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,,Negative,The economy,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,,,,,No,,,,,,National questionnaire,"Cities 10,000-50,000",Small Cities/Rural,17.0,3.0,East,Version 2,Suburb,Rural,Rural,Downscale
910781.0,Pennsylvania,64.0,Call 3,Complete,Election day exit poll,1.05027449131012,Joe Sestak,Dan Onorato,Female,White,25-29,Democrat,Moderate,"$30,000-$49,999",College graduate,No,,,,,About the same,,"Satisfied, but not enthusiastic",,,,The economy,,,,,,,,,,,,,,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Positive,The economy,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,,,,,No,,,,,,National questionnaire,Suburbs,Suburbs,11.0,3.0,East,Version 2,Suburb,60s Suburbs,Urban Perimeter,Downscale
871142.0,Pennsylvania,9.0,Call 1,Complete,Election day exit poll,2.04447674751282,Joe Sestak,Dan Onorato,Male,White,45-49,Democrat,Liberal,"Under $30,000",Some college/assoc. degree,No,,,,,Worse,,"Dissatisfied, but not angry",,,,The economy,,,,,,,,,,,,,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Negative,The economy,,,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,,,,,,,Yes,,,,,,National questionnaire,"Cities 50,000-500,000","Cities over 50,000",14.0,5.0,East,Version 2,High Density Urban,Urban,Urban Core,Very downscale
