ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENCO10,GOVCO10,COAMD63,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,DESCRIBS10,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,QUALSEN10,SENCNTL,TEAPARTY,TEAREAS,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARTY3,WHNCLINC,WHTEVANG,XTEAPARTYID,DECLINE10,EXTREMEBEN,EXTREMEBUCK,HICKMAES,HICKTANC,IMMDEPORT,OBAMALIB,OUTSIDER,EXTREMECO,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
857260.0,Colorado,,,Complete,Telephone survey,0.629999995231628,Ken Buck,Dan Maes,Yes,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Spending to create jobs,Understands the needs of people like me,The Republican Party,Somewhat support,The Tea Party movement was not a factor,McCain,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,Yes,White Born-again/Evangelical Christians,Tea Party supporters,"A serious, long-term decline",Yes,No,Dan Maes,Tom Tancredo,Deported to the country they came from,Too liberal,An insider who knows how to get things done,Only Michael Bennet,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",5.0,3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale,80906.0
857250.0,Colorado,,,Complete,Telephone survey,1.20000004768372,Other,Tom Tancredo,No,Male,White,65 or over,Independent,Conservative,"$50,000-$74,999",Some college/assoc. degree,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly disapprove,Reducing the budget deficit,Is not too extreme,Does not matter to me,Somewhat support,In favor of the Tea Party movement,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Support,No,White Born-again/Evangelical Christians,Tea Party supporters,"A serious, long-term decline",Yes,Yes,Dan Maes,Tom Tancredo,Offered a chance to apply for legal status,Too liberal,An insider who knows how to get things done,Both of them,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",,3.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale,80918.0
857230.0,Colorado,,,Complete,Telephone survey,2.02999997138977,Ken Buck,Dan Maes,Yes,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,Yes,I like my candidate but with reservations,Unfavorable,Favorable,Worse,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Understands the needs of people like me,The Republican Party,Strongly support,The Tea Party movement was not a factor,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,No,White Born-again/Evangelical Christians,Tea Party supporters,A normal downturn,Yes,No,Dan Maes,Would not have voted,Deported to the country they came from,Too liberal,An outisder who wants to shake things up,Only Michael Bennet,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",5.0,3.0,West,Version 1,Suburb,Urban,Urban Core,Downscale,80904.0
857228.0,Colorado,,,Complete,Telephone survey,0.699999988079071,Michael Bennet,Other,No,Male,White,18-24,Something else,Moderate,"Under $30,000",High school graduate,No,No,I dislike the other candidate,Favorable,Favorable,Worse,Barack Obama was not a factor,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Can bring needed change,Does not matter to me,Neutral,The Tea Party movement was not a factor,McCain,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Neutral,Yes,All others,Non-Tea Party supporters and Independents/Something else,"A serious, long-term decline",Yes,Yes,Would not have voted,Would not have voted,Deported to the country they came from,About right,An outisder who wants to shake things up,Both of them,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",7.0,2.0,West,Version 1,Suburb,Urban,Urban Core,Upscale,80017.0
857222.0,Colorado,,,Complete,Telephone survey,0.629999995231628,Ken Buck,Tom Tancredo,No,Female,White,65 or over,Republican,Conservative,"Under $30,000",College graduate,No,Yes,,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Angry,Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Understands the needs of people like me,The Republican Party,Strongly support,The Tea Party movement was not a factor,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,No,White Born-again/Evangelical Christians,Tea Party supporters,"A serious, long-term decline",Yes,No,Dan Maes,Tom Tancredo,Deported to the country they came from,Too liberal,An insider who knows how to get things done,Only Michael Bennet,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",5.0,3.0,West,Version 1,High Density Urban,Urban,Urban Core,Upscale,80917.0
857217.0,Colorado,,,Complete,Telephone survey,0.150000005960464,Ken Buck,Tom Tancredo,,Female,White,65 or over,Republican,Conservative,"$30,000-$49,999",College graduate,No,No,I like my candidate but with reservations,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Not too worried,Somewhat disapprove,Reducing the budget deficit,Can bring needed change,The Republican Party,Neutral,The Tea Party movement was not a factor,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Not worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Neutral,No,All others,Non-Tea Party supporters and Republicans,A normal downturn,Yes,Omit,Would not have voted,Tom Tancredo,Offered a chance to apply for legal status,Too liberal,An outisder who wants to shake things up,Omit,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",5.0,3.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale,80918.0
857215.0,Colorado,,,Complete,Telephone survey,0.740000009536743,Ken Buck,Tom Tancredo,No,Female,White,65 or over,Something else,Conservative,"Under $30,000",Postgraduate study,No,No,I strongly favor my candidate,Unfavorable,Unfavorable,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Somewhat disapprove,Spending to create jobs,Omit,The Republican Party,Somewhat support,The Tea Party movement was not a factor,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,No,All others,Tea Party supporters,"A serious, long-term decline",Yes,No,Would not have voted,Tom Tancredo,Offered a chance to apply for legal status,Too liberal,An insider who knows how to get things done,Only Michael Bennet,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",4.0,3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale,80634.0
857212.0,Colorado,,,Complete,Telephone survey,0.180000007152557,Ken Buck,Dan Maes,,Male,White,65 or over,Republican,Conservative,,College graduate,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Strongly disapprove,Reducing the budget deficit,Understands the needs of people like me,The Republican Party,Somewhat support,The Tea Party movement was not a factor,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Negative,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Support,,White Born-again/Evangelical Christians,Tea Party supporters,Omit,Yes,No,Dan Maes,Tom Tancredo,Deported to the country they came from,Too liberal,An outisder who wants to shake things up,Only Michael Bennet,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",4.0,3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale,80634.0
857207.0,Colorado,,,Complete,Telephone survey,0.0900000035762787,Ken Buck,Tom Tancredo,,Female,White,65 or over,Independent,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,No,I strongly favor my candidate,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Can bring needed change,The Republican Party,Somewhat support,The Tea Party movement was not a factor,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Support,Yes,All others,Tea Party supporters,"A serious, long-term decline",Yes,No,John Hickenlooper,Tom Tancredo,Deported to the country they came from,Too liberal,An outisder who wants to shake things up,Only Michael Bennet,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",4.0,3.0,West,Version 1,Suburb,Urban,Urban Core,Upscale,80634.0
857197.0,Colorado,50021.0,,Complete,Telephone survey,0.0700000002980232,Ken Buck,John Hickenlooper,,Female,White,60-64,Independent,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,No,I like my candidate but with reservations,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",Government is doing too many things better left to businesses and individuals,Leave it as is,The economy,Very worried,Strongly disapprove,Reducing the budget deficit,Understands the needs of people like me,The Republican Party,Neutral,The Tea Party movement was not a factor,McCain,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Negative,The economy,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Neutral,No,All others,Non-Tea Party supporters and Independents/Something else,"A serious, long-term decline",Yes,Yes,John Hickenlooper,John Hickenlooper,Deported to the country they came from,Too liberal,An outisder who wants to shake things up,Both of them,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",6.0,2.0,West,Version 1,High Density Urban,Urban,Urban Core,Very upscale,80015.0
857184.0,Colorado,,,Complete,Telephone survey,1.28999996185303,Michael Bennet,Dan Maes,No,Male,White,30-39,Republican,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,Yes,I strongly favor my candidate,Unfavorable,Favorable,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",Government is doing too many things better left to businesses and individuals,Repeal it,The economy,Somewhat worried,Somewhat disapprove,Spending to create jobs,Understands the needs of people like me,The Republican Party,Neutral,The Tea Party movement was not a factor,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Positive,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Neutral,Yes,White Born-again/Evangelical Christians,Non-Tea Party supporters and Republicans,"A serious, long-term decline",Yes,Yes,Would not have voted,Would not have voted,Offered a chance to apply for legal status,Too conservative,An insider who knows how to get things done,Both of them,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",,3.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale,80918.0
857181.0,Colorado,,,Complete,Telephone survey,0.330000013113022,Ken Buck,Tom Tancredo,Did not vote,Female,White,50-59,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,Yes,,Unfavorable,Favorable,Worse,To express opposition to Barack Obama,Omit,Government is doing too many things better left to businesses and individuals,Omit,The economy,Somewhat worried,Strongly disapprove,Spending to create jobs,Can bring needed change,Does not matter to me,Somewhat support,The Tea Party movement was not a factor,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Omit,The economy,Worried,Disapprove,Republican,Republican Women,White Republicans,Conservative Republicans,White,Support,Yes,White Born-again/Evangelical Christians,Tea Party supporters,"A serious, long-term decline",Yes,Omit,Dan Maes,Tom Tancredo,Offered a chance to apply for legal status,Too liberal,An insider who knows how to get things done,Omit,State questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",7.0,2.0,West,Version 1,Suburb,Urban,Urban Core,Very downscale,80011.0
