ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENCT10,GOVCT10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,GOVTDO10,NECWORRY,OBAMA4,TEAPARTY,TIMESEN10,UNFAIRCT10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,TIMESENMTH10,TIMESENWK10,UNFAIRBLUM,UNFAIRMCMA,WHNCLINC,XTEAPARTYID,BLUMHONEST,MCMAWREST,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
911147.0,Connecticut,38.0,Call 3,Complete,Election day exit poll,1.09119510650635,Linda McMahon,Tom Foley,Female,White,65 or over,Democrat,Moderate,"$100,000-$199,999",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Strongly support,Before that,Both of them,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Worried,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,Do not have children,Support,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Tea Party supporters,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,3.0,4.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
911150.0,Connecticut,93.0,Call 3,Not complete,Election day exit poll,1.04476511478424,Richard Blumenthal,Tom Foley,Male,White,30-39,,,,Some college/assoc. degree,No,No,Government should do more to solve problems,,,,In the last three days,,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,,,,,,,White,,,In the last month,In the last week,,,,,,,State questionnaire,Suburbs,Suburbs,3.0,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
911182.0,Connecticut,9.0,Call 3,Complete,Election day exit poll,1.1896368265152,Linda McMahon,Tom Foley,Female,White,50-59,Independent,Moderate,"$100,000-$199,999",College graduate,No,Yes,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Neutral,In the last month,Both of them,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Non-Tea Party supporters and Moms,Neutral,In the last month,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Non-Tea Party supporters and Independents/Something else,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,5.0,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
911240.0,Connecticut,93.0,Call 3,Complete,Election day exit poll,0.917651116847992,Linda McMahon,Tom Foley,Male,White,50-59,Republican,Conservative,"$100,000-$199,999",College graduate,No,Yes,Government is doing too many things better left to businesses and individuals,Very worried,Strongly disapprove,Strongly support,Before that,Neither of them,McCain,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,Tea Party supporters and Dads,Support,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did not,No,Tea Party supporters,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,3.0,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
911291.0,Connecticut,9.0,Call 3,Complete,Election day exit poll,0.836566507816315,Richard Blumenthal,Dan Malloy,Male,White,40-44,Independent,Liberal,"$100,000-$199,999",College graduate,No,Yes,Government should do more to solve problems,Somewhat worried,Strongly approve,Strongly oppose,Before that,Neither of them,Obama,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Non-Tea Party supporters and Dads,Oppose,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did not,No,Non-Tea Party supporters and Independents/Something else,Yes,Less likely to vote for her,State questionnaire,Suburbs,Suburbs,5.0,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
911391.0,Connecticut,38.0,Call 3,Complete,Election day exit poll,0.930967748165131,Richard Blumenthal,Dan Malloy,Male,White,50-59,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,Yes,Government should do more to solve problems,Somewhat worried,Strongly approve,Strongly oppose,Before that,Neither of them,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Dads - Men with children,Worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Non-Tea Party supporters and Dads,Oppose,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did not,No,Non-Tea Party supporters and Democrats,Yes,Less likely to vote for her,State questionnaire,Suburbs,Suburbs,3.0,4.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
911407.0,Connecticut,9.0,Call 3,Complete,Election day exit poll,0.850100457668304,Richard Blumenthal,Dan Malloy,Female,White,50-59,Independent,Liberal,"$100,000-$199,999",Some college/assoc. degree,No,Yes,Government is doing too many things better left to businesses and individuals,Very worried,Somewhat approve,Strongly oppose,Before that,Both of them,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Non-Tea Party supporters and Moms,Oppose,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Non-Tea Party supporters and Independents/Something else,Yes,Less likely to vote for her,State questionnaire,Suburbs,Suburbs,5.0,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
911538.0,Connecticut,9.0,Call 3,Complete,Election day exit poll,0.994550228118896,Richard Blumenthal,Dan Malloy,Male,Black,60-64,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,No,Government should do more to solve problems,Somewhat worried,Strongly approve,Strongly oppose,Before that,Both of them,Obama,Black male,Black men,45-65,60+,45+,60+,50-64,Black 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and non white,Men without children,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Black,Do not have children,Oppose,Before that,In the last month or earlier,Richard Blumenthal did,Linda McMahon did,No,Non-Tea Party supporters and Democrats,Yes,Less likely to vote for her,State questionnaire,Suburbs,Suburbs,5.0,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
911552.0,Connecticut,38.0,Call 3,Complete,Election day exit poll,0.910110294818878,Linda McMahon,,Female,White,40-44,Republican,Moderate,"$200,000 or more",Postgraduate study,No,Yes,Government is doing too many things better left to businesses and individuals,Somewhat worried,Somewhat approve,Somewhat support,In the last three days,Both of them,McCain,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Moms - Women with children,Worried,Approve,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,Tea Party supporters and Moms,Support,In the last month,In the last week,Richard Blumenthal did,Linda McMahon did,No,Tea Party supporters,Yes,Less likely to vote for her,State questionnaire,Suburbs,Suburbs,3.0,4.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
911653.0,Connecticut,9.0,Call 3,Not complete,Election day exit poll,1.16232895851135,Richard Blumenthal,Tom Foley,Male,White,45-49,,,,Postgraduate study,No,No,Government is doing too many things better left to businesses and individuals,,,,In the last three days,,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Men without children,,,,,,,White,,,In the last month,In the last week,,,,,,,State questionnaire,Suburbs,Suburbs,5.0,3.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
911689.0,Connecticut,38.0,Call 3,Complete,Election day exit poll,1.0738228559494,Linda McMahon,Tom Foley,Male,White,60-64,Republican,Moderate,"$100,000-$199,999",College graduate,No,No,Government should do more to solve problems,Very worried,Strongly disapprove,Strongly support,Before that,Only Linda McMahon,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Support,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did,No,Tea Party supporters,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,3.0,4.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
911690.0,Connecticut,38.0,Call 3,Complete,Election day exit poll,1.0738228559494,Linda McMahon,Tom Foley,Male,White,60-64,Republican,Moderate,"$100,000-$199,999",College graduate,No,No,Government should do more to solve problems,Very worried,Strongly disapprove,Strongly support,Before that,Only Linda McMahon,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Support,Before that,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did,No,Tea Party supporters,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,3.0,4.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
914063.0,Connecticut,46.0,Call 3,Complete,Election day exit poll,1.24447774887085,Richard Blumenthal,Dan Malloy,Female,Black,18-24,Democrat,Liberal,"$75,000-$99,999",College graduate,No,No,Omit,Somewhat worried,Somewhat approve,Neutral,In the last three days,Both of them,Obama,Black female,Black women,18-29,18-29,18-44,18-29,18-24,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Women without children,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Do not have children,Neutral,In the last month,In the last week,Richard Blumenthal did,Linda McMahon did,No,Non-Tea Party supporters and Democrats,No,Did not affect your vote,State questionnaire,Suburbs,Suburbs,2.0,3.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
914145.0,Connecticut,46.0,Call 3,Complete,Election day exit poll,1.2246652841568,Richard Blumenthal,Dan Malloy,Male,Black,18-24,Democrat,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,No,Government should do more to solve problems,Somewhat worried,Strongly approve,Neutral,In the last week,Neither of them,Obama,Black male,Black men,18-29,18-29,18-44,18-29,18-24,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Men without children,Worried,Approve,Democrat,Democratic Men,Non White Democrats,Moderate/Conservative Democrats,Black,Do not have children,Neutral,In the last month,In the last week,Richard Blumenthal did not,Linda McMahon did not,No,Non-Tea Party supporters and Democrats,Omit,Did not affect your vote,State questionnaire,Suburbs,Suburbs,2.0,3.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
914211.0,Connecticut,46.0,Call 3,Complete,Election day exit poll,1.04130387306213,Richard Blumenthal,Dan Malloy,Female,White,18-24,Something else,Liberal,"Under $30,000",Some college/assoc. degree,No,No,Government should do more to solve problems,Somewhat worried,Somewhat approve,Strongly oppose,In the last month,Only Linda McMahon,Didn't vote,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,Women without children,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Oppose,In the last month,In the last month or earlier,Richard Blumenthal did not,Linda McMahon did,Yes,Non-Tea Party supporters and Independents/Something else,Yes,Less likely to vote for her,State questionnaire,Suburbs,Suburbs,2.0,3.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
