ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENNY10,SEN2NY10,GOVNY10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,CHILD,GOVTDO10,ISSUE10,NECWORRY,OBAMA4,TEAPARTY,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,WHNCLINC,XTEAPARTYID,HONEST10NY,HONESTCUOMO,HONESTPALA,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
894348.0, New York,16.0,Call 2,Complete,Election day exit poll,1.17857301235199,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,White,65 or over,Democrat,Liberal,"$100,000-$199,999",Postgraduate study,No,No,Government should do more to solve problems,The war in Afghanistan,Not too worried,Strongly approve,Strongly oppose,Yes,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Men without children,Something else,Not worried,Approve,Democrat,Democratic Men,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,27.0,5.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
894336.0, New York,28.0,Call 2,Complete,Election day exit poll,1.01758646965027,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,45-49,Independent,Conservative,"$75,000-$99,999",College graduate,No,No,Government should do more to solve problems,The war in Afghanistan,Very worried,Somewhat approve,Strongly oppose,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Something else,Worried,Approve,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Do not have children,Oppose,No,Non-Tea Party supporters and Independents/Something else,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,23.0,5.0,East,Version 1,Town,Rural,Rural,Downscale
869895.0, New York,75.0,Call 1,Complete,Election day exit poll,1.09909796714783,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,50-59,Democrat,Liberal,"$200,000 or more",College graduate,No,,Government should do more to solve problems,The war in Afghanistan,Somewhat worried,Strongly approve,Strongly oppose,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,Oppose,No,Non-Tea Party supporters and Democrats,,,,National questionnaire,English,Suburbs,Suburbs,19.0,3.0,East,Version 1,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Upscale
894153.0, New York,2.0,Call 2,Complete,Election day exit poll,1.45633351802826,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,25-29,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,,,The war in Afghanistan,,,,,,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,,Something else,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,No,,,,,National questionnaire,English,Suburbs,Suburbs,21.0,3.0,East,Version 2,Suburb,70s Suburbs,Urban Perimeter,Very upscale
895256.0, New York,4.0,Call 2,Complete,Election day exit poll,1.14426553249359,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,Black,60-64,Democrat,Liberal,"Under $30,000",High school graduate,No,No,Government should do more to solve problems,The war in Afghanistan,Very worried,Strongly approve,Neutral,Yes,Obama,Black female,Black women,45-65,60+,45+,60+,50-64,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Women without children,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Liberal Democrats,Black,Do not have children,Neutral,No,Non-Tea Party supporters and Democrats,Both of them,Andrew Cuomo is,Carl Paladino is,State questionnaire,English,"Cities over 500,000","Cities over 50,000",16.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
894029.0, New York,111.0,Call 2,Complete,Election day exit poll,1.31891751289368,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,50-59,Democrat,Liberal,"$200,000 or more",College graduate,No,No,Government should do more to solve problems,The war in Afghanistan,Somewhat worried,Strongly approve,Strongly oppose,No,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,30k or more,100 thousand or more,Over 50 thousand and white,Women without children,Something else,Worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,18.0,3.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
894016.0, New York,16.0,Call 2,Complete,Election day exit poll,1.53463661670685,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,Black,65 or over,Democrat,Moderate,"$50,000-$74,999",Some college/assoc. degree,No,Yes,Government is doing too many things better left to businesses and individuals,The war in Afghanistan,Somewhat worried,Strongly approve,Strongly oppose,No,Obama,Black female,Black women,65+,60+,45+,60+,65+,Black 65+,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and non white,Moms - Women with children,Something else,Worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Non-Tea Party supporters and Moms,Oppose,No,Non-Tea Party supporters and Democrats,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,27.0,5.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
893858.0, New York,29.0,Call 2,Complete,Election day exit poll,1.04729390144348,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,Black,65 or over,Democrat,Conservative,"Under $30,000",High school graduate,No,No,Government should do more to solve problems,The war in Afghanistan,Not at all worried,Strongly approve,Strongly oppose,,Obama,Black female,Black women,65+,60+,45+,60+,65+,Black 65+,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Women without children,Something else,Not worried,Approve,Democrat,Democratic Women,Non White Democrats,Moderate/Conservative Democrats,Black,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,English,"Cities over 500,000","Cities over 50,000",10.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Very downscale
893825.0, New York,28.0,Call 2,Complete,Election day exit poll,1.02309203147888,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,White,50-59,Independent,Moderate,"$75,000-$99,999",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,The war in Afghanistan,Somewhat worried,Strongly approve,Neutral,Yes,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Something else,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Neutral,No,Non-Tea Party supporters and Independents/Something else,Neither of them,Andrew Cuomo is not,Carl Paladino is not,State questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,23.0,5.0,East,Version 1,Town,Rural,Rural,Downscale
913267.0, New York,87.0,Call 3,Complete,Election day exit poll,0.801053524017334,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,50-59,Something else,Conservative,"$30,000-$49,999",High school graduate,No,,Government is doing too many things better left to businesses and individuals,The war in Afghanistan,Very worried,Somewhat disapprove,Somewhat oppose,,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Something else,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,Oppose,Yes,Non-Tea Party supporters and Independents/Something else,,,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",13.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Upscale
893705.0, New York,1.0,Call 2,Complete,Election day exit poll,1.49444806575775,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Female,White,65 or over,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,No,Government should do more to solve problems,The war in Afghanistan,Not too worried,Strongly approve,Strongly oppose,Yes,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Women without children,Something else,Not worried,Approve,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Do not have children,Oppose,No,Non-Tea Party supporters and Democrats,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,21.0,3.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Very upscale
893614.0, New York,76.0,Call 2,Complete,Election day exit poll,0.821179568767548,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,Other,30-39,Democrat,Liberal,"Under $30,000",College graduate,No,No,Government should do more to solve problems,The war in Afghanistan,Very worried,Strongly disapprove,Neutral,No,McCain,Non black male,All other races,30-44,30-59,18-44,30-44,30-39,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and non white,Men without children,Something else,Worried,Disapprove,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Other,Do not have children,Neutral,No,Non-Tea Party supporters and Democrats,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,English,"Cities over 500,000","Cities over 50,000",5.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Upscale
869226.0, New York,16.0,Call 1,Complete,Election day exit poll,1.17857301235199,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,White,65 or over,Republican,Moderate,"$75,000-$99,999",Postgraduate study,No,No,Government should do more to solve problems,The war in Afghanistan,Somewhat worried,Somewhat approve,Strongly oppose,No,Obama,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Something else,Worried,Approve,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,Do not have children,Oppose,No,Non-Tea Party supporters and Republicans,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,27.0,5.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
893407.0, New York,53.0,Call 2,Complete,Election day exit poll,0.890423893928528,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,White,60-64,Independent,Liberal,"$50,000-$74,999",Some college/assoc. degree,No,No,Government is doing too many things better left to businesses and individuals,The war in Afghanistan,Somewhat worried,Somewhat approve,Somewhat oppose,Yes,Obama,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,30k or more,50 to 100 thousand,Over 50 thousand and white,Men without children,Something else,Worried,Approve,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,Do not have children,Oppose,No,Non-Tea Party supporters and Independents/Something else,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,English,Suburbs,Suburbs,29.0,4.0,East,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
893406.0, New York,76.0,Call 2,Complete,Election day exit poll,0.821179568767548,Charles Schumer,Kirsten Gillibrand,Andrew Cuomo,Male,Hispanic,50-59,Democrat,Liberal,"$30,000-$49,999",No high school diploma,No,Yes,Government is doing too many things better left to businesses and individuals,The war in Afghanistan,Somewhat worried,Somewhat disapprove,Strongly support,Yes,McCain,Non black male,Latino men,45-65,30-59,45+,45-59,50-64,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and non white,Dads - Men with children,Something else,Worried,Disapprove,Democrat,Democratic Men,Non White Democrats,Liberal Democrats,Hispanic/Latino,Tea Party supporters and Dads,Support,No,Tea Party supporters,Only Andrew Cuomo,Andrew Cuomo is,Carl Paladino is not,State questionnaire,English,"Cities over 500,000","Cities over 50,000",5.0,1.0,East,Version 1,Extremely High Density Urban,Urban,Urban Core,Upscale
