ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SENIA10,GOVIA10,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,FAVDEM2,FAVREP2,FAVPALIN2,FAVROMN2,FINSIT2,FOROBAMAS,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,NECWORRY,OBAMA4,PRIORITY,TEAPARTY,TRACK,VOTE2008,WORK,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,TEAPARENTS,TEAPARTY3,WHNCLINC,WHTEVANG,XTEAPARTYID,CELLPHONE,LANDPHONE,RCAUC2012,SAMESEXM,CELLULAR,REP2012C,WRKWOMEN,QTYPE,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
864506.0, Iowa,50014.0,,Complete,Telephone survey,1.85486352443695,Chuck Grassley,,Male,White,65 or over,Independent,Moderate,,Some college/assoc. degree,No,Yes,No,Unfavorable,Favorable,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,White Born-again/Evangelical Christians,,Yes,Yes,Mitt Romney,No,Both regular land-line and cell phone service,Non-Republicans,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,3.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Upscale
897942.0, Iowa,1.0,Call 2,Complete,Election day exit poll,0.719285249710083,Chuck Grassley,Chet Culver,Male,White,60-64,Republican,Conservative,,High school graduate,,,No,Unfavorable,Favorable,,,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,McCain,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,All others,,No,Yes,Sarah Palin,No,Only regular land-line phone service,Sarah Palin,,State questionnaire,Rural,Small Cities/Rural,4.0,2.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
882040.0, Iowa,108.0,Call 1,Complete,Election day exit poll,0.846900343894959,Chuck Grassley,Chet Culver,Male,White,65 or over,Independent,Conservative,,College graduate,No,No,No,Unfavorable,Favorable,,,Worse,To express opposition to Barack Obama,"Satisfied, but not enthusiastic",,,,,,Cutting taxes,,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Positive,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,All others,,Yes,Yes,Mitt Romney,No,Both regular land-line and cell phone service,Non-Republicans,,State questionnaire,Rural,Small Cities/Rural,4.0,2.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Upscale
918105.0, Iowa,36.0,Call 3,Complete,Election day exit poll,0.743246734142303,Chuck Grassley,Terry Branstad,Male,White,25-29,Republican,Conservative,,Some college/assoc. degree,No,No,No,Unfavorable,Favorable,,,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,McCain,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,All others,,Yes,No,Sarah Palin,No,Only cell phone service,Sarah Palin,,State questionnaire,Rural,Small Cities/Rural,5.0,4.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
898652.0, Iowa,36.0,Call 2,Complete,Election day exit poll,0.743246734142303,Chuck Grassley,Terry Branstad,Male,White,25-29,Republican,Conservative,,College graduate,No,Yes,No,Unfavorable,Favorable,,,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,McCain,,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,White Born-again/Evangelical Christians,,Yes,No,Someone else,No,Only cell phone service,Someone else,,State questionnaire,Rural,Small Cities/Rural,5.0,4.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
918075.0, Iowa,36.0,Call 3,Complete,Election day exit poll,0.75324535369873,Chuck Grassley,Terry Branstad,Male,White,50-59,Independent,Conservative,,College graduate,No,No,No,Unfavorable,Favorable,,,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,McCain,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,College graduate,More than High school graduate,White college degree,,,,,,Men without children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,All others,,Yes,No,Mitt Romney,No,Only cell phone service,Non-Republicans,,State questionnaire,Rural,Small Cities/Rural,5.0,4.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
916579.0, Iowa,70.0,Call 3,Complete,Election day exit poll,1.26285648345947,Chuck Grassley,Terry Branstad,Male,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,No,No,Unfavorable,Favorable,,,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,All others,,Yes,No,Sarah Palin,No,Only cell phone service,Sarah Palin,,State questionnaire,Suburbs,Suburbs,2.0,1.0,Midwest,Version 2,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
880361.0, Iowa,23.0,Call 1,Complete,Election day exit poll,1.1852490901947,Chuck Grassley,Terry Branstad,Male,White,45-49,Republican,Conservative,,Some college/assoc. degree,No,No,Yes,Unfavorable,Favorable,,,About the same,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,McCain,,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,All others,,Yes,No,Mitt Romney,No,Only cell phone service,Mitt Romney,,State questionnaire,Suburbs,Suburbs,4.0,3.0,Midwest,Version 2,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
899250.0, Iowa,96.0,Call 2,Complete,Election day exit poll,0.36002242565155,Chuck Grassley,Terry Branstad,Female,White,65 or over,Republican,Conservative,,High school graduate,No,,No,Unfavorable,Favorable,,,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,All others,,No,Yes,Mitt Romney,No,Only regular land-line phone service,Mitt Romney,,State questionnaire,Rural,Small Cities/Rural,5.0,4.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
864447.0, Iowa,,,Complete,Telephone survey,0.819208562374115,Chuck Grassley,Terry Branstad,Female,White,65 or over,Republican,Conservative,,High school graduate,No,No,No,Unfavorable,Favorable,,,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,All others,,No,Yes,Sarah Palin,No,Only regular land-line phone service,Sarah Palin,,State questionnaire,Rural,Small Cities/Rural,5.0,4.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
878822.0, Iowa,1.0,Call 1,Complete,Election day exit poll,0.7509725689888,Chuck Grassley,Terry Branstad,Male,White,60-64,Republican,Conservative,,Some college/assoc. degree,No,No,No,Unfavorable,Favorable,,,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,McCain,,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,All others,,No,Yes,Sarah Palin,No,Only regular land-line phone service,Sarah Palin,,State questionnaire,Rural,Small Cities/Rural,4.0,2.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
897966.0, Iowa,81.0,Call 2,Complete,Election day exit poll,0.786347448825836,Chuck Grassley,Terry Branstad,Female,White,50-59,Republican,Moderate,,Some college/assoc. degree,No,Yes,No,Unfavorable,Favorable,,,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,McCain,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,White Born-again/Evangelical Christians,,No,Yes,Sarah Palin,No,Only regular land-line phone service,Sarah Palin,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale
897733.0, Iowa,42.0,Call 2,Complete,Election day exit poll,0.893231153488159,Chuck Grassley,Terry Branstad,Male,White,50-59,Republican,Moderate,,High school graduate,No,Yes,No,Unfavorable,Favorable,,,Worse,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,,,,Cutting taxes,,,McCain,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Positive,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,,White Born-again/Evangelical Christians,,No,Yes,Sarah Palin,No,Only regular land-line phone service,Sarah Palin,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,3.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Upscale
864625.0, Iowa,50010.0,,Complete,Telephone survey,0.750086843967438,Chuck Grassley,Terry Branstad,Female,White,65 or over,Republican,Moderate,,High school graduate,No,Yes,No,Unfavorable,Favorable,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,White Born-again/Evangelical Christians,,No,Yes,Omit,No,Only regular land-line phone service,Omit,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,3.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Upscale
878385.0, Iowa,100.0,Call 1,Complete,Election day exit poll,1.25781536102295,Chuck Grassley,Terry Branstad,Male,White,50-59,Republican,Conservative,,Some college/assoc. degree,No,No,No,Unfavorable,Favorable,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,McCain,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,All others,,Yes,Yes,Someone else,No,Both regular land-line and cell phone service,Someone else,,State questionnaire,Rural,Small Cities/Rural,4.0,3.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
899135.0, Iowa,96.0,Call 2,Complete,Election day exit poll,0.377088755369186,Chuck Grassley,Terry Branstad,Male,White,30-39,Republican,Conservative,,High school graduate,No,Yes,Yes,Unfavorable,Favorable,,,About the same,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,McCain,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,Dads - Men with children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,White Born-again/Evangelical Christians,,Yes,Yes,Sarah Palin,No,Both regular land-line and cell phone service,Sarah Palin,,State questionnaire,Rural,Small Cities/Rural,5.0,4.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
899006.0, Iowa,96.0,Call 2,Complete,Election day exit poll,0.391918301582336,Chuck Grassley,Terry Branstad,Male,White,65 or over,Republican,Conservative,,High school graduate,No,Yes,No,Unfavorable,Favorable,,,About the same,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,McCain,,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Men without children,Negative,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,,White Born-again/Evangelical Christians,,Yes,Yes,Newt Gingrich,No,Both regular land-line and cell phone service,Newt Gingrich,,State questionnaire,Rural,Small Cities/Rural,5.0,4.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
918136.0, Iowa,36.0,Call 3,Complete,Election day exit poll,0.75324535369873,Chuck Grassley,Terry Branstad,Male,White,30-39,Something else,Conservative,,Some college/assoc. degree,No,No,Yes,Unfavorable,Favorable,,,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,McCain,,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,Dads - Men with children,Negative,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,All others,,Yes,Yes,Sarah Palin,No,Both regular land-line and cell phone service,Non-Republicans,,State questionnaire,Rural,Small Cities/Rural,5.0,4.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
864663.0, Iowa,50014.0,,Complete,Telephone survey,0.849748492240906,Chuck Grassley,Terry Branstad,Female,White,60-64,Republican,Conservative,,Some college/assoc. degree,No,Yes,No,Unfavorable,Favorable,,,About the same,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,McCain,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,White Born-again/Evangelical Christians,,Yes,Yes,Mike Huckabee,No,Both regular land-line and cell phone service,Mike Huckabee,,State questionnaire,Suburbs,Suburbs,4.0,3.0,Midwest,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
864609.0, Iowa,50018.0,,Complete,Telephone survey,2.45693206787109,Chuck Grassley,Terry Branstad,Female,White,30-39,Republican,Conservative,,College graduate,No,Yes,Yes,Unfavorable,Favorable,,,Worse,Barack Obama was not a factor,"Dissatisfied, but not angry",,,,,,Cutting taxes,,,McCain,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,Moms - Women with children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,White Born-again/Evangelical Christians,,Yes,Yes,Sarah Palin,No,Both regular land-line and cell phone service,Sarah Palin,,State questionnaire,Rural,Small Cities/Rural,5.0,3.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
864596.0, Iowa,,,Complete,Telephone survey,0.819208562374115,Chuck Grassley,Terry Branstad,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,Yes,No,Unfavorable,Favorable,,,Worse,Barack Obama was not a factor,Enthusiastic,,,,,,Cutting taxes,,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Positive,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,White Born-again/Evangelical Christians,,Yes,Yes,Mike Huckabee,No,Both regular land-line and cell phone service,Mike Huckabee,,State questionnaire,Rural,Small Cities/Rural,5.0,4.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
864558.0, Iowa,50000.0,,Complete,Telephone survey,0.841332912445068,Chuck Grassley,Terry Branstad,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,No,No,Unfavorable,Favorable,,,Worse,To express opposition to Barack Obama,Angry,,,,,,Cutting taxes,,,McCain,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,Women without children,Negative,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,All others,,Yes,Yes,Mitt Romney,No,Both regular land-line and cell phone service,Mitt Romney,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,Midwest,Version 2,Suburb,Urban,Urban Core,Downscale
