ID,PRSME20,SENME20,WEIGHT,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,CONTROLSEN,COUNT2,COUNTACC,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVCOLLINS,FAVGIDEON,FAVPRES20,FAVSENME20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,SUPPORTRCV,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,VERSION,VOTEMETHOD
149471.0,Donald Trump,Susan Collins,0.32576092313,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,2.0,Yes,,,The Republican Party,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,,,Only Trump,,Favorable,About the same,,3.0,,,The economy,No,,,,,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,68.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Maine,Other,Oppose,Election day exit poll,No,Only Donald Trump does,Yes,In the last few days,In the last month,In the last week,,,Version 1,Election day
149484.0,Donald Trump,Susan Collins,0.30647626213,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,2.0,No,,,The Republican Party,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,,,Only Trump,,Favorable,Better today,,2.0,,,Racial inequality,No,,,,,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,113.0,Conservative Republicans,Mod./Liberal Republicans,Can unite the country,White,White,State questionnaire,White,White,White,,,East,Male,White men,Rural,Small Cities/Rural,Maine,Other,Oppose,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,Election day
149490.0,Joe Biden,Lisa Savage,0.36993143682,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,,Very badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,Unfavorable,Unfavorable,,Neither,,,Against his opponent,2.0,Joe Biden,Joe Biden,,No,No,Poor,Not so good or poor,No,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,102.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Rural,Small Cities/Rural,Maine,Other,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,Election day
149495.0,Donald Trump,Susan Collins,1.54801677559,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,2.0,Yes,,,The Republican Party,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,,,Only Trump,,Favorable,Better today,,4.0,,,The economy,No,,,,,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,34.0,Independent/Something else,Conservative Republicans,Can unite the country,White,White,State questionnaire,White,White,White,,,East,Male,White men,Suburbs,Suburbs,Maine,White suburban men,Oppose,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,Election day
149497.0,,Sara Gideon,0.28496029113,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,2.0,Yes,,,The Democratic Party,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,,,Only Biden,,Unfavorable,About the same,,4.0,,,The economy,No,,,,,Men with children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,88.0,Liberal Democrats,Liberal Democrats,Can unite the country,White,White,State questionnaire,White,White,White,,,East,Male,White men,Suburbs,Suburbs,Maine,White suburban men,Support,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,Election day
149505.0,Donald Trump,Susan Collins,0.32129335462,45-65,30-59,50-59,45+,45-59,50-64,,,,Complete,Call 3,2.0,No,,,The Republican Party,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,Unfavorable,,,Only Trump,,Favorable,Better today,,4.0,,,Omit,No,,,,,Women without children,Republican,,,Republican women,Republican,,Conservative,29.0,Independent/Something else,Conservative Republicans,Omit,,,State questionnaire,,,,,,East,Female,,Suburbs,Suburbs,Maine,,Oppose,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,Election day
149512.0,Joe Biden,Sara Gideon,0.27008367674,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,2.0,Yes,,,The Democratic Party,,,Election day,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,,,Only Biden,,Unfavorable,About the same,,3.0,,,The coronavirus pandemic,No,,,,,Women with children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,36.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Female,White women,Rural,Small Cities/Rural,Maine,Other,Support,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,Version 1,Election day
149517.0,Joe Biden,Sara Gideon,0.29206179956,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,1.0,No,,,The Democratic Party,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,,,Neither of them,,Unfavorable,Better today,,1.0,,,Racial inequality,No,,,,,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,106.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,Support,Election day exit poll,No,Neither of them do,No,In the last few days,In the last month,In the last week,,,Version 1,Election day
149524.0,Donald Trump,Susan Collins,0.41482844949,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,1.0,,,,The Republican Party,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,,,Only Trump,,Favorable,About the same,,2.0,,,Omit,No,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,96.0,Moderate/Liberal Republicans,Conservative Independents,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Male,White men,Rural,Small Cities/Rural,Maine,Other,Omit,Election day exit poll,No,Only Donald Trump does,Yes,In the last week,In the last month,In the last week,,,Version 1,Election day
149528.0,Joe Biden,Sara Gideon,0.1229664595,18-29,18-29,18-24,18-44,18-29,18-24,,,,Complete,Call 3,2.0,,Very badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,,,,Unfavorable,Favorable,,Only Gideon,,,Against his opponent,3.0,Joe Biden,Joe Biden,,No,No,Not so good,Not so good or poor,No,,Democrat,,,Democratic men,Democrat,,Liberal,68.0,Liberal Democrats,Liberal Democrats,,,,State questionnaire,,,,One of many important problems,The most important problem or one of many important problems,East,Male,,"Cities 50,000-500,000","Cities over 50,000",Maine,Other,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,Election day
149533.0,Donald Trump,Susan Collins,0.86102339595,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 3,1.0,,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Very confident,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,Favorable,Unfavorable,,Only Collins,,,For your candidate,1.0,Donald Trump,Donald Trump,,No,No,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,76.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Male,White men,Suburbs,Suburbs,Maine,White suburban men,,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Election day
149542.0,Joe Biden,Sara Gideon,0.33554059746,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,2.0,,Somewhat badly,Somewhat badly or very badly,,Very confident or somewhat confident,Very confident,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Favorable,,Both,,,For your candidate,2.0,Joe Biden,Joe Biden,,No,No,Not so good,Not so good or poor,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,113.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Male,White men,Rural,Small Cities/Rural,Maine,Other,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,Version 2,Election day
149554.0,Donald Trump,Susan Collins,1.61173397193,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,2.0,,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Very confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,Favorable,Favorable,,Both,,,For your candidate,4.0,Donald Trump,Donald Trump,,No,No,Not so good,Not so good or poor,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,34.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Election day
149556.0,Donald Trump,Susan Collins,0.39966834241,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,Favorable,Favorable,,Both,,,Against his opponent,2.0,Donald Trump,Donald Trump,,No,No,Good,Excellent or good,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Liberal,47.0,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,East,Male,White men,Rural,Small Cities/Rural,Maine,Other,,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Election day
149560.0,Donald Trump,Susan Collins,0.51213608406,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Not complete,Call 3,1.0,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,2.0,,,,No,,,,,,,,,,,,,102.0,,,,White,White,State questionnaire,White,White,White,,,East,Female,White women,Rural,Small Cities/Rural,Maine,Other,,Election day exit poll,,,,Before that,Before that,Before that,,,Version 1,Election day
149577.0,Joe Biden,Sara Gideon,0.26528543061,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,2.0,,Very badly,Somewhat badly or very badly,,Not very confident or not at all confident,Not very confident,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,Unfavorable,,Neither,,,Against his opponent,3.0,Joe Biden,Joe Biden,,No,No,Good,Excellent or good,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,36.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,Female,White women,Rural,Small Cities/Rural,Maine,Other,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 2,Election day
149578.0,Donald Trump,Susan Collins,1.06300095225,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,2.0,No,,,Omit,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,,,Only Trump,,Favorable,Better today,,4.0,,,The economy,No,,,,,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,88.0,Moderate/Liberal Republicans,Moderate Independents,Is a strong leader,White,White,State questionnaire,White,White,White,,,East,Female,White women,Suburbs,Suburbs,Maine,White suburban women,Oppose,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,Election day
