ID,PRSMN20,SENMN20,WEIGHT,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLM,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,LATINO,LGBT,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,POLICEEVENTS20,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,VERSION,VOTE2016,VOTEMETHOD,WHNCLINC,WORK,WORKSEX,WRKWOMEN,WRKWOMEN4
61993.0,Donald Trump,Jason Lewis,6.95321820659,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,8.0,Yes,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,Unfavorable,,,,For your candidate,4.0,Donald Trump,Donald Trump,,,,,,,,No,No,Married with children,Yes,Not so good,Not so good or poor,No,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,Omit,Omit,Midwest,Male,White men,Married men,Rural,Small Cities/Rural,Minnesota,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Donald Trump,Early in-person,,,,,
61990.0,Donald Trump,Jason Lewis,3.41964322659,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,8.0,Yes,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,Omit,,,,For your candidate,4.0,Donald Trump,Donald Trump,,,,,,,,No,No,Married with children,Yes,Good,Excellent or good,No,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Moderate,,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Male,White men,Married men,Suburbs,Suburbs,Minnesota,White suburban men,Telephone survey,,,,,,,Strongly or somewhat approve,Somewhat approve,Version 2,Other,Early in-person,,,,,
61987.0,Donald Trump,Jason Lewis,3.7667742652,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,3.0,Yes,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Omit,,,,Against his opponent,1.0,Joe Biden,Donald Trump,,,,,,,,No,No,Married with children,Yes,Good,Excellent or good,No,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,,,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,Midwest,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Telephone survey,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,Version 2,Donald Trump,Early in-person,,,,,
61982.0,Donald Trump,Jason Lewis,3.7667742652,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,4.0,Yes,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,,,,For your candidate,1.0,Donald Trump,Donald Trump,,,,,,,,No,No,Married with children,Yes,Not so good,Not so good or poor,No,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,Midwest,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Donald Trump,Early in-person,,,,,
154576.0,Donald Trump,Jason Lewis,0.48317706406,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,4.0,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,,Only Trump,Favorable,Better today,,1.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Conservative,A sign of broader problems,112.0,Moderate/Liberal Republicans,Conservative Independents,Has good judgment,White,White,State questionnaire,White,White,White,,,Midwest,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,Election day,No,Yes,Working men,All others,Working men
61964.0,Donald Trump,Jason Lewis,1.72510700629,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,3.0,No,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,,,,Against his opponent,1.0,Omit,Donald Trump,,,,,,,,No,No,All others,Yes,Good,Excellent or good,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Male,White men,Married men,Suburbs,Suburbs,Minnesota,White suburban men,Telephone survey,,,,,,,Strongly or somewhat approve,Somewhat approve,Version 2,Other,Early in-person,,,,,
61963.0,Donald Trump,Jason Lewis,2.25057768729,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,3.0,No,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,,,,Against his opponent,1.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,No,Good,Excellent or good,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,,,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,Midwest,Male,White men,Non married men,Suburbs,Suburbs,Minnesota,White suburban men,Telephone survey,,,,,,,Strongly or somewhat approve,Somewhat approve,Version 2,Other,Early in-person,,,,,
61960.0,Donald Trump,Jason Lewis,4.80937730019,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,No,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,Unfavorable,,,,For your candidate,2.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,No,Good,Excellent or good,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Donald Trump,Early in-person,,,,,
61956.0,Donald Trump,Jason Lewis,3.88148197025,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,No,Very well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,,,,For your candidate,2.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,Yes,Excellent,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Married women,Suburbs,Suburbs,Minnesota,White suburban women,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Donald Trump,Early in-person,,,,,
154560.0,Donald Trump,Jason Lewis,0.97270775142,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 3,8.0,No,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,,,,For your candidate,4.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,Yes,Good,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,97.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Married women,Suburbs,Suburbs,Minnesota,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Version 2,Donald Trump,Election day,,,,,
61946.0,Donald Trump,Jason Lewis,6.42605525077,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,1.0,No,Very well,Very well or somewhat well,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,Unfavorable,,,,For your candidate,3.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,Yes,Good,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,Midwest,Female,White women,Married women,Rural,Small Cities/Rural,Minnesota,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Donald Trump,Early in-person,,,,,
61943.0,Donald Trump,Jason Lewis,2.00830782116,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,No,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,,,,For your candidate,3.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,Yes,Poor,Not so good or poor,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,,,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Minnesota,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Donald Trump,Early in-person,,,,,
61939.0,Donald Trump,Jason Lewis,4.64774437256,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,6.0,No,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Unfavorable,,,,Omit,2.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,No,Good,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Telephone survey,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,Donald Trump,Early in-person,,,,,
