ID,WEIGHT,PRSVA20,SENVA20,ABORT2,ABORTION,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLM,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,LATINO,LGBT,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,VERSION,VETVOTER,VOTEMETHOD,WHNCLINC,WHTEVANG
146978.0,0.19347800461,Donald Trump,,Illegal,Illegal in most cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 3,2.0,Yes,Somewhat well,Very well or somewhat well,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,Favorable,,,,Omit,3.0,Donald Trump,Donald Trump,,,,,,,,No,No,Married with children,Yes,Good,Excellent or good,Yes,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Liberal,115.0,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Version 2,Yes,Election day,,White Born-again/Evangelical Christians
147006.0,1.57328467556,Donald Trump,Daniel Gade,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,9.0,,,,Very confident or somewhat confident,Very confident,Election day,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,,Only Trump,Favorable,Better today,,5.0,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",The coronavirus pandemic,No,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,74.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,South,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,No,Only Donald Trump does,Yes,In the last few days,In the last month,In the last week,,,Version 1,,Election day,Yes,
147007.0,1.45400590692,Donald Trump,Daniel Gade,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,Call 3,7.0,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,For your candidate,2.0,Donald Trump,Donald Trump,,,,,,,,Yes,,,,Good,Excellent or good,No,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Moderate,67.0,Moderate/Liberal Republicans,Moderate Independents,,Other,White,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,South,Male,Latino men,,Suburbs,Suburbs, Virginia,Other,Election day exit poll,,,,,,,,,Version 2,,Election day,,
147009.0,0.64151127485,Donald Trump,Mark Warner,Legal,Legal in all cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 3,5.0,No,Very well,Very well or somewhat well,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,,,,For your candidate,2.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,Yes,Not so good,Not so good or poor,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,29.0,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,South,Male,White men,Married men,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Version 2,Yes,Election day,,All others
147066.0,1.70052939233,Donald Trump,Daniel Gade,Illegal,Illegal in all cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,No,Call 3,2.0,No,Somewhat well,Very well or somewhat well,,,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,,,,Against his opponent,3.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,No,Good,Excellent or good,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,115.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,South,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Version 2,Yes,Election day,,All others
147077.0,1.47699683004,Donald Trump,Daniel Gade,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,Call 3,7.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,Omit,2.0,Donald Trump,Donald Trump,,,,,,,,Yes,,,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,Moderate,67.0,Conservative Republicans,Mod./Liberal Republicans,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,South,Male,Latino men,,Suburbs,Suburbs, Virginia,Other,Election day exit poll,,,,,,,,,Version 2,,Election day,,
147134.0,1.11467626255,Donald Trump,Daniel Gade,,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Not complete,,Call 3,7.0,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,2.0,,,,,,,,,,No,,,,,,,,,,,,,,,67.0,,,,White,White,National questionnaire,White,White,White,,,South,Male,White men,,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,,,,,,,,,Version 1,,Election day,,
147140.0,1.0008444942,Donald Trump,Daniel Gade,Legal,Legal in most cases,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 3,2.0,No,Very well,Very well or somewhat well,,,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,Unfavorable,,,,For your candidate,3.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,No,Not so good,Not so good or poor,Yes,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,115.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,Version 2,No,Election day,,All others
147187.0,1.03093825796,Donald Trump,Daniel Gade,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,7.0,,,,,,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Unfavorable,Only Trump,Favorable,,,2.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Crime and safety,No,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,67.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,National questionnaire,White,White,White,,,South,Female,White women,,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,,,,,,,,,Version 1,,Election day,No,
147208.0,0.99537624356,Donald Trump,Daniel Gade,Legal,Legal in most cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 3,2.0,Yes,Somewhat badly,Somewhat badly or very badly,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,,,,For your candidate,3.0,Donald Trump,Donald Trump,,,,,,,,No,No,Married with children,Yes,Good,Excellent or good,No,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Conservative,115.0,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,Version 2,No,Election day,,White Born-again/Evangelical Christians
147242.0,1.11467626255,Donald Trump,Daniel Gade,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,7.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,For your candidate,2.0,Donald Trump,Donald Trump,,,,,,,,No,,,,Excellent,Excellent or good,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Liberal,67.0,Moderate/Liberal Republicans,Liberal Independents,,White,White,National questionnaire,White,White,White,,,South,Male,White men,,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,,,,,,,,,Version 2,,Election day,,
147292.0,1.17713038234,Joe Biden,Mark Warner,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,,Call 3,7.0,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,2.0,,,,,,,,,,No,,,,,,No,,,,,,,,,67.0,,,,White,White,National questionnaire,White,White,White,,,South,Female,White women,,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,,,,,,,,,Version 2,,Election day,,
147298.0,1.73690812568,Donald Trump,Daniel Gade,Legal,Legal in most cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,No,Call 3,2.0,No,Very well,Very well or somewhat well,,,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,Favorable,,,,For your candidate,3.0,Donald Trump,Donald Trump,,,,,,,,No,No,All others,No,Good,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,115.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Version 2,No,Election day,,All others
147343.0,1.27274274425,Joe Biden,Mark Warner,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 3,7.0,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,2.0,,,,,,,,,,No,,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,67.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Male,White men,,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Version 3,,Election day,,
147366.0,1.01666996453,Donald Trump,Daniel Gade,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,2.0,,,,Very confident or somewhat confident,Somewhat confident,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,,Only Trump,Favorable,Better today,,3.0,,,,,,,,,The economy,No,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,115.0,Conservative Republicans,Mod./Liberal Republicans,Can unite the country,White,White,State questionnaire,White,White,White,,,South,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,Election day,,
147405.0,0.49118321606,Joe Biden,Mark Warner,,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,Call 3,7.0,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Favorable,Only Biden,Unfavorable,,,2.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Racial inequality,Yes,,,,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Liberal,67.0,Moderate/Liberal Republicans,Liberal Independents,Cares about people like me,Other,Other,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,South,Female,Latino women,,Suburbs,Suburbs, Virginia,Other,Election day exit poll,,,,,,,,,Version 1,,Election day,No,
147427.0,1.09924896161,Donald Trump,Daniel Gade,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,2.0,,,,Very confident or somewhat confident,Very confident,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,,Only Trump,Favorable,Better today,,3.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,115.0,Conservative Republicans,Mod./Liberal Republicans,Omit,White,White,State questionnaire,White,White,White,,,South,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Version 1,,Election day,No,
