ID,WEIGHT,PRES,HOU,ABORT2,ABORTION,ACASUPREME,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENWINGEN,BIDENWINGENB,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CHILD12,CLIMATECHANGE,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEMASKS,FAIRJUSTICE20,FAVBIDEN2,FAVBLM,FAVHARRIS,FAVPENCE,FAVPRES20,FAVTRUMP,FAVVP20,FINSIT,FORCAND,GEOCODE,GOVTANGR16,GOVTANGR16B,HANDLECORONA20,HANDLEECON20,HEALTHBIDEN,HEALTHCAND20,HEALTHTRUMP,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,ISSVQUAL20,LATINO,LGBT,LIFE,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,REL5,RELIGN18,RELWHITE,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,SUPREME16,SUPREME16B,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,TRUMPWINGEN20,TRUMPWINGEN20B,UNIONHH12,VERSION,VETVOTER,VOTE2016,VOTEEXPERIENCE,VOTEEXPERIENCE2,VOTEMETHOD,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4
134670.0,0.67813935757,Donald Trump,The Republican candidate,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,,Call 2,8.0,,,Very well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,Unfavorable,Favorable,,,Only Pence,,,5.0,,,,,Joe Biden does not,Only Donald Trump,Donald Trump does,,,,,,,,,No,,Better than life today,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,109.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",,Indiana,Other,,,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,,
118809.0,0.67820726279,Donald Trump,The Republican candidate,Legal,Legal in most cases,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,Yes,,3.0,No,Yes,,,,,,,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,About the same,,2.0,,,,,,,,,,,,,,,,No,No,,All others,Yes,,,,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Female,White women,Married women,Suburbs,Suburbs,English,Texas,White suburban women,Omit,Omit,Telephone survey,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,,Version 4,No,,,,By mail,White Protestants,,White Born-again/Evangelical Christians,,,Yes,White Protestant evangelical,,
153284.0,0.67844058232,Donald Trump,The Republican candidate,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Omit,Omit,,,,,Call 3,5.0,,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,For your candidate,1.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Donald Trump,Donald Trump,,,,,,,,,,,,No,,,,,Good,Excellent or good,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,,67.0,,,,White,White,National questionnaire,White,White,White,,,Midwest,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",,Minnesota,Other,,,Election day exit poll,,,,,,,,,Optimistic,Excited or optimistic,No,Version 2,,Donald Trump,,,Election day,,,,No,Non-working men,,,All others,Non-working men
146865.0,0.67847251237,Donald Trump,The Republican candidate,,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Scared,Concerned or scared,,,,,Call 3,12.0,,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,For your candidate,4.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Donald Trump,Donald Trump,,,,,,,,,,,,No,,,,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,59.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,Midwest,,,,Male,White men,,Suburbs,Suburbs,,Ohio,White suburban men,,,Election day exit poll,,,,,,,,,Excited,Excited or optimistic,Yes,Version 2,,Donald Trump,,,Election day,,,,Yes,Working men,,,All others,Working men
134702.0,0.67850153674,Donald Trump,The Republican candidate,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Concerned,Concerned or scared,,,,,Call 2,4.0,,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,Against his opponent,2.0,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Donald Trump,Donald Trump,,,,,,,,,,,,Yes,,,,,Good,Excellent or good,Yes,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Liberal,67.0,Conservative Republicans,Mod./Liberal Republicans,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,East,,,,Male,Latino men,,Suburbs,Suburbs,English, New York,Other,,,Election day exit poll,,,,,,,,,Excited,Excited or optimistic,No,Version 2,,Didn't vote,,,Election day,,,,Yes,Working men,,,All others,Working men
122337.0,0.67876146601,Donald Trump,The Republican candidate,,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Scared,Concerned or scared,,,,,Call 1,6.0,,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,For your candidate,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Donald Trump,Donald Trump,,,,,,,,,,,,No,,,,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,88.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,South,,,,Male,White men,,Rural,Small Cities/Rural,,Kentucky,Other,,,Election day exit poll,,,,,,,,,Optimistic,Excited or optimistic,No,Version 2,,Donald Trump,,,Election day,,,,Yes,Working men,,,All others,Working men
133067.0,0.67887458188,Donald Trump,The Republican candidate,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Scared,Concerned or scared,,,,,Call 1,5.0,,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,For your candidate,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Donald Trump,Donald Trump,,,,,,,,,,,,No,,,,,Not so good,Not so good or poor,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,65.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,South,,,,Female,White women,,Suburbs,Suburbs,,Oklahoma,White suburban women,,,Election day exit poll,,,,,,,,,Optimistic,Excited or optimistic,No,Version 2,,Donald Trump,,,Election day,,,,Yes,Working women,,,Working women,Working women
145449.0,0.67907377695,Donald Trump,The Republican candidate,,,,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Concerned,Concerned or scared,,,,,Call 3,20.0,,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,For your candidate,5.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Donald Trump,Donald Trump,,,,,,,,,,,,No,,,,,Good,Excellent or good,No,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,Independent Women,All others,Conservative,13.0,Moderate/Liberal Republicans,Conservative Independents,,Black,Black,National questionnaire,Black,Non-white,Black,,,South,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,,,Election day exit poll,,,,,,,,,Optimistic,Excited or optimistic,No,Version 2,,Donald Trump,,,Election day,,,,Yes,Working women,,,Working women,Working women
122222.0,0.67918041623,Donald Trump,The Republican candidate,,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,,,,,,Call 1,6.0,,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,Unfavorable,Unfavorable,,,Neither,,,2.0,,,,,Joe Biden does not,Neither of them,Donald Trump does not,,,,,,,,,No,,Worse than life today,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Moderate,24.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,,,,Male,White men,,Suburbs,Suburbs,,Kentucky,White suburban men,,,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,,
132731.0,0.67918250753,Donald Trump,The Republican candidate,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Scared,Concerned or scared,,,,,Call 2,6.0,,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,,For your candidate,2.0,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Donald Trump,Donald Trump,,,,,,,,,,,,No,,,,,Excellent,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,88.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,South,,,,Male,White men,,Rural,Small Cities/Rural,,Kentucky,Other,,,Election day exit poll,,,,,,,,,Excited,Excited or optimistic,No,Version 2,,Donald Trump,,,Election day,,,,Yes,Working men,,,All others,Working men
155282.0,0.67953744205,Donald Trump,The Republican candidate,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Scared,Concerned or scared,,,,,Call 3,27.0,,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,For your candidate,4.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Donald Trump,Donald Trump,,,,,,,,,,,,No,,,,,Good,Excellent or good,Yes,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,12.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,West,,,,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,,,Election day exit poll,,,,,,,,,Excited,Excited or optimistic,Yes,Version 2,,Donald Trump,,,Election day,,,,Yes,Working women,,,Working women,Working women
114594.0,0.67965419206,Donald Trump,The Republican candidate,,,Overturn it,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,,,,,,51.0,,,,,,,,,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Public health responsibility,Treats all people fairly,Unfavorable,Unfavorable,,,Only Trump,Favorable,,,,2.0,,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Health care policy,My candidate's positions on the issues,Yes,,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Conservative,,Independent/Something else,Conservative Republicans,Is a strong leader,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,,,,Female,Latino women,,Suburbs,Suburbs,English,California,Other,,,Telephone survey,,,,,,,,,,,,Version 1,,,,,Early in-person,,No,,,,,,,
135599.0,0.67966588919,Donald Trump,The Republican candidate,,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Optimistic,Excited or optimistic,,,,,Call 2,26.0,,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,For your candidate,4.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Donald Trump,Donald Trump,,,,,,,,,,,,No,,,,,Good,Excellent or good,Yes,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,28.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,White,,,East,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,,Election day exit poll,,,,,,,,,Optimistic,Excited or optimistic,No,Version 2,,Didn't vote,,,Election day,,,,Yes,Working men,,,All others,Working men
142950.0,0.67990043041,Donald Trump,The Republican candidate,,,Overturn it,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,An important factor,Important,Factor,,Call 2,2.0,,,,,,,,,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Public health responsibility,Treats all people fairly,Unfavorable,Unfavorable,,,Only Trump,Favorable,,,,2.0,,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,My candidate's positions on the issues,No,,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,74.0,Moderate/Liberal Republicans,Liberal Independents,Is a strong leader,White,White,National questionnaire,White,White,White,,,Midwest,,,,Female,White women,,Suburbs,Suburbs,, Nebraska,White suburban women,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,No,,,,,,,
130014.0,0.68005721816,Donald Trump,The Republican candidate,Illegal,Illegal in all cases,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,,No,Call 1,10.0,No,No,,,,,,,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,Better today,,3.0,,,,,,,,,,,,,,,,No,No,,All others,No,,,,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,62.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,Midwest,Catholic,Catholic,Catholic,Female,White women,Non married women,Suburbs,Suburbs,, Michigan,White suburban women,An important factor,The most important factor or an important factor,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,,Version 4,No,,,,Election day,White Catholics,,All others,,,No,All others,,
