ID,WEIGHT,PRSCO20,SENCO20,ABORT2,ABORTION,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,VERSION,VOTEMETHOD
116143.0,0.32951036443,Joe Biden,John Hickenlooper,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,5.0,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Against his opponent,1.0,Joe Biden,,No,,Poor,Not so good or poor,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,White,White,,,West,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Other,Telephone survey,,,,,,Version 2,By mail
116144.0,0.26240899328,Donald Trump,Cory Gardner,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,5.0,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,For your candidate,1.0,Donald Trump,,No,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,White,,,West,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Other,Telephone survey,,,,,,Version 2,By mail
116145.0,0.17538009902,Joe Biden,John Hickenlooper,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,3.0,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,For your candidate,5.0,Joe Biden,,No,,Not so good,Not so good or poor,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,White,White,,,West,Female,White women,Suburbs,Suburbs,English,Colorado,White suburban women,Telephone survey,,,,,,Version 2,By mail
116146.0,0.92454047582,Joe Biden,Cory Gardner,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,Complete,,3.0,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,Against his opponent,5.0,Donald Trump,,Yes,,Not so good,Not so good or poor,No,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Female,Latino women,Suburbs,Suburbs,English,Colorado,Other,Telephone survey,,,,,,Version 2,By mail
116147.0,0.19655503919,Donald Trump,Did not vote,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,For your candidate,2.0,Donald Trump,,No,,Poor,Not so good or poor,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,West,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Other,Telephone survey,,,,,,Version 2,By mail
116148.0,2.53058884995,Donald Trump,Cory Gardner,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,3.0,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,For your candidate,5.0,Donald Trump,,No,,Not so good,Not so good or poor,Yes,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,West,Male,White men,Rural,Small Cities/Rural,English,Colorado,Other,Telephone survey,,,,,,Version 2,Early in-person
116149.0,2.75165350959,Joe Biden,John Hickenlooper,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,6.0,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,For your candidate,2.0,Joe Biden,,No,,Not so good,Not so good or poor,No,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,White,White,,,West,Male,White men,Suburbs,Suburbs,English,Colorado,White suburban men,Telephone survey,,,,,,Version 2,Early in-person
116150.0,0.31603585607,Donald Trump,Other,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,1.0,,,,,,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,2.0,Donald Trump,,No,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,West,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Other,Telephone survey,,,,,,Version 2,Early in-person
116151.0,0.13296998394,Joe Biden,John Hickenlooper,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,3.0,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,Against his opponent,5.0,Joe Biden,,No,,Poor,Not so good or poor,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,White,White,National questionnaire,White,White,White,,,West,Male,White men,Suburbs,Suburbs,English,Colorado,White suburban men,Telephone survey,,,,,,Version 2,Early in-person
116152.0,0.16645728679,Joe Biden,John Hickenlooper,,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,3.0,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Omit,5.0,Joe Biden,,Yes,,Not so good,Not so good or poor,No,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Something else,All others,,,,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Male,Latino men,Suburbs,Suburbs,English,Colorado,Other,Telephone survey,,,,,,Version 2,Early in-person
116153.0,0.00552496748,,Cory Gardner,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,5.0,,,,,,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Omit,1.0,Joe Biden,,No,,Poor,Not so good or poor,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,White,White,National questionnaire,White,White,White,,,West,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Other,Telephone survey,,,,,,Version 2,Early in-person
117332.0,4.09505124287,Donald Trump,Cory Gardner,,,30-44,30-59,35-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,2.0,,,,,,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Omit,Only Trump,Favorable,,,3.0,,The economy,No,,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Can unite the country,Black,Black,National questionnaire,Black,Non-white,Black,,,West,Female,Black women,Suburbs,Suburbs,English,Colorado,Other,Telephone survey,,,,,,Version 1,By mail
117333.0,0.09665775817,Donald Trump,Cory Gardner,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,All others,All others,Complete,,3.0,,,,,,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Unfavorable,Only Trump,Favorable,,,5.0,,Health care policy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,,Independent/Something else,Conservative Republicans,Has good judgment,Other,Other,National questionnaire,Other,Non-white,Other,,,West,Female,All other races,Rural,Small Cities/Rural,English,Colorado,Other,Telephone survey,,,,,,Version 1,By mail
117334.0,0.08187800618,Donald Trump,Cory Gardner,,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,,3.0,,,,,,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Only Trump,Favorable,,,1.0,,The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,,Independent/Something else,Conservative Republicans,Has good judgment,Other,Other,National questionnaire,Other,Non-white,Other,,,West,Female,All other races,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Other,Telephone survey,,,,,,Version 1,By mail
117335.0,8.08348623048,Donald Trump,Cory Gardner,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,,1.0,,,,,,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Only Trump,Favorable,,,2.0,,Racial inequality,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,,Independent/Something else,Conservative Republicans,Is a strong leader,Other,Asian,National questionnaire,Asian,Non-white,Asian,,,West,Female,All other races,"Cities over 500,000","Cities over 50,000",English,Colorado,Other,Telephone survey,,,,,,Version 1,By mail
117336.0,2.51981113165,Joe Biden,John Hickenlooper,,,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,,3.0,,,,,,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,,,5.0,,The economy,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,Black,Black,National questionnaire,Black,Non-white,Black,,,West,Male,Black men,Rural,Small Cities/Rural,English,Colorado,Other,Telephone survey,,,,,,Version 1,By mail
117337.0,1.3668785773,Joe Biden,John Hickenlooper,,,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,7.0,,,,,,Absentee or early in-person,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Biden,Unfavorable,,,2.0,,The economy,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Is a strong leader,Black,Black,National questionnaire,Black,Non-white,Black,,,West,Female,Black women,Suburbs,Suburbs,English,Colorado,Other,Telephone survey,,,,,,Version 1,By mail
117338.0,1.15239767826,Donald Trump,Cory Gardner,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,3.0,,,,,,Absentee or early in-person,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Only Trump,Favorable,,,1.0,,The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,National questionnaire,White,White,White,,,West,Female,White women,Suburbs,Suburbs,English,Colorado,White suburban women,Telephone survey,,,,,,Version 1,By mail
117339.0,0.28773475712,Joe Biden,John Hickenlooper,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,7.0,,,,,,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Biden,Omit,,,2.0,,Health care policy,Yes,,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Is a strong leader,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Male,Latino men,Suburbs,Suburbs,English,Colorado,Other,Telephone survey,,,,,,Version 1,By mail
117340.0,0.03197899527,Joe Biden,John Hickenlooper,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,4.0,,,,,,Absentee or early in-person,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Only Biden,Unfavorable,,,2.0,,The coronavirus pandemic,No,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Is a strong leader,White,White,National questionnaire,White,White,White,,,West,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Other,Telephone survey,,,,,,Version 1,By mail
117341.0,0.02161958952,Donald Trump,Cory Gardner,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,,,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Trump,Favorable,,,2.0,,The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,National questionnaire,White,White,White,,,West,Male,White men,,,English,Colorado,,Telephone survey,,,,,,Version 1,By mail
117342.0,1.37772037613,Joe Biden,John Hickenlooper,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,5.0,,,,,,Absentee or early in-person,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Biden,Unfavorable,,,1.0,,Crime and safety,No,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Is a strong leader,White,White,National questionnaire,White,White,White,,,West,Male,White men,Suburbs,Suburbs,English,Colorado,White suburban men,Telephone survey,,,,,,Version 1,By mail
