ID,PRSMI20,SENMI20,WEIGHT,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,CONTROLSEN,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,UNIONHH12,VERSION,VOTE2016,VOTEMETHOD,WHNCLINC,WHTEVANG
139610.0,Donald Trump,John James,1.15587561219,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,10.0,,,,The Republican Party,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Both of them,Favorable,Better today,,3.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",The economy,No,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,65.0,Moderate/Liberal Republicans,Moderate Independents,Is a strong leader,White,White,State questionnaire,White,White,White,,,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,No,Version 1,,Election day,No,
139608.0,Donald Trump,John James,1.18046871001,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 2,4.0,,,,The Republican Party,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Trump,Favorable,Better today,,3.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Racial inequality,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,117.0,Conservative Republicans,Mod./Liberal Republicans,Can unite the country,White,White,State questionnaire,White,White,White,,,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,No,Version 1,,Election day,No,
127459.0,Donald Trump,John James,1.04683073905,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,10.0,,,,The Republican Party,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,Only Trump,Favorable,Better today,,3.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,64.0,Moderate/Liberal Republicans,Conservative Independents,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,No,Version 1,,Election day,No,
114157.0,Donald Trump,John James,0.35384241588,65+,60+,65-74,45+,60+,65+,,,,Complete,Yes,,2.0,No,,,,,,,,Absentee or early in-person,,Attended college but received no degree,No college degree,More than high school graduate,,,,,,Better today,,4.0,,,,,,,,,,,,,,,Men without children,Independent/Something else,,,Independent men,Something else,,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,,,National questionnaire,,,,,,Midwest,Male,,Suburbs,Suburbs, Michigan,,Telephone survey,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,Version 4,,By mail,,All others
131505.0,Donald Trump,John James,1.47278314486,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 1,1.0,No,Very well,Very well or somewhat well,,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,5.0,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,25.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,Midwest,Female,White women,Rural,Small Cities/Rural, Michigan,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,Donald Trump,Election day,,White Born-again/Evangelical Christians
141251.0,Donald Trump,John James,1.09284320927,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 2,10.0,No,,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,Better today,,3.0,,,,,,,,,,No,,,,,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,62.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,Version 4,,Election day,,All others
139596.0,Donald Trump,John James,0.32542274348,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 2,14.0,,,,The Republican Party,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Only Trump,Favorable,Better today,,1.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,158.0,Moderate/Liberal Republicans,Conservative Independents,Is a strong leader,White,White,State questionnaire,White,White,White,,,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,Yes,Version 1,,Election day,No,
139595.0,Donald Trump,John James,0.42954673495,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 2,13.0,No,Somewhat well,Very well or somewhat well,,Not very confident or not at all confident,Not very confident,No financial hardship at all,No financial hardship at all,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,For your candidate,1.0,Donald Trump,Donald Trump,,,,,,,,No,No,Excellent,Excellent or good,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,151.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,Donald Trump,Election day,,All others
151738.0,Donald Trump,John James,1.12112098187,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 3,10.0,Yes,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,3.0,Donald Trump,Donald Trump,,,,,,,,No,No,Not so good,Not so good or poor,No,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,64.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,,Version 2,Donald Trump,Election day,,All others
127432.0,Donald Trump,John James,1.17319701232,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 1,9.0,No,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,For your candidate,3.0,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,66.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,Donald Trump,Election day,,All others
139577.0,Donald Trump,John James,0.82808999449,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,9.0,,,,The Republican Party,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Trump,Favorable,Better today,,3.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,66.0,Independent/Something else,Conservative Republicans,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,Male,White men,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,No,Version 1,,Election day,No,
127429.0,Donald Trump,John James,0.82717959068,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Yes,Call 1,1.0,No,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,For your candidate,5.0,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Women without children,Republican,Black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,1.0,Independent/Something else,Conservative Republicans,,Black,Black,State questionnaire,Black,Non-white,Black,One of many important problems,The most important problem or one of many important problems,Midwest,Female,Black women,Rural,Small Cities/Rural, Michigan,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,Donald Trump,Election day,,All others
127427.0,Donald Trump,John James,0.85428488949,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,1.0,,,,The Republican Party,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Neither of them,Unfavorable,Better today,,5.0,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,12.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,Midwest,Male,White men,Rural,Small Cities/Rural, Michigan,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,No,Version 1,,Election day,Yes,
151065.0,Donald Trump,John James,0.47198424444,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,5.0,,,,The Republican Party,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Only Trump,Favorable,Better today,,2.0,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,18.0,Independent/Something else,Conservative Republicans,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,No,Version 1,,Election day,Yes,
