ID,WEIGHT,PRSFL20,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENWINGEN,BIDENWINGENB,CALL,CDNUM,CHILD12,CLIMATECHANGE,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,CUBAN,CUBANPR4,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PUERTORICAN,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,REL5,RELIGN18,RELWHITE,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,TRUMPWINGEN20,TRUMPWINGEN20B,VERSION,VOTE2016,VOTEMETHOD
146444.0,0.32495940339,Donald Trump,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Omit,Omit,Call 3,15.0,Yes,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No,No,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Omit,4.0,Joe Biden,Donald Trump,,No,No,Good,Excellent or good,No,Men with children,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Moderate,137.0,Moderate/Liberal Republicans,Moderate Independents,No,,Black,Black,State questionnaire,Black,Non-white,Black,A minor problem,A minor problem or not a problem at all,South,Protestant/Other Non-Catholic Christian,Protestant,,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Optimistic,Excited or optimistic,Version 2,,Election day
146446.0,0.51003854377,Donald Trump,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Call 3,3.0,,No,,,,,No,No,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,Only Trump,Favorable,About the same,,1.0,,,The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,4.0,Independent/Something else,Conservative Republicans,No,Has good judgment,White,White,State questionnaire,White,White,White,,,South,None,None,None,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,Version 1,Donald Trump,Election day
146447.0,0.32774129149,Donald Trump,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,,Call 3,7.0,,Yes,,,,,No,No,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Only Trump,Favorable,About the same,,2.0,,,Crime and safety,No,,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Moderate,107.0,Moderate/Liberal Republicans,Moderate Independents,No,Is a strong leader,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Protestant/Other Non-Catholic Christian,Other Christian,,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,Version 1,Didn't vote,Election day
146455.0,0.20520023699,Donald Trump,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,,Call 3,17.0,,,Very well,Very well or somewhat well,Very confident or somewhat confident,Very confident,No,No,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,4.0,,,,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,140.0,Independent/Something else,Conservative Republicans,No,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,,,,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,Election day
146460.0,0.64780080208,Joe Biden,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,,Call 3,25.0,No,Yes,,,,,No,No,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Worse today,,4.0,,,,No,Yes,,,,Women without children,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Moderate,38.0,Moderate/Liberal Republicans,Moderate Independents,No,,Black,Black,National questionnaire,Black,Non-white,Black,,,South,Protestant/Other Non-Catholic Christian,Protestant,,Female,Black women,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Other,Election day exit poll,Yes,Only Joe Biden does,No,In the last few days,In the last month,In the last week,,,,,Version 4,,Election day
146461.0,0.50042103681,Donald Trump,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Excited,Excited or optimistic,Call 3,19.0,No,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,No,No,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Against his opponent,4.0,Joe Biden,Joe Biden,,No,No,Good,Excellent or good,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Liberal,36.0,Conservative Republicans,Mod./Liberal Republicans,No,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,South,Protestant/Other Non-Catholic Christian,Other Christian,Protestant/Other Non-Catholic Christian,Male,White men,"Cities 10,000-50,000",Small Cities/Rural,English,Florida,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,Concerned,Concerned or scared,Version 2,,Election day
146466.0,0.32810958255,Joe Biden,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Optimistic,Excited or optimistic,Call 3,22.0,No,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No,No,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,For your candidate,5.0,Joe Biden,Donald Trump,,No,No,Not so good,Not so good or poor,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,12.0,Moderate/Liberal Republicans,Moderate Independents,No,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,None,None,None,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Concerned,Concerned or scared,Version 2,,Election day
146468.0,0.31676296377,Donald Trump,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Concerned,Concerned or scared,Call 3,16.0,Yes,,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,No,No,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,For your candidate,4.0,Donald Trump,Donald Trump,,No,No,Good,Excellent or good,No,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,148.0,Moderate/Liberal Republicans,Conservative Independents,No,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Optimistic,Excited or optimistic,Version 2,,Election day
146478.0,0.22933698952,Joe Biden,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,,Call 3,15.0,,Yes,,,,,No,No,Election day,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Neither of them,Unfavorable,About the same,,4.0,,,Racial inequality,No,,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Moderate,137.0,Moderate/Liberal Republicans,Moderate Independents,No,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,,,South,None,None,,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,Yes,Only Joe Biden does,No,In the last few days,In the last month,In the last week,,,,,Version 1,Didn't vote,Election day
146482.0,0.28414836772,Joe Biden,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Excited,Excited or optimistic,Call 3,18.0,No,,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,No,"Yes, other Hispanic",Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Against his opponent,2.0,Joe Biden,Joe Biden,,Yes,No,Excellent,Excellent or good,Yes,Men without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Moderate,96.0,Moderate/Liberal Republicans,Moderate Independents,No,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,The most important problem,The most important problem or one of many important problems,South,Catholic,Catholic,,Male,Latino men,Suburbs,Suburbs,English,Florida,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,Concerned,Concerned or scared,Version 2,,Election day
146485.0,0.23146766962,Donald Trump,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Call 3,17.0,No,No,,,,,No,No,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,Better today,,4.0,,,,No,No,,,,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,140.0,Independent/Something else,Conservative Republicans,No,,White,White,National questionnaire,White,White,White,,,South,Protestant/Other Non-Catholic Christian,Other Christian,Protestant/Other Non-Catholic Christian,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,Version 4,,Election day
146490.0,0.4016339465,Joe Biden,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Excited,Excited or optimistic,Call 3,22.0,No,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No,"Yes, other Hispanic",Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,For your candidate,5.0,Joe Biden,Joe Biden,,Yes,Yes,Not so good,Not so good or poor,No,Women without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Liberal,12.0,Moderate/Liberal Republicans,Liberal Independents,No,,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,The most important problem,The most important problem or one of many important problems,South,None,None,,Female,Latino women,Suburbs,Suburbs,English,Florida,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,Election day
146491.0,0.35685020051,Donald Trump,,,,,,,,,,Complete,Concerned,Concerned or scared,Call 3,18.0,No,,Very well,Very well or somewhat well,Not very confident or not at all confident,Not very confident,No,No,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,For your candidate,2.0,Donald Trump,Donald Trump,,No,No,Not so good,Not so good or poor,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Liberal,145.0,Moderate/Liberal Republicans,Liberal Independents,No,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Excited,Excited or optimistic,Version 2,,Election day
146492.0,0.42366609963,Joe Biden,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,,,Call 3,20.0,Yes,Yes,,,,,No,No,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,About the same,,5.0,,,,No,No,,,,Women with children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,13.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,,Black,Black,National questionnaire,Black,Non-white,Black,,,South,Something else,Other,,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,Version 4,,Election day
146493.0,0.16841330579,Joe Biden,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Excited,Excited or optimistic,Call 3,3.0,No,,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,No,No,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,For your candidate,1.0,Joe Biden,Joe Biden,,No,No,Not so good,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,4.0,Liberal Democrats,Liberal Democrats,No,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Catholic,Catholic,Catholic,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,,Election day
146496.0,0.37025539842,Donald Trump,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Call 3,16.0,,Yes,,,,,No,No,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Trump,Favorable,Better today,,4.0,,,The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,148.0,Independent/Something else,Conservative Republicans,No,Is a strong leader,White,White,State questionnaire,White,White,White,,,South,Protestant/Other Non-Catholic Christian,Other Christian,Protestant/Other Non-Catholic Christian,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,Version 1,Donald Trump,Election day
