ID,WEIGHT,PRSWI20,ABORT2,ABORTION,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,GOVTANGR16,GOVTANGR16B,HANDLECORONA20,HANDLEECON20,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,POLICEEVENTS20,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,UNIONHH12,VERSION,VOTE2016,VOTEEXPERIENCE,VOTEEXPERIENCE2,VOTEMETHOD,WHNCLINC
139832.0,0.91927375181,Donald Trump,Legal,Legal in all cases,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,7.0,Yes,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,For your candidate,5.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,,Omit,72.0,,,,White,White,State questionnaire,White,White,White,Omit,Omit,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,No,Version 2,,Somewhat easy,Very easy or somewhat easy,Election day,
139920.0,0.81666719395,Donald Trump,Legal,Legal in all cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,All others,All others,Complete,Call 2,7.0,Yes,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,For your candidate,5.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Men with children,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,All others,Moderate,Omit,89.0,Moderate/Liberal Republicans,Moderate Independents,,Other,Other,State questionnaire,Other,Non-white,Other,One of many important problems,The most important problem or one of many important problems,Midwest,Male,All other races,Rural,Small Cities/Rural,Wisconsin,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,No,Version 2,,Somewhat easy,Very easy or somewhat easy,Election day,
139949.0,1.27029635837,Joe Biden,Legal,Legal in most cases,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,2.0,Yes,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,Against his opponent,3.0,,,Joe Biden,Joe Biden,,,,,,,,No,No,Poor,Not so good or poor,No,Men with children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,A sign of broader problems,26.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Very easy,Very easy or somewhat easy,Election day,
140021.0,0.40056070573,Joe Biden,Legal,Legal in most cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,8.0,Yes,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Against his opponent,6.0,,,Joe Biden,Joe Biden,,,,,,,,No,No,Poor,Not so good or poor,No,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,Isolated events,73.0,Moderate/Liberal Republicans,Conservative Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Yes,Version 2,,Somewhat easy,Very easy or somewhat easy,Election day,
140110.0,0.29680992956,Joe Biden,Legal,Legal in all cases,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,All others,All others,Complete,Call 2,7.0,Yes,Somewhat badly,Somewhat badly or very badly,Not very confident or not at all confident,Not very confident,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Against his opponent,6.0,,,Joe Biden,Joe Biden,,,,,,,,No,No,Good,Excellent or good,No,Men with children,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Something else,All others,Moderate,A sign of broader problems,51.0,Moderate/Liberal Republicans,Moderate Independents,,Other,Asian,State questionnaire,Asian,Non-white,Asian,One of many important problems,The most important problem or one of many important problems,Midwest,Male,All other races,Suburbs,Suburbs,Wisconsin,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Yes,Version 2,,Somewhat easy,Very easy or somewhat easy,Election day,
140133.0,0.89815289228,Donald Trump,Legal,Legal in most cases,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,6.0,Yes,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,For your candidate,2.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,Isolated events,77.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,No,Version 2,,Very easy,Very easy or somewhat easy,Election day,
140210.0,0.45023042403,Joe Biden,Legal,Legal in most cases,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 2,4.0,Yes,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,For your candidate,1.0,,,Donald Trump,Joe Biden,,,,,,,,Yes,No,Poor,Not so good or poor,No,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,Moderate,A sign of broader problems,55.0,Conservative Republicans,Mod./Liberal Republicans,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,The most important problem,The most important problem or one of many important problems,Midwest,Male,Latino men,Suburbs,Suburbs,Wisconsin,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,No,Version 2,,Somewhat easy,Very easy or somewhat easy,Election day,
140223.0,0.86076424979,Donald Trump,Illegal,Illegal in most cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,7.0,Yes,Very well,Very well or somewhat well,Very confident or somewhat confident,Very confident,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,For your candidate,6.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,Excellent,Excellent or good,No,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,A sign of broader problems,11.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,No,Version 2,,Very easy,Very easy or somewhat easy,Election day,
140224.0,0.6351481787,Joe Biden,Legal,Legal in most cases,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,2.0,Yes,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,For your candidate,3.0,,,Joe Biden,Joe Biden,,,,,,,,No,No,Good,Excellent or good,No,Men with children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,A sign of broader problems,19.0,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Very easy,Very easy or somewhat easy,Election day,
140226.0,1.00939864385,Donald Trump,Illegal,Illegal in most cases,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,3.0,Yes,Very well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,For your candidate,5.0,,,Donald Trump,Donald Trump,,,,,,,,,No,Excellent,Excellent or good,No,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Liberal,Isolated events,41.0,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,No,Version 2,,Somewhat easy,Very easy or somewhat easy,Election day,
140235.0,1.86394434188,Donald Trump,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Not complete,Call 2,8.0,Yes,,,Not very confident or not at all confident,Not very confident,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,For your candidate,4.0,,,,,,,,,,,,No,,,,Yes,Men with children,,,,,,,,,9.0,,,,White,White,State questionnaire,White,White,White,,,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,White suburban men,Election day exit poll,,,,,,,,,No,Version 2,,,,Election day,
140330.0,0.57628659026,Donald Trump,Illegal,Illegal in most cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,8.0,Yes,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,For your candidate,6.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Isolated events,73.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,No,Version 2,,Very easy,Very easy or somewhat easy,Election day,
140357.0,1.00939864385,Donald Trump,Illegal,Illegal in most cases,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,3.0,Yes,Very well,Very well or somewhat well,Very confident or somewhat confident,Very confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,For your candidate,5.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,Excellent,Excellent or good,No,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,Isolated events,41.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Yes,Version 2,,Very easy,Very easy or somewhat easy,Election day,
140534.0,0.75874998156,Joe Biden,Legal,Legal in all cases,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,2.0,Yes,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,Against his opponent,3.0,,,Joe Biden,Joe Biden,,,,,,,,No,No,Not so good,Not so good or poor,No,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Liberal,A sign of broader problems,19.0,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Yes,Version 2,,Very easy,Very easy or somewhat easy,Election day,
140586.0,0.51365134074,Joe Biden,Legal,Legal in all cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,3.0,Yes,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,For your candidate,5.0,,,Joe Biden,Joe Biden,,,,,,,,No,No,Not so good,Not so good or poor,No,Men with children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,A sign of broader problems,92.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Very easy,Very easy or somewhat easy,Election day,
