ExternalID,PRSCA20,HOUCA20,WEIGHT,ABORT2,ABORTION,ACASUPREME,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENWINGEN,BIDENWINGENB,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CHILD12,CLIMATECHANGE,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEMASKS,FAIRJUSTICE20,FAVBIDEN2,FAVBLM,FAVHARRIS,FAVPENCE,FAVPRES20,FAVTRUMP,FAVVP20,FINSIT,FORCAND,GEOCODE,GOVTANGR16,GOVTANGR16B,HANDLECORONA20,HANDLEECON20,HEALTHBIDEN,HEALTHCAND20,HEALTHTRUMP,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,ISSVQUAL20,LATINO,LGBT,LIFE,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,REL5,RELIGN18,RELWHITE,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,SUPREME16,SUPREME16B,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,TRUMPWINGEN20,TRUMPWINGEN20B,UNIONHH12,VERSION,VETVOTER,VOTE2016,VOTEEXPERIENCE,VOTEEXPERIENCE2,VOTEMETHOD,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4
155543.0,Joe Biden,A Democratic candidate,0.12468169213,,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,,,,,,Call 3,9.0,,,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,Favorable,Favorable,,,Both,,,2.0,,,,,Joe Biden does,Both of them,Donald Trump does,,,,,,,,,Yes,,Better than life today,,,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,Moderate,91.0,Moderate/Liberal Republicans,Moderate Independents,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,West,,,,Male,Latino men,,Suburbs,Suburbs,English,California,Other,,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,
155544.0,Donald Trump,A Republican candidate,0.34143158673,Illegal,Illegal in most cases,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,,No,Call 3,18.0,No,No,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,Better today,,3.0,,,,,,,,,,,,,,,,No,No,,All others,Yes,,,,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Moderate,98.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,White,White,,,West,Something else,Other,Something else,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,California,Other,A minor factor,A minor factor or not a factor at all,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,,Version 4,No,,,,Election day,,All others,,,No,All others,,
155545.0,Joe Biden,A Democratic candidate,0.49215687912,,,Overturn it,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,The most important factor,Important,Factor,,Call 3,25.0,,,,,,,,,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Public health responsibility,Omit,Favorable,Favorable,,,Only Biden,Unfavorable,,,,4.0,,,,,,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",The economy,My candidate's positions on the issues,Yes,,,,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Conservative,23.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,,,,Female,Latino women,,Suburbs,Suburbs,English,California,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,No,,,,,,,
155548.0,Joe Biden,A Democratic candidate,0.265182503,,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Concerned,Concerned or scared,,,,,Call 3,30.0,,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,Against his opponent,4.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Joe Biden,Joe Biden,,,,,,,,,,,,Yes,,,,,Not so good,Not so good or poor,No,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,36.0,Liberal Democrats,Liberal Democrats,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,,,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,California,Other,,,Election day exit poll,,,,,,,,,Optimistic,Excited or optimistic,No,Version 2,,Donald Trump,,,Election day,,,Yes,Working women,,,Working women,Working women
155549.0,Joe Biden,A Democratic candidate,0.11541807911,,,,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Concerned,Concerned or scared,,,,,Call 3,9.0,,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,For your candidate,2.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Joe Biden,Joe Biden,,,,,,,,,,,,No,,,,,Excellent,Excellent or good,No,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,91.0,Liberal Democrats,Liberal Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,,,West,,,,Female,Black women,,Suburbs,Suburbs,English,California,Other,,,Election day exit poll,,,,,,,,,Concerned,Concerned or scared,No,Version 2,,Donald Trump,,,Election day,,,No,Non-working women,,,All others,Non-working women
155550.0,Other,A Democratic candidate,0.07115865093,,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,,,,,Call 3,9.0,,,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,Unfavorable,Unfavorable,,,Neither,,,2.0,,,,,Joe Biden does not,Neither of them,Donald Trump does not,,,,,,,,,No,,Better than life today,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,,91.0,,,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,West,,,,Male,White men,,Suburbs,Suburbs,English,California,White suburban men,,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,
155553.0,Joe Biden,A Democratic candidate,0.75648953857,Legal,Legal in most cases,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,,,,No,Call 3,48.0,No,Omit,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,Worse today,,5.0,,,,,,,,,,,,,,,,No,No,,All others,No,,,,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,51.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,National questionnaire,White,White,White,,,West,,,,Male,White men,Non married men,Suburbs,Suburbs,English,California,White suburban men,Not a factor at all,A minor factor or not a factor at all,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,,Version 4,No,,,,Election day,,All others,,,No,,,
155554.0,Joe Biden,A Democratic candidate,0.2254936029,Legal,Legal in all cases,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,,,,No,Call 3,49.0,Yes,Yes,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,Omit,,5.0,,,,,,,,,,,,,,,,Yes,No,,All others,No,,,,Women with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,Independent Women,All others,Liberal,81.0,Moderate/Liberal Republicans,Liberal Independents,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Catholic,Catholic,,Female,Latino women,Non married women,Suburbs,Suburbs,English,California,Other,The most important factor,The most important factor or an important factor,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,,Version 4,No,,,,Election day,,All others,,,No,,,
155555.0,Donald Trump,A Republican candidate,0.86779515511,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Scared,Concerned or scared,,,,,Call 3,1.0,,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,For your candidate,2.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Donald Trump,Donald Trump,,,,,,,,,,,,No,,,,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,4.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,West,,,,Male,White men,,Suburbs,Suburbs,English,California,White suburban men,,,Election day exit poll,,,,,,,,,Optimistic,Excited or optimistic,No,Version 2,,Donald Trump,,,Election day,,,Yes,Working men,,,All others,Working men
155556.0,Joe Biden,A Democratic candidate,0.2276109125,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,,,,,Call 3,47.0,,,Very badly,Somewhat badly or very badly,Not very confident or not at all confident,Not at all confident,No financial hardship at all,No financial hardship at all,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Favorable,Favorable,,,Both,,,4.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,Yes,,Better than life today,,,,,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,Independent Women,All others,Liberal,18.0,Moderate/Liberal Republicans,Liberal Independents,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,The most important problem,The most important problem or one of many important problems,West,,,,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,
155557.0,Joe Biden,A Democratic candidate,0.28857038026,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Not complete,,,The most important factor,Important,Factor,,Call 3,30.0,,,,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,36.0,,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,,,,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English,California,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,,,,,,,
155558.0,Joe Biden,A Democratic candidate,0.32195530451,Legal,Legal in all cases,,30-44,30-59,30-34,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,,,,,No,Call 3,18.0,No,Yes,,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,Worse today,,3.0,,,,,,,,,,,,,,,,No,No,,All others,No,,,,Women without children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,98.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,,,West,None,None,,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",English,California,Other,Not a factor at all,A minor factor or not a factor at all,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,,Version 4,No,,,,Election day,,All others,,,No,,,
155560.0,Joe Biden,A Republican candidate,0.51011697823,,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Not complete,,,Omit,Omit,Omit,,Call 3,51.0,,,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,80.0,,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,,,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,California,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,,,,,,,,
155561.0,Joe Biden,A Democratic candidate,0.30690716247,Legal,Legal in all cases,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,,,,No,Call 3,25.0,No,Yes,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,Worse today,,4.0,,,,,,,,,,,,,,,,Yes,No,,All others,No,,,,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,23.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,None,None,,Female,Latino women,Non married women,Suburbs,Suburbs,English,California,Other,An important factor,The most important factor or an important factor,Election day exit poll,No,Neither of them do,No,Before that,Before that,Before that,,,,,,Version 4,No,,,,Election day,,All others,,,No,,,
155562.0,Joe Biden,A Democratic candidate,0.121059414,Legal,Legal in all cases,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,,,,No,Call 3,9.0,No,Yes,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,About the same,,2.0,,,,,,,,,,,,,,,,Yes,No,,All others,No,,,,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Moderate,91.0,Conservative Republicans,Mod./Liberal Republicans,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,Protestant/Other Non-Catholic Christian,Protestant,,Male,Latino men,Non married men,Suburbs,Suburbs,English,California,Other,An important factor,The most important factor or an important factor,Election day exit poll,Yes,Only Joe Biden does,No,In October,In the last month,Before that,,,,,,Version 4,No,,,,Election day,,All others,,,No,,,
155563.0,Joe Biden,A Democratic candidate,0.25193257164,,,Keep it as is,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,An important factor,Important,Factor,,Call 3,49.0,,,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Public health responsibility,Treats Black people unfairly,Favorable,Favorable,,,Only Biden,Unfavorable,,,,5.0,,,,,,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Racial inequality,My candidate's positions on the issues,No,,,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,81.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,White,White,National questionnaire,White,White,White,,,West,,,,Male,White men,,Suburbs,Suburbs,English,California,White suburban men,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,Yes,,,,,,,
155564.0,Donald Trump,A Republican candidate,0.08895259256,,,Keep it as is,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,,An important factor,Important,Factor,,Call 3,9.0,,,,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Public health responsibility,Treats all people fairly,Unfavorable,Unfavorable,,,Only Trump,Favorable,,,,2.0,,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",The coronavirus pandemic,My candidate's positions on the issues,Yes,,,,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,91.0,Liberal Democrats,Liberal Democrats,Is a strong leader,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,West,,,,Female,Latino women,,Suburbs,Suburbs,English,California,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,No,,,,,,,
155566.0,Joe Biden,A Democratic candidate,0.4430461557,,,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,,,,,Call 3,47.0,,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Omit,Omit,,,Omit,,,4.0,,,,,Joe Biden does not,Neither of them,Donald Trump does not,,,,,,,,,Yes,,About the same,,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,18.0,Liberal Democrats,Liberal Democrats,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,West,,,,Male,Latino men,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,
