ID,PRSNY20,HOUNY20,WEIGHT,ABORT2,ABORTION,ACASUPREME,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENWINGEN,BIDENWINGENB,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CHILD12,CLIMATECHANGE,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,COVIDHARDSHIP,COVIDHARDSHIP2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEMASKS,FAIRJUSTICE20,FAVBIDEN2,FAVBLM,FAVHARRIS,FAVPENCE,FAVPRES20,FAVTRUMP,FAVVP20,FINSIT,FORCAND,GEOCODE,GOVTANGR16,GOVTANGR16B,HANDLECORONA20,HANDLEECON20,HEALTHBIDEN,HEALTHCAND20,HEALTHTRUMP,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,ISSVQUAL20,LATINO,LGBT,LIFE,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,REL5,RELIGN18,RELWHITE,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,SUPREME16,SUPREME16B,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,TRUMPWINGEN20,TRUMPWINGEN20B,UNIONHH12,VERSION,VETVOTER,VOTE2016,VOTEEXPERIENCE,VOTEEXPERIENCE2,VOTEMETHOD,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4,ZIPCODE
152211.0,Joe Biden,The Democratic candidate,1.37285192407,,,Keep it as is,30-44,30-59,30-34,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,,The most important factor,Important,Factor,,Call 3,4.0,,,,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Public health responsibility,Treats Black people unfairly,Favorable,Favorable,,,Only Biden,Unfavorable,,,,2.0,,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Omit,My candidate's positions on the issues,No,,,,,,,,,Republican,Black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Moderate,67.0,Conservative Republicans,Mod./Liberal Republicans,Can unite the country,Black,Black,National questionnaire,Black,Non-white,Black,,,East,,,,Female,Black women,,Suburbs,Suburbs,English, New York,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,No,,,,,,,,11566.0
152218.0,Donald Trump,The Republican candidate,0.46946168909,,,Overturn it,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,Not a factor at all,Not important,Not a factor,,Call 3,25.0,,,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Personal choice,Treats all people fairly,Unfavorable,Unfavorable,,,Only Trump,Favorable,,,,4.0,,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Omit,My candidate's positions on the issues,No,,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,62.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,National questionnaire,White,White,White,,,East,,,,Male,White men,,Suburbs,Suburbs,English, New York,White suburban men,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,No,,,,,,,,14559.0
152224.0,Donald Trump,The Republican candidate,0.77226829,Legal,Legal in all cases,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,All others,All others,Complete,,,,,,No,Call 3,5.0,No,Yes,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,About the same,,1.0,,,,,,,,,,,,,,,,No,No,,All others,Yes,,,,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Liberal,115.0,Conservative Republicans,Mod./Liberal Republicans,,Other,Other,National questionnaire,Other,Non-white,Other,,,East,Something else,Other,,Male,All other races,Married men,"Cities over 500,000","Cities over 50,000",English, New York,Other,The most important factor,The most important factor or an important factor,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,,Version 4,No,,,,Election day,,All others,,,No,,,,11691.0
152226.0,Joe Biden,The Democratic candidate,1.42379330789,,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,,,,,Call 3,26.0,,,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Somewhat confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Favorable,Unfavorable,,,Only Harris,,,4.0,,,,,Joe Biden does,Only Joe Biden,Donald Trump does not,,,,,,,,,No,,Worse than life today,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,28.0,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,East,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,,14225.0
152233.0,Donald Trump,The Republican candidate,0.7034679691,,,Overturn it,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,The most important factor,Important,Factor,,Call 3,11.0,,,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Public health responsibility,Treats all people fairly,Unfavorable,Unfavorable,,,Only Trump,Favorable,,,,1.0,,,,,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Omit,My candidate's positions on the issues,No,,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,126.0,Conservative Republicans,Mod./Liberal Republicans,Has good judgment,White,White,National questionnaire,White,White,White,,,East,,,,Male,White men,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,No,,,,,,,,10305.0
152234.0,Donald Trump,The Democratic candidate,0.53101445085,Legal,Legal in most cases,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,,,,No,Call 3,27.0,No,Yes,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,Better today,,5.0,,,,,,,,,,,,,,,,No,No,,All others,No,,,,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,56.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,White,,,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Male,White men,Non married men,Suburbs,Suburbs,English, New York,White suburban men,A minor factor,A minor factor or not a factor at all,Election day exit poll,Yes,Both of them do,Yes,Before that,Before that,Before that,,,,,,Version 4,No,,,,Election day,,All others,,,No,White Protestant non-evangelical,,,14485.0
152239.0,Joe Biden,The Democratic candidate,1.30550073638,Legal,Legal in most cases,,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,,,,,No,Call 3,4.0,No,Yes,,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,Better today,,2.0,,,,,,,,,,,,,,,,No,No,,All others,No,,,,Women without children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Conservative,67.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,,,East,Protestant/Other Non-Catholic Christian,Other Christian,,Female,Black women,Non married women,Suburbs,Suburbs,English, New York,Other,An important factor,The most important factor or an important factor,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,,Version 4,No,,,,Election day,,All others,,,No,,,,11566.0
152247.0,Joe Biden,The Democratic candidate,0.52921440064,,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Optimistic,Excited or optimistic,,,,,Call 1,10.0,,,,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,For your candidate,1.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Joe Biden,Joe Biden,,,,,,,,,,,,Yes,,,,,Poor,Not so good or poor,No,,,,,,,,,,89.0,,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,East,,,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,,Election day exit poll,,,,,,,,,Concerned,Concerned or scared,Yes,Version 2,,Hillary Clinton,,,Election day,,,Yes,Working women,,,Working women,Working women,10001.0
152260.0,Donald Trump,The Republican candidate,0.84891328191,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Concerned,Concerned or scared,,,,,Call 3,25.0,,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,For your candidate,4.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Donald Trump,Donald Trump,,,,,,,,,,,,No,,,,,Good,Excellent or good,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,62.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,East,,,,Male,White men,,Suburbs,Suburbs,English, New York,White suburban men,,,Election day exit poll,,,,,,,,,Optimistic,Excited or optimistic,No,Version 2,,Donald Trump,,,Election day,,,No,Non-working men,,,All others,Non-working men,14559.0
152266.0,Joe Biden,The Democratic candidate,2.23427592887,,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Excited,Excited or optimistic,,,,,Call 3,4.0,,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,For your candidate,2.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Joe Biden,Joe Biden,,,,,,,,,,,,No,,,,,Not so good,Not so good or poor,Yes,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,67.0,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,White,White,,,East,,,,Female,White women,,Suburbs,Suburbs,English, New York,White suburban women,,,Election day exit poll,,,,,,,,,Scared,Concerned or scared,No,Version 2,,Hillary Clinton,,,Election day,,,Yes,Working women,,,Working women,Working women,11566.0
152278.0,Joe Biden,,1.368571519,,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,,,,,,,Call 3,11.0,No,,,,,,,,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,All others,Yes,,,,Women without children,,,,,,,,,126.0,,,,White,White,National questionnaire,White,White,White,,,East,,,,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",, New York,Other,,,Election day exit poll,,,,,,,,,,,,Version 4,,,,,Election day,,,,,,,,,10305.0
152282.0,Joe Biden,The Democratic candidate,0.48903259871,,,,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Excited,Excited or optimistic,,,,,Call 3,5.0,,,,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,For your candidate,1.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Joe Biden,Joe Biden,,,,,,,,,,,,No,,,,,Good,Excellent or good,No,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,115.0,Liberal Democrats,Liberal Democrats,,Black,Black,National questionnaire,Black,Non-white,Black,,,East,,,,Female,Black women,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,,Election day exit poll,,,,,,,,,Optimistic,Excited or optimistic,Yes,Version 2,,Hillary Clinton,,,Election day,,,Yes,Working women,,,Working women,Working women,11691.0
152284.0,Donald Trump,The Republican candidate,0.46964716948,,,Overturn it,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,An important factor,Important,Factor,,Call 3,27.0,,,,,,,,,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Personal choice,Treats all people fairly,Unfavorable,Unfavorable,,,Only Trump,Favorable,,,,5.0,,,,,,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",The economy,My candidate's positions on the issues,No,,,,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Conservative,56.0,Moderate/Liberal Republicans,Conservative Independents,Has good judgment,White,White,National questionnaire,White,White,White,,,East,,,,Female,White women,,Suburbs,Suburbs,English, New York,White suburban women,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,No,,,,,,,,14485.0
152285.0,Donald Trump,The Republican candidate,0.72825311423,Illegal,Illegal in most cases,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,Yes,Call 3,26.0,No,No,,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,Better today,,4.0,,,,,,,,,,,,,,,,No,No,,All others,No,,,,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,28.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,,,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,A minor factor,A minor factor or not a factor at all,Election day exit poll,Yes,Both of them do,Yes,Before that,Before that,Before that,,,,,,Version 4,Yes,,,,Election day,,White Born-again/Evangelical Christians,,,Yes,White Protestant evangelical,,,14225.0
152295.0,Joe Biden,The Democratic candidate,0.75950095707,,,Keep it as is,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,An important factor,Important,Factor,,Call 3,20.0,,,,,,,,,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Public health responsibility,Treats Black people unfairly,Favorable,Favorable,,,Only Biden,Unfavorable,,,,3.0,,,,,,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Racial inequality,My candidate's personal qualities,Yes,,,,,,,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,1.0,Liberal Democrats,Liberal Democrats,Cares about people like me,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,East,,,,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,No,,,,,,,,12203.0
152304.0,Donald Trump,The Republican candidate,0.84891328191,,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,,,Call 3,25.0,,,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Unfavorable,Favorable,,,Only Pence,,,4.0,,,,,Joe Biden does not,Neither of them,Donald Trump does not,,,,,,,,,No,,Worse than life today,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,62.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,East,,,,Male,White men,,Suburbs,Suburbs,English, New York,White suburban men,,,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,,,,Version 3,,,Very easy,Very easy or somewhat easy,Election day,,,,,,,,,14559.0
152305.0,Joe Biden,The Democratic candidate,2.65655002728,,,Keep it as is,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,The most important factor,Important,Factor,,Call 3,4.0,,,,,,,,,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Public health responsibility,Treats all people fairly,Favorable,Unfavorable,,,Only Biden,Unfavorable,,,,2.0,,,,,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Crime and safety,My candidate's personal qualities,No,,,,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Conservative,67.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Has good judgment,White,White,National questionnaire,White,White,White,,,East,,,,Male,White men,,Suburbs,Suburbs,English, New York,White suburban men,,,Election day exit poll,,,,,,,,,,,,Version 1,,,,,Election day,No,,,,,,,,11566.0
