ID,WEIGHT,PRSOH20,ABORT2,ABORTION,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,COUNT2,COUNTACC,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,GOVTANGR16,GOVTANGR16B,HANDLECORONA20,HANDLEECON20,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,LATINO,LGBT,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,UNIONHH12,VERSION,VOTE2016,VOTEMETHOD,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WRKWOMEN,WRKWOMEN4
136677.0,0.69510918691,Donald Trump,Illegal,Illegal in most cases,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 2,7.0,Yes,Somewhat well,Very well or somewhat well,Not very confident or not at all confident,Not very confident,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,For your candidate,6.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,All others,No,Good,Excellent or good,No,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,151.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Non married women,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,No,Version 2,,Election day,,White Born-again/Evangelical Christians,Yes,Working mom,Working women,Working women,Working women
136692.0,1.15548756226,Donald Trump,Illegal,Illegal in most cases,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 2,1.0,Yes,Very well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,For your candidate,5.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,All others,No,Good,Excellent or good,Yes,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Moderate,69.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,Midwest,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,No,Version 2,,Election day,,All others,Yes,All men,Working men,All others,Working men
136702.0,2.77470718003,Joe Biden,Legal,Legal in all cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 2,15.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,Against his opponent,4.0,,,Joe Biden,Joe Biden,,,,,,,,No,No,All others,Yes,Poor,Not so good or poor,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Liberal,58.0,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No,Version 2,,Election day,,White Born-again/Evangelical Christians,No,"Women, no kids",Non-working women,All others,Non-working women
136737.0,1.1823774485,Joe Biden,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,,Call 1,6.0,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,Worse today,,6.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Health care policy,No,,,,,,,,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,All others,Liberal,3.0,Moderate/Liberal Republicans,Liberal Independents,Can unite the country,Other,Asian,State questionnaire,Asian,Non-white,Asian,,,Midwest,Female,All other races,,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,Version 1,Hillary Clinton,Election day,No,,,,,,
136741.0,0.90007210153,Donald Trump,Legal,Legal in most cases,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 2,13.0,Yes,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Very confident,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,For your candidate,2.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,Married with children,Yes,Good,Excellent or good,No,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,144.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,Midwest,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,No,Version 2,,Election day,,All others,Yes,All men,Working men,All others,Working men
136744.0,1.06252962082,Donald Trump,Illegal,Illegal in all cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,1.0,Yes,Somewhat well,Very well or somewhat well,Not very confident or not at all confident,Not very confident,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,For your candidate,5.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,Married with children,Yes,Good,Excellent or good,No,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,69.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,No,Version 2,,Election day,,All others,Yes,All men,Working men,All others,Working men
136746.0,0.78510306108,Joe Biden,Legal,Legal in all cases,30-44,30-59,35-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,No,Call 2,7.0,No,Somewhat badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,Against his opponent,6.0,,,Joe Biden,Joe Biden,,,,,,,,No,No,All others,No,Not so good,Not so good or poor,No,Men without children,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,151.0,Liberal Democrats,Liberal Democrats,,Black,Black,State questionnaire,Black,Non-white,Black,The most important problem,The most important problem or one of many important problems,Midwest,Male,Black men,Non married men,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Yes,Version 2,,Election day,,All others,Yes,All men,Working men,All others,Working men
136764.0,1.00553639971,Donald Trump,Illegal,Illegal in most cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,7.0,Yes,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,For your candidate,1.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,Married with children,Yes,Good,Excellent or good,No,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,94.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,Not a problem at all,A minor problem or not a problem at all,Midwest,Male,White men,Married men,Suburbs,Suburbs,Ohio,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,No,Version 2,,Election day,,All others,Yes,All men,Working men,All others,Working men
136779.0,2.89943416234,Joe Biden,,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 2,15.0,,,,,,Election day,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Biden,Unfavorable,Worse today,,4.0,Angry,"Dissatisfied, but not angry or Angry",,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The coronavirus pandemic,No,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,58.0,Conservative Republicans,Mod./Liberal Republicans,Can unite the country,White,White,State questionnaire,White,White,White,,,Midwest,Male,White men,,"Cities over 500,000","Cities over 50,000",Ohio,Other,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,Version 1,Hillary Clinton,Election day,No,,,,,,
136783.0,2.85463948711,Donald Trump,,,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,6.0,,,,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,Only Trump,Favorable,About the same,,6.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,,,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,3.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,Midwest,Female,White women,,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,Version 1,Donald Trump,Election day,No,,,,,,
136794.0,1.08153394238,Donald Trump,Illegal,Illegal in most cases,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 2,1.0,No,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,Against his opponent,5.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,All others,Yes,Good,Excellent or good,Yes,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,69.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Yes,Version 2,,Election day,,All others,Yes,All men,Working men,All others,Working men
136811.0,1.64303114331,Joe Biden,Legal,Legal in most cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 2,7.0,No,Very badly,Somewhat badly or very badly,Very confident or somewhat confident,Very confident,Election day,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,For your candidate,6.0,,,Joe Biden,Joe Biden,,,,,,,,No,No,All others,Yes,Not so good,Not so good or poor,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,151.0,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,White,White,The most important problem,The most important problem or one of many important problems,Midwest,Female,White women,Married women,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Yes,Version 2,,Election day,,White Born-again/Evangelical Christians,No,"Women, no kids",Non-working women,All others,Non-working women
136834.0,2.7131667467,Donald Trump,Illegal,Illegal in most cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 1,6.0,No,Somewhat well,Very well or somewhat well,Very confident or somewhat confident,Somewhat confident,Election day,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,For your candidate,6.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,All others,Yes,Good,Excellent or good,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,3.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,Midwest,Male,White men,Married men,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,No,Version 2,,Election day,,White Born-again/Evangelical Christians,Yes,All men,Working men,All others,Working men
136836.0,1.15548756226,Donald Trump,Legal,Legal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,1.0,Yes,Very well,Very well or somewhat well,Very confident or somewhat confident,Very confident,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,For your candidate,5.0,,,Donald Trump,Donald Trump,,,,,,,,No,No,Married with children,Yes,Good,Excellent or good,No,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,69.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,A minor problem,A minor problem or not a problem at all,Midwest,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,No,Version 2,,Election day,,All others,Yes,All men,Working men,All others,Working men
