id,age,age3,age8,age45,age49,age60,age65,ageblack,agebyrac,agebyr_1,backside,beatclin,betrayed,brnagain,call,cdnum,cruzwin,cruzwin2,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,gopconv1,govtangr,govtan_1,hrccruz,hrctrump,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,kasichwi,kasich_1,muslimba,outsider,over45,over65,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trade16,trumpvot,trumpwin,trumpw_1,unfairre,version,weight,whnclinc,whtevang,wirprs16,world
526488,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete, ,Yes,Yes,Call 3,6,Concerned,Concerned or scared,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, , , , , , , , , , , , , ,Terrorism,Optimistic,Excited or optimistic, ,Be from outside the political establishment,45+,18-64,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,35,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll, , , , ,Takes away U.S. jobs,Donald Trump,Excited,Excited or optimistic,Ted Cruz,Version 2,1.11226630210876, ,White Born-again/Evangelical Christians,Donald Trump,More active role
526490,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete, ,No,No,Call 3,7,Concerned,Concerned or scared,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , , , , , , , , , , , ,Terrorism,Concerned,Concerned or scared, ,Have experience in politics,45+,18-64,Democrat,White Democrat,Democrat,Democratic Women,Moderate/Liberal,Moderate,Moderate,49,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Wisconsin,Election day exit poll, , , , ,Creates more U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Ted Cruz,Version 2,1.59438025951386, ,All others,Donald Trump,More active role
526493,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete, ,Yes,Yes,Call 3,3,Optimistic,Excited or optimistic,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,5, , , , , , , , , , , , , ,Government spending,Optimistic,Excited or optimistic, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,39,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Wisconsin,Election day exit poll, , , , ,Creates more U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,John Kasich,Version 2,.987261474132538, ,White Born-again/Evangelical Christians,Donald Trump,More active role
526498,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Donald Trump, ,No,Call 3,1, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Who the delegates think would be the best nominee,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs, , ,Oppose, ,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,85,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Donald Trump, , , ,Version 1,.746791660785675,Yes,All others,Donald Trump, 
526499,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Donald Trump, ,No,Call 3,7, , , , ,College graduate,College graduate,More than High school graduate,White college degree,5,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism, , ,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,53,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week, ,Donald Trump, , , ,Version 1,.87961620092392,No,All others,Donald Trump, 
526511,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete, ,Yes,No,Call 3,7,Scared,Concerned or scared,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , , , , , , , , , , , ,Economy/Jobs,Concerned,Concerned or scared, ,Be from outside the political establishment,45+,18-64,Democrat,White Democrat,Democrat,Democratic Men,Conservative,Conservative,Somewhat conservative,49,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll, , , , ,Takes away U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Ted Cruz,Version 2,1.59438025951386, ,All others,Donald Trump,About the same role as now
526514,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete, ,Yes, ,Call 3,1,Concerned,Concerned or scared,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,2, , , , , , , , , , , , , ,Terrorism,Optimistic,Excited or optimistic, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,95,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll, , , , ,Takes away U.S. jobs,Donald Trump,Excited,Excited or optimistic,Ted Cruz,Version 2,.858699858188629, ,All others,Donald Trump,More active role
526515,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Donald Trump, ,No,Call 3,7, , , , ,High school or less,No college degree,High school graduate or less,White no college degree,5,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Not vote,Vote for Donald Trump,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs, , ,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,53,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Donald Trump, , , ,Version 1,.87961620092392,No,All others,Donald Trump, 
526516,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Donald Trump, ,No,Call 3,3, , , , ,College graduate,College graduate,More than High school graduate,White college degree,5,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Hillary Clinton,Vote for Donald Trump,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs, , ,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,39,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Donald Trump, , , ,Version 1,.977563261985779,No,All others,Donald Trump, 
526533,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Donald Trump, ,No,Call 3,7, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,With the most votes in the primaries,Angry,"Dissatisfied, but not angry or Angry",Omit,Vote for Donald Trump,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs, , ,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,53,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Suburbs,Suburbs,Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Donald Trump, , , ,Version 1,.87961620092392,No,All others,Donald Trump, 
526534,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Donald Trump, ,No,Call 3,1, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,With the most votes in the primaries,Angry,"Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Terrorism, , ,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,95,Can win in November,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Donald Trump, , , ,Version 1,.850264549255371,No,All others,Donald Trump, 
526538,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Donald Trump, ,No,Call 3,1, , , , ,High school or less,No college degree,High school graduate or less,White no college degree,2,With the most votes in the primaries,Angry,"Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending, , ,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,85,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs,Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Donald Trump, , , ,Version 1,.746791660785675,Yes,All others,Donald Trump, 
526547,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Donald Trump, ,Yes,Call 3,5, , , , ,College graduate,College graduate,More than High school graduate,White college degree,1,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Terrorism, , ,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,68,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities over 500,000","Cities over 50,000",Wisconsin,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that, ,Donald Trump, , , ,Version 1,.807600200176239,No,White Born-again/Evangelical Christians,Donald Trump, 
526548,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete, ,Yes,No,Call 3,3,Concerned,Concerned or scared,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,5, , , , , , , , , , , , , ,Government spending,Concerned,Concerned or scared, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,39,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll, , , , ,Has no effect on U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Donald Trump,Version 2,.987261474132538, ,All others,Donald Trump,Less active role
526550,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Donald Trump, ,No,Call 3,8, , , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,With the most votes in the primaries,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Ted Cruz,Vote for Donald Trump,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending, , ,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,7,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Donald Trump, , , ,Version 1,1.02306222915649,No,All others,Donald Trump, 
526552,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete, ,No,Yes,Call 3,1,Concerned,Concerned or scared,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, , , , , , , , , , , , , ,Terrorism,Concerned,Concerned or scared, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,95,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Wisconsin,Election day exit poll, , , , ,Creates more U.S. jobs,Donald Trump,Excited,Excited or optimistic,Ted Cruz,Version 2,.858699858188629, ,White Born-again/Evangelical Christians,Donald Trump,More active role
526557,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Donald Trump, ,Yes,Call 3,8, , , , ,High school or less,No college degree,High school graduate or less,White no college degree,4,Who the delegates think would be the best nominee,Angry,"Dissatisfied, but not angry or Angry",Vote for a third party candidate,Vote for Donald Trump,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs, , ,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,4,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that, ,Donald Trump, , , ,Version 1,1.4037709236145,No,White Born-again/Evangelical Christians,Donald Trump, 
