id,backside,brnagain,call,cdnum,contact1,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,iapartyi,iarprs16,issrep16,outsider,party,partysex,phil2r,phil3x,phil4c,precinct,prevcauc,qlt16rep,qrace4,qtype,race2b,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,timeia16,timeprif,timeprim,timepriw,trumpvot,version,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
67250,Complete,Yes,Call 3,4,Yes,College graduate,College graduate,More than High school graduate,White college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Immigration,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,35,"No, this is my first caucus",Shares my values,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump,Version 1,.874077677726746, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67259,Complete,Yes,Call 3,3,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Terrorism,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,109,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump,Version 1,.686489641666412, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
67278,Complete,No,Call 3,3,No,College graduate,College graduate,More than High school graduate,White college degree,5,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Government spending,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,41,"Yes, I attended a caucus before",Can bring needed change,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump,Version 1,1.0725349187851, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67281,Complete,No,Call 3,3,Yes,College graduate,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Government spending,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,75,"Yes, I attended a caucus before",Shares my values,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.696853697299957, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67285,Complete,Yes,Call 3,3,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Terrorism,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Very conservative,109,"No, this is my first caucus",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.644113004207611, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
67288,Complete,Yes,Call 3,3,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Republican,Donald Trump,Economy/Jobs,Omit,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,108,"No, this is my first caucus",Tells it like it is,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.503434240818024, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67290,Complete,No,Call 3,3,No,College graduate,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Government spending,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Very conservative,82,"Yes, I attended a caucus before",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Donald Trump,Version 1,.398736268281937, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67299,Complete,Yes,Call 2,4,No,Postgraduate study,College graduate,More than High school graduate,White college degree,4,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Immigration,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,36,"Yes, I attended a caucus before",Tells it like it is,White,State questionnaire,White,Midwest,Male,White men,Rural,Small Cities/Rural, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump,Version 1,.465544253587723, ,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-64
67317,Complete,No,Call 3,2,No,Postgraduate study,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Government spending,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,100,"No, this is my first caucus",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,1.44031858444214, ,All others,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
67320,Complete,Yes,Call 3,3,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Republican,Donald Trump,Government spending,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,108,"Yes, I attended a caucus before",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.543314516544342, ,White Born-again/Evangelical Christians,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
67324,Complete,Yes,Call 3,3,Yes,College graduate,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Immigration,Be from outside the political establishment,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,85,"Yes, I attended a caucus before",Can bring needed change,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.365318834781647, ,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
67331,Complete,Yes,Call 2,4,No,Postgraduate study,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Immigration,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Very conservative,36,"Yes, I attended a caucus before",Tells it like it is,White,State questionnaire,White,Midwest,Female,White women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Donald Trump,Version 1,.436806440353394, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67335,Complete,Yes,Call 3,3,No,Postgraduate study,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Immigration,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Very conservative,75,"Yes, I attended a caucus before",Tells it like it is,White,State questionnaire,White,Midwest,Female,White women,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump,Version 1,.653837263584137, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67336,Complete,No,Call 3,3,Yes,Postgraduate study,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Government spending,Be from outside the political establishment,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,74,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,.535561680793762, ,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 45-64
67342,Complete,Yes,Call 3,1,No,Postgraduate study,College graduate,More than High school graduate,White college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Government spending,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Very conservative,9,"No, this is my first caucus",Tells it like it is,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump,Version 1,1.73895668983459, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67344,Complete,Yes,Call 3,3,No,Postgraduate study,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Government spending,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,108,"No, this is my first caucus",Tells it like it is,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Donald Trump,Version 1,.536555528640747, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
67345,Complete,Yes,Call 3,3,No,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Government spending,Be from outside the political establishment,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,41,"Yes, I attended a caucus before",Can bring needed change,Hispanic/Latino,State questionnaire,Non-white,Midwest,Female,Latino women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,1.0630863904953, ,All others,45-65,60+,60-64,45+,50+,60+,50-64,Latino 45-64
67362,Complete,Yes,Call 3,3,No,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,5,Angry,"Dissatisfied, but not angry or Angry",Republican,Donald Trump,Terrorism,Be from outside the political establishment,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,41,"No, this is my first caucus",Can bring needed change,Hispanic/Latino,State questionnaire,Non-white,Midwest,Female,Latino women,Rural,Small Cities/Rural, Iowa,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump,Version 1,1.08604574203491, ,All others,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Latino 17-29
67363,Complete,Yes,Call 3,3,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Republican,Donald Trump,Immigration,Be from outside the political establishment,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,109,"Yes, I attended a caucus before",Can win in November,White,State questionnaire,White,Midwest,Male,White men,Suburbs,Suburbs, Iowa,Election day exit poll,In the last few days,Last few days,In the last month,This week,Donald Trump,Version 1,.649837791919708, ,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-64
