id,age,age3,age8,age45,age49,age60,age65,ageblack,agebyrac,agebyr_1,attend,attend2,backside,betrayed,brnagain,call,cdnum,cicrep16,cruzhone,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,getahead,gop20162,gop201_1,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,kasichho,morprs16,muslimba,outsider,over45,over65,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,prevpri,qlt16rep,qrace3,qraceai,qtype,race,race2b,raceai,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,thirdpar,timenh16,timeprif,timeprim,timepriw,trumphon,trumpvot,version,votenovc,votenovk,votenovt,weight,whnclinc,whtevang
499417,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Complete, ,No,Call 2,2, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,2,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Immigration,No,Ted Cruz,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,69, ,Shares my values,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Suburbs,Suburbs,Missouri,Election day exit poll,Seriously consider voting for a third party candidate,Just today,Last few days,In the last month,This week,Yes,Not Donald Trump,Version 1, , , ,1.02622008323669,No,All others
499526,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete, ,Yes,Call 2,2, ,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,Yes,Ted Cruz,Support, ,45+,18-64,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Somewhat conservative,69, ,Can win in November,White,White,State questionnaire,White,White, ,Midwest,Female,White women,Suburbs,Suburbs,Missouri,Election day exit poll,Seriously consider voting for a third party candidate,In the last few days,Last few days,In the last month,This week,No,Not Donald Trump,Version 1, , , ,.701925337314606,No,White Born-again/Evangelical Christians
499586,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete, , ,Call 2,7, ,Yes, , ,High school or less,No college degree,High school graduate or less,White no college degree,5,Falling behind financially, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,Yes,Ted Cruz,Support, ,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,77, ,Can bring needed change,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Rural,Small Cities/Rural,Missouri,Election day exit poll,Be satisfied with that choice,Just today,Last few days,In the last month,This week,Omit,Not Donald Trump,Version 1, , , ,.998322129249573,Yes,All others
499643,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete, ,No,Call 2,2, ,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Getting ahead financially, , ,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Immigration,Yes,Ted Cruz,Oppose, ,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,123, ,Can bring needed change,White,White,State questionnaire,White,White, ,Midwest,Female,White women,Suburbs,Suburbs,Missouri,Election day exit poll,Seriously consider voting for a third party candidate,Sometime last week,Earlier than that,In the last month,This week,No,Not Donald Trump,Version 1, , , ,.887093067169189,Yes,All others
499650,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a year,Occasionally,Complete, ,No,Call 2,6, ,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Yes,Ted Cruz,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,48, ,Shares my values,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Suburbs,Suburbs,Missouri,Election day exit poll,Be satisfied with that choice,In the last few days,Last few days,In the last month,This week,Yes,Not Donald Trump,Version 1, , , ,.593225598335266,No,All others
499767,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete, ,Yes,Call 2,6, ,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending,No,Ted Cruz,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,95, ,Shares my values,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Rural,Small Cities/Rural,Missouri,Election day exit poll,Seriously consider voting for a third party candidate,Before that,Earlier than that,Earlier than that,Earlier than that,No,Not Donald Trump,Version 1, , , ,1.5273129940033,Yes,White Born-again/Evangelical Christians
499795,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete, ,Yes,Call 2,7, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,5,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Yes,Ted Cruz,Support, ,18-44,18-64,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Somewhat conservative,33, ,Can bring needed change,White,White,State questionnaire,White,White, ,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,Be satisfied with that choice,Just today,Last few days,In the last month,This week,Yes,Not Donald Trump,Version 1, , , ,.604877948760986,No,White Born-again/Evangelical Christians
499835,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a year,Occasionally,Complete, ,No,Call 2,6, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,3,Getting ahead financially, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,No,Ted Cruz,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,48, ,Can bring needed change,White,White,State questionnaire,White,White, ,Midwest,Female,White women,Suburbs,Suburbs,Missouri,Election day exit poll,Seriously consider voting for a third party candidate,In the last few days,Last few days,In the last month,This week,No,Not Donald Trump,Version 1, , , ,.638785898685455,No,All others
499951,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete, ,Yes,Call 2,5, ,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Falling behind financially, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Government spending,No,Ted Cruz,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,97, ,Tells it like it is,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Suburbs,Suburbs,Missouri,Election day exit poll,Seriously consider voting for a third party candidate,Before that,Earlier than that,Earlier than that,Earlier than that,Yes,Not Donald Trump,Version 1, , , ,1.27642142772675,No,White Born-again/Evangelical Christians
500146,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete, ,Yes,Call 2,2, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,1,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Government spending,No,Ted Cruz,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,114, ,Shares my values,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Suburbs,Suburbs,Missouri,Election day exit poll,Seriously consider voting for a third party candidate,Before that,Earlier than that,Earlier than that,Earlier than that,No,Not Donald Trump,Version 1, , , ,.730602920055389,No,White Born-again/Evangelical Christians
500265,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete, ,No,Call 2,2, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,1,Getting ahead financially, , ,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Government spending,Yes,Ted Cruz,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,114, ,Can win in November,White,White,State questionnaire,White,White, ,Midwest,Male,White men,Suburbs,Suburbs,Missouri,Election day exit poll,Be satisfied with that choice,Sometime last week,Earlier than that,In the last month,This week,Yes,Not Donald Trump,Version 1, , , ,.730602920055389,No,All others
500322,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete, ,No,Call 2,2, ,Yes, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,1,Getting ahead financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Economy/Jobs,Yes,Ted Cruz,Oppose, ,18-44,18-64,Democrat,White Democrat,Democrat,Democratic Women,Conservative,Conservative,Somewhat conservative,110, ,Can win in November,White,White,State questionnaire,White,White, ,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,Seriously consider voting for a third party candidate,Just today,Last few days,In the last month,This week,No,Not Donald Trump,Version 1, , , ,.645828008651733,No,All others
500481,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete, ,Yes,Call 2,2, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,1,Holding steady financially, , ,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Government spending,Yes,Ted Cruz,Support, ,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,110, ,Can win in November,White,White,State questionnaire,White,White, ,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,Be satisfied with that choice,Sometime last week,Earlier than that,In the last month,This week,Yes,Not Donald Trump,Version 1, , , ,.695208549499512,No,White Born-again/Evangelical Christians
500561,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete, ,Yes,Call 2,8, ,Yes, , ,College graduate,College graduate,More than High school graduate,White college degree,2,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,Yes,Ted Cruz,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,67, ,Can win in November,White,White,State questionnaire,White,White, ,Midwest,Female,White women,Suburbs,Suburbs,Missouri,Election day exit poll,Seriously consider voting for a third party candidate,Just today,Last few days,In the last month,This week,No,Not Donald Trump,Version 1, , , ,.930656552314758,No,White Born-again/Evangelical Christians
500759,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a year,Occasionally,Complete, ,Yes,Call 2,2, ,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Holding steady financially, , ,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Omit,Omit,Ted Cruz,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,71, ,Omit,White,White,State questionnaire,White,White, ,Midwest,Female,White women,Suburbs,Suburbs,Missouri,Election day exit poll,Seriously consider voting for a third party candidate,Before that,Earlier than that,Earlier than that,Earlier than that,No,Not Donald Trump,Version 1, , , ,1.09252691268921,Yes,White Born-again/Evangelical Christians
